"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent"
"1996-04-01",0.0578156228034695,0.0578000022884656,0.0234678025673191,0.0310210239764605,0.0531992398450651,0.0250321333252466,0.0349985755000176,0.0313373558107039,0.0359040970302141,0.0440602186361479,0.0221038855235512,0.0314818442045005,0.0300636094972007,0.0483325266831376,0.0326207112119345,0.0283451277707346,0.0356891532110524,0.0405288873926147,0.0257365892902079,0.0935852828344853,0.0330674502839002,0.0291784178843295,0.0432683282916079,0.031553952747826,0.0539004844600806,0.0259076769297265,0.003832191709448,-0.00438447906205369,0.00342651216245952,0.00280336257370061,0.00489894709817436,0.00313162081378545,0.00456020713720124,0.00340571294000022,0.000250935784039386,0.00253526895673602,0.00218054448876027,0.00589528353922047,0.00423209435023999,-0.00188480064268117,0.00176366963043993,0.00584634948135069,0.00445254190040849,0.00044597139170513,0.00295747211431373,-0.00574852861307078,0.00426062539008026,0.000165739716998908,0.00541370052033697,0.00148905773455024,0.00725562475253135,0.00437154471289792
"1996-07-01",0.0465136294410616,0.0464855279214661,0.0255915750848849,0.0318101152117243,0.070629279197124,0.0286333369535587,0.0409121660724545,0.0359651715497017,0.0335897497031864,0.0375159159890522,0.0267585612000272,0.0301947526623086,0.0333149331878297,0.0512823133738181,0.0349478171331349,0.0349445711754949,0.0418133049956246,0.0364226987219101,0.0466702552926905,0.0523978975346444,0.0302260832264575,0.0326158567776033,0.0354789416704568,0.0413161879889598,0.0387220924225002,0.035247265512325,-0.006276488041983,-0.0101730039890201,-0.00570766435853805,-0.00702012852269976,-0.0147288735639842,-0.00467273924266295,-0.0108250399955945,-0.00584827756367897,-0.00425998745318105,-0.00312197741461295,-0.00428948388300435,-0.00379827702805067,-0.00555133675594299,-0.00347627223751507,-0.00305319576256009,-0.00973425016121441,-0.00621982926299321,-0.0049078984232265,-0.00611930791903302,-0.00339925689215079,-0.00605547713561475,-0.00653525602196529,-0.00409163594437644,-0.00858699100195081,-0.00233994270056367,-0.00580280838813375
"1996-10-01",0.0577283887541887,0.0497409501715025,0.0272108104463583,0.0335843280321474,0.0416172007398339,0.0300436028814031,0.0351813574431586,0.0326988483503462,0.0332507259610531,0.0456304579941978,0.0293221868618779,0.0355153886077663,0.0313327431169564,0.0506569584208064,0.0369835596075067,0.0318535345153843,0.0366162926665907,0.0351711856176644,0.0289558335878807,0.0704824959868275,0.0296616035226234,0.0352454060681613,0.053339007710099,0.0331328246856797,0.0424512075186436,0.032593100731342,0.00663157295446454,0.000610981529917636,0.00186219754173042,0.005695543021708,0.00529539178672739,0.00291787488612098,0.0017857148062158,0.0030229143424743,0.00362762174600359,0.00239426522383008,0.00236445789778133,0.00390097602174483,0.00368469283977031,-0.000910429081191125,0.00096557312469105,0.00422358295042729,0.00218993899605718,0.00170747131914277,0.00243751571659248,0.00273417866968354,0.00386957607695757,0.00147902252720106,0.00482418037213593,0.00283895485725805,0.00744396284377869,0.00279245562000909
"1997-01-01",0.0626948938829529,0.05213826880926,0.0268004488208926,0.0334589097060642,0.0490296769297087,0.0285765420486025,0.035433741366839,0.032311587581843,0.033067470380313,0.0405856646570423,0.0256705160864272,0.0360927247781999,0.0289889655518123,0.0511043985007538,0.0360957220291833,0.0309494035401102,0.0354206059438715,0.0382520355390373,0.0354077122612975,0.0738402127213953,0.0314980994673477,0.0318111023661591,0.0451953000941452,0.0350107650509144,0.0388358626951116,0.0317293691907155,-0.000759346151438951,-0.00529314555694663,-0.00101740247109094,0.0011544041618574,0.00110716886939107,-0.000744985277404313,-0.00315556632416501,-0.00117491397514374,-0.000721397571244802,-0.000128592769597289,-0.000893797854232699,0.00358645124262538,0.000441552156156679,-0.00630556253870392,-0.00101778044403429,-0.00184112356414055,0.000705060747970536,-0.000464564986286608,-0.00461635283143339,0.000953639400601323,-0.000876941592306841,-0.000879302322862194,-0.000182662365396697,-0.00197814008587057,0.000727456574743453,-0.00555636329215242
"1997-04-01",0.0523460708268431,0.0537708862054626,0.0263706865210399,0.0354334280099229,0.0470538262539856,0.0287280922440086,0.038790104708967,0.0296477906566411,0.0338078820361371,0.0409651263793893,0.0265662142639068,0.0379160496846341,0.0316144051038172,0.0537812873623266,0.0355754011885071,0.0379644515839824,0.0375811033882317,0.0362101992797848,0.0332129834259748,0.0703361129852841,0.0287187984445031,0.0313575526632625,0.0437173350098806,0.0346757727467245,0.040894691602211,0.0329637474245717,0.00166753593886057,0.000547118355699193,0.00174637082805198,0.00467390261802309,0.00191310707250773,0.00270933726276552,0.00065690595493317,0.00248005838152084,0.00314610594914642,0.00435982404712418,0.00192575409179383,0.0039917926490635,0.00160852909300035,0.000752318332441441,0.000948658636579205,0.00164259187376266,0.00286024701638923,0.00379138900944412,-0.000405764208860277,0.00391833652570283,0.00221108319955042,0.0030463102973872,0.0047691774698434,0.00252080266168446,0.00692839895029844,0.00156254667994778
"1997-07-01",0.046686457980094,0.0573644514654304,0.0286164186537727,0.0308528774034934,0.0611970096947411,0.0326687761262818,0.0444503777784304,0.0333908644927945,0.031634256540892,0.0431717588181171,0.0272611051988745,0.0346968542732622,0.0320154807422676,0.0525071069492099,0.0339783417887579,0.0383563463619612,0.0376809765281501,0.0321958223510253,0.0374829821529731,0.0528931402453728,0.0269447267150209,0.0314334415557094,0.0387015324578538,0.0397733468032329,0.0411588750958213,0.0328866718264598,0.00691157029091466,0.000638682388833675,0.00313053470799038,0.00556936210569465,0.00815656340785479,0.00279191406772509,0.000191598599555712,0.00278934196263947,0.00514476934262792,0.00607297769974251,0.00250361361036053,0.0059382634628168,0.00263264927194464,0.0055179062276097,0.00151549164315126,0.0022123274121519,0.00596213973497793,0.00352806372841157,0.000128093865170895,0.0068193815737542,0.00382278105441401,0.00216489763228945,0.00487095663307686,0.00219444637363085,0.00936581445646202,0.0022662279260289
"1997-10-01",0.0464668621931874,0.0494376664735364,0.0276040628462419,0.0347811207008363,0.0440295958510471,0.0312838705134913,0.0350096193072045,0.0310080885515567,0.0333038363194894,0.0486966208795993,0.0263501996414118,0.0450326604879244,0.0326937003335836,0.0489033331412389,0.0358985920905373,0.0347977029562841,0.0353645520960724,0.0365799725709811,0.0336354949664122,0.0602878233486322,0.0403805197637862,0.0306997446013148,0.043471264418569,0.0340161262034619,0.0471416625692363,0.0331253071743636,0.00714897863427261,0.00711670545811396,0.00507014216869558,0.0058226910402192,0.00812340416702581,0.00508601478804519,0.00452185803341558,0.00497489821636431,0.00458152059072616,0.00993876927241549,0.00466410806502064,0.0101950942691539,0.00761945390100267,0.00456037634939078,0.00414067029882831,0.0051811420646226,0.00607552707275176,0.00551397466232234,0.00674428459076606,0.00758680417343977,0.00396324200013509,0.00307649041367706,0.00856078607883008,0.00559118260740029,0.0119053726446124,0.00627471665658815
"1998-01-01",0.0548730866538932,0.0496931995352506,0.0275702464790326,0.0333771354104441,0.0502576493847908,0.0296435688242796,0.0372159228846415,0.0306180522594469,0.0329723007564702,0.0422939261770266,0.027574531784234,0.0376872776108606,0.0315754243839944,0.0561334475809065,0.0363226588194512,0.0375330102634343,0.0397063202582968,0.0363023499518535,0.035374296417366,0.0594677460601808,0.0332668160740484,0.0321443580099934,0.0455411939312679,0.0336885878505679,0.0382946557653544,0.030872236872914,-0.000822876314543746,-0.00770153303561221,-0.00171151650167545,-0.000222115337563522,-0.00153712866146252,-0.00160703498881179,-0.00200753193024073,-0.00214770670775388,-0.000486700682067656,-0.000580040541015561,-0.000383122566201901,-0.00109863407494579,-0.00143075304798988,-0.00948434924159247,-0.0021482800935333,-0.00329450275977351,-0.000399413420674332,-0.00311025954865753,-0.00345851388256343,-0.00504676544421915,-0.00506709073388724,-0.0017432785122073,-0.00281970161317877,-0.00268380037293862,-8.44236469568325e-05,-0.00265672402408581
"1998-04-01",0.0487771787643187,0.0474013826183571,0.0275266071479904,0.0331760157960311,0.0485312494871547,0.0315551051850669,0.0428594765839597,0.0307334615613143,0.0361266071125871,0.042323945308427,0.0274582375727508,0.037596861750525,0.0307868625239171,0.0565724146527902,0.0384070605974333,0.0349210845093442,0.0409951872036605,0.038367025394314,0.0327092443919785,0.0614362794309676,0.0335558866298627,0.0323937360521027,0.0392375167117458,0.0356494709997218,0.0394763014006732,0.0314258006130056,8.16134747837191e-05,-0.00360945668528288,4.61447031294116e-05,-0.00035839331852008,0.00284654596087704,0.00231661695613235,0.00021819316075921,-0.000142804386769007,0.00204992442839275,0.00207881270674345,-0.000342001033336159,0.0014244816743206,0.000607802989772835,-0.00713801725487833,-0.00183908164597233,-0.00140250859675013,-0.00226388759808311,-0.00461900093125288,-0.00183263233166031,-0.00425304806717064,-0.00375428372562144,-0.00129345136134024,-0.00186647733744877,-0.000554916401500746,0.00346735292313012,-0.000994596406833023
"1998-07-01",0.0436651865474782,0.0516917682220589,0.0277860697691259,0.032803033643339,0.0427815806361263,0.0285315547587192,0.0359938145389467,0.0312704906299158,0.0307840957877031,0.0430955246206636,0.0281935413646528,0.0345668948522812,0.0348032472852677,0.0577699494759438,0.0319999809933541,0.0420534471500453,0.0377860189435678,0.0372642007823183,0.0349215125090259,0.0602811367848044,0.0373465879382268,0.0306089267995432,0.0450628911018787,0.0354608439520809,0.0478062626356509,0.0356714382772815,-0.00103152103930302,-0.00375251537571264,0.00055743869365023,-0.000109020441206172,0.00128394465054897,-0.000386439664869792,-0.00121432727027098,-0.000429582906915817,0.000242914527777365,0.00363837523763675,-0.00179987008755555,0.000749666642808553,0.000685796165660621,-0.00502472004537027,-0.00190593063267084,0.00279710620640305,-0.00248107252224359,-0.00288598457584314,-0.000277955604898281,-1.25107322000465e-05,-0.00162574649170071,0.000181242216691988,0.00166667996526541,-0.000568922887796054,0.00392713628900139,0.00188270740698203
