"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent","T40_sent"
"1996-04-01",0.0207073299030438,0.017510621260414,0.0365652186180153,0.0151864944309735,0.0214430445836029,0.0170432329485802,0.0244297247583002,0.0174895138807628,0.027432303921988,0.0211654284686065,0.0161569951825891,0.0171577334465157,0.0169838974743909,0.0357873871151181,0.0265182915957464,0.0161037957410483,0.0196766043399937,0.0173308417360647,0.0353898997410783,0.053191568877915,0.0190956599104818,0.0279905523307197,0.0192939542679503,0.0212563666808873,0.100021401772235,0.0173086924674163,0.0139579294286341,0.0514905516605947,0.0205842317322148,0.0148182118520387,0.0202209525596704,0.0189228364932747,0.0389758948879109,0.0184461248070073,0.0171657076984957,0.0176882610965149,0.0349127260630728,0.015384269178588,0.0166806178680997,0.0225151292194456,0.00358909031288144,0.00143242387767424,0.0035138427675123,0.00139863219281043,0.00289126362044933,0.00243078830003257,-0.00230475720298738,0.00137174445510689,0.00217138354571064,-0.000882015971375279,0.0030157952806525,0.00158300655634343,0.00123104209279912,-0.00480148687870771,2.11810939124932e-05,0.00231246413501452,0.00265919736991691,-0.000357190470465463,-0.00277735969445831,0.0189009599011714,-0.00128065544206359,-0.000588272220396899,0.00245954189404533,0.00376511561008169,0.000278557309120334,0.00207625597509109,0.00101948826059718,-0.00166292576801936,0.00230515116180727,0.00157093550844749,-0.000402451886497007,0.00182509387258428,0.00654734957079386,0.00206675138188722,0.00177664000428577,0.000911205219591748,-0.00135658657829228,0.00205977199834786,0.00394865174911179,0.00283754767705571
"1996-07-01",0.0188182295212262,0.0161471909107694,0.023333775441112,0.023889059543561,0.0204164897780416,0.0203437538243751,0.0259005170634843,0.0179167667435414,0.0252038068460087,0.0263968105432131,0.0184098940017314,0.0201152021252549,0.0173530827517515,0.0395342819407146,0.0662408054214289,0.0182378109083557,0.0179018648866447,0.0218589940565501,0.0435635822043449,0.0319762450921184,0.0216939109935981,0.0239813285554587,0.0233672783192687,0.0208446321143245,0.0300055337151688,0.0200849329003729,0.0185173909586204,0.0289190327363496,0.0197772885182007,0.0316734267540213,0.0223840377817983,0.0166620694950821,0.0326590493129258,0.0250855487481323,0.0316958574163606,0.0230750988778155,0.0264557547863405,0.0203135168564589,0.0192554966000451,0.0299906509554292,-0.00189461759422946,-0.00230587195579473,-0.00136371755614002,-0.003164953799472,-0.00149887712636665,-0.00383601823117906,-0.00305863406903935,-0.00355685723719611,-0.00233176019959949,-0.00632522854606329,-0.0028476021241912,-0.00481926261302588,-0.00299843916037265,-0.00435542311328053,-0.020659085712182,-0.00231379860673116,-0.00148873285777215,-0.00434712310285459,-0.000888931866347728,-0.000109715838179129,-0.00391435608253625,-0.000752475135977588,-0.0024946670629455,-0.00149428407527199,-0.00154444418411592,-0.00424267925590171,-0.0031290050082424,-0.00626391257783531,-0.0025565674974057,-0.00452919390779308,-0.00520111567982948,-0.00367525934384126,-0.00828091367117687,-0.00597012578338196,-0.00963818398698508,-0.00511692590933969,-0.00381557977599397,-0.00440303483307937,-0.00335452143520063,-0.00205350314738041
"1996-10-01",0.0196953952381583,0.0173336917925576,0.0283596563995563,0.0206286736405044,0.0206543897074914,0.0219090859165437,0.0237798808201551,0.0199691978003966,0.0319800496454666,0.0269844708265316,0.0197975044669964,0.0197372096577388,0.017573589967134,0.0322401354994065,0.0245759536443133,0.0222350475659273,0.018105384064189,0.0211426571465859,0.0355307531762993,0.0380709887877662,0.021523014694175,0.0262393945309271,0.0226682069469433,0.0197025321058822,0.078969521572088,0.0205868337922069,0.0189188236085875,0.0406208305345894,0.0192128416032103,0.0199791668564569,0.0250938674768135,0.017823302176783,0.0335798217740821,0.0198026690543283,0.0222935525715005,0.0192642001300904,0.0314204102716134,0.019751575848725,0.0190219502226625,0.0232237684646165,0.00221499659878813,0.00215148593115613,0.003802177138055,0.00173087857686559,0.00131758845310363,0.00291869514512492,-0.000302150600310114,0.00125067992426613,0.00104266463270803,0.00232063122702549,0.00262676100380053,0.00113011590515465,0.00175970806222222,-0.00148736667169276,0.0022526328004868,0.000104208019010254,0.00238809134422471,0.0023669847398904,0.000890868942479293,0.00919272717396646,0.00206235473332135,0.00079475324560175,0.00187903367494358,0.00191728760416659,0.00918351495995886,0.00159906740302238,0.00120227941694927,-0.000950674415409344,0.00250738664411029,0.00176360002967508,0.00104370888815338,0.00137689422906249,0.00735338042696694,0.00115627891977209,0.00193716207151471,-0.000480581540730631,0.000954879898280755,0.00253813413351209,0.00144537283939438,0.00143397708264131
"1997-01-01",0.0188344259888926,0.0174313984891487,0.0294648117745394,0.020930715523301,0.0219750798207054,0.0192462200200093,0.0244582563716787,0.0185404391788201,0.0246011836084573,0.0225238949501428,0.0212929974389432,0.0180272913286863,0.0168433354597779,0.0372946144951902,0.032927201569766,0.0189229479363671,0.016662618816502,0.0190378297623637,0.0468825604120597,0.0318389655735357,0.0196580894938342,0.0215514044938024,0.0200973532318557,0.0206605007626635,0.0722430413076085,0.0199034658176,0.0165445841557984,0.0451697483711794,0.0195164569553149,0.0258002533673174,0.023090997577279,0.0179953925009681,0.0369692798101369,0.0197561063540241,0.0220387197015185,0.0196263677961774,0.0400804204082121,0.0176939923446108,0.0174731763699334,0.0263938606612782,9.24069843077208e-05,7.09438905679678e-05,0.000890050679831288,-0.00489587486145964,-0.00078876258144306,-0.000306079095227652,-0.00221874910056269,-0.000244800460559507,-0.000815540960684251,-0.0012506024661073,0.000257653479453906,0.000132628629980309,-0.00063310022501542,-0.00684353056241162,-0.00242176240684171,0.00135500411458648,0.000154275543484041,0.0010168605344647,-0.00348586971392391,0.00554846912820242,-0.00094695356329008,0.0011017801122017,-0.000368690963058691,-0.00136327862433993,0.00359484399727459,-0.00062747032179378,-0.00096460391863731,0.000942226880349286,-6.7105567112174e-05,-0.00520095153829723,-0.000711762767818661,5.1090436950548e-06,0.00445112391143515,-0.00174377983175269,-0.0020386018075296,-0.00242890739377353,-0.00471687401372418,-0.000705880050448075,-0.000147958198447675,-0.00260809475668025
"1997-04-01",0.0199696297562402,0.0186545518748068,0.0244717972872567,0.0225736992295213,0.0198072480176038,0.0211394278572627,0.0252738288487416,0.0191092246275833,0.0240298706089213,0.0258732600798896,0.0215690614027378,0.0193216647018702,0.0162938228068961,0.0387976636764759,0.0330258400261908,0.0198890774599246,0.0179546059672235,0.0196686942821052,0.0415170896916624,0.0400012404999681,0.0196210062798089,0.0239286873600211,0.0214475162816368,0.0178283307175439,0.0617195119063998,0.0198141085627679,0.0178282876248622,0.0426069768716269,0.0203659520176937,0.0237777160593455,0.0249260738381131,0.0177042092433189,0.0352073072706792,0.0238112715536856,0.0283193714757341,0.0202373080557727,0.0283160900850279,0.0179207558266676,0.0193241803225223,0.0263540399438901,0.00282600071803527,0.00166442724619287,0.0020244081621795,0.00106841418847102,0.0014184882098864,0.00160552764294096,-0.000539269843299181,0.00128850163237535,0.00188742808277762,-0.000408477937901,0.00289653996701373,0.00233088862215436,0.00121986070479242,-2.15913207017319e-05,-0.000773974545522726,0.00204709232802062,0.00131638704611226,0.00178658592917932,0.00227427224084351,0.0102736757284092,0.0017876648353489,0.00262458679674415,0.00168181513261553,0.000904010835033305,0.00824104799272069,0.00105702104792361,0.000400691501771188,0.0023501147217363,0.00141973241394103,-0.000564400077318087,0.00080079871849847,0.000945205662159694,0.00564473651489572,0.000240280905812073,0.00104275767725018,0.000209444453376825,-0.00185482063355297,0.00104317975682325,0.00130289945444341,0.000510486174478273
"1997-07-01",0.0193281564562117,0.0173599785851054,0.0375566081999919,0.0220263389649694,0.0183984811812507,0.0203952996839296,0.0193468190875563,0.0183522103158801,0.0257875869300621,0.026362559367656,0.0184596162944122,0.0188493120280534,0.0175293109340749,0.0412374971403964,0.0446188009985212,0.022972115687454,0.0194990489993942,0.0199230158060466,0.0440028359488699,0.0393820500060481,0.0200230086025025,0.0250455714268806,0.0203285916245166,0.0183507589527782,0.0474614999402364,0.0216618817174361,0.0173097723888903,0.0256129464594514,0.018151843636141,0.0262166203284291,0.0228433662647099,0.0164073680161074,0.0366051212967301,0.0247300770883142,0.032750311773767,0.022073599659027,0.0252502034774308,0.0189486109533321,0.0218510777254886,0.0269901260519463,0.00214406017953173,0.00153875763953739,0.00623687085102411,0.000400659047576122,0.001481597566764,0.00168234997553278,0.00143822861993069,0.00203526997924319,0.00383022043957649,0.00312728932437137,0.00221492771195894,0.00294887281968988,0.00168180203306239,-0.00351620418610668,0.00296786426901757,0.00218636220641824,0.00240445352084847,0.00230723099211186,0.00069848899744886,0.014500857985817,0.00212426457560318,0.00188620571716072,0.00255950190376897,0.00231618035555172,0.00768090615035524,0.00307081402020575,0.00164373679672834,0.00393777934618029,0.00226086802694472,-0.000639565931326972,0.00548332115460374,0.00185937224718437,0.00915383254944942,0.00135190463259031,-0.00108082533940729,0.000783661218839889,0.00137334026538998,0.00195097171516443,0.00184122751511754,0.000972912286371665
"1997-10-01",0.0221653014505558,0.020481584634857,0.0264173208249695,0.0211561000265489,0.0227850598541425,0.0217769368481899,0.0223771739791297,0.0180074992708155,0.0216686921054226,0.0264284804718444,0.0206300748155014,0.0182008947894926,0.0178043835072597,0.0365745130749532,0.0268583578303434,0.0235856788798107,0.0191466611148122,0.0199179709513482,0.0353920951637307,0.0513564446001692,0.0205885540295043,0.0295662495058883,0.0219188331690151,0.0267389628610061,0.0573409847027902,0.0186516659556737,0.0179549117086754,0.0304528479662452,0.0191022794690755,0.023088330032279,0.0219459913792131,0.0189311205111842,0.0494106349115673,0.0200357842113347,0.0246909840116854,0.0201317627233159,0.0232141384076526,0.0184596370849174,0.0199544789651298,0.0250906241999497,0.00494555715528182,0.00333484165589469,0.00397450788609718,0.00387321023501731,0.00371507450248211,0.00343259115449047,0.0011330207864576,0.0014322417907453,0.00297570280644627,0.00599135439622514,0.00383773796250725,0.00261280666399029,0.00251803402099139,0.00368352758189601,0.00237842710465966,0.00447770474887924,0.00357858803123706,0.00248001147964725,0.00453547182347292,0.0203500275998853,0.0037581238924895,0.00341223835226734,0.00368624841596501,0.00151231220327799,0.0144725301590996,0.00270639053090128,0.0028559147102621,0.00330701087267303,0.00296007599668473,0.00445120309080353,0.00266707712901743,0.00203337331652199,0.00858957386595141,0.00218745583629374,0.0042004026176386,0.0017691050976947,0.00384532825926535,0.00298529015781404,0.00339362150216673,0.00398449282474351
"1998-01-01",0.0217024897353131,0.0210801661597445,0.0250783686719274,0.0203623964426684,0.0207136874211271,0.0200419977126498,0.0241189012002848,0.0193736906693775,0.023347387075561,0.0261140450495744,0.0208405090512062,0.0186997695380618,0.0174462417078106,0.0377707644908679,0.0379795682118624,0.0229814569118073,0.0182799893256281,0.0200500938679528,0.0419566544646998,0.0330268632635423,0.0207725032426973,0.0235889345713878,0.0213603087060175,0.0210013738375398,0.0619010153739206,0.0212833520898656,0.0179602634129439,0.033427241280069,0.0195915776250645,0.0260404986540407,0.0264391714630293,0.0178203826957251,0.0341764496754125,0.0220584935257416,0.0284422767065289,0.0223840567864277,0.0287177401621546,0.0188454721934623,0.0192527741023104,0.0239710729239939,-0.000265973826007336,-0.00308999712798969,-0.000131525245635989,-0.00135078982952952,-0.00134284834822098,-0.000958762434568393,-0.00281280109577938,-0.00115156502938076,-0.00136995785571391,-0.0005532060789862,-0.000648056957796439,-0.000554620118632784,-0.000932113097839347,-0.00873049250271132,-0.00197303762160296,-5.65134186222282e-05,-0.000148862884358307,-0.00115212245207426,-0.00240070146078331,0.00211513945736753,-0.00104673273805444,-0.00245707135054478,-0.00183655979723896,-0.00272869587940213,-0.00270459487056592,-0.000671696179139846,-0.000393310980267422,-0.00318786387964208,-0.00057319122077663,-0.00292588467567218,-0.00145252588674147,-0.00187993070045963,0.00140953481008208,-0.00159315463340391,-0.00340894456625411,-0.00427027607154973,-0.00178361601730064,-0.000368566067263432,-0.00131798621153738,-0.00303392283955474
"1998-04-01",0.019861699844096,0.0208722575980501,0.031044759226431,0.0198853915565909,0.022299885245712,0.0202061300256264,0.0248198449615043,0.0202326877732772,0.0260311234056797,0.0243462079260139,0.0210634233987167,0.0188853118434022,0.0176156582912132,0.0366910684713607,0.0330763419582688,0.0216787910480662,0.0190817280211491,0.0218814771557189,0.0392473041283193,0.035978158770924,0.0217346767371512,0.024550772750335,0.0204584784583359,0.0204673055907697,0.0445667134251823,0.0228264415300793,0.0177682439440272,0.0391771899027215,0.0208504413880295,0.0228037192957305,0.0273763442207183,0.0198096994841117,0.0363245450122363,0.0239088704493979,0.0259941831723123,0.0232622354132374,0.0276107226305929,0.0191940876515448,0.0215694315606045,0.0249466467327614,7.56611998489903e-05,-0.00294993503334588,0.00354462972391883,-0.000426240585623511,-0.00188757299628552,0.000354073566141492,-0.0020104389071909,-0.000825764789631929,0.000319155792857677,0.000181816531099197,-0.00117535537231189,-0.00029444261753607,-0.000692716780885253,-0.00469213998588751,0.00076113806127239,-0.000124524226179032,0.00038161575101772,-0.000266058962258531,-0.00311435598052111,0.00685700062541339,-0.000606413919057478,3.36343210764116e-05,-0.00041275848551349,-0.00157985353802121,-0.00198532781956064,-2.42119727684048e-05,-0.000150783979440496,-0.00570421068414,0.000790441259543632,-0.00210676192816584,-0.0016069668945789,-0.00135460276102003,0.00402374261080579,0.000316613284318508,-0.00231751087361652,-0.00306230452877792,-0.000823370946999563,-0.000311967063927079,0.00165102404697859,8.89767545735191e-05
"1998-07-01",0.0194563590798681,0.0218601337273461,0.0249946379164934,0.0237827913093963,0.023452141835629,0.0215581916940735,0.0217466366927295,0.0179517026025321,0.0250197634760148,0.0340301478785217,0.019860988529623,0.0198973423224111,0.0185327248240946,0.0404392990642177,0.0277504544963116,0.0197540100664875,0.0213098082807352,0.0191834675520336,0.0413693822021325,0.0434643055168279,0.0200699134350096,0.0241144678610796,0.0209156169047297,0.0221982143220143,0.0506553687017332,0.0183244130378613,0.0194137218021165,0.0332797761908431,0.0187218768084441,0.0251131925914635,0.0256940814486595,0.018438596190653,0.0320625906091813,0.0224199526890815,0.0298147309660485,0.0236025351475996,0.0259469129098126,0.0185625154124733,0.0182257290413607,0.0270115048623557,-0.000574444271278145,-0.000767259532842693,0.00054689510548208,0.000588398439749276,-0.000380589864351858,-0.000208482221995296,-0.00104127388567056,-0.000620063644267682,0.00131772248604757,0.0040263423832738,0.000883320845120882,-0.000504107990066499,4.17253466100368e-05,-0.00427428268644537,-0.000561858795174932,0.000535638218938377,0.000725811007975621,0.000299646716824802,-0.00128983529265926,0.00724228099172197,3.10775148503548e-05,-0.000331653318174657,-0.000640562359878969,-0.00190504397203972,0.00257493694336835,-0.000702504408890763,-0.00019156128898905,-0.00196243112942112,0.000798837000405633,0.000328530471567792,-0.000797695282872229,-0.00164180560694458,0.00329817411505774,-0.000278868387518071,-0.000784474515313776,-0.00497194806472058,-0.00240440844000764,-0.000878711140495128,-0.000414982397138946,-0.00100360136596733
