"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0280186678298064,0.106307979739565,0.0384931183073279,0.0975860311806168,0.0278086425671592,0.104133616847496,0.0316988920884736,0.0273346438347116,0.0271673173293348,0.0264788424375689,0.0349540903862608,0.0288802395790928,0.0998020172992227,0.0685609932662243,0.031155680100286,0.0336832087757737,0.0428165343278592,0.0382325383294525,0.0282459543862089,0.0420936682022574,0.0365473231853018,0.00723753299326379,0.0423209389469624,0.00407748929546578,0.010807872015371,0.00777054583324287,0.0144038476456523,0.00427339564955888,0.00532621793805915,0.00316764866661143,0.00461033087752668,0.00238858188101326,0.00304274113000454,0.00325220861601319,0.0103116157967594,0.00287189750660702,0.00463039649327067,0.00228126895489879,0.00595878822244849,0.00578558312972247,0.00767210925018121,-0.00137803102536191
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.029524587967586,0.127763029249243,0.0326338767598308,0.0909678470743571,0.0284218646852088,0.107895932328816,0.0321486790062188,0.0281387382592688,0.0281207007404252,0.0271747765091972,0.0364622808039803,0.0253436619860721,0.0974968872301904,0.0672949846017454,0.0312177063996513,0.0295014674844405,0.0433758752297653,0.0356517477022151,0.0259807852707237,0.0388695567210897,0.0360150139899749,0.000666511145857089,0.0349675261379798,0.00149408711836924,-0.0122878933111291,0.00328231893781337,-0.0207793829728825,-0.00384961165489893,0.00134393790728967,0.00232602614672297,-0.000969820849947976,-0.0101404551010249,0.00157313764802069,0.0450075335105205,-0.00129901267198481,0.00195697219963834,0.00118078991894341,0.0121950235637139,0.00041140250319766,-0.00173399690505685,-0.000853588403412078,-0.00614490976634154
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0320420015739182,0.105739753938934,0.0308301288314274,0.0948848675138636,0.029123642991832,0.106422879281257,0.0338803270839718,0.0281011391716675,0.0282146049843986,0.0259092340234149,0.0358905733920386,0.0272070049144699,0.112824467398901,0.0665420105999824,0.0297037352800527,0.0360343132230134,0.0388223221127966,0.032346530981422,0.0285063159405329,0.0404816009215108,0.0364925458405948,0.0134786277175114,0.06730053640464,0.0132224213457516,0.033723761274691,0.0136989036053996,0.028748679173909,0.0156310795109383,0.0124957505949174,0.0128986179385292,0.0120358872210621,0.0124587693835221,0.0106234590835973,0.0738502483913093,0.0274283375890462,0.0138216030132137,0.0189351830604639,0.0112027412756307,0.0123165250673847,0.0138360354525895,0.0208251646747209,0.0130566225251117
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0265209247562636,0.118111662559826,0.0353838438176396,0.0939502409997921,0.0275615447656908,0.10898319145787,0.0297050347853088,0.0311808083661876,0.0270775342033598,0.0251691843800657,0.0356790130896534,0.0274476382247495,0.109874023938691,0.0618819064373895,0.0305492998456835,0.0356475214973244,0.0370206491593556,0.0398289287302349,0.0298512151169768,0.0344704389379989,0.0341053949299388,0.00440260124528772,0.0579749491330649,0.00251785107691258,-0.00349155839766436,0.00841001398951037,-0.00897525675495835,-0.00151504302591736,0.00352419577717606,0.00626261663330765,0.00630569620306717,0.000830163372116488,0.00379465315994775,0.0442443018608741,0.0156561781935038,0.00273512590896318,0.00543077556047311,0.00569947735877111,0.00698589385670448,0.00413339621956567,0.00660252047583247,0.0071725617567096
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0271850205703116,0.113521364815256,0.032905588821683,0.0891660679106999,0.0279783042257928,0.119332540762635,0.0332521006522899,0.0298546623321629,0.0284163539169348,0.0254592466551229,0.038566874039308,0.0269947794364412,0.113372380261405,0.0565145392038174,0.0305628792459934,0.0341147198728771,0.0387644362376509,0.0351713893069033,0.0275812874995041,0.0345999079325984,0.0366855563006123,0.0192654309102483,0.0732703315750171,0.0183422388654881,0.0409570252324685,0.0191604902171333,0.0599775501817185,0.0200894510370803,0.0180588956113232,0.0212326311972979,0.0149922040995354,0.0253124949828978,0.0160323744163174,0.100041758343355,0.0273090113470751,0.0165037872153004,0.0197992275424245,0.0277742286204083,0.0230543635576293,0.0145961042081093,0.0282379291783432,0.0202558084788585
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0303302353502032,0.130111455765883,0.033354277473131,0.0811049334174921,0.0294204089475884,0.107864746626575,0.0370561845188718,0.0293986083331815,0.0289721569086365,0.0298298781384777,0.0391627429107644,0.0271852007653639,0.104453024369974,0.0545659121476432,0.0306047173967555,0.0339833471106504,0.0336584995335286,0.0335515371087992,0.0304717555461095,0.0372529912688287,0.0376673863615428,0.0109912173130386,0.0469139996995243,0.0132175474770347,0.0333086819042553,0.0142041490981849,0.0225683240008749,0.00588323905203052,0.013423639431963,0.0136863002219801,0.0117920817445546,0.0140075311409282,0.0105299120397119,0.0881859350675864,0.0250188883800757,0.0035753348984838,0.00945293174922898,0.0163511402395237,0.0110060612266234,0.0153663790722482,0.0250337835484398,0.0180229880982214
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0256331608622743,0.106233625155857,0.0344104556300783,0.0916618415563496,0.0275696267775723,0.118959214420814,0.0327006944925272,0.0304756684354863,0.0288967913058564,0.0271437835593041,0.0402220574339006,0.0252175493136813,0.113688737514847,0.0522665429984972,0.0316613337601784,0.0340886448104799,0.043430906740665,0.0357106239391958,0.0311197197609934,0.0381582457827434,0.0307507757486992,0.00523111781466517,0.0281149457620554,0.00363492516492702,0.0233020264229784,0.00546293223324527,-0.0222735156811635,0.00610986187866088,0.00666275418957421,0.0112565591005337,0.00411768229356945,-0.00358974698516528,0.00602904558521886,0.10765069822477,0.0191965434551347,0.00062519388863927,0.00735353032491712,-0.0139196464503209,0.00995400377771171,0.00357330801925482,0.018945365145029,0.0130789278860063
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0265680314542397,0.119218287857023,0.0400591176450839,0.0920750357722476,0.0292236274140807,0.1016167366089,0.0309689123318154,0.0294340531605617,0.0267502045374469,0.0275785386167198,0.035274480827987,0.0269972215190641,0.112387071435972,0.054159687270488,0.0314236187142968,0.0310586487670647,0.0467375762422458,0.0345627904963273,0.0277886733093643,0.0434364693932545,0.0326812166258164,0.00425836381582392,0.0448764889062357,-0.00103380265845185,0.00831666050006532,0.00886224506797055,-0.00816052186498691,0.000100511414702012,0.00404942063730573,0.00617456766149635,0.00246088898644721,-0.00430726464789886,0.00248149033680431,0.000719476389924263,0.00740612219026248,-0.00135052734390386,-0.000114661099047232,-0.004712730094116,0.00196129470348018,0.00246149868589872,-0.00512198805899755,0.00599222122690039
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0317463415796115,0.110295874394085,0.0397744255061312,0.0832216535844564,0.0263777453759225,0.111252458036105,0.0302155482962823,0.0319922476981878,0.0285425095594393,0.0247313677235627,0.0364024821078359,0.026594415047937,0.111375331745831,0.0596468741660767,0.032897175648295,0.036567593090049,0.04397824499655,0.0360878987431624,0.0275200934042638,0.0376518118771159,0.0331279074190996,0.00708166128064925,0.0414665499898489,-0.00266368299205533,0.00704205426559895,0.00507181020265642,-0.0220874550935072,0.00439727237544214,3.46858478093203e-05,0.00161186883359666,0.00425458555872255,-0.00232591607296935,0.00254496342200395,0.0062322089846874,0.00275871974241787,0.00183576206396737,0.00892935975328904,-0.00984057683423029,0.00457892940242943,0.00183596047257254,0.00483679715082994,0.00047258080000768
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0292651938936502,0.114689704404511,0.0336795298057413,0.100294549442408,0.0251354077191981,0.11784132646967,0.0324737799046477,0.0340857209654687,0.0273566304561145,0.0253634125988841,0.04308750859601,0.0248051761539271,0.0996508978169575,0.0592602695083281,0.0261935213570544,0.0296646451915678,0.0409454456308762,0.0375163341339361,0.0264080722710357,0.0400003389313372,0.0322825347486755,0.00603595202149853,0.0486427807378106,0.00328068852084523,0.00716462720580313,0.0084640938475384,0.00870851354529683,0.0042150498884362,0.00817370874937159,0.00515309050962984,0.00514803910345031,0.0102112674178409,0.00673919468896715,0.0180624559218857,0.00397318924194846,0.00559062292016076,0.00573682904103031,-0.00235830631852433,0.00734077924298205,0.00362820343604685,0.014743543360019,0.00548724382374541
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0292092041975096,0.1198442548419,0.0321501160647606,0.103490760582462,0.0284407614477119,0.102894208326011,0.029383646181886,0.0319221766662924,0.0271289391601558,0.0314670907290612,0.0371357874050895,0.0279330934874451,0.111323496844715,0.054541469099183,0.027421593787679,0.0316824370447179,0.0416425813023197,0.0342831867144037,0.0261100773651696,0.0416673403749515,0.0303277783765745,0.0121469059766806,0.0716685432503941,0.0127450777237234,0.0266482157973131,0.0125654117813094,0.0259219071345792,0.0115138055597789,0.0137204665225378,0.0117323950880079,0.0138403530435166,0.012778526633688,0.0100952775322029,0.0373595620956887,0.0089829396602422,0.0106413451183339,0.00936786292781863,0.0112786417251155,0.0108946660052672,0.0106729357259914,0.0231999117257236,0.010023799122477
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0311993079190486,0.107308132276853,0.036052275749481,0.102370114625573,0.0300140440653383,0.108506896188364,0.0329389891263139,0.0348728188538122,0.0330504702868086,0.0305168125366479,0.0319256494166337,0.025251587660523,0.10029196023289,0.0575237453133378,0.0304049516222344,0.0309375770503067,0.0398317187275731,0.0360542155040313,0.0270629232583009,0.0375466541795218,0.0363391554064066,0.00647425038997047,0.0613821963216946,0.00587871231822833,0.0392497877254101,0.0112726357823744,0.0237280704028576,0.0111316579524406,0.0100363977679708,0.0108521886744052,0.00853416744983541,0.00924705241107943,0.00605499254090278,0.0462703377780083,0.0119536981475464,0.00829996721075268,0.0111992235137258,-0.00294549189133013,0.00632115657664266,0.005726920076667,0.01626691306642,0.0126063190359229
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.029228857221437,0.122902291309705,0.0294922284211973,0.0917203090515263,0.0253447587296191,0.126001512592962,0.0300285089191081,0.0317384507335947,0.027974773314716,0.0278710356631836,0.036634366668944,0.0271370867515304,0.112781586498618,0.053790290176098,0.0286043173657392,0.0296883329444387,0.0370092684304912,0.0319171574554093,0.0263541100378406,0.0392841160735417,0.0344966416402996,0.00495538197281818,0.0532450938319361,0.000981599803942346,-0.00230953892891153,0.00412729420491902,-0.0202931466137863,-0.00122544734358052,0.000420404218847847,0.00251790637122872,0.00248975800068736,-0.00237374179617474,0.000698465351931359,0.0211455973294623,0.00495492749993082,-0.00213715722943157,-0.000513570839341096,-0.00967926257142793,0.00200120649727492,0.000232654034352161,0.0107258369533825,0.00406687767000513
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0315151385216478,0.108191420689327,0.0370078659288025,0.105441036485842,0.0259776292092186,0.109309370406177,0.0307800887690424,0.0347780678164469,0.0284850810304598,0.0253280758912278,0.0345734402908132,0.0262358585307465,0.111700825992153,0.058559066217989,0.029062909324869,0.0312349886693756,0.0361249809944456,0.0312628089680714,0.0284912922851365,0.0414229593347346,0.034517094643474,0.014358841966091,0.0574759935662689,0.0157211763078344,0.0380720555051496,0.011226295422079,0.0466679759691581,0.0101666385133742,0.00960508208701141,0.0124832821552736,0.0123930108829161,0.0119086515361555,0.00982740764990141,0.0654217937091289,0.0360047369020675,0.0113230527335312,0.00950489170774125,0.00783086092196033,0.0114674710868046,0.0126325838018224,0.0268309765000663,0.0136113863805697
"FEDm_25","1996-01-31","1996-03-29","1996-01-01",74.4848484848485,0.0298561037767419,0.107967660401025,0.0304233769211764,0.104129494642698,0.0281776221163192,0.111699262444497,0.0309954256478833,0.0371385473723344,0.0263187950498531,0.0278403205503833,0.0355814698335514,0.0270108519200857,0.105936306185472,0.0598199111309254,0.0274417349803855,0.0327533035583518,0.0411949147148962,0.034471009753697,0.0307675256232829,0.0370580371947034,0.0334183261817377,0.000443987050337633,0.0358486882900251,0.000784255758389888,0.000864724220423099,0.0024917571301665,-0.0295892013076047,0.00234066630532113,-0.0029629411798255,0.00338176886131254,0.00118542048457214,-0.00377879137088466,-0.000765045564370202,0.00281521464210989,0.00454891889243991,0.000848705302734384,0.00197029555577687,-0.00088259655468735,-0.00047679062293706,0.00352350400118399,0.00154160820366949,0.00460220194330358
"FEDm_26","1996-03-26","1996-05-24","1996-01-01",72.6451612903226,0.0299829033938495,0.103415165195596,0.0364619270089155,0.0947143615146941,0.0300273157382594,0.114309082414858,0.0360413001597603,0.0341056502528554,0.0341208785421355,0.0263098838461054,0.0352255424966882,0.0256202538088418,0.110885907331918,0.059555226911411,0.0277280438956745,0.0298037408100907,0.0387824159627029,0.0361096792352155,0.0264860751446637,0.0353203991983009,0.0349942471374632,0.0104801392634023,0.0724879863140354,0.00747863855249535,0.0273147224400439,0.0170361663130156,0.012916040442611,0.00808945039309551,0.0157799773078386,0.012576054131552,0.0117390193111002,0.0109667076191652,0.0119976113959647,0.00260072539213592,0.0132735549151176,0.0080688770839826,0.0108625293992976,0.0126187828225043,0.0125195291922616,0.0106607718665888,0.0114095469117744,0.0076285533437576
"FEDm_27","1996-05-21","1996-07-05","1996-04-01",74,0.0298926515840001,0.115107765034466,0.0341827094397011,0.101893526858726,0.0242145102328338,0.102323783154184,0.0306026803601887,0.0290986426078946,0.0299007050965719,0.0253514642931866,0.0388937084107816,0.02610710673388,0.106689048740275,0.0673767690038823,0.0325435948324234,0.0304412497474019,0.0334541412831414,0.0383546264098484,0.0285988716809993,0.0392885292118898,0.0356839152837237,0.0233148703786536,0.0953061327329684,0.0222076488491699,0.0467915343543422,0.0168310487667171,0.0496089875105239,0.0210139091293673,0.0161113210119393,0.0198291149022616,0.0170338837020082,0.0194421847619461,0.0154211074270087,0.0746218555728895,0.0313127110555608,0.0219946176803849,0.0213772966361853,0.0152980392578696,0.0163572443390374,0.0163672587070549,0.0363313206781721,0.017439090892807
"FEDm_28","1996-07-03","1996-08-23","1996-07-01",69.7058823529412,0.0286267997345963,0.11611972256255,0.0364766370808344,0.101747124875142,0.0262539188338491,0.101254996202632,0.0326382186948157,0.0288323562712561,0.0292000951953624,0.0305554831851136,0.0363103964685068,0.02636935311645,0.0949927263002066,0.0710782534630882,0.0365653592402901,0.0312139714391377,0.0335797059613124,0.0393431837697928,0.0313854421552555,0.0334987482923013,0.0339575071575072,0.00677950243526885,0.0431714320474973,0.00641046130470019,0.0180159445428833,0.00849570634196846,-0.00279067085865775,0.00523288541754323,0.0017763956597569,0.0064913865181928,0.0093985362642565,0.00257598925525655,0.00723149643469952,0.0244617229868197,0.0184045527585751,0.00282380324777215,0.00987134746480068,0.00426209578461323,0.0094339850487688,0.00411601953551757,0.014177045130153,0.0077906802102853
"FEDm_29","1996-08-20","1996-09-27","1996-07-01",71.3571428571429,0.0275131989313839,0.122456058825021,0.0349010116742488,0.10364030743183,0.028690435039723,0.101422306469359,0.0292554817387624,0.0302727571350063,0.0252695322077335,0.0259403859524446,0.0351361859148981,0.0245697730708806,0.100222880389594,0.0736765322772055,0.0284421472999085,0.033835979718407,0.0337310983104834,0.0325876076406962,0.0293561271866779,0.0359086577090601,0.0431715350766766,0.000531355982030194,0.0478876808439684,-0.00312423460273904,-0.0140757818016856,0.00144363907104004,-0.023521878470872,-0.00144967342344512,2.66515192175201e-05,0.00189441338563517,-0.00303880337591049,-0.00199247547856229,-0.000606699980915227,0.00521669756218404,-0.00996324728656344,-0.0039537372725928,0.00072537000826226,-0.00631021075891681,-0.00246633705841696,-0.00452418759194959,-0.0059243636154587,-0.013692134575177
"FEDm_30","1996-09-24","1996-11-15","1996-07-01",75.5,0.0297975446197117,0.112504272385905,0.0313866284836728,0.105197360422439,0.0251712378871451,0.0957858015345899,0.0322015894209852,0.0272081635720439,0.0263589309331337,0.0268843577496921,0.0365318081800905,0.0249644758560183,0.124886974023982,0.0719490687823345,0.030765347094219,0.0316451990580915,0.0320876526470697,0.0340856126768331,0.027069209883934,0.0375602831679267,0.0359584816201818,0.00585537556608878,0.0673264465692258,0.00884586304495878,0.0308132801452778,0.00717050839425723,-0.0276426353998673,0.00776383406631753,0.00577558707420802,0.00476852101823814,0.00459363615772427,-0.00188033192592813,0.00270086985797515,0.0514609795499605,-0.00420085101888568,0.00521674185495931,0.00559312194998141,0.00636943316575354,0.0072736057198946,0.00759275265367156,0.00746575508965449,0.00256180607485934
"FEDm_31","1996-11-13","1996-12-20","1996-10-01",74.2258064516129,0.0289699523356713,0.110043299408331,0.0357960929414961,0.11395026066693,0.0283091812323235,0.110123884772785,0.0328206875765738,0.027711098746712,0.0289553164892567,0.0260185988113181,0.0365646173443238,0.0242840121532491,0.111497885410027,0.0674903812579754,0.0270023239877082,0.031790439172795,0.032366765302808,0.0324631391970489,0.0288272540893084,0.0309680934002015,0.0340467157031576,0.00390127896942422,0.0694633657340357,0.00193732468662706,0.00590339730806503,0.00488155742897651,-0.00934670315713838,-0.000167300933498749,0.00428848703897044,0.00358271499726295,0.00480010055427124,0.00621421973500463,0.00279343796887102,0.00261499012384954,0.00608406350508155,0.00170416295602891,0.00141819295830259,-0.00266018333620876,0.00139270944643187,0.00366773921209668,0.00422510672162514,0.00547066532860936
"FEDm_32","1996-12-17","1997-02-06","1996-10-01",68.7096774193548,0.0308243765243983,0.105914977082406,0.0343620132892551,0.107872144966748,0.0252332738882362,0.0967519536731571,0.0308796647503994,0.032870194261189,0.0276054634461072,0.026416330039643,0.0349134731513117,0.0286084236694067,0.114627086175604,0.073616011882236,0.0291157717912128,0.0328061340315132,0.0351865296490289,0.0338623411620227,0.0316423944812099,0.0352239481837159,0.031667493901198,0.015207355293426,0.0830998122798118,0.0130659219170086,0.0389579749427246,0.0134463429821878,0.0247423106046816,0.0126092076137192,0.0164740896546846,0.0123000211557692,0.0111166974891635,0.0186325132446982,0.0143957996820202,0.0200291807781665,0.0425474919769836,0.0115025917665975,0.0161645423014504,0.0137709264557387,0.013790598856557,0.0167756897755604,0.0121490738060701,0.0139953674354093
