"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","pre_meet_T29","pre_meet_T30","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","post_meet_T29","post_meet_T30","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","pre_pub_T29","pre_pub_T30","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28","post_pub_T29","post_pub_T30"
"FEDm_1",0.0285653257216418,0.0382691941056892,0.0160782409720676,0.0217195447858204,0.053689283658943,0.0342286899557828,0.0334066268428764,0.0186136623435414,0.0314953652171284,0.0400714973419927,0.0248689670537582,0.0414173959179574,0.0247737910712047,0.0441470462288631,0.0218540486344431,0.0361603526321318,0.0343498944051159,0.0201263839567835,0.0182548144700955,0.0312629556395332,0.0398458580626106,0.0310286068650801,0.0256904349946077,0.0396219537641914,0.0425709138654123,0.0472579288230553,0.0451604785847985,0.052325113522391,0.0378095125489868,0.0253361180134963,0.03474574019473,0.0408731729845052,0.0141256975299303,0.0184714841009545,0.0441826181899249,0.0424952817620173,0.0376051752373312,0.0194912416835109,0.0351351526842492,0.039608784651434,0.0262058880579278,0.0452769062071767,0.0160385642533349,0.0452022109964414,0.023482225655574,0.0469295242787846,0.0357322791294567,0.019344003971037,0.0207288172368657,0.0372723469321336,0.0291456264012448,0.0242636888479509,0.0261086029101517,0.0392495948193171,0.0508310411172581,0.0513979663832137,0.0305565146682193,0.0384206916209371,0.0347465425728278,0.0323326149215594,0.0356445656328731,0.0504434816207272,0.0165027860188814,0.0234987226441779,0.0394115600817602,0.0268104499488335,0.0293459481383778,0.0176842089424217,0.0235475072353459,0.072118206105156,0.0324666969192027,0.0359447168857282,0.0170048561725619,0.0565772540037353,0.0225577066890195,0.04405412024908,0.0379583413101754,0.0146066723645115,0.0186718756806066,0.0283859437537729,0.0287310838697608,0.0310888972095572,0.0273184658911413,0.03359790650818,0.0737386038034175,0.0484059898620858,0.0237806736071656,0.0346841938444429,0.0324703493379678,0.0229482156693325,0.0347358332248051,0.0339343649789335,0.0161855652973917,0.0226434302707088,0.0511799624077266,0.0454631692697009,0.0386263420245913,0.0187986410580757,0.0277502406743381,0.041104105660505,0.0272033998031131,0.0410195398428044,0.0192979500588179,0.0538351387883797,0.0233384025487568,0.049485371305037,0.0427325350883137,0.0177458704138205,0.0287198523181348,0.0304754286962819,0.023923952015088,0.0262111972940635,0.0239514839993225,0.0328093577481194,0.0688008240403742,0.0394633277451244,0.0241652076652815,0.0401499200827655,0.0358088180150902,0.0204407676645341
"FEDm_2",0.0381911261450187,0.0424639766264358,0.0195163789909534,0.0218131053791299,0.0433316010516904,0.0364340869099236,0.0311394668513922,0.0164930688481008,0.0230241784528231,0.0495849032818608,0.0308167031020695,0.0401106132219329,0.0155358088915563,0.0535019388254516,0.0244778462773396,0.0437597252372405,0.0380703008888456,0.0177837491355851,0.0217818452069545,0.0283314659263853,0.0309567899416778,0.0299270370594737,0.0246110226105797,0.0275750047365327,0.0738991493460086,0.0529839852296912,0.0239376067293687,0.039096510523776,0.0310048493206783,0.0298461552515238,0.0347520420702363,0.0370320411909853,0.0170820752181655,0.0240236856746861,0.0503936537846879,0.035343844583866,0.0382936539637723,0.0197917253877847,0.025929555600315,0.0509581823610449,0.0285354650599021,0.0412396558519856,0.0206364606736051,0.0536375984932349,0.0200058104761752,0.0476044747443371,0.0379031310886238,0.0180471170839699,0.028633341545497,0.0308560480617595,0.0250792313264725,0.0223990391486235,0.0300645131654969,0.037833751990726,0.0746844275627577,0.0375874462778735,0.0286879416637062,0.0306179307510503,0.0313186516821984,0.0210275035164607,0.0364826933338185,0.0312406806344956,0.0184418455548695,0.0253216109442654,0.0331329606823427,0.0462630941998656,0.0385146539762891,0.0167112192231015,0.0217769695817462,0.0392593332036209,0.0280808244498939,0.0418461808558665,0.0140566164853505,0.0532303420350594,0.0261609513831764,0.0473321151060981,0.0451518450781709,0.0173331247595099,0.0280036688692168,0.027692953393609,0.0355498304293531,0.0281986447929911,0.026666179025309,0.0365608987109975,0.0474340467481643,0.0606155366530667,0.0312525639427212,0.0326904475973997,0.0368994996432384,0.0280986687063926,0.032482526275786,0.0270252307108728,0.018058418664462,0.0270775386299836,0.0412678211283155,0.0429540263935236,0.0412299284124244,0.0186318109423162,0.0260235424280169,0.0497892203115358,0.0360352757103564,0.0318171281525426,0.0198029466060037,0.0515536913900186,0.0235687876537542,0.0405786733522969,0.0364710832529176,0.0185458356004504,0.0229473245681184,0.0291403302030046,0.0288525012480638,0.0281841350704836,0.0244426945583779,0.0383687942603728,0.0513352022787849,0.0632406301649903,0.0342834536731522,0.0401275750216229,0.0320045990312059,0.0241592743062456
"FEDm_3",0.038833239053021,0.0320291084511361,0.0167458000049542,0.0184304383853941,0.0365592413030607,0.048550052068387,0.0327942877815392,0.0157692690177324,0.024734843937381,0.045237887255324,0.0290791091250922,0.0452811094418879,0.0127765513756893,0.0470746507882688,0.0337393354720059,0.0522994394112253,0.0435508509261639,0.0172979111001399,0.0284888980367124,0.0256682224236471,0.0335326214572763,0.0312490087222744,0.0240045270512857,0.0269409178536994,0.0448740273659143,0.0626259467177951,0.0353551269020371,0.0350344110015745,0.0326926473952861,0.0287505201740946,0.0375550447742822,0.0301533430575716,0.0191561349596688,0.0278008397903557,0.0386842396635741,0.0421823174969589,0.0414443770589496,0.018003208445677,0.0228884321506294,0.0367828655732127,0.036690736875963,0.041205106681567,0.0169280655465014,0.0522671456885068,0.0222978861041279,0.0416981023811958,0.0377801932723939,0.0193414104390394,0.0241266262692007,0.0288470567780191,0.0376046460079134,0.0249599587912191,0.0284527310529274,0.0392727896056986,0.0509230426805042,0.0504345985556319,0.0320471668366605,0.033557422496626,0.0383849895379879,0.028529521427436,0.0252152052172859,0.037372054250468,0.0165110678560853,0.0308614213314794,0.0380049547602128,0.046299415964644,0.0401237825736503,0.0172446055754508,0.0225580440255745,0.0294947544186802,0.0239435317072592,0.0281470375010082,0.0134245500960534,0.0503100897425018,0.0209780797267553,0.052782609250846,0.0422234738065961,0.0174976718276965,0.0168746149320975,0.0305922232931055,0.0365279057700633,0.0279132276503192,0.0177865009679604,0.0530694010278815,0.0758980276476471,0.0486693532875093,0.0325582282727768,0.0311443411847594,0.0417253354600366,0.0342484908735957,0.0297674052616661,0.0396804297690381,0.0182533081046681,0.0257377826992092,0.0393510496380505,0.0407711672238546,0.0326400574021934,0.0186482794124241,0.0229958191179296,0.0524656881356509,0.0316133704748267,0.0293806757634223,0.0159290261304138,0.0351473493834074,0.0347447181328922,0.0423852550876235,0.033790734926953,0.0183197837308488,0.0258300290087757,0.0320515839109022,0.036344811088871,0.0313423429905277,0.0175830910938717,0.0444356385257454,0.0684051864872247,0.0481009824187371,0.0291718378771626,0.0321923032899388,0.0468077080350638,0.026112584878107
"FEDm_4",0.0276063503371814,0.0358894211487206,0.0159186226147041,0.0319605483624246,0.0429511533252816,0.047305651119254,0.0412521949856444,0.0178099794996015,0.0235162936439885,0.0306073422314724,0.021603186744128,0.030827738090762,0.0158190796236602,0.0541771422656149,0.0180727208231001,0.0473706426838771,0.0360874778616662,0.0169309489828805,0.0176469441785089,0.0279227395950498,0.0378925283019481,0.0279411118406904,0.0227980057746832,0.0498557953212894,0.0872461290965296,0.0386079399785564,0.0300742646026378,0.0313809386133915,0.0386416506322527,0.0342854577205005,0.0316833319885905,0.0408590816072164,0.016925437844055,0.0213692979745573,0.0382525060466913,0.0469200221268854,0.0321729260769539,0.0187021292880212,0.0274280011222641,0.0472182255125071,0.0321790733790498,0.0320340481525583,0.0162963036086808,0.0370573746513566,0.0254842364667208,0.0416091145039483,0.0406302521615055,0.0182386934473472,0.0260093221767474,0.0299079530977187,0.0361107334423653,0.0329044973223001,0.016459442367763,0.0511173603049343,0.0664847555020506,0.0440876815782646,0.025467496060697,0.0361423882650636,0.044323198343456,0.0259251155797298,0.0289669586579508,0.0344658605784354,0.0166252469390814,0.0237790288422847,0.0381147243171341,0.0441007728049881,0.0364784122880802,0.0139942290287966,0.0265691851247418,0.0431180059667403,0.0280724132074953,0.0312402015271755,0.0175140198975403,0.0380713133246233,0.0323439191453351,0.0419968084899701,0.0724101485967172,0.0176713714425116,0.0244655188281017,0.0350331714051739,0.0270695025169237,0.0278518577451638,0.0190540015841391,0.0455057993060695,0.042509102806109,0.0577066282581856,0.0341865432302,0.0321833798605941,0.0457181487344509,0.023183725545287,0.0379034261117291,0.0408520890972414,0.0145109102609227,0.0378716501363415,0.0378896545813742,0.0435693814217621,0.0326104171227219,0.0203452728362839,0.0282533762485307,0.0486296200033045,0.0349510068195692,0.0292489162312947,0.0175860187463733,0.0388487073035063,0.0221097811925736,0.0377976027332936,0.0336053297396333,0.0169403614987568,0.0247797887348289,0.0336502378228301,0.0188717891176177,0.0229740235668535,0.0266365547433981,0.0411718059073881,0.0750400484774329,0.0484710664406529,0.033130337641648,0.036304022558878,0.0327773968422184,0.0326694060610407
"FEDm_5",0.0392392429745956,0.0356524511427798,0.0179599393558999,0.0209433110980065,0.0401295812492667,0.0377869670691215,0.0401374746716146,0.016949734462787,0.0263649502179179,0.0406765585835357,0.0319932263497552,0.0383053359536382,0.0175290552045827,0.0346008834325657,0.0272517339065189,0.0419792977103379,0.0636423251860356,0.0180057496801139,0.0290791349238619,0.0344947257556899,0.0284185317343988,0.0296771559935119,0.0213327735371615,0.0445551299487297,0.0448541104425235,0.0465345371720797,0.0287882400293704,0.0338569178480292,0.0440497282987663,0.0252111960668041,0.0285601275243082,0.0433609449282457,0.0146616577949406,0.0331276243472935,0.0452351144174021,0.0366545612165964,0.0284747978508763,0.019828928115157,0.0274164542402851,0.041739107091329,0.0261020882475065,0.0225297750645525,0.0167864420941664,0.0429182162665252,0.0232480427481172,0.0322935799042208,0.0447524497518495,0.0187273391516929,0.025129708256262,0.0355280168349179,0.0274817504404891,0.0262266322110839,0.028539645607998,0.0574450716748721,0.0730059133025204,0.0628474759873368,0.0338064209946597,0.0306585498708012,0.0231928938717337,0.0297206701922604,0.0320466756055224,0.0380823470885356,0.0153111806862154,0.0192813301768762,0.0318235086028847,0.0528778611687076,0.0418249212157279,0.0171567385023324,0.0239460398230567,0.0359614247778678,0.0275635312430478,0.0406504296301119,0.0164419393787784,0.0582005342713876,0.019374895605553,0.048763319702608,0.0554478680576083,0.0158649750969984,0.0284687319219874,0.0287995368442688,0.0287818536479395,0.0225690804416879,0.0250172881127554,0.0343214706589143,0.0799585667848016,0.0292936914862415,0.0300103723001734,0.0374765255840213,0.0390604910713318,0.0256228705120572,0.026875347588481,0.0327604342936299,0.0176314537222028,0.0285505358937135,0.0509786908768973,0.0382879480613678,0.0446824104167419,0.0193885343464423,0.0306709208767746,0.0427700891728368,0.0299424903991532,0.029083832935123,0.0228410855865107,0.0410471152650923,0.0319823811334484,0.0416047731627893,0.0379096014374304,0.0178745539090952,0.0186433766023949,0.0265238993329141,0.0249073184355826,0.038192106037194,0.0261637801915909,0.0337891172837856,0.0591786687232777,0.0536545890277261,0.0309484239456676,0.0399118215456399,0.0371353029248311,0.0260693968716652
"FEDm_6",0.0310020592576843,0.0358826686140201,0.0160033555257756,0.0190848811634019,0.0499524987997719,0.0537794024464152,0.0350053256965279,0.0178179634986929,0.0295078955600258,0.0335335405334933,0.0284724111141849,0.0334740901017381,0.0175699283306321,0.0499339831579363,0.0291741702353042,0.0439482874135392,0.0569964893340824,0.0166246496572567,0.0274857292876263,0.0300345497239623,0.0237551189722846,0.0225043662293913,0.029992796733375,0.0387124352132435,0.0577147312472323,0.0425678309064655,0.0364502669509272,0.033699557402353,0.0350913233645014,0.0242276935281547,0.0291260300452975,0.035141016887528,0.0157944415858681,0.0263191492591537,0.0427196948246967,0.0438696908955882,0.0472782116935132,0.0189053490060225,0.0210425367612561,0.0286037298331701,0.0292897128953455,0.0375000987382586,0.020577339314207,0.0631283265303845,0.0220462080642035,0.0476580709158226,0.0430245332339637,0.0175201440066537,0.0237486445328925,0.0287112616894778,0.0274501854097284,0.0348782887261192,0.0261644165705823,0.0275500541271859,0.0795674900510411,0.0322426164410796,0.0281565232576728,0.037766888035926,0.0397357576768017,0.0244835889905596,0.0450092830853485,0.0390004925578248,0.0141799767039445,0.0290841712699141,0.0375459355077982,0.0370976102770457,0.0542879720942968,0.0199254295462466,0.0246464352528518,0.0368787084566066,0.040159585550713,0.0239282568124544,0.0159112487390513,0.0512423040410741,0.0247568213874461,0.0500939296636707,0.0372195217188518,0.0184523476504589,0.0202267555241355,0.0282695765134136,0.0242641896252821,0.026376607690681,0.0193105133881867,0.0492190182554836,0.0490919842092466,0.040174914964249,0.0288125206134504,0.0437796913950214,0.0385472738808695,0.0325069236243827,0.0297866726559481,0.0438812698376257,0.0178888630006851,0.0347578909310091,0.0427469864062648,0.0409934860507539,0.0265884092528802,0.016560635800986,0.0265210261958912,0.0359574488008318,0.0278596515506323,0.0221602619957144,0.0183288236745647,0.0458343876073421,0.0210785719782063,0.039684289247474,0.0358958040480068,0.0190326747424779,0.0251356463240926,0.0331408528091413,0.0323761993899674,0.0225782631482378,0.0209015915670967,0.0514278470699129,0.0697498382702632,0.0518334274094265,0.0326263597484876,0.0474050845368846,0.0340490901967748,0.0332186457524204
"FEDm_7",0.0469751031997998,0.0382181624624077,0.0162531219453508,0.0305325022238864,0.0398626462837605,0.0310027030257979,0.0509147658379848,0.0181546174981573,0.0255499241671838,0.0427798586333151,0.0307305341330739,0.0191096130593133,0.0160837201434006,0.0342873187129741,0.0335587061581222,0.0544531886678764,0.0353135919288113,0.0182651420475496,0.0191359578261216,0.0279343970756517,0.0234526294985144,0.0322619722130597,0.0211827190725644,0.0489924390784656,0.0510126411653744,0.0521578526752074,0.0247395295555755,0.0442473826010839,0.0404044546423575,0.0324328044672586,0.0234649528331316,0.0518167211690326,0.0157474022738237,0.0390748047583114,0.0416623529596744,0.0400300820865592,0.0319233238597874,0.0163126616070593,0.0229255594553461,0.0313996609536688,0.0342514326220554,0.0186421084018467,0.0144180909969128,0.0601243166372206,0.0187734828648151,0.0419014618450627,0.0433311533394688,0.0192204968227208,0.0247459502733185,0.0261265474511142,0.0271785841228939,0.0217211111910729,0.014056370934112,0.0690315656840948,0.0682425060303371,0.0406964997636233,0.0319838731667108,0.0435490176490634,0.0351300470699446,0.0325178611772173,0.029606522887617,0.0368020156919464,0.0158954687139532,0.0255240992226838,0.03809158773435,0.0457439906762973,0.0329892414593868,0.0171059305577666,0.026479795143079,0.0355456703994003,0.0284078522370507,0.0329848785285278,0.0155544428743915,0.0471920889034121,0.021510659039644,0.0465814410625728,0.0484694810208451,0.0160210791547901,0.0247061971154115,0.0278389618759082,0.0255046941977238,0.0285024290896268,0.0280825120314476,0.0354801449395794,0.0807185840538355,0.0446949711230314,0.0356556495879413,0.0405830912567135,0.0433758800888035,0.0243506393322631,0.0332812433898061,0.0341783292758252,0.017089086977706,0.0251281416204645,0.0512235756404257,0.0332136439295758,0.038851544338258,0.0148443406682606,0.031204231411744,0.0392811516309176,0.036250771995347,0.0355417440901029,0.0236904028646284,0.0290791598359662,0.0262335048114045,0.0420407552147833,0.0504176352017366,0.0193395289203042,0.0240010142253297,0.0353393912875831,0.0277825281535114,0.0304859162070764,0.0269177688336665,0.038921904961153,0.0481127759617972,0.058805445227996,0.0188934071381224,0.0471917285589221,0.0378476879543255,0.0248116396732599
"FEDm_8",0.030766378223962,0.0409894456497165,0.0156038520119412,0.0251531974239514,0.0424942717438337,0.0463410870191844,0.030149294830449,0.0166035978796325,0.0290871514190935,0.0326640157392609,0.0239968031703747,0.0289832238165563,0.0183733222407838,0.0490689010903027,0.0236547121814625,0.046259055165339,0.0439310392674721,0.0162264659960116,0.0251746455777395,0.0279752042924124,0.025631617899445,0.0278170704852108,0.0264027025697536,0.0422162607653681,0.0734239071862522,0.0416347270089899,0.037095878497361,0.0419483785930249,0.0473246941550329,0.0230090981000818,0.0358201888984934,0.0362669512134922,0.016507080675361,0.0229544156365989,0.0408151244763631,0.0410300769908755,0.040169140438295,0.0159586477673824,0.0318573729641446,0.031164821855759,0.0344591735527997,0.0372671007423448,0.0206248461992288,0.0411053387648037,0.0234129498302342,0.0451910740476486,0.0473160026691476,0.0195743662416864,0.0223433442025524,0.0314157611000949,0.0264147084193416,0.0283208051514443,0.0238244423965102,0.0325014617307654,0.0693519194372123,0.058537007788918,0.0207861144625482,0.0397365510639513,0.040710063361886,0.0245631479201163,0.0281062845711785,0.0378463384227594,0.0176237931039057,0.0245866932884029,0.0456573060608567,0.044531483624376,0.0382624176994768,0.0197381332188951,0.0257494054574681,0.0334020975063745,0.0255581114270805,0.032357009135355,0.0219333660316803,0.0530723969073684,0.0214356345684785,0.0437183268115421,0.0467140688696213,0.0181243087904323,0.0174275524148425,0.0287390329884224,0.023749136884416,0.0240249721438263,0.0204246902114676,0.0342714321972868,0.0796965282534207,0.0460802256111046,0.0463711845881439,0.040668408266372,0.0355102736818714,0.0246193872635735,0.0242165626498407,0.03197138475601,0.0150641425265972,0.0215621657260809,0.039834107549024,0.0349245641552602,0.0381747553618883,0.0141179148544021,0.0329993672458871,0.0415678699598705,0.0266771156992534,0.0433294566637143,0.0162617005537398,0.048648704239626,0.0232533824298785,0.0495573712712033,0.0503690970081874,0.0182843017964823,0.0279350716875999,0.0316324220836548,0.0226975976001948,0.0359603967791636,0.0224652309407544,0.0342910623205808,0.0508290769736939,0.0540555158487784,0.0527315118630611,0.0364043849105688,0.0340506668258956,0.0261330977191077
"FEDm_9",0.0281062845711785,0.0378463384227594,0.0176237931039057,0.0245866932884029,0.0456573060608567,0.044531483624376,0.0382624176994768,0.0197381332188951,0.0257494054574681,0.0334020975063745,0.0255581114270805,0.032357009135355,0.0219333660316803,0.0530723969073684,0.0214356345684785,0.0437183268115421,0.0467140688696213,0.0181243087904323,0.0174275524148425,0.0287390329884224,0.023749136884416,0.0240249721438263,0.0204246902114676,0.0342714321972868,0.0796965282534207,0.0460802256111046,0.0463711845881439,0.040668408266372,0.0355102736818714,0.0246193872635735,0.0242165626498407,0.03197138475601,0.0150641425265972,0.0215621657260809,0.039834107549024,0.0349245641552602,0.0381747553618883,0.0141179148544021,0.0329993672458871,0.0415678699598705,0.0266771156992534,0.0433294566637143,0.0162617005537398,0.048648704239626,0.0232533824298785,0.0495573712712033,0.0503690970081874,0.0182843017964823,0.0279350716875999,0.0316324220836548,0.0226975976001948,0.0359603967791636,0.0224652309407544,0.0342910623205808,0.0508290769736939,0.0540555158487784,0.0527315118630611,0.0364043849105688,0.0340506668258956,0.0261330977191077,0.0274165227630836,0.0338831327658762,0.0160134425265054,0.0380334330272908,0.0383258196229734,0.0340299671026683,0.0321266378128846,0.0176327259561859,0.0245247215749165,0.0466187219426833,0.0394160850053863,0.0208474268859397,0.0153523618528414,0.0412493763427662,0.024691174812938,0.0393131963409002,0.037608737927789,0.0143421183715344,0.0177350309052522,0.0291653975631092,0.0210137942114701,0.0414121681424801,0.0264257626451194,0.0306107695880435,0.0511581303951632,0.0679399114300045,0.0765492590179429,0.0454992862251941,0.0340104475847564,0.0170544396563013,0.034511069430956,0.0356593419484506,0.016022721745637,0.0308970911543139,0.0479215266236754,0.0413765896314259,0.0293369278224535,0.0173275512934158,0.0249127844878803,0.0400352050724714,0.0324435259331788,0.026138949628398,0.0185613724292063,0.0526128019558479,0.0278991762181129,0.0428038178142077,0.0362035131626895,0.0203945317470385,0.023960215402768,0.0323640837543807,0.0201292277233336,0.0402472071587127,0.0209189362147491,0.0368328513268393,0.0516026070194645,0.0553439993423615,0.0372047777808587,0.0383858859083697,0.0378435774536193,0.0301081328151836
"FEDm_10",0.0283460851040087,0.0466360428904959,0.0161724813991747,0.0327405370439203,0.0466868931628873,0.0368438607549637,0.0349920485596355,0.0167113175180488,0.0268271359243144,0.0317877667277073,0.0402858586913282,0.0391309310272792,0.0137571831078129,0.0458823132636647,0.0280922141871351,0.0431338188550123,0.0318111146882324,0.0154782402951103,0.0163001970546048,0.0269897231439712,0.0240499206763344,0.0369315778553487,0.0195369174319286,0.0305305986038055,0.0530439894091441,0.0704069758545062,0.0437840002436085,0.0397323724200232,0.0373398062379736,0.0260380778680195,0.0376623062961496,0.0358496039329014,0.0164674790106237,0.0307877566491374,0.0471684513436826,0.0388894171472364,0.0259212296474617,0.0199374559316241,0.0259260233808621,0.0396825456241003,0.0305061415069781,0.0229529072518398,0.0189001057593294,0.0478541591652465,0.0236417100621647,0.0439344898447784,0.039428933718784,0.0177014517544492,0.0214463798957862,0.0308979502758503,0.0196830948798502,0.0330010539806883,0.0237040220584097,0.0308472305284434,0.0549761385347702,0.0543133952181418,0.063529630248087,0.0406643948717597,0.0430295394835422,0.0206950019973217,0.0388329539423938,0.0355279351413617,0.0181442773547486,0.0215204741191674,0.0461027545765829,0.027968864587104,0.0331273074394297,0.0173113464901876,0.0371234935855733,0.0473605208127726,0.0265422189121036,0.0190378938021179,0.0186381489939403,0.0297332121742892,0.0329476899377374,0.0317318712885436,0.0431884203340719,0.018120664549633,0.0193500689480119,0.0284980171961206,0.0267473145060835,0.0417400030344762,0.0283229894977258,0.0327566140666193,0.0484277033949951,0.0608128842926093,0.0753516224679331,0.0314388121030415,0.0449796321554677,0.0186142902951574,0.0315744331323301,0.0415682692096982,0.0185865730574727,0.0286840153505191,0.0423960183445406,0.0434242944168752,0.0363100728948369,0.0178506619334682,0.0311527989484071,0.0440959433449179,0.0323310766002143,0.0204016451210991,0.0193685727597764,0.0335086709095393,0.0269462059796647,0.0452904255190063,0.0616604742957818,0.0182224676635583,0.0240086612412284,0.0322280994965525,0.0186723955435106,0.0441156405795962,0.0175033379007356,0.0403175442568062,0.0487540673201046,0.0458101782545567,0.0420086022727572,0.0396527378071675,0.0346457703158414,0.0189103455294367
