"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"SPEECH_370","1996-06-13","1996-04-01",47.7878787878788,0.0260329527670897,0.088535987560836,0.0222711674110881,0.0331608995815113,0.0200938415219928,0.0449113826959856,0.0313928587485893,0.0368057985148462,0.0243422179259428,0.0211256691101572,0.0293880348361966,0.0274220098107312,0.0224441973824282,0.0293590103809046,0.0232583806145502,0.0271860746713675,0.0241987612748923,0.0549363152198965,0.0267210086033233,0.0224887067638503,0.0296453555690624,0.0418969071475772,0.098295660246425,0.0316279306194665,0.0326756644837618,0.0219545816453287,0.0277546422030898,0.0283245121605837,0.025563980726482,0.0261854898020432,-0.00456214846494478,-0.0121008400391706,0.00268815423014868,0.000929377908903167,-0.00122069779005322,0.000546111228640322,0.00108379604353355,-0.00205653558127025,-0.000862238252164457,-0.000259163362857951,0.00182259515704319,-0.00661503560066179,0.000970146408317144,0.00286464059253266,0.000545645475857922,-0.00133219452686323,0.000767848929441956,-0.010480484038886,-0.000524495605402209,-0.00181427798789435,-0.000648043293468525,0.000120476723189679,-0.0252050855984053,0.000185759957983539,-0.00496014380669607,-0.00117229863063272,-0.000223647418230918,0.00032943404312466,-0.00217422060149233,-0.000477716329564673
"SPEECH_546","1996-06-18","1996-04-01",73.9473684210526,0.0645264615425999,0.0737309208849425,0.0221552078512978,0.0247601831408844,0.0210989667363284,0.0681673591806276,0.0371146185901485,0.0465991096367552,0.0182993184876656,0.0297198291918456,0.0234676542515575,0.0210562450552074,0.0271930917044635,0.0243167056767283,0.02637019021736,0.0197957380559349,0.0223247198838003,0.0475751936928883,0.0423060061119884,0.0190859999862605,0.0268562300676255,0.0290323970938488,0.0539907058621469,0.0246607329768373,0.0227250133485775,0.0178693385543853,0.0364455288333633,0.0556740204623422,0.0287782038356557,0.024304309085933,0.0101985098721504,0.030548784664561,0.00456924291794377,0.00358401737555803,0.00971352054373208,0.0106999295923482,0.0134539706890714,0.0119769453283129,0.00605864675273519,0.00474358306323832,0.009139954149575,0.00625430670781595,0.00810944014013178,0.00770161884260868,0.00759852343825328,0.00627047672390437,0.0093237577542489,0.00463265215208265,0.00580424616179941,0.00576758039389755,0.00948111881826204,0.0133828555318197,0.0206538376251196,0.00845423748249286,0.00674755376432685,0.0056017972171894,0.0105254789546481,0.0247639104108201,0.00699582168572963,0.0130087927103563
"SPEECH_647","1996-09-08","1996-07-01",52.4444444444444,0.0287021724334193,0.0597187569178529,0.0698645016390946,0.0208155351798775,0.0284221200484015,0.0366601354487586,0.0243032134940578,0.0801520396040944,0.0306521290505339,0.0231676630004147,0.0266516525159074,0.0250392906287245,0.0282747849775869,0.0329291586945612,0.0327724334143512,0.0333949517420512,0.0236581979295691,0.0487911688246348,0.0212415893691868,0.0335694039611706,0.0251326049371228,0.0280588356815708,0.0247840736178013,0.0225778478536059,0.0243355206779805,0.0224277003844879,0.0534005032033321,0.0224761015676458,0.0288383370463462,0.0391875761558582,-0.0116582781664941,-0.0122161287160385,-0.021277658300076,-0.0105511394272065,-0.014814604906147,-0.0137461810965369,-0.0125887948682671,-0.0230353079399689,-0.0134009657561802,-0.0114630252333392,-0.013175985514202,-0.0103634589826517,-0.0137315414176167,-0.0183417098315109,-0.0107583637307645,-0.0145001725444521,-0.0108381677271463,-0.0286735298255034,-0.0104850964568826,-0.0179162035967989,-0.00924549961896338,-0.0148595593242738,-0.0128174789403669,-0.0101569448141941,-0.0112467125617204,-0.0121550813305868,-0.0300564130271078,-0.00995529415149063,-0.012660990342492,-0.0173388917011871
"SPEECH_435","1996-09-19","1996-07-01",40.7083333333333,0.0415542751806273,0.0615613833117368,0.0308134129337029,0.0301846346916103,0.0209302086984773,0.0417027754174531,0.0327490674643952,0.0325754324153145,0.0253217800086039,0.0365787840306646,0.0296081776794484,0.0255924221982694,0.0227429930739181,0.0299609004598691,0.0277162866059581,0.0268944816499534,0.0284259064180386,0.0426607860070893,0.0317041457773798,0.0245944449747999,0.027267652690033,0.0332235043069489,0.0692598131876176,0.0344529256651824,0.0445303008484825,0.0227005516153372,0.0278007268400679,0.0366633743741986,0.0309033339252675,0.0293255175495544,0.00480572624175595,0.00719619429463144,0.00384278211394087,0.0012444716523399,0.00309030112761271,0.0057323011007493,0.00511094309420584,0.0103715630890508,0.00368027926567813,0.00508993891449675,0.00517658999388609,0.00553722713496123,0.00237667282676465,0.00577869527218393,0.00540712387222868,0.00358922813981691,0.00357330057140315,0.00444306053034829,0.00991268572555338,0.00452774240685775,0.00537410259289812,0.00428961766869858,-0.000865625020807537,0.00770752026166161,0.00900754808405456,0.00416711771910522,0.00549130346174348,0.00768985638234753,0.00646772959366381,0.0057016049330722
"SPEECH_574","1996-10-02","1996-10-01",49,0.0365720437600786,0.0463083033532841,0.0237006386851759,0.0286354013429441,0.0325646907611002,0.0323944957831327,0.0438384082413586,0.0302064280709616,0.0298293423240312,0.0240952267959469,0.0382666453470887,0.0251503783147176,0.0374598168667706,0.0261030497193854,0.0247859715325332,0.0285882203888238,0.032610342079647,0.0261877961692315,0.0399326928573366,0.0249225799471933,0.0276315660302257,0.0390733623713003,0.0584462491519066,0.0230872530411882,0.0255353937502865,0.0222293738987072,0.0315003634695124,0.0498910038744221,0.0387319756084461,0.0517209864632633,0.000585935497543157,0.0167142097989069,0.00440702834870954,0.00819175259319659,0.00186250854343468,0.0084390194302205,0.0154757664874239,0.0120940372353319,0.00789192438166497,0.00397488619573372,0.00114378843484897,0.00247483343222628,0.0121779310137586,0.00130175901960474,0.00729978054618491,-0.000323344205701997,0.00908961264538074,0.0129348452478963,0.00510327876485934,0.00623298601189076,0.00568980446398783,0.011183353489421,0.00651168066551281,0.00588019578874204,0.00800200609192037,0.00565091900832919,0.00322973853189295,0.0116831904410103,0.00898366760065099,0.0137379675420113
"SPEECH_371","1996-10-05","1996-10-01",50.9130434782609,0.0390744709305238,0.0756733858295639,0.0262599226917879,0.0247924216582925,0.0217287964434078,0.0483396175839679,0.0298239225264954,0.0362004689392254,0.0232545951995313,0.0232885987583354,0.0261216377339355,0.0261681951713927,0.022900760511045,0.0257416821257376,0.0238239657685963,0.031187564402808,0.0269164850990011,0.0508543454213168,0.0270540788136939,0.0239418102881715,0.0250005221011512,0.0499134111451034,0.0971771279545639,0.0206711538984757,0.0237427225684603,0.0237529969008446,0.0327866559136547,0.0392572585080453,0.030055963782472,0.0244954613303994,-0.0113381514366212,0.00162374683635615,-0.00720702614576314,-0.00796115397882588,-0.00491594384643251,-0.000972155992603287,-0.00731490100473437,-0.00767288510823354,-0.00533127006806386,-0.0043816247783757,-0.00526986981941809,-0.00981029004839872,-0.00606068554875719,-0.00865149230178662,-0.00345274887351862,-0.00789903014087244,-0.00992222736903049,-0.0228146660387833,-0.007768183018719,-0.0050461213493262,-0.0066494298055861,-0.00847384961550412,-0.0357647661005728,-0.00482040731962531,-0.00627941682002202,-0.0111212802212416,-0.00959834561765149,-0.00833769676082608,-0.0100863146375677,-0.0088289405586304
"SPEECH_478","1996-10-07","1996-10-01",40,0.0492419251531921,0.0559411240213104,0.0271387607640253,0.0282012145216644,0.0268297555084192,0.0314417901664405,0.0344937154113544,0.0281738592372121,0.0214640083887324,0.068384195257355,0.026979938116983,0.0324705981910403,0.0224912297549368,0.0482020995711951,0.026085714242597,0.0327924674832113,0.0305569068286797,0.0334751554434644,0.0283776744328332,0.022959224531052,0.0353257898416114,0.0265964845059174,0.0547260489646523,0.0257336270341025,0.0410967906452396,0.0260602351736815,0.0335890063542514,0.0314982634205857,0.0238229233213393,0.02584947371292,0.0161386919856505,0.0122560233646396,0.0133275040902558,0.0123215808143062,0.0101848045498626,0.0147264117221676,0.0126008479702922,0.0123327428692561,0.00810966243866477,0.0305551541043448,0.0125555481944207,0.00885406418777394,0.0105370351592047,0.0108431936231079,0.0102439071267276,0.0164703933841001,0.0162107630166101,0.013141337553968,0.0129617922415496,0.00960770780154648,0.01107092108807,0.0111091718933697,0.0105952553479472,0.0111170040704036,0.0196210830097095,0.0104121622222201,0.0161772502422212,0.012267146027826,0.00998253198637467,0.0112164114945689
"SPEECH_572","1996-10-09","1996-10-01",51.8387096774194,0.0309726548502351,0.0702992698006858,0.0278311901105683,0.026305874460851,0.0306590111752832,0.0305770747076718,0.0320651694729006,0.0340597766230203,0.0232231280263804,0.0253140178993207,0.0554697754395877,0.0278633084649616,0.024023126125917,0.0323363215453439,0.0257229200180391,0.0349156080588147,0.0507663781537304,0.0297301679803233,0.0633066665159182,0.0295788864431143,0.025714398762111,0.0303615935136003,0.0442755491916111,0.0220319731339743,0.0338951692376779,0.0255938671112586,0.0382093367728065,0.0250334659195112,0.0280144624149312,0.0218498580698505,0.00193013223836037,0.00324407791088968,0.00258425741085565,0.00207042700685023,-0.000616599671402269,0.00137315999085162,0.00217977292764263,0.00266695452505933,-9.01251676075482e-05,-0.000357903294689737,0.00278283821289788,0.00255769108267647,0.000891119005354065,-0.00138258833880302,0.00277761701341381,0.000618901086333079,0.00280049025626805,-0.00187598114089833,0.00394521878283333,-0.000762639043899253,-0.00330365799823948,0.00278922903844997,-0.00217383466394065,-0.000704757474846553,-0.000957161091745164,0.00256424784660194,0.00347376724414849,0.00235787631543674,0.00111990718190815,0.00145279707299965
"SPEECH_573","1996-10-11","1996-10-01",54.875,0.0656441700766397,0.0625631333840918,0.0281038261498361,0.0252030748435067,0.0233475981988142,0.0387022189392732,0.0294003393179059,0.0303363967223877,0.0263670893980964,0.0252384717372456,0.0570415064026999,0.0379020988472853,0.0383510672184482,0.0308741444428836,0.0313324074938784,0.0349197997220063,0.0284955391348919,0.0321133351827712,0.0266815035501458,0.0294060238118777,0.0280740177783094,0.0340947708541131,0.0277991705376115,0.0249723332880658,0.0308079104589954,0.0233735210019347,0.0312936788629793,0.032388452861508,0.0239418638173189,0.0412305359644784,-0.00542034251736522,0.00910503220966465,0.000665572957950607,0.00461567983517322,-0.00103076079586167,-0.000876826306809812,0.0048178332417897,0.00348093036669204,-0.000608815183078508,0.00303439227219365,-0.0153168998697121,-0.0035215825110913,-0.00140295762500887,-0.00085144922776142,0.0016472415678514,0.000228681227802453,-0.000803736353576387,-0.000764960397908122,0.00125755756613836,0.000268156840485752,0.00306997009557197,-0.00144581143983766,-0.00182718592993096,0.00119767662116136,-0.00233099085979896,-0.00082360831698,-0.000769164907969206,0.00296535314866239,0.0012091109630891,0.00352984058071445
"SPEECH_446","1996-10-16","1996-10-01",39.25,0.0308355870050513,0.0888355713853185,0.0325594441839198,0.0371950211176009,0.0237961176451297,0.0345784235522498,0.0314917657010085,0.0279841332712807,0.021702004030483,0.0250408601678727,0.0360084958732977,0.0251444691845432,0.0251298321203787,0.026044872317304,0.0538968369019194,0.0353905177253964,0.0356183209323337,0.0373010621736098,0.0292511256437944,0.0309304032843402,0.0279047286412427,0.0304928985801301,0.0229968554580583,0.0321765954808928,0.0314160880613883,0.0252427651348933,0.0261166390533138,0.0429879661383146,0.0375473257453918,0.0343832734895418,0.00690606009560118,0.0260107306178717,0.00071203326046393,0.0101606115713299,0.00487145412429533,0.00828607848815564,0.00715002685117394,0.00521126395648051,0.00189277797152915,0.00641468785902118,0.0015164699329154,0.00215078330785754,0.00812992797998976,0.00232442605026391,0.0169875490779052,0.00181673790300038,0.012778077491962,0.0105650442496342,0.00621190911417414,0.00615308871074802,0.00651725507483406,0.00392766297660701,0.00337552836188484,0.0075950499787618,0.00558158680741521,0.00698657979995245,0.00405727035766977,0.0109830636170859,0.00949505740551097,0.00437225293183144
