"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent"
"1995-07-01",271.666666666667,0.0388554127534252,0.0546966714117659,0.0578088045299058,0.0504885814187267,0.0172669631425386,0.0405027220544559,0.0202742873355248,0.0309048625632819,0.0202147727263052,0.0368657457393348,0.058706940088549,0.024347882237407,0.0460815862627613,0.035059176979517,0.0331562773853362,0.0411481100258348,0.0248276793887466,0.0459533295208105,0.0207754248613298,0.0357100059117796,0.0340445556408922,0.0203933905226081,0.0287439492823198,0.0459680340506025,0.038625165646021,0.0389956641574161,0.031006371836385,0.0285776325264187,0.0111877378061712,0.00509381151594106,0.0164263034122305,0.0085298796752591,0.00379386506989655,0.0042605387064595,0.00575230199500714,0.00712767542241623,0.00379929465394753,-0.0022172034982279,0.0179466378919257,0.00534743557025056,0.0187433412182782,0.00671258850614936,0.00400622379151084,0.00297659008504373,0.00653918314111325,0.0110553632331585,0.00542849636827052,0.0103535319761332,0.00837090447214683,0.00349276307644258,0.0074895983315003,0.0183141201841931,0.00684813811523188,0.0047708924159695,0.00993477570664333,0.00278312450553793
"1995-10-01",280.120401337793,0.0376512623182151,0.0383034061419199,0.0556931626109864,0.0359955938455125,0.0163537244964322,0.0467623949865217,0.022301333009847,0.0285182178828425,0.0186363866717019,0.0499398312549901,0.0454977561092602,0.0218027881493122,0.0459571499120428,0.036269959173784,0.0357202870443264,0.0526347742107836,0.0204540257933072,0.0504821167705307,0.0197492048407998,0.0343736821457126,0.0325432682577451,0.0213205864527543,0.0291975163212237,0.0505373479631929,0.0466103865922423,0.0458639940333457,0.0345736452285299,0.0262561977821373,0.000830349050880173,-0.00515567793167915,0.0011556984191393,0.00025832232449292,9.26582632273065e-05,-0.00721653870642022,0.000937481680300273,0.000450059604406067,3.30115519531068e-05,-0.0150983404399192,0.00582239380967535,0.000683979117727627,0.0132361976691626,-0.000184701008762601,-0.000767119247941709,-0.00408471405107048,0.00164767104455474,0.00316557028374127,0.0018527150707178,0.00598891227876301,-0.00127752976604616,0.000127479543566355,0.00531053294157923,0.00791238578793587,-0.00320800626622081,-0.00986969570423327,0.00363625154050383,-0.00149563142790479
"1996-01-01",310.542750929368,0.0376938874399133,0.0371010631606089,0.0514569815721596,0.0312541128902527,0.0164075238118444,0.04319437015657,0.0226423799413732,0.026544273565964,0.019288608578607,0.046225762937223,0.0489137909905877,0.0207392241019752,0.0479737743666802,0.036236740639343,0.0343719092202612,0.0650939795732481,0.0246937384604703,0.0459987430411818,0.0186368539531265,0.0397266862769086,0.0339432176437822,0.0218006526413265,0.0329034709240129,0.0399485836618258,0.0420439638353651,0.0458372355613551,0.0356778215270729,0.0336506495269609,0.011322043699253,-0.0017973093840244,0.00627258107806889,0.00364890117507258,0.00170807671039618,-0.00117485450529153,0.00262439966102688,0.00223952556927014,0.00130499049207597,-0.00352026220869138,0.0141889383418763,0.00367839455831291,0.016671791591976,0.00625863229237885,0.00182522499217651,-0.00605873487366056,0.00524427470502507,0.00857297862371033,0.00225369345562246,0.00806410861821372,-0.00512078820407689,0.00134443253455214,0.00398891784769418,0.00769849979112683,-0.000626416030506668,-0.00227882640597893,0.0117384689993226,-0.000622980029177751
"1996-04-01",262.846473029046,0.0422293479976394,0.0386367772601445,0.0629982974032036,0.0364851217349964,0.0185891582708823,0.0411777191638129,0.028952990050934,0.026633777614668,0.018948364067062,0.035272743481152,0.0594088903304152,0.0263948984576879,0.0439275518666282,0.0323153991574482,0.0310035061883357,0.0542569804099967,0.0274912682844916,0.0382074970685485,0.0187225681006124,0.0355389216252163,0.0296851723077881,0.0227567772515407,0.0282365288792434,0.0552187532797716,0.0362491004209103,0.0446609074091229,0.0365495144161424,0.0294514675016048,0.014139720842637,0.0112611255382406,0.0253486571479396,0.016591853265701,0.00577115815774643,0.00224193454819156,0.00907825285803742,0.00671135010048364,0.00464036927995103,0.0068667047903932,0.0296411898420451,0.0115507034479012,0.0116120003252491,0.00837175193486406,0.00756301005628619,0.00392992713225726,0.0134458486693411,0.00794898183355411,0.00632972184822775,0.0109277530189233,0.0100175944709059,0.00681864459897008,0.00716858219823884,0.0292145954511619,0.00551524085812803,0.00554251621295191,0.0128429571411276,0.0045871752085538
"1996-07-01",282.194366197183,0.0349080948827984,0.052695625472118,0.0629959849414383,0.0314939347951928,0.0178260956591496,0.039828315852592,0.0219479042839247,0.0257821908345803,0.0215911176504151,0.0378598517982635,0.0552561586952159,0.026578534230264,0.0406716781359645,0.0349113467560237,0.0393459850891652,0.053318198140097,0.0235829182538589,0.0498567221307684,0.0184134867403721,0.0314627865339334,0.0312353514559325,0.021928452861005,0.0296705255472288,0.0393363931517227,0.0423248679111627,0.0493337896214207,0.0327541102613654,0.0330895783140267,0.00627811158050758,0.00326679283381891,0.0160981221530373,0.00783733558409981,0.00377747308980091,0.00110387131727786,0.00414793165013307,0.00429998803024876,0.0015180715409954,-0.00411373836951318,0.0150155952304093,0.00615161561331101,0.0134936745988008,0.00494465205134207,0.00533882105342388,-0.00378095359676879,0.00658836494568566,0.00759389571689926,0.00416751087870964,0.00775743584985731,0.00179397849205254,0.00316869139958969,0.00502342312249431,0.0114246259086165,8.39265181392182e-05,0.00393332865229606,0.00715934491148986,-0.00164924996099469
"1996-10-01",279.335697399527,0.0408070048205162,0.0382538845457768,0.0658480983804858,0.0354584103077199,0.0179916414236976,0.0417362590103334,0.0265832024499497,0.0243286696959116,0.0182423242874164,0.0376400611501667,0.058904494427364,0.027054168777241,0.0449968217262105,0.0361431454299248,0.0354926037512213,0.0465385670611391,0.0238099067366751,0.0466008840094428,0.0185845153367793,0.0395479938269217,0.0306368470241114,0.0219165914595301,0.0275962171664072,0.045040324398687,0.0433201823583816,0.049891072607338,0.0289633145766276,0.0280727932540235,0.0182176129983889,0.005313735749266,0.030572212630727,0.00771191576578367,0.00381759062103288,0.000703922092406525,0.0069057642567367,0.0028987571115469,0.00252893434430777,-0.00056282324424598,0.024098129463295,0.0097015782582924,0.0189140430483142,0.00735228438604341,0.00791949496647765,-0.0041333598189215,0.00782176251667719,0.00901264155941503,0.00424248523900665,0.0160672334997639,0.00452831768676586,0.00552848775276711,0.00633815269637048,0.0182570581518039,0.00521414091708285,0.00516302118697403,0.00657905589695955,0.00520929797170104
"1997-01-01",309.764018691589,0.0341756938031612,0.0411515785626429,0.0568546843914357,0.0304941937471269,0.0174711444139061,0.0427767287954276,0.0242936265647233,0.0236063869165483,0.0194833066267411,0.0407459936349018,0.0514921587337165,0.0235693402145575,0.0554464281066112,0.0368735083238044,0.0362063280320468,0.0514021101332939,0.0214205956620992,0.0521348005531992,0.0187373960456069,0.0371332370350954,0.0246591416850673,0.0228902352501133,0.0285030646727565,0.0418055636577209,0.0500003576945564,0.0487403285464287,0.0329387560731259,0.034993312123585,0.0094552049116322,0.00769852818468023,0.0196018076979732,0.00847722984701326,0.00453816815932379,0.00257394135434064,0.00662442682688363,0.00545905998532569,0.00440352076635562,-0.000143754205882662,0.0276844854296673,0.0113563871765471,0.0218649032247965,0.00717610366055596,0.00847485564675181,-0.00752919202488994,0.0105550695030131,0.00941077044543173,0.0053631267436618,0.01246548578169,0.00195248063779061,0.00698780441784669,0.00368919118496208,0.0209388367406688,0.00641160277593459,-0.00141803171620853,0.0110507906102489,0.00647913586110191
"1997-04-01",303.113402061856,0.0374889528653898,0.0422908009999888,0.0571242665439781,0.0320826994338597,0.0161836372501189,0.0473849654410693,0.0225707525796562,0.0248392943137489,0.0189695415362022,0.045870588989171,0.0497437905070185,0.0240296194025398,0.0491001357571128,0.0354095889242561,0.0373169932585665,0.0518518498116623,0.0211742389876882,0.0444794888745818,0.0178343595007012,0.0337615302461139,0.0366447209682717,0.0220998811814236,0.0355425591874861,0.0470718108678116,0.0423604677516758,0.0447809222455559,0.0327189673570756,0.0292735752172758,0.0150110412853434,0.00820064651612924,0.0274489915182037,0.012086143887975,0.00470926654815712,0.00188938358600244,0.00540405051538715,0.010073386681738,0.005285968926288,0.00154824357332789,0.0243427160573483,0.01214406883985,0.021706309489582,0.0116813433823791,0.0133488357307681,-0.0034929338495062,0.0102564986164666,0.0121970839590012,0.00535609639051359,0.0143624714946588,0.00673880710188841,0.00653248973236076,0.00995612545912307,0.0213703649239862,0.00886305613835112,0.00439200714938779,0.0112541656436895,0.00803767801342767
"1997-07-01",301.314754098361,0.0370026115860648,0.0438856835536306,0.0674009351113122,0.0360446600810851,0.0172170471057679,0.0417731868551163,0.0254029236030653,0.0291554830955972,0.0199916064242639,0.0329870230829071,0.0578419429443448,0.0267954119361238,0.0434523667827154,0.0407141019631605,0.0333896312601799,0.0431694866212865,0.0247339949721547,0.0474254467723422,0.0171849924778347,0.0367988409840303,0.0283311374799502,0.020965694806239,0.0333172599618235,0.0501383085550049,0.0426017361535062,0.037956030750653,0.0315716547659531,0.0327508003138869,0.00947167678123409,0.00958608346407911,0.0205649729194661,0.00264923570822717,0.00417692189551146,-0.00724511006436817,0.00941033198120001,0.00228352179705281,0.00401927949286144,0.00275638128156445,0.0290078873053041,0.0110017561003491,0.0169621399576718,0.00805349105249737,0.00834726207960735,0.000214093293125262,0.0103294643780717,0.0101396740008032,0.00502137052524505,0.0111219031838697,0.00250843997134675,0.00392353949927833,0.00359731893245484,0.0248308815739433,0.0051845189545235,0.00195008902013411,0.0104116884720667,0.00610506069162844
"1997-10-01",304.211240310078,0.0343319906227891,0.0366789624295532,0.0519232443823595,0.049083051414273,0.0157845838212804,0.039663519122794,0.021205204841258,0.0335109387378806,0.0191765222893193,0.0328634326074008,0.0442247913406443,0.0218533896608498,0.0436093804499798,0.0382062914729261,0.0331969421763817,0.0525296571482985,0.0208130087756828,0.0443060614128731,0.0172768531873211,0.0376464474185469,0.0342210982878944,0.0220170130167576,0.0580513001955045,0.0389369626614104,0.0455716625320014,0.0484705886775424,0.0372031417586239,0.0276439595578534,0.00127243856424132,-0.00449288128046962,-0.00291904622849129,-0.0160944561011224,0.0004992063637392,-0.00763636275957233,0.00144262849694789,-0.00723783830538224,-0.00321082762483068,-0.00677646610360982,0.00971322043968494,-0.000274144060251694,0.00965764811236233,-0.00367514005320212,0.00382526541957168,-0.0182690029249943,0.00442750889667915,0.00073828672271304,-0.000529958002422188,0.00793840816569244,-0.0104228796524768,-0.00169264357578064,-0.0215838562398946,0.0081336371159169,-0.00940086960550086,-0.0065933801334547,-0.00153878536013868,-0.00121031477678913
"1998-01-01",318.860169491525,0.038223272223004,0.0340241405099195,0.0450590039079412,0.0359596573658822,0.0161881718717748,0.0436881043928352,0.0247760018491916,0.0321847517881952,0.0200907439120686,0.042970600343992,0.0456366147148723,0.0229176030508573,0.0503306735957771,0.0368024505946501,0.0354510699297227,0.0545476214336951,0.0227866977851276,0.0474080985198833,0.0185055111439829,0.0344769890513168,0.0313690195832398,0.0222669987631132,0.0546475245579474,0.036635725230133,0.0469784757476459,0.0441241335615304,0.0346750516166267,0.0272752929550742,0.00758245812845932,-0.00100264098881609,0.0106197572560934,-0.00413157200663812,0.00279801945574241,-0.00471828050757591,0.00262216401412365,-0.00302167867933335,0.000261991158082576,-0.00187998711290428,0.0194940406043591,0.00520469802763062,0.0161907052026523,0.00346044239567782,0.0043241223409737,-0.00833151604477811,0.00902964090557856,0.0035446977965074,0.00134688891546147,0.00754610957697361,-0.00477080234772679,0.00309842433406823,-0.0122301965550188,0.00764322529807831,-0.00325094844674071,-0.000506799804709039,0.00498752777305198,0.00253739667825601
"1998-04-01",292.219827586207,0.0435345027117123,0.0326213066911122,0.0466750560785366,0.0380443819329401,0.0167594929646937,0.0456267653721491,0.0228482333264714,0.0298909707263374,0.0193898632299756,0.0317804183118543,0.0464617729926212,0.0214324283985357,0.0425608205910019,0.0368552102367005,0.0382888051059292,0.064584132165604,0.0212107377077218,0.0489856471560461,0.0186286187114197,0.0371273751260488,0.0353098447902291,0.0226373203924556,0.0510670703019712,0.0343368987089868,0.0460431317034224,0.0484035704686914,0.0342433794652169,0.024652244631615,-0.000321237359755921,-0.0069426240521486,-0.00265767589557787,-0.0125182243003515,-0.00177726031569247,-0.0131249938974703,-0.00139461869684552,-0.00539153974538485,-0.00346669805694353,-0.00594755066345814,0.00678235847133282,0.00101618064535478,0.0053477429779677,-0.00430886402201761,0.000983909421565269,-0.0200644017781437,0.000478453658877211,0.00378978258350662,-0.00266347185160509,0.00267670671798271,-0.0105443947375538,-0.00293850837718796,-0.0136246239806495,0.00264229379737539,-0.00723101620284607,-0.00805926152143945,-0.000345005583155333,-0.00406790920394783
"1998-07-01",299.062626262626,0.0386283880122482,0.0416499988524291,0.04802087355356,0.0488240739169387,0.0158849633375544,0.0374375751920459,0.0206568111355576,0.0357275202879644,0.0207492776986828,0.0320609310049626,0.0421707057743428,0.0237763286432438,0.0401256456185626,0.0402347752481685,0.0300638943102294,0.0685277577687761,0.020523603727499,0.044092057165896,0.018433505196316,0.0315133982214686,0.0356961887007882,0.0204836419032638,0.044689317832157,0.0363495519795046,0.0495117039881739,0.0458805900866817,0.0415604267733083,0.0267264940696763,-0.00460133573621226,-0.0201398915185596,-0.0138680604777871,-0.0287593531452251,-0.00298485045350499,-0.01433698240391,-0.00465333234377912,-0.0161061555878892,-0.00690686916748792,-0.0107814804446651,0.000963842355208466,-0.0030792549737322,0.00903812581071626,-0.0100293414797117,-0.000909999656767564,-0.0345962235852165,-0.000679780600659755,-0.00369967470678137,-0.00390785245518692,-0.00032782664480338,-0.0186524639697836,-0.00566745869082805,-0.0154644302902083,-0.00127775880174611,-0.0142047055861249,-0.0125610500831957,-0.0102118962031739,-0.00398409662971797
"1998-10-01",286.085889570552,0.0442232894555098,0.0402318245513984,0.0506309608383734,0.0430373880942054,0.016592627135589,0.0392131742003537,0.0216784702050772,0.0334055918544047,0.0212149804469836,0.0435315032597328,0.0432492921624026,0.0230653586690614,0.0428904131102001,0.0407060933504501,0.0315842414347434,0.0622884612554017,0.019590219854288,0.044969675748204,0.0188758210146616,0.0314002923801137,0.0411420530754701,0.0228560534676367,0.039168335389924,0.0344574151826819,0.0433260720205369,0.0436982529292083,0.0388767690527662,0.0240953698606215,-0.00056401884933518,-0.0178672290689259,0.00255925792305125,-0.0171776113965148,-0.00317519247593312,-0.00981226888226551,-0.00270282186738461,-0.0104429677984825,-0.0059833695003922,-0.0145829561654636,0.00519488038694568,-0.0019804840651153,0.00852368060838765,-0.00698669521838877,0.0025753841378344,-0.0259775201612152,-0.000984816890080602,-0.00226596636681985,-0.00230789200203719,4.46242225458296e-05,-0.013301262907957,-0.0044546717151364,-0.012481401139993,-0.00148794369979713,-0.0093444834351838,-0.0100357332730673,-0.00618957869955006,-0.00149902619665387
"1999-01-01",323.265010351967,0.0442852406130634,0.0353543320780682,0.0516116553919463,0.0466629438213812,0.0162164176755268,0.0400958675149143,0.0235819499309284,0.0323486315422515,0.0181682626158625,0.0450754864748122,0.0433052048443023,0.0244313056384335,0.0436350436116024,0.0431377753734991,0.0339599866723321,0.0546751105299051,0.021228892512226,0.0480897732519857,0.0176589253387844,0.0381844892266116,0.0332420325373661,0.019884537494773,0.0393658025726722,0.0351498007184406,0.0470231992172818,0.0404890913162154,0.0373122304501793,0.0258260110346346,0.00407238544974036,-0.00312749670892144,0.00773273372892634,-0.00787417365781005,0.000195863850749148,-0.00551008786935356,0.000947493316448727,-0.00464387834772023,-0.00107952233048123,-0.00346951875735783,0.00960740424052231,0.0038399828376293,0.013024918045585,-0.00153166162351467,0.00452321144711525,-0.0147879389104792,0.00436666297889679,0.00480931039625605,0.000394193001828349,0.00790216140935185,-0.00568719060443223,0.000428591590472091,-0.00750293086097995,0.00766881205026675,-0.00360852844054882,-0.00153534329864926,-0.000258779526404382,0.00172469081766482
