"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0197778912204951,0.0241294792637791,0.096400623565077,0.021791361502978,0.016890113770434,0.023379132586994,0.0185357071528992,0.0558199643150295,0.0220808876342532,0.0811302986628454,0.0190919985299121,0.0191224995676972,0.0168727960319565,0.0209810604118842,0.017559170453615,0.0230402034812177,0.0298093081743232,0.0193109903558135,0.0181935787094778,0.0761408744967407,0.0195583115863085,0.0305562013074155,0.0217973369795864,0.021531094864215,0.0178517722843415,0.0209725917829504,0.0243311479342651,0.0400534974209489,0.0177406909918727,0.0238838352766528,0.0914270491692208,0.0302385305148002,0.00486672473839054,-3.65930366234955e-05,0.041666359957947,0.00205873225931148,0.00327900723445791,0.00959115840805217,0.00489023022187502,0.0120199005322683,0.0040681222198075,0.00882880484566512,0.00222639718300348,0.00336768213851432,0.00248051163244668,0.00358823306056386,0.00390422158292606,0.00300826485427369,0.00398167859107669,0.00488039208197748,0.000808637963243811,0.00201402408825905,0.00307385008707124,0.00272200343624485,0.00166112148976694,0.00451156683289416,0.00292663035763226,0.00449210262798951,-0.000826244290290192,-0.00109113970648136,0.00336330488678972,0.00498799813228313,0.00491349437265672,-0.00141419896672235
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.024422456475167,0.0247026318880051,0.111504044591288,0.0196130109657946,0.0185569102203616,0.0237327077323731,0.0176980539770186,0.0487509065969902,0.020567271104624,0.0915341055431438,0.0211889010944955,0.0175953970538574,0.0166511077166592,0.0192155320583997,0.0174540616244926,0.0259195074166555,0.0300245807020896,0.0187961142819362,0.0180942719822974,0.0609291539532915,0.016136965214144,0.0294065165792217,0.0249441460523675,0.0189335747103819,0.0163267098699581,0.0177630888013757,0.0235699657582228,0.0411650672774516,0.0178622055745688,0.0232611382296612,0.0946403899476259,0.0290395050060805,-0.00222610215857436,-0.00178273685586439,0.034942090480967,0.00105270532667421,-0.000539044572854611,0.00743126531187043,0.00211920968232641,-0.00234285776000482,-0.000263973194016069,-0.0123720289519939,-0.000657940972641867,0.000923839801437915,-0.00315892848262927,0.00237800363860623,-0.000158958602081032,-3.70350929314777e-06,-0.00157148147958472,0.000760677575367788,0.00287938821377576,-0.0197956554870945,0.000910957763985683,-0.00813354223744511,-0.00598388680326475,-0.00110465150808292,0.00162532065168638,0.00413650468988711,0.000288722395840669,0.005659641653908,-0.00152873194247321,0.000625607214159464,0.0510195109536061,-0.00678262573481245
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0226842166625824,0.0201367926723923,0.0917068814418774,0.0203834541944225,0.0167717268411425,0.0206796904213586,0.0184438086996131,0.0456177274310854,0.023315137416286,0.0940020195416251,0.0191219786191,0.0199622613866141,0.0180272838463436,0.0214645611041503,0.0172398993251534,0.0237311812948009,0.0259884058760699,0.0202822474961007,0.0179109306423745,0.0653155697201338,0.0196059165058208,0.0294312813758855,0.0229652803978553,0.0242701520518686,0.0171489168957424,0.0191862331841897,0.0239368785807533,0.0390278574327437,0.0182017559204092,0.0256494291219212,0.111453515253059,0.0263370086465244,0.00770149970682069,0.008986206426,0.0626262137747452,0.00656421193283002,0.00755660094721551,0.0121218957768676,0.00972790890130932,0.0207506744076265,0.0119265644570084,0.0251374413928702,0.00990899923282378,0.00862501853429502,0.00708355344310216,0.00841987624275199,0.00742478536015399,0.0102815400298049,0.012193196583711,0.0115363007815563,0.00853287538075542,0.0152808307588266,0.00960800563714751,0.0110400312874698,0.00980329816270607,0.00923506491062345,0.00816258655710756,0.00990767071504733,0.0102955723411961,0.00403719116208988,0.00783693257854541,0.0127532685779289,0.0765252171269214,0.00999792117608173
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0198366118638139,0.0283801585542821,0.10335339928485,0.0242223922289505,0.0168443592222564,0.0236391124161289,0.0171955110384838,0.0487940951885796,0.0218560668617769,0.0983476790254356,0.016287699259059,0.0188374380647613,0.0166041860611699,0.0185265764480928,0.0172141975743239,0.0229942795684588,0.0252598617833501,0.0194470584101394,0.0208832662053287,0.0573200511854708,0.0159176681140976,0.0293191281583353,0.0230418312279895,0.0250503855368953,0.0177892796519383,0.0172334368384198,0.0200514269222679,0.0362334739061135,0.018604498959832,0.0235274746618107,0.111094765430153,0.0262926303474345,0.00563012578651811,0.00368969932547444,0.0453628993199563,-0.00169675329738699,0.00507783220701454,0.00691606502658082,0.00531560281556185,0.0165937854680771,0.000992001824192294,-0.00611834008136596,0.00125476172885695,0.00148396282604781,0.00305087345103995,0.00257443708806069,0.0023748055939259,0.00446355045409438,-0.000742728728356801,0.00137426749317146,0.00580332444287372,-0.0148103918625662,0.00280756048751603,0.00577250263303607,0.00214382068439166,-0.00156689452371283,0.00175034233087878,0.00483842029860097,0.00233407061678923,0.00623197181193285,0.00195673359933754,0.00954229338131002,0.0478724469439461,0.00642806445745133
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0191405110751616,0.0249945765678658,0.100047336747683,0.0214461474358986,0.0174291600144239,0.0236497624466583,0.0192313081197159,0.0485780164133615,0.0241532507705877,0.0951675049697954,0.0160251601284327,0.018435232589789,0.0165658131422935,0.0231035750379163,0.0163869030805589,0.0230119595784462,0.037044874849294,0.0178048971714645,0.0175988003249422,0.0608723699581447,0.0204915318989207,0.0273792617896138,0.0242545192623552,0.0178731665630136,0.017176858025156,0.0183796143479034,0.0240835981437624,0.0377846968517078,0.0170825043578403,0.0266469351434139,0.0978589565415623,0.0303011966523178,0.0129213533242194,0.0132129314509535,0.060922900084959,0.0124152384559978,0.0110302993114451,0.0190234302523479,0.0109569667536752,0.0248032223732088,0.0166633377693218,0.0500645456395188,0.00988636855706516,0.0105654283019257,0.0102201521870853,0.0176401870516214,0.010690196804754,0.0168182404225707,0.0215615209892639,0.0118879127756635,0.0102060628233266,0.0205568109956536,0.013885250375872,0.0158384991030504,0.0117062723523313,0.0114654049468187,0.0103654761976295,0.0116657116694514,0.012213475897275,0.0238661058177069,0.0112987061712533,0.0265716258497023,0.0858229421871899,0.0175167599251717
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0215809401344703,0.0255615984199991,0.1130016595592,0.020277722534902,0.0172927254645262,0.025240898942784,0.0192752106642902,0.0424788028823083,0.0219995049381289,0.0889866055196357,0.0198355648200868,0.0181421433720017,0.017141012676031,0.0236086899570343,0.0180422029640634,0.0233705792884794,0.0290178037875094,0.0182400158484396,0.0176657348741201,0.0553464742782651,0.0171083182274274,0.0364887978861653,0.0212328469884358,0.0239677536895832,0.0183550317926263,0.0187256174155963,0.0251159794658587,0.0351672028732788,0.0197560715014426,0.0251705918033293,0.0934803802456854,0.0293255171842949,0.00416868712215341,0.00649656445181319,0.041579165371574,0.00787181354992652,0.00983465777683297,0.0148583832021597,0.00748476865281652,0.030508846524925,0.00817272543704359,0.0200560171167912,0.00472873083466342,0.00788667375933632,0.00663670093418188,0.0103669755496563,0.00756603259599262,0.0104236862405347,0.0110745332192504,0.00789860670370718,0.00969537901725503,0.00647529389427446,0.00863894927932712,0.00765068470478518,0.0051306865923827,0.00393258908092374,0.00753148666643823,0.00899521657589456,0.00615163676913505,0.0162755676449144,0.008471767337151,0.0167711595132007,0.0830921592528661,0.0161139200326051
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0214337335157834,0.0232463072326487,0.0936215010191914,0.0212662118398905,0.0173588287491797,0.0222135725190236,0.0176537763373341,0.0403330005474571,0.0221361288417961,0.0999982474512443,0.0208264332163605,0.0194310760415739,0.0158010089543609,0.018165771275845,0.0180382955659789,0.0219685375033054,0.034427692970481,0.0181280627359262,0.0197684945252465,0.0634571575471755,0.0181171315670875,0.028907950467658,0.0220393646662119,0.0185304020929722,0.0159379854384029,0.0207594874335966,0.0270342059003583,0.0423772159161159,0.0214197866854977,0.0275807070024119,0.104395269744009,0.0236266546958754,0.000970524104063882,0.00734902367284646,0.0226603649090227,0.00487541982180999,0.00310709095175466,0.00512314669133748,0.00365118098720107,0.0189882997557126,0.00512204929221054,-0.0255799208678734,0.00358785740962,0.000840135911586972,0.0057617856111359,0.00362146593761911,0.00336218440501028,0.00653183226448391,-0.000985774014527348,0.00496474956442011,0.00632333153985121,0.0139058625562314,0.00797548887461914,0.000861392992362912,-0.000236894511061609,0.00435461208996439,0.00300677005209993,0.000784436431904378,0.00101672403459933,-0.0167507482921301,0.00332052222309154,0.0192312145843215,0.10757206187268,0.0152003211942732
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0197551400143043,0.0246155246392634,0.105808399234252,0.0273684974994363,0.0182794463578892,0.0236136801575035,0.0167645525661166,0.0417171080763829,0.0205164851421657,0.0809219387819442,0.0175762608189059,0.0173219936023151,0.0159843368911657,0.0233448473343398,0.0176734130974825,0.026424518885279,0.0335636838330442,0.0180206670259882,0.019022502077518,0.0602323519578667,0.017257498278489,0.0309799963063653,0.0271577153861468,0.0186224312029243,0.017666726413806,0.021279569685643,0.0205770910071985,0.0414753430844056,0.0203912480548987,0.0291931439355339,0.0987692356793117,0.0281046529721144,0.00235730467911661,0.00327859785559353,0.0393471545277405,-0.000959062694430077,0.00160035928879823,0.00847807084685394,0.00245728274034921,0.00857056681210351,0.00228263176425022,-0.00815379876127853,0.000276068238578684,0.000359003140040819,0.00243327215892353,0.00532749462806945,0.000202029573484512,0.000852949024653455,-0.00196487197534033,0.00391615225310651,0.0020961625026733,0.00144807738397286,0.0043604032113515,-0.00404628945134743,-0.00290575550814711,-0.00206256231536944,0.00176625254517942,0.00509550602139483,-0.000815782830056359,-0.00976596901755541,0.00236629700070374,-0.0106558946985877,0.0108384837182323,0.00693962209285664
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0199333912397352,0.0244475340811853,0.0946685406480658,0.0246692841676842,0.0210841183635893,0.0196386335546311,0.0185777755144325,0.0432982825712625,0.0213816110198802,0.095515903700777,0.0210828287444882,0.0166462523198106,0.0157776863264584,0.0208047229740184,0.0182547107668178,0.0254673349078273,0.0331671155126015,0.0199300367774321,0.017223610437562,0.0590648766757185,0.0191173884555551,0.0249808432806467,0.021966136230429,0.018486588070744,0.0154777069025253,0.0196141615748275,0.023101503357778,0.043732159326116,0.0205210609614328,0.0295653008469539,0.109418876013969,0.0233840246750444,0.00313421573062012,0.00193230491483446,0.0399753938861673,0.00211181418961202,0.000197639430813093,0.00600717797762232,0.0035289123415589,0.00516413426325167,0.00327669879573648,-0.0188590329985474,0.00565221807482418,0.00118467557632368,0.00201543479879293,0.00231054675163741,0.00272736631193076,-0.00168221794382742,8.13952476404883e-05,0.00462622044222368,0.00168188377043879,0.00638538320044865,0.00224472557511368,-0.0072547938885203,-0.00076491300799028,0.0036741623346454,0.00157525124219756,0.000398288039455654,3.90759814973595e-05,-0.0172311850173481,0.00166470393418913,0.00635794241138513,0.0118345133637914,-0.00592179657675151
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0190021405412115,0.0274618602709189,0.105893808415189,0.0196437000170551,0.0175582378896369,0.0209446097075596,0.0173866927200685,0.0486894810527848,0.019146768862005,0.0938122265301101,0.0204095916928559,0.0181550651348355,0.0171166983608976,0.019671209506475,0.0204854973615976,0.0235851757883513,0.0355697815459928,0.0175204868936517,0.0196260339718961,0.0745269909951982,0.0185992520274899,0.0243485560713333,0.0176599280785183,0.0231909865612084,0.0171046195141607,0.0174787517385233,0.024113968152087,0.0384602930989405,0.0201505834520961,0.0296855640476742,0.087909850610969,0.0250915893887088,0.00313170102113594,0.00375219341571945,0.0451739458894957,0.00305332914420726,0.0035835037830983,0.0103933714774288,0.00378057352725366,0.00188808513600682,0.00372116170811141,0.0124713150902983,0.00131942818174964,0.00318370685650542,0.00455764877137315,0.00293996956225949,0.00501254995926994,0.00357622357804986,0.00725965162078271,0.00357877553464781,0.00431397492974875,0.00340634040668206,0.00391319551361688,0.00427664384572399,0.0042682288873175,0.00269474141523415,0.0016339973074451,0.00351942960357116,0.00322009679537849,-0.0114350405602273,0.00574529936984,0.0126817505224748,0.019753273417105,0.00377250119447853
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0194710480466758,0.0276631788840918,0.102128620235554,0.0188263048540866,0.019771352079207,0.0245234864399062,0.0184679362852029,0.0445472739360696,0.0196089610903285,0.0870427748539425,0.0201933741051564,0.0174557349305766,0.0164184129530922,0.0198273736925561,0.0194513456198832,0.0223074682730828,0.0291017221656143,0.0194862746676384,0.0169353621139745,0.07286647237979,0.0166920461581367,0.0299298523890297,0.0196809210824278,0.0158361857884195,0.0157521006810432,0.019044291779509,0.0252196558857156,0.0361529071394136,0.022667564805004,0.0282759908690451,0.109156903722933,0.0254971020928935,0.00751940798787967,0.0092528696165799,0.0666791818351608,0.00525994231433816,0.00762670203508666,0.0137984079593182,0.00705941062563661,0.00300808762341272,0.00791059987071589,0.0199976614627266,0.00777147242503819,0.00581725112850973,0.00776471263681795,0.00589062786178825,0.00624693178733798,0.00662460612256113,0.0118058279760188,0.0105458979752096,0.00694108231094105,0.0254848892146497,0.00612193987973983,0.0100184556722007,0.0111652990331776,0.00688676704153185,0.00690382950649762,0.00757129449940384,0.00651110171563159,0.00777930040474077,0.00702785346113646,0.0151311168348131,0.034719047220079,0.00495697411171032
