"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0203675183168249,0.0239331048706326,0.0433973954060257,0.0201827414589708,0.0246660815810288,0.0198870266769789,0.0207291343294626,0.102386880997539,0.0272005551663482,0.0198456392168076,0.0228390941814364,0.0177058756485778,0.105796519387303,0.0184224547716161,0.0733990669715749,0.0205143691341321,0.0238318182404888,0.0965054564659407,0.0258918642013825,0.024848738162076,0.0175201249742395,0.0232413379601212,0.022500656971248,0.0348236487227917,0.0177820121332632,0.0229718902999625,0.033562486732876,0.0199496835418894,0.0249997378765966,0.0302970856018644,0.00246778123336061,0.00238791054544742,0.00131870830790959,0.00377771202441946,0.00235426013672078,0.00275138582196819,0.00497344129226517,0.0514990165857962,0.00142543941476219,0.00325425792820319,0.00148053439920228,0.00332063876024003,0.0129118198354235,0.00237174051050561,0.0011367204088223,0.00467082468886018,0.00618967248870266,0.00876991830161103,0.00447091443022202,0.00262913864891059,0.00333486762207376,0.00262518876629237,0.00588513109361277,-0.00021223748243665,0.0022537288826058,-0.000188021226197414,0.00321769742482244,0.00258472227846291,0.00685253131746902,0.000297535377213361
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0207146671521992,0.0265036943274965,0.0601022161139877,0.0189308361695187,0.0289353542762782,0.0233104319772679,0.0207736741723763,0.106728309042228,0.0225068383237164,0.0213064562716187,0.0197503627990366,0.0198472350455647,0.107999230655997,0.0185883178627957,0.0630314933084402,0.0180279529554529,0.0199229153901761,0.0864525101188847,0.0241204381510353,0.0250102919357656,0.0185463555100865,0.0251713396883315,0.0238194360609431,0.0373038781874851,0.0180115048322317,0.023525565544998,0.0350737759104264,0.0197076479437083,0.0190542434776291,0.0272230267943236,0.00138219763773534,-0.00685976198703345,-0.0177961237322997,0.00166433758065299,0.00179062690219493,-0.000610443325938215,0.00447064917134416,0.0423171243132665,0.00293373164429292,-0.00198112635614827,0.000123618156984353,0.00109915855950459,0.0301063014232529,0.00142038215537525,0.0133652333397265,0.000784200463172006,0.00112677372705485,-0.0138547089681244,0.000998131181439374,-0.00348993837926131,0.00146571318812361,0.00226366079818366,-0.00243050686777147,0.0111069044211924,-7.92517671639827e-05,-0.000382043842825518,-0.0164138810622248,0.00117150921623552,0.000640889326549577,-0.00798676181610223
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0194631463579667,0.0216397392424046,0.0565160323364017,0.0202902679302446,0.025258303119261,0.0200906320057079,0.0212335304614797,0.0911826443541392,0.0255625049592003,0.020418100214479,0.0198007213089714,0.0223106740461774,0.111300849410933,0.0195132506454105,0.0706818436398304,0.0186256649018623,0.0237009725958255,0.0890088855637813,0.0283491122230176,0.0238012749406304,0.0203825980387292,0.0241125333062622,0.0242368308458942,0.0313454675075162,0.0186358610358223,0.0256799289165329,0.0357278662573274,0.0194959889444047,0.02047905815722,0.0311557167325663,0.00877751989992213,0.00867360560518659,0.00979908284972223,0.00908960961154674,0.00964209665172604,0.00757997861616901,0.011019518820426,0.0685024287832924,0.0104537219554647,0.0111493434380832,0.00836898991811451,0.00864269414550721,0.0661385146899874,0.00720473471128071,0.0401714834360615,0.00843316725663357,0.0120835025011373,0.0159218993170433,0.0122427928618043,0.0113188281005671,0.0105230619393257,0.0124741741934725,0.0127317724006631,0.00637194619156724,0.00765794946527264,0.00948659456880077,0.0128714950161416,0.00948326337427468,0.00911459331430967,0.0156605906704359
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.02458905617521,0.0234248797438694,0.0483172084390053,0.0222558766079738,0.0275993503511901,0.021648157512868,0.0195879850880467,0.107059360848877,0.0220790601946391,0.0215751878128266,0.0186598205362239,0.0184689144503048,0.105779298285878,0.0178370863516481,0.0746564232696945,0.0170068199949671,0.0193081622018294,0.0970405033164667,0.0278728898894622,0.0250332270990218,0.0169533657252156,0.0228413017794959,0.0236751331100383,0.0302783592658209,0.0174239258275261,0.0237305196113422,0.0345152626335228,0.0200066238654315,0.0227041799662905,0.0280720600453133,0.000512172415806225,0.0012012152613386,-0.00283426915708573,0.0041778184632926,0.00466013638049571,0.00297829120495597,0.00391487593513266,0.0517798432473046,0.00361661943212575,0.000797488469735659,0.00130064571294785,0.00431557518890668,0.0326918520276005,0.00439663565579411,0.027342587132505,0.00432452122952169,0.00459855844259418,-0.00760249750832205,0.00473310473473215,0.000307409955231928,0.00454942180527286,-0.000145463999126621,0.000418177555491296,0.00481529017413571,0.00305745303124137,-0.00255381463228936,0.00750057646747081,0.00216753692086526,0.00154491672833692,0.0101344353272357
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0207669332607472,0.0224835681827071,0.0504842212896317,0.0207566223758259,0.0222859879285819,0.0243567022935278,0.0207873998884365,0.102515153469338,0.0254168957408072,0.017645722085391,0.0207747176334641,0.020121190642078,0.103278707973296,0.0188679716312345,0.0700568294985907,0.0189270280217055,0.0175117231646932,0.103853663062097,0.0306715165556207,0.0230953018811714,0.0183021448058056,0.0234309035082188,0.0212317137134481,0.0351902584461085,0.0181913343789898,0.0211723555834743,0.0363942332704247,0.0204292659164719,0.0221117336754114,0.0288882001227015,0.0124185466897551,0.0138841205739927,0.0153501208392705,0.0127860613179557,0.0123900422189221,0.0184812505987143,0.015140813025968,0.071120631385168,0.01463126456186,0.00989753496844181,0.0143744888661059,0.0120718917491142,0.084186449430008,0.0122678919577946,0.0441212932297498,0.011925471305795,0.011454022116208,0.0473635022355638,0.0257182169825811,0.0147622291602213,0.0121324831947372,0.0159629284223532,0.0130445057108934,0.0220327429258048,0.0103153489449761,0.0125061576161768,0.0208024430474787,0.0123371367431356,0.0149672601396159,0.0158164868596684
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0238725424244112,0.0257668749769883,0.0482281072044656,0.0228740198370821,0.0287902175721078,0.0232945838962431,0.0212070628894705,0.106653198618369,0.0197087771261075,0.0235443141482241,0.021351676420766,0.0196206657448307,0.0994318288931097,0.0203284508952313,0.0573942683368785,0.0176131084612629,0.0198968539283653,0.0909507755856457,0.0235684653676561,0.0248417716367873,0.0187163781288247,0.0260764982549188,0.0204827833320148,0.0295890554601082,0.0198101369267096,0.0240697404964147,0.0439641159196748,0.0209084386587259,0.0243999202786693,0.0330453685799367,0.00930392501399872,0.010124445849014,0.00602371215996552,0.0118599541294817,0.0147371515404147,0.00936532569129781,0.0103537811562185,0.051845617973589,0.00776383895256707,0.0074535935221931,0.00896021068459028,0.00845472393911913,0.0887177705246184,0.00755126245233707,0.0294388721210355,0.00750855256879918,0.00882068427241433,0.00907940997639861,0.0108730499784316,0.00996762982887774,0.00793737367906262,0.00355250166844474,0.00808440210122005,0.0146657203687643,0.00422406855442376,0.0134379552546812,0.00131912584912489,0.0086557930892594,0.0135388112534467,0.0189208012507228
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0196690357594425,0.0235614952006375,0.0486213978099739,0.0188478818601962,0.0201429695868258,0.0242701963801343,0.0214260155847977,0.0927131418902698,0.0305727218982269,0.0206549392442408,0.0195064061857265,0.0209141558599824,0.0944178417064641,0.0220335723185099,0.0750771776595718,0.0182039149634286,0.0209241317251121,0.10467950453373,0.0281993476007453,0.0259043122998966,0.0210532753457793,0.0221727301477536,0.0235733185868201,0.0389854678509006,0.0187838366247807,0.024790035187584,0.0360486791143791,0.0189266311703188,0.0178134960675365,0.0275123698362348,0.00607826039695713,0.000582612798130683,-0.00479887357453365,0.00514896668240978,0.00654518439228793,0.000824306088112911,0.00670559366297346,0.0376215313876653,0.00255888271073336,0.0062968701623001,0.00574405538919304,0.00428298063197484,0.0639408011505723,0.00575945877304103,0.0618131980808106,0.00409058824727914,0.0100566963071239,-0.0387640972044238,0.0130519560734503,0.00720309783646295,0.00247012702060977,0.00378572086413065,0.00471363427625991,-0.0185882790230397,0.00342558048372523,0.0131820475000681,-0.00492274848727171,0.00775017513041839,0.00695357790381115,0.0170046063890085
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0199206704649873,0.0240587594142955,0.0485924242115916,0.0191808122085958,0.026587634296008,0.0202726951070658,0.0202688685355814,0.101940926750236,0.0253068060522978,0.02054526148772,0.0200205091454594,0.0260056192986397,0.100048948734982,0.0178062722319482,0.0735293071953289,0.0183370347735049,0.0185770052598798,0.0883306781866382,0.0312016140262644,0.0234979797303238,0.017711196203162,0.0217479831049547,0.0215145993658662,0.0422845104534913,0.0171984372449148,0.0267853770724309,0.038901174074979,0.0215576583474432,0.0196119400918685,0.0286572969295413,0.000155233756561755,-0.000815598717011633,0.000645281036141969,0.000833691795257746,0.00308850966703102,0.00243121774726221,0.00347581746018044,0.0491048666945123,0.00173260757270902,-0.00124513054988661,0.00187950380069209,0.0042741870796129,0.0164560619894985,0.00372136926107744,0.00295269562387946,0.00276439249984881,0.00276916546695306,-0.0147493923198112,-0.00894230258188158,-0.0018058024703202,0.00196006729491309,-0.000363329734118312,0.00282073158166806,-0.00982453110903713,0.00261672834258981,-0.000699377726417063,0.000295515324096173,0.00531759355529612,0.00113800340102333,0.00333197901359329
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0217015602823398,0.0238071067900421,0.0503828660593754,0.0205016527708629,0.0223555226577893,0.0186328050514715,0.0193586131456321,0.100593798308483,0.0272997822116965,0.0186847956301013,0.0179926589005505,0.0231665370781593,0.100785874983214,0.0197352367863495,0.0741154920423348,0.0179626664017002,0.0216349861571011,0.0993848012742,0.0294127592584572,0.0278366729036512,0.0209733513063333,0.0188464648036541,0.0224199875391837,0.0360098221141066,0.0176177922213154,0.0263775050530149,0.0316338870927113,0.0196776707934467,0.0221927011783143,0.0289046292044076,0.00208644387902707,-0.0043172524682711,-0.00388152565284847,0.0022588630347022,0.000570078535688311,0.00232069815518098,0.00301374435250017,0.0528535389279675,0.00173966551023091,0.00520610893645977,0.00193052835592924,0.000667378012839081,0.017080400071131,0.00314235452196434,-0.000781053812206889,0.00183060891327974,0.00604814910982766,-0.0172762033459833,0.0043909373887757,0.00457249402224052,-0.000762117977317435,0.00251023181167279,0.00375224699376298,-0.0137559555826174,4.52112732331212e-06,0.000207719252872976,-0.00648534496874499,0.00445147690920148,0.000477739123932617,-0.00578833398475359
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0195572357025347,0.0212681121537111,0.0647268618219044,0.0213178305536207,0.025420682009114,0.0198444525137262,0.0183696114836074,0.103729037377764,0.0256681588327986,0.0209904142880392,0.0239381588429177,0.0211859638287962,0.0841584395056687,0.0190077045080754,0.0694479106139461,0.0184183143437564,0.0221492549259091,0.105429785129425,0.0309999396365901,0.0271022489397711,0.0181535298438123,0.0228559933253293,0.0231668285538914,0.0325501172763993,0.017485658866496,0.0227472297982081,0.0332984600418764,0.0200043073931911,0.0208401418007949,0.0261676160883256,0.00427628041220036,0.00603087530814623,0.000614329097451883,0.00653153718620803,0.00280746206007125,0.00400497732949442,0.0058907457360261,0.0495405513312197,0.00414790691392822,0.00590849991075227,0.00351527715142264,0.00452242897423751,0.0278236384735627,0.00383091948460772,-0.00433098891107693,0.00393952690910438,0.0056221458789962,0.00904168331249208,0.00979058505671128,0.00341646829695454,0.00324285129475038,0.00446599927001133,0.0053269410650332,-0.00825682861385984,0.00320096559026873,0.00269088399368323,0.0015171188951243,0.00506058861200575,0.00420786381096375,0.00576033307529155
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0203341803093497,0.0239253888129069,0.0520652472266168,0.0190758882003304,0.026071715631312,0.0213767715864391,0.0195818296174538,0.104620596335175,0.0250059775687995,0.0213311972063366,0.0195372577577323,0.0260736405711461,0.105394582931686,0.0194113021024379,0.0708033550223668,0.0182938452093875,0.0227389242448972,0.0900524743895975,0.0263084818034386,0.0249166157193939,0.0220065951671862,0.0208505855925286,0.0228024943895704,0.0362697111061034,0.0179250699356139,0.0220957386970427,0.0352944498141311,0.0192907412705888,0.0204369339759166,0.0261084078045145,0.0098165587319718,0.0103856697964635,0.00974691925361051,0.00783889086665892,0.00853655187753123,0.0103187106254475,0.00957044573822445,0.0730928182101241,0.00810613311286515,0.0101768349591829,0.00525065918731113,0.00808078583885205,0.0385554044207111,0.00786174368090723,0.00623771299569954,0.00774171677939279,0.0116827633070311,0.0178485395963147,0.0135108795638987,0.012386082488278,0.00610156502708523,0.0082135940777812,0.0111975072404139,0.010435258451347,0.0077366290376792,0.00774183810786848,0.00793234987681716,0.00619538071685319,0.0080477988854274,0.00745080769864098
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0202508495982372,0.023194884766908,0.0534624287681199,0.0214643183393728,0.0267345606757601,0.0199295620480788,0.0205174761704728,0.0971485385916896,0.0275053365256847,0.0198505824972994,0.020142562354051,0.0232711956811359,0.0972638587252595,0.0195657971422082,0.073679811545376,0.0187732867855314,0.0252920424143414,0.0905022081908035,0.0310340299539455,0.025609339256173,0.0215675842395868,0.0244448372162996,0.0214970550602748,0.037486759352732,0.0177804892714789,0.0233038136977686,0.0274469652187015,0.0204272411840185,0.0219220998064209,0.0289304849222699,0.00683773874832906,0.00498356341114609,0.00964324859844941,0.00658203820628408,0.00616519150149026,0.00532786707602256,0.00590643212766991,0.0645935274779311,0.00857209398060306,0.00658372355248713,0.00586247561795713,0.00709594579883694,0.0523006094075142,0.00484599894909276,0.0251715229052379,0.00487242355584624,0.00819541601993847,0.0205262299486595,0.0143368003256877,0.00497213456128795,0.00188069088138607,0.00522904317365384,0.00552427315783826,-0.0050629933395193,0.00403290077532478,0.00724559879067267,0.00609333755299364,0.00558986666297987,0.00845709890433948,0.00717635492138438
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0199634196258941,0.0185030979039527,0.0529973431507429,0.0187399025557586,0.0205126045019075,0.0191830693064781,0.0181254573728909,0.109577716183712,0.0308279847274562,0.0215319225913004,0.0239549471906023,0.0247155785751706,0.114246092879946,0.0196024718417183,0.058864529714536,0.0190567717122125,0.0220505872247025,0.105304345514209,0.0289491412640353,0.0244810060778121,0.0204843424582012,0.0243583553309258,0.0200493530167825,0.0307375483583166,0.0164869735049206,0.0225728243727003,0.0262088561184538,0.0203886882388141,0.0188766650292125,0.0286484036566349,0.00053608355110268,0.00131861808522201,-0.0102650317236524,0.00147872276824456,0.0020404151242616,0.000983476574105194,0.00039510246912059,0.0551536284559912,0.00388117167668897,-0.000803722912542718,0.00189144785637501,0.000249263594917319,0.0261797169569538,0.000719309189292068,0.00382389244358134,0.00125974331203625,0.00197925388547074,-0.0210551716006274,0.00895890368467191,0.000977321852448483,-0.0011305905782151,-0.000634748335551091,0.00108063963841522,-0.0118901797773411,0.00233451706128225,0.00219320705787775,-0.00290039302132173,0.000579344241824214,0.00205439437501,0.00264280251242338
