"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28"
"FEDm_92",0.0410895944366658,0.0506256909848751,0.0614772870894499,0.0261032546328167,0.0187128830635795,0.0477282069624364,0.0307311469437425,0.0317918962192814,0.017675490694718,0.0246436658765057,0.0574777878728727,0.0285397739611426,0.0508422527397859,0.0401344939139673,0.0336843483927966,0.0486456772688512,0.0233202401035851,0.0663102812006987,0.0207770271746352,0.0399460719844502,0.0212050042268032,0.0176688859194756,0.0470106976110261,0.0263918389321623,0.0384289566304368,0.0391020273041019,0.026809874410937,0.0231256434482007,0.0373337386909232,0.0690221210084401,0.0649682286956182,0.0240054139977547,0.0223699276431129,0.0348851350590698,0.0295915134615835,0.0324498112909306,0.0241999134829127,0.0299650230505087,0.0559609410980173,0.0376508221598584,0.0284155271319154,0.0385799035323049,0.028242183569752,0.036224671393296,0.0263055861143772,0.0354126473979027,0.0202364245592856,0.0380008392075454,0.0243479054446598,0.0232017714135608,0.0385708135983875,0.0359278566386537,0.0526732802327529,0.0336556417180788,0.0398412002705604,0.037961158138237,0.0601370931534925,0.0466424785605686,0.0507532449004238,0.0202695632778463,0.0205922101285989,0.0436718543385676,0.0276954698017277,0.0198084298441587,0.0233907022455321,0.0318194428200411,0.0649544047634747,0.0427120889040311,0.0529992157763832,0.0407075829957064,0.0320127750545763,0.0395098750509586,0.0254400176293169,0.041807472105964,0.01926747868043,0.0301443750025417,0.0248871283850283,0.0234345440566609,0.0286728584424128,0.0355540238369642,0.0366444829683708,0.032368689508185,0.0258374459283594,0.0582650518396785,0.0330251101808215,0.0321915554828647,0.0659488334929554,0.0363756335234591,0.0183661873070418,0.0340263744547284,0.0477683370217422,0.0259699853284715,0.0219926975028527,0.0370059721925362,0.0703117485162959,0.0499891899938031,0.0602781985867732,0.0411575376574552,0.0288579290532153,0.0357008067304068,0.022665514602911,0.0502059489902203,0.0166954160342813,0.0387350626354242,0.0277060979592516,0.0214752622106203,0.0382708576783311,0.034072295620723,0.0412661338069275,0.0267602948289459,0.018833888534342,0.0243471300725992
"FEDm_93",0.0607321202407958,0.0409406453913994,0.0591883975146503,0.0225654075468546,0.0182037105744175,0.0440859895557833,0.0262106926823334,0.0212515394699856,0.0195785121547162,0.0365076111912671,0.0634795938313342,0.033227904170494,0.0496291106662267,0.0397755777113864,0.0444162535027851,0.0321454630687576,0.0191732453789631,0.0448364897570714,0.0177957889209334,0.0313405411230244,0.0242751598873332,0.0242446463733399,0.0294234503993379,0.0334549335560509,0.0380650804072702,0.040146835999348,0.0234712408814393,0.0618340580427011,0.0383051720919605,0.041303223080476,0.0645490222330435,0.0279763409654002,0.0192882651184054,0.0421061392073153,0.0449722168108076,0.0285322666369995,0.0254185911703041,0.0344458023801959,0.0645580306795654,0.0487902389653359,0.059645202781693,0.0411998463369437,0.0292612261517369,0.0366257689874792,0.0245602788138807,0.0414801572152772,0.0191216247585735,0.0337924714126265,0.0277247126759313,0.0235600592997473,0.030402026076855,0.0311516745491419,0.0426076821923007,0.0286008706742413,0.0207358447053898,0.0292852440283726,0.0345222943560413,0.0558791847559505,0.0482250352481443,0.0319619690483343,0.0195655261095754,0.0416324596944571,0.0366794773192365,0.0303780511683415,0.0221537123268536,0.0401305364263578,0.0634371371407731,0.027678021877347,0.0559924683543019,0.0400046833685294,0.0369347147554191,0.0366041374160376,0.0295499393708851,0.0401335975412759,0.0232332378896092,0.0444072241215416,0.022562037781822,0.0222351123215993,0.0369149254835378,0.0259708876132664,0.0353045784109611,0.039283417961282,0.0294605940989822,0.0291650380395369,0.0381972773423437,0.036934070631652,0.0723439502756893,0.0330751636366758,0.0212593044162717,0.0503073420659779,0.0420084858936638,0.0385919717237849,0.0198521740507839,0.0382228591867685,0.0578213526667233,0.0281676544460116,0.04796885567554,0.0376035242769166,0.0256076293779243,0.0403879599513686,0.0306324994692289,0.0286202198801945,0.0185423181562834,0.0241970781374016,0.0286345148551513,0.0223875515257741,0.0396127702111268,0.0314140613798105,0.0426010314114298,0.0378559045218082,0.0380540460512124,0.0290984287824829
"FEDm_94",0.0322680013398604,0.0539943425438969,0.0486142831621712,0.0322506157496568,0.01676417889841,0.0396299447421641,0.0391117550949188,0.0201309926301169,0.0193866218251075,0.0333567781355155,0.0645673335097733,0.0243417963461908,0.0831157734790315,0.0445225641407575,0.0389373281890865,0.0309729493740654,0.0265347322807487,0.0429643654583968,0.0176807674155181,0.0467858898769496,0.0212961355135922,0.0202048140543478,0.0375735567559174,0.0206156044800104,0.0388540324519316,0.042961108180454,0.0272642016741112,0.0352995326972993,0.0491314994377262,0.0461744737966908,0.0649340492579745,0.0298215991115745,0.0206420598047404,0.0434907439195606,0.029702113779956,0.0347870528532219,0.024634517540446,0.0453968054372257,0.0643206053774423,0.0269370533503356,0.0403457292925685,0.0378300199619855,0.0313922714581676,0.0346252224151722,0.0387075842418022,0.0322560857483478,0.0230964193600474,0.0268733417919474,0.0349847410418863,0.021568323014217,0.0373113005660876,0.0262740328588901,0.0385274466383218,0.0350280097626898,0.0354342245480615,0.0257726736329128,0.0308570868655275,0.0492136117348184,0.0425209066455552,0.0275985312551424,0.0175160084791346,0.0482669023046672,0.0267743297850864,0.0406189494873626,0.016929928536302,0.0379541353335615,0.0456653159770003,0.0304200846790184,0.0414995506062925,0.0374638460324673,0.0367557337050861,0.0398700348700113,0.0194610079514011,0.0628371632781452,0.0185034584867446,0.0360237615205823,0.0297810462123209,0.0182762905707243,0.0383163472023863,0.0381318579450869,0.0452071594925505,0.0541371547154383,0.0320107431841944,0.0373890531433913,0.0465268201497356,0.0359824586609229,0.0671820820861376,0.0403224782496332,0.0155664543269581,0.0364918321245509,0.0349042071189362,0.0313175581423616,0.0157586673213281,0.0337461019148587,0.0474089920640987,0.035351553449077,0.0337507011969154,0.0372715763290864,0.0375781520704554,0.0484543055752009,0.020130332351476,0.0482215959081747,0.0201320195444911,0.0420463526771607,0.040833894141062,0.0229339490098689,0.029924082361849,0.0294726105588012,0.0455355425841784,0.030564291243802,0.0410600601354237,0.0315313287034557
"FEDm_95",0.0337302659253632,0.0460436090849322,0.0373793498351795,0.0382700352708457,0.0177462842634246,0.0427327989035203,0.0274862577219965,0.0360854781343342,0.0173684491616289,0.0486644712318007,0.0473142804041553,0.0308870650106258,0.0405508328699431,0.0383345203304856,0.0343455189473935,0.0377914997416615,0.0201597611509161,0.0584946961283816,0.0177612935728564,0.0304528670419749,0.0260810229672362,0.0200662364949151,0.0389151408864452,0.0307620442630115,0.05027407945609,0.0636948101174944,0.0327642783497439,0.035843052733644,0.0414711037183635,0.041284113943955,0.0581610541007328,0.0488443838754939,0.0182850135633711,0.042595248791399,0.0392762780665407,0.0328165858707509,0.0207819943354336,0.0310520319498832,0.0551787034510536,0.0378755662192372,0.0391765837960318,0.0372435703130533,0.0306028993457039,0.0428281521155688,0.0204498625036564,0.0427866726288116,0.0223337692008169,0.0391433892459818,0.036258974542319,0.0239426111919274,0.0298407792922185,0.0291823956179431,0.0435702259996032,0.0288182825260432,0.035845939781677,0.0303538140124298,0.0390239640621442,0.0310376715026095,0.0468801673371426,0.0486536619972239,0.0162640520086636,0.0539603331095873,0.0300551700593046,0.0166003357945088,0.0255126035779238,0.0317730775504847,0.053105819574381,0.02075206887275,0.0439880566683549,0.030244213071673,0.0434892484680822,0.0631576198459945,0.020392113047111,0.050637440824963,0.0194369385504283,0.0397683190151236,0.0350027033935466,0.0189583812546788,0.0434385229058116,0.0339176941906672,0.0503115037566777,0.0384278662393352,0.0331245013196514,0.022085952001177,0.0433805666614946,0.0360368395200815,0.0722321841304407,0.0436356064753365,0.0209529563734577,0.0432114110300508,0.0223881951978721,0.0370177984343725,0.0310521070165214,0.0411569430584852,0.0433521058869165,0.0232957174765561,0.04844808950918,0.0419848031230148,0.0353024081883102,0.0402393111929622,0.016931896484742,0.0575571792182396,0.0184838098457827,0.0326736363841821,0.0404431145270237,0.0205960550097474,0.0247161974854123,0.0321790961858329,0.0434750339393253,0.0293403927571131,0.0393891497060301,0.020527395181516
"FEDm_96",0.0363819961970746,0.0266903181993366,0.0503572049562676,0.0388181704049947,0.0158869167028784,0.0597221474489228,0.0311962556368028,0.0206069240696058,0.0198075232081603,0.0251758812024829,0.051494186938673,0.0271308632505122,0.044808647969543,0.0303290403558293,0.0407325960036476,0.0566751283903865,0.0201580530440056,0.0547386181418512,0.0184299884872243,0.0419291539169833,0.0369758709269873,0.0234972959162023,0.0461530841185654,0.0333322117938428,0.0479679217682268,0.0451985226026449,0.0326999626531386,0.0231055156952096,0.0551240602573177,0.042236215366569,0.0644557404696351,0.0587049742780914,0.022233081702968,0.0474803314754799,0.0277555972399276,0.0387111558953776,0.0368179212561097,0.0444342967774062,0.0415848133732686,0.023070585283242,0.0439533496399156,0.0384815528352711,0.0256463126881474,0.0463163821617349,0.020376676095508,0.034069482967477,0.0223073930107104,0.0224264890722594,0.0382942732641387,0.0188078706293652,0.0262678325697928,0.028970629277647,0.0402251539782999,0.0299902318031874,0.041480696680944,0.0197768999502082,0.0360317930449952,0.0290502158993726,0.0599153225035632,0.038828407035586,0.0198851885274028,0.0353982255687652,0.0301730971383865,0.0242296119814959,0.013963481336878,0.0289675731237343,0.0726020702122921,0.0304890686640167,0.0625833474654394,0.0451982804866298,0.0377197472697147,0.0362917945179316,0.0234818537737009,0.0580721702949087,0.0145492898989318,0.0386824479087926,0.0244157901302187,0.0229375099959581,0.0412662279638884,0.0302001011075273,0.0440678536712158,0.0234862478759313,0.0436650897168752,0.0338481928858473,0.0448550750095355,0.0395039346921144,0.069254285689936,0.0334366502802334,0.0198630273293515,0.0409340218954994,0.0203763806360577,0.0151185181434031,0.0163977536403544,0.0422793357927259,0.0564765896308632,0.0336938198882306,0.061232292949832,0.0319443521503628,0.0419772151455071,0.0391530992211038,0.0287866182498288,0.0567248206292746,0.0171805775431671,0.0334287604702359,0.0203673466627366,0.0255334770931056,0.0285864533494541,0.0462583049865913,0.0372972094357599,0.0289272153751768,0.0392842292777728,0.031128634831786
"FEDm_97",0.0358760106544371,0.035874417797567,0.0528274181677727,0.0341209575635872,0.0153366718527008,0.0490466560435493,0.0308516788537782,0.0204052028686294,0.0179141045038136,0.0352867820691527,0.0555342802323424,0.0324278780953863,0.0526152100810532,0.0371032539431786,0.0362915955072866,0.0685812541414864,0.0284056330360342,0.0449158596355904,0.0173695004331411,0.0343523338329677,0.026949692704411,0.0212729544525265,0.0391859919563302,0.0367222302965255,0.0506859077679531,0.0431975071702045,0.0257550713548383,0.0210939449837559,0.0219819275046301,0.0427273983003789,0.063500473641627,0.0288159550057051,0.0176679397403478,0.0376405684334641,0.0213450813368293,0.0175570604123196,0.0252501565215271,0.0715604820124231,0.0527370303876715,0.0274712028871011,0.0526351454799844,0.0338273533428124,0.0628097369354591,0.0462389425577936,0.0204389901030124,0.036835817250397,0.0207966080825185,0.0279738691333463,0.0244693455992526,0.0191946548623703,0.0357568854807849,0.0269496091442357,0.0436184877384058,0.0381897403417202,0.0407307315898479,0.041278806174034,0.0327839005287264,0.0500324180634067,0.0472856802028847,0.0249021143363561,0.0213651026453025,0.0415413391378789,0.0284420055761691,0.0349018766556315,0.0212530816373441,0.0353852344570057,0.0602488562274137,0.0248301538799023,0.0605654197505219,0.0332197937538885,0.0320076065926043,0.0495655868756961,0.0260093454817248,0.0534534459861795,0.0234920057791228,0.0279828867733525,0.0267803129217542,0.0196765029588198,0.0374924762972966,0.0292889566784124,0.0457460229968982,0.048002224006573,0.0409871081748541,0.0227585416242798,0.0421389002770014,0.034483905157528,0.0587901525243255,0.0494200363826542,0.0168373882566122,0.0408568905098106,0.0352007477161494,0.0284785405090142,0.0180164414318853,0.0322678963661591,0.069983696926959,0.0334740269682601,0.0573101322617007,0.0320370393936396,0.0411619927712049,0.0317369085871622,0.0247113992797347,0.046004775755659,0.0185274377221937,0.0360705809330772,0.0284100341267654,0.0193024351803905,0.0280593973365311,0.0302884868125734,0.0470382502343783,0.0410699167596928,0.0308580699825983,0.0274645198363391
"FEDm_98",0.0456826892645864,0.0348943681313361,0.0572430740364604,0.0294416742588375,0.0149051042744816,0.0418283023554231,0.0299051869762878,0.0205625882759137,0.0203861572466646,0.0553284761430999,0.0398149371666648,0.0220354319615319,0.0722837573711325,0.0338828959975158,0.0334712919852885,0.0536972154979589,0.0186108783539172,0.0493466893938473,0.0174157196924119,0.0228972106994519,0.0249348803805995,0.0175601834453273,0.0272056249220599,0.0390914738707528,0.0560974584148859,0.0565718885304448,0.0420779042401491,0.0228269371129688,0.038407283657476,0.0418322100821713,0.0513842301691351,0.0236655809709327,0.0184649629432708,0.0437167114472022,0.0483575105928565,0.0286350214426245,0.0253398978880397,0.0305978549214034,0.0577332154326185,0.0214288843985017,0.0503076556597301,0.0289538924671392,0.0328787747242857,0.0376888093823617,0.0198627605298212,0.0678730560334721,0.0192560937768184,0.0455090969262188,0.032612290223931,0.0259644617153356,0.0407545263359042,0.0240135837364124,0.0492425790730658,0.0396071092465375,0.0255563294159125,0.0303556168068215,0.0469216640223687,0.0419441337259537,0.0581442068781835,0.0274693981312305,0.0161735217473662,0.0439491009256123,0.0420483246587227,0.0394471593987685,0.0181897968575604,0.0362825503516845,0.0445112512042757,0.0205104673820766,0.0559781631584798,0.0323167053632952,0.0498450009851419,0.0342655229418876,0.0197635780974922,0.0344159268931613,0.0195575607642224,0.0473306167884452,0.0319814224585149,0.0219485275937514,0.0336879984655515,0.0395290265836603,0.0458415343657737,0.029087927292925,0.0439520526885587,0.0249068602753355,0.042646084661461,0.0453705346389868,0.0749862737468252,0.0372576688728743,0.0158363453070481,0.04036674319315,0.04145683142708,0.0242613915198891,0.0166425056770887,0.0339289497001147,0.0552670103977009,0.0326692031259973,0.0641539670558434,0.038651007998446,0.031199500563472,0.0339751746175151,0.0219143916207331,0.0484823550131743,0.0149356712910534,0.0356629595377412,0.0334646316100966,0.0172555051373535,0.0411438667483043,0.0232514054143685,0.0451764483560377,0.0397620673439751,0.0226251504907776,0.0276563549328919
"FEDm_99",0.0308580122881367,0.035663675707872,0.0739367212521032,0.0297262124470953,0.0154334128152018,0.0449096669447004,0.0410608367234807,0.0253327646118548,0.0147023130276983,0.0354484871391075,0.0613040415727452,0.0372758370638473,0.0351278460992659,0.0417413875162527,0.0457760369589658,0.0436317881476124,0.0309296075403869,0.0526278568172551,0.018146261277492,0.0324466630100094,0.0295879597781728,0.0176216588756661,0.0304045150164096,0.0226107466896204,0.0531474721593714,0.0445261826951814,0.0274176568516525,0.0286043789728426,0.0474901494840075,0.0455992563313006,0.0653633526132467,0.022455428689982,0.0195566018257654,0.037487941464899,0.0275080717652838,0.0286066939093003,0.0250856084321343,0.0279761611946212,0.0556287784998263,0.0359483446877373,0.0325663748035167,0.0388179492980886,0.0290047764021477,0.0460283328768192,0.0239171006616862,0.0368012733317184,0.0192696870144423,0.0312340865787755,0.0287831855929879,0.0227156452084465,0.0372999939488149,0.036970021589114,0.0457615194062707,0.0448099633075514,0.0438023669328415,0.043511334148674,0.0362614992506226,0.0515496456130612,0.0547248717580635,0.0405275077708711,0.0158493773474201,0.0514726775311199,0.0414173943164348,0.0324371369719536,0.0213527579420263,0.0392828217051607,0.0436274908688985,0.0265615228814554,0.0431805550792423,0.0304654593119657,0.0334717641720726,0.0332581931373486,0.0213600021136106,0.0426070603520188,0.018310415517479,0.0334443208978986,0.0354272260331826,0.0190419348773398,0.0492226754137713,0.027846459536056,0.0446548342909118,0.0468586478717502,0.0437695195480294,0.0220162278902349,0.0284645387885915,0.0409136788623085,0.0471443580334863,0.0336067287965505,0.0169127313696703,0.0451478903824053,0.0310578529916971,0.0326610411889681,0.0193426436558107,0.0263057920488514,0.0554122268983148,0.0328209952791879,0.0673057696765441,0.0354488561085072,0.0456338528038888,0.0364794727119588,0.0220544880200305,0.0401210166112157,0.0200638995473181,0.039227945273692,0.0233311977281787,0.0214524084710767,0.058319440773417,0.0322811613534789,0.0501445090840701,0.034596505538704,0.0393519941822323,0.0243970038198447
"FEDm_100",0.0330104149673952,0.0370192174861885,0.0373633304966825,0.022256101773759,0.0175542901435359,0.0457722871076041,0.0374612523685327,0.0185144351212932,0.0195174140023693,0.026963467874571,0.0454298412566984,0.0214424873569442,0.071189567934859,0.029855622748956,0.0482003669696453,0.0452113644180585,0.0205906094975071,0.070679322342601,0.0172152813997508,0.0446388249795682,0.0435529092503513,0.0192367286234114,0.0504154417255505,0.0232015935129232,0.0524044961470697,0.0480691486794406,0.0230002580064848,0.0302339238082485,0.0396161577017682,0.0403925421576603,0.0495739925527798,0.0297573493618827,0.0182114451740756,0.0399127804987962,0.0265455859772198,0.0253073943633699,0.0225099295816704,0.0320019073297533,0.05766276911851,0.0410469135375653,0.0516093663085822,0.0406864232001754,0.0372026432045534,0.0436973381464527,0.0256327190188621,0.0644145363277742,0.021164936570077,0.0400235723787007,0.0256739830834613,0.0217257045004285,0.0360391640289079,0.0280108666121583,0.0447862462657308,0.0399867530144143,0.031213869607686,0.0255931103769836,0.0724675519872307,0.0396282292204333,0.0627290397880201,0.0271533732234026,0.0174011598627562,0.0301421004407912,0.0417090658521284,0.0413281977734192,0.0190598870484694,0.0256878862558486,0.0518166896104117,0.028550504137908,0.0500932212985394,0.0361324629139639,0.0328493978302303,0.0348901503885174,0.0225093667513573,0.0472599548689897,0.0158345701007706,0.0424994852213152,0.0278118674531853,0.0189606689402411,0.037657147333007,0.0443891210729641,0.0455854748722913,0.0216412963803225,0.0388389045338804,0.025373224839605,0.0409450224799785,0.0376501901452202,0.0566834368492766,0.0514331366378612,0.0168550040494149,0.0504189429660537,0.0246607259924989,0.0268020315425592,0.0236371520648602,0.0371903386330719,0.0421474045392473,0.0214862689986991,0.0407220846820166,0.0285388931720369,0.0334903944352755,0.0536164036882129,0.0170092733818609,0.051311104017937,0.0188535860203103,0.0337379692019499,0.0259261524820098,0.0213928225800424,0.066985604351511,0.0306272264957325,0.0547932964826264,0.0373681952009241,0.0338232624397423,0.0218940764690698
"FEDm_101",0.048543486105314,0.0314545250816444,0.0546126016087011,0.0203697015594639,0.0169106968736658,0.0481083656294283,0.0336991434707104,0.0317891083328574,0.0167850860249593,0.0242332892274011,0.0462892997089263,0.0293140225075639,0.0710258011910524,0.0365785297693436,0.0369855609013833,0.0473321171834312,0.0250485572920506,0.0561616103612425,0.0159597806841372,0.0435097352517115,0.0218972067167708,0.0169036906350803,0.0339255689321398,0.0311519631209904,0.0487452352241368,0.0392442325426538,0.0385024542208484,0.0349186298423915,0.0479582445153554,0.0398089685490397,0.0548128897254091,0.0463775361736768,0.0189375146260742,0.0454395060274421,0.0595825339793303,0.0167128406960124,0.0224249405130846,0.0270554573309965,0.0620568134997684,0.0357921816762056,0.0483443657773527,0.036191028062761,0.0251320362145861,0.0380527191998656,0.023841693692314,0.0383182431617099,0.0196378000172824,0.0317296822691292,0.0198905626535127,0.0225425505759972,0.0466686732050979,0.0335618268213069,0.0522643926844406,0.0313718255151363,0.0307119760805402,0.0247811967565725,0.0381875707626168,0.0393084230578084,0.047800096175678,0.0192655627348874,0.0134052229137564,0.0430341295326658,0.0577442257751297,0.0442180471995443,0.016623513651708,0.0280009553345236,0.066759620613872,0.0248349908818621,0.0713294923228188,0.0435816595049619,0.0415490506894514,0.0302052384498959,0.0257738122997618,0.0454265931958132,0.0135016592605569,0.0412168954144199,0.0226704083207113,0.0203064193200238,0.0235902443555689,0.0235752443060653,0.0619125420484155,0.0363796132449158,0.0310491146407921,0.0287496539917749,0.0415299336551605,0.0311883695255691,0.0504034471958292,0.0221973874332841,0.0177510534887442,0.0412895259103065,0.0419876012722172,0.0160832131545822,0.0159527207510437,0.0247791155544705,0.0528490405385251,0.031083235411022,0.0409025907350966,0.0363173552864712,0.0588812253100236,0.0529602545072063,0.0236890622086493,0.0527009479826029,0.0162975156154329,0.0437642116683446,0.0267218449545967,0.0219227900183478,0.0286395030040253,0.0214643496738219,0.0512847055703388,0.033311958063642,0.0564386507557082,0.0476083907549372
"FEDm_102",0.0383037009613278,0.0340431015010556,0.0616030163333297,0.0237909098150353,0.0176006601268506,0.0394679502110525,0.057022880022626,0.0337384602756122,0.0200655726541094,0.0233648476835082,0.038074212273357,0.0173338139954458,0.0705125326161899,0.0279751285497641,0.0465772948002477,0.0420920063471109,0.0221237409708823,0.0635397442307112,0.0168613002652912,0.0370497867062547,0.0237077185463045,0.0228079925388528,0.0371723911405589,0.0389714079882143,0.060657582505534,0.0373683532829271,0.0244732004896168,0.0237006931682295,0.0300056493006451,0.0298399715556768,0.0658754028877372,0.023731406130088,0.0180414466337094,0.0393354550542318,0.041356418863263,0.0263035641529329,0.0231362563299468,0.0564408640964649,0.0426376499386714,0.0228117557937728,0.048856803306064,0.0343691629195971,0.0464727447592111,0.0549779422915604,0.019769316153487,0.0433391934099328,0.0170317239115209,0.032773412888113,0.0427449776001132,0.024905747150756,0.0429111523645442,0.0290281177621847,0.0407060667925381,0.0462292022425744,0.0264028420903951,0.0299657536202677,0.0431756152491687,0.0442991470242951,0.0583184813682868,0.0201763947747386,0.0194229284699339,0.0325848663733092,0.051685522687672,0.0420938347010002,0.0188641528393728,0.028669055881592,0.0487252542700613,0.0225410955774422,0.0520594510136927,0.0363094088202331,0.0358913663901473,0.033139075343437,0.0173653276114672,0.0476501988412701,0.017786976715943,0.0420298256624974,0.0243957369160669,0.0234645764918988,0.0288015190482796,0.0327529633991644,0.0480447493298825,0.0508563809895859,0.0541416026107672,0.0247544915987941,0.0383573254607125,0.02103438585693,0.0570343607786308,0.0220430092546607,0.015648209890778,0.04628814990335,0.0346112208138692,0.0378104077560165,0.0158658205213968,0.0305947747035525,0.0382810800085089,0.0225275052611362,0.0847641615561498,0.0341919747968078,0.0550815217121161,0.03803762306404,0.019900325734792,0.0654285545855064,0.018408459111882,0.0382469737063861,0.0224192847830261,0.0244768305433733,0.0320515271123728,0.0255488265601179,0.0540548196187755,0.0453956924221176,0.028914245884364,0.0329829285986304
"FEDm_103",0.0427398031530354,0.0559149737130854,0.0524751844964029,0.0167433501953927,0.013359939286834,0.0521265143800493,0.0469922744624228,0.0251762085910372,0.0214280716853331,0.0288215712585151,0.051401545085467,0.0193887231816693,0.0522608915521191,0.0314705500507381,0.036065793609252,0.0293401926986687,0.0234117694072976,0.0631334536988478,0.0142440596900247,0.0407846363920984,0.0232443659205676,0.0168827369163275,0.0337509498543927,0.0284556963886569,0.058245233752805,0.0553432382237157,0.042575287478465,0.024222984876779,0.0438709510897823,0.0377171395010296,0.0384991357479725,0.0193825093106514,0.0170194529046333,0.0369268098857796,0.0392148246811161,0.0256963807328628,0.022854486474915,0.0401656155603966,0.0517502935101215,0.0267420642125092,0.0776145112677092,0.0322381886822395,0.050005659081805,0.0340435452268629,0.0253436299808547,0.0646228194455016,0.017225422697028,0.0399013824341835,0.0227828729438813,0.0216546427893888,0.0281434024403876,0.0358192631487296,0.0503553817175243,0.0400553591493342,0.0233422124746339,0.0370120429081661,0.0417381359622162,0.0431998242621385,0.0526144046423801,0.0181987361899247,0.0199464218502611,0.0511116201804937,0.0342763092837753,0.0263728913122988,0.0199587895488523,0.0474879110500968,0.0478338354233994,0.0246757633364569,0.0702864703876272,0.0298179980465692,0.0411203580703748,0.0342719895076238,0.0199462329074772,0.0547041517175521,0.019311949403305,0.0420975368153397,0.0270971159420268,0.0221431454910422,0.0418579813652346,0.0273145562160602,0.040380488480793,0.0482532203361237,0.0292246926755182,0.0247574695950386,0.0371923668120429,0.0348866514311457,0.0612490793853316,0.0285494779474338,0.0183308025136809,0.0460835936505161,0.0314528440443397,0.0204011699591984,0.0199669853365972,0.0350388861445313,0.0532591703530039,0.0308505358054892,0.0753330757621198,0.0371143588852705,0.0267509014094792,0.041100560024265,0.0165845152989181,0.04675770607562,0.0195301307472247,0.042860308066625,0.0368751955694855,0.0211226444912707,0.0436532824665397,0.0262341583220925,0.0483470185629985,0.0388264518477577,0.041960734710278,0.0196873943767446
