"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0386024849675847,0.0248870380933931,0.0294232522649201,0.027965752132802,0.0286990188798925,0.0922471490226713,0.0277675891465259,0.0602098689983183,0.0261236110368737,0.0244406917785907,0.0344802904592514,0.0274020931846978,0.0226910169507291,0.0294354582220845,0.0204414496646108,0.0289373196904106,0.030397635860615,0.0375359937273136,0.0216601206026579,0.0230836407220179,0.0379025353314764,0.0474133588912481,0.0596073717903665,0.030720025081062,0.0276699909617394,0.0277103094752618,0.0310795092317747,0.0354245700850204,0.0225987181701128,0.0234421355759769,0.0168659499988023,0.00709779087693444,0.0190487666427768,0.0168195461270131,0.015814415353283,0.0543369506524313,0.014120831938096,0.0346927343272262,0.0146283620244155,0.0123998873954089,0.0128248954337774,0.0153595877220143,0.0127127024856608,0.0118878070613434,0.0104006799004634,0.0136962114148116,0.0152430108381701,0.0182301659464002,0.00859435434719267,0.0134252493621407,0.0246036452271124,0.0115939365556156,0.029836964786953,0.0168711115565606,0.00777642781887959,0.0157123042168314,0.0196146841315182,0.0139442002217839,0.0119179930564452,0.0142102228932594
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0362402862124654,0.0247680772011527,0.0278716880551797,0.0306006908221109,0.0223711339157387,0.0657606459029312,0.0297254353689792,0.0458309166931814,0.0296195848795527,0.0266761194701103,0.036290816127413,0.0269519334522411,0.0261017476517525,0.0323704369701292,0.0221191810061381,0.0399329819218066,0.0346991326217056,0.043716164047975,0.0234833782797543,0.0263751951593811,0.0402494250736767,0.0365201018516112,0.0479779227413284,0.0399618331703106,0.025719409757239,0.0294756527104298,0.0366216822089728,0.0317052980995974,0.0324878903102002,0.0277752383169354,0.00870747735176563,0.00948754657810543,0.0099555663148083,0.0131962997466994,0.00829009253461495,0.0180210181779021,0.00875615356268079,0.0066195839953927,0.00886372153058549,0.00680362189970198,0.0174177144369196,0.0119819375000044,0.0106340593707774,0.00566563920015369,0.00758404317149146,0.0117466409416496,0.00569634590208384,0.0027654048856239,0.00807535115726366,0.00690889474351805,0.0170568953460446,0.00749095164960294,0.00313707433346699,0.00918528312622585,0.00592242355701912,0.011413500816607,0.0100897083220204,0.0116370226369375,0.00936253512902098,0.00836181691775831
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0344957129719716,0.0307031623719319,0.0305900050741811,0.0363387517720245,0.0223395556407257,0.0626728399714706,0.028690391458803,0.0390118744662029,0.0237578132311448,0.0233174293581904,0.0326947336416965,0.0267197266713642,0.0254085925029225,0.0275558697185144,0.0224234180403061,0.0427545650784867,0.0247634349557519,0.0591977631896986,0.0200470487853497,0.0229495257326443,0.0349636210359009,0.0624858168427241,0.0743697186530348,0.0276538045103554,0.0282544223068628,0.0229083792337278,0.0293591646509945,0.0348140945969897,0.0253256291927258,0.0234331343433031,-0.0119838338579645,-0.00696332507759225,-0.00553094005002253,-0.00867308474761549,-0.00382795055151314,-0.00728624361466285,-0.00676907118480014,-0.00496667512161383,-0.0063007083917453,-0.00416850947187348,-0.00640812065283134,-0.00459677463770226,-0.00266156722284576,-0.00465914742328693,-0.00514868149103505,-0.0090949107513942,-0.00121187402941867,-0.0112558444414265,-0.0041641366681998,-0.00203029610471621,-0.00646432695743982,-0.00322357231930855,-0.0166146352096824,-0.000739527104330298,-0.00784208129546759,-0.00333889068020006,-0.00866983045611661,-0.00253672025121986,-0.00420827687429853,-0.00568171097408409
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0398891999280541,0.0299067892329908,0.0314412865201547,0.0291482967471847,0.0219540373182432,0.0609329551232047,0.0344263234867413,0.0300129275418926,0.0272979646298601,0.0247276105993331,0.0331589161478228,0.0228103825834042,0.0308671597965509,0.0282970415222527,0.0242171370267564,0.0308127469537447,0.0257931717195207,0.0453105678935652,0.0235302972163955,0.0260430688965245,0.0269798238712454,0.0514824449674689,0.0997375142084436,0.0209646263712204,0.0290901061377093,0.0233637783250442,0.0287932455031686,0.0376736985797185,0.0360130668215564,0.0253238143302277,-0.000378079188096955,0.0042579090785381,0.0017801431129134,0.0034995518297477,0.000683802854914863,-0.00314692483928966,-0.00146249079985146,0.0034836881483026,-0.00100397868483304,-0.000644785161796098,-0.000408853027559383,0.000488730838233995,0.00252397875350274,0.00217949825121458,0.00117230454996247,0.00172836406970063,0.00321272847853742,-0.00462524180285054,0.000819562053382783,-0.000163967993490617,-0.000407366892138037,-0.00127491990431322,0.00545501769044006,1.94651673124757e-05,0.000770746666971263,-0.0015106247531869,0.00105572506285742,0.00354762485381098,0.0101015856281265,-0.00103883610834092
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0341594518018106,0.0228586194483552,0.0361604564110092,0.0317972813525468,0.0223209397027957,0.0963226569387822,0.0311757792654899,0.0351848457261554,0.0225445513607255,0.0225947111833134,0.0416122663761216,0.0282917145919586,0.0335289454205985,0.0397202429795086,0.0220715696238317,0.0390373892765018,0.0244999553028509,0.0409042573056335,0.0245126978149602,0.0240016665565937,0.029996675921828,0.0449064735789712,0.0593034331470156,0.0255103178178525,0.0261531078591763,0.0234163052951178,0.0263401306654799,0.0414889432695111,0.0247480550758242,0.0248365589296805,0.00972215605392152,0.0120090693087997,0.0199488630908258,0.0164898877458929,0.0129486790840181,0.0608131310271964,0.013766939733558,0.020859134818092,0.0121163875176306,0.0134243073709022,0.0264562000403981,0.0109276110305594,0.0164972766847338,0.0154170482390065,0.0137638386751318,0.0267500570500564,0.0130409780540182,0.0142108612239825,0.0137276834744373,0.0153969004972962,0.018899193498653,0.0311662601190648,0.0306323096976977,0.0143991277965721,0.0143360909883609,0.0157943068542666,0.0165160355075975,0.0289158700547212,0.014022882628308,0.0175609117935495
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.056858122267281,0.0274445609961495,0.0294232222447428,0.0298192502582877,0.0223926606475835,0.0666518469637718,0.0306670214178985,0.0334780546080016,0.0249607413824921,0.025533714970652,0.0321086205809432,0.0241453658057401,0.0253791403680029,0.0308977348756988,0.0231084868273706,0.0351267540574164,0.0330844721836093,0.0562891333467651,0.0220165942899283,0.0284748183115106,0.0294148206715737,0.0409305496436752,0.0592577058845855,0.0284894256756531,0.0263801766900664,0.0262061543771931,0.0347326516951605,0.0369089285083217,0.0292640503580311,0.0305552200918942,0.00277260898801363,0.00153411602301926,0.00552039277594358,0.00442864368066402,0.0037667958355962,0.00995894754478618,0.00551107206967261,0.00880414391029159,0.00281251304760289,0.00331222760156385,0.00344555908848287,0.00277203620931472,0.00346082207247212,0.00402861779517487,0.00203987771898715,0.00296658858977624,0.00232042201530809,0.0058437097337358,0.00472473498916366,0.0056557214012442,0.00158372591448402,0.0150862196535084,-0.0151941513188895,0.00274911877791188,0.00378909271010192,0.00469238934693638,0.00719077124506693,0.00453345509503643,0.00258028926287547,0.00778380771886735
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0372502954163133,0.0349040407718096,0.0316232245554197,0.0354730586551724,0.0222612985588894,0.04156529289741,0.0311403729289982,0.0576239788735348,0.0232758966938113,0.0264887495008337,0.0371625565186092,0.0272514419568593,0.0293885606565763,0.0387101223045324,0.0351217001596369,0.0351432421499025,0.0263627049978189,0.0434782808620629,0.0260509211323608,0.0286177296781541,0.0338311839521583,0.033830985031033,0.034964171721251,0.0298225817481742,0.0380289282550148,0.0268176281266191,0.0431032637738368,0.0314662870719621,0.030917018808815,0.02832448224243,-0.00466894843346791,-0.00119846252774206,-0.00227708127193175,-0.00425813166055414,-0.00190229812745003,-0.00555115337174578,-0.00587571511551978,0.00160733494495216,-0.00163779217756217,-0.00248180607505689,-0.00588156006198464,0.00143721833107318,-0.00177046325337425,-0.00600726887198327,-0.000740621803679644,-0.00501732117966747,-0.00391116924936154,-0.0163886313227884,-0.000216116433521181,-0.0047662846575683,-0.00682339775245844,-0.00437169277977426,-0.00721686399215284,-0.00414892742374453,-0.00982330871699812,-0.00277289704805563,-0.00618490323614581,-0.00241094737570812,-0.00132433284823152,-0.00270564379542737
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0885772724382522,0.035662247705368,0.0322340605285911,0.0255554592946329,0.0264534886812236,0.0321566902008258,0.0301300697949137,0.0305202982320187,0.0200846611542323,0.0439373254847271,0.0401785512841685,0.0645507761143711,0.0300173851588904,0.0239509555891343,0.0297297093290215,0.0275110582135672,0.0226289570430612,0.0425253772339406,0.0227294522193872,0.0316837253522411,0.0253960930054224,0.0567263412169812,0.0256052044221601,0.0206203749411919,0.0295895918934373,0.0203889029867097,0.0357075480913998,0.0220627513957324,0.0287466942814655,0.0343389767129314,0.00141328821217019,-0.0060232567798696,0.00340364923319147,0.000961582559199653,0.00275041686552767,0.00114980752174474,0.000812560286621834,0.00542479501814516,0.000662060006092132,-0.000831742429683915,-0.000663569055248409,0.00772096502147517,0.00438075488248989,-0.00212413298170008,0.0056442187024351,0.00292658149051601,0.000405623254949842,0.00271350969028454,0.00065549025035407,0.00552731957624225,0.00266552678610903,0.00174595532197011,-0.00207565049203088,-0.000735889719052904,-0.0014599816766362,0.00071702962772924,0.00297247204206568,-0.000190685450407619,0.00277048309219915,0.0013505869097835
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0431243045907768,0.0257305850222192,0.0264072273132705,0.0274073107698113,0.0247879997105827,0.0677612787621743,0.0286038867636232,0.0330858736710308,0.0251815822393603,0.0227705702291199,0.0351629312719526,0.0256292097993191,0.0328925656026746,0.0388102976638816,0.0212949475029133,0.048217113355609,0.0250062592172867,0.0365060256722287,0.0221564067431105,0.0233380773960562,0.0257084530163597,0.0681499335008816,0.0948303695093025,0.0204265409631516,0.0267353660757219,0.02219890232916,0.0280031393653977,0.0295588538278233,0.0286504483258325,0.0218635397893678,-0.00331282173947763,-0.00192591349699746,-0.00223952651544367,-0.00107882881340623,0.000683178084548866,-0.0042943673399699,0.00157295165364009,0.00178545385708709,0.00229625633696166,0.00108619717751656,-0.00116002247316193,-0.00407189878207302,-0.0014014937023764,-0.0087843047662949,0.00157952559040481,0.00034810423616245,-0.00291169828562182,-0.00091023723034384,0.00367245732258168,0.0011234880246438,0.000159602299990638,0.00233335104155043,-0.00534090858855966,0.000409502490293622,-0.00203912069584661,-0.00324897427750328,0.00262722807808148,0.000502004965312564,0.00149973810887886,-0.000309946511006044
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0348257655927191,0.028622705957732,0.063750755866472,0.0274446972758591,0.0236793816901859,0.0653638978254542,0.028364081519481,0.0662488578028471,0.0283621019153074,0.0240416327351888,0.0370776136639586,0.0302615058185406,0.0287026828608064,0.0291737443100263,0.0285755134207463,0.0365795355336252,0.0296343340517308,0.0381442484949217,0.0245575511294257,0.0269786382842141,0.0241361817968421,0.0283295057391931,0.0214199331041379,0.0229612076284685,0.0263590670372927,0.0240237793548474,0.0519252919830972,0.0385089918398417,0.0380567520093524,0.0238900437576847,0.0017274874029522,0.00184872087340118,0.0144259854509843,0.00230132284942084,0.00100325611301186,0.0146925254589955,0.00673194992319906,0.00902703797774971,0.00260421055007534,0.00244098639578338,0.00432110319500511,0.00442992408515334,0.00311295407747377,0.00297125991385128,-0.00156421613139323,0.00624777722596137,0.00317222130583734,0.00500924137701677,0.0030400378345412,0.00496278066337827,0.001916359432605,0.00526381199107232,0.00185333486951825,0.00203185190912774,0.00499773609630738,0.00202827952924426,0.0134865156135462,0.00807603749538702,0.00662624820147296,0.00573822750807939
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0451372589115357,0.0341290509284673,0.0346498670128251,0.0319874342675037,0.0212523117635614,0.0445803106157427,0.029071954394062,0.0417960740320666,0.0217739186274712,0.0241487043359856,0.0309789812567516,0.0265430929956626,0.0256977265277223,0.0242062118401245,0.0313351517049248,0.0394889828320519,0.0282010735989329,0.0544484413422233,0.0216290400743159,0.0279762042745157,0.0524126011295029,0.0458843812262673,0.0619719173701921,0.0273404837107728,0.0397546700314937,0.0219169104389992,0.0344991358436124,0.0290787356878189,0.0234210116760565,0.0246883615488374,-0.00702763692222493,-0.00104581345666054,-9.86517321210246e-05,0.00167845686973318,-0.00162623147331658,-0.00883737466545054,-0.00112004865971189,0.000519165470916993,-0.00110413315664502,-0.00360930161642874,-0.00114138100771679,-0.00320541431686717,-0.00142867352611987,-0.00114194040571952,-0.00301252668062562,-0.00339971695339574,0.000534725619904171,-0.00635757258522935,-0.00118439280150338,-5.6153870139456e-05,-0.000252869807830936,-0.010847376610743,-0.0110883820554101,-0.00111697485820372,-0.00150534712732346,-0.00173923105365412,-0.00312612405582816,0.00231370967954299,-0.00243124101716635,-0.00195452181535596
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0262100451360411,0.0362774680169946,0.0643615626734238,0.0258789144132441,0.0294580459940904,0.0321639302842264,0.0236112017235308,0.038489624524308,0.0346343218671962,0.0227103675454931,0.033107171880079,0.0246250821919835,0.0292064534013339,0.0321845746186291,0.069465733083525,0.0357437160020222,0.0234170194877939,0.0570285548890955,0.0241375129232551,0.0392396069420305,0.0237233501152369,0.0300633234320732,0.0226667040799486,0.023419987662737,0.0259791065793921,0.023456099329343,0.0407638503795081,0.0215711134678485,0.0241839087687267,0.0622216485868897,-0.0231347515800618,-0.0362340971671826,-0.058041893366409,-0.0259289278334682,-0.0236548143751207,-0.0332865492510687,-0.0215798315173992,-0.032467388426389,-0.0282775335526491,-0.0210088708830034,-0.030138902104806,-0.0212303351390463,-0.0261552288139285,-0.0306750899235983,-0.0461563550889635,-0.0251854184934738,-0.0208832190191956,-0.0593127186208962,-0.0205516526525488,-0.0297839917929559,-0.0223231179232073,-0.0302799918197899,-0.0191898959345518,-0.0213996932584315,-0.0249970621855759,-0.0192007946175902,-0.0411063539040117,-0.0184903599637881,-0.0210358654467672,-0.0718954498600279
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.038081696922408,0.0257745627755155,0.0267143042971767,0.0268473738547897,0.0195781730938835,0.0796839335573322,0.0400882995028428,0.036708398768136,0.0276264638499518,0.0310994905705458,0.0293543596747463,0.0271068750481878,0.0281494263563365,0.0283295657305542,0.0232326121243911,0.0276441225304803,0.0275946974768898,0.0562867987005682,0.0245409200906472,0.0244162898929862,0.0322099576107342,0.0339648451322099,0.0888939774771484,0.0230286711730646,0.0298482884649604,0.0211778535754002,0.0305078563039955,0.0435676663441167,0.0235121092765293,0.0244304098234713,-0.00406995247736952,-0.00333950978356415,-0.00296855483013297,-0.00193426007972675,-0.00114646365174274,-0.00793987539536546,-0.00103531772663849,0.00258993162129677,-0.000687457951910685,-0.00172923519109682,0.000760945105834424,-0.0012692627516809,7.62185962996061e-05,-0.00238319922366148,0.000874666475425893,-0.000393417511871469,-0.00083336542704662,-0.000944652069320994,-0.00236227880616572,0.00181111491374124,-0.00418911927071436,0.00115990077092915,-0.002168213266428,-0.0014448557753206,9.13848074636175e-05,-0.00120300059486514,-0.00361995020743034,0.00328944531267638,0.00108709244589951,0.0020117702671641
