"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent"
"1995-07-01",271.666666666667,0.071204721907968,0.108947798302988,0.0656590707868969,0.0366509296859651,0.0697616608793328,0.0738611538465705,0.0421555063276535,0.0745068597502875,0.0817259458815221,0.0428743523218451,0.0594438698710549,0.0577622391528195,0.0749156699502916,0.0795341702894551,0.0609960510453495,0.0214250452618257,0.0332304718499554,-0.000335545696788317,0.00749649491400011,0.0222194994872069,0.0268321650235082,0.00974471887023655,0.00798760702969557,0.00883431775403656,0.0103767324285969,0.0106994208141481,0.0135727122947623,0.0161298148038587,0.0178242851318758,0.00883017338168165
"1995-10-01",280.120401337793,0.0681820726535337,0.0956556059756059,0.0839174871523678,0.0342998961278225,0.0723348853402304,0.0729443279241803,0.0382641102595973,0.0611090921045988,0.103280997423697,0.04178585020258,0.0588919432358515,0.0579740603049665,0.0626108763073241,0.0909465395090339,0.0578022554786107,0.00804100978259899,0.00574083509967191,-0.018322606910693,0.000677290113376763,0.00638591964396784,0.0157733350036966,0.00407280056044522,-0.00493051177381482,-0.0154839081405322,0.00163221226495982,-0.00485446027639052,0.00087847549550905,0.00352457786527239,0.00273966910665719,-0.00109092240259682
"1996-01-01",310.542750929368,0.0750791480400244,0.0937508449947766,0.073663676788101,0.0341854491126488,0.0615290884411772,0.0797301561383291,0.0403101100996433,0.0623446007909269,0.109776979731324,0.0427698457286437,0.0578566142150737,0.0561645804959038,0.0621881323131105,0.0840301437755151,0.0666206293348023,0.0180057088014328,0.0208811425992893,-0.00387304355007113,0.00302838307281776,0.0117527782955161,0.0233649641514369,0.00728347369393495,0.000682262190781333,-0.00656780565826399,0.00416224550241771,-0.00640904842418268,0.00998874095289105,0.00699707160679949,0.00757169302593066,0.00258013683501317
"1996-04-01",262.846473029046,0.0745004964008451,0.116047059373617,0.065631839983893,0.035012694187223,0.0779920442226947,0.0727354944158908,0.0497331897850585,0.0612632273130596,0.0979643546681113,0.0499630906157329,0.0532074291160526,0.0554637899905445,0.0627634540442474,0.0706849166271706,0.0570369192558586,0.0239050321439329,0.0536137720800867,0.0125694433308001,0.010486669806729,0.0367015824725976,0.0186283764105839,0.0239563133194472,0.0142958129685145,0.00652648195317984,0.0154563275529601,0.0160387813488034,0.0143030266339828,0.0226497823366788,0.013008293512521,0.0135396249071909
"1996-07-01",282.194366197183,0.0635509526327809,0.107242550974243,0.0677911418277731,0.0364850062903646,0.0613989529911324,0.0690149741602907,0.0434040473317012,0.0781093856405574,0.105750997151414,0.0443930354464622,0.0544373837300859,0.0535026070235899,0.0585941376973639,0.0873448572257179,0.068979969876523,0.0104370844221306,0.0310333837542501,-0.00208735355241162,0.00720020725527464,0.016543319382395,0.0215234006295038,0.0111327958395885,0.00336116093490095,0.000681643106403589,0.00730462794013418,0.00220781919320967,0.00867467496280509,0.0119874096009079,0.00973632897777599,0.00268613834889173
"1996-10-01",279.335697399527,0.0761609467583201,0.116781285121364,0.0677501417785932,0.0344237209330224,0.067159827519115,0.0735784127126487,0.0457049717487471,0.0633727686598807,0.0990449623538318,0.0484130694286433,0.0524240007402056,0.0492235978217952,0.0598905463529124,0.0851878204749946,0.0608839275959262,0.0317485667766557,0.0551901770356186,0.00365945866973234,0.00592037323504683,0.0235058610317359,0.0268510018344383,0.0152525898263899,0.00907081428956479,-0.00236655047602363,0.0127438020100791,0.00647475537106063,0.0070394087699516,0.0117943522837241,0.0136509735507545,0.0153858634960104
"1997-01-01",309.764018691589,0.0672613190071337,0.0996991015883077,0.0709696372283651,0.0357606144331905,0.0629581230885029,0.0852531331448358,0.0415550924217982,0.0670125923399325,0.10196841330607,0.0445254401996666,0.0462505882578663,0.0509386731519805,0.0570352800145505,0.0987095314901434,0.0701024603276561,0.0201452520480908,0.0414908244230525,0.00388563042116398,0.00921469479849127,0.0265341161600356,0.0323872795517142,0.0195879237234132,0.0134048437574729,-0.00943561197928832,0.0146786466925856,0.00166344379817783,0.0123360363984437,0.0108033552236953,0.0163427982409423,0.018562706369225
"1997-04-01",303.113402061856,0.0685051218344515,0.10126482322297,0.0774021420840158,0.0351744331355904,0.0676314383660931,0.0775626965529782,0.0408775809081259,0.0641311138254766,0.101018085520614,0.0437949476752332,0.0614676664854754,0.0523006216600298,0.0644551166341847,0.0823217720603998,0.0620924400343609,0.0259439613283043,0.0511228029523241,0.00583947460642685,0.00950056281709646,0.0279915974497587,0.0331253581609653,0.020047966353974,0.0141116681554428,-0.00153522683661201,0.0136502028150805,0.010151362686264,0.0192218112035786,0.0199826753300479,0.0220717898148036,0.0194783004743726
"1997-07-01",301.314754098361,0.0709629704270418,0.115638313261478,0.061496406150283,0.0349405557471498,0.0700922195441098,0.0715370894126429,0.0461192031704339,0.0710900340233922,0.0837447405989852,0.0483154283668977,0.0540987775363693,0.053746546125342,0.065950736956772,0.0867398930309953,0.0655270856481073,0.0166656308685965,0.0470345963199585,0.00753729580368988,0.00816699370158228,0.0296523387479967,0.024140840074608,0.0194554926903666,0.0121299645328866,-0.00571405265348123,0.015746010866317,0.0049163548312491,0.00707630433088827,0.00453486971751509,0.0169288081065231,0.0181124263100525
"1997-10-01",304.211240310078,0.0658851130639698,0.0911247225649262,0.0572986285686225,0.0332936703347332,0.0581656681755508,0.0710089283411059,0.0386520517593943,0.0641279361928685,0.102092475769866,0.0407419924190285,0.0648252322477743,0.0657674286385768,0.102768220226344,0.0858804631907184,0.0583674685065207,0.00905201344006042,0.00512042941566934,-0.00742334487880621,-0.00251988912330428,0.00758553067178366,0.0120241577649416,0.00543301919320884,-0.0117350692986001,-0.0253880519619023,0.00157479537976408,-0.0211780563442591,-0.0106182739588315,-0.0369933378875923,-0.00378336763534737,0.00293884073237993
"1998-01-01",318.860169491525,0.0682178564557656,0.0844542679374752,0.0730665375603415,0.0346713778330181,0.0563353403964392,0.0809998740599181,0.0409179102095982,0.0627657191593715,0.0989724611003216,0.044324458284576,0.0596956814639653,0.060969699247769,0.0876387004463819,0.0896920746112792,0.0572780412337797,0.015072072776815,0.0283946095276667,-0.00148732122406623,0.00297724377559292,0.0110321334952805,0.021607619886859,0.0125430876012608,-0.00168306736738074,-0.0130493864470243,0.00609517113189152,-0.0114391353723101,-0.000372889622438485,-0.0165291174008858,0.00565905244593002,0.00962781416033841
"1998-04-01",292.219827586207,0.0777673376520082,0.0857544910180083,0.0593356230565721,0.0344483462596493,0.0548885452757814,0.0715333163849573,0.0383864135218115,0.0594086218441606,0.116532560587386,0.0424909588725322,0.064967961048026,0.0596129484108916,0.0863291008853688,0.0920429307353114,0.0565008444475354,0.00139323086594173,0.00665050592082119,-0.0104314134746727,-0.005543904786714,0.00014507158225995,0.00739237032906903,0.000674806651665052,-0.0101181557987868,-0.0305133777196948,-0.00360273542157223,-0.0215904497774499,-0.00850858485939109,-0.0251297205835195,-0.000304096276837254,-0.00418599861933136
"1998-07-01",299.062626262626,0.0635277895312316,0.0884380744025401,0.0558320948699601,0.0346131429523687,0.0581492044673001,0.0665214039890804,0.0396806089630786,0.0697523740381415,0.109424880100965,0.0397841094324644,0.0708765449449328,0.0684590898074293,0.0921062718300076,0.0880226343305536,0.0548117763399458,-0.00559376894928742,-0.0145368488177824,-0.0154705771015792,-0.00889887786639329,-0.00684054475107735,0.00836519936666914,-0.00377057981641467,-0.0299590582691577,-0.0445526544895655,-0.00863962117905051,-0.0369740600538385,-0.0264508976079416,-0.0450045605527199,-0.0120764118931866,-0.00198689548940807
"1998-10-01",286.085889570552,0.0685171113400202,0.0907391705229335,0.0690947229131899,0.0357614833195242,0.056029347698683,0.0687289569438451,0.0379005230321259,0.072442273327353,0.104954904303529,0.0404643199782784,0.0732495610751274,0.0652572894211508,0.0804454181701678,0.0820862016746313,0.0543287162794408,-0.000682647019960013,0.00618145962343623,-0.0178099746668987,-0.00902878166868546,-0.00365420473440021,0.00917960966474681,-0.00236647995557812,-0.0253042318506299,-0.0345389742179482,-0.0048360278033172,-0.0264842140666123,-0.0174129558702539,-0.0297804316671906,-0.00779830252780677,0.00162807226417035
"1999-01-01",323.265010351967,0.0768406015277217,0.092455949218201,0.0736249681447141,0.0326918104831882,0.0550795043502032,0.0714583930788809,0.0401180640569585,0.065839749949896,0.0950773443783628,0.0427947024475625,0.0591371568012227,0.0622395921564361,0.0856625869324456,0.090671809733095,0.056307766741112,0.00826776656714041,0.0170437094071668,-0.00191671403507633,-0.000378603851686331,0.00644478907399422,0.01837733710797,0.00770114445736991,-0.00555035182905347,-0.0180479931790204,0.00342576670416577,-0.0125482734894766,-0.00630867932067358,-0.0172120274785409,0.00379898964761142,0.00752450444290941
"1999-04-01",272.866666666667,0.0756742618968886,0.101296664686714,0.0609020994321214,0.037108015719326,0.0564193205431824,0.0692672380997942,0.0433331709489779,0.0707373562972448,0.106089100856058,0.0470030371126486,0.0607433452784499,0.0567858317790016,0.0753514949050727,0.08247412543093,0.0568149370135891,0.0193454281027675,0.0417585168240364,-0.00203425615330328,0.0042494924299412,0.0147837818639629,0.0220552579756703,0.0169104053060768,0.00547157303710973,-0.0158725614757286,0.00987817363101256,-0.0061503185557984,0.00763277675108586,-0.000261815479964077,0.0122241819465339,0.0105573989335808
"1999-07-01",259.506849315069,0.0709301173500867,0.0993550860581136,0.0585852750904408,0.0377666141331355,0.0595648452722899,0.0725569137205026,0.0443228712249009,0.0736347851719354,0.0904826412650231,0.0465641470494216,0.0588441622126005,0.062853345568793,0.0827064994322418,0.0805495814460597,0.0612831150044549,0.0217040040043067,0.0470016156650745,0.00763778627879359,0.00707084806564043,0.0128584174073851,0.0282558306101478,0.0188275472544494,0.00681457834922945,-0.0154729550431049,0.0109626816920985,-0.00180494369848934,0.00554535576022345,0.0011041533441528,0.0102617625900717,0.0149255531675342
"1999-10-01",282.881763527054,0.0759936756451425,0.0965262727804834,0.0591152324215387,0.0380902669149553,0.0537895864171014,0.0744184576996205,0.0435333736108215,0.0704261940380152,0.0982212573415429,0.0511667041615193,0.0528701464445667,0.0564915302042584,0.0712070841650817,0.0912701701365649,0.0668800480187875,0.0353249548572028,0.0460941248684858,0.0145516416138465,0.0136287719522764,0.0175988800090959,0.0303426021584655,0.0268850512045514,0.0178062552342735,0.0108486848530903,0.0195657111047926,0.0133028078431994,0.014971958622583,0.0251342994999134,0.0300299759781626,0.0277512270298608
"2000-01-01",274.344064386318,0.071935630690729,0.100141207243307,0.0792556474287943,0.0373396161443031,0.0547091106294208,0.0656925046840561,0.0406648611600996,0.0761270670985121,0.0952397161833616,0.0551558635646238,0.0548389310251284,0.0596006326237879,0.059806766305405,0.0885251313051388,0.0609673139133326,0.0260183225373814,0.0447038993043056,0.0028088479036594,0.0107420923588741,0.0170608129918512,0.0237020542753985,0.0167665895339261,0.0160293458546801,0.00539047759740916,0.0174730300003101,0.00850476627585975,0.0108986651503157,0.00975786020172311,0.0161264939409196,0.0214846204637983
"2000-04-01",288.894211576846,0.0737220832561812,0.0984158848537132,0.0688283890120373,0.0382273938644408,0.0514801712783998,0.0727223135790673,0.040158075376903,0.0687785871232975,0.10159929118833,0.0490243547232459,0.0525555858337966,0.0524112835851161,0.0719118404209533,0.0934563922428229,0.0667083536616948,0.0275346097166116,0.0340444765412009,0.0122996769748586,0.0101423222286808,0.0141323388093175,0.0242786749509156,0.0189960019238442,0.013336529943421,-0.000999390727517498,0.0129813439341914,0.00792747384104135,0.0104840374254656,0.0129714338601037,0.0179223880291888,0.0173189042173246
"2000-07-01",285.382899628253,0.0784250095496407,0.105423046063419,0.0713728025883915,0.03573296181654,0.048249373079475,0.0768922975253416,0.0484759931163425,0.0627584174609732,0.0929119622403988,0.054551543076604,0.050663900661813,0.048930392739401,0.0658422019411594,0.0914998124085319,0.0682702857319681,0.0192525566831217,0.0440672556929239,0.00663486599244225,0.0123658933600968,0.0158899345451796,0.0284458964999555,0.0237601807845697,0.0175566417473277,-0.00137845334796008,0.0167941744250473,0.00769276046661521,0.0132895124611204,0.0113714583695094,0.0228950944562646,0.0165139430134349
"2000-10-01",304.877470355731,0.0843819110574395,0.0940132800815727,0.0724066327048994,0.0381339981469061,0.0483272321756991,0.0784467009067159,0.0453634099316143,0.0740215070782225,0.100079424829726,0.0480622239669135,0.0511422075644944,0.0502896914498651,0.0624754138051207,0.0931427802535574,0.0597135860472529,0.00377019707701745,-0.00984192668592933,-0.00680127690858255,-0.00357535767240319,0.00260233061359619,0.0168954836145898,-0.00110771330101919,-0.0159636482668827,-0.0113015590441779,-0.00242616866750019,-0.00503873891175948,-0.00482496608910613,-0.0018749993949388,0.00828087178427526,0.00141782770422253
"2001-01-01",281.455223880597,0.0861558607380576,0.0992754270858768,0.0780097971829005,0.0366416335613248,0.0471370973278412,0.0712958588932006,0.0462222490821678,0.091176289642355,0.0876151011172146,0.0439692838884879,0.0506821209113849,0.0495071678585543,0.0570658786951496,0.0957659392627693,0.0594802947527152,-0.0153000835775253,-0.0285909029793588,-0.0313566917490396,-0.0100067125844697,-0.00698487405823113,0.00554329462477365,-0.00729127716675853,-0.044652298792631,-0.0336832819600294,-0.0117227065497423,-0.0217165936111321,-0.0119392736298883,-0.0171058968729305,-0.0121538797727551,-0.0114503708833535
"2001-04-01",239.523138832998,0.0795557092600378,0.104557086925306,0.0742700360585835,0.0378704037670633,0.0524887613507795,0.07122546180619,0.0477373142356748,0.0781117426278128,0.0914683903811006,0.0476293574780281,0.0602673567697109,0.0511305757201453,0.0602918716131021,0.0801303484729988,0.0632655835334663,-0.00673503176001114,-0.00508815020776513,-0.0282209605569125,-0.0105530679766256,-0.00900575510709679,0.000872699528642391,-0.0079320881658868,-0.0230051240524145,-0.0356409473297751,-0.00965216227912957,-0.0247145677822294,-0.0154330504697287,-0.0172305716676312,-0.0113489291061448,-0.0105985983412923
"2001-07-01",286.696385542169,0.0864937319479238,0.103106160526424,0.0718791295314147,0.0353033706072527,0.0461855407695108,0.0711121764264392,0.0492494413904283,0.0808037870240104,0.089494785530293,0.042566714787047,0.0532424484627083,0.0459866861262619,0.0677812524389967,0.0913421810736741,0.0654525933576147,-0.00407947509432226,-0.0127555042420294,-0.0225459141782873,-0.00944835967681431,-0.00761769924982304,-0.00276894714623655,-0.0080011243870095,-0.0254222771405006,-0.0265813296354202,-0.00625836834923231,-0.0184767183222523,-0.0100490114276542,-0.0179207893944364,-0.0119471081918978,-0.0127276067620054
"2001-10-01",294.196814562002,0.0906287403885517,0.0811305953946173,0.0863685909200661,0.0347170521303159,0.0478293776748996,0.0742099486599927,0.0406291363592368,0.0775628474458035,0.0962824096203862,0.0388630328168024,0.0480799198260435,0.0541144136398123,0.0617525938696878,0.100652904640359,0.0671784366134258,-0.00634527154113148,-0.0135534692639285,-0.0347689415837933,-0.00742613235996265,-0.00951941820088778,-0.00262550336654433,-0.00837415776936721,-0.0321886721019615,-0.0282778481359892,-0.00823057285882427,-0.0171012441009014,-0.00997807990340906,-0.0197526083809715,-0.00559068388437846,-0.0176697158404813
"2002-01-01",262.230215827338,0.079933298843963,0.0867972982688313,0.0904313640914784,0.035769665280924,0.0477338782482138,0.0811361208185376,0.0424888878011845,0.0632954012286203,0.100196537924787,0.0394225717655406,0.0528710836254616,0.0571907644556917,0.0638905535134273,0.0925365078570674,0.066306066276272,-0.00708109228679191,0.00408274919435992,-0.0309624168207137,-0.00322726316866852,-0.00478583506256283,0.000658825947353796,-0.00194478132624382,-0.00981371963634165,-0.0304700434621488,-0.00281220353457304,-0.0102616994933961,-0.00735707953105148,-0.0084021437860669,-0.00879679350474569,-0.00791041808874106
"2002-04-01",276.570754716981,0.0820106260944459,0.0950810296167493,0.0740423393070525,0.035988532621548,0.0536002720347679,0.078737536960717,0.0426275288745224,0.0603109359915101,0.0949705436143758,0.0418920567150696,0.0506672160201174,0.0594745748658948,0.0648472911633273,0.0932233067727637,0.0725262093471384,0.0123082182115651,0.0287328315962916,-0.00766370751580153,0.00798323371517494,0.0148335560256386,0.0193663256660746,0.0140209797308956,0.00424184170785437,-0.0044062349276118,0.00854232755136848,-0.00320296176085694,0.00574802669143165,0.0047167514084596,0.01333945784975,0.00749327860546431
"2002-07-01",281.127192982456,0.0809977502303508,0.0916989523733061,0.0669487702908609,0.0357493056917189,0.0472885391158913,0.0844250345438549,0.0439465486448967,0.0677232529280067,0.0952827635191638,0.0420514923324334,0.0514206147450888,0.0582906399700403,0.0673189809723587,0.0977735375225276,0.0690838171195012,0.00223622749292306,0.00189602820004892,-0.0184209416594877,0.000718268323344327,0.00226844173096085,0.0144186016918924,0.00593994647503068,-0.0113264508289633,-0.018457527289039,0.00178093174637459,-0.0108406909507461,0.000750551125193207,-0.00384503916918267,0.00110639670970489,-0.00554838488567188
"2002-10-01",278.769347496206,0.0821418521597992,0.0853239349906753,0.0787955981310833,0.035922146355551,0.0476302662398281,0.0779187508997078,0.0406646087986772,0.0694344613178308,0.106637677182679,0.0406073934938635,0.0543000230446904,0.059189030748249,0.0662902089365437,0.0911809154229499,0.0639631322778722,-0.00322882724719038,-0.00727543397514828,-0.0192237477939917,-0.00396951259035563,-0.00172899305426189,0.00987873957232387,-0.0034184752381189,-0.0216654115606271,-0.0210597263968889,-0.00486335601701633,-0.0140670277179534,-0.00366146404585291,-0.00985755450490447,-0.00344626712620535,-0.00758570015899498
"2003-01-01",271.001828153565,0.0797855612074768,0.0943295254532245,0.0873957708982613,0.0349780952024964,0.0513502420248186,0.0747625727725118,0.0450708783318439,0.065758982282138,0.102170596545326,0.0456648386154988,0.0530351018814985,0.0544104277623089,0.0654150854766464,0.0842441099607465,0.061628211585204,-0.00503578304394659,0.00156692307508869,-0.0267415161630505,-0.000748015447744564,0.0004844531094371,0.00858787132797954,-0.000318520598965447,-0.0102672272328337,-0.0209479938096767,-0.00454057141686182,-0.00852871624412502,-0.00684475317485265,-0.00639739326273207,-0.00432853221673085,-0.00513222056744034
"2003-04-01",271.334465195246,0.0774969210315243,0.0965049493770362,0.076644318548755,0.034696811947133,0.05665156923346,0.0744583096058382,0.0455449127992822,0.0711839525552581,0.0955141726966213,0.0431779706040179,0.0558707532897001,0.0585606713503426,0.0625132880044262,0.0860446782974903,0.0651367206591145,0.0127496713015771,0.0210303000132223,-0.012085103716872,0.00172156961100892,0.0129735768786629,0.0165509849755392,0.00667404871755947,-0.00912032280999171,-0.0124194657251504,0.00336690066356573,-0.00692478404444993,0.00538831877134077,7.74348114737534e-05,0.00716027844537808,0.00399810672608169
"2003-07-01",264.212276214834,0.0722810736663465,0.0979773978015676,0.0706741691741794,0.0378060589241268,0.0532329028574007,0.0782254311034812,0.0455242876384641,0.0651187264325836,0.0889914877642945,0.0450681210369997,0.0563407028990279,0.0599987806532605,0.068152911022793,0.0889553469764226,0.071652602049052,0.0231660214284105,0.0386019860197491,-0.00325222012090954,0.00747929198999414,0.016053619894113,0.0313636197959502,0.0157546836542734,0.0103246546204033,-0.00339818213357412,0.0105499815616877,0.0042534203906768,0.00880321769506973,0.00686437408404138,0.0160949177732094,0.0087047175597876
"2003-10-01",285.956066945607,0.0788967541181101,0.0889571621785538,0.06686105306569,0.0339404250099376,0.0454543711637093,0.0757790665509679,0.0467744332275901,0.0635242674259377,0.10234437211977,0.0448044872530182,0.0531968129582308,0.0519063881962323,0.0776347610518427,0.0940135888132062,0.0759120568672038,0.0246372150579377,0.0482663995152131,0.00355564712360854,0.010006466704704,0.0161089792933391,0.0317660282294756,0.0217994699013671,0.0138050864778815,0.00115875175420609,0.014307375721039,0.0105158517256758,0.0104599832510478,0.0257702463403541,0.0283503996268306,0.0150189798942176
"2004-01-01",283.192079207921,0.0744946146844281,0.0980739360185569,0.0796915230945691,0.0367956689568031,0.047418412902852,0.0740181112984502,0.0483098491487693,0.0652861408909362,0.0896532383675194,0.0492163500381906,0.049862314043182,0.0555880834541086,0.0733917398857868,0.0865794667377389,0.0716205504781091,0.01521405963806,0.0301855632277376,-0.0234676798265099,0.00739810619027227,0.00933504677438859,0.0265116610357027,0.0220811954296067,0.00603854876111623,-0.00525061804756945,0.0129327921874942,0.00499141602110695,0.00525796519692515,0.0136361757381469,0.0143673424090738,0.012139054124661
"2004-04-01",287.694779116466,0.0717376296677926,0.10907680305607,0.0665192647299978,0.0339381311282597,0.0490021195007359,0.076077358042033,0.0456208789961261,0.0716969895875515,0.0896547535363108,0.0612765027684155,0.0524845259509168,0.0578740699399245,0.0652402505643806,0.0824263736091636,0.0673743489223221,0.016830826474532,0.0361294965004583,-0.00399304148429742,0.00873847228784313,0.0124493182040913,0.0246963665063301,0.0211251877755825,0.0147984872832009,0.00293417368755325,0.0160020923051336,0.00620795315580245,0.00877529182942015,0.015956660392662,0.019090074110196,0.0153419147612363
"2004-07-01",264.162303664921,0.0725533055057996,0.121048302290225,0.0600722017346184,0.0394133700386978,0.054190114854918,0.069105543705949,0.0545792713884937,0.0764754086719696,0.07514797060598,0.0630584132153321,0.0519831977867085,0.0540008087575149,0.0615682895702231,0.0738627745733835,0.0729410273001873,0.0230322951015822,0.0234594215184188,0.00186404504126984,0.0120532335764551,0.0144187945801447,0.0223507756781941,0.0190334626754309,0.00629192451030861,0.00355412582434055,0.00906091684660299,0.00260833466457032,0.00844403540680324,0.0141549502699999,0.0124249655499559,0.00597540572165214
