"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent"
"1995-07-01",0.0204256831053006,0.032365434692407,0.0477205892365837,0.0203180760909697,0.0958487364862297,0.0210165006489206,0.104418245853994,0.0283674385319955,0.0590058311742202,0.0214019044711741,0.0231373327890792,0.0298845308576975,0.025820356898845,0.0203026515581288,0.10504916995861,0.0206812992872984,0.0195642829561973,0.0433228241676939,0.0200007760292125,0.0209975306469908,0.0208527988714561,0.0228609260821583,0.0365825200698912,0.0173270928371385,0.0240081428875404,0.0259955810952783,0.0211693823448548,0.0262352316291791,0.0253191287409545,0.00631342797418884,0.00344046678248999,0.00431710560750203,0.00517259063746609,0.01673509652105,0.0063952757162554,0.0359964716591319,0.0112356067663415,0.00979656779902019,0.00790426730352405,0.00583383006126964,0.00613902033235503,0.00734305160615044,0.00594295288535134,0.0634766653928536,0.00617316450189504,0.00583267985457052,0.0152275960459439,0.00537154511806813,0.00681152635973501,0.00668638062194297,0.00768366377374291,-0.0020405907470017,0.005501979662395,0.00612593058489756,0.00664412639132854,0.00798621854021001,0.0058270326821143,0.00690986424869086
"1995-10-01",0.0200608996399598,0.0326528453324005,0.0433381327248317,0.0187269885095934,0.101242037339789,0.0213389444696831,0.121419370604217,0.0255531919653564,0.0562277956443304,0.0194552124066094,0.0246386591979881,0.0293949383125964,0.0254066426589763,0.0217654307213556,0.102717691199124,0.0207450816508922,0.0206596822203214,0.0431082652714357,0.0196634112888608,0.0195699318668352,0.0190545715477992,0.0206756232741575,0.0318643719465418,0.0181274193864848,0.0242806069108332,0.0238084971592512,0.0223510698577937,0.0244340243633766,0.0277186625286054,0.00573289039258036,0.00435691233812244,0.0122940340991655,0.00431981092401297,0.0144552920648449,0.00637940125126796,0.0423612363296854,0.0118387378627656,0.0052527186235507,0.00293395096497159,0.00539016427672672,0.00621592729522046,0.00277106757697849,0.00545109775037974,0.052694733763113,0.00610997447922288,0.00547824492108222,0.016035277066416,0.00456065183985357,0.00335293524464536,0.00487154823729452,0.00327239408126126,-0.00226776726966074,0.00449532135813802,0.00701271657904944,0.00447872155253647,0.00710193626002912,0.00674520801456568,0.00852801419705323
"1996-01-01",0.0215502621066537,0.033426703776795,0.0471119108121153,0.0204753204964637,0.101488082885851,0.0189950116740383,0.0934516400222213,0.027515868437906,0.061233706853825,0.0209199763689881,0.0253434359402813,0.0397110567078572,0.0233978305665874,0.0194597623649791,0.0952069610595003,0.0231251841818694,0.0212179846003147,0.0452643110520072,0.0192506408840103,0.0210042266613156,0.0206357628463288,0.0211800187703913,0.0373093669775257,0.0190230355984247,0.0235642449150049,0.0246923868195902,0.0202011181828364,0.0275268769722985,0.0267173114640193,0.00429133286761861,0.00209457086588126,0.0110279102385904,0.00444421763023714,-0.00899014792602536,0.00415830535956167,0.0118148911602475,0.00458977930072629,-0.000896700255684517,0.00546890546438394,0.00377087245211078,0.0073444139155968,0.0045996355985971,0.00434678630171118,0.0538888580541354,0.00519059013768639,0.00354999314227377,-0.000533768927562629,0.00444470498257611,0.00398750420372463,0.00492213039053551,0.00393555272339052,0.00342228417727229,0.00334981599223572,0.00257819921815967,0.00399467285099942,0.00602594159163568,0.00527204796400897,0.00215617658993849
"1996-04-01",0.0213883752747855,0.0323229376680945,0.0561098568490482,0.0206792194096587,0.0972564440670167,0.0179508525963433,0.100980302574899,0.0286581256324232,0.0597863600892271,0.0199963662452958,0.0247104538319512,0.0322677329620947,0.0225240757048748,0.0198863286849593,0.103984275808679,0.0209075826071547,0.0176613139156136,0.0420759448552815,0.0198372639683591,0.0210357725392145,0.0193198267663968,0.0212095623964506,0.0342284039534509,0.0204100764503946,0.0234079945857091,0.0229770140908305,0.021465632644509,0.0280953905901633,0.0288665132371215,0.0132595447812643,0.0190912493887954,0.0270216607623577,0.0156721425247975,0.0390370808093002,0.011521611658518,0.0429088259331312,0.0328441906058437,0.0430763192611033,0.0132778227397005,0.0178842928050162,0.0277705235357481,0.0125370814899609,0.0119384665114663,0.0891888071873422,0.0131979400146664,0.0128904192949476,0.0278406898270346,0.0140584296842562,0.0126229417621165,0.0120188888673323,0.0131546795575637,0.0153773597595647,0.0110467737622226,0.0138324642617356,0.0126295241812654,0.012852961914014,0.010654690426069,0.0148037950397337
"1996-07-01",0.0208058382104188,0.0328319883028625,0.0628777522793352,0.0202439759465014,0.0936428186127429,0.0196511580120533,0.11633730206599,0.0267502073365052,0.0512524892065922,0.0202033725627386,0.0239103997943324,0.0318824850613101,0.0195983466382645,0.0224076251735626,0.104436869527616,0.0202707154610927,0.020586800865357,0.036285749802393,0.0188717082873122,0.0207955354042757,0.0189087102633281,0.0225504920616405,0.0306206997516523,0.0175795860039528,0.0242080494640362,0.0256028646457407,0.0218621794615501,0.0264751964183726,0.0285490833784702,0.00104428106910427,-0.00263632586123222,0.00412375378057974,0.0014733146150035,-0.0165326787656335,0.00329023736719499,0.0197056174048998,0.00476240908984535,0.00548834772095322,0.00326679210984273,0.00236444490561113,0.0102388963385696,0.00167502135763231,-0.000693257665848278,0.0609898288349095,0.00343282951745555,0.00247721852308205,0.00577044071878721,0.00215922131851241,0.00177131916675377,0.00304262461074371,0.00409621482117056,-0.000664647329977622,0.00264514777582675,0.00201376406155756,8.92167528956779e-05,0.00264765172724896,0.00421975009430232,0.000406576706603325
"1996-10-01",0.0210978272900539,0.0272643058060088,0.0605065761589838,0.0185344868480808,0.0971176645733074,0.0216650876171487,0.113461054760397,0.0265655072972219,0.0552931164403014,0.0217948444200889,0.0261226431907332,0.0261081244280127,0.0212859224973083,0.0209092238165761,0.100983362147263,0.0216568171405795,0.0198693950819355,0.0468013128838089,0.0189917240648787,0.024000688607152,0.0197236581990428,0.022434666179761,0.0301886796017592,0.0180321103446215,0.02421254789887,0.0215467561060087,0.020967790274667,0.0250647384078811,0.0277993679175483,0.00535135132121706,0.0101896925014849,0.0171810144087458,0.00601032903008679,0.00682484465181844,0.00545608536638602,0.0206042594244373,0.0072051041131012,0.00702263472374047,0.00606230642720884,0.00664028332849047,0.00205964780534051,0.00796725919303035,0.00507544720671679,0.0770862875682747,0.00588728140584831,0.0062521449640858,0.00950616036226269,0.00638243314718726,0.00737174876897639,0.00615730545669226,0.00592816849195014,0.003713321724041,0.00521227054204405,0.00381954361389534,0.00528006003910458,0.00764744464921624,0.00634183728703751,0.00823515110713751
"1997-01-01",0.0214812601357959,0.0272966586000165,0.0567179550802411,0.0202147869167697,0.100152542221551,0.0200935315458972,0.105602658567845,0.0269828194402982,0.0603836875114343,0.0231755583052947,0.0233495048051521,0.0287648834366244,0.0211756039694294,0.0201653723021506,0.0994936695201877,0.0219717951223645,0.0195278539984118,0.0408977198469812,0.0192021925657392,0.0223050815056231,0.0206639378926861,0.0225115606225113,0.0337065596509637,0.0182670404058099,0.0255561011143802,0.0229808377224971,0.0220290933646023,0.0245018670983272,0.0308278667304145,0.00561370140452158,0.00799942019555184,0.0104158124301192,0.00564848218412714,0.00365768916983978,0.00484135575100522,0.036629142943513,0.00484616536728247,0.0144070449257351,0.00765927473629237,0.00798860843922797,0.00860158834158648,0.00536607133856605,0.00464416971976968,0.0418748949961454,0.00979393058382658,0.00515179640733971,0.00906857187226053,0.00451815919868298,0.00596352438188383,0.00749930134303637,0.00792987898175497,0.011376880246345,0.004078164316939,0.00681538907655669,0.00537806576413849,0.00789501844689506,0.00666241623400765,0.0050551554760486
"1997-04-01",0.0230725427103182,0.0308286318564032,0.05510477128884,0.0206880554901012,0.113701480050059,0.0199796993492421,0.10284821272175,0.0296133130607214,0.0494835876515365,0.0179683396333657,0.0220468092201128,0.0259493513817858,0.023485143473825,0.0230638046327463,0.0985599271667966,0.0230365994877964,0.0208073525309786,0.0428162286141348,0.0188143999274952,0.0194489549889212,0.0190436713078367,0.0197102009022524,0.034507276487822,0.0208055018391202,0.0259566725554691,0.022671687257227,0.02339447653418,0.0238267359760532,0.0287665719031101,0.00155405443466242,-0.00466553532236738,0.0214523773765439,0.00347806046758043,-0.0337955971766698,0.00612507450304213,0.0449548097813792,0.00524244629982327,0.0132334128078336,0.0045488834002593,0.00364662418030551,0.0084454694876593,0.00802595945000714,0.00484768613384052,0.0337350474698492,0.00411671773298227,0.0033660656184516,0.0242718210740695,0.0037813200143077,0.00455466778789799,0.00552112023809306,0.00449274195403436,0.0081948255852671,0.00458111174647323,0.00562738420635181,0.00273162886855057,0.00632584193039883,0.00605438891247693,0.00170932176658695
"1997-07-01",0.0220605870148924,0.0275051051717515,0.0559339476373069,0.0207066053760462,0.0921312493468032,0.0224115585637752,0.110166493917115,0.0263380482872977,0.0572330045224297,0.0204396900580718,0.0236181118588664,0.0286830227275122,0.0196119299150675,0.020144693839508,0.100530992355503,0.0218641390163047,0.0194074620721704,0.0455103484570754,0.0190025879524098,0.0219196853544159,0.020069421865711,0.0217007300247888,0.0352083977133666,0.0189186527076467,0.0248432404834157,0.0232942525486924,0.0232682136109171,0.0286421216163713,0.0288357059847676,0.00488822304308449,0.00382180177720367,0.0167230055103665,0.00541144214745619,0.000525167757061931,0.00725567579712259,0.0520527789380879,0.0106266780633168,0.0116727221959959,0.00667221354226819,0.00647886673385348,0.011623986135302,0.0053013316766073,0.00495402254708154,0.0378659975316082,0.00687969056529539,0.00524853777730695,0.0237325114808495,0.00604082889690009,0.00654446917690107,0.00691856360099163,0.00651032477755051,0.00829403767466691,0.00613234121849966,0.00657446573491698,0.00740578730665763,0.00589706420561002,0.0120341808281046,0.00550056182228933
"1997-10-01",0.0236079513027663,0.0287932607766149,0.0504585026535754,0.026467863982584,0.0927144192493622,0.0190547876829039,0.118379737587967,0.0253566523273095,0.0498412020622674,0.0198739818204671,0.0258222938983577,0.0277077977984901,0.0202468972267967,0.0197567808289739,0.0951942851095671,0.0232074405241155,0.020554748583235,0.0386784823530234,0.0196071023502037,0.0231595065267814,0.0198692814806853,0.022294408676848,0.0441135448093363,0.0192346648985243,0.0238109756187657,0.0234536707679375,0.0230192845888086,0.0255565447137827,0.0301639297999492,0.0102808903056887,0.0108473249487375,0.0195378124691112,0.00810011687367268,0.00733289954648669,0.00810668260138902,0.118547025742653,0.0176512329314643,0.0134589524886848,0.00746798124434204,0.00907553057575013,0.0196983288164985,0.0101155455351571,0.00862957549315818,0.0270801976355644,0.0115485786890312,0.00875840289692269,0.0321185180781463,0.00837862053945095,0.00786110283824473,0.00928503965796592,0.010936159866253,0.00879242850170027,0.008616889742215,0.0102661397937438,0.0116216478874433,0.0106061058035134,0.0129762865206732,0.0117857462572752
"1998-01-01",0.0201816149522357,0.0245759175233453,0.0622617561503765,0.0263271064179362,0.0980170934000046,0.0202819341928087,0.1115599764553,0.0298158899885317,0.0535900530909689,0.0208713204386517,0.026126114776623,0.0279510186780511,0.019779327050433,0.0218833844516703,0.0915691801840392,0.0214114888105988,0.0189636051003434,0.0384532328628036,0.0189861220742098,0.0231944535188257,0.0207595124335064,0.0248805949357844,0.0384380435411597,0.0190336510346615,0.0245244472179762,0.0241811730153675,0.0192434487794375,0.0276345235877853,0.0255040153365645,0.00316071961625764,0.00420523735382974,-0.00118944696703479,0.00261567544559136,-0.0109936041337568,0.0053457528093346,0.0290713776509178,0.0144463555561515,0.00147975711957917,0.00577022478206424,0.00712418473143863,0.00183685008534252,0.00372703386393947,0.00310030909934347,0.0301824007829755,0.00583851560850402,0.00363831593576014,0.00955430439270624,0.00384684115961009,0.00457365878567951,0.00515682198462011,0.00481594955639482,-0.00103284125393515,0.00293804753547078,0.00394411978098209,0.00372965699120416,0.00467489094046226,0.0049323954095039,0.00436918655848089
"1998-04-01",0.020594248571216,0.0299342461041969,0.0551525623701453,0.0258667590797241,0.10215020924761,0.0192295049352132,0.116973930043786,0.0269934061880114,0.0504446137786021,0.0190488061621257,0.0259893859452436,0.0285497205188218,0.0203150918999253,0.0202800807230983,0.0936015052827991,0.0192509034808329,0.0186482695067151,0.0375048030100552,0.0194174041488788,0.0216186125786802,0.0204706749489049,0.0236149556972159,0.0425097099345373,0.019268929119202,0.0221545000764002,0.0248000655215823,0.0226597123916842,0.0273589256716122,0.0255984630631801,-0.00487205084132529,-0.00828234183754512,0.00321061870192025,-0.00639576608566631,-0.0268483571391685,-0.00270522964609262,-0.0192620276737042,0.00321126279000854,-0.0129067460236273,-0.00142591374193179,-0.00317678113787358,-0.00750461929498588,-0.00397359370267691,-0.0038830108341118,0.0153433045086161,-0.00110188514123901,-0.00278642520297702,0.00387117540253876,-0.0037773958118424,-0.00356801033142067,-0.0022856947142829,-0.00173529669632229,-0.0223344101637385,-0.00427930172213043,-0.00271681416873555,-0.00659842191664687,-0.00304144672943017,-0.00275265895687164,-0.0102929135837978
"1998-07-01",0.02058091269338,0.026046364134862,0.0563544859061544,0.0213406306915711,0.0991729346119854,0.019711441298239,0.11367058122653,0.0255386474340954,0.0558111230028996,0.0213291787624462,0.0298043255789947,0.0293886231327669,0.0189605043842802,0.0194171570391623,0.0925917987310279,0.0196459131945529,0.0187541213285921,0.0418144956934468,0.0185616289757939,0.0198776220135415,0.0190408474843067,0.0242900470897429,0.0488827702785517,0.0205882325675549,0.025259776222583,0.0212550181294329,0.0187555354492333,0.0252940134879376,0.0282612694563346,-0.000521019764048132,-0.00174814216774764,0.00314197964049562,-0.00242223950664628,-0.0441703087289393,7.22238412012209e-06,0.00304805903463222,0.00199982276471947,-0.0101229547614717,-0.00288321280464944,-0.00434803324072969,-0.000326766247703241,-0.000950231121113233,-0.00116560250608146,0.0138758649642982,-0.000601611152062283,-0.000984250006446026,6.66049911402837e-05,3.35281339406939e-05,-0.00143572490777126,-0.0016902921075209,-0.00318626923230822,-0.017814759121781,-0.00399869040133247,-0.0022402779916165,-0.0030817200064258,-0.000678105322247466,-0.00103462796570872,-4.81163896060137e-05
"1998-10-01",0.0201706974179355,0.0281271733564576,0.0526845049398443,0.0220073993224039,0.104245974417789,0.0229589144707048,0.106250214299405,0.0292172170591475,0.0503673101876826,0.0222759448733118,0.027789035602371,0.0292658358513622,0.0216812116723987,0.0185766753744877,0.0906396303920533,0.0212611006825701,0.0207004788013855,0.0374154952985755,0.0191213829772775,0.0224949311320827,0.0211987777149406,0.0262228735756675,0.0402332782198303,0.0192400337438193,0.0282625098634611,0.0223066945783802,0.0222605425012658,0.0258471348438308,0.0271770268295574,-0.00292297700874432,-0.0103534705182191,-0.00140670415630959,-0.00564741017467494,-0.0442837610905901,-0.00023762470104535,-0.0154982519005271,0.00308093944631775,-0.0095836566547243,-0.00226644184253267,-0.00357411726667142,-0.0105151688131964,-0.000908672983887533,-0.0028421003728034,0.000313377379669388,-0.00299510548626575,-0.00164764568021594,0.00399868915075515,-0.00229748733127649,-0.00355811401724187,-0.00298366504454573,-0.00304855672029012,-0.0125980998141314,-0.00445529080575573,-0.00371224746066446,-0.00451177222637188,-0.00245905399400626,-0.00152971050890603,-0.0016665620706736
"1999-01-01",0.0205203138156179,0.0270293012023656,0.0534689824077255,0.0217266599582798,0.0968282456300868,0.0217657364116553,0.11221222620343,0.0350147496185723,0.0541106729740726,0.0204364391696243,0.0244047946814385,0.0348552762153761,0.0183646880828608,0.0217374471374603,0.0762584419525613,0.0211953341468561,0.0204344585496602,0.046759350444971,0.0181142211129823,0.0236797208417716,0.0200327084611949,0.0209882444045844,0.0402594942051672,0.0210085010469227,0.0251451164355223,0.0249357153278414,0.0205188944167312,0.0301060703055849,0.0280881948390824,0.00722303605766674,0.00533770676622271,0.0176704229618094,0.0057111457798169,0.0171866500963865,0.00791103805809095,0.0434954987844017,0.0284220871708107,0.0169439152524513,0.00751571807779786,0.0100786739427116,0.0118964542220833,0.00697959324739667,0.00745899227926931,0.0150815850100725,0.00898526412898404,0.00805272103743281,0.0317603057424945,0.00656210634343514,0.00825431923402748,0.00875216922049731,0.0108911578329196,-0.00280016264164477,0.00640134331787281,0.00771826433831354,0.00628640863355735,0.00752310752599834,0.0077270771571067,0.0121515291315933
