"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0404030013880817,0.147624873785447,0.0338652773244432,0.060338731790292,0.0465445795098662,0.0352510396760059,0.0398036722823014,0.0584228014290096,0.0355793977503869,0.180268239097041,0.0888759023795525,0.0396574416401983,0.0552276290760562,0.044508338747358,0.0477970648200046,0.0458320093039556,0.00582230067154667,0.047073109443381,0.00533614060082826,-0.000264043379951301,0.00883833241245864,0.00494245436730998,0.0088676278757544,0.00556034643898799,0.00544247640586914,0.0146483744355185,0.0132395202982968,0.00790142226829793,0.00300940376926221,0.00306527457186317,0.0135993126383449,0.00373092699950304
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0395931668961189,0.180045492548279,0.0343779191599998,0.0531618483900731,0.0396719381553243,0.0386368874149857,0.0386074385452194,0.0627171498105999,0.0394136017630041,0.157735780494007,0.0896214269359315,0.0405275922166642,0.0545012825319257,0.0487329438423606,0.0419567297361875,0.0406988015593201,0.00355875263507045,0.0126419590970496,5.65379176978509e-05,0.00229320465592644,6.75455184641522e-05,0.00405501549921172,0.00247768522573127,-0.0137509564302901,0.000101874239820441,0.0360513512275305,-0.00959272877005322,0.000813777294106154,0.0143521115055942,-0.00690287409939349,0.00587268496455444,-0.00374934537963239
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0418834021084469,0.148274177393279,0.0367962188659484,0.0542492243500445,0.0470579831273945,0.0371845954161884,0.0443554687769052,0.0592665102313395,0.0373053503046088,0.18392236931138,0.0907582222642129,0.0391662826639218,0.049317882575992,0.0430619235543049,0.0446019575142938,0.0427984315417398,0.020443021475692,0.06988004819156,0.0198706394490827,0.0203871612196134,0.0191274601616533,0.0168761429074796,0.022569836958951,0.0192159843862189,0.0155909587913347,0.102703135567811,0.0314030521256053,0.0193726769957631,0.014343611264932,0.0162787962711012,0.0240463216862293,0.0194801068509121
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0368290633503145,0.168428924706525,0.0375051573425773,0.0540723759785422,0.042420464400996,0.034207314843694,0.0375010454085839,0.0591385050915461,0.0372067031591116,0.187748354552311,0.0813788526041531,0.0384235106616989,0.0467962737615769,0.0488733691243017,0.0469088512723068,0.0425612337417608,0.00972814161342316,0.0496083212113307,0.00410137143075897,0.0132788092094009,-0.00375359351930849,0.00451804153536254,0.00393605574848111,-0.00103838294997641,0.00769997477361327,0.030523561224274,0.0174619860645367,0.00723818378169341,0.0080402103503815,0.00715954973809955,0.0135793204817115,0.00661956290946573
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.042440872486793,0.166690953138856,0.0322983248969128,0.0581791047206469,0.0483307547095926,0.038019703243795,0.0370626137869984,0.0690511708778968,0.0375243657323301,0.169830101210095,0.0867615521477122,0.0355545361276449,0.0485376245905267,0.0405346319701157,0.0442604467322953,0.0449232436277883,0.027584754980496,0.0929509527454479,0.0212987541496478,0.0439416414233112,0.028182540027596,0.0238295801902259,0.0273834445792905,0.0401208813500879,0.0222721357509116,0.12466349628973,0.0408757442487265,0.021403085396477,0.0322338131244723,0.0227801227371104,0.0278024445637464,0.0269399452607528
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0399997049668547,0.171958958760711,0.0348419199630608,0.0575668995706955,0.0468732592173894,0.0399385899761416,0.0378103081525815,0.0618602098483528,0.0379497825238705,0.167117468171974,0.0797056762960036,0.0370521709835608,0.0461152702149607,0.0478794353095788,0.0483909766625403,0.0449393693817245,0.0183611054182717,0.0426013230378553,0.0164160308752614,0.032084831046293,0.0111963566247112,0.0195844061423608,0.0182467469546263,0.0206567717537183,0.0132129394048867,0.107873514245132,0.0278831161331696,0.0104740847824687,0.0227540804930053,0.0197746787589106,0.0188104383848588,0.0226096413489822
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0373904150409118,0.16584863757027,0.035084834888303,0.0567921609182253,0.0431320271826836,0.0377564536836164,0.0419184879118029,0.0712397206402913,0.0382366444409135,0.170024401974313,0.0773434900528504,0.0368163870384713,0.0576854755903252,0.0449233177047634,0.046825271210335,0.0389822741519229,0.0163152440563443,-0.00674408141979187,0.00919537102559866,0.023562417333332,0.00764155442935175,0.0077537031620721,0.0151390623316748,-0.0115804709828465,0.00741776564172971,0.125985922485829,0.0242342794773433,0.00357157429442654,-0.0136063497650443,0.00336109558813773,0.0117120924726872,0.0165573319193974
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0413566098559287,0.161555352356061,0.036816025893927,0.0609684860812797,0.0434884507912915,0.0380308263142275,0.0389963688263574,0.0619026111934461,0.0376156220999681,0.167335987352864,0.0810389944060665,0.0372914506268566,0.055711655841182,0.0479298665778225,0.0503896360495364,0.0395720557331849,0.00638920301204509,0.0411443588763096,0.00513983345262449,-0.00139706393745533,0.000513628510584809,0.00562985740640111,0.00366473066777787,-0.0146494904739994,0.00161088391258748,0.00584652711156173,0.00545639819918458,-9.30073844396499e-05,-0.00442007947858477,0.00466036730404896,0.00969299079200737,0.00613061678526096
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0396896207138206,0.160793338025487,0.035242172107876,0.0626459319827111,0.0413556945008881,0.039727649535171,0.0424544534572996,0.0637292434153523,0.0378428845622595,0.168760780863308,0.0805744039810028,0.0393342384481896,0.0536218306902134,0.0470933137411772,0.0455763887064704,0.0415580552687737,0.00643989016759876,0.0292296385374856,0.0012951067736972,-0.00242883981603523,0.00615347210256827,-0.000702785465187942,0.00837259238026919,-0.00789207537565415,0.00219926461391819,0.00493041840336723,0.00683073757754312,0.0049416325165484,-0.00407622339876175,0.00130685775064081,0.00975157148550204,0.00171688090026752
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0391012829346588,0.180277975482213,0.0329123649831736,0.0633115435245202,0.0429973652327732,0.0377246491151919,0.0415150814997091,0.067830927908432,0.033989156371071,0.153292582615862,0.0925901188542812,0.0369679569033843,0.0500934201672209,0.0461047932596045,0.0418121026973817,0.0394786784505229,0.00732393705104184,0.0422657558661992,0.00710532727710337,0.00911304641464195,0.00913880292203129,0.00742131924154266,0.0112722282816206,0.00991444825592526,0.00638640894147926,0.0349179177285206,0.0030438656957976,0.00739402445165538,-0.00206766564474959,0.00768597510777823,0.0146493872819964,0.00857678803319887
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0387188088689974,0.177572606592471,0.0329090879802368,0.0585871555613809,0.0405725974588838,0.0395731699284322,0.043093703670987,0.0611597463175671,0.0371342224073237,0.18144930463756,0.0816617850747827,0.0375019180958669,0.0495313011636927,0.0450766466897798,0.0404855223117851,0.0349724232402521,0.0119450102898025,0.0815926599122273,0.0140798468878482,0.0194053754315661,0.0162047886696924,0.0133903648438469,0.0231430989010664,0.022628017880807,0.0181031024865977,0.0593767362328895,0.0150694992905333,0.014644272101802,0.0130472916352181,0.00883204927454899,0.0221726639525783,0.0141637723593656
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0411608722915167,0.165641954367652,0.0346800380753918,0.061913873660504,0.0430050843958756,0.0432446071710296,0.0432290955863164,0.0617468460363357,0.0350728520232191,0.16562586482181,0.0820118562984483,0.0387922964636841,0.053210221125851,0.0433118040526582,0.0451723438334245,0.0421803897962835,0.0136979396941528,0.0695460881263564,0.0100508297326138,0.0213119118861148,0.0131375778426787,0.0151588848528709,0.0109617596913233,0.0145269468388648,0.00622648544062018,0.0785896619720173,0.0155230844628637,0.00926087810038803,0.00203891240773452,0.0128439170080518,0.0137054979038066,0.0129607772910676
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0418727633914967,0.185232111557376,0.0331538933623697,0.0569338842710846,0.0404586729120938,0.0397900492155861,0.0388480581260376,0.0594305285049874,0.0342733115840596,0.17512662369107,0.0801361305666146,0.0399991801909078,0.0473099937423741,0.0438414393229271,0.0417846868525827,0.0418086727084328,0.00155534408426337,0.0380978747775615,0.00284503145567573,0.0078433570055662,-0.000941161558544104,0.00383596575008969,0.00638671887938146,-0.00220497599282675,-0.000237236166212848,0.0189606528344702,-0.0012220141536702,-0.000155083963539644,-0.0100179450264774,0.0015880265185426,0.00477111789180717,0.00292546608197816
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0408098161427162,0.156284651017022,0.0365380032946786,0.0526269951257431,0.043981820333292,0.042549295759731,0.0412608714998429,0.0557460495756917,0.0381841552165715,0.188619669259726,0.0848676388656482,0.0359185881606174,0.0491414956322892,0.0425329498698227,0.0466056393358887,0.0443323609107189,0.0211775948011314,0.0737284241295176,0.0138500748265467,0.0247971796110812,0.015863978114341,0.0158084398788468,0.0157677203518679,0.0195881630980854,0.0185741060194742,0.102794118287468,0.0390966699443056,0.0137584455709145,0.0127493117110045,0.018112787688596,0.0214358016001038,0.0174313496716206
"FEDm_25","1996-01-31","1996-03-29","1996-01-01",74.4848484848485,0.0385876819115296,0.148143478876262,0.0365629430201415,0.0572297398819164,0.0439623984293155,0.04064811003627,0.0420058832344752,0.0629546460566431,0.0341498233632281,0.183882949752469,0.0906322328793794,0.0424978484724218,0.0516402294178127,0.0436137547663817,0.0428688827736378,0.0406193971281165,0.00318689262378162,0.015100812386051,-0.00155624366456192,0.00361698679072367,0.00417909686320641,0.00109342872212201,0.000339933489456887,-0.0103891919274116,0.00158633619794088,0.0024882976252098,-0.00278625411964935,0.000610530091549346,0.000161299360216657,-3.18182514080154e-05,0.00446755664529074,0.00666868720893852
"FEDm_26","1996-03-26","1996-05-24","1996-01-01",72.6451612903226,0.0447923399559425,0.151056228342802,0.0392147844842562,0.0621911601270997,0.0444449202144061,0.038191860103453,0.0388314052366568,0.0663476085751538,0.0355854609406128,0.168121222493094,0.0919937379293117,0.0398624259566774,0.0485308997267757,0.0456427033348848,0.0420288604413007,0.0431643821375725,0.0128464862529649,0.0727780421011033,0.0161512042139336,0.0169807194484526,0.0170454461906988,0.0182872556737763,0.0145259835706147,0.0222126741867408,0.0127842068110683,0.00930626001162621,0.0183754767037382,0.0164086154325918,0.0173864270006434,0.0129733025473622,0.018929749580141,0.011513534686284
"FEDm_27","1996-05-21","1996-07-05","1996-04-01",74,0.0417490339287128,0.159211706766911,0.0352704469937636,0.0599889550744235,0.0416824880356596,0.0393969712011728,0.0381676459864375,0.0603696997280714,0.0382235577733868,0.175630697249578,0.0893035975442344,0.0377601540552085,0.0481031049872907,0.04461226394277,0.0471800738806984,0.0433496028516812,0.0317200746697653,0.109288569667113,0.024884550204605,0.0339934616268431,0.0284920611812189,0.0239892728556154,0.0292635875212803,0.0280852532824769,0.0232477932816686,0.104444540258962,0.0462389102604656,0.0229225012458687,0.0271196823350784,0.0259144851827929,0.0314782358791657,0.0229281988939476
"FEDm_28","1996-07-03","1996-08-23","1996-07-01",69.7058823529412,0.0380584412794203,0.161967814410829,0.0378489054353349,0.0583882681297449,0.0417259084300481,0.0373167259658082,0.0387540943604605,0.0659262802148032,0.038964192312376,0.162179996294901,0.0964791100324146,0.0415950204072994,0.0464725395339407,0.0460837891811054,0.0454529241489445,0.0427859898625685,0.0100518807139609,0.0390265934851515,0.0088357745026189,0.0167695375773302,0.00875920819696207,0.00469619264097249,0.00848981472472176,-0.00162485317658507,0.0107008080211922,0.0371022227997635,0.0172117367220481,0.0080614204028376,0.00203149784019834,0.0125091803349935,0.0143620293972043,0.0111472733473012
"FEDm_29","1996-08-20","1996-09-27","1996-07-01",71.3571428571429,0.0339671943090275,0.171459730412259,0.0316621282085157,0.0532669884957281,0.0395601282870592,0.040476392020627,0.0391473443506143,0.0638790318674408,0.0380593513973881,0.172124984749954,0.101477294099371,0.0368777860043492,0.0464120620816436,0.0454987221365489,0.0388128951546527,0.0473179664248197,-0.000996599921910784,0.0374952406468889,-0.00163674135388823,-0.00524224161628261,-0.00301976484359793,-0.00162355463382058,-0.000787015914608718,-0.00707961465078567,-0.00129841841689185,-0.0114407351488351,-0.00983216841960363,-0.00392890407548969,-0.00939223458579996,-0.00610914024558389,0.00153987242329753,-0.0135659361639552
"FEDm_30","1996-09-24","1996-11-15","1996-07-01",75.5,0.0378214634471428,0.154764990531677,0.0356682952395572,0.0618390065479546,0.0406980966118732,0.0352149001641433,0.0446770448208698,0.0606579921333493,0.0390399016492513,0.180860014693394,0.100967140795652,0.038816978283762,0.0426083139752156,0.0409359621855536,0.0425285187518894,0.0429013801687157,0.00649543281566438,0.0598465912682751,0.00491934730983935,0.0124137122446534,0.0113341808312344,0.00904989754618845,0.012673932925772,-0.00993112870158367,0.00322775047691979,0.0648131121208622,-0.00441118617571419,0.00650346087582972,0.00934155424537616,0.00871909207060345,0.00518577225633419,0.00524277749807045
"FEDm_31","1996-11-13","1996-12-20","1996-10-01",74.2258064516129,0.0426195657826269,0.173843539455949,0.0347810248366737,0.063405413609182,0.0411974892115167,0.0390511352431737,0.0371792295116464,0.056061320390245,0.034239332642941,0.176470389071688,0.0944941849787053,0.0411036085194344,0.0434075159904255,0.0449991697171103,0.0373916059771305,0.0397554750615521,-0.00154600053773096,0.0707335457657813,0.00421222403136814,0.0100124853847108,0.000167676805347996,0.00793971466664746,0.00237428709897922,0.00304339351591807,0.00616098550022513,0.00286756958142719,0.00108789663761964,0.00455559311552121,-0.000745616953511981,-0.000546986555820684,0.00618334033693133,0.00566921885327461
"FEDm_32","1996-12-17","1997-02-06","1996-10-01",68.7096774193548,0.0364511493496356,0.162476238901208,0.0344729877837376,0.0550196205186549,0.0433174576326447,0.041435410970237,0.0384843446658077,0.0519998520417285,0.0350414929481728,0.179860499685735,0.0991650885516595,0.0412481468481531,0.0443779701000237,0.0515553664001841,0.0462519445183859,0.0388424290840316,0.0168651989887107,0.104728934008385,0.0160147796094008,0.0169623100763104,0.0183060086931217,0.0199833494313926,0.0171144746528297,0.0228445336311351,0.0145779588564464,0.044350893468434,0.0445360666111416,0.0222402837441841,0.0162347130088849,0.020734335948082,0.0213798060053666,0.0178998632786031
"FEDm_33","1997-02-04","1997-03-27","1997-01-01",67.46875,0.0403803867246506,0.156001519780743,0.037959357935554,0.0564034538452655,0.0398415055129031,0.0381306112058569,0.0419050970959097,0.0596598182412417,0.0377732262384358,0.166596979708387,0.0940394873762868,0.0381553257800468,0.0533728040067896,0.0490744022968498,0.0413926456600461,0.0493133785910332,0.00798570977845488,0.0434427609122581,0.00333906825711443,0.0119736991854537,0.0100655339834425,0.00468207507677712,0.00379051310954252,0.00171267312885878,0.0078523948466522,0.0171169209135911,0.00929409666724084,0.00929834801095508,0.0153427831617991,0.00862414797986976,0.00714939565268116,0.00740283210835526
"FEDm_34","1997-03-25","1997-05-22","1997-01-01",70.4705882352941,0.0432209715538833,0.164555562670053,0.0365333498761573,0.0557414336609917,0.0446077834489027,0.0419035460205113,0.0437456702416152,0.0651679429174074,0.0380819120604688,0.16538216809483,0.0948151511525634,0.0379223815154712,0.0456643346038529,0.0401717017740777,0.0424299542902383,0.0400561361189754,0.0224334403093658,0.047073709075214,0.0132882200219933,0.0172415259665018,0.0187026160659102,0.0180963063405409,0.021039866554826,0.0153823208907274,0.0107574981212328,0.073202612561462,0.027316139556397,0.0149094062905028,0.0177604288512687,0.0129693788340523,0.0171994263440771,0.0125307516653523
"FEDm_35","1997-05-20","1997-07-03","1997-04-01",68.4848484848485,0.0377326547241271,0.159166264480713,0.0372628052789755,0.0575222841013857,0.0382003422677546,0.0446944640147691,0.0394364876505384,0.0667076068779239,0.0321467843603923,0.178556479426195,0.0855193723860767,0.0395724407019834,0.0501779642242281,0.0449219712915172,0.0442211958260637,0.044160882387357,0.00926272265428641,0.00917515090157173,0.00657718478517726,0.0257861600329902,0.0103718419656271,0.0176364235594864,0.00821706603042623,-0.00644694038517614,0.00929152668337222,0.0586471070378338,0.0147588827703427,0.00761070150710678,0.0118023158482119,0.00919887355919815,0.00924059530389358,0.00502811847534235
"FEDm_36","1997-07-01","1997-08-21","1997-07-01",74.5,0.0365952883763166,0.161793607590268,0.0343107516121654,0.0567570650423942,0.0361079397025778,0.0337672536892953,0.0395448837491505,0.058874358613643,0.0363142278195312,0.179398538987298,0.102265444593709,0.0416502809608612,0.0481969615157756,0.048250122731832,0.0458830367822157,0.0402902382329668,0.0161004368402712,0.0613725078898929,0.0137961377168991,0.0254197459674519,0.0151257080182593,0.0131822690527183,0.0170145676025253,0.0192072586067716,0.0155746618278475,0.0875996974745215,0.0404440429205011,0.0170343492754376,0.024076220169986,0.0196308056151742,0.0182081029544845,0.0195209477101049
"FEDm_37","1997-08-19","1997-10-02","1997-07-01",69.7741935483871,0.0400657948017838,0.162294147765151,0.0316960465900556,0.0580612210810236,0.0415003742693363,0.0371295368709064,0.0449622109417174,0.0575864899556764,0.0343228123636542,0.180311932282,0.0867997977976721,0.0374647186865551,0.0502400339277374,0.0409647789783979,0.0509923517312536,0.045607751957079,0.00637915103127035,0.026296519577093,0.00610318627359503,0.0133145148331007,0.0055775576663782,0.00505898945176663,0.00774270395834716,0.00023065322967364,0.00561800399239501,0.0329069185746652,0.0116188486453999,0.00386137551776559,0.00606021632158867,0.00490789872789628,0.00798564197941072,0.0034891287353958
"FEDm_38","1997-09-30","1997-11-13","1997-07-01",75,0.0411400094691479,0.163353790850468,0.0325197840904382,0.0600492636964849,0.0476720358417428,0.0358837413210733,0.0432330294290087,0.0545177480618697,0.0346134676842786,0.173658426089688,0.093882256140873,0.0360557287454546,0.0500565287414312,0.0463178686598104,0.0413353343917513,0.0457109867864799,0.0141908988662004,0.0172940512518624,0.00933628076588101,0.0325182272303522,0.0124293900545703,0.0104080189129663,0.0184312534869297,0.00458519916142179,0.0106249832800191,0.102904642468794,0.0356695256248757,0.0102649902970306,0.0124896513375713,0.0150202445808774,0.00835773607202351,0.0114921599201053
"FEDm_39","1997-11-12","1997-12-18","1997-10-01",68.7586206896552,0.0410734815718404,0.153489013161584,0.0347333500435618,0.0591780853431895,0.040179282391673,0.0397480169478408,0.0374822264587428,0.0563711379820738,0.0362753409270802,0.170324410595204,0.0874994045595277,0.0421069686632468,0.0628807774879673,0.0459152229503107,0.0490538051182542,0.0436894757979031,0.0190667231439843,0.0180408466371531,0.0151341555257591,0.0413149581494387,0.0143055847633525,0.0144330032965967,0.0172161549428369,0.009737766541533,0.0138127583664249,0.131079754487865,0.039447816029875,0.0129456488872029,0.00721795269614712,0.0131815736362814,0.0185306499838117,0.0174111197307559
"FEDm_40","1997-12-16","1998-02-05","1997-10-01",68.90625,0.0371373680344495,0.158264647600126,0.0350239427604688,0.0518817336040163,0.040438454884757,0.0363566287458011,0.0413014302004164,0.0583755426863088,0.0372603346939867,0.170329783509726,0.0866079089592398,0.042393069800637,0.0662124541279334,0.0485941137006267,0.0444262076894639,0.0453963790020424,0.0226394884734314,0.0364695001854409,0.0196704647874585,0.0339268075891609,0.0229248838526464,0.0205961229988129,0.0262081671220327,0.0175790469057329,0.0166639852059166,0.161323627239591,0.0315506995621758,0.0203940821746586,0.0225246053792018,0.0190208184752351,0.0201007993588886,0.0191872157954169
"FEDm_41","1998-02-03","1998-04-02","1998-01-01",73.1212121212121,0.0395845210333985,0.147248708089064,0.0345455216006324,0.0624312336610248,0.0445282332955309,0.0377820004563334,0.039284983998113,0.0520261707766349,0.0381156650738033,0.184224609637282,0.0934826251164157,0.0406710912069776,0.0570015938000623,0.0463824138085634,0.0395046419169966,0.0431859865291667,0.00781532698946192,0.0276773270569499,0.00698873133857585,0.0185358694172951,0.012263560890679,0.0102871332797871,0.0121179767265612,0.00756446977900035,0.00723867433536151,0.0593205271416695,-0.00822074640120172,0.00687493402023166,-0.00581586127103964,0.00699273044934644,0.00942555103169874,0.00784054196375724
"FEDm_42","1998-03-31","1998-05-21","1998-01-01",73.4,0.0394207812436364,0.153522929063145,0.034577601699855,0.0491799430783062,0.0445747124816776,0.0448998087114245,0.0397860993596155,0.0605389062205388,0.039838706043384,0.17172867110232,0.0954972866706599,0.0433256041763935,0.0606751815273947,0.0422732540210428,0.0400288366086327,0.040131677991974,0.00670334774516388,0.0181498884059032,0.00721020307716426,0.0191769195250325,0.0120057840942981,0.00619246433421487,0.012261278192271,0.00379399067764944,0.00901056809572378,0.00756126984670477,-0.0065613671953247,0.0118075692685169,0.00547758459130032,0.0058039981627637,0.00742193983651133,0.00619879140013658
