"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0435235949397471,0.0676931453143353,0.0344153727585295,0.0404690533574499,0.0590051164489147,0.0529956890562557,0.050265615684445,0.044009289953571,0.0471155611858565,0.0353750764355862,0.033828913788314,0.0396210150968344,0.0309215233909774,0.0313564378844794,0.0890899333228272,0.111351343748207,0.0409805171882118,0.039724792095359,0.0446269164280233,0.0302446803927786,0.0333864115292973,0.0194679668384616,0.0422539839881513,0.0153890475292506,0.024970931928138,0.0340431758380619,0.0188533262143318,0.0185384087522079,0.0216941278838245,0.0200091706839877,0.0196910858891182,0.0185934101954592,0.0136960048829784,0.0163490595218718,0.0178980392958665,0.0520305328170658,0.0526468921387366,0.0204324473539017,0.0227598458748023,0.0270289814660232,0.0137089668871652,0.0142259843339171
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0493149244314881,0.0530296800406765,0.0391733598269516,0.0411127435047918,0.0588612891579562,0.0628385827086142,0.0485544344910925,0.0398061056924253,0.0438542302733989,0.0483674605710696,0.0410390973088593,0.0386913612324918,0.0393740625868254,0.0302929229001525,0.0718440486233495,0.0810024494101452,0.0467434652337958,0.0357298160744987,0.0528199840689809,0.038945260744669,0.0386047211177669,0.0115098234644714,0.014798031894869,0.00944351383387186,0.0146889029289444,0.0107584219521636,0.00325835150446587,0.00952919314896342,0.0127417895891204,0.0221360323495347,0.0155071437858675,0.010525061633508,0.00940288806063813,0.0113170767938736,0.00975960884913065,0.0289233835805178,0.0112515169633361,0.0176635193948016,0.014770984545178,0.0141783426060066,0.0114507052420554,0.017220032715128
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0357247094024128,0.0549939961962595,0.0326691159906302,0.0361158914345008,0.0481358627971086,0.0724759453205458,0.0498206659321961,0.0341169027708607,0.0409469600310836,0.038400799568634,0.0376660217515265,0.0370233505485944,0.0317564394091103,0.0325339403332927,0.117587218701259,0.115238350491966,0.0388905564778228,0.0301064945602723,0.0482140026381964,0.0311838075256161,0.036398968118111,-0.00694624137208794,-0.00959307579101494,-0.00497415174523505,-0.00709879399121081,-0.00589404091210325,-0.0127107806910977,-0.00356780782121524,-0.00900955593659187,-0.00541426532404386,-0.00854636794988116,-0.0110472696581662,-0.0089977708518633,-0.00390371737791113,-0.00735880488380195,-0.0207600127478214,-0.0243254886220529,-0.00138709747065011,-0.00316015890659108,-0.00847035924312634,-0.00656087841525856,-0.00729462790268318
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0402716355274526,0.0428184456920533,0.0333154468758744,0.0432691503341976,0.0514374155163353,0.0597587158573234,0.0458040297541375,0.0369735926216178,0.0578568321342885,0.0360999259696477,0.0352525937915766,0.038774511683991,0.0377493815833837,0.0348641210205493,0.0874530845541164,0.142317065165453,0.0360513478517156,0.0329895956857458,0.0398572082581542,0.0326034366202191,0.0344824635021671,-8.92344629762698e-05,0.000791830687542457,-0.000522200580339762,0.00190854783193939,-0.00239787718494123,0.00235092987566566,-0.00133702642000165,-0.00290726106103066,0.0073163191140553,0.0024338818707906,0.00176306814555159,0.000753282305972355,0.00097072086278679,0.00244467061495682,0.00673862873121997,0.00539830951263505,0.00257435950359576,0.00112172386939894,-0.00273372272109809,0.00196581459473535,0.00216959284226476
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0390527613292262,0.0579285861731499,0.0331889787210278,0.0471385851892591,0.0783065370562959,0.0585149135822088,0.0409031383674854,0.0429852095403127,0.0561788826068368,0.0383023695659146,0.032029212789914,0.0497595164097223,0.035247905497523,0.0324305422777938,0.0926349114912363,0.0823800668801395,0.0369993043727975,0.033150958953928,0.0435514530041629,0.0364896009813852,0.0328265652096801,0.0249698695400602,0.0369029992747812,0.0185067846073473,0.0246863922548721,0.0369649760882941,0.0337101083884863,0.0236760578323871,0.0229114270811333,0.0330457151664201,0.0217476524943359,0.0182430953086349,0.0240228944052308,0.0198652161315684,0.0193240750850362,0.0546570930604499,0.0463442356202982,0.0194780933345696,0.0175243652307524,0.0258523483006068,0.0182132418981522,0.0198833585558318
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0450472619060269,0.0506561965766793,0.0365003682544164,0.0404873550118694,0.0551824211762697,0.0779590799445254,0.0478179765017447,0.0401245808642803,0.0517551492352469,0.0466704901360949,0.0408436094066743,0.040111288616369,0.0347085863520096,0.0325742909272833,0.0778967131349691,0.0943551018402865,0.0369592591684015,0.0317093708558362,0.0420156456455892,0.0366594944788734,0.0399657599665539,0.0100669319502324,0.0129523612462682,0.00280241060295262,0.0113827905455725,0.0119364237352693,0.0104959468221419,0.00674743257352445,0.00381226178925843,0.0117707935917711,0.00159928168287833,0.00596324111603146,0.00650144235703233,0.00367944710610758,0.00441331109755197,0.00425009257709568,-0.0128031114005369,0.00650032228824285,0.00493302719590975,0.0045765336783319,0.00186075056674609,0.00703257837433072
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0417571823822942,0.0764504697646844,0.0386033040112681,0.0412532002081445,0.0474068553550448,0.0556537568672181,0.0393210000106654,0.0400858761644673,0.0415846387866639,0.0436770088668538,0.0490051293020607,0.052615483719479,0.0371333760541923,0.0503869625983079,0.0943177234896107,0.0492604763068824,0.0396687216669756,0.0355585767535809,0.0490855489375212,0.037061722837291,0.0401129859167939,-0.00393111574379792,-0.000945015558788736,-0.00249074870861722,-0.00483810952031929,-0.00778854006574206,-0.00678334070252884,-0.00448665332251307,-0.00555299009100786,-0.00256743586617937,-0.00262673582763207,-0.00942142066720019,-0.0128548673263064,-0.00178713694272333,-0.00480032171350399,-0.0184890816891129,-0.00723428419504359,-0.00291641693828157,-0.000886721599438736,-0.0106154858411638,-0.0035966116454325,-0.00467615332229719
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0353183252684345,0.0368238603776651,0.0331388692282669,0.0460968175757002,0.0396813066120158,0.0553764600984913,0.0906510478117588,0.107222570604284,0.0311663878298318,0.0373883889650465,0.0461244563198491,0.0364586454357438,0.0364714645489514,0.0427558590890865,0.073469191895143,0.0403888562963596,0.0297934503488072,0.0374845486436277,0.0379097861047207,0.0331860375941973,0.0730936693520192,0.00301100901559143,0.00110538786747172,0.00185314215257443,0.00450935163446101,0.0014766181319079,0.0068539962403117,0.00617816485352842,0.0022741417931735,0.000901580084697529,0.000752380038910813,-5.72059824204398e-05,-0.00288512223021446,0.00340733237850151,0.00442008351756369,0.00138579838735419,0.00167486266327287,0.000343785507621195,5.17338151912619e-05,0.00455519987406496,0.00209417682034606,0.0007633512027575
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0377289166969872,0.0484588506982639,0.0321511131278864,0.0370557419684985,0.0491037510727259,0.0582679035834683,0.0589438091802595,0.0390020180701261,0.0419275065066558,0.0403446192575624,0.0386357648800388,0.0415380410158616,0.0383819731902831,0.0314167936948248,0.0976291111487849,0.137550988181092,0.03123920185298,0.0299264161744961,0.0437158796311276,0.0301835546641202,0.0367980454039573,0.00377500912435259,-0.00112646852143006,-0.00191346479722298,-0.000407142370506065,-1.90523968115825e-05,0.00234927016268588,0.00292127177169006,-0.00909460846676179,0.00384618761928502,0.000747928554632772,-0.000774003637162469,-0.00888002980547159,-0.00148682064037012,-0.00178650888822885,-0.00669214246719454,-0.00504290268622919,0.000639323811174779,0.000612241136677055,0.00157702388672348,0.00143153912301884,-0.00202767446327903
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0448842810960083,0.105004109220008,0.0363808910229103,0.0575820504871857,0.0425628274161308,0.0459989926261886,0.0371139333821063,0.0413097971518718,0.0391983140021226,0.0332511631999323,0.0429093579492393,0.0348910968580704,0.033529844493822,0.0412766257134942,0.148397197327437,0.0370489630219687,0.0349404801556616,0.0366266913043566,0.0375900214577978,0.036937097876839,0.0325662642368481,0.00281981204805291,0.0169021611282223,0.00114868828150183,0.0126951245982521,0.00767406356356082,0.00586047770874995,0.00563802537488388,0.0028964644490425,0.00403549161262788,0.00270363024228214,0.00759876915265386,0.00690362798758321,0.00270633635095556,0.00361352867516056,0.028099743319109,0.0085493022566261,0.00686781390867544,0.0036989010547262,0.00362762824270349,0.00356719324160664,0.00691818599178269
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0391677638060575,0.0523637239792264,0.0336953342493569,0.0394426569049534,0.0413849882056267,0.0737744865932525,0.0428005350784686,0.0353887298392088,0.0355099317797057,0.0396914169053683,0.0412185113733811,0.0388972214416835,0.0342643018629439,0.0430882059759669,0.102737294149365,0.0864334378564168,0.0416006944515345,0.0329954393445166,0.0731790589769559,0.0340815946748782,0.0382846725511332,-0.00253489897716715,-0.00250468209675633,-0.00523117678610098,-0.00320141874464969,-0.00571339914049495,-0.00755943884510298,-0.00839772686176699,-0.0015232969687872,-0.000408327063219851,-0.00347310081471789,-0.00251150484301729,0.00127184194867625,-0.000358240799170769,-0.00120341267603507,-0.00386596624478242,-0.0147506587234843,-0.000996368974268809,-0.00111190097021162,-0.00638536629848432,-4.64920890671349e-05,-0.00390743862268505
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0329578471796493,0.0518293542588834,0.0347076881824605,0.0589176660843847,0.0336805767331701,0.0752869778262343,0.0354200279761074,0.0349345356266569,0.0368410473322602,0.0420764029940166,0.0606839804228017,0.0354433948952986,0.0419097997514911,0.103292911245818,0.0713497617229662,0.0338217618052222,0.0319301181861383,0.0451868382239474,0.0318614155435582,0.0381077344221917,0.0697601595867433,-0.0296252854310844,-0.0436054658328805,-0.0319822710372462,-0.0521885343750795,-0.0330283145261086,-0.0741470909835919,-0.0308342038677676,-0.0312448608890036,-0.0312754240148122,-0.0358317998372437,-0.0657274357206603,-0.0333268361280023,-0.0300838086330098,-0.0696009394295792,-0.0586254802144597,-0.03576588363446,-0.0300105453794149,-0.0429093679795364,-0.0281735954697319,-0.0344881108881431,-0.0811309002440907
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0358815283449158,0.0523272093050735,0.0326484167057191,0.0477044477941223,0.0680463442571939,0.0633710051673347,0.0470858098112667,0.0422311090652415,0.0451185225863494,0.0326011312370379,0.0322347530824526,0.0438276172966296,0.0374277685586407,0.0306695306842017,0.0765829844403557,0.128501271575246,0.0366420625755376,0.0296955158552388,0.0458603447554252,0.0370311097845195,0.0345115171174977,-0.00139762100785727,0.000322649773788223,-0.000683496710729432,-0.00524125563847511,-0.00321918716719633,0.00171872123894835,0.00106517651105347,-0.00590514684901042,0.00461616153288884,-0.00137515786373242,-0.00105955946521048,-0.00325904829745392,0.000784097483870449,-0.00283510744596613,-0.00354300695252891,-0.00653880655585359,0.000786104482236952,-0.000141529843118645,-0.0070087927639532,-0.00072971892557106,0.0017350527885481
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0432264260355925,0.0574477666209087,0.0320016894437813,0.0356298848753351,0.055320668525109,0.0569908544574456,0.0364011033333124,0.030916515483622,0.0443483428319558,0.0392610417957503,0.0357948814197702,0.0407021646344745,0.0312940711032366,0.0317052697595648,0.117506077598552,0.102572501440871,0.0543495755498781,0.0293605939555106,0.0535748336129901,0.0343501047565205,0.037245632765819,0.0158522757130195,0.0247162216129585,0.0140924093913613,0.0155758795814373,0.0183534495029168,0.0231545822226591,0.0143802569093257,0.0106404061811894,0.0189929453571052,0.00804405532042861,0.0147938261905322,0.017109092459686,0.013670690213478,0.0131462176521488,0.0400468428156637,0.0414845557291141,0.0224255200474437,0.012641411831253,0.0189848207127701,0.013692578103929,0.0153831526887648
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0351238060007636,0.0577429772036275,0.0296444755005828,0.0423998603163172,0.0536792112480867,0.0593201722085365,0.0485476928157775,0.032775538805588,0.0461886889322299,0.0412369953889671,0.0369973962233356,0.0384961599849739,0.0353414349522671,0.0288869824109302,0.106840566298497,0.131657925065299,0.038014953288708,0.0258293486308836,0.0513690677195013,0.0276949718090888,0.0322117751960391,-0.0120710389124954,-0.0127592566791875,-0.0076199095602155,-0.0170058045197876,-0.0153180422714693,-0.0239979257641537,-0.00630791845979407,-0.00846088978945278,-0.0149024776159094,-0.011587031715127,-0.0109135023160176,-0.0113633425113239,-0.00594420014730202,-0.00721751309027272,-0.0361794195976879,-0.0344032594663715,-0.0126722392520537,-0.00982501422796098,-0.0250151846835434,-0.0051570299059103,-0.0136060619723458
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0361565332279082,0.0400906862716254,0.0320851726846438,0.0293489844726981,0.0401439835347625,0.0788213729107169,0.0734521389782967,0.0318416927682086,0.0489813927414856,0.0395543804885412,0.0328108220413924,0.0338351363750849,0.0341946439010329,0.0293994437086846,0.0909642790741984,0.165592236064204,0.0288561469958022,0.0301591779784034,0.0328348958262453,0.0355121384220691,0.0353647415339952,0.0148935951807096,0.0136312525211032,0.0109674406015142,0.01068963007334,0.0156346161626773,0.0280701060353652,0.0250508586488279,0.0101397170874354,0.0196448488485809,0.0120629513714481,0.00927834827223416,0.0104736341976543,0.0135515061556966,0.0105675662308979,0.0375296397199785,0.065750649801574,0.00970553119233378,0.0100930426433067,0.00997219643035926,0.0149657308999896,0.0137834944538552
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0352273635457361,0.0603873367978341,0.0389899632155973,0.0297430090044248,0.0593025716503877,0.0564935973083223,0.0573855775052466,0.0433939098805105,0.0369228121325394,0.0348079150101176,0.0332923231289039,0.0410081508978271,0.0281811836082748,0.046202072801623,0.118759876393979,0.0885398653222842,0.0620612833074306,0.0229528624345449,0.0395112598445477,0.0363112582083916,0.0305258080014768,-0.029081225826389,-0.0469752688105371,-0.0309096110070235,-0.0224643989205674,-0.0394623291621667,-0.0467756995917112,-0.0417219545081453,-0.0264009811820441,-0.0281717238677915,-0.0293561091749139,-0.0275645041228826,-0.0336689466570511,-0.022685044813657,-0.0384254431545457,-0.0778852161555585,-0.057653793761633,-0.0455803706652181,-0.0187328064057077,-0.0322646038322179,-0.0276003480652828,-0.0202741820201505
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0384863048773784,0.0461313753031786,0.0314664522668145,0.0424157538109871,0.0737808716099647,0.0498218231286407,0.0404438971728634,0.0469778308208005,0.0680030220501394,0.0376479232763178,0.0385228882361632,0.0480355003997088,0.0369710478255729,0.0313591252921603,0.0844680974190969,0.0990788156497296,0.0399190610219454,0.0320473531535821,0.0450340633267202,0.0357063524829563,0.0336824408752793,0.0130599690460388,0.0141592931921645,0.0118230391566386,0.0143898710055131,0.0255276620292582,0.0217648943440493,0.0132660274703247,0.0124422097942539,0.0230049989515818,0.0134792979079445,0.0119149693492456,0.0152550946510704,0.0123967019471138,0.00931731463127329,0.0325794655356357,0.0342067848029959,0.0135696385206031,0.0106701214151178,0.0156555111037597,0.0101230982572027,0.0106688597900033
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0535396978782016,0.0491936519027434,0.0384639876437046,0.0384159141279101,0.0505458768900888,0.0511410114080656,0.0405959861597872,0.0441456044470811,0.0445111984934258,0.0518096875161011,0.0395108469978937,0.0589207303473905,0.0379483448196676,0.0357914744838556,0.102294988233076,0.0557583460831482,0.0425137505573067,0.0341914962391766,0.0470768264500548,0.0411945575221807,0.04243602179914,0.00855139236172386,0.0169135984444845,0.00137945203779588,0.00744844303038684,0.00625178828783615,0.00014720416074757,0.00327944774485592,3.03904672218892e-05,0.00157789406236646,0.00972436355532362,0.00674816965155624,-0.00499105422895006,0.0057018261284808,0.00100955479687454,0.00983946211540581,0.00875692422624743,-0.00261397045636532,0.00243915312965952,-0.00460377976158873,0.00530315799078278,0.00824499184676051
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0650016880264014,0.0563742903929686,0.0358073967645156,0.0392022416748971,0.0785858810218664,0.0474193262188137,0.0350982391793124,0.0436860573955955,0.0399750673438472,0.0564652510363808,0.047213363924138,0.0458352217318266,0.032547818593894,0.0363850039693727,0.0733155379974864,0.0660320260791108,0.0391438423967273,0.0334598976170362,0.0450454392280901,0.0397071591647435,0.0436992502429759,0.0509939785721479,0.0418221908178675,0.0246976329730657,0.0280662399887201,0.025981341200593,0.0237578831516538,0.0239621405022989,0.024692089290822,0.022171181032247,0.0402936458525113,0.0289549947066819,0.0298512892007121,0.0203941713767765,0.0232114491451374,0.0404396352614904,0.0341369055451072,0.0240945030685385,0.0191104205448316,0.0262382528404128,0.0225895337424971,0.0255757520145277
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0386570612019059,0.0606098640708443,0.0261692576975708,0.0337086279254046,0.0555356309932902,0.077416068626162,0.033027236981024,0.0366485651204174,0.0460907638640182,0.0361282066471918,0.0474481644790889,0.0403164178547561,0.0308442737336677,0.0274164317289883,0.110115512265992,0.130034966566307,0.0318531550527422,0.0283505627725155,0.046516320619182,0.030190423800243,0.032922487998688,0.000120878193598764,0.00638528740402212,0.00217384383645781,-0.00129016612838235,0.00375296974204253,-0.00326695046024187,-0.00117986556122507,0.00208094762276673,-0.00325060703520776,-0.000789185688982742,-0.00513745426806083,0.002891512084951,0.00275100963788477,0.000352947798746245,-0.0170621179206793,-0.0108110087330525,0.000783453133987626,0.00366347514095669,-0.00203982550662927,0.00219184856700044,-0.00212732041178792
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.0476817062972741,0.0580701021372811,0.0361916019002047,0.0423664877526772,0.0396998056380723,0.0542944179305551,0.034059404069814,0.0438621078107085,0.0408300551136937,0.0639070742139525,0.0658252717898032,0.0426114892913513,0.0423578385985785,0.0489890919192786,0.0783458651094812,0.0408636447177712,0.0349306686009628,0.041306097063561,0.0449051215125444,0.0345114160954114,0.0643907324370232,0.00955454281290382,0.00728404672243797,0.00422625457077253,0.00890456508954003,0.00344565602335992,0.0046724807942749,0.0053354524243893,0.006068616737621,0.00467676772158113,0.0102180988477797,0.00837171088973089,0.00515538200736193,0.00935851921834511,0.00181672018418843,0.0123733124767324,0.00811528871500845,0.00474965175428496,0.00153443107529984,0.00721512667959061,0.00368647970219537,0.017902828824528
