"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent"
"1995-07-01",0.0184338209060643,0.0147512693616653,0.0873797331877564,0.0183555158823446,0.0174137393602972,0.0172513280590422,0.0566557489712649,0.0164073222106873,0.0463531551611604,0.0163953910544623,0.0333868760898208,0.0225072951719286,0.0154315937816394,0.0211417420979431,0.0589334860807144,0.0167584513439138,0.0178517406445085,0.0686836787159764,0.0158832356799833,0.0233733993969469,0.0150139159568451,0.0446818052497649,0.0173095666530201,0.017495524709481,0.015363926350538,0.0924944979001222,0.0179684723521764,0.0161912294116549,0.0318583415043137,0.0198488005339607,0.0222688306333248,0.0171832392766429,0.0168357177274343,0.0154516865375036,0.0161987668320817,0.0204871552130158,0.00468235907204975,0.00437904190173317,0.0551283665810684,0.00456412555638403,0.0055412182892269,0.00404040191011502,0.0301368782088682,0.00540964117235538,0.00430131744330507,0.00696049176424076,0.00607655215849873,0.00696138642728252,0.00385357668124509,0.00553091768143222,0.0170104480101811,0.00457498170897887,0.00468280525507497,0.0144909801267742,0.00462216918356378,0.0102950815185795,0.00454753983482926,0.00426803056158077,0.00484057569539668,0.00481987643232684,0.00397456654432829,0.0169218648745051,0.00476670701691598,0.00420213408126417,-0.00262307815394286,0.00582274697741275,0.00570381330400655,0.00587701182538703,0.00563882094935436,0.00487707306698804,0.00503612429271322,0.00486696672945927
"1995-10-01",0.0164407299027792,0.015810536620524,0.0875677578345741,0.0207066528980848,0.018245881581766,0.0154904768945827,0.0566717251647771,0.0155610778119344,0.0425581472017159,0.0164047370647542,0.0292646413098936,0.0222282408273055,0.0163863389177069,0.0176389709370025,0.0617564896742377,0.0152665315508527,0.0180104840299751,0.0680454112210277,0.0178835356660317,0.0242679530420088,0.0157352338574068,0.046275738530484,0.0182379643083949,0.0183763471584069,0.0173717743737572,0.10105189287828,0.018172740845313,0.0161690511907693,0.0273095033165509,0.0165371696645701,0.0212624711480439,0.0161855734278828,0.016208222514872,0.014799599009731,0.0155305519957959,0.0245698456282073,0.00519419599132844,0.00491443614107151,0.0543793364030438,0.00403487156327161,0.00590516092815528,0.0036204989346945,0.0258105644382802,0.0037386820112386,0.0126382197851348,0.00573281578700792,0.0113272297664769,0.00306388971707002,0.00448939957329652,0.00664798683226168,0.00980369062447357,0.00398370455086559,0.00437222016296882,0.0222085401339019,0.00479651010573354,0.00981176434919593,0.00311644501304579,0.00229955647357614,0.00430407953842191,0.00314468711323675,0.00243573841109775,0.00883061812003352,0.00418777143834443,0.003598073069188,-0.00406976114923511,0.00455102946642571,0.000372140541753829,0.00410415196668746,0.00265737423449481,0.00362413978276795,0.00466865873539118,0.00792473152017156
"1996-01-01",0.0176841887659731,0.0158544298496244,0.0845451843658264,0.017302184918474,0.0171447305913399,0.0145297758558635,0.059837320210964,0.0174701829112182,0.0452419122881699,0.0174493495352761,0.0325497261392847,0.0186726124897867,0.0160977884785095,0.0208282891320599,0.05676557590895,0.0166733522584295,0.0174461212098687,0.0675127514254807,0.0175795573477185,0.0222543730029491,0.0156595624742344,0.0446147435018222,0.0181028119569872,0.0181783530596049,0.0169406407908939,0.086518003697719,0.0225202214489195,0.0164179569072878,0.0335457654494855,0.0206668771158785,0.0222714682460183,0.0191283315806209,0.0180493217518357,0.0148129686206476,0.0168839439941149,0.0222496227181629,0.00289567464864822,0.0033443539388432,0.0553437663005718,0.00266552451968735,0.0045704220226977,0.00310618465159337,0.00263858451652998,0.00344426886686698,0.00885350200037604,0.00561608940965811,-0.000525740440253141,0.00450283379437371,0.00266575736088999,0.00365532977999867,0.0130492917884083,0.00302762509265037,0.00469133119819329,0.00474872213075892,0.00343200235079978,0.00203495035902187,0.00315420111758693,0.000355007716878762,0.00264791586550315,0.00372303016115091,0.003950553438461,-0.013665757151547,0.00227687725123736,0.00310412043480264,0.00175341868905865,0.00380083358895681,0.00108140680525158,0.00279016842337371,0.00343943855478443,0.00458887762026501,0.00455469751401211,0.00293421174447222
"1996-04-01",0.0189676423860945,0.0163169768001629,0.0921616419424061,0.0186430579098341,0.0189034054513669,0.0184426303039673,0.0558355862858937,0.0164286433099956,0.0545077284905097,0.0148607117413639,0.0319160745951124,0.017486049932388,0.0163524364416171,0.0205232871665643,0.0632986153680619,0.013697922204156,0.0182786207148943,0.0633676595662269,0.0181660373554309,0.0250205028980008,0.0150407439817679,0.0460164783916492,0.0168808476236418,0.0176188633636228,0.017024542139317,0.0812788876990716,0.0205800749099189,0.0161268987417873,0.0278023060607004,0.0178653060394453,0.0214859303980382,0.0186737663571023,0.0165006695932958,0.0142490393398951,0.0146013277458301,0.025079086750869,0.012039896260649,0.0125989110920727,0.0851074486260578,0.0103747260151181,0.0139088285866155,0.0111792273714979,0.0426396443949651,0.0118727922718654,0.0214276529208402,0.0115282463255351,0.0192482052664609,0.00931905109460645,0.00735965181483757,0.0138892054559957,0.0130493266192489,0.00978851689882384,0.0121893848086386,0.0474026217852035,0.0108932843715349,0.0291524911435987,0.0106563143532719,0.0275913669574228,0.010898716390956,0.0110061599812687,0.00865991085952252,0.0267170739486187,0.0159505140698661,0.010226571515911,0.0111836166428775,0.012995651789522,0.00957432513302319,0.011989853932944,0.0104584486034058,0.00890064770347956,0.00958554135634247,0.0126473519842696
"1996-07-01",0.0170896536614449,0.0148219710173208,0.0894906206974926,0.0191174917900282,0.0169374050087355,0.0172220263728913,0.0528745987044171,0.0172864032543119,0.0582880688302776,0.0161831249175868,0.0328427099302154,0.0164469604934028,0.0165818205451348,0.018599573973228,0.0700294393613244,0.0162301196276106,0.0169375991237185,0.0624184759637456,0.0169496605489465,0.0222269649483911,0.0147191240595809,0.0437317206636631,0.0187699215779788,0.0162011000201013,0.0162618740036663,0.0910940204961569,0.0175719901131488,0.0154895982114313,0.0259960884396268,0.0188034952482927,0.0221315335397706,0.0186945909306205,0.0172748444327067,0.0144191114556639,0.0151787458499365,0.0250875521874303,0.00383416947870395,0.000780124526006585,0.0602890205938848,0.00328519069666178,0.00239319282078857,0.00103492435119265,0.0220940135305809,0.00225550649935465,0.00496069507770442,0.00415413866493992,0.00195396977681093,0.00214360532334955,0.00219145415656868,0.00167510010696363,-0.00202193349569252,0.00216027210895777,0.00205822727636084,0.0176004265714875,0.00332067276593602,0.00372645451921882,0.00160873149155786,0.00412121883002974,0.00324070813415333,0.000732591347438125,0.00149591910412194,-0.0277882766884559,0.0014466351675094,0.00091019262833355,-0.000897323315265475,0.00186814053713381,-0.000977347112426186,0.00118918156788836,0.00274335485293811,0.00214182812311156,0.00224599332937257,-0.00130276258082578
"1996-10-01",0.017767632564453,0.0145534636468332,0.0849139311847688,0.0206516078446724,0.0176598812581009,0.0156376162404981,0.0646659444988116,0.0165975131592253,0.059192124382054,0.0161878118994625,0.0317839680751506,0.0179791608165276,0.0166424349227553,0.0185342668530205,0.0582733129911751,0.0150239604788259,0.0163395935572838,0.073789025332972,0.0153224417766597,0.0205291190775162,0.0136882615554351,0.0424691960177057,0.0183834254519529,0.0170819103131591,0.0171171750412274,0.0932138100980035,0.0163613189798363,0.0165100409826718,0.0256835574926152,0.0191355970322099,0.0210266730568106,0.0170385380763202,0.0174186850519732,0.0151340563722415,0.0156623944735817,0.0220305494434895,0.00375112906250347,0.00425227745049783,0.0700100610190183,0.00588355613684269,0.00560948692565292,0.00307515355301222,0.0151904060971202,0.0034826126087906,0.0214444386070047,0.0056891098795095,0.00664818279646479,0.00783763561767115,0.00323821757885541,0.00438096089177563,0.0137640513315889,0.00495422533188532,0.00503455374836619,0.00431411551297601,0.00463032936538181,0.0056278528033274,0.00368351744194537,0.00493900761452893,0.00370060543215245,0.00410338247502877,0.00602062651370134,0.00832451385569135,0.00443585754068146,0.00530787914442311,0.00230682458643695,0.00534585104625969,0.00526066815087045,0.00469617618146641,0.00511408441512994,0.00419882364193218,0.00469731201630829,0.00751793225475695
"1997-01-01",0.0190911596841541,0.015466452909127,0.0806323064484627,0.019767114310719,0.0180962716955972,0.0154916482034132,0.0529809720482345,0.0168005349983954,0.0541878720277093,0.0180619208636258,0.0337469401562457,0.0191685487432577,0.0170249889024236,0.0191872685106309,0.0659234595403411,0.0150265156404685,0.0186430681521895,0.0554955486385571,0.0165180330262701,0.0230198020289524,0.0147424185154249,0.0416124329740641,0.0191553101160868,0.0157427227979788,0.0162927505791759,0.098819613932867,0.0187611909104404,0.016725044724261,0.0292945189565944,0.0180321752792005,0.0249752618515984,0.0174128760329648,0.0156320187172532,0.0140096088314527,0.0173767492675728,0.0270848799842896,0.00481493854786332,0.0051515741724667,0.0409559383272228,0.00679797841255715,0.00620066742507105,0.00300118127380719,0.0171495917919567,0.00374804863237822,0.00737130626491911,0.0060633439374215,0.00497189456285132,0.00577212792621995,0.00632462168747394,0.00452036770927765,0.0216293824246745,0.00326652687078287,0.00595422708814683,0.0182158515077998,0.00395503369142712,0.00278035098670262,0.00432400366612366,0.0162059749024427,0.00349660181148112,0.00374396501311073,0.00466674484056472,0.000586245431814356,0.00699552393107924,0.00493969598612843,0.0094591486467126,0.00545428070817668,0.00332381969221611,0.00436072306047331,0.00516043605726956,0.00385133836002744,0.00702177490057201,0.00514444402378572
"1997-04-01",0.0171781113455158,0.014852439848938,0.0747142406276243,0.0200411959482575,0.0199266708747462,0.0174233134794437,0.0597810419874397,0.0174431298947861,0.0475717063769082,0.0169814000908772,0.0315519564401464,0.0216803571422155,0.0155569770199153,0.0197149043966107,0.0648974518126507,0.0158091669182776,0.0171400909012674,0.0565914010505356,0.0161354752181668,0.0206837290503413,0.0130463287372185,0.0390535105578299,0.0181557280149529,0.0159071905568094,0.015281212445822,0.108831174471205,0.0163321683338506,0.0186235927907042,0.0291560527355025,0.017231419096952,0.0298146999085557,0.0158739588684578,0.0195639093895016,0.0168484497604079,0.0172045559567834,0.0234012879507819,0.00556669953275652,0.00351977302016059,0.0356502572019373,0.000890032876883872,0.00508366896277019,0.00396480327741711,0.0268191839340703,0.00399027005585303,0.0121835797704321,0.00488390735022167,0.00341044598320629,0.0136693992108224,0.00182460420019651,0.00403636529621597,0.01317470772328,0.00319789779154022,0.00509793448666423,0.0396491205585336,0.00318146590186258,0.00176637699210549,0.00298697806799143,0.00198475459542349,0.00517121653860324,0.00486864640046909,0.00355228317111513,-0.043747025797619,0.00307989757433256,0.0059877155932974,0.00880721935305733,0.0042532202957275,9.8823036258517e-05,0.00128976903283757,0.00534833448817586,0.00394850943426957,0.00573585882122975,0.00123103599759127
"1997-07-01",0.0173529191339124,0.0154780236537987,0.0876367503222433,0.0190966434871168,0.0180753075804561,0.015545561258555,0.0608895153089162,0.0171249180112307,0.0562826350494665,0.0159775831555392,0.0316386272352887,0.0157525792707463,0.01800443777256,0.0197570340233511,0.0634760473857243,0.0141177951336832,0.0178798561083913,0.0617598104252643,0.0170023643860272,0.0247874057657524,0.0144870899049411,0.0437235350506719,0.0187145686421991,0.0163352080066277,0.0159269034440552,0.0854718898364187,0.0193087953620258,0.0165308071519584,0.0312419119928972,0.0194592063343127,0.0215890934456206,0.0171195938551528,0.0169059687485405,0.0147679042128007,0.0163681279589044,0.0244135815848497,0.00497869285219472,0.00452747660996578,0.0356200534904655,0.00447751450867009,0.00469176705400543,0.00397260194347604,0.0361402236227183,0.00226083353578408,0.0182139742834718,0.00565874790907062,0.00831204873158202,0.00440443357944384,0.00544785477653859,0.00610438138475515,0.0197404228135814,0.00400869588954266,0.00554274375791887,0.0290152386141486,0.00512205858604301,0.0131961767214405,0.00450576768370898,0.00314645162895632,0.00633301027379515,0.00426705479669922,0.00526152341273471,-0.00164607776614297,0.00565551001001677,0.00435675301443094,0.00820405172725598,0.00826752243825941,0.00411089380277561,0.00636860272946398,0.00511029283342246,0.00377453768425552,0.0052636311633146,0.0051718123651934
"1997-10-01",0.0171823685732572,0.0155284033413414,0.0769214310207282,0.0190717218213104,0.0194297623907781,0.0159903648326787,0.0546322678693462,0.0176369488332115,0.0486406729358434,0.0161873453657478,0.0316910625223211,0.0152403488481245,0.0156530322882698,0.0192404039439315,0.0671646222479695,0.0157320569238366,0.0164666916021686,0.0585098642380153,0.0178201296877635,0.0198080594152818,0.0153283340067458,0.0507498356110565,0.0158100472789842,0.0170235894451944,0.0181497751361963,0.0935898982591216,0.0209566898248689,0.0154002115893315,0.0357475395987454,0.0157657243881446,0.0233893651685672,0.0172216849477742,0.0177846180936444,0.0212600938077201,0.0178255306655216,0.0254495034764583,0.00903369950673474,0.00753906565925004,0.0256565084768418,0.00831842826776772,0.00979320062883963,0.00566625034674147,0.0548683873353783,0.00771094918674131,0.0192719313804823,0.00776278841968926,0.0114810390134036,0.0074378450248169,0.00823702462014732,0.0113867625913549,0.0430331451374927,0.00753732740158378,0.00906392494359763,0.0611976081393888,0.00930602353764795,0.0144447758494622,0.00753278476499213,0.00477508948890075,0.00817161701322151,0.00626149153554873,0.00630495208155666,0.00738779333586493,0.00829034202524465,0.00627580390163062,0.00649328535416783,0.00791903657756657,0.00851057628942379,0.00795344260205303,0.0080506397732363,0.00677412167424587,0.00973664408384984,0.0102974583120712
