"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent"
"1995-07-01",0.0420994749770731,0.0487361751588723,0.0440168847676941,0.190397023142859,0.0534612340826585,0.0460043087959271,0.166150323496266,0.0605272137550622,0.0379660541446941,0.0881169712510494,0.0411905297371579,0.0436328224182148,0.0539389681886694,0.0385166882976091,0.0452453277861929,0.0105804892730918,0.0103661211430736,0.013277978510944,0.0648674212519489,0.0177891361758189,0.014537325088052,0.0561650688019923,0.0189433906559892,0.0114060453708232,0.012524573650088,0.0117833514485949,0.0134270549363581,0.0049705400258943,0.0129524107493953,0.0131926076014187
"1995-10-01",0.0444151922583215,0.0493475494092562,0.0434752830172556,0.185447801889342,0.048593617092161,0.0420634342235435,0.185321441095431,0.0586940917591827,0.0411239621425392,0.082029192777361,0.0393627208069489,0.0444358302640902,0.0497029123624371,0.0369748793853275,0.0490120915168032,0.0117791332667303,0.0106599753010654,0.0119373266220721,0.0587495752496323,0.00951021140285872,0.0119792027818198,0.0613327103073651,0.00920475852580494,0.0101692647847855,0.0238172264763449,0.00732779248269519,0.0118718851941957,0.00150185030752016,0.00962738125618326,0.0127548581157995
"1996-01-01",0.0446979777414977,0.0482717343969382,0.045420277562754,0.164564088158756,0.0553611928315864,0.0444569831293556,0.175457240741316,0.062195715459049,0.0388101482933191,0.0928377586767366,0.0450759358460833,0.0456909212226895,0.0522852657139414,0.0385359857947654,0.046338774431212,0.00895472171561056,0.00491585515336717,0.0112550529631201,0.0350979646678995,0.019408581256182,0.00870464297218303,0.011541354452959,0.00448385311804976,0.00613398274408459,0.0103293663880028,0.0108071330084152,0.00658838636080465,0.00892814357814327,0.0086149309597462,0.00848550672599485
"1996-04-01",0.044421751714886,0.0512238432813151,0.0437313455031065,0.17537171825783,0.0485882988682267,0.0446243089550798,0.173671613616974,0.0609438162509981,0.0387056010844641,0.0939240604861886,0.0408476790295547,0.0460616512395111,0.0472205130349554,0.0436444916199971,0.0470193070569131,0.0330476346056381,0.0340994092132659,0.0317340958459681,0.109223483475239,0.036718467052377,0.0333753671633725,0.0994060791991745,0.0326873309443582,0.0238177302516352,0.0480536998696416,0.0243037874894733,0.0333160001941925,0.0200711096790917,0.0296684429861348,0.0244885403773053
"1996-07-01",0.0395288106562451,0.050842005336582,0.0396361043197486,0.178534144851404,0.0522459244962817,0.0435804356897594,0.171762106182224,0.0587957365728654,0.0382786758230608,0.102990853109737,0.0425197908737423,0.0449578652479988,0.044114903018024,0.0422804988316792,0.0499321449906484,0.00617843352325889,0.00855242292687839,0.00464067078093118,0.0376614950774951,0.0129893991550072,0.00745147823304496,0.0301394364869032,0.000989792275432245,0.00248617230012429,0.00362794675319502,0.0028875581940385,0.00841893706084727,0.00086590430457968,0.00350379695584391,0.00227456673881462
"1996-10-01",0.0412392618199845,0.0547945649242483,0.0440116422506102,0.177829484417618,0.0524350119545152,0.0427742574279067,0.18132299594117,0.0534507047872758,0.0374046016233751,0.0969415645781612,0.0424874616981693,0.0449725821137604,0.0472565474628806,0.0389416331148877,0.044137685885437,0.00931084701296439,0.0108700025305369,0.0142022241945981,0.0822923148391616,0.0151520867047353,0.0131080942849037,0.0226610116338309,0.0164668762983804,0.0108378244593906,0.027795763512731,0.0132827917935623,0.0102388264030854,0.00892560707270204,0.0105008719222785,0.0128262759666975
"1997-01-01",0.0464690605713196,0.0480542386274809,0.0427906453968922,0.180847499847781,0.0513074835108266,0.0458635124221078,0.167045415817642,0.057800922428202,0.0378425833516066,0.0924415243653466,0.0414164028818215,0.0462261561831141,0.0528861848943178,0.0399740776335142,0.0490342920680272,0.0177097748133839,0.0137650261227382,0.0117994903320458,0.0388246629082297,0.0177591694382719,0.0150511762692203,0.048551164902914,0.00893948872254914,0.00813943522212542,0.021943734553974,0.0131341940385262,0.0129483130876039,0.0182024296235053,0.00923192519082232,0.0113796890470887
"1997-04-01",0.0411142185908354,0.0491526896658269,0.0476308525647409,0.177967512561882,0.0442334316393604,0.042855891865629,0.17782155679917,0.0618534626089874,0.0422803451846449,0.0866493476198027,0.0421240754837851,0.0406448667184191,0.0549348861850928,0.041276938876792,0.0494599236350311,0.0105229853754698,0.0164366367210615,0.0142362449893662,0.00930203438654019,0.017243445844437,0.00779263218530023,0.0619356800651144,-0.00183454059558965,0.00598575031870505,0.018219418018213,0.0092034957110217,0.0105020284842148,0.0140690316558983,0.00767010588413423,0.00487278168580392
"1997-07-01",0.0428694067548202,0.0505194080778831,0.0381715529791323,0.173295839484359,0.0537172269668572,0.0473321110744383,0.177505631014165,0.0571802876181273,0.0374379709399105,0.0952103600718105,0.0424212485298424,0.0445960911455016,0.051542372805688,0.040057551413139,0.0481429411243258,0.0143271240216381,0.0115134154604214,0.00999801740438516,0.0335725087584938,0.0150467526015197,0.0175765633484157,0.0814121149548429,0.0108856021614699,0.0105956156038551,0.0313090490347417,0.012630963213269,0.0123669306379738,0.0135979620141254,0.0119981037601421,0.0127565554876634
"1997-10-01",0.0424494594734893,0.0491709514011371,0.0403941133807301,0.166493349552351,0.0510726966046937,0.0453581314874142,0.172938542997341,0.0535040873826042,0.0403212425827504,0.0889261593216932,0.0461736504605604,0.0458647143645413,0.0673009862611843,0.0392598356612921,0.0507720790682173,0.02481927113097,0.0247913932285834,0.0196517825757794,0.0280990798608704,0.0179845102951587,0.0257115813027537,0.150672506330767,0.0219521719200263,0.0163105207380578,0.0366506630912052,0.0181084948755496,0.0181353885778427,0.0176527094634177,0.0164705506354163,0.0224711402545384
"1998-01-01",0.0398757894942905,0.0501995906293866,0.0415031310152993,0.164179020991573,0.0534755671161316,0.0423061155575366,0.176769534756009,0.0591259793672344,0.0388904479642417,0.0959544397934486,0.042636725387175,0.0476030787529772,0.0615794634220896,0.0397247392557516,0.0461763764968548,0.00786363695729863,0.0131781204396333,0.008059506578737,0.0139917828367974,0.0149282847500637,0.0126863097071308,0.0402246546165883,0.0104363212291474,0.00647768825516922,-0.00121994957264319,0.00936066535686329,0.0100642839368705,-0.00158220169046774,0.00843011631509654,0.00796347146513278
"1998-04-01",0.0400760997274101,0.0487246079553116,0.0385663625136729,0.166157908674797,0.0524831743752803,0.0414525394926852,0.182732808355199,0.057299498208972,0.0379136643467913,0.094946920163591,0.0449537362983894,0.0484358041673799,0.0635108959960512,0.039406098889244,0.0433398808352249,-0.00446337326734202,-0.00669959226156695,-0.00864840906993222,-0.0124988619630628,-0.00230798477344176,0.000302037170489188,-0.0196581387077232,-0.0162511115600057,-0.00531198055833838,-0.00423218604323036,-0.00901957078059058,-0.00585323649873858,-0.0286649525134465,-0.00719320430345147,-0.0123701865646795
"1998-07-01",0.0410787578222081,0.053245943678637,0.0363783162952323,0.168479110289747,0.0527666559422476,0.0401540560616923,0.187838335256227,0.0528928855730515,0.0364472596217866,0.0888133828571498,0.042319581911868,0.0468126532010556,0.0690415176499857,0.0382647784328948,0.0454667654062163,-0.00297627957472616,-0.00314866385923286,0.0033578987081837,-0.0190732667335953,-0.00593980534656922,-0.000926666439614957,-0.00443267742336086,-0.00957409363840897,-0.00281337820162664,-0.000853957533437889,-0.00342993537374898,-0.00741476243623372,-0.0238034909588331,-0.00304543903768889,0.000794644308283697
"1998-10-01",0.0408893737241152,0.0561413237283655,0.0388846227099949,0.165302521754308,0.0545678987738036,0.0484768146157817,0.177699171539114,0.0580585918973305,0.0420784283179612,0.0798454556967373,0.0426450319828663,0.0491674627874647,0.0639052047797411,0.0367041065608075,0.0456339911316083,-0.00584367708135485,-0.00443240518114061,-0.0030962999732904,-0.0468414815194735,-0.00165221506910249,-0.00226211847071284,-0.0210954741834196,-0.0127647362837244,-0.00546865079951409,-0.00929079243970719,-0.00637817309022461,-0.00891261706058362,-0.0161202754931361,-0.0054199952586219,-0.000531750763523139
"1999-01-01",0.0422904786731123,0.0507066639597083,0.0391037666090246,0.150605987920561,0.0520385572160034,0.048183802069658,0.181244872006576,0.0619009446059749,0.0403622921580278,0.0957707866983944,0.0407548821867709,0.0461749237809407,0.0632580974126142,0.0391586975395848,0.048445247163048,0.0185805706537926,0.0161473888330827,0.016048579728891,0.0161167170113996,0.0233614515263639,0.0282386998662364,0.0951912001367153,0.0161393536991877,0.0135514090053893,0.0256289687805556,0.0117323518768175,0.0202555311785373,0.00407871653751137,0.0130702113877856,0.0190369784873106
"1999-04-01",0.0420560588363617,0.0523510754769216,0.0392763786451523,0.15207891144475,0.0497389259194224,0.0448575172595242,0.182652207812858,0.0586095321489777,0.037471636273509,0.112841810686618,0.0404997549080668,0.0437388459118189,0.058581905443968,0.0397521694917119,0.0454932697403392,0.0177293824101971,0.0228951694879168,0.0136295790419956,0.0262946389960509,0.024206966195929,0.0185684137011018,0.103365801451265,0.0134141437067819,0.0160134388808878,0.0395856455343465,0.0153268525049358,0.0172967602563557,0.0159924310817571,0.0143583486795194,0.0161233507589883
"1999-07-01",0.041852117470925,0.0512017189167756,0.0403994940401257,0.163611257491571,0.052714175478615,0.0393701820656305,0.175914066979623,0.0565467800620147,0.0458111989610299,0.102164340642679,0.0411157986322319,0.0401513624429739,0.0591952781685691,0.0451135127793488,0.0448387158678875,0.0115954884083048,0.0106731554327981,0.00507502870234676,0.0012218200220618,0.0121257628169991,0.00590978995463783,0.0582568307920836,0.00934030093725384,0.00532452261945669,0.0270653967916765,0.00615321898688376,0.00550841699485834,0.0101769422892453,0.00483424983378234,0.00789448546226638
"1999-10-01",0.0441233837712903,0.0517775845628287,0.0388017568705455,0.15341135287215,0.051424776541195,0.0429167283908312,0.17685416010349,0.0616727384359749,0.0379417719464309,0.107417211252451,0.0405402955693469,0.0448173665882083,0.0618151759646498,0.0419100557831689,0.0445756413474394,0.0207917364772725,0.0196823472393984,0.0149230841007887,0.0038001077226549,0.0254388244092587,0.0177890785004496,0.0964595227298342,0.0127263924808036,0.0146130632317929,0.0388559808199379,0.0161498568630289,0.018758474457621,0.0243211127070097,0.0136828020879717,0.0131130030460565
"2000-01-01",0.0477875463555611,0.0522832428334817,0.0407545536439068,0.143667276090958,0.0520691086583162,0.0467046735706413,0.167773286844717,0.0591802585737266,0.0449585519219771,0.108683499371008,0.0433427450369024,0.0431259735489568,0.0603489099953422,0.0403013568039685,0.0490190167505361,0.0269210318772084,0.0199420853084238,0.0160347079386325,0.043600833979567,0.0258882937530175,0.0248457995877695,0.0993805184784293,0.026321738021641,0.0197635348484806,0.0590054068789713,0.0188317879599976,0.0179986455902164,0.0197917257745946,0.0147019059521412,0.0152559929513309
"2000-04-01",0.0440336734354842,0.0553873134207061,0.0421312174679952,0.144267281937063,0.0555498970218579,0.0456745559646604,0.170918113859111,0.0641515552154664,0.0409340233664423,0.0970864137287216,0.0466669218069027,0.0433258808069511,0.0569031228130013,0.0416040680596971,0.05136596109594,0.0168527560418303,0.0153979022067766,0.0150939991918758,0.00527656313085494,0.0161244057122331,0.0148456122951132,0.0669823443636821,0.00813749813798088,0.0140389271878287,0.031472361582649,0.0135123676792543,0.013461023114337,0.0174615469921326,0.0107336642240307,0.0110892830926513
"2000-07-01",0.0424414530860278,0.0513408472384802,0.0348148523917205,0.141036590451965,0.0468211687405265,0.0465592794415441,0.190211403052699,0.0641349031189383,0.035911501076208,0.112264213957898,0.0401147868852301,0.04200555336083,0.0563655288325324,0.0462031133305638,0.049774805034836,0.00852692692020678,-0.00576936603672015,0.00416146108169169,0.023979481171047,0.0102072906441372,0.0040088544940389,-0.0106998854299472,0.0125046298028757,0.00590498507727452,0.0207408232389847,0.00354831133321574,0.00359313059669736,0.0108926259479551,0.00891809160153228,-0.0049304990850518
"2000-10-01",0.0426009002761023,0.0512369524445085,0.0377846656510867,0.148927870187273,0.0512613179897404,0.0444423336247265,0.198554117249183,0.0576571913038148,0.035045930204764,0.10242498779293,0.0427008154058363,0.0461023486918719,0.0545565161999241,0.040367220096148,0.0463368328820906,0.00398731204685848,0.00273507828979865,0.00290874306915632,-0.00351660075394862,0.0063067061762763,0.00807336136923803,0.0108040120620321,-0.00010687990181156,0.0038005937754557,0.00443337512474463,0.00373053485080501,-0.000173780429864321,-0.00141422953499472,0.000485101751321887,-0.000570668553505863
"2001-01-01",0.044822475475254,0.0532860722578283,0.03835702523067,0.154051759253387,0.0529953679292423,0.0451502416921662,0.192281134316402,0.0621813655726252,0.0401400103012836,0.0864849570749807,0.0444490521901752,0.0476096451365288,0.0539290504024028,0.0395429933339884,0.0447188498330654,-0.0119619596296218,-0.0167292783884564,-0.00808673025371736,-0.0333442860109409,-0.00763487321073824,-0.0109110894758281,-0.0677988791061419,-0.0211427745108769,-0.0109212209962167,-0.0167114103597191,-0.0119017789794059,-0.0131286877461021,-0.0260993499634176,-0.0115286774409103,-0.0161628867452228
"2001-04-01",0.0443195554277047,0.0540500152510275,0.0430425515775522,0.164864474624974,0.0524815106991796,0.0408962564118802,0.175543915392911,0.0712046473372954,0.0408506337761964,0.0872574508226684,0.04304902262831,0.0451938877380848,0.0548699702101721,0.0394652450317123,0.0429108630703321,-0.00820023259043311,-0.0165093640549006,-0.0106859166482659,-0.0631876923831189,-0.002470714103604,-0.00565500750400662,-0.0558281335954835,-0.0297832400715183,-0.00971971201920615,-0.0310406370130808,-0.009252999545048,-0.0110622549028743,-0.0313803663693962,-0.0118245970080401,-0.0169872636572367
"2001-07-01",0.0458359680412113,0.0565228439409934,0.0440463094142928,0.145958036974942,0.0535970821525643,0.0466533774792866,0.173837057870327,0.070301658157277,0.0435793436470676,0.0848093269728822,0.0480788174031957,0.04625645767468,0.0556668717820097,0.041001145859014,0.0438557026302567,-0.0233170296229992,-0.0304265665763854,-0.0206548001649763,-0.0578970946320543,-0.0163096567165093,-0.0190238665309349,-0.0983473713628787,-0.0395598101057904,-0.0231487876707687,-0.0452517561492425,-0.0268019904419612,-0.0215014154460189,-0.0332305462596674,-0.0185681530771729,-0.0310832837458771
"2001-10-01",0.0469572200865952,0.052465799997739,0.0475931195627306,0.15185669435773,0.0532035680278275,0.0439650765090007,0.156526460377783,0.0846362687053837,0.0466498631409627,0.0838797854130262,0.0431801186040668,0.044566160629856,0.0543604631561185,0.0419808244548715,0.0481785769763081,-0.0213013884113013,-0.0287979807462932,-0.021270349853979,-0.083808315803428,-0.0221924808358125,-0.0194031398058026,-0.0845844558573899,-0.05305625008811,-0.0234418819611075,-0.0449569017899998,-0.0210404125614545,-0.0187927794007962,-0.0249046307598864,-0.0191686612290997,-0.0343459481627567
"2002-01-01",0.0439013296914858,0.0525083988746787,0.0464812489755028,0.14684622952104,0.0491293467027668,0.0441156471401554,0.180624196967375,0.0740855753341474,0.0405407953150557,0.0829016374700992,0.0440669980087909,0.0449281045761898,0.056910104107409,0.0425393991743419,0.0504209881409618,-0.00172862266916128,-0.00698647096550501,-0.00563790507544093,-0.00590555087698001,-0.00191972421478196,0.000452093096381807,-0.0198841644662056,-0.00547367311936278,-0.00299977725284553,-0.00558492644381698,-0.00268884920574218,-0.00230579993419346,-0.00927531945669752,0.00278274665242716,-0.0141426660254149
"2002-04-01",0.0462360120042455,0.0532042499529875,0.0467779384684146,0.148461488772141,0.0492674337558948,0.051827487868747,0.178609124050338,0.0598238806786847,0.0400155407481427,0.082586119225394,0.0436092018850076,0.0482278192051908,0.0583365961802336,0.0443723262075254,0.0486447809970526,-0.00159390816179862,-0.0118764578892365,-0.00726891907314069,-0.00687832155553429,-0.00204254684503582,0.00231278902684119,-0.010112517301665,-0.00089341929597557,-0.00284478828210328,-0.00725271027674193,-0.000846873840119086,-0.00602823568741364,-0.00341097144913858,0.0036761706038059,-0.00387628500319558
"2002-07-01",0.0444993145221264,0.0502897874931686,0.0472466155168928,0.139471654459302,0.0557902025538711,0.0528440161972623,0.182781082624528,0.0639024566514838,0.0406206871281926,0.082831363892291,0.0443626038977343,0.0516231471476844,0.0561413430979518,0.0402439742260552,0.0473517505914559,0.00595044134767011,0.00124488907334534,-0.000153657644394088,-0.0285967856282425,0.00109861384787328,-0.00105643787238518,0.0572460541342379,-0.00717945392329713,0.000173110752766805,-0.0248892503843472,0.000449937526447763,-0.00742583333518141,-0.00479857711724574,0.00033202267186655,-0.0010568817681397
"2002-10-01",0.0463967887703454,0.055490390180492,0.0498163492406844,0.161429653229648,0.0510542971824109,0.0500746475642632,0.165184468311594,0.0653838917328322,0.0440335515710354,0.0730369304551997,0.0465183764473753,0.0478728906538537,0.0549156920313594,0.0411143266073999,0.0476777460215068,-0.00219464247603198,-0.00400357485673256,0.000405351226787738,-0.042542806945695,0.000459690391444412,0.00271083732767652,-0.00169079230446151,-0.0148393202826219,-0.00494983899562258,-0.0107916208056645,-0.00559519715256037,-0.000987416998230225,-0.00781490260360754,-0.00267207650284047,-0.000246524981496283
"2003-01-01",0.0483994918675188,0.0503727859444534,0.0509827633328468,0.153551089200167,0.049132003597775,0.0475793369944466,0.16114378248173,0.0701574180609677,0.0449000421608852,0.0882263054169383,0.0445236654314167,0.0461998019222298,0.0545381977322346,0.0426985815995537,0.047594734256836,-0.00559481244484486,-0.00675650388630864,-0.00799212302901088,0.0197316568051686,-0.00385253072168547,-0.0028337515103207,-0.0333391692554581,-0.00343968190168798,-0.00533943114154792,-0.0146552178055654,-0.0106306195609015,-0.00764045335453608,-0.0233156509065206,-0.0011165924806227,-0.0178059630621652
"2003-04-01",0.0446677053726913,0.0502510411444226,0.052284375946352,0.173043486962019,0.0507709130483598,0.0470867466998156,0.164869196309961,0.0606792605322785,0.047824083407388,0.0745104282864546,0.0430386300412975,0.052221861899833,0.0512570717529566,0.0412764126551465,0.0462187859410245,-0.00867997302899681,-0.0126545138074802,-0.00946088729441295,-0.0449720665919772,-0.00626651792531232,-0.00421626974073845,-0.0125259972310752,-0.0138151480822343,-0.00765019745105578,-0.0260803827152625,-0.0100596512720639,-0.0110693628734286,-0.0178242500559383,-0.00928141944013416,-0.0158481459389345
"2003-07-01",0.0440788720482405,0.0538318647443189,0.0492654500990849,0.157879083039722,0.0556684521640247,0.049018865327011,0.17185297768732,0.0657828472950899,0.0488141195961433,0.0739961547561555,0.0443315118486971,0.0451690825819326,0.0490361917233735,0.0423705896144919,0.0489039374743947,0.00998604694584049,0.0139779338281213,0.0099886242840646,-0.00515472874817451,0.0196451065536352,0.0177146463324066,0.0887295126209606,0.0161593920493071,0.00361755420143829,0.0112771218474006,0.00974634749383783,0.010058063563222,0.00766300618222594,0.00566460700152846,0.00867847031426309
"2003-10-01",0.0444538731163987,0.0529968784157888,0.044839049821815,0.162536411471825,0.0555912176663397,0.0477434744679854,0.162398659100391,0.0670531747670457,0.0452206459327339,0.0797653077637119,0.0419949801747177,0.0454694875270687,0.0541061699514808,0.0430888079903291,0.0527418618323678,0.00409063052087209,0.00163840258884476,-0.00207613265616122,-0.0136801670528971,0.00108774937739147,0.00591206159988943,0.0661735769710941,0.00492892188361179,-0.00506625357274413,0.0119475219017155,-0.00121812247081898,0.00275710354542926,-0.00199656158800633,-0.00247874107586703,0.00349460991210552
"2004-01-01",0.045070931268336,0.057895313327269,0.04650633772385,0.153819016782535,0.0524081269769486,0.0458076395538343,0.17922966514468,0.0580024061302707,0.0414839410543224,0.0905549870303547,0.0444124699550266,0.045868648581388,0.045297231406744,0.0410000053757607,0.0526432796886798,0.0140455984268833,0.012756208456145,0.00402001002091161,0.00211456605664297,0.00313599296598469,0.0134934928962371,0.110340250321833,0.00911258532286078,0.00662747957919963,0.0108282920336211,0.00423843488866886,0.000610308394266797,0.00264076683356228,0.00561362685131308,0.00905079249581032
"2004-04-01",0.044178856557538,0.0503994424590538,0.0479739208921199,0.157448096000658,0.0471787790390864,0.0418896300619499,0.185571456232925,0.0589820040016939,0.0381345188330745,0.105833615608271,0.040084504507833,0.043174790784219,0.0495702996596705,0.0376577072774022,0.0519223780845046,0.0230473262662918,0.025905154083271,0.0196457739342446,0.0683351632927409,0.0264449779587812,0.0249547050140416,0.108584924735222,0.0299474594888312,0.0191729330382472,0.0533732576132532,0.0204650926748336,0.0218863745878869,0.0234176993106503,0.0196729677858149,0.0259566367630262
"2004-07-01",0.0412822659659933,0.0513958000236572,0.0383787744006975,0.156286742015945,0.0519695509072045,0.0411340927213491,0.190169417926534,0.0600779124659941,0.0375498773527261,0.112017126388585,0.0369837977176244,0.0443890661998231,0.0460232408362888,0.0383141689354478,0.0540281661421305,0.00567421652624843,0.00619215221593104,0.00831315724067864,0.0394741179819105,0.0160528396641899,0.0119667485740242,0.0267384395632474,0.0113579543412707,0.00768275368204059,0.00291480721431643,0.00617249335803848,-8.1459109131851e-05,-0.000460900800787704,0.00610193091619329,0.00437754951081027
"2004-10-01",0.0441138016778343,0.0471316510062342,0.0513797329200365,0.165402602940011,0.0579012415980961,0.0426157205081098,0.158966116717482,0.0604029813164478,0.0424162701277072,0.10043343161987,0.0414721021857206,0.04440956439341,0.0480916753389159,0.0415200401830143,0.0537430674671105,0.0125442535463726,0.012329407658964,0.0109818758024765,0.062434742134444,0.0215197799108977,0.0156025095452392,0.076343032655651,0.0104369452114034,0.0160536944577667,0.0148755670076733,0.0114841929278523,0.0146711529688541,0.000395573996548119,0.014360081386168,0.0176232100838447
"2005-01-01",0.0428665549310549,0.0475432183385795,0.04139645480489,0.16541417419793,0.0523686620847605,0.0431806815226822,0.170141124344296,0.0539327544871256,0.0389604849286531,0.113836052435311,0.0424888685100036,0.0463988276273148,0.0480063351011714,0.0409989365677951,0.0524668701184322,0.0204074337300551,0.0205615961169302,0.0186720275141495,0.0910884975528467,0.0254156920034979,0.0149536317098072,0.097325442559081,0.0216012845377275,0.0161481191605499,0.0280077620685656,0.0205483619612899,0.0120381235700807,0.0107345513669168,0.0110834300580864,0.0200349108370005
