"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent"
"1995-07-01",271.666666666667,0.0266385395166581,0.033390843298413,0.0148893861526992,0.0494401364911813,0.0184903639497102,0.0157577571413944,0.0244039141870813,0.02360312464648,0.0229183880658574,0.0299235893844423,0.0379548851657231,0.0232563046733142,0.037077195604277,0.0406648864033764,0.0276409794022147,0.0353377700351786,0.0153804402900742,0.0258466116677703,0.0153958689200273,0.031359079080187,0.0281542432786151,0.0205465882863471,0.0163993470271841,0.0384752619171308,0.0427347304270288,0.0309206034988901,0.0336913070038808,0.0244412541235798,0.0154996233025644,0.0295943513330793,0.0331889962891516,0.0249273230199996,0.0292385120563324,0.0147421992010215,0.0228018342360185,0.0246580015748347,0.0206157593482812,-0.000637678635584514,0.0113375278240573,0.00278099147440285,0.0156740339901406,0.00377376085786167,0.00323994068044753,0.00498422512685895,0.000108388630454831,0.01226071594581,0.00479238055176042,0.00697555419311516,0.00529761431979012,0.0156589355438438,0.00727778383365893,0.00836680600348034,0.0152873890818777,0.00340355440304442,0.00234070567567425,0.00344502975350193,0.00230321778394993,0.00161813183228891,0.00512895036164941,0.00452972623714602,0.0100542422661399,0.00343751109106826,0.00149965884939125,0.0125546355932893,0.00173424713129769,0.00239237749881199,0.00612082817761078,0.00701831990683832,0.00703140738137231,0.00373489991026621,0.00288745199559498,0.00497707016240385,0.00892907037984882,0.00254850753543582
"1995-10-01",280.120401337793,0.0392024322546741,0.0311848261056505,0.0139061969143407,0.0475479170622628,0.017802778352421,0.0174080783854481,0.0268957910738825,0.0275926834445157,0.0228522363588689,0.0366960790330156,0.0256608653843227,0.0222008830444237,0.043597929156722,0.0293007562547784,0.0237761968572107,0.0345741846630834,0.0142406557327779,0.0295078974410199,0.0144299861323333,0.027659521372784,0.0351123427429528,0.0201428648116766,0.0142153241243181,0.0421940387883782,0.0301384988031143,0.0392121746681105,0.0309260146340478,0.0209823449041391,0.0166692151099761,0.0269816837652449,0.0340651654036348,0.0265815944080789,0.0362564013850105,0.0136078190061211,0.0199534329495088,0.0280543092537713,0.0188688802173801,-0.0130702324538362,0.00557183621481691,0.00173232819913867,0.000351603717986975,0.000778210027019837,0.00101352499521855,0.000376561884055498,-0.000584807204712634,0.00550535961057464,-0.0102042845782648,0.000875680166496392,0.00108679497723838,0.00729655128402527,0.00109069438995556,-0.000966032293671906,0.00777965060853924,-0.000135173491253406,-0.00476989735845651,-0.000519861565964831,0.00184377093424268,-0.00517605916475894,0.00420878273608481,0.00108977302010292,0.00395601274497813,-0.00462783744711949,-0.00322364881133782,0.00491977753534334,-0.00123518940167252,0.000153412799272792,-0.000383671113635773,0.00020671140924504,-0.00243665010533301,-0.00275042032017743,-0.000677727716042473,0.00363642621840133,0.0034726385907674,-0.00140089360513814
"1996-01-01",310.542750929368,0.0322307882184792,0.0336140006861093,0.0136555806640354,0.0434551887825275,0.023359899997229,0.0152204904060469,0.0259012020028044,0.0245669901964671,0.0256837906346814,0.0311054951689257,0.0225089490359558,0.0207937661534453,0.0324289726824651,0.0314022189148505,0.0249343509137697,0.036339639793558,0.0147440137348962,0.0284744110257551,0.0144729785362131,0.0330831799348797,0.0277381160727896,0.0229073814598374,0.01306050110155,0.0378806348033517,0.0294482846659416,0.0502425589768079,0.0333883030898445,0.0193468870747974,0.0154423748063499,0.0254913242396373,0.0352699726851956,0.0271071994349793,0.0400463939326709,0.0130870388738564,0.0245117620481997,0.0305893413249065,0.0264660179261897,-0.00263229282253533,0.00820932188937855,0.000808163899304544,0.00317865601625955,0.00111776208452021,0.00241709921825683,0.00167525012248383,0.000711767119320873,0.0120263222791721,-0.00179079807517963,0.00163836913133511,0.0030018680105895,0.00684503607752463,0.00661616496370975,0.00856283646891002,0.0107552431556984,0.000469508364430897,-0.00193880723823598,0.0018679315468444,0.000559926347525625,-0.00102703867928988,0.0014766921250894,0.00245543257225738,0.00686003244571539,-0.000509085496008128,-0.00571054893305213,0.00952540162718302,-0.000904865020393664,0.00136943149132283,0.0037118956184657,0.00529442547886555,-0.0041040956659472,1.07010446312978e-05,0.00100682400421845,0.00653632237566331,0.0103589741204659,-0.00100112457275764
"1996-04-01",262.846473029046,0.0241621251518465,0.0356602048789279,0.0147837701398427,0.0532681548451643,0.0193700380183908,0.0235731007846131,0.0192201809689299,0.0284913613060214,0.0216700734316253,0.0340128735006335,0.0296040992194357,0.0207325878102235,0.0462861086491042,0.0400991865273245,0.0276491158215687,0.0350918304600226,0.0154248353556781,0.0261416001135683,0.0146659524132553,0.0272699218564921,0.0261916595588007,0.0209677476455429,0.0166226916057041,0.0314705120208416,0.0293859359079442,0.0396399363375621,0.0360754921313012,0.0198511201616538,0.0178358044652197,0.0243200882452742,0.0320921695197364,0.0220736922018368,0.0339776387628659,0.0147227407062506,0.0270343536718428,0.0283074237106511,0.0222538720943033,0.00439200900081473,0.0130252950764346,0.00433218469868915,0.0225490405497071,0.00438376331396231,0.00770158732102539,0.0026189977060075,0.00904648680912815,0.0112337433590456,0.0039975010413503,0.0163045829137636,0.00617093399291434,0.0248157608718361,0.0138532382780606,0.00829113872310734,0.00730574355790714,0.00504808747479724,0.00294103136437677,0.00533643366708489,0.00374012928276594,0.0016707868793445,0.00601658450198383,0.00813038102879207,0.00524207054031663,0.00757496855329365,0.00195537757268732,0.0203773412847686,0.00386976509908339,0.00752374327248794,0.0063296485995869,0.00852563789380062,0.00714792721465527,0.00452162164870235,0.00436488458291189,0.0117303341095455,0.0101700997122769,0.00344045928099262
"1996-07-01",282.194366197183,0.0290437434153508,0.029200789006348,0.0153823277794813,0.0545990330729085,0.0172499935846803,0.0174090152981599,0.027868920932484,0.025080857612514,0.0222032847985925,0.0335101028061493,0.0238619639411864,0.0197014536781796,0.0325571517443486,0.0353163131934236,0.0257906127137898,0.031692038210441,0.0158393717681728,0.029380801996749,0.0137429574052051,0.0254860295402511,0.0300066839652559,0.0217337569284802,0.0163122271547998,0.0415247515230034,0.043848242646834,0.0399346681853284,0.0366788961094149,0.0192276864693734,0.0176195685161415,0.0243658285657722,0.0313704677751013,0.0241330436992698,0.0409941649385086,0.0134504776129237,0.022389208365455,0.0260027040505873,0.0254908609953348,-0.00393115217510122,0.00436888870559254,0.00249555728961604,0.0152017653581301,0.00336682794042081,0.00224569606914885,0.00419871635272598,0.00210812558866427,0.010163579062002,0.00272627873499516,0.00647794957699452,0.00365817185048834,0.0098748429436755,0.0087058261992855,0.00626977575142804,0.00984157927963468,0.00161777646033753,-0.00206951322928759,0.00257660414078113,0.00462523546412015,-0.00187661216740369,0.00342029065516886,0.00324185968563684,0.00607360254761551,0.00153287743618651,-0.00323966344537175,0.00867261048819308,0.000977218285936084,0.00298648681257019,0.00340572912111229,0.00337960980768129,0.00238702817452194,0.00274465889789751,0.00289512738540974,0.00658435133783321,0.00691260650826553,-0.0021976720991454
"1996-10-01",279.335697399527,0.0277163374817056,0.0361740023287766,0.0137784948574929,0.0553048700711836,0.0167778278057418,0.0225753836050877,0.0252357391942054,0.0265934571043017,0.0200148047706714,0.0342047756948941,0.0269634670395998,0.0193058550586306,0.0388736940566923,0.0358434438115413,0.0287680899434778,0.0352978058890988,0.0149607424790304,0.0268442080369485,0.0138871465570227,0.027735447277513,0.0306043933094837,0.02070225217325,0.0166041484351582,0.0407827950999046,0.0302648859127555,0.0350109028873476,0.0380957814249092,0.0176618985733359,0.0183652668958878,0.0265896884006409,0.0331125063229848,0.0241707657016427,0.0366803719956077,0.0139387667640467,0.0274292732962675,0.0218302283933643,0.0213004813497968,-0.00166836205971011,0.0141207583464995,0.00289095754030108,0.0255618881477603,0.00369772551950859,0.00563991211761322,0.00642897422963344,0.00284004924293507,0.00640426253317096,0.00414413804502827,0.00691346901872483,0.00322253220220799,0.0170071080433194,0.0114025433983244,0.0157839708410691,0.0150523328323542,0.00339518840409191,0.00183719777603646,0.00292253313712986,0.00767272471292118,-0.00175069874444765,0.00375530589631754,0.00509768662397943,0.00920805754889776,0.00299189150223894,-0.00465454608309561,0.0153688774888029,0.000426438982601151,0.00468079441939724,0.00621932308815291,0.00949426367009611,0.00439018526171705,0.000426161180805557,0.0028487637513067,0.0124793268414853,0.0059985640948955,0.00367114815266857
"1997-01-01",309.764018691589,0.0301850708210927,0.0318104348423679,0.0152584028583617,0.0467905418005841,0.0181406241307317,0.0206541495322996,0.0280473988027216,0.024327814898105,0.0244928910492051,0.0378437325845532,0.0237954720869317,0.018196527210831,0.0357685545315384,0.0336450360697363,0.0239746414106091,0.0387727726352373,0.0166063727203,0.031179372449184,0.0133958313634464,0.0337675228206813,0.0298232825821681,0.0199850407641872,0.0156720471556229,0.046594123563796,0.0342640727516204,0.0395229341675652,0.0346903483769393,0.0173445466608116,0.0159981525016664,0.0235991199816418,0.034195057658185,0.0193535414341212,0.0356036815742134,0.0130938048587874,0.0211019438092733,0.0256798433417594,0.0268252941991233,-0.000818533334071796,0.0101989354407636,0.00395354708675645,0.0150327299026665,0.00372051991132155,0.00590625951637296,0.00794784499663837,0.0048560035890635,0.0124168320919979,0.00344520274236331,0.00775888853886553,0.0075836563929732,0.0178090499631013,0.0160218692717237,0.00768479131074972,0.0145189861081556,0.0042546024607557,0.00287939637880082,0.00381299968737894,0.00717702623746164,-0.000197649844585296,0.00214589579237394,0.00685621748505357,0.00992191489323129,0.00747662485048915,-0.0073864996143304,0.0167288673774598,-0.000787813620565379,0.00652037251749642,0.00337389727633004,0.006117051556553,0.0010038544746757,-0.00327383890688566,0.00302512478214545,0.0101045608595041,0.00882758784430359,0.00498516361012803
"1997-04-01",303.113402061856,0.034225248423069,0.0325987300669003,0.0143117410663003,0.0477044745831637,0.0188146752025237,0.0188274155990497,0.028244030330945,0.0250121905158615,0.0234644435773193,0.0309708810206654,0.0258512824320348,0.0198141443959769,0.0409437447102211,0.035577528120335,0.0234299999610433,0.0356145343398968,0.0155439880066964,0.0274663326791929,0.0138872754208581,0.0307184308666375,0.034098742094963,0.0252971885325864,0.0148161202810346,0.0350985369521674,0.0340843729171336,0.0385999892013425,0.0314762543375919,0.0183122244780214,0.0168979729545294,0.0239254720619293,0.0332239913850863,0.0304799002427239,0.037803455974121,0.0121599030260471,0.021607472198807,0.0272119539780636,0.0218853580651607,0.00170150174732213,0.012738192648376,0.00345678491852351,0.0230689086758629,0.0028063372389761,0.00490365913951319,0.0111207109636332,0.00575144908393662,0.0104725495881802,0.00328210932068023,0.0103604235108286,0.0091536878636971,0.0209625617082501,0.0141852022338898,0.0128549715513625,0.0154494550806345,0.00292344305363795,0.00422672264104527,0.00438872118658615,0.0076583246237894,0.000486299769795002,0.00907613998350499,0.00656361896015643,0.0112931647754799,0.00613786461659203,-0.00264480384977094,0.0160403518357471,0.00519251551642527,0.00708541168891407,0.00442099865825501,0.00985106142183632,0.0032465995670087,0.00182507910199391,0.00376693124154295,0.0112364577821309,0.00975018178962718,0.00591071767386372
"1997-07-01",301.314754098361,0.0233794550199585,0.0328855483763305,0.0136658864185412,0.0581005592107807,0.0179818524972637,0.020847576580843,0.0263114128178619,0.0219267012782495,0.023057631206825,0.0286303979920936,0.0276859786879701,0.0217592634292438,0.041745037408302,0.0383344990301523,0.0246865866686245,0.0311293249308654,0.0156023150856881,0.0329920774116,0.0138833969658166,0.0300705925421725,0.030453304401545,0.0268577963946092,0.0160913243205342,0.0387734677806604,0.0347432457618023,0.0325413117764283,0.0386890533037161,0.0212754024028078,0.0177602400345065,0.0247152062056222,0.0335084839530628,0.0213706896066919,0.0301612230967242,0.0130553750627413,0.0247021894159675,0.0254738658673903,0.025151727056007,0.00209500242296456,0.00670719379875287,0.00334703974083999,0.0172412716188396,0.00475369092525404,0.00712513774785788,0.00779162748068525,0.00514568178377732,0.0103840287115804,0.000759770191130652,0.00145620071771112,0.00367571031897882,0.0233571623234816,0.0185955990796305,0.00998482509987736,0.0109287243344306,0.00412725166299566,0.00249794085542787,0.00331166832606169,0.0055678167837201,-0.00807433487582312,0.00209552461308983,0.0065689125890701,0.00825133862143818,0.00632761204314538,-0.00105831810610464,0.016064115274262,-0.000647355824285684,0.00558314813121027,0.00312713844267326,0.00602021857798329,0.00357331260188609,0.00261178675364355,0.00360464697205214,0.0114903304870558,0.00853108567871269,0.0034613683447419
"1997-10-01",304.211240310078,0.0242414941673138,0.0299707833626788,0.0130029534430053,0.0447093687337621,0.0175939170222637,0.016924521238437,0.0264886301180104,0.0212820877115494,0.0202477199304991,0.0359529822932666,0.0358304169280961,0.0210190627475644,0.0321626829179664,0.0288656021671863,0.0228251687746602,0.0325959826723674,0.0150817850767559,0.0352027808718243,0.0137572771577546,0.0280897927798474,0.0269034114181545,0.0473554392380057,0.013500266261026,0.0378682885680226,0.0285176539280432,0.0396680537192192,0.0304229947724992,0.0357168555904969,0.0149089989700077,0.0343189007894805,0.0324781341245739,0.0197679893902636,0.0364250815055264,0.0134671116571403,0.0229599482315844,0.0283678001614602,0.0215080615596865,-0.00556458868690066,0.0043438969020545,-0.000831018172542542,-0.00390812132994082,0.000116780174890235,0.00123514449231273,0.00433472238817204,-0.000449948289438839,0.00249911988507488,-0.00789052178963306,-0.011802017354558,0.000489034536500377,0.0078721213655436,0.00309499350378061,0.00182513930224599,0.00858375651574406,-0.0015857793922891,-0.00980244592966504,-0.00187073388569584,0.000864149015621134,-0.00614334790227952,-0.0211159116637422,0.00169570356986051,0.0018008973392672,-0.00385239510386585,-0.0152791655235043,0.00650124098810246,-0.0173089037031333,-0.00121107733692868,-0.00916498164958378,-0.00193123864169618,-0.00289139464726259,-0.00435090601781069,-0.000290726408011943,0.00681221000926629,0.000375586884606184,-0.00110987793539513
"1998-01-01",318.860169491525,0.0305017484691162,0.0323422742303202,0.0137206958743311,0.0381293668091997,0.0202432650947809,0.0178750414831598,0.02606847061822,0.0249163991300337,0.0219515989288173,0.03888342547878,0.0266369573470223,0.0219217198018323,0.0309040100171041,0.0282843205636022,0.0236780262028323,0.0395012989915342,0.0156429727735701,0.0352982919832637,0.0144918758979284,0.0303346411459822,0.0277861802697403,0.0473548191510728,0.0138927339339203,0.0414931069319368,0.0260264755308338,0.040705909024323,0.0300121883702718,0.0307392725435538,0.0168135753061965,0.026996681265685,0.0315126867679843,0.0199908576330518,0.0328838666654611,0.0127592597362303,0.0221097023618216,0.0263368465184805,0.0212594371480058,-0.0019880283447637,0.00653200952266756,0.00100562262028142,0.00850785621925135,0.00218075678402525,0.00226980788854335,0.00524428266816191,-0.000653754448648319,0.00902397243456708,-0.00347368324470761,-0.00400246939981064,0.00158395196281497,0.00641770792030614,0.00979936752097083,0.00583754255824968,0.0116259995054749,0.00136799151127177,-0.00657503853570501,0.00150135847724562,0.00352055005273252,-0.00392394050317464,-0.0131988362729205,0.00369105285095778,0.00335404130664908,-0.000845917145145518,-0.00797923157253387,0.0108608756001872,-0.0101672293682715,0.00335478306662078,6.03757768918385e-05,0.00440603945037425,-0.000828169873712466,0.00238071201074228,0.00146137330434637,0.00952285547268482,0.0050817306715554,0.00149156891934877
"1998-04-01",292.219827586207,0.0229591893341931,0.0398366596088727,0.0137345788863599,0.0387008148958209,0.017657993965897,0.0172113287623845,0.0285546726869291,0.0240820824714365,0.0215207385591779,0.039044816188506,0.0303947466108816,0.0193053889424173,0.0282663147503305,0.0323895578798199,0.0241602204010765,0.0324054871710162,0.01533765514648,0.0343672832161195,0.0143228628280162,0.0291743418674212,0.0332936827145172,0.0419600413150605,0.01296077435598,0.0409588484302398,0.0244676100673589,0.0488899497640646,0.0290558720010134,0.030874100557623,0.0157608279945061,0.026345670620109,0.0320149766035282,0.0236978665978441,0.0361149919427332,0.0130392165742668,0.0218910104904934,0.0273476127012125,0.017900213096293,-0.00539261354033606,-0.000265501353063414,-0.00229081937929286,-0.00030319670448081,-0.00191690481803352,-0.00105580141178388,0.000917615068825752,-0.00124836831129334,0.00193946442598283,-0.00622966869693502,-0.0138718892673617,9.3553112969932e-05,0.00266253450564143,-0.00177045564432482,0.000151235617187088,0.00445084511470097,-0.00216248344028619,-0.00757336026878432,-0.00160588519954737,-0.00213366936148879,-0.00977125610734229,-0.0130161645041962,0.000346635885501832,0.00423010834954653,-0.00604216226044267,-0.0192666217679145,0.00490440271656763,-0.0120451073379489,0.000759771154527706,-0.00245678589815334,-0.000331266934611687,-0.00629023669490833,-0.00665304820548075,-0.00142648696790578,0.00391577935863527,0.000937777740974843,-0.00386242094335794
"1998-07-01",299.062626262626,0.0223799746987666,0.0283629931877501,0.0137404159551663,0.0407898515503832,0.0192641936599087,0.015905370608956,0.0223968186008741,0.0214367408439955,0.0199763796481803,0.036506890372315,0.0345779354156853,0.0207967554210014,0.0299929997531905,0.026319591434957,0.0287832979628552,0.0310808645507966,0.0151593840382659,0.0391557263668956,0.0146229914857817,0.0260859415632624,0.0264765612787415,0.0350217792764717,0.0137789530866341,0.0388555185195431,0.0318335036448135,0.054552116424183,0.0301910805811679,0.0410695314592715,0.0160327085683558,0.0334057797867147,0.0309205609954463,0.0193391399552784,0.0346325522438519,0.0139024614955965,0.0197413225875657,0.0327559312274531,0.0201553817499238,-0.00756771493608615,-0.00198542633906306,-0.00334697123969187,-0.012530208479435,-0.00490567137006592,-0.00373980318597439,0.000416183679939535,-0.00565546828321404,0.00196556539557397,-0.0139637604469572,-0.0197108881000467,-0.00408113471874982,-0.000855831237190483,-0.00205156968111664,-0.00295888286861889,0.00651761906896851,-0.00472804423912646,-0.0166364251094795,-0.00388677572602731,-0.00100317678513539,-0.0100046484331912,-0.0137450194840681,-0.00222138515177664,-0.00225615632084395,-0.0159825568448265,-0.0281481717878023,-0.00135615263846278,-0.028495335919822,-0.00282351848768483,-0.0158298069372793,-0.00392993039819362,-0.0061798302043775,-0.00784976823971179,-0.00301787784424474,0.000687107641233511,-0.00753228271249727,-0.00299643910568788
"1998-10-01",286.085889570552,0.0331986682127644,0.0307528450814567,0.0144404997893341,0.0434967400120935,0.0182344918402009,0.0152793559068266,0.0232265912884778,0.0238373146807355,0.0221656169115287,0.037771677781921,0.0263096865381872,0.022309199881792,0.0284405942364729,0.0272160186088457,0.0321184457670177,0.0331355333871132,0.0166822221125619,0.0369711147595842,0.0140675183147104,0.0249271107137163,0.0261584395388437,0.0296442317787363,0.0139950752401816,0.0345463391646025,0.030509951105887,0.0494772657810606,0.0311148807603521,0.0342489627231165,0.017044938709925,0.0362814154320081,0.0319629402758057,0.0278565464706881,0.0325056983160748,0.0136228769721595,0.0182067338335867,0.0303841361370255,0.0178583219346053,-0.0109661491992441,-0.000508537758204294,-0.00333622095811557,0.00321304427434608,-0.00350395380872366,-0.00182579436889596,0.00178416186999385,-0.00348375637009019,0.00317905351505318,-0.011859957709878,-0.00977739040991768,-0.00356413940507913,-0.000161207195450549,-1.28824850137681e-05,0.000493251375096696,0.00447430951671303,-0.00305530744677257,-0.0109040328301185,-0.00272946696137248,7.26026646184623e-05,-0.00691350737112478,-0.0106289481895963,-0.0012154951174479,-0.000561719666438861,-0.0145498563967864,-0.0209215286622045,0.00213572866489652,-0.0175082411671559,-0.00281787053291799,-0.0132003262767749,-0.00356243483096551,-0.0071874231305479,-0.00641331022597901,-0.00277447207682933,0.000659221032063694,-0.00322727060137295,-0.0015482562566909
"1999-01-01",323.265010351967,0.0321655545125086,0.0380536898130859,0.012940182568923,0.0434374130684013,0.0218648876739687,0.0164677014926057,0.0262970295069098,0.0252357780229026,0.0220425771073873,0.0314109888156113,0.0296895384009713,0.0221571264253756,0.0278349681185666,0.025667618470096,0.0275376532102139,0.0333416974006026,0.0149879568647514,0.0378716290987401,0.0141954188352432,0.0295008880469388,0.0281617829821477,0.0301727604479091,0.0140556333325396,0.0399487481456888,0.0270612105043114,0.0410655999615122,0.0334716951061266,0.0284083833830544,0.0176566879848316,0.0375655505470227,0.0331212924802272,0.0227250284678122,0.0323342061892984,0.0125542474838076,0.0208020002917179,0.0288403141906904,0.0193545610474984,-0.0033171610454766,0.00466399255274313,-0.000134114000793321,0.00695599099713812,-0.0017269017190564,0.00168368812513976,0.00512297082439886,0.00251371105096773,0.00677692856486709,-0.00293412044418729,-0.0035605414288847,-0.0024045373980314,0.00579364842922076,0.00497377086095694,0.00515259683348807,0.00918523464045003,-0.000905626129155135,-0.00819170698569277,0.000732903872182647,0.00322635828837132,-0.00612162291721081,-0.007789501349358,0.00210766724760908,0.00583682135953393,-0.00181995979325769,-0.0128671857665881,0.00556198574191115,-0.00872894109428413,0.00191475920740437,-0.00627263238426456,0.00118998416308666,-0.00129360615217843,-0.00079816296294486,0.000354969401640233,0.00576773922364986,-0.000348681316397209,0.000320645727801819
"1999-04-01",272.866666666667,0.0256402497101247,0.034596547575478,0.0147569878076336,0.0472495360383345,0.0197107789834278,0.0207234344364277,0.0254950462182933,0.0210763566199476,0.0224487525879369,0.0355679748803787,0.0267955986417436,0.0199919720456988,0.0292086878263595,0.0323681257835986,0.0283861959988365,0.0315510748596275,0.0165645625268197,0.0327021953948808,0.0145493855264109,0.0253659250766715,0.0307432402238924,0.0290051032846132,0.015525617937054,0.0356927961530022,0.033741883263311,0.0466817048324172,0.0349468170689318,0.0277583062331826,0.0179013203726478,0.0304455023740325,0.0347270640477298,0.0210893268947459,0.0338707854821395,0.0135107580959412,0.023121952082568,0.0258355887730167,0.0206528443421438,-0.00347290223841642,0.00945752759837693,0.0011369370335605,0.0175473826529125,0.000918362654458341,0.00498492158349111,0.00705390375889737,0.00199492626745197,0.00943353136149324,-0.000948865988662609,0.00151377594113102,0.00513564438336277,0.0105592079852305,0.0130142345781517,0.00956649733351355,0.00930112152190374,0.00146374491001693,-0.000742262938330742,0.00207467080913527,0.0048438730063902,-0.00292146089666008,-0.000355199515821944,0.004769008538647,0.00842424718964332,0.0039261570478409,-0.0127024320587172,0.0122370192764402,-0.00441196786934492,0.00467859717085507,0.000812834102906454,0.00397309044951807,-0.00172090545710272,-0.000564553143016925,0.0029475477094126,0.010401221646073,0.00473651546615387,0.00148208326608896
"1999-07-01",259.506849315069,0.0218121127024676,0.0336809684326079,0.0161320133991617,0.0477761608740346,0.0209429475701323,0.019108058128011,0.0240594283837924,0.0240452789341024,0.024277263920195,0.0336042079856978,0.0327080820150163,0.0227503297948414,0.0308641813011977,0.0286979174897268,0.0275136755743195,0.0322982014170456,0.0167245644394137,0.0339487515598389,0.0155538560477043,0.0269289478270073,0.0297244582851123,0.0312947033902972,0.0160157672466535,0.0362986196351136,0.0388549266362778,0.0373768866718787,0.0346746540722454,0.0304074512158228,0.0172147605194731,0.0294521474660726,0.0312875396251732,0.0200514002657871,0.0282398422291105,0.012550050686691,0.0229440710161379,0.0264288754499682,0.0237568977918709,0.00130456303350007,0.0109064780475855,0.00238693111168958,0.0202948669481812,0.00246400284695574,0.00406162260203921,0.00650166504255399,0.0043328560192237,0.01125495872063,-0.00382749099647541,0.00296504800053179,0.00536590473918105,0.00645561926967476,0.0123240532860344,0.011081627643782,0.0145081159648183,0.0030498996639448,-0.00299941218352159,0.00308055428095079,0.00628676531352502,-0.00283892178607379,-0.00256731537886324,0.00405564436184831,0.00816412681589405,0.00222013546365475,-0.0115719398121409,0.0166692301763277,-0.0055990065330433,0.00746810006011788,0.000388782002436166,0.00685937392129605,0.00561522857566657,-0.000688964870120215,0.00326574908634867,0.0133806478684742,0.00660782873035973,0.00246490741052586
"1999-10-01",282.881763527054,0.0215917945586579,0.0377427949349205,0.0151281750186125,0.0460698076398558,0.0213725707909132,0.0211666775327386,0.0321108890782786,0.0269179295711628,0.0214681590709925,0.0329893555739539,0.023761720688181,0.0178669909872216,0.0246083410886354,0.0277367496389552,0.0250441870806613,0.0358715345847239,0.0165812325670408,0.0323668665585326,0.0148905358087268,0.0271643305717322,0.0298427425157055,0.0282827836949383,0.0156899805367427,0.0409224522676947,0.0356384738525533,0.0388701047483675,0.0357443879960911,0.024154941133474,0.0201534840195636,0.0292466873947572,0.0345402333402458,0.019051205024205,0.0353749905477324,0.0135565337985372,0.0244851807289591,0.0288414851025869,0.0231536899533486,0.00547953348939849,0.016720044087413,0.00543789757571968,0.0166053160300085,0.00734680493008436,0.00898386757971298,0.0147411767924815,0.00650828678013153,0.00906941351614123,0.00540830679942646,0.0106732396112264,0.00552899141110717,0.00772697868020908,0.017033117025638,0.0139544782841449,0.0161019170153091,0.0048570262793214,0.00562652828214387,0.00516443130665587,0.00954338002953246,0.00322669424359856,0.00789936406174112,0.00889518919285245,0.0156708902109282,0.00771493926674061,0.000924523074067592,0.0192201661546595,0.00485181945158288,0.0099853275907869,0.0112199339779544,0.0102162082494358,0.00666970232271941,0.00743576867775272,0.00455964407977509,0.0167359594056852,0.00919247115547936,0.00690761020823396
"2000-01-01",274.344064386318,0.0374587870265841,0.034169388229572,0.0148127701052339,0.051012819479616,0.0248776138686827,0.0219042294469032,0.0253122050326788,0.024630299299952,0.0203141278507242,0.0331362993877454,0.0180429930563616,0.0222421501836667,0.0259406167413989,0.0266414104694448,0.025596690135781,0.0293932330838934,0.0166806700985106,0.0321032030474843,0.0150280268629785,0.0288294442379945,0.02935843429596,0.0236341205865773,0.0155398010795124,0.0421849696772849,0.042063083434573,0.0352419630372219,0.0359956963751283,0.0244380067890828,0.0196431505449943,0.0287210974325896,0.0323248687699088,0.0218816994927887,0.035771945309046,0.0141847880390005,0.0222034154917294,0.026956834935889,0.0217291470635065,-0.00366892636470193,0.0133368451527783,0.00434264346333195,0.0186498920121606,0.00616717440950083,0.00642073876020672,0.00872483433189117,0.00657231260489557,0.00940819610766558,0.00428157488219892,0.0047182532146304,0.00443126803460773,0.00880606567012157,0.01331319637217,0.0101550596071002,0.0118638497583161,0.00436905121004285,0.000302908732158927,0.00451209049357266,0.00770532441690423,-0.00110225971650681,0.00306332553914092,0.00528887861657368,0.00870650347623758,0.0101137104101414,0.000214068542476264,0.0177994224494383,0.000514167137262049,0.00745973427999283,0.00559950019146982,0.00669979927975994,0.00453170657394017,0.00338651582247563,0.00420996610973044,0.0116873067609161,0.0076336259206075,0.00724955412720388
