"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent"
"1995-07-01",0.0396680481138589,0.17455216606441,0.0335005632150136,0.0613662997632085,0.0422406675700642,0.040143464883405,0.0425807355620087,0.0637139447660483,0.0353352069129369,0.166220428024639,0.0856420278289586,0.0377432700595141,0.0509563367583867,0.0448518519717884,0.0425167892179465,0.0389681992878129,0.0108956073300746,0.0636736850582402,0.0102711019131128,0.0164021854053819,0.0126843092913127,0.0118696028662423,0.0148858800566005,0.0154329645347974,0.0100019647431997,0.0571339877655997,0.0109692077235753,0.0102865885684505,0.00403416012707842,0.00976416078332288,0.0166905309921759,0.0117875775243184
"1995-10-01",0.0413328536778305,0.170528639536879,0.0348728063438599,0.0547462580385302,0.0422482081101627,0.0411915712697549,0.0400736141254308,0.0575590471440753,0.0362597718418435,0.181980234138641,0.0825394363692983,0.0379264985247286,0.0482402804166167,0.0431768097594455,0.044233424621881,0.0430905460810225,0.0115222015912439,0.0561959315912535,0.00843489475516575,0.0164548224559865,0.00759478240228641,0.00991722245041077,0.0111516720082635,0.00886455497398578,0.00931773129318375,0.0615427305248818,0.0192573174516508,0.00691210564126246,0.00154637585605308,0.00998155600174432,0.0132357191404658,0.0102935339370346
"1996-01-01",0.0415930631517921,0.149554341899117,0.0378474287293221,0.0596329278131771,0.0441961199189688,0.0394583639750618,0.0404682454542819,0.0645981122765467,0.0348452103147738,0.176248363111209,0.0912917118879403,0.0412213156913581,0.0501341478487167,0.0445965267292504,0.0424619969564121,0.0418521242420717,0.00786575828791727,0.0430382205292795,0.00702080140158436,0.0100900447968111,0.0104112348187105,0.00942168865182955,0.00721130149751769,0.00540233697163099,0.00701030477617447,0.00579074815613025,0.007463959247929,0.00826272767861677,0.00850472056104838,0.00626753713549633,0.0114726813481088,0.00901541020577773
"1996-04-01",0.0417490339287128,0.159211706766911,0.0352704469937636,0.0599889550744235,0.0416824880356596,0.0393969712011728,0.0381676459864375,0.0603696997280714,0.0382235577733868,0.175630697249578,0.0893035975442344,0.0377601540552085,0.0481031049872907,0.04461226394277,0.0471800738806984,0.0433496028516812,0.0317200746697653,0.109288569667113,0.024884550204605,0.0339934616268431,0.0284920611812189,0.0239892728556154,0.0292635875212803,0.0280852532824769,0.0232477932816686,0.104444540258962,0.0462389102604656,0.0229225012458687,0.0271196823350784,0.0259144851827929,0.0314782358791657,0.0229281988939476
"1996-07-01",0.0367360037779059,0.16250791149415,0.0352549046937668,0.0579548585948951,0.0407316019240814,0.0375929854819493,0.0408051760293364,0.0635852846042623,0.0387134937741868,0.171298042258991,0.0994637847799353,0.0392534570704654,0.0451940598010486,0.0442270860602996,0.042478435303816,0.0442029143509104,0.00552958837968586,0.0453496592897423,0.00437139124429731,0.00864992260557519,0.00601396834796738,0.00419247767860589,0.00703081785657236,-0.00599356607905871,0.00461200294951259,0.0313644386375048,0.00193002986444899,0.00390416093323542,0.000938423755713363,0.005606836593821,0.00746737603312284,0.00170048267564793
"1996-10-01",0.0395353575661313,0.168159889178579,0.0346270063102056,0.0592125170639184,0.0422574734220807,0.0402432731067053,0.0378317870887271,0.0540305862159867,0.0346404127955569,0.178165444378711,0.0968296367651824,0.0411758776837937,0.0438927430452246,0.0482772680586472,0.0418217752477582,0.0392989520727919,0.00765959922548986,0.0877312398870831,0.0101135018203845,0.0134873977305106,0.00923684274923487,0.01396153204902,0.00974438087590445,0.0129439635735266,0.0103694721783358,0.0236092315249306,0.0228119816243806,0.0133979384298526,0.00774454802768648,0.0100936746961307,0.013781573171149,0.0117845410659389
"1997-01-01",0.0418437183033462,0.160408147935842,0.0372247477231375,0.056062413144276,0.0422968608132665,0.040074244292194,0.0428532711406671,0.0624973370138119,0.0379322462073619,0.16597116766504,0.0944390717458838,0.0380353241892048,0.0494017743143677,0.0444881626336036,0.0419270167725694,0.0445444961054277,0.0154284800519544,0.0453132493598414,0.00846438886326413,0.0146874281332664,0.0145149399047137,0.0115924366368979,0.0126765436722643,0.0087546128849729,0.009348963200224,0.0460095499443125,0.0185781793677152,0.0121888931852675,0.0165882370018289,0.010862600238085,0.012326684190673,0.0100444876377174
"1997-04-01",0.0377326547241271,0.159166264480713,0.0372628052789755,0.0575222841013857,0.0382003422677546,0.0446944640147691,0.0394364876505384,0.0667076068779239,0.0321467843603923,0.178556479426195,0.0855193723860767,0.0395724407019834,0.0501779642242281,0.0449219712915172,0.0442211958260637,0.044160882387357,0.00926272265428641,0.00917515090157173,0.00657718478517726,0.0257861600329902,0.0103718419656271,0.0176364235594864,0.00821706603042623,-0.00644694038517614,0.00929152668337222,0.0586471070378338,0.0147588827703427,0.00761070150710678,0.0118023158482119,0.00919887355919815,0.00924059530389358,0.00502811847534235
"1997-07-01",0.0391972732772035,0.162454064763824,0.0328651655924318,0.058234267196374,0.0415701599156789,0.03556735064529,0.0425328551370359,0.0570671234571388,0.0351070982211126,0.177896929401484,0.0944116672479548,0.0384764283005321,0.0494715560191976,0.0451861985530811,0.0461711388919625,0.0437907233796989,0.0122228666084551,0.0356591287572877,0.00979812308296484,0.0235783741354869,0.0110584701720061,0.00957058512138883,0.0143369167077232,0.00820384023062833,0.0106594762758252,0.0739949937673298,0.0292261948324438,0.0104618101791155,0.0143533221760692,0.0132164970988674,0.0116585711086295,0.0115881082087356
"1997-10-01",0.039008635125996,0.15599426401459,0.0348857921245622,0.0553504909882134,0.0403152417323073,0.0379689280549675,0.0394857431756863,0.0574226289744594,0.0367920589687361,0.170327229173314,0.0870317347364259,0.0422570545058121,0.0646285422827036,0.0473205426881814,0.0466262130244626,0.0445849004295827,0.0209409606938582,0.0277083370231401,0.0175138587450112,0.0374392070358504,0.018827184285605,0.0176661152715298,0.0219332760860216,0.0138512250932444,0.0153084839215681,0.146945392652705,0.0353050664074754,0.0168530237265239,0.0152476721364381,0.0162447840436014,0.0193543349018848,0.0183428422564797
"1998-01-01",0.0395065497049404,0.150236432362436,0.0345607978383574,0.0561210952883016,0.044550366241315,0.0411714329587578,0.0395236103607332,0.056079854321351,0.0389361607736037,0.178274162715871,0.0944419877612939,0.0419351450019376,0.0587509212892683,0.0444256710526012,0.0397542584368233,0.0417315538924083,0.00728581306360571,0.0231404515088324,0.007094194071237,0.0188411313733605,0.0121408100352595,0.00833729092475269,0.0121862155197563,0.00576900354026182,0.00808243326886735,0.0346732617631148,-0.00743056582697457,0.00922380794798653,-0.000438029908020612,0.00642666745573561,0.00847145046256188,0.00705875598108073
"1998-04-01",0.0389235860784463,0.15130320069564,0.0341047642022445,0.0550269898174825,0.0447579665001589,0.0359269262220701,0.0392139269186438,0.0655157302421087,0.0375053913219565,0.180298672801104,0.0902802789669969,0.0413744538026387,0.0608383633020393,0.0458918698538891,0.0424191660299816,0.0366187132445989,-0.00553041790553608,-0.00779099466832124,-0.0059688666690168,-0.0076822929597647,-0.00337301546505469,-0.00589258559306331,-9.37782884649036e-05,-0.018837375679659,-0.00734592182535975,-0.0188973455583634,-0.00608196241561647,-0.00786574234738257,-0.0281133402996476,-0.00594375999330341,-0.00432578686370728,-0.00912756516279957
"1998-07-01",0.0381534863920528,0.149230556884027,0.035014037589462,0.0540332514894824,0.0482231506217409,0.034564721850858,0.0396154441585524,0.0576862944901947,0.0377021373947334,0.188813329922106,0.0849769579157914,0.0398317406782516,0.068267446981228,0.0430652527237916,0.0388351782632531,0.0419870126444746,-0.0027882614682423,-0.00803445168832787,-0.00304797781770607,0.00303554903136534,-0.00814834475823694,0.00038850140162956,0.000706429592572866,-0.0130666271684809,-0.00163448787267258,-0.0112214034838154,-0.00457567861421627,-0.00639264795351724,-0.0235038510449736,-0.00486655309482459,-0.000859666571064383,0.000729597969900096
"1998-10-01",0.0385096899111069,0.149127756865409,0.0358331249378493,0.0597990139238634,0.0473839871900835,0.0368405707739603,0.0423061526007158,0.0608599283768685,0.0340111547853245,0.178023683586843,0.0803130229427168,0.0451933094229626,0.0588316363664549,0.0486837664829095,0.0438438938864745,0.040439307946457,-0.0057013993750753,-0.0377033354868805,-0.00592975335833968,-0.00150535513385474,-0.00387795935928491,-0.00237880380113398,-0.000685265037759028,-0.0172299048922247,-0.00479952681659315,-0.0266960716259128,-0.00808987930539352,-0.00737945029038888,-0.0151374391272825,-0.00691293395055805,-0.00498012572365622,-0.00110345938319136
"1999-01-01",0.0387981991526196,0.134751286881324,0.0369506170554123,0.0553395316656877,0.0396721239985028,0.0366258797529286,0.0468272259913737,0.0606371777286204,0.0378603625929412,0.179373563282184,0.0989783490961924,0.0413368666759565,0.0591021916556052,0.0483258545694439,0.0429376103446615,0.0424831595565459,0.0159679079271476,0.0157410397930428,0.0129403007772879,0.0231242297295103,0.0161119706500048,0.014750787362906,0.0269191402967619,0.0159624988882242,0.0129723544678628,0.0875135163859748,0.0280628638678398,0.0151234722800657,0.00190768397657909,0.0154174134907504,0.0176953247576015,0.0169676240580168
"1999-04-01",0.0396358881904203,0.137830159523801,0.0361280564687365,0.0572813766877845,0.0416396782230907,0.0339467064741651,0.0397372108969346,0.0577098280624519,0.0364713929224191,0.186536676852107,0.110458589714169,0.0382055575211401,0.0558673507225982,0.0445821017382629,0.0432345379085394,0.0407348880933792,0.0164716667873136,0.0209042135376524,0.0146933008455154,0.0237616767329693,0.015908878325076,0.0126977123240089,0.0189575791492479,0.0152873844223706,0.0126960002563828,0.103397618596276,0.0405391159100491,0.0143914958684528,0.0141811098986907,0.0166016196578804,0.0193501839069533,0.0149613664691897
"1999-07-01",0.0385828362099009,0.145740046989761,0.0359871170864701,0.0572799697568607,0.0388246237596312,0.0355776722727615,0.0378673137054416,0.0624148526097241,0.0375033628320396,0.178475704510499,0.0995962469454619,0.03595998166495,0.0569998193096074,0.0484127510996813,0.0498094739987157,0.0409682272484937,0.0105689265407972,0.000546660765762406,0.00736722484137156,0.0137742111244928,0.003820914334078,0.00602819113780656,0.00315589632747418,0.00473235574529369,0.00665106122589676,0.0533398284921911,0.0313776791608777,0.00603925323036154,0.00971138846964097,0.00741225981043597,0.00912296135813375,0.00750659748004103
"1999-10-01",0.0409330084293942,0.142188654326123,0.0355852370044282,0.0554917164660262,0.0421461855104664,0.0344593100370773,0.0393607462857565,0.0598800590802911,0.0385410109066583,0.17577238749978,0.108021149493198,0.036146920840194,0.0594871204927547,0.0460998851638604,0.0446080730072805,0.0412785354567113,0.0212542046292412,0.00847327702718576,0.0147366985445668,0.0241507052123415,0.0178904239688384,0.0140882926988031,0.0167165082070647,0.0125586736351592,0.0145762335293851,0.0825376229072155,0.0408428356887535,0.0148004808796584,0.0236817280231532,0.0155262738008001,0.0164159870372733,0.0128554410844393
"2000-01-01",0.0429218235202805,0.130450519853742,0.0377200707542578,0.0568710947388034,0.0447466120868859,0.0388220040112611,0.0418050515709811,0.0625705319466925,0.0386316886928463,0.168220607029067,0.10391012295438,0.0399712833326421,0.0582551778443388,0.0486834756554771,0.0434669073240798,0.0429530286842641,0.0238604079105115,0.036291293817112,0.0158432374784765,0.0230575617311518,0.0177268617697045,0.0170747340969509,0.019988673735887,0.029421796998698,0.0158500680842218,0.101507482989907,0.0516883347262042,0.016705467402296,0.019349034697967,0.0231939086569567,0.0219606082380997,0.0147645365662768
"2000-04-01",0.0396691563996179,0.131138841541186,0.04062011127295,0.0557231381795701,0.0410166906278339,0.0403015478208299,0.0437817477972735,0.0672379766017431,0.0420192422781306,0.171544853921441,0.095676823837203,0.0405335837508186,0.0543618444723857,0.0462148885739351,0.0432119090680933,0.0469476438569881,0.0160667061630694,0.00673681973075783,0.0127787543142084,0.0203847963791186,0.0116458374535604,0.0137894322976601,0.0134508206575257,0.00448375601597479,0.0127503771336449,0.057562930435859,0.029771073607684,0.0151511047954162,0.0158278650107257,0.0121351034129856,0.0163054187894714,0.0116394587555686
"2000-07-01",0.0382974650860684,0.12775507524233,0.0371820821653723,0.0564386992012248,0.0450676807995845,0.0339431574770029,0.0414372779712893,0.0683891569919943,0.0361961045408109,0.184899830927023,0.107438343288971,0.0353033758843099,0.0551434540762613,0.0421073278816141,0.0447530654528126,0.0456479030133308,0.00613570464142175,0.0191923790456256,0.00313898984603493,-0.00597223253684944,0.00384101680867786,0.00552878036010259,0.00407686462440995,0.0121412361866745,0.00620277017978642,-0.00730221549041762,0.0242171689659442,0.00353112820325774,0.0117409646165208,0.00251406457345587,0.00691012159805089,-0.000309880264758098
"2000-10-01",0.0402849515772593,0.130680255665795,0.0356190902661154,0.053816091288444,0.0430188074751781,0.0354669590042254,0.0404984386412189,0.0590295528919207,0.0368096767066925,0.200113748207634,0.106096808221106,0.0387564710623259,0.051752649778278,0.0447620223599197,0.0424331630749704,0.0408613137789166,0.00419982949074518,-0.00791758174841222,0.00430889042601865,0.00446416494257484,-0.00224421031498585,0.00440217825622183,0.00598299976016829,-0.00211321695610979,0.00280526710362255,0.0117801110191799,0.00525992173715555,0.00224194990935003,2.51610196597011e-05,-0.00135116586737499,0.00832364531640732,0.00131471524734098
"2001-01-01",0.0412940371951043,0.136509230114283,0.0364446262494538,0.0527602437426114,0.047035011313569,0.0387649720511185,0.041091732461392,0.0607200018876956,0.0395776962365531,0.196557083679752,0.0820648627068465,0.0391010029201984,0.0520518435162789,0.0498187199913082,0.047045795322127,0.0391631406117081,-0.011637842737607,-0.0255158432826085,-0.00942439363498519,-0.015953141930859,-0.0144503567052984,-0.0112269709558204,-0.00801483825667996,-0.0200254622439135,-0.0105719467962251,-0.0675338785500064,-0.0157799886155431,-0.0101871591948239,-0.028195577644684,-0.0136954506772,-0.00756498803983876,-0.0142860435512229
"2001-04-01",0.0416473071126685,0.142682375535025,0.0364815563117724,0.0561101532337879,0.0483094845377904,0.0403599022154195,0.0414467652262503,0.0747592687624271,0.0376147070350949,0.177075664623411,0.087566234571526,0.0378678921079946,0.051779546627322,0.0450093702178085,0.041551399263146,0.0397383726185565,-0.00792220437201392,-0.051566100341908,-0.00941293300046627,-0.0154938815542091,-0.00903637798345307,-0.0101619558031982,-0.00350833529445675,-0.028126704487606,-0.0110121983295984,-0.0606997215329738,-0.0304318868224662,-0.0104152638093087,-0.031611495806563,-0.0124017769264082,-0.00723829779747369,-0.0145489976041098
"2001-07-01",0.0459100717304023,0.129463815209094,0.0371019419294902,0.0542906165404246,0.0446714401788745,0.0403308331554982,0.042777289224292,0.077018355870194,0.0374490473930574,0.170919552367299,0.0817086581255652,0.0465881492258389,0.0544003815494033,0.0545326066345862,0.0412700501103043,0.0415671907556756,-0.024700011392853,-0.0499293675547974,-0.0186326384046573,-0.0229094911427994,-0.0182217319787582,-0.0215574705193525,-0.0151505284697623,-0.0409956437621508,-0.0159099539140537,-0.1067596045551,-0.0393619703925855,-0.024044756517749,-0.0363005086193035,-0.0309732370474978,-0.0136251195900552,-0.0260500946417611
"2001-10-01",0.0442685123595714,0.13770008988599,0.042361382855782,0.051377423709856,0.0464709250080067,0.0422705296204005,0.0416586714853129,0.0813916641092184,0.0394350631724515,0.163221535697296,0.0798721107557002,0.0399755995547524,0.0515535143592513,0.047978252154877,0.046754055377367,0.043710669894167,-0.0204382123709712,-0.0714460746928948,-0.0230340700114425,-0.0272688697369226,-0.0222117003700698,-0.0221369852870601,-0.0166541325793073,-0.0525749558543191,-0.0191861204539955,-0.0889386720759123,-0.043826580576385,-0.0179218078560819,-0.0264978923974086,-0.0258025091280332,-0.0145317118647117,-0.0285952820117015
"2002-01-01",0.0420019806687933,0.132231206171731,0.0361756555485825,0.0518876658994527,0.0426973110568619,0.0437853708691946,0.0430341428149213,0.0770405172199081,0.0381829633450271,0.182062184783181,0.080385783665109,0.0403947161800835,0.0550526301363722,0.0449947605670478,0.0459343774327846,0.0441387336409491,-0.00243350628720477,-0.00342020020794575,-0.000289615176443542,-0.00824196983676313,-0.00776219788176597,-0.00330903783357624,-0.00281431134575151,-0.00880113248661086,0.00118601230008168,-0.0126846945823853,-0.00786670207929794,0.000487753860375158,-0.0098994128084634,-0.0070573537940889,0.00251373058282152,-0.0109059723803203
"2002-04-01",0.0428675449222643,0.129766995497312,0.0379130943893624,0.0540597834426901,0.0437563970828204,0.0464573116403174,0.0447894780145171,0.0626411718585532,0.0416519666842739,0.176887438827598,0.0834912537844697,0.0417437062039551,0.0568868843650984,0.049402107716697,0.0442415579105977,0.043443307659473,-0.00209110411881233,-0.00754817552653991,-0.00125209890994155,-0.00486483793759688,-0.00953171467348423,-0.00632225411341769,0.000866480004709033,-0.00211908026561733,0.00232913282151079,-0.00577703658963191,-0.00734675293168551,0.00141467245653389,-0.00499936580426991,-0.0124760471258457,0.00452404883281483,-0.00374286114917713
"2002-07-01",0.0421515565030041,0.122156721910067,0.0396499375031939,0.0523775859816386,0.0515733248888898,0.0452926259112988,0.0468132157932766,0.0636659023766534,0.0388313904463326,0.181383092651419,0.0855423974262619,0.0409678406331235,0.0542757011476385,0.0456125715320187,0.0474267448600907,0.0422793904350929,0.00484466226956599,-0.0235134471208053,0.000199539711504549,0.00367923357933483,-0.00727380826807607,-0.00257045236668464,0.0019768962849005,-0.00493179536459541,-0.00037256747891288,0.050401024823487,-0.0314010827056332,8.74309203234287e-05,-0.00253508409554399,-0.00181058446606614,0.00727183504308298,-0.0027136090849069
"2002-10-01",0.0457179179263298,0.146272982083345,0.0392702006422805,0.0550826071504618,0.0450012839580674,0.045174900608181,0.0436341848781904,0.070886050878375,0.040466844297714,0.172066534128466,0.0686602764246521,0.0412044396945253,0.0509294806192177,0.0474915042673606,0.0446201398129577,0.0435206526298757,-0.00151988570103871,-0.0341869855514062,0.00149487294688681,1.03773213099041e-05,0.00305314823550337,-0.00172415670509402,-0.000303354702576311,-0.0234483461070272,-0.00333141069593808,-0.0076793900218019,-0.0115674529717283,-0.00115927111097132,-0.00579526853905431,-0.00751749327613838,-0.000431753141368583,-0.000646465939213092
"2003-01-01",0.0444881645233643,0.133747641772835,0.0410732682006061,0.0524216022067204,0.0433559775984244,0.0495260675562937,0.0436225341846137,0.0735821263360962,0.0376248243375449,0.166788668883814,0.0837550594366212,0.0413463750272858,0.0533131171338255,0.0464633161111885,0.0459872517036754,0.0429040049870909,-0.00896988451829337,0.021690404586783,-0.00512560885871591,-0.00947299122975325,-0.009784558098937,-0.0101272951574352,-0.00478340538766894,0.00263468813805714,-0.00259873489716457,-0.0312045877868437,-0.0105255532576952,-0.0112143253956818,-0.0235933819484178,-0.00663819140271239,-0.00126656220232461,-0.0136008568392038
"2003-04-01",0.0406303807365189,0.152285369694102,0.0423833561867342,0.0504528564934482,0.043374978984895,0.0494873587932405,0.0451315848634753,0.071269806976054,0.0391115409005969,0.160848875668143,0.0785109001078829,0.0383675066339181,0.0507204973414492,0.0456412089172015,0.0512812038798252,0.0405025738225152,-0.0088587748375415,-0.0421749824984419,-0.00727373602273695,-0.0159566340051616,-0.00603357080563645,-0.00361772842172315,-0.00528575091078185,-0.0203105554335346,-0.00761300132277826,-0.0124865327245754,-0.0236443888627447,-0.00760465187699572,-0.0166948221209265,-0.00973204550405818,-0.010017089671674,-0.0131005184297343
"2003-07-01",0.0419651175975499,0.140590763851317,0.0391759251855388,0.0527920833764634,0.0460945428338437,0.0467674951967375,0.043655100481608,0.0667115429614079,0.0414033521813311,0.1777583774088,0.0705610114954344,0.0414544120117724,0.0480993314667429,0.0482624698287866,0.0501533049526247,0.0445551691700418,0.00854658639530313,-0.0142797135103827,0.00674223536929324,0.0195654277137639,0.0131556283115455,0.0120517548481255,0.0167985193208547,0.013720535961028,0.00862044131889876,0.0851641396866074,0.0127634037831669,0.00738240479014768,0.00857798667565061,0.0140826109344485,0.0086195124538344,0.00624023041779212
"2003-10-01",0.0433014256931186,0.147130774980498,0.0388084995245088,0.0582156435885722,0.0456313294716882,0.0415136921315664,0.0443742698552528,0.0619726213310165,0.0414665805457543,0.162162329530131,0.0817774253580334,0.0405112505895101,0.048120089980316,0.0477346654487451,0.0495172443705404,0.0477621576007488,0.00541944830769041,-0.0212687774140102,-0.00475749821122016,0.00759229156142703,0.00160486797699298,0.00165601678990662,0.00767918206019485,0.00297436952369175,0.000257902731020031,0.0704650288227149,0.0120554859689102,-0.00289225007237307,-0.00303132736624656,-0.00077883269504421,-0.00428998877049992,0.00282868067130452
"2004-01-01",0.0400484205148617,0.139010559237079,0.0380905397033973,0.0654702173955338,0.0422808609058982,0.0466275930594245,0.0406608730430177,0.0555660729450464,0.0407389681004249,0.178739863274078,0.0849081359617751,0.0364685196128236,0.0448116317289291,0.0549291814636311,0.0463907338088465,0.0452578292452335,0.0122998479558421,0.000909610019353954,0.00634047972454069,0.0197523554988301,0.00033798034196339,0.00271534663535496,0.0120157361967476,0.00797473694395262,0.00738573308556702,0.103820909204766,0.00844849039541637,0.0036136527826339,0.00262025248874744,0.00230812783332691,0.0113219039757199,0.00676324246117736
"2004-04-01",0.0403142857863256,0.143529384697305,0.0346505103567101,0.0549683222923304,0.0411469021101804,0.0446633186652992,0.0380495076662542,0.0573646689605242,0.0355457642415907,0.185620324071723,0.107248184811863,0.0353625800622093,0.0466279613129005,0.0455038317170602,0.0427257599480652,0.0466786932996585,0.0211158830588132,0.0619329810021404,0.0176797448305378,0.0292430760807403,0.0210944406265891,0.0201173604681541,0.0209362420699687,0.0275536794751102,0.0167020885909418,0.110061343800036,0.0548051252871152,0.0183668404277155,0.0211687452805402,0.020065383773773,0.0259687090839444,0.0239988026910165
