"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent"
"1993-01-01",0.0177122079441704,0.0238333273074766,0.0923153287253651,0.021544548350086,0.016586929236199,0.0974564094199453,0.0190521791347077,0.0220438567283625,0.0208846655610345,0.0209729159927213,0.0217399502456974,0.0206806354171513,0.0317663186295219,0.0289925786269033,0.0155838148998735,0.0171253665152472,0.039412856390062,0.0183085586439163,0.0173469543555251,0.0157543657714715,0.0941836637578245,0.0152840151466348,0.0182886805025895,0.0170798181677977,0.0456910798491537,0.020086684223717,0.0295423010244535,0.0154010617176382,0.0469679710100957,0.018190675458602,0.0243089274439371,0.030708885443717,0.020197140347698,0.0249553280107034,0.001014701387268,0.00514812346490975,0.0477442555767667,0.00396241978656606,0.0022535250184442,-0.0073670106229564,0.00302173753724549,0.0036552579490445,0.000818262343831498,0.000395936442695113,0.000426568893987362,-0.000386364096392555,0.0127217657067999,-0.00259934400486345,0.00299550731723642,0.00225812898345829,0.0156714732153377,0.00377401831552582,0.00134904711891228,0.00175636065283443,0.0318102339791073,0.00319476593501103,0.00323511233279746,0.0025315359040707,-0.0052459205512653,0.00182779522303213,-0.00794171970042396,0.00202689384598512,0.00398475636375274,0.00105098362155609,-0.00206899133471733,0.00803195914673645,-0.00157896978906573,0.00612715141705075
"1993-04-01",0.0193810607653871,0.0253149657519614,0.0998768988360501,0.020993621360863,0.0186619491558844,0.0921983124562658,0.0178707798662923,0.0217408585717302,0.0233019106885303,0.0168760975974822,0.0201271760309255,0.0207277215020397,0.0244972978374898,0.0328778872250652,0.0170180725341207,0.0167208427555962,0.0402461950429801,0.0180700701343829,0.0162923270860486,0.0161291603309573,0.0966170396829902,0.0180702849406764,0.0200633495802897,0.0165992610417569,0.0430741559786788,0.0180818417218246,0.0304223593634386,0.0158671233945052,0.0438551079114518,0.018063445737068,0.0244855597505498,0.0321681882808963,0.0185093085228198,0.0251997685630012,0.00148804268743906,0.00366534814667035,0.0575390438285607,0.00158413474313433,0.00298574010149675,-0.0306909488745863,0.00136604388808712,-0.000136712801426206,-0.00121443452953113,0.00168837960388123,0.00170976966134502,-0.000565710995876577,0.0103386501723467,-0.0079318399587949,0.00500399733602747,0.0037063823787522,0.00266714667533855,0.00562557929455565,0.00218374226074919,-9.71138114532589e-05,0.0341179799857017,0.00205516032346048,0.00202899536248039,0.0014255596872359,-0.00552210110290143,0.00323508677965402,-0.0120430937665138,0.00164844792527499,-0.00766063000192155,-0.00135915418761132,-0.00236520863573997,0.00105465171375618,-0.000479844643875813,0.00360986996379519
"1993-07-01",0.0182296328416053,0.0264591461805203,0.100250044356665,0.0217193668875713,0.0188220609561138,0.0861401763333506,0.0184678125644019,0.0216799211841601,0.0205922237756081,0.0204360344654763,0.0214139959522987,0.0202149157105523,0.0300024010936929,0.0284263566103972,0.0173730701397956,0.0180370327362522,0.0415901071606601,0.0177060845189459,0.017036363014395,0.0154289068970636,0.0884410214094931,0.0182542811537186,0.0174229328553572,0.0162499674737113,0.0493047103610057,0.0183698701914231,0.0262280870214783,0.0169348222707664,0.0489813156822525,0.0178798661748723,0.0230751534120953,0.031802188908857,0.0232054681724999,0.0238246615329423,0.00287033155526837,0.0015175844073711,0.0604224042088603,0.00250632084994479,0.000659841705916979,0.0025185933168969,0.0034100057958898,0.0014421425212113,0.00316400893246311,0.00108008461497532,0.00361290627264589,0.00188453292368807,0.0105045359433286,0.00050576365789468,0.00209108803082976,0.00519376814253516,0.0107676181144993,0.00313939616003623,0.00204729094001448,0.00298676120463017,0.015952797300236,0.0025853608411162,0.00233472069096925,0.00320427048509864,-0.00236568133103638,0.00515250881813069,-0.00248520491463126,0.0034840950148927,0.0108344042776798,0.00155608901051003,0.00347160748880657,0.0116675678505227,0.00258142411846256,0.00209626456624273
"1993-10-01",0.0196610573335676,0.0271745681323485,0.0980153301433603,0.0227258009728544,0.0163831253330304,0.0885872653974598,0.0186684039794645,0.0233432107007135,0.0185003700852023,0.0209051321471882,0.0218811496849446,0.0172939448264524,0.0303698936119811,0.0336435505197005,0.0161361866921166,0.0200013308773257,0.0427003790586701,0.0183982548492972,0.0158431682685322,0.0155045869329156,0.0804080403426854,0.0165263880979768,0.0189784929423215,0.0169438606893006,0.0432969324889205,0.0173933543143258,0.0300591157759769,0.0169639546259311,0.052872396774717,0.018123794982948,0.0222627788073213,0.0340029749310886,0.022032658884568,0.0243985467947933,0.0112209218508289,0.0121821997750366,0.0660384157109639,0.00919429767197546,0.00951952080564257,0.0254124282329631,0.0106272412523512,0.0144973119085883,0.00947387382701233,0.0105781916366963,0.0137585793382924,0.00983125318242791,0.0240473070673177,0.0130609048931683,0.00804084035100519,0.0128256882575343,0.0368927949266831,0.0132985443802197,0.00930074045129612,0.00855506071605563,0.0536623730037022,0.0100583956042493,0.00824954389787734,0.0121922847473365,0.022521366336709,0.0098401209662229,0.00830438795014592,0.00670717359302729,0.0393255435800783,0.0077194804662345,0.0109157219793686,0.0327137724720221,0.0119787678179156,0.0143429777750978
"1994-01-01",0.020638623288153,0.0240528880865441,0.100508685733851,0.0223705457722182,0.0177619872575265,0.0956471716707483,0.0174155738479017,0.0246333189393184,0.0214721672026196,0.0206242041733648,0.019913614511118,0.0188946915370315,0.0283852735372927,0.0339540809569477,0.0156122570450161,0.0175023391358473,0.0440724086729107,0.0189728217567606,0.0178361845327937,0.0166891289109445,0.082226494257786,0.0166664979176392,0.0202732057651024,0.0171859576839246,0.0347960935349077,0.0180723684680483,0.0280520165001974,0.0158803094485461,0.0525871081573673,0.0192960814977871,0.0165630383067878,0.0360823866582296,0.0216911291205395,0.0236693461142289,0.00516328231622397,0.010842537900465,0.0642166502122751,0.00607591083100131,0.00642029858744473,0.020054880383009,0.00550182919144052,0.00739594967144868,0.0092403939576071,0.00422414399585874,0.00410117113825336,0.00589671793932201,0.0126048305421236,0.0122128876634824,0.00601212628232052,0.00770238120228221,0.0171361976575202,0.00978552694114248,0.00649701911692415,0.00706714102869242,0.0294252452273349,0.00582780434757134,0.007569801324307,0.00767856973251094,0.00576953654232954,0.00532123910521598,0.0042172451401122,0.00600798178378752,0.014551095607497,0.0035562565431935,0.00619012513851898,0.0204034308918286,0.00162266613204303,0.00546620473672498
"1994-04-01",0.0207328663637112,0.0240258943240318,0.0882545250407372,0.0223442415332695,0.0168767732107175,0.079480535811084,0.0175490627673783,0.0263719291055675,0.019894377295675,0.0168436773554491,0.0213493579969446,0.0172694267086425,0.0288266352215744,0.0285952379754118,0.0172583597055994,0.0186160769135138,0.0439013729989943,0.015724710834504,0.015814051731058,0.0159659773879359,0.0969177498584968,0.0180430417301502,0.0212250111737744,0.0170041038021587,0.0443978444491418,0.0219817942890829,0.0329763064638911,0.0184208726564142,0.0548384583657486,0.0152297206476491,0.0158707238697897,0.0382472823840962,0.0212466398647063,0.0279053601631004,0.00299910668369901,0.000236485211556123,0.0483615775793186,0.000297917862692179,0.00318355764252366,0.00719204302187269,0.00478611067043262,0.0045441892305727,0.00311185960269621,0.00169639066217947,0.00397222128359322,0.00283793761661562,0.00669256924766172,0.000355723257259344,0.0046251220402534,0.00589927394361172,0.0084829600254572,0.00340003699344975,0.00283525580287293,0.00196706091209962,-0.00129761869242694,0.000578685770905629,0.00247891032428322,0.00326524765613976,0.00563480458967742,0.00468675867193276,-0.00354393173669612,0.00298749951542639,0.0130078463193848,0.0026851809007911,0.00302816527686789,-0.000972030497727844,0.00449281743139782,-0.00369675500310234
"1994-07-01",0.0177789117758621,0.0234488044238654,0.0985681168138294,0.0197004069366066,0.0171244797173768,0.0877451356043045,0.0177674262352596,0.0229940363261034,0.0220521503620019,0.0191139774831669,0.0199389155050891,0.0185190410972157,0.0267043693388788,0.026181660466247,0.0174446804118302,0.0174879061469578,0.0420891489335205,0.0189594562858441,0.0166135665329659,0.0170244745972664,0.103613989997817,0.017223372203955,0.0198732697063809,0.0173012235778096,0.0421923603900478,0.0195243212437492,0.0284712011949843,0.0163668413016929,0.0529402331559221,0.0168146909795653,0.0167085862761646,0.0346059798207614,0.0217382576036084,0.0253690075533493,0.00290167509022252,0.00320386287270218,0.0586493701168028,0.0020822789246248,0.00470928785147978,-0.00446245721722826,0.00401902844494655,0.00406680085007375,0.00027040457627104,0.00371271615075527,0.00354387357574552,0.00263647514575694,0.00606429659458628,0.00245140310869257,0.00281832501534282,0.0050915136932373,0.0125256240383352,0.00453486743570212,0.00344200818033704,0.00391108389774244,0.0460884808584541,0.00414432696688152,0.00399585856506583,0.00582724174850997,-0.0058789831713375,0.00436596940323479,0.00516039137552146,0.00385281632516327,0.00500991117660687,0.00362845414717476,0.00360987617251512,0.0144624829158108,0.00128129120964513,0.00321367948797532
"1994-10-01",0.018919778438338,0.0221858604714768,0.0985127931627248,0.0197239904812385,0.0164097293159751,0.0902436529770606,0.0174993326323674,0.0231455146733674,0.0207363212653368,0.0183934848042533,0.0213144677324445,0.0185144476541308,0.0340974227898274,0.0313569147671233,0.016722015134995,0.0194032262942562,0.0377302892843644,0.0172888574788941,0.0158982743256589,0.0172797171193403,0.0859719737729772,0.0158090379730201,0.0195612978992312,0.0185699588507885,0.0445312020046812,0.0208627613026069,0.0265864822076544,0.0171600334917703,0.0610721363405093,0.0166083236413868,0.0162632249965792,0.0339409240853693,0.0212137679424765,0.0264727846877755,0.00944407537499848,0.00948968607807213,0.0586037225701345,0.00857243426384756,0.00908034104667135,0.0277380793851201,0.00885717076766571,0.0125357089019619,0.0081283807792875,0.00999369213597758,0.0113495111481274,0.00816793789962474,0.0314479541384073,0.0111749348128246,0.00819049618235052,0.0126124163820627,0.0210680816824962,0.00995218150407231,0.00745039515301735,0.00956490539123198,0.0661053569341915,0.00818433385224297,0.00826332795387847,0.0117417531142983,0.00700290570895189,0.00742195307602079,0.0140081480702259,0.00866167542842741,0.0351582441986638,0.00810558677118022,0.00896015786932215,0.0231790673111749,0.00626524441781328,0.015460077970598
"1995-01-01",0.019042037289058,0.0226748315864328,0.0917055141211594,0.0225413456400814,0.0209506853201303,0.0938683807325097,0.0166081491847349,0.0221570740618436,0.0220450797734147,0.0194396927839277,0.0198655228009758,0.0195357109175348,0.0330230284580124,0.0287733261682539,0.0166394845709551,0.0164149519682483,0.0374145501021655,0.0177045401088929,0.0167565181381194,0.0150697877854529,0.0931930916841454,0.016761602471849,0.0210645766603457,0.0159920550099853,0.0398832332805903,0.0197541039615271,0.0319800282803684,0.0170860572392369,0.0560904741641383,0.017028275332966,0.0196973864787101,0.0356450151057477,0.0198082981681793,0.0237855906503069,0.00422971607063525,0.00417296643272628,0.0468546786196963,0.00102551225972136,0.00146727349191351,-0.0248713796936738,0.00129830225147029,0.00680504472568209,-0.00130146480389812,0.00311844577097037,0.00277277304748521,0.00160318866244826,0.0029826189149253,-0.00642101587532965,0.00172420898410965,0.00473012408339148,0.011191739854209,0.00330623928508657,0.00325908370808042,0.00289099665175609,0.0430451811596761,0.00302604982656244,-0.000471469364178981,0.005374138789416,0.00231644778383851,0.00284565767484935,-0.0149673507439096,0.00367679242632463,0.000912226245819829,0.00122382909485892,0.00203570057756879,0.0279191056096386,0.00231551334979276,0.0101872122070484
"1995-04-01",0.0208931404903815,0.0247540900885228,0.0933265282966658,0.0240877876498405,0.0198081563967553,0.0914426381055859,0.0160790448837083,0.021314010180699,0.021285009046912,0.0179955680016466,0.0210769648115853,0.0171797639233146,0.0367575233709044,0.0263818970976047,0.0183689571004499,0.0155472624452727,0.0338150107163017,0.0170532200195768,0.018590365103807,0.0143618648715062,0.094554128881473,0.0159233533441551,0.0159008733918789,0.0158814109264525,0.0399532105970348,0.019287873556832,0.0314429018456765,0.0164949575743842,0.0569608679709014,0.0202225779407499,0.0227041025199126,0.0388025636701536,0.0198605804680058,0.0218917947113486,0.00315512179603464,0.00191388417083163,0.0497497046651855,-9.62237094818672e-06,-0.000889487718385176,-0.0227658632300588,0.00149122511025055,-0.00120651452096362,-0.00144200412217607,0.00078626582199373,0.00290220627633713,0.00216763318688199,0.00379917575995399,-0.0072065352904136,0.00366589980361462,0.00506070272244748,0.00737534957585971,0.0026980613416841,0.00467834368321915,0.0021395155120584,0.0171167800328685,0.001834321090437,0.00077838034780511,0.00271679859420054,-0.00704877851836825,0.0048451708739752,-0.0108731035715887,0.00153987619897068,0.000198307452774437,-2.13769457984806e-05,-0.000333538552657406,0.000459035342959883,0.00327446063594267,-0.0044812560011612
