"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent"
"1998-10-01",0.0665033183955374,0.0422602744951349,0.068480456818787,0.0531200545125824,0.085077900980679,0.0580879554100871,0.0592156310995009,0.0474400339435873,0.0493472381651464,0.056662590160421,0.0595898877757274,0.0453739724161834,0.0585593405073102,0.0472239802286175,0.0524268111626499,0.0509653465749326,0.0571804043750783,0.0424848029780371,-0.00215431983011872,-0.000321132818333024,-0.0106004943860481,0.000848437054418517,0.00677994490735721,0.000445221071531842,-0.012812643703637,0.00166685905435462,-8.15562676997111e-05,0.000867280546863044,-0.00348369326670695,0.000135977970752621,-0.00186486128737439,-0.00108253329342684,-0.00565315456103668,0.00230968028253168,0.00340919674104543,-0.000519929459091327
"1999-01-01",0.0680246818253379,0.039854613196314,0.0702011599014783,0.0551706133171289,0.0826627662943155,0.061591273441412,0.0539842148390354,0.0482398468022863,0.04814482847065,0.056279796286995,0.0608089323161964,0.0484963298282934,0.0576259717256,0.050569187631835,0.0508473021289544,0.0490355335345298,0.0585186047976026,0.039944343662035,0.0112725791408733,0.00784361035072379,0.00776210477500258,0.0129378265454887,0.0144041958288929,0.0101078358567091,0.00583135199964117,0.0105625041568923,0.00869280266205187,0.00892400568389663,0.00800628549922303,0.0075743234946844,0.00766319797780119,0.00674722016357996,0.00708964511490924,0.00890000002352909,0.0138506282286533,0.00677436023693349
"1999-04-01",0.0684453273129452,0.0422149946224889,0.0659543701068903,0.0566145641050238,0.0694851128881828,0.0643289139409452,0.0589078430043385,0.0460744141702426,0.0473573802461021,0.0563747252427693,0.0555397573091116,0.0492913078351423,0.0608491347864869,0.0496675268921227,0.0613693983003175,0.0561357713619667,0.0501088643993542,0.0412805934755693,0.00401124116714065,0.00306169255418667,-0.000784312189737441,0.005676875775711,-0.00120732914282857,0.00375710105952843,-0.00237592662388291,0.0048295483262827,0.00246778619445772,0.00371263722406985,0.00201219002256882,0.00122831612057817,-0.000850815713184843,0.00229243289991573,-0.00170981612959149,0.00430515778609233,0.00667177188555027,0.00242483171376759
"1999-07-01",0.0653203450138094,0.0412152794928881,0.067007252229306,0.0567400786597004,0.0750992244591488,0.0696213651926004,0.0533696539723375,0.0490484373193061,0.049759934774129,0.056544913904605,0.0568074817206541,0.0473212177641986,0.0579658958446121,0.0495761854057326,0.0527711303690953,0.0510425037016315,0.0595966017286281,0.0411924984476172,0.00500556791738961,0.00514972216077943,0.000182736699206057,0.00913733390907851,0.00417449580432218,0.00854560576361543,0.00138791878001287,0.00621319443144435,0.00728004243642085,0.00881110862392553,0.00743361736708808,0.00156275756000042,0.00613377199600277,0.00177485247444071,0.00688823362380877,0.0050799117506053,0.0103612426429114,0.0051326811665662
"1999-10-01",0.0645127594519859,0.0401041533556083,0.0690537747424386,0.0499789850088076,0.0878718953166306,0.0709796595258222,0.0568232840838179,0.0461428076023127,0.0500892174119846,0.0539628959528213,0.0512697099089177,0.0524768145606987,0.0563586520376174,0.0548016448875608,0.0516387714478337,0.0492680421088668,0.0530081533523228,0.0416587792439524,-0.00868170479436725,-0.00145241435249618,-0.00368880170208074,-0.00155074016907438,-0.00882702245188441,0.000231599838622256,-0.00580190554436857,-1.14017807601357e-05,-0.000294849169394253,-0.0029527955795062,-0.00277984521774397,-0.0011168027433851,-0.00468578897619961,-0.00921249133465849,-0.00429866036001501,-0.00375722662109682,0.000578623269078736,-0.00177281053008093
"2000-01-01",0.0643651977030327,0.040204029116834,0.0699683495283529,0.0618461705860622,0.0684472489669888,0.0712205912434587,0.0574366443291837,0.0465419177677524,0.0505886994356095,0.0571146806801153,0.054145316259697,0.0495463533096598,0.0525800882366016,0.0511391749815057,0.05235586909225,0.0582406831224233,0.0533756077128112,0.0408833779276615,0.00136007386268245,0.00232191919047104,-0.00336465149223926,0.00316066500577194,0.00250459900454174,0.00460914090291405,-0.00449460258521849,0.00355751009012243,0.00300342471324118,0.0015352614016523,1.30465903012092e-05,0.00140017737139318,0.000440557869152134,0.00409608891116996,-0.00114023091390937,0.00548444636259086,0.00746124647635386,0.00196694308621714
"2000-04-01",0.0650657227830152,0.0409725387677813,0.0707528140253688,0.0594303541973966,0.08029383180906,0.0650752213564744,0.0547543490517178,0.0483373357357917,0.0569347891865881,0.0533073460640912,0.0533186476280625,0.0531828168190221,0.0502121516222889,0.0494993125108974,0.0476301132692146,0.0483954943805187,0.0614670221635806,0.04137013862913,0.0142334965093352,0.0103835342794126,0.0135060988249195,0.0187646730456389,0.0099622140895298,0.0175963933755408,0.0113051974681958,0.0160588193258576,0.0180215041244815,0.0140536889683512,0.0159450762100326,0.01091411353779,0.0115816365042783,0.00918603574840477,0.0144835839134223,0.0116709808777493,0.0233601881313136,0.0106452454589268
"2000-07-01",0.0666184467702603,0.0395135180700752,0.0711983607973428,0.0670428302771379,0.0902126673446319,0.0580501311970453,0.0504596017247796,0.0463859875016128,0.0485525954878888,0.055308434242526,0.0597061233223507,0.0420780922362031,0.0558906982787974,0.0566756051096753,0.0496620199613727,0.0480919161841038,0.0567154618765173,0.0378375096176791,0.0135023256949019,0.00557389186777127,0.0107264537654894,0.0169653266776383,0.00586648643057922,0.0132776937902863,0.00275762642070701,0.00751541487023133,0.00934873361467216,0.00620180512288541,0.00458131642344571,0.00606169168467111,0.00167803189864368,0.00576153672425087,0.00128090566377589,0.00412798261689197,0.0138166357305939,0.00538577444869225
"2000-10-01",0.0632892215821618,0.0420458067043012,0.0667655870198966,0.0541624693656635,0.0746139188170978,0.0747571975340743,0.0562580903156141,0.0496484824754348,0.0526434569214553,0.0629014114481682,0.0492774797654031,0.0573600165657145,0.0543405063572941,0.0480278806366459,0.0455746942958371,0.0514231901756279,0.0552624866487871,0.0416481033708227,0.0132297111698077,0.010529841985828,0.0111034064873054,0.0138313310279579,0.0160000106522466,0.0193474967928938,0.00920370489767511,0.014112324739165,0.0122026641433676,0.0146832306986218,0.0122587075363342,0.00893978658939124,0.0115776057675906,0.0109063771307571,0.0113151583412427,0.0108644977645322,0.0160168788928486,0.0102489074809526
"2001-01-01",0.0644847623541624,0.0409796269650514,0.0666645902216863,0.0535142637109418,0.0900303057380628,0.0730732283388722,0.0546708066141128,0.0464992599371102,0.0542826853749133,0.0561170132408044,0.0467587584543969,0.0502730735783396,0.0541100426414921,0.0505160026100502,0.0470283298758407,0.0516359421405874,0.0583140309878711,0.0410472772157046,0.0124165434904959,0.00776726705147277,0.0133500050829968,0.0114358934771906,0.0117031577802167,0.0119543103541949,0.00902957244855372,0.00798545696434831,0.0119641820711209,0.00786541493438207,0.0106985674118849,0.00847272159752289,0.00927425723417481,0.0101138080236142,0.00916220358136329,0.00954504335494201,0.0182236276125323,0.00790345475870068
"2001-04-01",0.0628342416776687,0.0408737455635161,0.0678406347209488,0.0637178999878553,0.0733205179450303,0.0686118713497519,0.057735632147547,0.0440162497514663,0.0541427518927451,0.0548447847145775,0.0503364353028614,0.0509754614298003,0.0542254370543567,0.0557016640885361,0.0481167681560006,0.0591437121988532,0.053237696015198,0.0403244960032867,0.00270741815755547,0.00181182479546002,-0.000973622316104968,0.0101372166633404,0.00432118099919544,0.00340681501590128,-0.00347930959835918,0.00375798201255195,0.00192313257846161,0.00367733122515198,0.00199303776397228,0.000428783673945107,0.00196678387706479,0.00220683567163495,0.00154255644860993,0.00501704691808351,0.00967838880120074,0.00264959936666669
"2001-07-01",0.0622597130483797,0.0427533809575698,0.0639323607350162,0.0517263796174614,0.0672235445552797,0.102692421493614,0.0534459197728292,0.0448234420734998,0.062009676313849,0.0512369319324128,0.0481665076878028,0.0549717559311932,0.0496648870987353,0.0488305753744888,0.0426895478258259,0.0549289516732698,0.0575065790967138,0.0411374248120589,0.0227960880562551,0.0184027267436377,0.0246658794361789,0.0232797520673924,0.0302916269762026,0.0262177036553506,0.0186016752120953,0.0174133068178811,0.0278274493906746,0.0181906059927246,0.0191552615937122,0.0212098133363917,0.0187758473044319,0.0231195764040572,0.0171168559195793,0.0254790305239438,0.02748540234308,0.017018491165759
"2001-10-01",0.0639620766626055,0.0411807817426205,0.0664815813966947,0.0508628018212922,0.0811948003959633,0.0676628244308068,0.0562086542400963,0.0482057155016932,0.0475847292432704,0.0577954683683295,0.0550626584503075,0.0501260026005935,0.0577293443505192,0.0589280721460149,0.0554231333879144,0.0525691552397539,0.0503202911578108,0.0387019088637136,5.13755914706459e-05,0.00169864700005529,-0.00158423818071196,0.00207798380147296,0.00189767378412678,0.00511860318426389,-0.00455563783183211,0.00237769280105898,0.00121312185860298,-0.000968716506254375,-3.30926199951165e-05,0.00181787926850885,-0.0010224956251975,-0.000775448259905974,-0.000222609315456988,0.00206848229641507,0.00286348074678439,0.00075231858314174
"2002-01-01",0.061164287764844,0.0425531639299906,0.0694689969355281,0.0570257989285734,0.084622224449503,0.0706493015599776,0.059531755244324,0.0464600422101768,0.0553302153035869,0.057746635582859,0.0465369046199279,0.0492581450444532,0.0497905821230258,0.0522041935672809,0.04594514262617,0.053527947346177,0.0543389573764432,0.0438457053871585,0.00290593240519748,0.00214699039029837,0.00304842975397595,0.00562728897755294,-0.00122003931081566,0.00789328938593583,-0.000152684112554113,0.00450095208379394,0.00357348946056586,0.00276975415102033,0.00295698722711913,0.00236905617820686,0.00321404569059414,0.00348567401756169,0.00370771515241124,0.00191749898802176,0.00576329663978822,0.000756803781255976
"2002-04-01",0.0629907497824861,0.0422493231030186,0.0636770007534951,0.0592408793284628,0.101661300208857,0.0591774963957198,0.0465858837624896,0.0514524093510696,0.0446906934775136,0.0600276578851775,0.0532426767819799,0.0414769479295592,0.0540707282842491,0.0549198505067181,0.0435542517911242,0.0520942773614719,0.0671245926451127,0.0417632806514952,0.0164174889029987,0.00898150623370294,0.0131368728250381,0.0191388271455838,0.0246180895947224,0.0183316589882195,0.00843060000936668,0.0152786303243362,0.0117818752122457,0.0150146164978094,0.0139908434083644,0.0101018585927991,0.0130981600282407,0.013371203401718,0.0101687543739916,0.0116244076739005,0.0187442353774114,0.00970477841677085
"2002-07-01",0.0610971866714703,0.044353218499492,0.0693898532283732,0.0528879416571125,0.0780707678227321,0.0753675584961407,0.0569828069865763,0.0512883615465243,0.04641542273735,0.058425973841866,0.0546894795978586,0.0468376079502379,0.0633292469615003,0.0539137147523666,0.0500793910401187,0.0453913561569244,0.0520963645295866,0.0393837475237695,0.00711795676166632,0.00786612721103879,0.00404408141702908,0.0127319924279497,0.012993377962476,0.00347021541818269,0.00192764380999017,0.0104096973820393,0.00702137814892671,0.00487781969271809,0.00772580276841586,0.00574283855951421,0.00665449302729868,0.00680554053858805,0.00835225939609207,0.00654355426264242,0.0119866709142328,0.00806602946117419
"2002-10-01",0.0639987314092958,0.0420090506798545,0.0695280288458432,0.0562778979526823,0.0798030047275708,0.0618783429031493,0.0608222369755359,0.053592730869603,0.0512698397705918,0.0588171320722727,0.0529461668808177,0.0455756272847417,0.0513845312843071,0.0552426419527289,0.0483553085166187,0.0510991408597943,0.0559662747549156,0.0414333122596767,0.00500109298685937,0.00454350927067635,0.00569419040559214,0.0111909645560069,0.00924560191651159,0.0109801937828482,-0.000383890758670786,0.0118581581019852,0.00549301646711142,0.00776964761812214,0.00907687682812668,0.00531898054910622,0.00483554274493303,0.00786128361300464,0.00526623516847328,0.00717891811187293,0.0116445404505439,0.00545512888118694
"2003-01-01",0.0620185116585375,0.0413717627018291,0.0652910771019212,0.0502100925798469,0.0797185549063463,0.0823880163059416,0.0592068328971392,0.0488433224293735,0.0507571440674833,0.0572612256904355,0.0469745743438126,0.0535215118857224,0.0547203986595258,0.0589398219752445,0.046637447209617,0.0500065993181429,0.0498319506058597,0.0423011556632209,0.00584023012738627,0.0036542422243028,0.00370757243637253,0.00598118675112344,0.00530337010480265,0.0113213488081668,0.000856291860384342,0.00776248242527614,0.00262874998939526,0.00680226170760629,0.00328403448227785,0.00771074096068373,0.00554836183379822,0.00499718346384596,0.00617751232763351,0.00435232438699539,0.00647824948783793,0.00512100282212843
"2003-04-01",0.064964815093352,0.0406702931033028,0.0692153430722,0.0507084533611301,0.0868177375781834,0.0638086076756775,0.0535249477451951,0.0500329105805332,0.0503220006302864,0.0632693205584121,0.0528006542605476,0.0447689389719104,0.0554203621509467,0.0525961726496834,0.0477380430508142,0.0547609976750894,0.0583492748091944,0.0402311270335412,0.00285984556570225,0.00229185084003592,-0.000781775170491514,0.0033478499972229,-0.0035443505308039,0.00367212184101973,-0.00415866973288369,0.00526822796553659,0.00114048475273755,0.00476180398265676,0.00287909681800063,0.000580369265154562,0.000141316350343609,0.0014442193244913,0.00126125172220037,0.00185353562489206,0.00653205926598518,0.00180458742525343
"2003-07-01",0.0624961004801801,0.0408657621908092,0.0789897820705499,0.0578872700004076,0.0741715238100616,0.0732338423189825,0.0596444478201982,0.0482741682654246,0.0542304252476894,0.0615655482697355,0.0501408307567931,0.0575421109318382,0.0466389684185299,0.0447919553776913,0.042023485818459,0.0496764126131773,0.0552853129040995,0.042542052705373,0.00981077201291525,0.00803390188846792,0.00317870283417721,0.0153748958982857,0.0159441651402251,0.00833536523738602,0.000850178897159014,0.0119938107272746,0.00897754656165847,0.0121701666411311,0.00847333844192634,0.00207420282639372,0.00937862725462295,0.00861158685947849,0.00804825204450975,0.0110967515814041,0.0140110597217933,0.00844736409585275
"2003-10-01",0.0632312467214226,0.0457698550244002,0.0635323676834312,0.0583695939570827,0.0741252691339402,0.0719955388013805,0.0590730212091504,0.0485122119939594,0.0530120875462081,0.0552208127487006,0.0502072340471189,0.0518688346799622,0.0515909119547736,0.0501322194833401,0.0529344527654179,0.0552229384843873,0.051105531005467,0.0440958727598571,-6.68628929358055e-05,-0.00232673233931365,-0.00478353505922966,-0.00410361912960574,-0.00344037050307266,0.00234766941777124,-0.00659520787902709,-0.00247716348759054,0.000857660556994372,-0.00248786928241932,-0.00113798677882447,-0.000221178159363589,-0.00136816709486597,-0.00143297068909529,-0.00222324454033032,-0.00193672617625882,0.00225333155163887,-0.0019289220393818
"2004-01-01",0.0630184292112216,0.0437097519471232,0.0710970010908967,0.0627968831140405,0.0653384810315608,0.0674019454781018,0.0590254348539371,0.0462992714047402,0.053985626621082,0.0536208671554185,0.0535185296575965,0.0537208980940743,0.0506379096171099,0.053545995078988,0.0582672799036381,0.0478902871832533,0.0528624572648197,0.0432629512923977,0.00450712765781903,0.00202391054924269,-0.00108392193506339,0.00177843615392178,0.00140334870756745,0.00516397399522556,-0.00280465453766269,0.00398011378045607,0.00359352693977633,0.00365948814387542,0.00415174545297307,-0.00172264528093081,0.000644252362424112,0.00169660930137303,-0.00144699939829855,0.00128177924457459,0.00836302039204124,0.00179491316116372
"2004-04-01",0.0587665276037381,0.0408837421367354,0.0719349641275419,0.0545502343901025,0.0773767015939304,0.0715203147037868,0.0544223112741947,0.0473186814654017,0.0501983705478165,0.0580243958206616,0.0514632605045305,0.0542397671532788,0.0534951745294772,0.053733734243011,0.0501801351491243,0.0549623598370183,0.0531620204035372,0.0437673045161131,0.00493153977167466,0.00591214777189443,0.00405736578028282,0.0092383658665137,0.00664547657835279,0.00976538421907106,0.00151896078865472,0.00760839641323284,0.00724757487235606,0.00860915316422277,0.00878423983014495,0.00430180549346247,0.00923421683123911,0.00808690397446813,0.00321228813108025,0.0019089202566698,0.0110041654923352,0.00545322667985606
"2004-07-01",0.0647368092158887,0.0418899347623942,0.0708093817110875,0.0550701928233051,0.0823791291049729,0.0622818358396577,0.0578506637064815,0.0461402656059009,0.0615051597894827,0.0560332573066029,0.0472563373213597,0.052221768440824,0.043374462953089,0.0580274687128278,0.0438395601983085,0.0515740963381293,0.0616212118071989,0.0433884643624887,0.000668771110416285,0.0050915441858093,0.00266164919104682,0.00511752480636652,0.000686993816123415,0.00770627888328484,-0.00540387376833751,0.00579562847106643,0.00735504934172553,0.00500575721548468,0.00676094510226515,-0.000666804487746294,0.00258225226660778,0.00513690402584632,0.00516890460672232,0.00500434648171635,0.0149604405931685,0.00216097731814763
"2004-10-01",0.0608769281816801,0.0413349754775615,0.071874277636148,0.0512225701382222,0.071366100247249,0.0801479455608159,0.057978981994826,0.043469098169526,0.0553558067589831,0.0544131551055196,0.049892952030381,0.0606228995756208,0.0530467687808732,0.0530277800772138,0.0550371408048757,0.0482142616132036,0.0504455804225694,0.0416727774247311,0.00542331697808639,0.00284423226165783,0.00346707255174858,0.00341005224807475,0.00611005014005759,0.0129110391006335,-0.000210694519922655,0.00442874692611974,0.00473034116372044,0.00680171669789988,0.00413525069552899,0.00171132509464641,0.00623110123744264,0.0034343457828519,0.00206621350234429,0.00436549830277871,0.00725715666306472,0.00310649073894258
"2005-01-01",0.0619786515871532,0.0406362844789348,0.0704932065389339,0.0582121945267956,0.0747221722930503,0.0714253133549026,0.0589759585012323,0.045093100680721,0.0524068036854281,0.0565941345640736,0.0538183911752201,0.0520381341927403,0.0510885314984942,0.0503937630023837,0.0581714631690937,0.0555311805940665,0.0461663832287423,0.0422543329280339,-0.00484314890204552,-0.00380902765158072,-0.0105952889406261,-0.0064672298948821,-0.0107416918684217,-1.65042346378911e-05,-0.0119911368800583,-0.00203412463329249,-0.00568921062796225,-0.00403547888737174,-0.00275942603786487,-0.00477187206976084,-0.00533576525704257,-0.00404634017109368,-0.00583842143856743,-0.00814541627698418,-0.00193138266378118,-0.00446327770243853
"2005-04-01",0.0615949391832932,0.0399849193215677,0.0685571874254243,0.054408388881366,0.0877006820924735,0.0664196509037936,0.0528024130457561,0.0462220690757705,0.0491943931606358,0.052896257740012,0.0521721572290343,0.0580048347620627,0.0513748780583392,0.0571018210713978,0.0542143108542231,0.0561690468030437,0.0501331128981883,0.0410489374936183,0.00448079509424187,0.0032766704613852,0.00135958394275655,0.00577012887774396,0.00823082111047072,0.00765051156869542,0.00261283027555686,0.00605162050442131,0.00510502112585521,0.00457551715060574,0.00407345385859777,0.0019524927503615,0.00505808996681782,0.00291676594350352,0.00121589541407923,0.000943053136164761,0.00765273544462597,0.00356384894469238
"2005-07-01",0.0649136148645712,0.0422604835495113,0.0746324456915882,0.0521996183097129,0.0810853142249081,0.0745582789168285,0.0584122756343554,0.0493508242194172,0.0485697199126884,0.0563235138438951,0.0517560245117314,0.0548546786795736,0.0524313330596277,0.0537851206879258,0.0472334856084499,0.0478924397424885,0.0489453783044395,0.0407954502382871,0.00456118019294877,0.00467251060885952,0.00322315424200186,0.00281597886244078,0.0096881380888851,0.0134176555043564,-0.00101108766347229,0.00536230223161161,0.00454216313906538,0.00501742770374915,0.00355035390269329,-0.000909584355196865,0.00593049074939201,0.00239041327267896,0.00505965453233599,0.00564082855669125,0.00971507777064645,0.00510280295900546
"2005-10-01",0.0607141146690046,0.0413435507240274,0.0734077135097024,0.0583866414295769,0.0777574974647913,0.0643165879458997,0.0534513170034905,0.0475080151461398,0.0499802931137779,0.0541546519291001,0.0556746284710905,0.0655214117030462,0.0489385352971796,0.0494192392436455,0.0552624606303178,0.0541239229734325,0.0482822160546609,0.0417572026911163,0.00468519942447127,0.00157081593832102,0.00102352715469284,0.00492340032260217,0.00802902983074619,0.00955015690240043,-7.53407930160627e-05,0.00358946097788001,0.00288265932939914,0.00469808370113635,0.0053300660851411,-0.00236558269017626,0.00560987646579693,0.00056848794912138,0.00413163979520693,-1.70254049407735e-05,0.00615419361444757,0.00246019435725803
"2006-01-01",0.0614631561280093,0.0389884530511935,0.0736378337346607,0.0550075769456076,0.087715928103663,0.0757254951465689,0.0540351891782545,0.0473302243540954,0.0511332379744621,0.0559906601816389,0.0481651403176713,0.0580475902954442,0.0515940018054148,0.0548601664336148,0.0435125426630039,0.047546211809999,0.0555014495396425,0.0397451423370557,0.0168057015149936,0.0109278672570162,0.0164668126074187,0.0224468695585644,0.0250325173739218,0.0254775214046335,0.0112184244631876,0.0138599502536493,0.0154637736137074,0.0168601518211393,0.016180812035395,0.013839103686435,0.0154084286812889,0.0140614311039348,0.0123298177211903,0.0145022445865436,0.0190387329405866,0.0109237624029924
