"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent"
"1998-10-01",0.0458622014683754,0.053885339703389,0.0386230914196599,0.0540291322204494,0.0421651245396424,0.0374463442077191,0.0435524833038569,0.058964381179819,0.0610410054618494,0.0451123231430436,0.0454775688907508,0.0746416465948118,0.073946451656,0.0447982390180763,0.0420673497059758,0.0481914044973263,0.0530549747300259,0.0492440522814566,0.0487991941891568,0.0390976917886156,0.00151217303085068,-0.000745860933742611,-7.39130050540572e-05,-0.0127102135658219,-0.00110436557623017,-0.000896128630368784,-0.000231933792186152,-0.00304150755896705,-0.00899245989220394,-7.76107048710905e-05,0.00252213417752307,0.0079323419431199,0.00407474491610045,0.00101048658869646,-0.000535822843770304,-0.00661089691893639,-0.00380921338168256,-0.00203608804686365,0.00235532744796265,-0.000652914498172302
"1999-01-01",0.047983434621235,0.0559780028670053,0.0363210129983739,0.0509685488317828,0.0448965462195982,0.0393171073050226,0.0415976807000848,0.0582847233727295,0.0625222254593037,0.0447736143924852,0.044586491996191,0.0744655965949994,0.0731833374137718,0.0444754797573655,0.0451738477176916,0.0453599303778451,0.0577563670169216,0.0465632173237688,0.0497596535712064,0.0360331814626179,0.0112068477107265,0.00870181385939032,0.00683559989588084,0.00554788274390664,0.005830019851003,0.0076225512414485,0.00772023015106394,0.00870986339641574,0.00644520573031716,0.00813974805260749,0.0101607546700094,0.01327428604785,0.012514154301535,0.00740795532405535,0.00684596459494819,0.00511454231757478,0.00907369138920392,0.00655626737405731,0.0115159288101243,0.0057211702773676
"1999-04-01",0.0500312808597442,0.0599026781578172,0.0378722283916479,0.0562238159969852,0.0452982944427373,0.0385246028477657,0.0479914957667844,0.0599978741666153,0.0600751942850255,0.0433475191256947,0.0429970819941803,0.0678022550282835,0.0614396966964087,0.0465133134614733,0.0437821331271135,0.0558092160240448,0.0501449017672989,0.051765106783438,0.0429269932242381,0.0375543178527036,0.00423987494245114,0.00300294953379184,0.00204601947422255,-0.00217614098245311,0.00130958241908482,0.00233857475882055,0.0032388717645275,0.00460025494153808,-0.000780180096595801,0.00207617380140497,0.00498262505760439,0.00425075031922124,-0.00230912026125319,0.00389478745245561,0.00208905289461478,-0.00160708886594481,0.00253383848049534,-0.00127316172686831,0.00506765259599937,0.00199806642750773
"1999-07-01",0.0485629109242242,0.0626187158468343,0.0375581681328959,0.0504423532776798,0.0457126426315826,0.0379172093118121,0.0417446509887796,0.0574662885309454,0.0618788473470604,0.0456350948506394,0.0481202805563596,0.0695285296688211,0.0654478918261226,0.046118074511324,0.0445300378912733,0.0455978807512793,0.0546191986948167,0.0483741026741372,0.0507703128711378,0.0373568087122749,0.00748144973801343,0.00782248581927255,0.00478950099122801,0.00139833206102596,0.00159055306296708,0.00449570716242404,0.00413808356284038,0.0048579738721174,0.000202352836962916,0.00661041292112931,0.0065491469590947,0.00915527954002282,0.00186458034092391,0.00529716539477351,0.000925169222902132,0.00694320573303968,0.00875301045681928,0.00473925249878065,0.00791191882483003,0.0047292141084507
"1999-10-01",0.0433318821840167,0.0658769572137924,0.0368476546778432,0.0551746623326277,0.0483383513631943,0.0411560949183015,0.0407710822031129,0.0547960398182775,0.0607575596525646,0.0458720275967253,0.0423095413129536,0.0750331949021448,0.0733126655966188,0.0446424324778084,0.0479690127920361,0.0445903420713674,0.0497315575631685,0.0469695544163619,0.0450527563263036,0.0374666305807807,-0.00223092537347369,-0.000354944467401649,-0.00197330934548268,-0.00700230862359798,-0.00105726428128555,-0.00015245956000479,-0.0032748777727497,-0.00465230713704182,-0.00252300464260271,-0.000421772874187048,3.96711776139335e-05,-0.00235678409338742,-0.0104293732965176,-0.00217300844748235,-0.00838957150450513,-0.00420019884804626,-0.00302989200930896,-0.00361966884162353,-0.000455989238398362,-0.00181704903992779
"2000-01-01",0.0530521148337035,0.0638798335844327,0.0367419340252608,0.0531170828142362,0.0448705962474054,0.0378497921552383,0.0488084444816741,0.0584679094058724,0.0659204837572392,0.0471485047169653,0.0433429656814271,0.0752488996107296,0.0562028625202768,0.046064695540582,0.045387655630813,0.0464369798458553,0.0493833416333616,0.0452571264029725,0.0457855352439889,0.0370332418679654,0.00200575386599829,0.00374321775759353,0.0014052941923315,-0.0030626553820818,0.00160985623632696,0.00140258920831577,0.00486398258793393,0.00151169696950918,-0.00471968449079218,0.0035000206682985,0.0036422199404281,0.00501209563079917,0.00155824040443913,0.000804091386488658,0.0040072626400712,-0.00258300677340224,0.00206448094977111,0.00018874181719758,0.0053936866066181,0.00156773163136385
"2000-04-01",0.0521075998726802,0.0593141376425446,0.0366334452327979,0.0514136138248265,0.050082830106977,0.0378991772720592,0.0423832030659432,0.0569906155689729,0.0654071358906705,0.0515827437630224,0.0458519838861969,0.0706599355729244,0.066667452012342,0.0430483168724979,0.0444852456666575,0.0415902256373992,0.0500055265326367,0.0427566832949743,0.053216781333429,0.0379033469504476,0.015241898838686,0.016054975010254,0.00899152845712294,0.00870601636009912,0.01033945090549,0.0102160159315709,0.00954997489450546,0.0140609604164081,0.0135542974096758,0.0171423012185466,0.015717815341975,0.0151852358360084,0.00801282755340321,0.011710066761813,0.00748734957013446,0.0118521362394866,0.0165466404777607,0.00968834741594156,0.021674754783983,0.00993988697031564
"2000-07-01",0.0609177185962917,0.0518946454740142,0.0349798232666065,0.0490053069461279,0.0388563536024068,0.0386999930919749,0.0404452370784276,0.057029893015918,0.0655783902685555,0.0431355675498903,0.0441408339862978,0.0689646507708722,0.0788748612760269,0.045570833279525,0.0505757040780114,0.04633423022375,0.0561533734997483,0.0455432896221242,0.048766341075324,0.0345329532981067,0.0155485577521635,0.0118566932947885,0.00669229081952761,0.00380077852951891,0.00825807590558942,0.00379663897646342,0.0026868439225263,0.00834828870828013,0.00969311532810698,0.008569354655482,0.00841097656796536,0.0105624529997372,0.00413064377127749,0.00414299418750248,0.00602129242628831,0.00141984675912265,0.00263103375278129,0.00121245914371256,0.01189255193578,0.00475474400951356
"2000-10-01",0.0474606879963975,0.0702725167622394,0.0387915447388217,0.0552954631170062,0.0512700805890561,0.0397028303768067,0.0417615653383257,0.0548211660972696,0.0607745130472523,0.049322213651205,0.0447465737756776,0.0681162624256165,0.0632474317416352,0.053095956261788,0.0424279898216978,0.0382990513775468,0.0477482065046037,0.0470633755020876,0.0480334188000435,0.037749152074923,0.0123354582361926,0.0174365677367745,0.00885831811319721,0.00938384688218832,0.008605589766891,0.00995125108826996,0.00956953996575583,0.0100075715430446,0.0102394780342483,0.0122409579302625,0.0131550414041618,0.0177042529609902,0.011434657399522,0.0128922545984403,0.00988583713422987,0.00977712394416635,0.0105139351591053,0.0106910301748774,0.013106577180701,0.00858235284549909
"2001-01-01",0.0458789527604012,0.0668291111679299,0.0368070901790102,0.0506931224406851,0.0473780427526217,0.0381748604366195,0.0428074372133148,0.056031976794293,0.0609594400307295,0.0501136782220676,0.0435364722106626,0.0794823427641293,0.0753137350296154,0.0443972406092785,0.0446701484567054,0.0389347317658811,0.0448311155894109,0.0455405285350949,0.0501254725598247,0.0374945004817247,0.0101908243373206,0.011305778833812,0.00706660121838799,0.00916908902178757,0.00884664414051483,0.0068230452391227,0.00714554957748527,0.0101166014597076,0.0116532956860189,0.0110203289921479,0.0082066611995687,0.0144484003985242,0.00888596660125027,0.0068829323734323,0.00891472778950815,0.00858284906233499,0.00810099460371683,0.00897606007445256,0.0153080334352895,0.00722110318532464
"2001-04-01",0.0552980067897414,0.0622233105104722,0.0378827301244782,0.0534615617942893,0.0467850956928803,0.0366762097653697,0.0525355509236755,0.0547601000982917,0.0631296382675647,0.0493006476652985,0.0414994405167223,0.0692062457858306,0.0619509075069562,0.0444646481397052,0.0503000365714446,0.0406302602604336,0.0490297589468549,0.0473148738008532,0.0466443080542591,0.0369066687848788,0.00935866902268339,0.00197055872749128,0.00177231965982151,-0.00404210783735752,0.00101239408504363,0.00183270358393877,0.00433609496205012,0.00162354358343439,-1.59368790479929e-05,0.00135858298062398,0.00400201087742446,0.00735449804485193,0.00179202266577858,0.00299263045731765,0.00253043091313457,0.00062583114893943,0.00211679900807711,0.00153458783013706,0.00839769639337407,0.00221967282661561
"2001-07-01",0.047724501475676,0.100597495254541,0.0388455051865727,0.0486848309787766,0.0512870711490351,0.0385869612919386,0.0427216259233527,0.0535237126866366,0.0574037577109976,0.0574680463593772,0.0419680670044677,0.0689486184906179,0.0548088418156995,0.0423182420547871,0.0446635291277838,0.0365160280785762,0.0462472065711161,0.0427537259685696,0.0482258849870874,0.0367063478843901,0.0218412196260414,0.0258506049604795,0.0162815501748161,0.0175402840467413,0.0195713683254945,0.0174751521941154,0.0208578516034438,0.0192469439079835,0.0220980222087144,0.0280586991577033,0.0162593608038014,0.0266268307103403,0.0254240022089785,0.0164318517659568,0.0187288984702267,0.0163206524321809,0.016403641211828,0.0145733350554854,0.0219376596629739,0.015519164412043
"2001-10-01",0.0456506725159933,0.0599122105244087,0.0378242340707351,0.0542518098018126,0.0451649530607225,0.0403081793992822,0.0417387308153062,0.0556033772986993,0.0619262999566631,0.0430207174322146,0.0431513801943824,0.0719461285281001,0.0708093039795145,0.0458367442775732,0.0521743251598853,0.0477348467782633,0.0552756990856905,0.0493875654958417,0.0433349624426821,0.0349478591822293,0.00179200237928564,0.00367579506268284,0.00124753147772062,-0.00364478690769064,0.00137726525669674,0.00200588231175189,0.000623665977170439,0.000834858042291947,-0.00149361371619207,0.000809492353525562,0.00141689450166587,0.00123582813800876,0.000843589305097744,0.000690021934122965,-0.000594806072691595,-9.57320356264036e-05,-0.000156298476812199,-0.000766993223319507,0.00186892219436935,0.00110550207448959
"2002-01-01",0.0492105152899347,0.0634588448700159,0.0394644190971756,0.0551731579297557,0.0467667073140625,0.0413447818974778,0.0460943342407742,0.0537023737253811,0.0633837093839665,0.0500530599417014,0.0427930825516477,0.0755606969176695,0.0693164479605618,0.0445271044526674,0.0467489063185186,0.0375315134620456,0.0452817014971566,0.042702772926013,0.0470022124272835,0.039883657796191,0.00457950174152775,0.00752930593750192,0.00216414593054542,-0.00140420631361288,0.00268530999058498,0.00340636513757504,0.00131988935928248,0.00338388347346293,0.00180219278082477,0.00253136383224481,0.00354616920680309,0.0067921325772045,-0.00210825076077226,0.00237628019796073,0.00403414739651389,0.00316123139872404,0.00250342028400475,0.00244666296629299,0.00390878122047127,0.000606154502789705
"2002-04-01",0.0502369615750854,0.0531041378282832,0.0386142398218628,0.0442026084556985,0.0376558786593692,0.0381807337429973,0.0435302946751178,0.0549011603660469,0.0573112467495454,0.0394555118277188,0.0499555446959695,0.0859162229180751,0.0882639035253873,0.0462655275568949,0.0487318669408885,0.0381828913748308,0.0487575939174551,0.0443638194776788,0.0543541887765658,0.0380156671145289,0.0142419503409814,0.0167600573796935,0.00818813968222337,0.00840906792013178,0.00909480983360847,0.00912001460472081,0.0106656716729471,0.0146710666848325,0.0115473962681036,0.00956256177831161,0.0148489590739064,0.0239893159536172,0.0228092497176882,0.0119981737504983,0.0113235222498749,0.00895321766506947,0.0122277419548692,0.0107686380980054,0.0142556944493742,0.00849915792876244
"2002-07-01",0.0460897669372782,0.0683338693269279,0.0402985104062559,0.0518302472465575,0.0415939277606343,0.038979355941114,0.039860272720136,0.0557523210840506,0.0645235797761939,0.0431423826645232,0.0462273953479593,0.0728197458224113,0.0689216469175107,0.0444730690437339,0.0475530308523079,0.0427410338208692,0.0516441828826405,0.0555995782851923,0.0440786558334019,0.0355374273303017,0.010339880131795,0.00359798127035203,0.00713612248679348,0.000965074641925441,0.00524726403072056,0.00580683193449913,0.00678919784996849,0.00854229375174402,0.00260267004694188,0.00640945142090193,0.00942590083789261,0.00983391147100907,0.0077595887556864,0.00545406472595699,0.00523755850874825,0.00709595770414068,0.00863220841167929,0.00566469040265019,0.0108652458017858,0.00693158497478379
"2002-10-01",0.0495785663096641,0.0567978079883972,0.0387323809325545,0.0559333875230341,0.0404741810834706,0.0391136507487058,0.0439584182481228,0.0567758961460822,0.0640714030516574,0.0459092113160647,0.0506803068901261,0.0728002083785226,0.068412232998643,0.0461113787257252,0.0496244636948828,0.0413893348327085,0.0505208519250669,0.0435436514876363,0.0481842091787466,0.0373884585401885,0.00947760763084074,0.00952601698650974,0.00335592321204719,-0.00164548191158751,0.00467094507926951,0.00589107137583318,0.00550997540219453,0.00423001092536148,0.00509762643111203,0.00513740844344438,0.0125419422142575,0.0144321543979191,0.00540671783227756,0.0050371575725152,0.00799163379692373,0.00510980482286757,0.00752228658611589,0.00442075252340229,0.00945464634345309,0.00486179102953302
"2003-01-01",0.0444843102563263,0.0771073277692818,0.0374232494469504,0.0540961262461439,0.0506186496980137,0.0436267705058247,0.0418331257390963,0.0548676790419825,0.0609239447596111,0.0454534485401451,0.0429375177891364,0.0679741917266503,0.0671362799314437,0.0457383569439218,0.0534863574718703,0.0391711143944786,0.0460786513744697,0.0467555275892909,0.0428010103713402,0.0374863604040224,0.00392742199035938,0.0114992511198221,0.00383955964415418,0.000182239182174928,0.00656560676109629,0.00501596529218841,0.00433675857279136,0.00471827701626849,0.0025482749485583,0.0027925131828741,0.00683140690983818,0.00791159099486936,0.0039130899654162,0.00459239438176155,0.00391801638736267,0.00442875012921118,0.00509582374779726,0.00492243796632889,0.00588779163406051,0.00459997637308414
"2003-04-01",0.0435390472643736,0.0578648023382967,0.0367404220913762,0.0500115237545093,0.0416380483665188,0.038023805468188,0.0443774853831562,0.0561246799090255,0.0613957002687093,0.0459977943149276,0.0454832147723938,0.0921637406943596,0.072060809062187,0.0474321855683676,0.0464976927751687,0.0410146546596484,0.0503861851959902,0.0442152369662985,0.048433502463062,0.0365994686834429,0.00335384409982938,0.00345456619323233,0.00197937263034933,-0.00393295099968758,0.000963882315937959,0.000661578942068538,0.00062992836237699,0.00112595030550046,-0.00184424739979263,0.00123008879851569,0.00498160701338951,0.00921733983404578,-0.00496668842468599,0.00338308837792417,0.00143334527467948,0.000933756835350944,0.00149171487894719,0.00160682501207469,0.00445199194964495,0.00119883130735254
"2003-07-01",0.0500394614163483,0.0670457832785103,0.0363554253118467,0.0563139756309393,0.0530175011958532,0.0387787174862369,0.0404876467844568,0.0548594192170625,0.0745709150234423,0.0499233609783874,0.0424763594348461,0.0864287307266991,0.0590171872192257,0.0453568812485867,0.0386800773921916,0.0362071066781649,0.0472945841980575,0.0394772012627652,0.0450617301582436,0.0386079353581359,0.0122583880260186,0.00607895627402537,0.00639062590972896,-0.000626449518976288,0.00275591186801446,0.00626562086350435,0.00886815650058725,0.0086796575435387,0.00525221863644173,0.00856128591026425,0.0125185447816761,0.0190818771748768,0.0116564850448822,0.00775893043340591,0.00774423405249429,0.00701642815640093,0.00863165070514779,0.00884042806346476,0.0100760530579834,0.00700168518118216
"2003-10-01",0.0524974504222124,0.0643756004432908,0.0411163874468509,0.054529979182829,0.0483487535506844,0.0418061022465374,0.047438436359305,0.054989861187311,0.0602334030302817,0.0484053256242931,0.0423033550312894,0.0703621756514551,0.0626378004821161,0.0450216699274376,0.0458918838950519,0.0446983515309702,0.0463153893934376,0.0443624464859078,0.0447776715522469,0.0398879565564918,-0.00509357406672265,0.00280065954658063,-0.00245439796995836,-0.00733899253754087,0.000780989077794765,-0.000923226492858784,-0.00225147022080666,-0.00103727235357926,-0.00577909479497583,8.28612823365411e-05,0.000169573424220584,-0.000384558382789696,-0.00256186580374293,-0.00110757112291834,-0.00130122726694503,-0.00311458961671615,-0.000782125563504305,-0.00105720095464497,0.00160499858851806,-0.00132380929665699
"2004-01-01",0.0573657866947016,0.0623154058505205,0.0397694105279805,0.0551975745052791,0.0498354419884101,0.0386579385869928,0.0413491177862805,0.0565674022071321,0.0650247174114596,0.0494229956302037,0.0427337521626551,0.0627084645825082,0.0564077533375263,0.0430912223780243,0.0491078272088488,0.0486018660432407,0.0518812828282696,0.0439415293503412,0.0465608461704203,0.0394596647492049,-0.00013108391234919,0.00402664309365645,0.00169638189468868,-0.00376677248599274,-0.00188783426725443,0.00163272446967042,0.000817639517049212,0.00379837368915296,-0.00063844964952521,0.00406341351154651,0.00397882567879994,0.00692250498596273,-0.00065274194976086,0.00280640745223048,0.00102195013007706,-0.0015097228133992,0.00424629354107342,0.00130491371157601,0.00743718911283472,0.00181736898044167
"2004-04-01",0.0481738115189042,0.0644852706165941,0.0370595674942994,0.0509018990063465,0.0502987313685992,0.0390486315490252,0.0466293156611605,0.0515201840707552,0.0651045774417837,0.0462922284047311,0.0428750677758099,0.0779546937742438,0.0643407790737099,0.0448640344850733,0.049050217253753,0.0431266967278886,0.0471805961504587,0.0467037712951229,0.0446194740021103,0.0397704523296307,0.00640329711703726,0.00748217797424462,0.00520768792791258,0.00160888219734504,0.00379750850310685,0.0047981352697002,-0.000200949399641588,0.00499302913076488,0.0045950873807313,0.00693383302294161,0.00737707936912413,0.015247443590866,0.0053062905048984,0.00624511543074114,0.00685134761092203,0.00301718086455762,0.00633533378904391,0.0086872168742486,0.00814042519454943,0.00469400956241784
"2004-07-01",0.049163725112682,0.0567445105896478,0.0372395729673867,0.0533730043882102,0.0494436212596219,0.0397806239387627,0.048738290673716,0.0549296759347644,0.0632718043289457,0.0554688095413249,0.0439696414393297,0.0732052220382491,0.0662507262911744,0.0437964239390383,0.0507486165707202,0.0358687656126676,0.0474666844189954,0.0377207450446962,0.0531679000051112,0.0396516359049556,0.00460596906552903,0.0077121028128057,0.00431541553322639,-0.00492588720417164,-0.0010388397815049,0.0022111346794412,0.00365015861298794,0.00128780390214622,0.000982123881907775,0.00883919649783085,0.00572583884283258,0.00739750225765114,-0.00283662332457925,0.0049426312683772,0.00490337631789984,0.00295229945197886,0.00611328789585838,0.00278956358016419,0.012947528292876,0.00321870657645653
"2004-10-01",0.0458733384639585,0.072079693517127,0.0377734343411204,0.0548278695757658,0.0578982719235469,0.0389557393622775,0.0420696033988451,0.0535529310966335,0.0673937932513609,0.0507604763217096,0.039226452888383,0.0687646055044993,0.0591112757438133,0.0434583693788905,0.0470471754262274,0.0468843581001136,0.0475077638616063,0.0460242558455834,0.042868500650097,0.0379220913484406,0.00289627638099344,0.0117763690144279,0.0023864204740479,-0.000338608851427928,0.00221598061045438,0.00215266936769518,0.00355361047006908,0.00364906310159432,0.00356326705207335,0.00430181944255436,0.0043165738069427,0.00884760045332682,0.0044588165313575,0.00565567710188435,0.00290162470724198,0.00184215809233469,0.00447816853104042,0.00478086090522689,0.0060982637735619,0.00268664460027703
"2005-01-01",0.0501126861111452,0.0652772449282932,0.0369875996402311,0.0548180231140586,0.0489883370330887,0.0386007779922551,0.0485877905530757,0.0562517978166121,0.0658023770014931,0.0481477688545168,0.0406037482127467,0.0708263392447482,0.0611656249272993,0.0435635267105599,0.0448657468985738,0.0503900845463215,0.0509592387094409,0.0448269222516983,0.0402933543869127,0.0389310110669293,-0.00634775314163308,8.21761091763185e-06,-0.00344696627080799,-0.0106254187809254,-0.00395515828077625,-0.00334057494822459,-0.0065381615012122,-0.00539247584549352,-0.0116760030193692,-0.00493824990051056,-0.00150291075420073,-0.00624722703470728,-0.009326612867316,-0.00255108843423914,-0.00429662787613404,-0.00379599655725873,-0.00178315616986914,-0.00569654682278545,-0.0017457578498198,-0.0043162756940467
