"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.055113710325604,0.0824765520527794,0.0621984339693734,0.0438369109011624,0.0400886620301176,0.0641936018820782,0.0418739367656123,0.0445024548313813,0.0475965645547051,0.053759195711304,0.0380043324776775,0.0492568625912264,0.0974277842535642,0.0505263825780968,0.0480940632814557,0.134686313924384,0.0463642378694774,0.0265886178396913,0.0459288367738271,0.0285546547544909,0.0208055046139931,0.0219844844020897,0.0263889660343687,0.0215787457039133,0.0213552102937001,0.0256274665572312,0.0207362415469015,0.0212307502555059,0.0252403260951749,0.0470278433310107,0.0309092617178061,0.0253934104513639,0.0683929759672738,0.0265380939749791
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0545220693997755,0.0684527868004057,0.0672419532041356,0.0484617230099436,0.0383420579319032,0.0543842222454977,0.0487323101610144,0.0541056335924468,0.0546380593924002,0.0502111500890901,0.0461075829316021,0.0715938015353136,0.0787898865678219,0.0630132224213178,0.0477175719606765,0.107719337836983,0.0459666309196727,0.0195925603365601,0.0182167545083577,0.00759057480087085,0.0205159669565146,0.0117104181873791,0.0100449304102148,0.0130827682316376,0.0164661533122466,0.0214806065113773,0.0136843440525669,0.0153002105924185,0.0158915437612705,0.0177813675896882,0.0211526339623939,0.019136350930928,0.0197947087864952,0.0193924319055261
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0511800810104078,0.0676567312751972,0.0683776436254409,0.0501248321035122,0.0458074174026891,0.0600916576048616,0.0388447048294255,0.0398370580683057,0.0559237672616267,0.0496551581005221,0.0409723988811362,0.0697709868360083,0.122414794594445,0.0522033530647616,0.0453436565962101,0.105111416852222,0.0366843418932285,-0.0070120187461323,-0.0112267424748186,-0.0135556780513064,-0.0116528439209545,-0.00850139099086906,-0.002073134260928,-0.00811680327900666,-0.00733658503271975,-0.0171568627701783,-0.0109429021656073,-0.00644958000846502,-0.0155315785837134,-0.0318002095466373,-0.00464223781997777,-0.0114786620773405,-0.00459663225573151,-0.00494740563002166
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0751861593727987,0.0546932437934623,0.0627645224294618,0.0500755111413926,0.0410584062520156,0.0584233685523847,0.0409389390769904,0.0429765045952427,0.0471902983315882,0.0521679873255108,0.0528091724955874,0.0559542589297087,0.147806319407956,0.0423784141963783,0.0460912171730892,0.0921287475784014,0.0373569293480316,0.00956934262664755,0.00108827018122989,0.00346941220516093,-0.00139451142546342,0.00254604882443147,0.00205466698289161,0.000321204957534632,0.00200691677337132,0.00389607250351023,-0.00128367038843428,5.09830965566686e-05,0.000233865143099811,0.00199703132028537,0.00217773763130745,-0.00167414540660847,0.003019770117807,0.00263536278939536
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0694379088940806,0.0667342340732093,0.0678518272640511,0.0521399239334606,0.0449020984823955,0.0475020252697376,0.0392686261071641,0.0450117380608168,0.0430726930438187,0.0492776157011981,0.0495339270065445,0.060304382432273,0.0892048097555422,0.0496969272696053,0.0513013931565216,0.134389777311824,0.0403700922377568,0.0514360408751591,0.0382104365980355,0.0403465457603539,0.0271534765117458,0.0207506013875763,0.0215955968428048,0.0223829094469039,0.0238395521643879,0.0222923401128498,0.0242143981567888,0.0244409623010632,0.0358895109872442,0.0468121930776193,0.0238810578015107,0.0277358516104272,0.0876924707938241,0.0218560552309545
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0634611140913673,0.0605948952840344,0.0801908233867188,0.0467260020798624,0.0397804689390115,0.0578409606078805,0.0473602742109818,0.049668254322169,0.0539737175083021,0.0579957732206154,0.0429560979712139,0.0685736930598105,0.103064816824657,0.0444918392601499,0.0475769152067596,0.0969193431698581,0.0388250108566084,0.0107804999210435,0.013390385249122,0.0148594991039233,0.00958438429623768,0.00537752088126431,0.0108590292099716,0.00924422199513703,0.00591234465677427,0.00239593184060093,0.00944702641799095,0.00858764868942214,0.001774862447054,-0.0124446699593911,0.00778014327392452,0.00645637216160683,0.0111405897615513,0.00532847955047958
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.050940327149165,0.0844435588115862,0.0724143026185401,0.0525688100794732,0.0570728086721782,0.0489080466798737,0.0459157922452862,0.0477775534911054,0.0651117111614885,0.0705263725654343,0.0468855316109644,0.0659703969058632,0.0643844701783788,0.0536967979741334,0.0539798163674534,0.0766378569877401,0.042765846501336,-0.00214282897978176,-0.00403400478206059,-0.00955723408070986,-0.00351504141739614,-0.00493516759369456,-0.00823100658471331,-0.00552277571278062,-0.00361417323179115,-0.0145466441558663,-0.0202436532776012,-0.00181967766862857,-0.00796600250208174,-0.0127237258024507,-0.00757583136086485,-0.0060462275518025,-0.00495311737957677,-0.00186207520582986
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0381030875758426,0.0483221379432394,0.0686698158072482,0.0884961334241935,0.0605164344845501,0.103678485519998,0.0371193861358651,0.040635963237404,0.0580866687147088,0.0498045376946046,0.0496772060520481,0.0643354946588892,0.0519730402795282,0.0419463297364552,0.0977457039717903,0.05763324956375,0.0432563251998845,0.00405143737964986,0.00196916501237744,0.00809175099915956,-0.00187358732364999,0.00458810063055713,0.00649472547984894,0.00140361199028381,0.00299258646352823,0.00175930434477803,0.00203230532128456,0.00367301966193784,0.00265051731256692,-0.00076105325014204,0.00159047342037103,0.0024801154758968,0.00170763257912733,0.00181966226909135
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0543953114522295,0.059126817702077,0.0592166980927461,0.0551584722849652,0.0397281877101955,0.0678752509423032,0.0406869672051775,0.0400159542289933,0.0512871771090762,0.0448430444845989,0.0507317285487528,0.071663651251526,0.138974959248887,0.0428605884709607,0.0487853024327349,0.0949351304028248,0.0397147584319514,0.0099440042298038,0.00151420682384782,-0.00087148531221084,0.000756133442830257,-0.00046605961979914,-0.00052954719572858,0.000693443513026653,0.00100251218036199,-0.00770209967473105,-0.00476365014237304,-0.0025690992839398,-0.00452601425286432,-0.0068996292890347,0.00327827228504287,-0.00646114650476991,-0.0034757639293623,-0.000275101220527484
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0629968020638141,0.119533179960595,0.0759902202720878,0.0456298736002872,0.0483224992909073,0.044093629490118,0.0437257826724982,0.0458172061622971,0.0630656771381789,0.0491118121828811,0.0458730904011143,0.076703146312851,0.0379502269489914,0.0408822874156395,0.0527858262576742,0.105190014727749,0.0423287251023161,0.0080938445837403,0.0184471207422262,0.0101040741394823,0.00734176957801234,0.00359972128596711,0.00705525382132576,0.00384824290588315,0.00862361114074843,0.0110930328349037,0.00621883296685631,0.00508645444538535,0.00662772566922421,0.00414908500974065,0.00692099366644596,0.00899188651523658,0.0243836011765249,0.00393971870705572
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0463644055838054,0.0641654037394355,0.0721898352760495,0.0526743025878068,0.0551931378256673,0.0507571467010254,0.0392994127741647,0.0412088069985247,0.0587880252801641,0.0591765052105822,0.0438955176234015,0.0768501827660794,0.104511132588019,0.0652006900484274,0.0484155465605296,0.0804436129903431,0.0408663354459745,-0.0020102927786894,-0.00148172288713683,-0.0111267369246352,-0.00755335695574046,-0.00201515089271003,-0.00887230824762363,-0.00491236785351302,-0.002427858666075,-0.00406188753171102,-0.00349527167376559,-0.000414398673938852,0.00155576179175373,-0.0141194106490006,0.00159801725746329,-0.00541343696852707,-0.00788165909898625,-0.00178089383845865
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0459498888912657,0.0651411519852206,0.0940045351965234,0.0661545551559119,0.119495238404868,0.0444066155860401,0.0423892426605491,0.0393419215337818,0.0783479673172258,0.0498413346286073,0.0554404939952906,0.0678561447826971,0.0403285486822126,0.0372721493585047,0.0448603573095708,0.0532818351249988,0.0558880193867313,-0.0398590638738129,-0.0599549032531657,-0.0903069712412801,-0.0714059307096446,-0.0876456551236831,-0.0397718770763098,-0.0355130517256966,-0.0376287136395886,-0.0767624673645645,-0.0483811409628761,-0.0431801948987916,-0.0593994213527256,-0.0387486549144223,-0.0342523812199191,-0.0388211243737163,-0.0478855439600787,-0.0540890588256309
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0566919211596364,0.061530122695852,0.071687733683613,0.050721814354277,0.0396096602276568,0.062256963829576,0.0385979434365163,0.0477242014513468,0.0466548423594694,0.0538856960311723,0.0527532954832206,0.0498379699450695,0.122124983431636,0.044977073574934,0.0545690122928787,0.110873250429839,0.0355035156133063,0.0046347318293102,0.0015663695266589,-0.0014222874301882,-0.000554900514005604,-0.00110221826967134,-0.00124896826435957,-0.000461521701596448,-0.00178611073512544,-0.00579137260153969,-0.00220300197305708,0.00212842370000914,0.000385269268247059,-0.00861900111297583,-0.00227465939538698,-0.00508567332768577,-0.00917298135203355,-0.000901569321922287
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0565889864734155,0.0674403142753808,0.0628392999835368,0.0495508653925457,0.0380855013323712,0.0452459365535388,0.0396624991641437,0.0482877329578517,0.0462525765372791,0.0514423958113507,0.0408517298047432,0.0801222662242094,0.0932902719327851,0.0667135482493937,0.0487226425371699,0.126561644441916,0.0383417883283686,0.0240203077163918,0.028044736979769,0.0229143995851496,0.0162863133031127,0.0158301435539291,0.0181806589612319,0.0189163031300305,0.0218150786775471,0.0181953951025031,0.0174084067837548,0.018315529343338,0.017998327689074,0.0390139755035989,0.0219265421977039,0.0227285081745427,0.0499397675939026,0.0156467959416049
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0529408167572087,0.0741554488473232,0.0670327601402992,0.0475235588593124,0.0363707858337634,0.0580049560018768,0.0370201031571758,0.0357199361431669,0.0552641302947341,0.0505053204960337,0.0441157795598543,0.072821601124195,0.135748783999766,0.0580244373585502,0.0499687684693199,0.093783363940748,0.0309994490166726,-0.0137365416448982,-0.0159222915866487,-0.0211856615318034,-0.0179159412642946,-0.0111666400203819,-0.0103233518089356,-0.00735481142873337,-0.0108917617405563,-0.0127532339296638,-0.0184729387381942,-0.00959797124018798,-0.0257794190845925,-0.0476507018695598,-0.018961815356999,-0.0173163167315161,-0.0334958599040034,-0.00980180457741311
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0598747243587751,0.0508311723029728,0.0726682549202426,0.0444517614295317,0.0362347021212275,0.0874786859593731,0.0389021528641558,0.044350582882161,0.0464217506740715,0.0379662688901433,0.042134953900987,0.0765561714057804,0.165577486689199,0.0359891175839287,0.0390121183150758,0.0835613223692417,0.0379887733331328,0.0229149042359337,0.0165156390836818,0.0292191189677315,0.0170067194802472,0.0139457280531361,0.0294930802880784,0.0138439505616307,0.016664403328974,0.0131181093340436,0.0131810123553638,0.0174996794496494,0.0250821650751662,0.0675608523316338,0.0133897640234081,0.0148332026678104,0.0286875345227509,0.0135004927696421
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0414173397868065,0.0644802300196246,0.0576549529031358,0.0419911585610833,0.0594947550016195,0.0740650238969866,0.0436215885312925,0.0396516566066019,0.0549516555158202,0.0518557630261356,0.0377341453663836,0.0558068252900463,0.0631774413833271,0.0593824397442138,0.047964149715441,0.17502047680513,0.0317303978463516,-0.0340651282603752,-0.0492897026307373,-0.045382324400788,-0.0288768507799986,-0.0533753778086853,-0.0537849231130303,-0.0364574649700067,-0.0285358350093926,-0.0460074581283639,-0.0405036038786816,-0.0283132306289165,-0.0450261435253429,-0.0382001547200876,-0.0378687047468131,-0.0344716232510436,-0.119085496134511,-0.0244105397184209
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0723725963262004,0.0552592687296882,0.0592233157091394,0.0481177293383711,0.0396757858951827,0.0524337650068268,0.0402105101760566,0.0484649421603348,0.0451380634452936,0.0557861440549228,0.0433172926377051,0.0645853606878812,0.105904441003671,0.0473716485141791,0.0491966862896673,0.13365387122014,0.0392885788047394,0.0254424782211529,0.0178847449925356,0.0259108914882723,0.01427506187381,0.0122568312196625,0.0194539761996889,0.0133867171323927,0.017593619590261,0.0133853109275542,0.0186296544326934,0.0129991151625663,0.0241937009611642,0.0307926104710044,0.0192642590133812,0.0143345437011088,0.0466472048667477,0.0128241026477924
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0641111460876965,0.0542139676461312,0.0559455099974341,0.0649226080468794,0.0458471538479009,0.0511303289063561,0.0452211779178951,0.0522303719139597,0.0606572072550728,0.0769120315106676,0.048193087002218,0.0795762346836129,0.0668045482809356,0.0504799831619187,0.0553734621030311,0.0869306873936651,0.0414504942446254,-0.000285630681222732,0.0167391566699487,0.00269238467924245,0.0155334776324604,0.00255464415510102,0.00461788900855637,0.00799031527525964,0.00629670189981988,0.0038361071737717,0.00477330687790223,0.00993660939877366,0.00998568331872752,0.00666354121599164,0.00110620124363901,0.000921955218337917,-0.00641495418020755,0.00419102068550434
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0479912193827288,0.0668052557856178,0.052789828530911,0.0653881515514019,0.0426013929377493,0.0451034934332713,0.0437843781971421,0.0735157370539535,0.0530884883642731,0.0593920166256301,0.0436679109164498,0.0764972679175644,0.0785713729388042,0.0442435559827653,0.0482729743759148,0.116468973987657,0.0418179820181653,0.0321289219734934,0.0491913729525325,0.034676343405879,0.0343125838294377,0.0282148851084452,0.0286121449768504,0.0295939978643399,0.0499349502913015,0.0336088245437148,0.0329923630389641,0.028707677557075,0.0504971374815961,0.0470276877763786,0.0283453591678512,0.0288587375410873,0.0415243907476713,0.0228078525720224
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0545081204854605,0.0723541136872237,0.0731610637717084,0.0462424976775249,0.034966049484624,0.0432028560753106,0.0340142200840736,0.0471465103284545,0.0599107490404457,0.0623231674395967,0.0406184182166858,0.0602896947005342,0.147577255020974,0.0389881430513554,0.0531022966046737,0.098305334068446,0.0332895102629079,0.00568817617393932,0.00797554457618429,-0.00930969749295683,-0.00323890199581469,-0.000866717666750444,-0.000740145391156143,0.00159142617540205,0.00662795821472894,-0.00947525729392469,0.00417311008022793,0.00629169026886543,-0.00835494501989623,-0.00897245567848736,0.00211339139193475,0.000546116351256608,-0.0150846786945958,0.00122905744920798
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.0535343682045876,0.0713551306793075,0.0666219423243047,0.0688596956365694,0.0572219929148493,0.0447919783924544,0.0429163951683558,0.0501500307404105,0.0804222972666483,0.0543009408582121,0.0540030840164281,0.0960575837785419,0.0506961004586865,0.044481632658003,0.0553379887604817,0.0615497026581774,0.0476991354839818,0.00702010934633772,0.0102660857714592,0.0110713592700381,0.0187390912447482,0.00387298323122114,0.00700943513235806,0.00598542799434792,0.00910778629142507,0.00543065709887252,0.0101515369845982,0.00774015174880398,0.0146183630858956,0.0066566858577669,0.00585327316163234,0.00453624874454945,0.0129784171879128,0.00362832111995922
"SPEECH_603","1997-04-10","1997-04-01",51.5384615384615,0.0638010532557391,0.0565710057370928,0.0638457112020267,0.0514902832098815,0.0386044627959164,0.0692034051124287,0.0433849591650497,0.0507147565539735,0.0531195081837775,0.0500968126050809,0.0432426705245358,0.0845493482365415,0.115114165123464,0.0411547435458669,0.0481372049660821,0.0863540949800853,0.0406158148024573,0.00950345400929368,0.00756113074391542,0.00479142922334217,0.00533976078870251,0.00302874965999627,0.00862914452932205,0.00105595783964109,0.00824085260210891,0.00366131632793126,0.00550152423600801,0.00425716955635329,0.0125892613397564,0.0108486291794366,0.00383364679358942,0.00882204370794817,0.00589846369180696,0.00181552390907683
"SPEECH_462","1997-04-12","1997-04-01",52.6,0.0463456434510872,0.0494476064439679,0.0777990604702347,0.0508759451434304,0.0424836201548644,0.064792564759663,0.0443300585499114,0.0477205862991314,0.0504437754018907,0.0679818197627482,0.0390247150486053,0.0653413997407763,0.117280063511821,0.0492737634774757,0.0506085394937736,0.0965388719893259,0.0397119663012927,-0.0190644192202225,-0.0168891430683127,-0.0404274687198894,-0.0178642102415963,-0.0187598627601831,-0.0277779151709748,-0.0194504531267284,-0.0174401811376215,-0.0229308806926753,-0.0374426055615907,-0.0121880529977148,-0.0258080968060855,-0.0444110232751431,-0.021135085669093,-0.0208893444462511,-0.0424818915415953,-0.0165004119294143
"SPEECH_624","1997-04-24","1997-04-01",59.1296296296296,0.0428404243036813,0.108164036314803,0.0945524404042526,0.0565991297867093,0.0947971206200998,0.0422908628930336,0.040480995796923,0.0361638284431331,0.0869861185547647,0.0445954233534641,0.0628019114621187,0.0643808896208337,0.0385764430983558,0.0362533971025439,0.0441821038068531,0.0610900728409492,0.045244801597481,-0.0167108314015357,-0.0367494458126222,-0.0340361392732988,-0.0237405147661264,-0.0397706993091652,-0.0130529266116836,-0.0133646515537864,-0.0124363885787151,-0.027414315826995,-0.0152895007970263,-0.0242186642152287,-0.0187204212804155,-0.0135437173870256,-0.0127744092025402,-0.0116471231334203,-0.0233137630274684,-0.01858592450249
"SPEECH_406","1997-04-29","1997-04-01",47.36,0.0491824110703112,0.0625066251561044,0.0724857639354712,0.0499738701510416,0.0397056585942413,0.0625993187334115,0.0389978137799757,0.0421872780962962,0.0577013733873366,0.0565485900794709,0.0437732730286148,0.0646719019253496,0.0943096593329742,0.0632163471451987,0.0525904344983752,0.111407711105792,0.0381419699800351,0.00382676456751573,0.0172002601138701,0.00193263228289082,0.00227338461853293,0.00537219305619052,0.00152433909766259,0.0032443251459752,0.00205942345175116,0.00911520951263308,-0.00093220084553669,0.00363058753328261,-0.00352920179507051,-0.0124305366887559,0.0116852374178051,0.00174813287458187,0.0176474528687302,0.0041127430764052
"SPEECH_447","1997-05-01","1997-04-01",47.7317073170732,0.0787914632146791,0.0633466469066979,0.067238440421428,0.0541527487376961,0.0415238757748116,0.0622163200481493,0.0416916323212187,0.0455038975297414,0.0480477729328061,0.0528476466527546,0.0469695727140755,0.0589017784808941,0.102264197563733,0.0469068139808811,0.047447058947031,0.106450763256085,0.0356993705173177,0.0418873592884923,0.0258293699630992,0.0208463698521294,0.0254357219377212,0.0164613458223171,0.0262032688343166,0.0186396156192741,0.0174944312627094,0.0178841313928521,0.0248751396716669,0.0202790082448122,0.0237526948759219,0.036466782412,0.0218145160598409,0.0167121295825213,0.0236238376456053,0.0172354145791262
"SPEECH_405","1997-05-03","1997-04-01",62.9230769230769,0.0571767511908845,0.0659388663727655,0.0683556612883695,0.0569738968836399,0.0391504191627961,0.0480801567414726,0.0325243312389167,0.0450145856867306,0.0599999249546534,0.0687041448340725,0.0365313287360958,0.0546928209721677,0.126055064348955,0.0455211397602926,0.0556802228044338,0.102839944227956,0.0367607407957975,0.00558368917798005,0.00577389999572723,0.00205800038079533,0.0048069993947848,-0.00154624591834037,0.00179644455365253,-0.000278443604856864,0.00222211407842423,-0.0128005660166947,-0.0101040590678482,0.003133841334144,-0.00334408636755402,-0.00204696576834902,0.00256503724854333,0.000722734442922491,0.00969226400328397,0.000375378241744236
"SPEECH_389","1997-05-08","1997-04-01",34.7352941176471,0.0528671933405061,0.0904692626790938,0.0843955616456963,0.0649327419067195,0.0647670192430791,0.0463204750488131,0.0463117154190257,0.0478602047185981,0.082479394523335,0.0556929690094149,0.05858051978778,0.0558032828334819,0.0538053658556415,0.0469769887412414,0.0510479863607798,0.0556849892095795,0.0420043296772143,0.00839805865107687,0.00522885394343176,0.0111999272049266,0.00237405121579184,0.00577923134307711,0.012175585677057,0.00687505725994563,0.0100624455110391,0.00858265141898254,0.00477943033247491,0.00989193297531774,0.00557918324034879,0.00541973668495674,0.0079255793248615,0.0131435235988499,0.00998499695382779,0.00605367243647662
"SPEECH_641","1997-05-23","1997-04-01",66.6551724137931,0.109394900454974,0.0413787519615849,0.0604592945337826,0.0486935096586806,0.0462801282786822,0.0509568035262107,0.0363028569214522,0.0488555858391965,0.0468451104079203,0.0399314036232234,0.0488943015271077,0.0673380319498402,0.164147757480733,0.0361724753958218,0.0390562325970748,0.0781841820170223,0.0371086738266925,0.0430871270055148,0.0149878956460866,0.0237351745669643,0.0248960618649882,0.0157740752028308,0.0171904118759445,0.0134691441094972,0.0165810693429509,0.0132471530378877,0.0135313447375894,0.0182650275237312,0.0176827394137003,0.0373094132706699,0.0121933325722113,0.0166971241632542,0.0182430877072532,0.0129281444748102
