"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26"
"FEDm_40",0.0474621662120325,0.0218492734236002,0.0388123463852694,0.0386360571413196,0.017858791626972,0.0350509541494469,0.0278621571425437,0.0367425643926307,0.0291019816339207,0.0475320876158062,0.0457499058911342,0.0512998284111514,0.0186762687925894,0.0514057021956169,0.0609592141257132,0.0192428814635926,0.0574328484854635,0.0380145615008249,0.0218445796273076,0.0551815740984932,0.0759254069132037,0.0339246272647974,0.0405132269203799,0.0148307736774141,0.0501812462176325,0.0239089746911434,0.0569594341686176,0.0203436754629205,0.052695341224969,0.0278524779393853,0.0226993416118928,0.0248432466025366,0.0374006743588561,0.0343737343690646,0.0254359400769623,0.03272561315737,0.0445472181607102,0.0342429827757422,0.018729345398794,0.0497560773902774,0.09871561725441,0.0237732198652645,0.0505069679218825,0.0271801144294727,0.0218174086982056,0.0422313409040654,0.0995694973972873,0.0426218120016662,0.0351659487753778,0.0186361653152128,0.0307195916681082,0.0264572130709483,0.0482639936303932,0.020104511661549,0.0524496243210173,0.0406178019376988,0.0201161189156862,0.0306681325202902,0.0405549358294069,0.027417906598954,0.0311073551110655,0.0356456320584328,0.0458706490488376,0.0691187595601248,0.0263184518993945,0.0594362683810162,0.0533569558104625,0.0289949949866483,0.0584015300320542,0.0238189512215479,0.0210662415855964,0.03031422840273,0.0754267561976444,0.050296041783904,0.0291004951936545,0.0171864409941443,0.0367890434504108,0.0275581788673354,0.0477056975934166,0.021576572420374,0.0401141985530057,0.0293634213758183,0.0218696299428286,0.0290512791549522,0.0366765193111604,0.0359869848652467,0.0301058817108463,0.0484633796314746,0.0518499979739424,0.0449252286897668,0.0206663594420568,0.0540536181006923,0.0641641407151236,0.0247628300719447,0.0580500947326708,0.0366286780264351,0.023355824102907,0.043313418451316,0.0538538658652777,0.0401317738466786,0.045769610003426,0.015892013484441,0.0440258543638382,0.0376431275703594
"FEDm_41",0.0544418055601312,0.0176065850925631,0.042777074758823,0.0451209312480309,0.0179825514159817,0.0260029047638205,0.0412398958370063,0.0287896228048095,0.0325624603225212,0.0380860397735125,0.0442396610556283,0.0750529938046384,0.0270117983987264,0.0534782104084166,0.0519912118685493,0.0252746791693343,0.067283263126162,0.0272504703659078,0.0214755503102433,0.0352292201888867,0.068185899290923,0.0493121088921083,0.0269649941962647,0.0170608771617537,0.0346663078541463,0.0309128823311112,0.041034867795693,0.0212682349784616,0.0640414621789966,0.035815513879963,0.0216346857398422,0.0340262086714586,0.0415340002909267,0.0370102376003683,0.0313204713276626,0.0405372100922158,0.0489116084926156,0.0560501212711387,0.0219498346761568,0.050430889284162,0.0594563922595768,0.0257809324020879,0.0524889741473065,0.0273884485299324,0.0236268763132598,0.0400793283627879,0.0544075747746285,0.0333657634733783,0.0405859984904536,0.0167969940076737,0.0425630109194199,0.037894360039833,0.0490578988643319,0.0216742412155039,0.0465039282948481,0.0577669569068957,0.0212327231869878,0.0365443695212164,0.032725736974267,0.0348867715103011,0.0399085305715802,0.0408796499445142,0.0548024257971904,0.0600765973861954,0.0280581604935447,0.0401878080860253,0.0539848450622908,0.0302309877274139,0.0489072668725204,0.0320661618557238,0.0260175339254727,0.0340242769727322,0.0453766909506208,0.0396117325842875,0.0359205594420103,0.0197867782146126,0.0403641534787308,0.029403214160182,0.0436871802172467,0.0183337386417858,0.0582622308198497,0.0419600868932503,0.0195790407468048,0.0308018485612942,0.0296291516380424,0.0389518126851739,0.04363328730567,0.0439895051481549,0.0441162506318389,0.0601596413479507,0.0240444200349102,0.0477906247786894,0.0579399469472511,0.0254483369113223,0.0619419440765658,0.0330690973846301,0.0228511110564881,0.038563314792481,0.0496613591945302,0.0414734024620037,0.0386281679168651,0.0173408051588837,0.0403556937170292,0.0277880009312879
"FEDm_42",0.0497756305130478,0.020357101013656,0.0442601618282961,0.0502356369888917,0.019133229986028,0.0356668131532714,0.032608240807992,0.0351360544796543,0.0339251859451336,0.039915076903021,0.0530757081787981,0.0560052919042371,0.029012821198754,0.0431414797941046,0.0654349777711723,0.028090876288707,0.0509869779777824,0.0352557550925762,0.0291876330747916,0.0344593886010717,0.054896292507563,0.0412648732933785,0.0266410499276371,0.0198277824838975,0.0436455941878315,0.0280603660987056,0.0492121090777324,0.0184793536893236,0.0532259932341128,0.0461459953111615,0.0202550689675589,0.0307722366232397,0.0290429807899189,0.0388010460227801,0.045084714788946,0.0433431598119855,0.0468543073680766,0.059321947996624,0.0271658378234316,0.0423996859348062,0.0625481033791995,0.0231454804652467,0.0634226563144699,0.0381959942084717,0.0234718207296094,0.0326913785157203,0.0431720728719781,0.0371201197615154,0.0400190957775609,0.0178275732566319,0.040397224150513,0.0278840431293854,0.0608443433440937,0.0217048177617644,0.0493032486751558,0.0422952067505083,0.0208614874305493,0.0280539046824875,0.0455155536217352,0.0326850649180557,0.0344206468477469,0.036658414963037,0.0385366805698076,0.053876372752593,0.01889061013607,0.0520001125814575,0.0826064415581595,0.0199910301852002,0.0593530890740615,0.0377909159391517,0.0265861895544618,0.03544671959419,0.0613377655907551,0.0275122262870242,0.0333159686453473,0.019296649334272,0.0393205453563443,0.0217959938459707,0.061754183436071,0.0242534187405525,0.0411731068992206,0.0389998552182267,0.022692681224959,0.0287594801239868,0.0384580682387238,0.0331780330977515,0.0288897556163977,0.0398279030790722,0.0496907477005936,0.0364167739306651,0.0184918115046835,0.05491835687794,0.0896097981488031,0.0267378603578589,0.0596148764217712,0.0316296121365858,0.0218686226528764,0.0280998042850923,0.0759174970324685,0.0283016990137432,0.0391897001547569,0.0179921374851315,0.0354797393053275,0.0280544773167406
"FEDm_43",0.0703683448269026,0.019606847417224,0.0378075318294553,0.0504715674034555,0.0202951390366939,0.0309903372056697,0.0366684577615848,0.0349474357571609,0.0334430280782746,0.0416914585900716,0.0377874971803877,0.0528990038490604,0.0186321300732437,0.0482229725100556,0.0779717860887576,0.0176291367647611,0.058279495061408,0.0441584622035821,0.0225834590084782,0.0414108481801228,0.061182960279095,0.0295986432871663,0.035363023290537,0.017289801605802,0.0414094391535919,0.0192911935574577,0.0582243669869771,0.0266806939556956,0.0466129808842593,0.0420153322953943,0.0230653450197977,0.0257472597237186,0.0440766456749453,0.0267558314648698,0.0316323910887936,0.0371087604527541,0.0452764714967931,0.0420588638822512,0.0204663981284245,0.0551434469070848,0.0915969952165883,0.0277155676430206,0.0634362086441998,0.0279876840025308,0.0292977276702289,0.0245630956033565,0.0667116663664365,0.0247594303660024,0.0371377533833951,0.0196911607709618,0.0367287140686005,0.02550920830292,0.0535261839076014,0.021639271654596,0.0449314017936227,0.0527018192796926,0.0199512118294852,0.0339267262066571,0.0392998301968546,0.0314519953131528,0.0363203986501642,0.0414328939012702,0.0579410578742309,0.0480797013612213,0.0264812084165171,0.0410906473961926,0.0591529462668059,0.0298767466562879,0.0469236045948591,0.0283843760625695,0.0196295316187152,0.0423287281378327,0.0741276031709188,0.0303884261574539,0.0392756229530367,0.0185080219971534,0.0355443525116548,0.0270856920914532,0.0557072051129653,0.0251475098835404,0.0508879875259966,0.0417800475599708,0.0197436010489422,0.0269088034415374,0.0329784522447773,0.0383369444883031,0.0302808515154158,0.0306865737700729,0.0427373323909609,0.0457478404925542,0.027922892368467,0.0548818152908084,0.0861983469283771,0.0210478443906374,0.0650816741418504,0.0291588296198665,0.0193910779505277,0.0385702726150969,0.0618168159258659,0.0401036854833436,0.0329405126558138,0.0179995675741409,0.0352487383708599,0.0286947772093076
"FEDm_44",0.0479218378854985,0.0203301517579045,0.0542819390399325,0.0485002198404988,0.0193926062128148,0.0362385785070223,0.0289184913951301,0.0362200223291052,0.0346573937057652,0.0398940626345523,0.0543699512089244,0.0423650078330079,0.0310872647057211,0.0482635202423925,0.0598452799370532,0.0277489411470764,0.0478109470234062,0.0306340989921215,0.0228781550246448,0.0389591968208513,0.0782554291159073,0.0317538385414403,0.0430369367200153,0.0163636271632877,0.0352253405734742,0.0250471616424517,0.058608716262624,0.0238381416002734,0.0403374834164906,0.0432620919589926,0.019772449025584,0.0260507938660611,0.0474720656589944,0.0301925487176387,0.0311021720282666,0.0326667838910661,0.0502666935824915,0.0438908002602832,0.0275344176965834,0.0486711385482442,0.0772352246224541,0.0255968875453916,0.0610006991505818,0.0269091016448401,0.0180901126175746,0.0405934386228958,0.0737126786379821,0.0344530101764425,0.0295746404440146,0.0165755742127184,0.0387850121456648,0.0338073236658458,0.0333786894929579,0.0215785479113435,0.0647717439750727,0.0333172485482053,0.0197992179199232,0.0349218780811815,0.0350457998600539,0.0428874810356856,0.0217327985160252,0.0256514175445535,0.0539557416327042,0.0524682695848786,0.0210444540724864,0.0663986284909218,0.0579875203401926,0.0263283082121487,0.0560077382636273,0.0385667789998482,0.0270661379503261,0.0461362994145384,0.0671331096036001,0.0287244147433132,0.0506605337810937,0.0184655781852785,0.0318959926338368,0.0240756712062031,0.0460775355540965,0.0201819025220577,0.0504163773840644,0.0359456655311101,0.0191495348539317,0.0286125872843737,0.0306226326876875,0.0445601535771293,0.0339037186031653,0.0320296350309323,0.0519254089242209,0.0432770511930543,0.0246778300657979,0.0576335293022372,0.0921352530757394,0.0236871148881035,0.0585524168513731,0.0295032570976379,0.0245036095867987,0.0403960096599696,0.0500605095607309,0.0341979185154983,0.041434749961538,0.0185122647569857,0.0371018342583715,0.0309014992733945
"FEDm_45",0.0315562161053193,0.020662191945727,0.0643381029716276,0.038667985379142,0.0186480192657998,0.0358436615493203,0.0319531842006045,0.0364323080124053,0.023370791435456,0.0294990792987289,0.0580102766657985,0.0517484362678431,0.0229271415310752,0.0660684538147781,0.0503719640901462,0.0286353183055143,0.0558580912770922,0.0329696846447329,0.0239332504287269,0.0459997144580395,0.0694618682136576,0.0318303181466369,0.0530509498948232,0.0177327039104455,0.034616611272725,0.0258136769138341,0.0465885299122891,0.0191283250956833,0.0554832135883052,0.0396175228234733,0.0189650542906078,0.0250083859375898,0.0334850213037832,0.0500908933303773,0.0304285989397906,0.0335584797933731,0.0521159792463405,0.0454743585729709,0.0267059201675582,0.0557239006928333,0.0798319481316224,0.0201605904653669,0.0549524423139619,0.0273118686587998,0.0267337501885244,0.0370028077353521,0.0610166610505142,0.0307248879869814,0.0453101123243502,0.0173699030314933,0.0345778864407948,0.0326329579772629,0.0530438909103293,0.021839572438216,0.0492956760134618,0.0366190045295205,0.0220943723658026,0.0331314006663358,0.060269756077551,0.033939825701352,0.0321543086770468,0.0352907389931372,0.0449123368674287,0.0312423149010031,0.0259633402515008,0.050896684925697,0.0748069134790258,0.0239193681703537,0.0414428232120543,0.0406075140965991,0.0179213622563889,0.0530260549621324,0.0591836033773273,0.032002052510887,0.060291602515994,0.017785476859443,0.0251900948325147,0.0231299104088972,0.0549043171366577,0.0218897072343935,0.0426129376243276,0.0359982830723502,0.0221657068220241,0.0262298758715972,0.0459363804855553,0.02785239750734,0.0327052774087564,0.0374199228842806,0.0360837393030542,0.033980396881599,0.0181487637708096,0.0591998169826689,0.0966840605118714,0.0222526153823438,0.0523446850108373,0.0517816507200232,0.0183419284934282,0.0398267030175734,0.057941849254336,0.0394011697356758,0.0535572682357795,0.0169764208677839,0.0287160484577559,0.0270480773271773
"FEDm_46",0.0580721129133944,0.0213824664311805,0.0399860848821889,0.035648923020633,0.0213664477226601,0.0361896819934224,0.0538109533595798,0.0291318108815279,0.0341540702285417,0.0415996813453407,0.0421630344318792,0.0396176189800102,0.0244649668227289,0.0520962381434583,0.0797072373030229,0.0259236505150905,0.0393042956049123,0.0423203282022859,0.0194625972765483,0.0424461376585322,0.0649683822606573,0.0323135983311648,0.0535941730603763,0.0167742671423128,0.0290000708012201,0.0245011706873306,0.0528382627573892,0.0227294326408714,0.0495720411097701,0.0397644149109631,0.0247123452003914,0.0288860751139732,0.0556218636586391,0.0306199327817895,0.0301071121177251,0.0362653944379468,0.0435387197846773,0.02996057288441,0.0219912716328978,0.0545178942821885,0.0762539156759374,0.0246754373222712,0.0469722711958118,0.0420959450394187,0.0212685343424231,0.0469657551971207,0.0544581886874996,0.0434002897328644,0.0508389395727059,0.0181531367268025,0.0288093472178874,0.0249829059756251,0.0399310768988567,0.0196601972876695,0.0599084751088472,0.0350051316579764,0.0197384105219387,0.0389960362877217,0.058709251220463,0.0324389533474231,0.0278759383174668,0.0359300408857026,0.0467249711807486,0.0513398734784256,0.0196936750939433,0.0454428101714234,0.0740465263807765,0.0256668243386681,0.0494833092990724,0.0352013995008806,0.0201093702316766,0.036102986604538,0.0696880193972723,0.0466690747450004,0.0423270803638464,0.0183453010978608,0.0282676216574823,0.0226976449243189,0.0512238478396331,0.0242047731566346,0.0535172896652398,0.0590850549217589,0.0234280370733366,0.0298539266667611,0.0499092563661756,0.03284630716954,0.0294864842686516,0.0316771239190064,0.0543962620129621,0.0460130673868831,0.024184183431401,0.0597550056714815,0.0690959898569886,0.0278012231346221,0.0462248497302784,0.0302119402132865,0.0289907318021499,0.0317812087827511,0.0534316704129272,0.0320443575635053,0.0357663939140647,0.0180061449631324,0.0321242301127829,0.0249406399640456
"FEDm_47",0.0439562182465362,0.0194240240242816,0.0459195093283719,0.0436907426786438,0.018123946107063,0.0434671243523613,0.0441464275814358,0.0226011778452368,0.0279249225414801,0.0310587652961389,0.0458082052721163,0.0558913665333868,0.0202524931538377,0.0479105770186749,0.0773818326408924,0.0248322549419407,0.0544502046783131,0.0331858626447766,0.021326467894931,0.0413606526108943,0.0659308412653603,0.0515810176289199,0.0468456758249683,0.0181382961878353,0.0315492282151807,0.0232421654864224,0.0571839696345149,0.0220204999941153,0.0509901326561539,0.0423789589326077,0.0224512793935392,0.027213697610047,0.0616074044361464,0.0332690161802564,0.0306156776516938,0.0341082092853885,0.0512394964923249,0.0472933277136982,0.0212632216576451,0.0573401651052687,0.0778693173604092,0.0234864206479281,0.0476137611590344,0.029148455329664,0.0262316845893043,0.0318244780652904,0.0663627883151095,0.0332613973907716,0.0311423994158684,0.0166062655958573,0.0317485414246216,0.0257294339627411,0.0496445034690558,0.0213656593659918,0.0453829773216847,0.0394451298573053,0.0202994193508408,0.0288374635608792,0.0338155337018086,0.0371850309789137,0.0283534343574886,0.0353835309080978,0.0535788684742,0.0540779599575566,0.023105061077368,0.047714377437929,0.0684905765613249,0.0296576144826331,0.0626886310498442,0.0259340994504026,0.0234090721910435,0.0424698877988039,0.0606884753121507,0.0537393071965705,0.0347967418291017,0.0227426975221758,0.0287797014295402,0.028414245357289,0.036377201746312,0.0223581729269687,0.0515814191993709,0.0506701463473224,0.0203631725942664,0.0432327969965968,0.0307138015300594,0.0344177498204983,0.0283871562765779,0.037086897257478,0.0608452593097327,0.0642177632852542,0.0242349131682879,0.0406915197256252,0.0515504025620065,0.0299306111630365,0.0582139423885246,0.0406190448992442,0.0216935865805483,0.0372486923445568,0.038134307679408,0.038941103122502,0.04292461771467,0.0202853394943946,0.0511513524730177,0.0241290293937402
"FEDm_48",0.0545647136613202,0.0225646983369146,0.0464784059067227,0.0489946313891107,0.0196321902856372,0.0274101229777424,0.0365053753208815,0.0347800398165837,0.025798011792299,0.0354231276027088,0.0470803649504653,0.0616166115435013,0.0215917843434032,0.0492325836247526,0.0639598267649669,0.027491547722566,0.0625680173600918,0.0249638273706978,0.0295844334174552,0.0442726973617747,0.0542753056361243,0.0480705550185432,0.0345947464843589,0.0209677429926649,0.0298536530006163,0.0277249853180969,0.0399808366433869,0.0224914520348873,0.0570501837661809,0.0457068635203524,0.0208890854950362,0.0340061220419578,0.0423548675360088,0.0350422001302258,0.0288892943868758,0.0354470517104112,0.0590257050631638,0.0578825539916031,0.0242548940925578,0.0444719780258897,0.0520292159901421,0.0280122846035341,0.056441900433017,0.0457437925731819,0.0210143205788583,0.0409544412897122,0.0409043621941013,0.0390010694898219,0.0400779080393144,0.0172570509449886,0.0486070065685316,0.022463558856259,0.0531064757437299,0.017074700846814,0.0525445025024669,0.0477799726252012,0.0184983947959756,0.0302446959638903,0.027913446089562,0.0375275225002575,0.034978969986218,0.0404092364493852,0.0491690586286365,0.0421708005087861,0.0221830047210643,0.0467516142551573,0.0732825428306502,0.0244993811842152,0.0611565889547685,0.0306821560676297,0.0237398456192687,0.0404087980259781,0.0492108419695299,0.0598024337841546,0.0365899341768006,0.0165122855601374,0.0357352173834872,0.028027578826235,0.0475180064512297,0.0186338063755443,0.063207037601811,0.0557623420419532,0.0202360909413907,0.0292956080227619,0.0431340724261283,0.0350344388651736,0.0368288761545455,0.032967272248561,0.0552537556011271,0.0450088802142205,0.0272625459486428,0.0455517141428598,0.0484464019803538,0.0233448852775162,0.0593998247201628,0.0290918037199372,0.0234629101714607,0.034484504468303,0.0417900585177717,0.0460584025712283,0.0365054861956286,0.0178779873656583,0.0483971512308963,0.0354461367451334
"FEDm_49",0.0463923169031881,0.0191592226067095,0.0477317041370013,0.0512127839677097,0.0176540106135582,0.0255070022806027,0.0295200636002938,0.0298262175387651,0.0448544193232199,0.0416253112592343,0.0519138425702383,0.042757821301692,0.0237554013908322,0.0510576241544896,0.0577182089961203,0.0242805204021238,0.0550175748883395,0.0309792574857398,0.027374738347742,0.0413009707390244,0.0592784628150612,0.0642503998300106,0.0353559223331684,0.0174990702163063,0.0412536383858863,0.0227234939129424,0.0463715219233794,0.0177333033761485,0.057932549799022,0.0487267925225177,0.0191071327736449,0.0287484877530078,0.0475396084405729,0.0308015179012399,0.0331033096849075,0.0322940131834209,0.0570522277853194,0.0395534914505647,0.0257202290421793,0.0420174791195721,0.0603878767656606,0.0232163893369374,0.0626455834117984,0.0296132007384375,0.022490613458552,0.0474511913349553,0.0414468592217008,0.05001168958685,0.0397173334939067,0.0175288414179838,0.0447683392681209,0.0340204172095996,0.0441680212689917,0.0214257421686532,0.0532689946262788,0.0516101008321428,0.0224500195778736,0.047203540317259,0.042332407541062,0.0396201962074157,0.0334464615495391,0.027500336895264,0.0659917318341281,0.0443925835265541,0.0221802372625029,0.0389814323236782,0.0559898090144893,0.0331605001695656,0.039877071600434,0.0338777313558669,0.0230785604164511,0.0373281494440223,0.051967499661932,0.0513210201109677,0.0338313675456486,0.0212587677114376,0.0372965904361106,0.0264411266017313,0.0415743218660799,0.0248972959172283,0.0653667178861127,0.0534600129096709,0.0222461797689085,0.0359445379814411,0.0318658627869158,0.030680026955608,0.0259672379582192,0.0381621471566086,0.058741779322287,0.032582453998513,0.0355402912360619,0.0504602249960056,0.0566395730458407,0.0305660768274695,0.0501764530942565,0.0360332635774598,0.0260974815177201,0.0329333048365344,0.0565589674611576,0.0259667637413195,0.0471725790845942,0.0202252207511765,0.0414250967682946,0.0287161285545161
"FEDm_50",0.0530446575955428,0.0200220947917506,0.0658775585085275,0.0547131976094486,0.0199003069669543,0.0391117132450027,0.0320222155064158,0.0531149157673493,0.0306796924190547,0.0275735178853156,0.0563107731470326,0.0471439361411312,0.0265394311505796,0.0348837655417349,0.0617580968278943,0.024981336392342,0.0418944009376344,0.0290521878490192,0.0187194093070125,0.0311354325613962,0.0602628242557496,0.0464281521028901,0.0289112679435777,0.0191126268396812,0.046202817721893,0.0306036709850694,0.049530472110529,0.02575498979125,0.0472931146878193,0.0510304219790955,0.0240467518107012,0.0386906316173196,0.0423566384728974,0.029138265816815,0.0250301189959034,0.0368464213643077,0.0526688714157389,0.0369281699447927,0.0266866668258566,0.0479577190387376,0.0729609398069925,0.0321424405007764,0.0538526096275548,0.0419182343161109,0.0271686302957066,0.0278258854592786,0.0506486306570718,0.0274142758492756,0.0422497098672506,0.0214429039817792,0.0397117346513688,0.0287047511150703,0.0597583114333811,0.0234493672300485,0.0578413405079869,0.0418435091799734,0.0279278728335755,0.0313693323683457,0.0502462311698803,0.0265199708318178,0.0234511642854158,0.03325956012017,0.0605292066959251,0.0483220709854851,0.0215948200572,0.0525289995773321,0.0631898371738663,0.0268073364539209,0.060503436916505,0.0264392846912907,0.0321733538427258,0.0283250435181451,0.0476005978540037,0.0290968618159924,0.0317906939116165,0.0167604587862803,0.0522753072852423,0.0263960304738737,0.0494543790273457,0.0214979159555454,0.0522575848667251,0.0397078292544017,0.0233743908393492,0.0321579276326192,0.0412937743319392,0.0302492657380556,0.0354986137940452,0.0395821284998712,0.040405214066619,0.0543041459234791,0.0195821366569835,0.0531384706240805,0.0780111905169541,0.0303760861305185,0.0534666526827821,0.0346851300258115,0.0251956899590795,0.0320903778525236,0.0504188007274308,0.0433224064974487,0.0336980595830266,0.0164636374493352,0.0342544349922105,0.0355137563718196
"FEDm_51",0.0721526625424167,0.0186826619550579,0.0481505490173017,0.0349939083906154,0.0208862533450983,0.0345707116074964,0.0405736467555577,0.0301700104028281,0.0241931383954596,0.0366656457452544,0.0511453394769986,0.0561977353631863,0.0225556158072215,0.0520936147507681,0.0889940227715056,0.0241192374989855,0.0612180668502597,0.0312600393719441,0.0284734186817197,0.0290458693256524,0.0467112764063907,0.0293578674292582,0.0326382320845225,0.0164109325016257,0.0380763010215532,0.0306632425013218,0.045603232677389,0.0241538931576974,0.0534872079334858,0.0381237721870197,0.0309533214719517,0.0316159021807072,0.0593873992443446,0.0220587936735727,0.0322671554687988,0.036109884252015,0.0443465171032826,0.0519537124691079,0.0201384175067544,0.0579700406280338,0.0684842438135413,0.0290512780560822,0.0486341917420631,0.031480836562242,0.0271533130169594,0.0291351828831668,0.051100739140483,0.0437625420262184,0.0271249503401516,0.0178922624134111,0.0431713783469115,0.0348398317046089,0.0555637035510946,0.018128506735324,0.0649511761856662,0.0428495099041313,0.0211387975931092,0.0346893143753819,0.0580422456670041,0.045895170416065,0.0396036832070894,0.0316847102000084,0.0612964000976149,0.0401061210510817,0.0324951821679629,0.0506928336005596,0.053444493453483,0.0314923487737796,0.0425405377864201,0.0262930440250877,0.0260402738081778,0.0302958217067997,0.0434043038108294,0.0363758406749532,0.0362735022674056,0.0197725282889923,0.0328138308321415,0.0241161198198368,0.0447010274098207,0.0200182505064299,0.0619973015431895,0.0348040775328283,0.0201459787749937,0.0386295386589189,0.0469649318357391,0.0394422743738376,0.0351445907596693,0.0492087556686526,0.0489415888210896,0.0508138836579415,0.0266484394630667,0.0525205976321761,0.0524833678502277,0.0265522184303346,0.0544531161487766,0.0207157639983915,0.0220764857403178,0.0298279600917849,0.0453927710915116,0.0516251937642663,0.0417170755018868,0.016513421124763,0.0374727479865053,0.0311886416328802
"FEDm_52",0.0648856250242714,0.0195739769711037,0.0584632889035437,0.0428450997058533,0.0217279871054155,0.0323956116222138,0.0423089368262241,0.0413246360936236,0.0431595869216431,0.0320523257086514,0.0510164633201465,0.0443693480140987,0.0308852514074204,0.0459860055375241,0.0778924826352009,0.0230972218969536,0.0506546979657984,0.0255189834346449,0.0214860078627862,0.0307581799963979,0.0393722352445876,0.0406544314231597,0.0336115081868496,0.0196957595983701,0.0410481985451234,0.0252161500483944,0.0436189985856794,0.0242872332024498,0.0657286269248265,0.0438451971015902,0.0243407863648934,0.0370059586751612,0.062233369846543,0.0323646879636886,0.0258375988054213,0.0410663500790833,0.0577813165161748,0.0442309347663308,0.0292474300094478,0.0513503694187914,0.0480045860652789,0.0330059685748414,0.0462304852485674,0.0208820408591895,0.0244796428422112,0.0285367256001329,0.047854887629662,0.0454623872160578,0.0404572742800889,0.0169551646534621,0.0356445534246256,0.0295474253458007,0.0417423234722505,0.0247215658165082,0.0551886323705204,0.0360960309596066,0.0280857921274657,0.040268719688385,0.0685215062183584,0.0356545642328494,0.0286907205721358,0.0297167098641998,0.0456340127460331,0.0595278430097486,0.0236408066179444,0.0579926758868962,0.0474900621014331,0.0262091432897466,0.0410547108556886,0.0318030856618684,0.0297710849867937,0.0411931635605818,0.0569677411349017,0.0279279110378328,0.034801522912781,0.0197065378969315,0.0438031454397351,0.0237899875388036,0.0510427509598693,0.0231965209282168,0.0584706014129806,0.050284550630035,0.0218017604160648,0.0393664582077509,0.0449594014383753,0.0386113345357981,0.032776401077682,0.0361076425276303,0.0492046447513188,0.044374544025914,0.0240097736294381,0.0511051929495677,0.0581727699827655,0.0262264760129937,0.0489617142609624,0.0304840213713477,0.0250532901739179,0.0371091738785549,0.0484228688317197,0.0292052744356859,0.0385333363621951,0.0166876979932145,0.0416750008329116,0.0341567983730895
"FEDm_53",0.0401023257116905,0.0214237587492123,0.0601859161883475,0.0518372665150608,0.0180186452223763,0.040565359718064,0.0417850869826384,0.0361738304527695,0.030908119998929,0.0358236100317742,0.046554350796897,0.0633537132870215,0.0232960495009791,0.0552075107830203,0.0423410025022125,0.0292757605378063,0.039813388003453,0.0311457099283338,0.0272410019209207,0.043016451575716,0.056409489020078,0.0334803053658303,0.0383159129778525,0.0213939265998452,0.0445065450430392,0.0278249625861322,0.0507049607886378,0.0246922475533186,0.0509761775456925,0.0432446789154385,0.0304410420357968,0.0363740896228919,0.0701118592236458,0.0415039313949693,0.033529907059514,0.033302217252688,0.0478203551504754,0.0444714424766342,0.0269495070058377,0.0477035470875296,0.0429591091328396,0.0251405077145015,0.0517545536485464,0.0304750854150871,0.0230062960321187,0.0466766879960358,0.0442880086468187,0.0278504497750845,0.0319096327343945,0.0188566509830757,0.0412708671492264,0.0339861876592011,0.0417436644352096,0.0238401426062676,0.060827225956507,0.0451180571175942,0.0200657552220618,0.02890166387918,0.046778365000648,0.031530113273885,0.0381137720560127,0.0527378496711364,0.0595670702903137,0.0503994148263822,0.0251403422666439,0.0436175489784882,0.056489369529956,0.0323194635349957,0.048561009670808,0.0266391140629747,0.029186359644028,0.0305246911596374,0.0361097503325854,0.0325357560393896,0.0457886173226974,0.0203385145115861,0.0371150976571228,0.0360112709538887,0.0518301610803773,0.0216840724671287,0.0710514543906099,0.0463239252667058,0.0227331071734998,0.0304125598399436,0.0507123897492179,0.0377048470702286,0.0287969949266049,0.0358603564929616,0.0466654018729504,0.058993272107484,0.0239845355762304,0.0510875778519372,0.0491195487749556,0.0312256627987887,0.0486971283780921,0.0318912820202558,0.0269305946564722,0.0346233369759971,0.0332577667140389,0.0234242017228742,0.0392345483543799,0.0210937892639714,0.0475903423275653,0.0350711421467286
