"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0212988245038629,0.0340352879918831,0.0238215278944555,0.0378188724346401,0.0356267694131598,0.0226475587632465,0.0552771063017931,0.0244388432643529,0.109355469508778,0.0205436006433906,0.0280489214551158,0.0601710077074429,0.0244894166797168,0.0221941859169278,0.0217702587752911,0.0190240949235681,0.0999723218230359,0.0219267820873018,0.0416158765390464,0.028242198694668,0.0190866282836573,0.0889731668100944,0.0206945833796121,0.0242842933324252,0.0205541259870339,0.0206324558425265,0.023942659539148,0.0295131615038255,0.00279131154660369,0.00563791701436264,0.00479782160420913,-0.00209747861087687,0.00250041288862313,0.00416582230718203,0.00648724531898051,0.00680856326390314,0.0425461227457453,0.00404648388018993,0.00172470797273892,0.00255653961155389,0.00455886522980527,0.00284654356469159,0.00421153680763516,0.00313963344269813,0.00189886365199472,0.00170683307998955,0.0125898695301067,0.00489119865049573,0.00357864212471928,0.0118996999999939,0.00357608152183333,0.00678779310799345,0.00358794413366769,0.00329725063428095,0.00478635009701302,-0.00450959530286254
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0201721450819991,0.0288307397087501,0.0208475601858667,0.0414781604973271,0.0506268842781294,0.0243571665204788,0.0490568816143241,0.02381664814947,0.124318747993918,0.0217154375473179,0.0299208648928176,0.0547515116939634,0.0206250848882839,0.0269668200417874,0.0218819863144312,0.0190208827064597,0.0950576611986652,0.0203730456103977,0.0502193057164423,0.025142964101655,0.0199462737182053,0.0779618430623746,0.0195687754277346,0.0213582919478946,0.0224361894114039,0.0195706621145064,0.0215515915216849,0.0284258740537114,0.00130927801979836,-0.0062308612748988,0.00186664000024661,0.0109130466012955,-0.0151810581097493,0.00379659740779227,0.00110271666385928,-0.00271592826919232,0.0149172155403361,-0.00135832634525587,-0.0028096647706281,-0.00590246743763796,0.00290821439843991,-0.000306087064614535,-0.00115494497665062,-7.94751946583561e-05,0.0434999188296708,0.00378147276316231,0.00673939619759225,0.00104372858074624,0.0012869598062008,-0.00201936954698819,0.00114939375944988,-0.00302043217670537,0.00102612178654826,0.000291662246000469,-0.00117255310646593,-0.00533459922630566
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0213638559671145,0.0306520490347927,0.025628529089874,0.0375006287502919,0.0411456141981387,0.0215785031694906,0.0523208379143958,0.0273639923015064,0.101936235487331,0.0203981916804517,0.0243827798169791,0.0630379535912523,0.0247729492032615,0.0215278744110788,0.0227274104445608,0.0178288772930865,0.10524278163734,0.0197545747101097,0.0462985680459488,0.0230601748284401,0.0192442105995935,0.0941480205788777,0.0206673235296009,0.0242280311247412,0.0221036051280643,0.0185698270100834,0.0253159586495326,0.0272006418040616,0.00890395582653079,0.0122385072252325,0.0104780921730198,0.00630045271924868,0.00974770673892971,0.00882215085714103,0.023712588832875,0.0141405007237021,0.058940141039456,0.00904896843911553,0.0114391386999492,0.0175744854207775,0.0132667767282096,0.00806228118558553,0.0122678716932967,0.00775595595015899,0.0780441823447538,0.00960619035394244,0.021384220982235,0.0112610462406259,0.00947432203419374,0.0250182179473766,0.0102531539018409,0.00986662226618166,0.0102576976162804,0.00885446770474395,0.0111781625164361,0.0136910961421007
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0188243637571924,0.0306444603917873,0.0266700354262597,0.0339569216710045,0.0435509703466013,0.0227957597123017,0.0523266505288143,0.0256271352009456,0.106685259065147,0.0193642103391359,0.0249039199160611,0.0618664263203468,0.0209965806549736,0.0227373165102446,0.0206597496817186,0.0180487184773458,0.104157375299993,0.0199877975586469,0.0467183430443269,0.0242213550400145,0.0210537795286796,0.10007816696614,0.0202272455712099,0.0197424951953856,0.0228688960375356,0.0193109587208176,0.025063273860989,0.0269118351763814,0.00323623973314609,0.00132153244260119,-0.00167219086635027,0.00577617071504152,-0.00527554934695083,0.00523089797303353,0.012213524055636,0.000750726248795053,0.0525173902173902,0.00246858860793991,0.00621998125296468,-0.000484722962255726,0.00359131184322661,0.00365359422900588,0.00274469936162849,0.00402558133600712,0.0526012498935154,0.00282022885232515,0.0124404268645182,0.00471990017242,0.00204194381521596,-0.00675684968115395,0.00148713323953042,0.00143926027098685,0.00311694480233583,0.0041272061674455,-0.00362015660040829,0.00796605096565754
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0207077189463427,0.0334436177625173,0.0214685710005668,0.0337881488686134,0.0405208793762492,0.0205603008641727,0.0453987834347349,0.0246502243653822,0.118923679975616,0.020851847359065,0.0277738227123077,0.0663977921399332,0.0206881602337541,0.0236714735995056,0.0211475693141842,0.0204680700247837,0.0980047443789471,0.0198617844977029,0.0434637085076628,0.0255395530277109,0.0177580930894478,0.0970500400326973,0.0218969714924798,0.0194578217954325,0.021375252629197,0.0208658253617407,0.0251978665646839,0.0290676786445689,0.0129761916845852,0.0199407656033258,0.0111099032634099,0.0200298851230609,0.0169917460007783,0.0135346135773462,0.0221598723370183,0.015973003653641,0.0744381861711419,0.0129175310078697,0.0189181653535417,0.0390409451190948,0.0133568317153981,0.0132553863436305,0.0141606289190917,0.0121668043275261,0.096034235059745,0.0128133679569082,0.0196364782769519,0.0185395258847871,0.011211781838085,0.051145103241202,0.0154479142996423,0.011725195446785,0.0126788470333373,0.0118384443341242,0.0146541981235543,0.0175677851224475
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0192699346738663,0.0278852143133374,0.026003702750025,0.0274362394453673,0.0396408899931735,0.021049024283493,0.0481502888514998,0.0243435732247853,0.122132176115414,0.02454024197167,0.0259973725943585,0.0628145717096901,0.022651095878932,0.0249283330968819,0.0197917263091474,0.0210632453883786,0.0943444101787343,0.0200818384522941,0.0453842735455691,0.0222999009468249,0.0200007703150193,0.0875339971854966,0.0226332324354351,0.024905575793184,0.0241555437752815,0.0212029873662958,0.029358069089864,0.0304017703159813,0.00768196994287734,0.00745861515596037,0.0112829084015133,0.0107667246142159,0.00264034081947465,0.00752681891317981,0.0353863608225588,0.0108412416649932,0.0427923350457043,0.0104202218485599,0.0118156291462703,0.0241458448340451,0.0105392600798674,0.00692701441684559,0.00774983242190347,0.00883485949615997,0.0806945109371186,0.00740984586592281,0.00943370371941104,0.0121897278154566,0.00877295603279777,0.0367488312805452,0.0108186756579456,0.00883990316182849,0.00468915491623237,0.00669682013252371,0.00350747637652055,0.0159284818840801
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0200220222940699,0.0288633629312774,0.0237278851560045,0.0397441751717746,0.0440870592498803,0.0276520043644627,0.0463237930219426,0.0257184666159936,0.108872083446451,0.0236230059991135,0.0274241881916329,0.0657887877845946,0.0217755362872732,0.025117775637913,0.0234946082015063,0.0186279932061685,0.103235533640478,0.0190616402353871,0.0389792017123241,0.022201242304917,0.0199550854063143,0.0896176799073001,0.0190612728644535,0.0223665766469768,0.0223878942078024,0.0228911500341003,0.0243608271910179,0.0250191482888691,0.00788683855898863,-0.000306924010125448,0.00453629579973679,-0.0183752968246577,0.00430210307867648,0.00467929469840924,0.0203951092820017,0.00659966745692237,0.00270499816899882,0.00170490605062746,0.00745517602552308,0.0103674163460764,0.00942853534388625,0.00913321903970512,0.00724710239066431,0.00302750472980891,0.10723665458895,0.00730409405777683,0.0113581031841774,0.00980208707710616,0.00458569919036247,-0.0119844480028703,0.00425481067457645,0.00408789642816807,0.000880000063945139,0.0064866705344403,0.00209211221455667,0.0136268859038099
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.020729341763781,0.027956796599519,0.024469190967305,0.0449562219822652,0.0438850081904751,0.0225799897589076,0.0431004636661826,0.0242605531916534,0.123340934793652,0.0231970325949051,0.0258910131863214,0.0648301675690964,0.0223768418033514,0.0237168447611767,0.0177679469794577,0.0195911554523689,0.100028417882064,0.0201625504110904,0.0431896759194712,0.0272889681154518,0.0206405490111208,0.0784442489585558,0.0190500664165664,0.0228758539766801,0.0228042522199004,0.0222912704727676,0.0215548044313312,0.0290198389245825,0.000907350141560063,-0.00442477152257612,0.00198064978275962,-0.0121644632677978,0.00271855446107213,0.00234449768424882,0.00541484331580051,-0.00180473441262661,0.0352382844158285,0.00400422928662925,0.0031723996394833,-0.00523192464246598,-0.000781170756184392,0.00223199066613043,0.00237829219358639,-0.0016311408666675,0.00720987940732693,0.00196580664278927,0.0170955660654753,0.00619783193326273,-5.43711911188606e-05,-0.0067694378541947,0.00346071901332978,0.00297435285450021,0.000105958822426931,0.00476263261562172,-0.000402110555771158,0.0044200408834861
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0198741216876677,0.0266129025185269,0.0220857353091357,0.0381281165516195,0.0413735809507418,0.0197875991421219,0.0459244814587841,0.0280171601675794,0.104834973486995,0.0254442476305087,0.0264409238595541,0.0616730721036853,0.026753132484809,0.0263296680619993,0.0208063014991073,0.0202841452776798,0.111908432530405,0.0208845539647843,0.0486840550349717,0.023647731801062,0.0210357612241933,0.0930681454176314,0.0185225252102594,0.0204939483957328,0.0222252324984913,0.0195553884065825,0.0221188367860479,0.0234852265393236,0.00289040897091749,-0.00193764362368487,0.00296013232546533,-0.0126942742890047,-0.000879069048184787,0.00319286664463539,0.0107750368736067,0.00682194163064898,0.0266387868664501,0.00250781202141648,0.00071069010729804,0.00436952673390133,0.00503206808545638,-0.000351798129921045,0.00293779062311309,0.000449702399642201,-0.00529612734282832,0.00239992780919833,0.0159485956248168,0.0015302298496352,0.00153732954289343,-0.0079560331589276,0.0018032300153287,0.00234257914519979,0.000876979345437654,0.00328096682613262,0.0026514493343385,-0.00447496602921394
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0199436904721809,0.0274819389622176,0.0236513353330696,0.0354080009377831,0.0555992224697864,0.0193626410641075,0.0477962829701135,0.0230525117006632,0.128637881409182,0.0216175058344214,0.0296546253435081,0.0553614895975231,0.0213853731568314,0.0266073203689974,0.0197920615506903,0.0194446316273832,0.0958254944896549,0.0190006068702833,0.0456889002397677,0.0240497406507336,0.0203047084903447,0.0887840315252208,0.0208653434655769,0.0217444747227677,0.019676337571837,0.0198979480546544,0.0253718941063726,0.0239940070143276,0.00502985343444285,0.0028621492144,0.00285420577813284,-0.00701499617320677,-0.00350345085115051,0.0047728151963469,0.00141488627602533,0.00494287804284431,0.0341913631879665,0.00496644536971503,0.00505262800214281,0.0128858684936581,0.00703239168677124,0.00517177769975577,0.00462289893281141,0.00461737718643641,0.0137124740975787,0.00407335059507303,0.0181800554322653,0.0059080415946652,0.0050072065678423,0.0228874899784638,0.00450014293324562,0.00468532169430785,0.00386665368774894,0.00346637124268703,0.003093801430618,0.00486156617419494
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.024092471947008,0.0288835111775119,0.0235871182520768,0.037389182246378,0.0421127013062475,0.0230735339755608,0.0480479685065885,0.0232192675169513,0.110571330171249,0.0237440681065836,0.0294084385636513,0.0586978213923516,0.0219562671585022,0.0255512571710674,0.0203207158627485,0.0196293092493969,0.108126097888512,0.0195619316765635,0.050583479979589,0.0212387942465075,0.0206248507325382,0.0882023386608601,0.0176758260138967,0.0201312541835082,0.0223718518335521,0.0219667021601374,0.0239645286832603,0.0252673813372015,0.00693764674396317,0.0119172814033584,0.00772849194800785,0.0101853166301425,0.00910058896661402,0.0118844958737616,0.00692054470645598,0.00845558347561254,0.0631674429104043,0.00856332279634508,0.0114885186704674,0.0178636028091622,0.0104640719973358,0.0101708130598016,0.0095460284675021,0.00906904464660808,0.0343991517068693,0.00778202955500412,0.0255421721425996,0.00905980430401896,0.00897936087363995,0.0240011825948239,0.00604307618581659,0.00664488665044503,0.00914129368965233,0.00646508099711563,0.0101472036450947,0.00613051269976755
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0230173336146873,0.0265567267748879,0.0241783025359023,0.0391771704368653,0.0412203101033154,0.0240743985067451,0.0488429914356133,0.0242379343000667,0.102809865469428,0.0258198379311897,0.0296328872024281,0.0615140507361972,0.0244812418767041,0.0252608203803315,0.0208172515604602,0.018893567963615,0.0937444510879217,0.0227776943715813,0.0444992802768289,0.024973015402267,0.0227858842782447,0.0943941773656143,0.0190357426938592,0.0226400801007734,0.0206005615127887,0.021457138715116,0.022663701704295,0.0298935816622724,0.0060089209771663,0.00767100231234528,0.00525547616244805,-0.00524160535970238,0.00431606717313336,0.00830581978054674,0.0129876776068811,0.0101154581962496,0.0551245621508227,0.00834634762391953,0.00802340178758587,0.0314226562017164,0.0074620588040567,0.00511121197509427,0.00654798439924136,0.00458744795413937,0.0427125766390086,0.00564827049150889,0.0158557035273312,0.00922792402236767,-1.558792128199e-05,0.029375048677041,0.00650310972748014,0.0039561802014595,0.00610229950223115,0.00682250121729928,0.00687563452825529,0.0104330048931803
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0214486102937704,0.025589244018543,0.0243644893369233,0.0314506340815864,0.0427695054715919,0.0181462142369137,0.0420137822142014,0.021820364982297,0.126846245761415,0.0248475734694865,0.024045013928824,0.0665027832305884,0.0201345366247776,0.0239144115068631,0.0205593293497986,0.0198070896945405,0.114776856690261,0.0198018723393322,0.0450657694639681,0.0223321732592311,0.0218614240519514,0.089967935846631,0.0209424820359764,0.0205214181099174,0.0215413186521467,0.0202748650474359,0.0209093588343633,0.027744697466665,0.0029318976687078,-0.0042141511763912,-0.000924898116272385,-0.0122043805920223,-0.0087523767386776,0.000625250309194828,0.00413138213182661,0.000163937354827543,0.041879482208182,0.00284101182869174,0.000239572752301353,0.0068756668413302,0.00245476941241203,0.00146753255537641,0.00214014645314516,0.00196291526739022,0.0249886685344145,-0.000184921617523185,0.00589794219154029,0.00167362318494532,-0.000651448689402112,-0.00735424718596029,0.000670167314218184,0.00185684963514049,-0.000791163748663214,0.00177505430087734,0.0023304450672514,0.00220241127120396
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0202801133112101,0.0232335314764067,0.0248630653907609,0.0320363623746888,0.0470716510946486,0.0226173034559885,0.0413398171655849,0.0246952812498008,0.104009652887874,0.026410596836009,0.0274548777545516,0.0689694790105757,0.0220696283850051,0.0262999760757557,0.019791314133621,0.0196672975575702,0.0967275504364245,0.0189707626447179,0.0525776701743193,0.0241157590015558,0.0202338100386358,0.0968495521886359,0.0213725966155359,0.0231239865480549,0.0206275757929276,0.0203435120122481,0.023988132398188,0.030259143988705,0.00958360379134315,0.00820707593258434,0.0096768379356835,0.00502887822099974,0.0254533456529051,0.0090015530751849,0.0168741828189861,0.0122843744308527,0.0584943671424769,0.00814934903491884,0.0159991221085453,0.0219176796595457,0.0118245702932357,0.0120922236918735,0.00850475252509837,0.00701596560952021,0.0627507240199344,0.0083992356077907,0.0178716786352631,0.0106391205138765,0.00645136649070467,0.0433400835046133,0.007298498445215,0.00725611316691225,0.00978192237657541,0.00843635055629529,0.00763099471195876,0.0145701953520117
