"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent"
"1995-07-01",271.666666666667,0.0609678731782799,0.0319384793665034,0.0775187257085551,0.0462769260181994,0.0273918545558179,0.0437197796235804,0.0529521696009434,0.0786993714428234,0.0647374801124826,0.0396854461139555,0.0641754246667961,0.034632948539319,0.0484737946294302,0.0568089833878315,0.0578852204561005,0.06336837746494,0.0609568900226121,0.0582683208079288,0.0315419343039007,0.0238944449858764,0.00751313562733949,0.0212206829067706,0.00748663634163812,0.00549134753749933,0.00773644113324375,-0.0011885345602863,0.0250196872387248,0.014935469101492,0.00494961591250231,0.0066229598327441,0.00803132335346112,0.00995452081183139,0.0214086124821679,0.0186191504914234,0.0115870796652585,0.00606833642813069,0.00728606132614924,0.00823094273263342
"1995-10-01",280.120401337793,0.0607424774826383,0.028677805184674,0.0749184259393243,0.0520371770628247,0.0275595626210568,0.0411949008572515,0.0705593804577475,0.0613526269827832,0.0755951606056568,0.0362283263499477,0.0794026208205117,0.0302424915012061,0.0463882263736616,0.0614976184829584,0.0545908434245912,0.0511319388007226,0.0510457192306124,0.0642552930899437,0.0325794047318875,0.0155351203934747,0.000619342749037249,0.0028040617739647,0.00100330933741102,0.000917398696575141,-0.00198873216779117,-0.0207404755170482,0.00666681291129264,0.00291945728237771,-0.000798072670992899,-0.00668468917644192,0.00189082998061404,-0.00172013390926116,0.00748559782390215,0.0080357901398496,0.00117877252378006,-0.00627626059711491,-0.00727414982620598,0.00120973568470564
"1996-01-01",310.542750929368,0.0658280414268417,0.0281903505165733,0.0688976263563682,0.0497183569957647,0.0272307169692966,0.0372536676275202,0.060280316840592,0.0660005308488059,0.0688835570817818,0.0446930348229112,0.0932287546638601,0.0329297254194529,0.0469453525556847,0.0560045354820643,0.0610587497736048,0.0497141979129047,0.0503991190305629,0.0598544786209975,0.0328888870544126,0.0195158551543627,0.00329321213447677,0.00968523622838535,0.00502482306543856,0.00113505557843268,0.00319657488692487,-0.00509943869102312,0.0205548302242568,0.00629230227488594,0.000656002927791686,-0.00444914525139878,0.00697009994705021,-0.0058921993872907,0.0141949196583247,0.0166510587704147,0.00587219212668644,-0.00102050529055063,0.000574387874757131,0.00229344086381811
"1996-04-01",262.846473029046,0.0596118005671553,0.029002727252212,0.0822850213113867,0.0434560217115803,0.0292979587214682,0.0385615932918922,0.0504093723800413,0.077831607695779,0.0599285171799766,0.0398557205922023,0.0800195008430792,0.0383665756287418,0.0414774953921302,0.06986658997702,0.0603100249083398,0.0506296567995973,0.0510942981355039,0.0574013815798831,0.0405941360320108,0.0147155858251133,0.00887246224192794,0.0337138096971712,0.00972681613177032,0.0100890049174511,0.00875739693534662,0.0115825327912023,0.0388018289725445,0.0108277902961373,0.00837494800495328,0.00619275373311831,0.0186082948684383,0.0143917230429232,0.0312393755387939,0.0196540851219371,0.0188489477347246,0.0125090904969647,0.00543745198817,0.0133354224393208
"1996-07-01",282.194366197183,0.0571166860109841,0.0302609079752536,0.0806701541148199,0.0543338445567262,0.0286885948174224,0.0363285498767793,0.052545211745732,0.0715764013680888,0.0705240334977501,0.0445157690356362,0.0858995526185221,0.0348045474912115,0.0442516157520281,0.0535399339843234,0.0512024917951171,0.0474126488605585,0.0654352609621754,0.0567451707728048,0.0341486247640667,0.0165300616497399,0.0057284009863762,0.0214656082970637,0.00889964419597979,0.00500631915122433,0.00645676931089558,-0.00289432936605935,0.0195571567294842,0.0081197236521398,0.000323879573517239,-0.000291289790597554,0.00840710731390282,0.0026559528395778,0.0146020360177838,0.00882881004900423,0.0103807147343088,0.00230236635668343,0.00147008195859042,0.004873627136145
"1996-10-01",279.335697399527,0.0604295042227002,0.0283023988732681,0.0851946469484697,0.0499605191911893,0.0276863294455541,0.0349635219879773,0.052924743911598,0.0767975165166367,0.0681904784193857,0.0404281322771588,0.0776567141086881,0.0371560415408001,0.0423082054083175,0.0546878428380904,0.0615988790847892,0.0491951984190842,0.0517712145045838,0.0628697503634223,0.0378783619382866,0.0237208515710126,0.00580404202484896,0.0390267239749692,0.0111835842002374,0.00642826222834103,0.00474243911353063,0.000510544140206986,0.0315615567528421,0.0118265606723867,0.0075672977052288,-6.29486089456612e-05,0.0131723738975088,0.00444156126729687,0.021132824825426,0.0241041859409181,0.00985472366723936,0.00698551599634019,0.00390972090610542,0.0100116274292457
"1997-01-01",309.764018691589,0.0706248443782929,0.0284306186542125,0.0744193492830857,0.0516550737731937,0.0285780887844602,0.0362727392644012,0.0566844310256024,0.0682146008072862,0.0799394464608038,0.0462673274797057,0.0792718234216486,0.0325650431233793,0.0364050393674091,0.0543231307179942,0.0559378806061143,0.0466500630683311,0.0553656021211244,0.0638594309631707,0.034535466699784,0.027364443307557,0.00769749610366885,0.0254741386853859,0.013667924431479,0.00800896730230378,0.00814425945987069,0.00116343651185791,0.034945060612957,0.0139211704512975,0.0101053642133644,-0.00941844896739511,0.0154685143972907,0.00265523141454525,0.0233711790600687,0.0154098009894532,0.00849919754818044,0.010209516517703,0.00530343420245796,0.00961125338516959
"1997-04-01",303.113402061856,0.0650742978955202,0.027781761034936,0.0743389588418469,0.0535609881686689,0.0275383110415099,0.0367477335437286,0.0604129691587574,0.0682192701546744,0.0652387770193094,0.03933972068435,0.0782175121227378,0.032494427165287,0.0494788780652981,0.0596273206688967,0.0543863323034896,0.0530009499042586,0.0539825462051841,0.0662076914991413,0.0343515545224052,0.0279265623867797,0.00767140234587122,0.0357678205110473,0.0178642153201933,0.00744055687366142,0.0135233910385818,0.00376142266307,0.0320699593691259,0.0167932763058677,0.010808891619501,0.000955030106169748,0.0165786028827537,0.00939701064731734,0.0252761001011715,0.0224573766483505,0.0171012208164793,0.0107424918694716,0.00470082110730683,0.00986815469910809
"1997-07-01",301.314754098361,0.0611357775155919,0.0291028639524964,0.084071786113266,0.047787374299877,0.0288228117701062,0.0392926254688802,0.0470551302599112,0.0784761967501868,0.0734711607375134,0.0453617840290955,0.0649172610646184,0.0363804719712812,0.0409510378189513,0.0611729145918295,0.0565668819864863,0.0564227201763145,0.0570424675023663,0.0554450514602762,0.0365236825309516,0.0219434930066755,0.00738736184814948,0.0271113360355676,0.013944853470601,0.00714269227376074,0.00507897273983533,0.00449805503249373,0.0371981978444737,0.0135456805624637,0.00799057037311835,0.0027335455303511,0.0159438878814555,0.00347757078794917,0.0279551751163894,0.0133515165025218,0.00217701380442044,0.00881270325940867,-0.00679841412935854,0.0128896623084725
"1997-10-01",304.211240310078,0.0599159346301782,0.0268751956557682,0.0690811349231073,0.0464852761478475,0.0264871679697628,0.0467710938169224,0.0458934503637532,0.0595177294889319,0.07175703424894,0.038323203698181,0.0826283554275076,0.0300602568456221,0.0513920044180119,0.0555590019427177,0.0548353222090291,0.0891747195020145,0.0548582970408717,0.0588243695785884,0.0315604520922447,0.0119868249715247,-0.0025309587212588,-0.00122165205301569,0.00417372788271327,-0.00109226188965568,-0.0080748024607253,-0.00658898995441878,0.0106554166180098,-0.0053526339672987,-0.00201788357207298,-0.0200162476838332,0.00454651548851593,-0.0171041904590823,0.00559707638015635,0.00694138433652196,-0.0339779159727111,-0.0122326747824187,-0.011324902217594,0.00172356356580793
"1998-01-01",318.860169491525,0.0662942656316892,0.0282855002946729,0.0612619995964527,0.0505703915167028,0.0281064453998818,0.046208552652897,0.058050277919581,0.0609692634612804,0.0758343828474506,0.0379035621065358,0.0808506918066171,0.0321303974927698,0.0450959982355226,0.0495720214133698,0.0567265001917031,0.0753555574993877,0.0521919555656912,0.0605120499712234,0.0340801863965711,0.0186990130295664,0.00237979213898558,0.0143246095946005,0.00618940278398049,0.00378302003434483,-0.00379211224579605,-0.00131052037976717,0.0246994980757144,0.00187352863046517,0.00385465238425386,-0.0082619015511772,0.0106283411911732,-0.00579101203258531,0.00995513742229633,0.011602622048579,-0.0169574041246169,-0.00416751604848298,-0.0028106873403374,0.00354942375633244
"1998-04-01",292.219827586207,0.0585958991200149,0.0276757393751514,0.0622711624430573,0.0526739012963428,0.0273787996602896,0.042349825829134,0.0458125635724016,0.0635534410491111,0.076160710290422,0.0356234975937693,0.0951153661509297,0.0303748787169522,0.0508862038947211,0.0485388650404641,0.0636391866555315,0.073010022518721,0.0483861226211307,0.0650819501064097,0.032871864065446,0.00890489929920099,-0.00378951443325024,-0.0032646546726136,-0.000317205946575597,-0.00439341424086523,-0.00772573902115755,-0.00902920842142291,0.0113619389320041,0.00105852098844194,-0.00661062225584771,-0.0222488161098549,0.000191529464407758,-0.0158520841760455,0.00121152507097965,-0.000918350905088604,-0.0234509098720658,-0.0114263651110133,-0.0159134210858897,-0.0014605594715564
"1998-07-01",299.062626262626,0.0544921490074005,0.0279284930712097,0.0656929042863122,0.0439658620122233,0.0273310566471311,0.0494270613953373,0.0451345659817513,0.0579948774380013,0.0744506935985946,0.0371907265910288,0.0932154122717384,0.0319252311312311,0.0560166260509238,0.0565165437052514,0.0535935608323644,0.0787764351300934,0.0595860386413807,0.0557043841672255,0.0310573780408014,0.00905407939517076,-0.00710619522091599,-0.0179201837947487,-0.00213069441534494,-0.00576906486516701,-0.0201140797825829,-0.0142670940571884,-0.00122577662514391,-0.0126893390570944,-0.00581634988868357,-0.0380359706444006,-0.00251034856444499,-0.0290605524247023,-0.00830105650402669,-0.00460998420298563,-0.0393995073492456,-0.0273851497346701,-0.0178012724269117,-0.00730161730764697
"1998-10-01",286.085889570552,0.0571566728946249,0.0287870791680124,0.0682077261294192,0.0458016020852182,0.0281021965594972,0.0469084128022468,0.0587013128929738,0.0608973158721531,0.0686086734552565,0.0348711992958572,0.0867321179171628,0.0303644555472783,0.0584804265526249,0.0536384618446506,0.0576155757112234,0.0685995949907488,0.0586263948471119,0.0568924005017959,0.0310083809321439,0.00802534511218962,-0.00592081992679075,0.0013465301606165,0.00169377219635016,-0.00617782611333329,-0.0139981978924959,-0.0166000147446427,0.00409669583925941,-0.00786323209424088,-0.00316263724971533,-0.0289460932669038,-0.00184858521361716,-0.0195676561819448,-0.00486457690006387,-0.00142369070312953,-0.0261066494802062,-0.0231166521329736,-0.0141375403673306,-0.00413625553795535
"1999-01-01",323.265010351967,0.0595536713453565,0.0266809553268773,0.0683132019995882,0.049771853167947,0.026165625810347,0.0441237053999965,0.0607546229579963,0.0597414300057131,0.0769000438685075,0.036955799806213,0.0772067129361576,0.0320771233291148,0.0478872826785787,0.0514446358551278,0.0654009313026516,0.0743506887745385,0.0538693145510215,0.0556049718886485,0.0331974289956189,0.0170059890487711,3.07168632241061e-05,0.00956305546406116,0.00702768846621686,0.000481823604001325,-0.00618625869060717,-0.0035773190402866,0.0129251256105007,0.000685646940593303,0.00202389258531176,-0.0150866189947531,0.00625257650523643,-0.00957687960937612,0.0054936541206983,0.00819923419300842,-0.0170488755242799,-0.00509528872913211,-0.00455011797904155,0.00205331939065329
"1999-04-01",272.866666666667,0.0570450608294341,0.0299632162731756,0.0736503059667653,0.045199226078046,0.0297692337956758,0.0415508810915591,0.0491562769578642,0.0691651871296654,0.0671854670991675,0.0397202281110925,0.0874692660207495,0.0336747264740645,0.0460373222174704,0.0500168092028843,0.0625474707410863,0.0631741266212279,0.0572381753512307,0.0614481495924868,0.0359888704463541,0.017028993035318,0.0036168720151826,0.0275799526343195,0.00963719709510783,0.00414360942502469,0.0058003541403197,-0.00361727543719917,0.0302277360740477,0.00864161204499757,0.00456388565858112,-0.0135438826365155,0.0129331477546205,-0.00697237552668983,0.0125400932644264,0.0157410181371415,0.00116605400306389,0.00454215894972054,-0.000924681357378922,0.0074435658628954
"1999-07-01",259.506849315069,0.058819621852318,0.031191107585715,0.0741402789281866,0.0463925537467406,0.0288386154855761,0.0470813774205274,0.0470148919148417,0.0646868076647392,0.0666984378267223,0.0432246406295025,0.0685005434496094,0.0345664305945232,0.0472857368951081,0.0525737770178381,0.0602087641508064,0.0701905963737262,0.0624121289736199,0.0598809535848206,0.0362927359050788,0.0244922590012524,0.00616136537154391,0.0290009106614337,0.0119314072367057,0.00528395833731512,0.00467156334689912,0.00530743978107345,0.0322907547936485,0.00667254940096901,0.00618424801565983,-0.0134029395186514,0.0149287850295819,0.00180303796444878,0.0106588651906816,0.0223184586352463,0.000217268190748431,0.00341249305408904,-0.0031799871088758,0.00693979806374368
"1999-10-01",282.881763527054,0.064204344809176,0.0309680257770762,0.0716272069198454,0.057613164957573,0.0294173184562627,0.0385141090774431,0.0438015605044048,0.0655870699296444,0.074124685135551,0.0423667350289591,0.0772596153647941,0.0352635483336493,0.0406469345759965,0.0475355262209262,0.0627204400002216,0.0591529413446507,0.0581137810238609,0.0611452171521943,0.0399377753877708,0.0276309576228129,0.0107742721579579,0.0286145214682607,0.0219722317681998,0.0105442476418204,0.0111847291372738,0.00940333001058812,0.0404212183085762,0.0242164959794834,0.0145318869702074,0.00840983762777129,0.0218906506138726,0.0113683173358339,0.0137040810049703,0.0300744461898937,0.0207859534843303,0.0133469573169464,0.0102429217122435,0.0147198904787572
"2000-01-01",274.344064386318,0.0543679243044229,0.0303735517472124,0.0778929463529335,0.0502329725153808,0.0281911526537648,0.0431186149061688,0.0646242174291672,0.0631163129702298,0.0730561001101945,0.0400308795301214,0.0749763593190592,0.0337504720335146,0.044309049461894,0.0469751418799319,0.0595418717142112,0.0467423607382054,0.0652947104180329,0.0596358100261309,0.0437695518894236,0.0206468948159229,0.00871174642025235,0.0291854412024458,0.0170468728180146,0.008376804309277,0.00792072161977467,-0.000296762739925554,0.032278442653898,0.0117846043278181,0.0120233687291426,0.00429853138281708,0.0139419048761352,0.00628947439532879,0.0138244990979614,0.0223453775106131,0.00743823645629431,0.0135538601041357,0.00469621607363067,0.0134016443368753
"2000-04-01",288.894211576846,0.0608864047604164,0.029781268039439,0.0722249256616575,0.0575113883278258,0.0291345991766252,0.0371798397545649,0.0539718246544848,0.0668786329576626,0.0771169562181281,0.0425534470209025,0.0786924762222918,0.031958536246212,0.0404481204983307,0.0428163085448837,0.0605074633325027,0.0586914048577371,0.0558744327278748,0.0647813028771115,0.0389906681213487,0.0216695855947098,0.0082555948577553,0.0176624808225838,0.0180605389317884,0.00785830856717819,0.00753987422534214,0.00763126852644967,0.0317414525559676,0.0133162136194667,0.00842787397691768,0.000197573903585018,0.0146766916948744,0.0074134715018946,0.0124765576609009,0.0235294470114356,0.011591154947022,0.00866975282386107,0.0027017581395087,0.00995122230740647
"2000-07-01",285.382899628253,0.0630204417945909,0.028090373607769,0.0755733548488441,0.0629240076139999,0.0273905725289924,0.0364265631521572,0.0529659095538037,0.0731431378422155,0.0741768873191983,0.0382267598664116,0.0739345205646356,0.0386742573447947,0.0408376361752497,0.0407553865936713,0.0663034669077156,0.0521471229244079,0.0535697061353368,0.0583463059795652,0.0434935892466407,0.0250638766088819,0.00937266433284865,0.0302751489411082,0.0140288038464728,0.00804334024833023,0.0097159018536649,0.00589137714415435,0.0295749094104135,0.019224248228639,0.00869784489058933,-0.000921711770757749,0.0202549950275505,0.0048934535772151,0.0150653898600039,0.0151581582131451,0.00988527275045285,0.0135043206802315,0.00447680668086841,0.0129469146258363
"2000-10-01",304.877470355731,0.0654507789206686,0.0297749474650637,0.0702330139804723,0.0543010174092804,0.0306135640565197,0.0355244264590201,0.055898963167542,0.0626974529000771,0.0763800809170404,0.0382895487648045,0.082235501134706,0.0369379795310703,0.0403880578592574,0.0429074146154712,0.0710292637727462,0.0497903607377806,0.0613532017258704,0.0578075462622317,0.0383868803203773,0.0153498494553246,-0.00152179962230525,-0.0124422853035821,0.00819578324958135,-0.00281128586814108,-0.00455252275768893,-0.00670722368365945,0.00248101908881964,0.00571825084503271,-0.00238755675512329,-0.00812682917899236,-0.00089405887175513,-0.00276903396016079,0.00382568654303597,0.00250393751555341,-0.00187536383206246,-0.0157724357795583,-0.00570526369931241,-0.0022985115336044
"2001-01-01",281.455223880597,0.0583929618207474,0.0287388050744727,0.0768388482284722,0.0511453631083451,0.0293784390860186,0.0376043764051747,0.0649734338858142,0.0615522015713349,0.0784176765504127,0.040644574734674,0.0656917823360414,0.0390365592803721,0.0394004897386812,0.038327431950341,0.0722639025506121,0.0466067488577932,0.0786013898937225,0.0593614953122709,0.0330235196146991,0.00735219572509923,-0.0076405734934854,-0.0276597613870265,-0.00557153120672391,-0.00802887973606106,-0.0112184034130969,-0.0280582021269008,-0.00795751505578653,-0.0111541951423669,-0.0143462634077595,-0.0237401157517015,-0.00708952544743334,-0.0159808641038625,-0.00412162943254895,-0.0123832255906993,-0.0141611839989262,-0.0392877933263625,-0.0182826791169883,-0.0090814035504407
"2001-04-01",239.523138832998,0.0573400301032011,0.0299576736192951,0.0762538469458826,0.0491733884802797,0.0316816047357229,0.0384928985140864,0.059989553840644,0.0723205656115509,0.0647787299987354,0.0428772595681324,0.0729158671378669,0.0389313769098404,0.0471911979750855,0.0433584057733087,0.0676998421961688,0.0492716235348478,0.063365357838744,0.0576378182626191,0.0367629589539884,0.000943155753620227,-0.00754489472477381,-0.00622576500489667,-0.00433789345910917,-0.00971111336630926,-0.0110908860762387,-0.0237214703590303,-0.00310833475050758,-0.00936917479094668,-0.0138979078976233,-0.0285341694768228,-0.00625938339918527,-0.0196600431963074,-0.00847890250120798,-0.00347087098555461,-0.0136456500410002,-0.0208799932424761,-0.0177783243467839,-0.00751468340884746
"2001-07-01",286.696385542169,0.0570700975357641,0.0276969159572396,0.0707217534787616,0.0541504232259021,0.0288281735504228,0.0344768462510156,0.0610686474606594,0.0742333112557684,0.0762559786729372,0.0428851118084447,0.0725291629257599,0.0420421796079744,0.0409223228649024,0.0378982437107482,0.0723236333598423,0.0559623977548541,0.0627565341661908,0.0556023921686761,0.0325758742441363,3.46402898637252e-05,-0.0074537500820848,-0.00976124155392134,-0.00412697003884532,-0.00674975656729724,-0.00760212386193544,-0.0213939443958519,-0.0090740005793988,-0.0106323611564016,-0.0126125655347429,-0.0248614912917826,-0.0055411164893878,-0.0124732807924816,-0.0057263159033617,-0.00437543908022392,-0.0152707984455293,-0.0208923374241874,-0.0115660651141593,-0.00652131517619245
"2001-10-01",294.196814562002,0.0620981911624615,0.0275554212398474,0.0582463882142115,0.055224498674169,0.028360302856665,0.039279377736161,0.0713486234950979,0.0593816947475625,0.0817626351596142,0.047805077202935,0.0773036098621244,0.0328833783905963,0.0374600687120636,0.0417020597568177,0.0772728873558633,0.0498945697709404,0.0613792923794534,0.0613172103339184,0.0297247129494978,-0.000850515936037316,-0.00552207555626754,-0.00810458908077436,-0.00529369033270444,-0.00653224486210569,-0.00978906538265403,-0.0341875861874836,-0.0123214800999079,-0.00482196830399202,-0.01594874357187,-0.0228417591154164,-0.00691322989593687,-0.0125169380881907,-0.00658353261536475,-0.0047524468710581,-0.0179799853331618,-0.0256362443445429,-0.0140739963065502,-0.00673222740851327
"2002-01-01",262.230215827338,0.064934648577348,0.0285435243962492,0.061179968848384,0.0565674486137204,0.028326434038774,0.0427339068346773,0.0736006322061769,0.065077506823428,0.0770770893289202,0.0431161713958379,0.0779954551166218,0.0338640021792729,0.040252682073351,0.0402777454873123,0.067968101958095,0.0517443768953233,0.0490531792366541,0.0677545504514189,0.0299325755384349,0.0011669745183235,-0.00248045324481405,0.000396163835404981,-0.0051801055065349,-0.00352197507368353,-0.00507322558794428,-0.0271032368897064,0.00159855804010885,-0.00597978782545465,-0.00795976859837273,-0.0210503311730214,-0.000804408381331532,-0.00651090912819271,-0.00227135903827298,-0.00603131153988834,-0.00663393355943619,-0.00773148655514891,-0.0209757379846076,-0.00293758086775901
