"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0353718234607796,0.0742645121775837,0.0375478166819246,0.0390728412236586,0.0334781891312058,0.0338153889938955,0.0406308404223584,0.0448516448304147,0.0498770604435396,0.0369220120250774,0.0438596918365869,0.127668203195059,0.0895049953669855,0.0465384392847953,0.0471533907386167,0.0409916090951848,0.048180385879269,0.0502087355901831,0.0377815521010588,0.0422808675218233,0.0179945577335925,0.0385767320018965,0.0180817093208623,0.0207756137900697,0.0166556415997066,0.0160222920665279,0.0220699341223834,0.0240846662683964,0.0253644617864456,0.0216771229916202,0.0275118538391339,0.066116771741572,0.0333432974603095,0.0199189947762033,0.0184158177388671,0.0175095765806346,0.0253691648741828,0.0301291142714961,0.0203190951782884,0.0243449721711326
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0429032006965734,0.0538862065191148,0.0421358737746576,0.0466550835605545,0.0393261521350934,0.0365046591588372,0.0386729016946191,0.0561509599112791,0.0551133767933039,0.0378605839736743,0.0563527210253011,0.0971951832287408,0.0677527668186515,0.0462615627682344,0.047006479578059,0.0506440215337325,0.0557326048441037,0.0463092008215622,0.0438728700452236,0.0396635911186839,0.0160511787204339,0.0140076485549601,0.0115467105290223,0.0105805413592088,0.00933394458147996,0.0148681882704622,0.0171708314449521,0.0151272222929632,0.00454502738081703,0.0104638165791185,0.020416531592272,0.0111908668601745,0.011504753262101,0.0107393815084082,0.0115928659001463,0.0208692422953539,0.0202820092893115,0.012319966555382,0.0211734358401065,0.0170501620197719
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0394679386708817,0.057916857282273,0.0337629130348419,0.0433909219751934,0.0376865495099962,0.0311347082750476,0.0391081904093686,0.0637180213370116,0.0655348907978093,0.0352477458336268,0.0407819260007525,0.0934826994347847,0.105441259566525,0.0394213254756783,0.0561800193967586,0.0404490341313042,0.0439715702918755,0.0540724682082396,0.046875377614757,0.0323555827532742,-0.00503145317081228,-0.00701179784232003,-0.00591402959532522,-0.0107704218433869,-0.00812843045101592,-0.00577879719046831,-0.0105402734665427,-0.0173009469813969,-0.0167484365949285,-0.00520959574338978,-0.00523952461669984,-0.00507322165953141,-0.02709742785271,-0.00822181474836016,-0.00929683289641708,-0.00334513492012423,-0.011157919170518,-0.00695721274878577,-0.00402824866499379,-0.00416974745668128
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.040993083749464,0.0464190610882075,0.0362562654523765,0.0396371507813388,0.0352946952329323,0.0370512575854323,0.0443141642447031,0.051555263151527,0.0537755590587605,0.0450096410930436,0.040142273930802,0.0823380108921815,0.136524676197198,0.0415532872769504,0.0508507156497333,0.0344035846457215,0.0508051772367965,0.0446908773625214,0.0560467985406313,0.0323384568296782,-0.000641654654126861,-0.000200301455231429,6.41002617873703e-05,0.00423571503010445,0.00273234656119163,-0.000615564306032514,-0.000648257970783503,0.00330405763614949,-0.00104607185238681,-0.00024166835729902,0.00351523153619869,-0.00304957550878513,0.00302645932156512,0.00277463066322145,0.000188424362493929,0.00353296555954599,-0.000318008533696184,-3.20821971534293e-05,0.0115571938082885,0.00257641802767137
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0448807413226203,0.0613801436863324,0.0358917933187707,0.0373685474443063,0.0348808063876881,0.0344731509069644,0.0430915447061506,0.0480511160378421,0.0624420899683321,0.0408897793507629,0.0406662020532952,0.134204465564285,0.073296252267322,0.0493971445987907,0.0420552465835442,0.0362566365430069,0.0479634637700155,0.0469732279611782,0.052263821614972,0.0335738259138199,0.0294178638926496,0.0360181021780791,0.0224975325269349,0.0167920458923793,0.0196465998650151,0.0204772995703602,0.023797637215903,0.0289477276773383,0.0291046716653583,0.023773294135174,0.0219747106302398,0.075763219282645,0.0358776578845362,0.0278374216902046,0.0225536969905472,0.0194206766075682,0.023700277368714,0.0305129226661061,0.0341641281305041,0.0182525137889921
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0429101851535888,0.0536683945727986,0.0399081312124011,0.0488471188346562,0.0353383735156458,0.0370816098195237,0.0467438279138612,0.0488106654370092,0.0738148559732876,0.0358553658830597,0.0480316325936927,0.091251973306441,0.0917605246157908,0.0447138609593712,0.0509837498717515,0.0384679034286421,0.0458427475861952,0.0443682419076973,0.0478824173820919,0.0337184200324943,0.0107344647796065,0.0150523625880221,0.00579890461228227,0.00660780787151304,0.0058793484335362,0.00446904417292767,0.0062853178267363,0.000864750050508545,0.011240416037557,0.00691013202696155,0.0050334275901682,0.0115243014581804,-0.00966537747535466,0.00611805902809169,0.00859440616365647,0.00535590703079236,0.00419005168281048,0.00406275032698364,0.00641143123153692,0.00500676406019619
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0442846434482834,0.074565984119257,0.0403251636499798,0.0562218806803327,0.051523436821119,0.040242317650249,0.0405943541308677,0.0571714835398757,0.0585888056113648,0.0399425022624925,0.0476085808909202,0.0680828146332708,0.0505832196480573,0.0562150714536606,0.0424203387615541,0.0423756709039539,0.0598431233290582,0.0505785694467258,0.0426183581424503,0.0362136808765272,-0.000314832406075337,-0.00332929280681945,-0.00277215932559769,-0.00493484991680679,-0.0102680826388692,-0.0028673097735324,-0.00491118430470747,-0.0106007680549663,-0.0104994375879718,0.000205961830242197,-0.00984943436708011,0.00202226471390794,-0.00908227698566053,-0.0145415085507933,-0.00454953226874105,-0.00358132791316263,-0.014562000624551,-0.00891378213419928,-0.00291036736292181,-0.00302926680932448
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0645465793397706,0.0416747400284448,0.0350036641318385,0.0455891466184774,0.0466141988882869,0.034969441280627,0.110438102709303,0.0495548319814529,0.0633005162477323,0.0446883060548211,0.0344239852980807,0.0546508438803799,0.0417242273147146,0.0421906241704605,0.0932037535225368,0.0413419294959534,0.0414308112984183,0.04272044839687,0.0356144733783573,0.036319375963474,0.00149809776903385,0.00192763834270604,0.00334147264407013,0.00241025269434836,0.00768414242360738,0.00065820139041396,-0.00110141932307723,-0.00218074282070396,0.00748360805521377,0.00514308876007684,0.00196444503762783,0.00192957055967045,0.000848795319609175,-0.000644910494101791,0.00391333764760619,0.000731045890766732,0.0026246427817474,0.00514060160137081,-0.00039104728317621,0.00168894676985709
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0424364031621998,0.0499736169117165,0.0352500382535754,0.0420227021767396,0.0366790057194574,0.0376527617135709,0.0448142005825711,0.0655447813641026,0.0514843881301887,0.042661432163854,0.0360301256340303,0.0867457862571003,0.125049052040044,0.0468034774877986,0.0537832061641963,0.0320274468709734,0.0454548088429236,0.0468710044167266,0.0443340340587278,0.0343817280495033,0.0065954928073241,0.00264840593504086,-0.00120495307505502,-0.00108827280951663,-0.000938881066368217,0.00134434532371003,-0.00695236108488673,-0.00449061035394928,-0.00361528012784953,-0.00321923557791811,-0.00171048675118515,-0.00304059509559613,-0.00731589345380323,-0.0109030657653548,0.00344052083152384,0.000253806814425999,0.00475412654796304,0.00204259179449416,0.00176360566197112,0.000285715494601932
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0415507609154309,0.11051932992786,0.0371413317352222,0.0524942760696822,0.0439893873987011,0.0368219312098252,0.0446313637220285,0.0741204528594296,0.0676215808944787,0.0400182416889161,0.0456841333744458,0.086331418637987,0.0351343706047442,0.0443499829035412,0.0364510535929481,0.0337320552588102,0.0397393599724077,0.0409843674860804,0.0515614191550054,0.0371231825924561,0.00483378927983256,0.0161963595300247,0.00100315017116765,0.00978266436286956,0.00453699331624874,0.00667409861555977,0.00700081937910452,0.0126582368817364,0.00982387314010197,0.00417219488043348,0.00529155051198365,0.0167936099251216,0.00526856350307494,0.00558716761047988,0.00536300656972942,0.0060587667506237,0.00810005756979965,0.00307589373195451,0.00899319342691998,0.00331098003199244
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0432725357592165,0.0540126201660194,0.0365659874451882,0.0419892046912658,0.0493472151472611,0.031635027384872,0.0410179249808155,0.0666802340624186,0.0669331770022764,0.0385588999363294,0.0374671272687933,0.0649604328525257,0.0896262122904212,0.0411512813547502,0.0455490000706155,0.039741485417513,0.0608616315592116,0.0765773993273807,0.0394366069903368,0.0346159962927891,-0.00363632054911523,-0.00116194749017882,-0.004361811375504,-0.00678832878524704,-0.00343565017275287,-0.00254101264876678,-0.00429543761506136,-0.00435321383720575,-0.00365046932269861,0.00119806820471704,0.00202135501908495,-0.00820726890939216,-0.0114256834739442,-0.00346415080970556,-0.00635863416557798,-0.000645311384253167,-0.00506851468942165,-0.0033174969122474,-0.0033713973077025,-0.00154974836632149
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0654415024743931,0.0575971128462767,0.0363425654499325,0.0715607985230886,0.10735091503564,0.0367614552063285,0.0366469364875357,0.0571982892093587,0.0868226435628913,0.0512065923937104,0.0378267953697286,0.0398077209579766,0.0346093457048824,0.0415664213750652,0.0390371986439103,0.0333370814953928,0.0402357497024688,0.0372710804852979,0.03903316473776,0.0503466303383618,-0.0740779848071763,-0.0510495127185167,-0.0322119691180007,-0.0736914553742086,-0.0767863886217832,-0.033335606923281,-0.0308889279688814,-0.0498121277553276,-0.0781261668971599,-0.0385933554338806,-0.0353078002184514,-0.0371644377687652,-0.0320858416190576,-0.0417479314884994,-0.0352217344229724,-0.0293800861295898,-0.0364773438189309,-0.0369313606427566,-0.0323119545271322,-0.0484041682615348
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0380887178699609,0.0530428426364686,0.0344412020687133,0.0398834319018069,0.0326357556337017,0.0344949876843585,0.047774588492465,0.0420192300240014,0.0619102986239356,0.0457962946164529,0.0425576394331671,0.105468399456199,0.115351713894439,0.0425612184804351,0.0514657807774482,0.0358654082778745,0.04684774918785,0.04765875426401,0.0518034549144589,0.0303325317622541,0.000400233388108156,6.54805133958051e-05,-0.00189509456457226,-0.00237192609942342,-0.00146938564258386,-0.0023120144748988,-0.00208396351991164,-0.00059178827781,-0.00292804004666271,0.00140696644483495,-0.00138693036031568,-0.00951844477204401,-0.00131067409169595,-0.00169925548287453,-0.00282929961412064,-0.000690369193164995,-0.00222776330182395,-0.00439833165990107,0.00482836181266454,-0.000897232732522457
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0398549787426497,0.061392392904591,0.0362676689849084,0.0393105483088204,0.0321340634310282,0.0393122693506357,0.0406306681080993,0.0585634072535646,0.0491277230128162,0.0398366339917152,0.0413796462301921,0.116469718354541,0.0789559284204654,0.0396447091824879,0.0374177605412184,0.0525547472943532,0.0679218241671876,0.0561813568486841,0.0411765960801861,0.031867358791856,0.0159569136736931,0.026693649190328,0.0157469650415391,0.0163613903404575,0.0121339181075394,0.0118843376764591,0.0149677126638644,0.0157624059410696,0.0158183363062052,0.0186372693860462,0.0156658556589484,0.0397286835649902,0.0401321659090169,0.0119143365360472,0.0148456758191131,0.0239303157583573,0.0205070475102171,0.0221192651675131,0.0206676292109987,0.0137073167747812
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0383720482375421,0.0612895713804049,0.0293459862048988,0.0401700828632935,0.0318223553489241,0.0336485690688043,0.0429404074238459,0.0596121539120162,0.0579017145646552,0.037732189220012,0.0369466922389725,0.0953097936281421,0.132382230907515,0.0451607614891492,0.0457535716193282,0.0390416292722813,0.0469719975105243,0.0574575027913055,0.0420942638125511,0.0260464785058342,-0.0133648552060459,-0.0127680426714864,-0.00782671222520882,-0.00998935616418608,-0.0104986876658676,-0.0118708310793659,-0.0164955828458498,-0.0117811141037289,-0.0260446942235384,-0.00817671041796178,-0.00816237936084813,-0.0319227092831748,-0.0403481901413337,-0.0105586073054107,-0.00757967956263116,-0.0114055146882941,-0.0227046335534292,-0.0254530384051567,-0.00682075786233053,-0.00855496569253347
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.038857521786488,0.0425295248768178,0.0335001658331678,0.0385896729748503,0.0291858422001661,0.0340977899332256,0.0368202009581908,0.0715165318970484,0.0661015044608066,0.0380444193361676,0.0369426783250965,0.0847586534647698,0.156313087406045,0.0363567281211986,0.0681319225302761,0.0319925534092038,0.0349204802517492,0.0402871268889919,0.0488754676936724,0.0321781276520676,0.0138265040306996,0.0140012092624884,0.0119190327842294,0.0104465744715339,0.0119020509091701,0.0130878286674618,0.0137192319891945,0.0243701748319,0.0271694989564848,0.0138900167192001,0.0137481872735882,0.0300348840913768,0.0615864402529236,0.0136876005754197,0.0222134515095027,0.0113664417515365,0.0134827610517101,0.0144831654091384,0.0198085542813967,0.0117127477099265
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0302752108344059,0.0585449020223129,0.0414432318956954,0.0447476670175897,0.0419519445355127,0.0309225306832407,0.0443861510722976,0.0518463882569543,0.0520696211204185,0.03017138012423,0.0338386127773508,0.177664460487231,0.0569779219690174,0.0421380230484187,0.0507085496470346,0.0575844134465987,0.0555696363115312,0.0398309207600642,0.0342073639930141,0.0251210699970815,-0.0219715795896465,-0.044325224040908,-0.0351084270479222,-0.0380930682310474,-0.0341575751733927,-0.0236702357990231,-0.0290626560645885,-0.0431246774961677,-0.0430902767285643,-0.0228376313956775,-0.0250205181580739,-0.111242153468546,-0.04090105419429,-0.0364855076005002,-0.0347433142854111,-0.0364297697014886,-0.0465407820752628,-0.0298214324015127,-0.0272224517293743,-0.0198062265237972
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.037250196189373,0.0500423579381207,0.0354613824067602,0.0350392988558514,0.0354191895819791,0.0410978653264013,0.0487433805687739,0.0490044594250689,0.0484324755531566,0.0354060152057675,0.0471942700631553,0.128688279148853,0.0867659968467871,0.0483674420059352,0.044507160954201,0.0410328760679542,0.0480616157941995,0.0442571134281651,0.0618476636227551,0.0333809610167415,0.0131988341464745,0.0151513359465393,0.0128743693437828,0.0104874289847149,0.00952062596601236,0.0142070614777366,0.011824457914051,0.0194767282512894,0.0202087657491713,0.0105352430678407,0.0156016381351436,0.0431308621361453,0.0280337386949019,0.0156623106882575,0.0175073349699002,0.0130026103257275,0.0179710714811991,0.0166804078949776,0.0232401779025666,0.0109598198253564
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0487471062231476,0.0482236733148878,0.0437983395989984,0.043749851494488,0.0405375473442417,0.040604348670535,0.0497247676029638,0.0732950181265812,0.0525580632713579,0.0392753053575131,0.0470569376365849,0.0765696305334753,0.0586307987357256,0.0558458018513209,0.0416217245127847,0.042278496946471,0.0639659061711683,0.0451397371343595,0.0535620727290857,0.0348148727443096,0.00637739269815002,0.0136567183171236,0.00423490882606498,0.00551470303649893,0.00284693655011178,0.00964625123598789,0.00665785141154335,0.0100820083433469,0.00645851787607605,0.0088808736223447,0.000983792944211583,-0.002752295858583,-0.000642111637428263,0.00485812684061549,0.00332180136346782,-0.000567984660957117,0.00061641638467892,-4.20394244290812e-05,0.00785617700451418,0.0031503647182674
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0496636019173309,0.0567219042723506,0.0378681261439863,0.0466487320987385,0.0373895226441885,0.0406792630617892,0.0428340258314946,0.0684161413488006,0.047953133561574,0.0367912069905124,0.0732024429086001,0.107092318977707,0.0608941784577696,0.0474667795565901,0.0395377165446558,0.0399501697101923,0.0511444413125149,0.0424948128552646,0.038396506640578,0.0348549751653617,0.0326284500412875,0.0451638881372902,0.0256554066086759,0.027732808524104,0.0247783821750928,0.0223452526373565,0.0264125175059967,0.0385436732636419,0.0286671541491242,0.0228024519583926,0.0549436334003257,0.0409281616234733,0.0332896271625304,0.0281684485467103,0.0221832349539672,0.0244149967618558,0.0344311199342486,0.0264219838237301,0.0221161384526503,0.0194079011681866
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0341176189747694,0.0645479155937449,0.0291651045234081,0.0555347049129945,0.0305022539669961,0.0334066856277619,0.0448358973303278,0.0545949202737951,0.0653066612117693,0.0330706176265881,0.0398082901204156,0.0933304223171741,0.125478100643491,0.0483792315433114,0.0366363549921589,0.0322758179039521,0.0457690135928286,0.0601925525978673,0.0450495761095525,0.027998260137093,-0.000596733521823447,0.0093310303900235,0.00134996654205086,-0.010246492372492,-0.000780650704642196,0.00425642771592231,0.00341576898630501,-0.00406719398725985,-0.0069176851345081,0.00484774189965321,0.00292631928708052,-0.0219458040830266,-0.00694150284746615,0.00367955025642199,2.45759537262732e-05,0.000859263632207579,0.00131192312283501,-0.00352922668518135,0.00133160598951031,0.0018847870088283
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.0664333143259754,0.0589267552076694,0.0364350360187285,0.0736235152410244,0.0512981519882729,0.041109903788576,0.0427463183038926,0.0916068563901795,0.0578341016027764,0.0426365088036647,0.0433088465277156,0.0475453135192072,0.0466896184310694,0.0487588824926749,0.0340597553098854,0.0385348196187767,0.0447607578810399,0.046268068812231,0.0457665052386794,0.0416569704979608,0.019435305403828,0.00968533379864199,0.00545184797749688,0.00637064368149444,0.00194111863349942,0.00650729949856696,0.00374890586472612,0.0189157885486245,0.00822784791818915,0.00554696357593724,0.00711912088960837,0.00600606832092507,0.00589115931676371,0.00690073969083038,0.00512292152532367,0.00561250603420545,0.00590095799251326,0.00626060405077682,0.00786660454987997,0.00215419600009496
"SPEECH_603","1997-04-10","1997-04-01",51.5384615384615,0.0406923667790707,0.0478565046986506,0.0363469583775369,0.0461985849003322,0.0341671624801086,0.0374565829492105,0.0372923578346807,0.0727269476811993,0.0548768953627995,0.0390544086261043,0.0449183840537771,0.0832306589188943,0.1077425375456,0.0434431545876341,0.0606064279792755,0.0314611315603047,0.0499733359539815,0.0405724628252447,0.0574941853481258,0.0338889515374687,0.00673085676071017,0.00465396714536655,0.00186694706728091,0.00419877683452623,0.00265495586872233,0.0026855420697703,0.00304352737539488,0.010011211033119,0.00829639910014314,0.00240071780599373,0.00498402012151633,0.00122098558485634,0.00794303593623217,0.00765918564040083,0.0078845951165389,0.00171829360559801,0.0112374370440918,0.00609872652682962,0.00677752144740756,0.00331135605373029
"SPEECH_462","1997-04-12","1997-04-01",52.6,0.0412802223051609,0.0428596604464648,0.038751996774933,0.0477590819562652,0.0349052527898147,0.0434614645457556,0.0413827541854973,0.0463007198702919,0.0695724921130652,0.0330483330925359,0.0360393181617656,0.0816195598476767,0.100675075403792,0.0483188455328265,0.0550645716729858,0.0381231075405896,0.0703961369178589,0.0594886568216125,0.0365984574995109,0.0343542925215968,-0.0181221507020948,-0.0160553881736953,-0.0182631136599323,-0.0181958443538725,-0.0142182354346771,-0.0167568578221987,-0.0171684220881386,-0.0209673355476986,-0.0350942805136403,-0.0118454432981005,-0.0136875677254573,-0.0347504419545809,-0.0408045657102171,-0.0181294922326675,-0.0221306432009615,-0.0157301461007671,-0.0410599541328984,-0.0216682404960922,-0.0126284828987855,-0.0141844403186157
