"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent","T40_sent"
"1993-01-01",291.628834355828,0.0293036633896332,0.0179498576730661,0.0148980162069911,0.0214408126429245,0.0302019586116462,0.0255953520076401,0.0384912134279331,0.0360207622747091,0.0255308153340593,0.0172375683306061,0.0279932831454981,0.024522009011324,0.041545742616888,0.0155034564345878,0.0130179883340271,0.0213756340043946,0.0217977544095286,0.0401933326596912,0.0200128602629611,0.0214303041439777,0.0314889265275994,0.0179278832394101,0.0384322366685138,0.0336480219970801,0.012043567729921,0.0428112299875206,0.0343611116593556,0.0164832356492653,0.0231650589837281,0.0188569150485542,0.0326240388521019,0.0242585187239636,0.018707761890774,0.0232285355142044,0.0186661677466775,0.0227751551412121,0.0229766424232416,0.0304454150012747,0.0192773069499718,0.0137598853435433,0.00507896564562235,0.00170752387822409,0.00473112877982818,0.00312815537572902,-0.00517479349843065,0.00129155328454422,-0.00384003675774082,-0.00882528963279652,0.00205426561832668,0.00257051325616451,0.00579303670493312,0.00450451725969343,0.0154175793131623,0.00157913469799938,0.000692200542196872,0.00576678171416525,0.0146203237189597,-0.00164152753955291,0.00192318497184289,0.00666388355541875,0.00710078054633536,0.0031454476217898,0.0165071834514394,-0.00537893976234416,0.00199335573727978,-0.00396665438068127,0.0114176355908108,-6.75524609702457e-05,0.00341927743775698,0.00360567703756835,0.000419936408057352,-0.00587342656866622,0.00285068642903811,-0.00343205611696023,0.00314380943690975,-0.00167026508656307,-0.000762617228527347,0.00929218329646953,0.00512205804740158,0.00325136816201946
"1993-04-01",284.365296803653,0.0298029018460688,0.0187118851229347,0.0150994834961035,0.0238474772268948,0.0234191534650544,0.0265703008188499,0.0309817888777886,0.0359414190498802,0.0260877344610799,0.0197674313260052,0.0308749525712468,0.0204608135381055,0.0492748842389639,0.0152143432917113,0.0143681946252345,0.0234249558941755,0.0207518513552724,0.0357479823516915,0.0177951573603379,0.0155116955128123,0.0321483081204065,0.0177995561853503,0.0416235948392511,0.0354423015935343,0.0109484711612658,0.0454318378004494,0.0313678509483982,0.0156789529269192,0.0274919015222217,0.0251927002768145,0.0262327150251602,0.0247960796198568,0.0186538748205684,0.0242546372538865,0.0147255851823632,0.0229053060657519,0.0282673020174596,0.0288222936228226,0.0218152783093721,0.0127470462779363,-0.00216198179138575,0.00173297508683239,0.000201932703188444,-0.001098942169194,-0.00155920483277475,-0.000818075424563444,-0.00833161490209467,-0.0121414203044357,-0.000658140226817048,0.00529272767929175,-0.00137028875662623,0.00546146101163297,0.00388037775591513,0.00146823618533574,-0.00118202798081064,0.000976767700119701,0.00605349584154404,-0.00179463761932916,0.000808428737729287,0.000213951072648773,-0.00186882948731,0.00225538062250199,0.0193796056888372,0.000584555827945942,-0.000157391395886373,-0.00783552184223967,0.00635787953022549,-0.00101226749110136,0.00194863655954955,0.00522810593219116,-0.000649119737483718,-0.00348527106650895,-0.00072444964097417,-0.00199854473805265,0.00371927735280596,-0.000557694331722159,-0.0108189415099971,0.00407878215343742,0.00519454773632743,-0.000173442270770829
"1993-07-01",287.547134935305,0.0369900131746471,0.0193595688653185,0.0133468833073101,0.0231608708916025,0.0364579878416862,0.024931690813888,0.0366104474047382,0.0264682428250884,0.0224363214027144,0.0163344191826289,0.0258828342969076,0.0227883892109639,0.0412883718746981,0.0158341788866698,0.0136364339169462,0.0237076532829352,0.0232007078954949,0.0504139615998471,0.0183501186051887,0.0179414957700889,0.0327718005146493,0.0161424496863778,0.0387060494757232,0.0402223791010465,0.0106853848298915,0.035632445022822,0.0347092888810511,0.0147002689509001,0.0247090602503645,0.0217508310695631,0.0298448361902509,0.0212618509510387,0.0196750952946615,0.0235934919176127,0.0179456298788436,0.0232937677074759,0.0229236855866197,0.0274243416909649,0.0214508148459522,0.0134159371048282,0.0089564112406049,0.00162747378237782,0.00226923938471025,0.000487368690814834,-0.00185185448994496,0.00290495778284983,-0.00470106464721927,-0.00187644088349708,0.00122743528691042,0.00396533466405946,0.00393193612914829,0.0062092581788653,0.0112972481562944,0.00197051447216504,0.00141676992016787,0.00177140565200186,0.00924406886330027,0.00177447174667512,0.00202190809095134,0.00291972137535698,0.00687402840603162,0.00367501886411228,0.0173855794635523,0.00368762137264654,0.00120322260900073,-0.00237943245356061,0.0115138414335225,0.00152005106293227,0.00359180269298717,0.00334527744119268,0.00403676978159574,-0.00109477942611944,0.00303732060953463,0.00314369440372246,0.00284878400179142,3.8732764141575e-05,-0.00202663069093772,0.00473852740261275,0.00691769377998377,0.00205989491440809
"1993-10-01",305.452574525745,0.0309523241990033,0.037044565519647,0.0136315134960697,0.0243533102038355,0.0327655157562391,0.024811886610544,0.0365641462289473,0.0239696082719652,0.0248138580744518,0.0175610101842118,0.0322643391415889,0.0227443995062398,0.0454330583127553,0.0151660649137201,0.0127316734835652,0.023732460767735,0.0257250548782108,0.0454324375143085,0.0196095564975554,0.0213066940635694,0.0343875641440332,0.0151381739145441,0.0296679938563629,0.0323485318716626,0.0109378703571886,0.0358585213276256,0.0365266827753481,0.01429764663359,0.0264871136789049,0.0184775183513655,0.0315585196172295,0.0188054763580918,0.0183303608488559,0.0212583748452905,0.0174193381049243,0.0214005985198189,0.0219504589468307,0.026789242267841,0.024457134978309,0.0132894009780199,0.0112026837159275,0.00797632207443748,0.00445089333833675,0.00118760896052025,0.00320384573451845,0.0068075149531592,-0.00165452762155692,-0.00168895706794355,0.00357531091506155,0.00575749841150851,0.00907140549941413,0.0058037978826071,0.0190561403490287,0.00407905001732091,0.00343732399978849,0.0053328933612067,0.0205607691870668,0.00605747048214912,0.00252483410460126,0.00762535776666473,0.0107031448017753,0.00404250142307383,0.0125900346264047,0.00528442231894526,0.00245923344417326,0.00217139598073684,0.0180276492992865,0.00267834248161487,0.00641860402039767,0.00569752122810122,0.0044927281179854,0.00313560178055335,0.00447727532026094,0.00349630101338653,0.0083630790276763,0.00199886205437094,0.00257467064656778,0.00935197876264498,0.0090736727353741,0.0050449834930015
"1994-01-01",279.795731707317,0.0322764703174334,0.0212263035134454,0.0156185940558441,0.0214342700778759,0.0280540267085631,0.0241771762689252,0.0386738317089238,0.0283265769782102,0.0209318452747217,0.0175965264177617,0.0320860564742249,0.0225258115237355,0.0503598477744927,0.0169294969980673,0.0131958827924066,0.0214706689318464,0.0226636993948221,0.0396778651404081,0.019025997606838,0.0192508298367662,0.033113755079364,0.0157271370028886,0.0391278273325586,0.0309202301528786,0.0101913197843049,0.0375037152738686,0.0340149891174769,0.0144219679336135,0.0233254274770724,0.0211715096741288,0.0314511667762223,0.0176177150743215,0.0184697446903913,0.0404883563468671,0.0153472026574709,0.0247450339025154,0.0223995845765166,0.0282268002181999,0.0235890258361281,0.0126457132978995,0.00716195289818614,0.00355091727570593,0.00442025782475207,-0.00012151191342914,0.00105257502488143,0.00308226387022158,-0.00596545083444447,-0.00568898768954558,0.00285058603606148,0.00578602950154267,0.0100244145394532,0.00861287408453362,0.0166614798801879,0.00246899743469333,0.00212689041208183,0.00300493836456228,0.0137106028792366,-0.00051645343764609,0.00311342179849542,0.00561261200169916,0.00557642438407003,0.00404721000706222,0.0159668272911394,0.00322377083686261,0.00231162080682721,0.000599591463421842,0.0151490546667496,0.00229560645493564,0.0038688457552315,0.00633194766514523,0.00470914600222591,0.0007346429811283,0.00380669715026302,0.0070561553444419,0.00518449071193092,0.000968972363040698,0.0013492168452901,0.0103825571631505,0.0107313304496742,0.00388219822638696
"1994-04-01",298.204188481675,0.0378038580435455,0.0186232115991935,0.0153214118276895,0.0178259407764854,0.0290772637407254,0.0271550560351145,0.0261827063307408,0.0196004920758054,0.0243877101157993,0.0170853429035698,0.0322210295604209,0.0323111366485296,0.050048939085549,0.0166108405553212,0.0119395480316388,0.0214752465123725,0.020220821234734,0.0279008582138063,0.0195607061514101,0.0194292262417434,0.0308339449607628,0.0158386465867955,0.0414581510334465,0.039605840970682,0.0132034781341532,0.0293106757465918,0.038687352942748,0.0152600801474783,0.0283456072703207,0.0266946440799034,0.0306128259939017,0.0171219404623888,0.0169664105746957,0.0441244633405448,0.0187552339244267,0.0212668433716487,0.022676036866099,0.0271084275149364,0.024172667016397,0.0131753833778842,0.0131421825775721,0.00550155799678364,0.00406639611524158,0.0019819868557512,0.000531940627087768,0.00648638583931614,-0.00518635549682685,0.000431814663346379,0.00559708918855498,0.00689264263488537,0.00746608602967664,0.0169842552084593,0.0178822397625384,0.0032193062629478,0.00233609288975456,0.00346812826939708,0.0110644893074081,0.00145755558475243,0.00336577563420766,0.00823906241145301,0.0106197120314346,0.00767184803554919,0.0156571144511949,0.0134342484314481,0.000494404048530681,0.00281643783224173,0.0216478257137925,0.00265421162081646,0.00787363348448521,0.00790708463324098,0.00727755307224281,0.00417163502154976,0.00460090722154476,0.00957775843929582,0.00525224168750236,0.00290955383476976,8.69369227710931e-05,0.0101882359255129,0.0131970309153671,0.00474931411815351
"1994-07-01",283.186893203883,0.0328233637016638,0.0195686885126236,0.0162018362224217,0.0193077625076657,0.0292678386218886,0.025220215671261,0.0319363066480904,0.024914019935518,0.019446695587391,0.017498777425709,0.0272578635003477,0.026616942923915,0.0508944683409735,0.0156897511605352,0.0135626917486823,0.023761301448569,0.0231352981004647,0.0378331672423258,0.0165604876063755,0.0185314307718305,0.0327060909526704,0.0154576387097198,0.0430948794494466,0.0371512570889296,0.0118246007880593,0.0337887110682916,0.0367891656286598,0.0141926658082433,0.0252834098346504,0.0238414154243136,0.031223150726869,0.020399160855395,0.0169832422478499,0.0424672544829583,0.0171609308146064,0.0197661926564878,0.0214493529746838,0.0312883725787373,0.0217160614336357,0.0133875387975404,0.0136181266758319,0.00710138475485545,0.00507724102966137,0.00324722873767087,0.00147738351847811,0.00676554138932426,0.00175338253717943,-0.00038678844114802,0.00287707280411092,0.0047292809140321,0.00596783215102316,0.00435688426723503,0.017612223049614,0.00374145276333967,0.00397534199417462,0.00492978842947859,0.010022502175744,0.00389702632767495,0.00316018346903315,0.00588766477803171,0.00774205960678725,0.00602067467971441,0.0140846560069456,0.00788417238396788,0.0020474275271111,0.00501460142115902,0.0172396303410432,0.00323861329622441,0.00377428129349524,0.00666946405055931,0.00634618814955167,0.00434915514976877,0.00521209391583773,0.0118927148510406,0.005770618546823,0.00364177732361721,-0.000635940930269073,0.0113927536152088,0.0103859083548382,0.00403080859952524
"1994-10-01",279.700748129676,0.0355418323251202,0.0306784901176555,0.0164439112505809,0.0179256043716803,0.0265238636802128,0.0226054527606569,0.0330324056061113,0.0286486555855591,0.0206514302035911,0.0178199635701355,0.0341013067853813,0.029768761854405,0.0506891179231333,0.0157910450489859,0.0122094939102479,0.0218091579048745,0.0249502759414541,0.0362441707340963,0.0177889000294542,0.0163826441915152,0.0296799005715902,0.0159397025979152,0.0465031595265592,0.0304304321058313,0.0135108179941857,0.0376765345812475,0.0327359796883376,0.0160457415017057,0.0274780748623148,0.0221568440680606,0.030650997371354,0.0154726050872029,0.0155096869131636,0.0320674079218949,0.0151480142250362,0.020717148976828,0.0249245818800437,0.0266532563052241,0.0245526772876321,0.0125399527390211,0.00668467214786455,0.00355205016437966,0.00222521147051532,-0.000255026705002295,0.00684202703708975,0.00446205620773721,0.000494421078505834,-0.00842144973830683,-0.00101105362999924,0.00340864906770782,0.00379290801170836,0.00446171405390405,0.0160066309446937,0.00161608233659145,0.00183656374992207,-0.000457684475022849,0.0122094251987696,0.00211052727505153,0.0023117888099949,0.00228552557298608,0.00669885188427228,0.00416601500036469,0.0123822402953168,0.005012756118054,-0.00113391637352823,0.0042244470949904,0.0129389623158643,0.00125246641502988,0.00173516762981768,0.00632395613850037,0.00332356125770458,0.00178201973071672,0.00211588497273384,0.00497318691568327,0.00347125154449456,-0.000592459950465804,-0.0058977747326252,0.00906972556884674,0.00707216490697516,0.00241679399761875
"1995-01-01",292.047619047619,0.0333140955722866,0.0321911796911672,0.0166600545387633,0.0232819276807326,0.0240618232954748,0.0245672761083387,0.0289639187721669,0.0274773072898619,0.0240944499652235,0.014991588672827,0.0351709223862918,0.0331061477687384,0.0490522698848809,0.0134953273541687,0.0119111988136996,0.0211673386675809,0.024140316451618,0.0359602915517067,0.0178044977154491,0.0169219725718532,0.0298688591294515,0.0187537580691094,0.0428475923721783,0.0322213833773777,0.0121239951988079,0.0311145787608432,0.0360832382743244,0.0178391623684465,0.0224915812157895,0.0174418865630967,0.033398000537323,0.0176341764649059,0.0164993094933962,0.032667688368886,0.0175386812384672,0.024238797033902,0.0237788153307476,0.0309189426409005,0.0216202647293507,0.012585384079866,0.00584945671392735,-0.00549514004665499,0.00159863119060895,-0.00498189907990215,-0.00201506060475648,-0.00172780668995234,-0.00549940367143768,-0.00756929505718644,-0.00485070052273739,0.00272041259888769,-0.000391704098561637,0.00685132091056299,0.0159144708327744,-0.000117936735902335,0.000221205304905388,0.000539728840220119,0.00792813594591869,-0.00727523539841762,-0.000537230905399661,0.00299823971535398,0.000791133515790453,-0.00121258515619232,0.00683796624396595,-0.000311073975548257,-0.000830092893734666,-0.000540618059290112,0.00764063555460069,-0.00132629275722833,-4.11306462216051e-05,0.00200698515814436,-0.00373681982800527,8.48394940038893e-05,0.000404938790996981,0.00587469949956447,0.00200965857883104,-0.00668194490793661,-0.00418759950097074,0.00310222261584282,0.00298959579268748,-8.79447767179773e-05
"1995-04-01",299.375,0.0324508077584029,0.0230618166845097,0.0155249220858691,0.0168890330051321,0.0256107663008696,0.0307511015671145,0.0281057852677425,0.0379938795029524,0.02126167815832,0.014654238129714,0.0338414272916611,0.0267872218619886,0.051761550174316,0.0136896640812809,0.0124646426821383,0.0218074935819313,0.0273766496622962,0.0304898233816119,0.0190541212641553,0.0194821994984467,0.0316895280129694,0.0171495661572742,0.0351814683608745,0.0426354864957776,0.0105993517261131,0.0336628249769959,0.0331355294256121,0.0142913616221854,0.0227801691763871,0.0151496366209967,0.0281038742573246,0.022394727811332,0.0185056575772527,0.0286032645875147,0.0184736884896737,0.0223069519997737,0.0238989479776295,0.0318976733679919,0.0328823922635462,0.013599077152322,0.00700054960848966,-0.0060845982787817,0.000841113533344239,-8.17898994903174e-05,-0.00425374607215258,-0.000118307899546076,-0.0161186161672519,-0.0111549236757126,-0.0043616749283898,0.00107066139029919,0.00280992410788981,-0.000694125631098493,0.0025968713400856,-0.00222418216579096,-0.00189831690821138,-0.00109523437431213,0.00733137895640669,-0.00989714413034398,-0.00207214658384491,-0.00061283519745878,0.00264396269051442,0.000249019355619111,0.00406634712796279,-0.00102691377163067,-0.00114865212575658,-0.010072969047495,0.00683512422489093,-0.000436391004664145,-0.000233756299494056,-0.00037310261678889,-0.00163474311898388,-0.00123952682232614,-0.000823558894537118,-0.000175825893157606,4.47004775637628e-05,-0.00455270897873553,-0.0100544537271854,0.00760457610507387,0.0124197120822222,0.00066221683930259
