"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.083094651778689,0.0480566651052151,0.0310046545134743,0.0385080980784277,0.0531248761483817,0.0248021717344674,0.033942340748863,0.0309568836950224,0.0430222947249718,0.0388180516789101,0.0362118005458345,0.0358085730001939,0.0284252200275435,0.0341340678799772,0.0340426008513555,0.025773433611964,0.0332648720709955,0.0418385044749271,0.0258188890129119,0.0787685865181044,0.0301558424583401,0.025401034507707,0.0551661449598919,0.0330843625580148,0.030821146929557,0.0259542323862594,0.041347260440633,0.0182823113073564,0.0146220532977558,0.0182565586826434,0.0311593110743151,0.0147355738885206,0.0178365748284289,0.0176633665558235,0.0214702521873224,0.0185198680812586,0.0215816262749608,0.021002674054227,0.0154713256412423,0.0183186026714583,0.0188535597929515,0.0150212853215868,0.0145737831389544,0.0215432234497218,0.0139140123638718,0.0436554024732571,0.0122656052040644,0.0130960209052733,0.0148977872846303,0.0191869708963672,0.0162511732338121,0.0107552072628846
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0640700141673105,0.0546103956444101,0.0314257590800831,0.035305898464426,0.0434491152150665,0.0277350785011691,0.041687612486346,0.0413753937093093,0.0337727347483976,0.0333713256679856,0.0276952801741108,0.0418236265445572,0.0290015188485315,0.0457826087977053,0.0299768382285385,0.029903859889656,0.044126812490461,0.041053297834929,0.0228909536058929,0.0657047418166085,0.0409756259787365,0.0315131788848178,0.0414005826130538,0.0304691976322416,0.0394358026571895,0.0314427463184665,0.0139161919270905,0.00696836276831082,0.00632884864789715,0.0164311895795449,0.00820256109784346,0.0105162552070739,0.00898203536797948,0.00773688447572218,0.00975186119658688,0.0104393839966073,0.0089291534906193,0.00825057296368541,0.00543411942739811,0.0211856583558554,0.010738707387599,0.0116304580817308,0.0112140952397505,0.0106487199025806,0.00711684729661841,0.00778672858991712,0.0153175298896505,0.0108552720258556,0.0133338576337682,0.0113164023812868,0.0133151304937919,0.0144874974116818
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0592908426052917,0.0634665204495125,0.0256815649645238,0.0303499024983368,0.0452652133107119,0.0232799525157706,0.03149261629037,0.0246546897542776,0.0316849809141171,0.0414985421694956,0.0250961365318674,0.0350118481834256,0.0269262045929561,0.0585700267112461,0.0348323704999567,0.0291335341625046,0.0330086390524832,0.0436471190818965,0.0243876981719823,0.088203814666707,0.03009081757627,0.0299510101064821,0.0618503125334365,0.0325886762673918,0.0415496992112348,0.0284872671777519,-0.00998010094939968,-0.0177425738855623,-0.00401585810255593,-0.00304745643645212,-0.00446181099144867,-0.00386677541256561,-0.00893201644846459,-0.00330071432758096,-0.00713328091404797,-0.00628322080350112,-0.00361646702330342,-0.00411003015163997,-0.0027976935931096,-0.0192200676089535,-0.00682728093650928,-0.00149894124537146,-0.00919470519702429,-0.00953902053777368,-0.00546749959097993,-0.01451780512152,-0.000790748446036843,-0.00876768044146851,-0.00335796808344591,-0.0076385039573012,-0.00565279716926053,-0.00526025023913096
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0565055181553499,0.0539524120428765,0.0273046547036803,0.0385725077134224,0.0346766076684475,0.0275291289579234,0.0274869018589457,0.0279006201676047,0.029720177276867,0.0380307552761244,0.0276122705623111,0.0369618353603654,0.0326346698732536,0.0431579510869811,0.031326763078306,0.0290705316483202,0.0340905404850058,0.0340840567830134,0.0268321291551171,0.11888634029813,0.0254768220527191,0.0284509836530157,0.0583511475272106,0.0335848345845087,0.0509287983461959,0.0268710416843046,-0.000815692391769468,-0.00346371827994263,-0.000720484558291642,0.00310189382291765,0.00140361371374121,-0.000487502794212648,0.00136729787836069,0.000268152391292954,0.0038604973682568,-0.00187277593529932,0.000751757988897841,0.00291597539745987,5.23763136625101e-08,0.00690501813641946,-0.00101814885206372,0.00261160314209667,0.000772543061593588,-0.00141046523059396,0.000176404245853527,0.00517895024139189,-0.000110235076453948,-0.0012316464312179,-0.000500254383439599,0.00104258915190549,0.0102927945800475,0.00169613836945913
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.113449683974533,0.0521272487966587,0.025583515925414,0.042238804644431,0.0365814485837453,0.0310543855404576,0.0296846635807542,0.029136634130769,0.0323045502077106,0.0421036789709877,0.0271775803669543,0.0296149360531547,0.0305627787988403,0.037349671329612,0.033255736048356,0.0277365845481077,0.0340115134463161,0.0371658910279355,0.0249288473499325,0.0620869181616734,0.0297198801301434,0.034072187688344,0.0464726969111039,0.0402561629148982,0.0444553869624108,0.0268686139067562,0.0550383573625123,0.0302226474461733,0.0160749063145604,0.0248642414497144,0.0270073302384008,0.016187349940569,0.0134931883605137,0.0130371713229954,0.0168769580565855,0.0299104387063187,0.0162945797909792,0.0151952816573122,0.019548056627226,0.0179600921937911,0.0174144260288362,0.0179027088580676,0.0208094013399879,0.0189081247781625,0.0141719853774464,0.0400372235775929,0.0165605858328533,0.0144583337722541,0.0257094603169827,0.0173762179763866,0.0285533253740923,0.0169176069589345
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0593066155680054,0.0750511843608702,0.0313845784521458,0.0348656348777559,0.0388721020494314,0.028066158769151,0.0366350805722228,0.032288681821365,0.032318161383549,0.0364555008831073,0.0253701331665075,0.0334114946084514,0.0293907458498242,0.0479683218210966,0.0388536174704671,0.0291623203943539,0.037131155860261,0.035706933248941,0.0244965799459209,0.08203590033906,0.0289011230055916,0.028600834113332,0.0494587065950328,0.0325557059271066,0.0394023157800261,0.0323104131364234,0.0160873935072225,0.00877422501960748,0.00286866045324975,0.00264112659786451,0.009897875752672,0.00298250286556989,0.00797237058671204,0.000542402447792271,0.00566055539271118,0.00597824198715905,0.00525006942489365,0.00220358923955713,0.00746101996278264,-0.00351120149487239,0.00313649632845178,0.00353351569230896,0.00399708988339129,0.00264797139868651,0.00479638736301439,-0.0120635396261965,0.00524854803929708,0.00504330985091294,0.00869315134019862,0.00881279858747246,0.00571451184864025,0.00610519704761341
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0499018592556108,0.0457173351970719,0.0282754299349118,0.0323953011374307,0.0610492430930065,0.0300511437858269,0.0473563436362792,0.0326033350715429,0.0380164262881326,0.0424413017887009,0.0272125552001483,0.0320764714220398,0.0318332322803326,0.0521470598075907,0.0465031211035371,0.0333035077127322,0.0344079413244929,0.0363893213622498,0.0403508074648678,0.0405648527890147,0.033331894822428,0.0343448032770056,0.0410079782647682,0.0355499467610568,0.0391286900024786,0.0340400972167426,-0.00526275881190485,-0.00856377146173943,-0.00355664216124949,-0.00124437561314128,-0.00274889874069265,-0.00221296610451664,-0.0113223770521733,-0.00346930320593683,-0.00441903407173809,-0.00834696170866598,-0.00217134925063407,-0.00690962473795306,-0.00334796258773032,-0.00858567313552491,-0.0132461694694614,-0.00114129935124008,-0.0039417712690321,-0.00517147044055874,-0.00267393483849691,-0.00420931596997086,-0.00194346891304574,-0.0038469506821655,-0.00179237734329722,-0.00324711426977723,-0.00167077244890398,-0.00424284364807991
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0343636613438508,0.0390053381114473,0.0260413621036786,0.0224941541512828,0.0327662585080091,0.0250216168203936,0.0353587122605395,0.0561825495938281,0.0265472814562197,0.0671444813141128,0.0307885524965467,0.0286733003887278,0.029938416625981,0.0596256541348199,0.0290135950010426,0.0373664665225467,0.0296737248641435,0.0281314055075215,0.0350218218784432,0.0287572583899986,0.0280633863178645,0.0768791743594554,0.0729342651268109,0.0371585773304112,0.0376668458555239,0.0453821395368002,0.00121284430097082,0.000744602129325333,0.00142599197088854,0.0026028677297958,0.00246310458312816,0.00164937358908017,0.00234805031681649,0.00174950745618651,0.00172859170203749,0.000129062954068855,-0.000708090975218637,-1.80084962527444e-05,0.00302679657100712,-0.00154318758504308,-0.00210345485188395,0.00375111894956821,0.00104320840719174,0.00346421255149052,0.00361768368055233,-0.00200369431636743,0.000259095404148476,0.00367790084345618,0.00568110173660575,0.00319351814969877,0.00476496379169412,0.00251260717372126
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0625786896980473,0.0472499268322475,0.0250231505066757,0.0339123320118408,0.0382300662964754,0.0308702463412379,0.0334738523956458,0.0305367361816147,0.0300645964285837,0.0382819295976645,0.0267384644318386,0.0286052677943068,0.0314395058744952,0.0488945348276384,0.0336943984989314,0.0244718082293309,0.0384265229423541,0.0312593031685287,0.024565720640858,0.110248273272484,0.0273073654742072,0.0345194961286054,0.0768343289216342,0.0294157765723346,0.0364981232417277,0.0268595836906917,-0.0115452697119015,0.00248097337119563,-0.00210764848020587,0.00578114921805729,-0.000650103565196118,0.0026917042973535,-0.000924826049335858,0.000760722650230185,0.00135374057997231,0.00661861847324508,-0.000463589854041744,-0.00135754323452669,-0.00113308913088346,-0.00831479714462076,-0.00213169616635066,-0.00139999335098237,-0.00181593883551043,0.000618114765127068,-0.00150377650405229,-0.00415348809532366,0.00285616634243595,-0.00356774970450928,-0.000536578954593125,-0.00174417374670309,0.00105097622954453,-0.00221292734885246
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0612318670010435,0.0421060392915756,0.0269154089403444,0.028271013254641,0.0937925795230779,0.0278760754785338,0.0389091332543335,0.0285954661386584,0.0361544215990054,0.0397901743573052,0.0299294244656723,0.0337929052357159,0.0294846252042654,0.0616056241962979,0.0343677701747526,0.0338119362077892,0.0331697915708507,0.0291734854221069,0.0375599167288776,0.0270441684811725,0.0264907087395513,0.033725840872478,0.0379935380142156,0.049466176330446,0.0519794950088906,0.0267624145083989,0.00833233655664582,0.00358787685840055,0.00211402108999302,0.00388530383240924,0.013719498217901,0.00339201035238488,0.00744363674931322,0.00406640961575052,0.00441104424775717,0.00490826350926349,0.00191794669196184,0.00512361338868317,0.00365074472824599,0.0122149613125823,0.00503801795205685,0.00493389798439916,0.00411597827486644,0.00326753473158075,0.00447558638189293,0.00425547252415607,0.0054398222001232,0.00424767318414718,0.0076821502338543,0.00937770006862896,0.00572722229237264,0.00719624620938844
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0445064838349946,0.0624037582938698,0.0260770716156197,0.0265626753289597,0.044969952959223,0.0268840330145905,0.0335768200873755,0.0271602582784713,0.0306912159219359,0.0371159999250809,0.025582212214161,0.0330639585243116,0.0273339652310092,0.06025938525607,0.0397020792197429,0.0288002358426662,0.0363171716099081,0.0579339032925627,0.0380937772080735,0.0732664452807439,0.0338085579365915,0.0303305651186734,0.0527617387951649,0.0352147378298019,0.0379854958939283,0.02959750148647,-0.00291065639895348,-0.00871443282501819,-0.00345118893850343,-0.000971421166387857,0.000436207128770227,-0.00166978484103405,-0.00422930861565122,-0.0016022853252776,-0.00363337661501268,-0.0058657637952348,-0.000828418559778041,0.000326112429434773,-0.00155273242665548,-0.0103976029825932,-0.00218260141911874,-0.00149160304275544,-0.00136384345797401,-0.00239710681679813,0.000459047812032147,-0.00775218704204097,-0.00188419439418101,-0.000304290503670193,-0.00725603177340794,0.00152407584351586,-0.00311908324348677,-0.00358050362151439
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0328241617837174,0.0642908044336612,0.0274225294376304,0.0256442935923274,0.0452799791881345,0.029282430604054,0.0486450341418757,0.0268616220715612,0.0260881722820119,0.0352505086914326,0.0355517436843862,0.0250725842099371,0.0350495661960945,0.0525815100739866,0.0336953066975058,0.0470099699211098,0.0366044070916797,0.0291154410845136,0.0885429481482411,0.0265008702399676,0.0235119501783261,0.0308036159818974,0.033515384285414,0.0478041943816538,0.0289838168286927,0.0640671547701878,-0.0281795437856296,-0.0685505244203556,-0.0248588545223788,-0.022151094913418,-0.0389699956579149,-0.026792981064363,-0.055141684999645,-0.0247993997333997,-0.0255124027715858,-0.0310381135121926,-0.0298010881386369,-0.0237759500370811,-0.0232047293916973,-0.0437040684750894,-0.034180909085539,-0.0408922397475135,-0.0287173282721744,-0.0282194193228347,-0.0547990433768332,-0.0234613891412427,-0.0220001412996407,-0.0278554311523053,-0.0307353572948163,-0.047273646285542,-0.0235399544337768,-0.0754508636803003
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0680334756665324,0.0567455100427087,0.0264408692072729,0.0429746998540324,0.042581340318127,0.030139645449147,0.0326469528647361,0.0373391462828108,0.0327797805829612,0.0420159397145502,0.0217575287260581,0.0364226928747429,0.0322864752819443,0.0358122482747345,0.0352003733434896,0.0290696018446794,0.029158627465844,0.0341818102177552,0.0258593122951863,0.107954897205763,0.0283862146182737,0.0327526226807544,0.0387717651134996,0.0357932890959144,0.0384752051766199,0.0264199758018617,-0.00557381332229544,-0.000425166422970471,-0.000823670298331705,0.00310480791115471,0.000566936678328283,-0.00227543331833673,-0.000967999705051046,-0.00250886799953773,0.0018359465561482,-0.003872170923864,-0.00110968928521454,-0.00118604756578764,-0.000827007875021507,-0.00492147876703259,0.00216942395849571,-0.000412750048960314,-0.00175940304592318,-0.000481077624557541,-0.00076227953884553,-0.00649685598756114,-6.64419296557139e-05,-0.00518999041087799,-0.00151614330027401,-0.000740352941834978,0.00180222506449789,0.000527828467986476
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0771745167915831,0.0450185429550423,0.0287863551209326,0.0325531648459227,0.052497710252236,0.0285885731088525,0.0283227551759948,0.0299937731296275,0.0314806472860519,0.0461299229346391,0.0237544380102742,0.0397954190867441,0.02683413027072,0.0475692647595336,0.0322183715775715,0.029410114550373,0.0370471320218914,0.0492449362012182,0.0241862482311442,0.0791282628620654,0.0440506349329267,0.0304013150473883,0.0429070123755198,0.0268122779565005,0.0383526613351117,0.0277418191801349,0.031948900293109,0.0175665915445097,0.0124802396899423,0.0110342281340779,0.0210282081082685,0.0106897230181598,0.011053295111499,0.0111136692379438,0.00860223873011384,0.0179935010430834,0.0106283827714591,0.0145941901567288,0.011467365272002,0.00892388256013099,0.0127184586517757,0.013892803956331,0.00980530632517624,0.0151463704576866,0.0104020839817117,0.0335163243507963,0.0195300810644643,0.0114601132729508,0.0167292698055292,0.0119309527199215,0.0222219070197338,0.0107031029600798
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0497724416019217,0.0498677458648903,0.0219401594705711,0.0309124844791423,0.0523451189061402,0.0232719343003854,0.0393702024254022,0.0349332911139328,0.0364707737586799,0.035276471922906,0.0208828588773733,0.029335153399539,0.0293186544725552,0.0566226270191073,0.0317353040140928,0.0324939604383277,0.0351811909330144,0.0465890215826203,0.0208882859132704,0.126362778133958,0.0307953951308028,0.025789771459573,0.0452309821396797,0.0318555819633305,0.0422129396332081,0.020544871045575,-0.020184555357844,-0.0149654413518442,-0.00553202439763716,-0.00950600642729716,-0.00986820345557398,-0.00757527240450937,-0.00663579534471363,-0.00816238593678971,-0.0127131394987642,-0.0136514716023761,-0.00531866017041305,-0.00813294759048765,-0.00535949528528737,-0.0195056501024403,-0.0123497559316067,-0.00521178756063733,-0.0127869970380642,-0.0148337338186894,-0.00630727484629729,-0.0488049114379935,-0.013424609236116,-0.00760029793782876,-0.00554739982626157,-0.01275967302955,-0.00868010327587139,-0.00690946959348822
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.053092261665102,0.0618420766851539,0.0242498431334501,0.0353718714067055,0.031628162962125,0.0300453903313885,0.0297957960819723,0.0353927039914497,0.0261587783037181,0.0315516239421478,0.0254510453655462,0.030957644734954,0.0266744182345275,0.0468000047419628,0.0278564386125277,0.0254058679238648,0.0390465721642288,0.0305045735685786,0.0238004262310021,0.132171693513614,0.0245512948791796,0.0246147045478809,0.0950326460941917,0.0284142765911521,0.0336371811497416,0.0259527031438348,0.0177990320632553,0.0262727387665646,0.0084354550255454,0.0149028768519318,0.0110405500974897,0.0118346285888655,0.00678915108681181,0.0119053658727287,0.00898083895281179,0.0119262072231822,0.00927538537936758,0.0130710920875454,0.0109912287198836,0.0142585940283406,0.011216293786202,0.00882771634374019,0.0133365141172378,0.0112721007211323,0.00850913844866898,0.0532985278421749,0.00853428992989091,0.00936764527077183,0.0309575780888868,0.0102293870561823,0.0130841399292395,0.0103398802504303
