"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent"
"1996-04-01",0.0338154598641549,0.126320538595871,0.0370051090144433,0.0341638348388198,0.122233423512476,0.035764033986581,0.0316891697979682,0.0501979421812505,0.0319125641244154,0.0421202475933819,0.0282167187804652,0.135343970564171,0.0314677821761596,0.0365615267233913,0.0330977072142694,0.0402864341486984,0.0463319915293506,0.0311058722443092,0.0723656731098237,0.0287352023441377,0.103080588657851,0.0228659748483455,0.0224238063652617,0.0543507810271199,0.0255710431061154,0.0182720012265279,0.0317144351072373,0.0219560983938573,0.0199659617295095,0.0182637172867582,0.0831732679035824,0.0197865696992258,0.0254692432960327,0.0263594378562242,0.017147557548145,0.022147497860197,0.0175240689326032,0.0352039251581368
"1996-07-01",0.0326350068595652,0.132814752022,0.0373652905475584,0.0320370592622272,0.11657394791568,0.0353005603455112,0.0328050525361888,0.0412864380225545,0.0322449199038188,0.0425617161491717,0.0280401893684997,0.145853986308058,0.0317853379472699,0.0331077406893081,0.0312109238314847,0.0377544805755779,0.0429957872880841,0.0318481899962533,0.0817786204311882,0.0057714599269149,0.0573881266354416,0.00529360061332109,0.0015174116879919,-0.010416374162199,0.004707073318733,0.0054887353467109,0.00429274320610031,0.00408681083338803,0.00349708839982388,0.00224874011546626,0.0308055970924333,0.00504444629761843,0.00400610308072113,0.00422633992384756,0.000248931873708435,-0.00274017963786332,0.00402253103160249,0.00317882518263372
"1996-10-01",0.0336524808378536,0.122851324732675,0.0409726384880875,0.0327415588977854,0.123386256579988,0.0359274052364059,0.0325295416559114,0.045470490797172,0.0297064329318199,0.042357872728267,0.0275272471926154,0.149106822684386,0.0333369296128929,0.0344456615101983,0.034353607291385,0.0365872632374002,0.038897883311638,0.031372420459129,0.0747761618143901,0.0105766356226723,0.0846087174195211,0.00717115142937963,0.00825140728652494,0.0103753086771252,0.00962469934500955,0.0111084250770528,0.00668331548200289,0.00932481443636273,0.0130473111024215,0.00908194763469237,0.0192921026656121,0.0110761034702817,0.00884771297585909,0.00929378636461267,0.0068211041578469,0.00936204141668704,0.0109431202833537,0.0229817137825404
"1997-01-01",0.0384395175122222,0.121995814744491,0.040081862922228,0.0301050419517523,0.127020661051936,0.0356185131105395,0.034394307615039,0.0413068678773797,0.0319602924164015,0.04770862013704,0.0303961250447938,0.130621778865702,0.0329949477129437,0.0332878070311223,0.0335333349714862,0.0415262760128017,0.0416950423220204,0.032615013651508,0.0746981750485923,0.0136446491758919,0.0435410286156446,0.0130996636875975,0.00878483925925574,0.0158465018565968,0.0111274896240634,0.00728785737688874,0.0104599670043249,0.00742534959045765,0.00834453202769917,0.00628655270022103,0.041136657571632,0.0104274663019196,0.0109836353341381,0.0110090169947844,0.0155458262887802,0.00543300014334336,0.0110020872754093,0.0159935534443503
"1997-04-01",0.0374412117341795,0.115524234029114,0.0383420242905418,0.0305586147612836,0.133009849565332,0.0376787490427481,0.0386778629251616,0.0408730411310124,0.0305977316398277,0.0431443066293229,0.0319069398008193,0.135889971233676,0.0317241749844379,0.0316322985746197,0.0301764693195698,0.0429621024761038,0.0468714251809671,0.0321906275768022,0.0707983651044806,0.00868068535776846,0.026526061209491,0.0101897392153869,0.00512923817985125,-0.0199970898875959,0.00599167083867228,0.0138295733406506,0.0144288682116687,0.00806491520128349,0.0021530406584501,0.00686875603024328,0.0682017970103073,0.0032186422019129,0.00915879068125173,0.00849559019665232,0.0110979597853612,0.00215136541485176,0.00508718701910897,0.0168809400643743
"1997-07-01",0.0349245886619159,0.130992813200971,0.0379393022138333,0.0329074505989774,0.119476713249007,0.0323572482406915,0.0310007822528047,0.0460675711225475,0.029452037815136,0.0430004646857636,0.0275112144683674,0.1461877959032,0.0340715822309873,0.033306210756866,0.0336315764004307,0.0438410463949357,0.0383218763958062,0.0331546912168953,0.0718550341908636,0.0131715837298955,0.0380846344426041,0.00793861377392125,0.00861437880888494,0.0144701467993013,0.00877317958339822,0.00804966617247802,0.0170135310301597,0.00806021598961061,0.0111506867425125,0.00762093964039841,0.0718869352718365,0.00921480121664416,0.00954455543348886,0.0115755219445656,0.0107343266138205,0.0106812639595448,0.00947197527682114,0.0235303220330711
"1997-10-01",0.031785330574419,0.120970052513003,0.0393857518700252,0.0310773644522923,0.116809476677851,0.0346344717475963,0.0300844752458799,0.0370852349778115,0.0298608928618904,0.0471620016385023,0.0310287642507895,0.141740007032229,0.0346691131612792,0.0379451022787185,0.0322011446960074,0.056507571590161,0.0421853543309312,0.0340441616785143,0.0708237284220983,0.0164042527235703,0.0358521716178398,0.016666495270718,0.0151368045291524,0.0194604577551516,0.0169322396091259,0.0133717412609657,0.0213340984403398,0.0143877024633173,0.0193462972952453,0.0152202241995257,0.141644744599413,0.0121594621110899,0.0124025138092363,0.0176255710388641,0.0104656670757422,0.0180928490530148,0.0143735809770934,0.0286048904515309
"1998-01-01",0.0344118441932058,0.115753249873403,0.0362522415112297,0.0315458546354814,0.121298283625454,0.036952440638686,0.029696049596437,0.0424931007799621,0.033698443855073,0.0418229627041928,0.0303531541197474,0.142495364875866,0.0356230465022221,0.0345579822516364,0.0323812621973995,0.0529319207808419,0.0416316499912403,0.030746378419047,0.0753547694488746,0.0115429507840158,0.0349860173637992,0.00828333402836626,0.00882225163196717,-0.0147917961398628,0.00917038213021752,0.00677406711465506,0.0124385754488935,0.0074750541480441,0.00740646531528369,0.00540871627822738,0.0362406028512498,0.00642711137681064,0.00851088905337464,0.00581541161473384,-0.00281971860450474,0.00654642049540271,0.00663530677578324,-0.00400935048503921
"1998-04-01",0.0334990738546839,0.112301987207815,0.0363047874697039,0.0290452078600183,0.125952135407914,0.0385402439369806,0.0285520056647126,0.0383345614988821,0.0318181150915461,0.0412339104513813,0.026820170507724,0.148578534143191,0.035307857454895,0.0328951167532626,0.0313904092094088,0.0546288549885479,0.0474834286892852,0.031868199160297,0.0754454006497506,0.00112123481084252,0.0112894655317337,-0.00437182391559886,-0.0033292739911931,-0.0353068185425543,-0.00534750388226951,-0.00582823873697387,-0.00433757116585704,-0.00449153410153849,-0.0128061982408179,-0.00566303344277531,-0.0121172289660273,-0.00654538129040334,-0.00174850646424348,-0.00429305734587798,-0.026194470536613,-0.0147440450633511,-0.00386522208844806,-0.00429154426309438
"1998-07-01",0.0327613921072527,0.11493094927585,0.041728256890427,0.0318695649910063,0.123239683259584,0.0342337918706222,0.0264978186437798,0.0387072967554496,0.0310940507149024,0.0445253724122597,0.0283258009893898,0.152225783671791,0.0317944775295933,0.037909926422521,0.0323078616099187,0.0574919479448366,0.0402112919746361,0.0297334755875987,0.0704112573485814,0.00310711107863064,0.0115134442835814,-0.00706022467032435,-0.000756806187419553,-0.039118254963339,-0.00552234582832482,-0.00099363179591582,0.00256459077517848,-0.00217539312537782,6.90412646498134e-05,-0.00296512905642549,-0.00121967811850071,-0.00495461350877201,-0.00374354152814012,-0.0035025031762955,-0.0207214492605488,-0.00668477255196548,-0.000359709616007203,-0.000756007555293913
"1998-10-01",0.0366748819948599,0.109660621379282,0.0451843835810308,0.0313400525588512,0.133569894456289,0.036595696906257,0.0299602455472298,0.0398134506843229,0.0284214972758454,0.0461192086034047,0.0298016147721434,0.139434970162054,0.0343771579051777,0.0365572543356066,0.0318961258482499,0.0519071705668293,0.0430970466061434,0.0339358788045185,0.0616528480119053,-0.00324530490909357,-0.00790971822594034,-0.005778063065643,-0.00231009393060693,-0.0529718631785459,-0.00109446325017907,-0.000239565059781448,-0.00078235116877875,-0.00314443868947993,-0.00223272517109205,-0.00238415951619966,-0.0196508443740672,-0.00620150508597458,-0.00343913604492277,-0.00446338478900956,-0.0150613000215754,-0.0119121546769062,-0.00424979071422157,-0.00303980079551141
"1999-01-01",0.0371507032999536,0.103608457356819,0.0392835858146037,0.0333030015402449,0.119452935672034,0.033354976824945,0.0320104031495847,0.0394547534321237,0.0333080578494821,0.0417910536568374,0.0313851016862372,0.150389852429506,0.0348164654890627,0.0358718649223423,0.0317981496264334,0.0527109401293754,0.0425427199971863,0.0324247609612599,0.075342216161969,0.0194919326102013,0.0215280475683588,0.0120119532316987,0.0156032119408127,0.0311116929235169,0.0142143742288387,0.0141849198775557,0.0173242912374118,0.0121035014765727,0.0155907406018702,0.0107102535489231,0.0725627615503687,0.00967449099132272,0.0116345943637377,0.0128662949048264,0.00225810811819533,0.0109736140549707,0.0109210437786485,0.0224123017017458
"1999-04-01",0.036523491245979,0.106361500078924,0.0415116766902805,0.0289208273062866,0.117363444684632,0.035460068191259,0.0298635513645694,0.0423639757319718,0.0283717926196617,0.0399391951546263,0.0295621315237687,0.153002520735159,0.0322867735499854,0.034417357188762,0.0310714960358721,0.0474681076850677,0.0457074466239542,0.0315504196694145,0.0882542239198261,0.0142382227636363,0.020923303529877,0.0191278025920963,0.0113809704322187,0.0315045866850138,0.0146159031151121,0.0111185966755309,0.0151031665281017,0.0107628097612871,0.0145278599539652,0.012863993995106,0.0944421402151212,0.0110899030429487,0.0122989267120871,0.0149449193621233,0.0126275998771503,0.0126669483638158,0.0117123851267099,0.0288508839561273
"1999-07-01",0.0344439456188556,0.10249371784394,0.0413742687765673,0.0310068933819006,0.132445608920331,0.0329477123229146,0.030893946922829,0.0411762062806396,0.0306124764364,0.042609473559791,0.0313729299512883,0.142635034599779,0.031927435812942,0.0308245539479983,0.0301463919195918,0.0479827218516084,0.0467089916564921,0.0384700361391368,0.0799276540569952,0.00543941591015507,0.0101632171685268,0.00700852609425302,0.00343322969470414,-0.000533430769878962,0.00540886920462298,0.00533833225371941,0.0096332411592902,0.00302142254931526,0.00848485455039541,0.00576799080423407,0.0596054505786621,0.00536505311446087,0.00611948742344666,0.00624865384843286,0.00920989189713985,0.00516709379808402,0.00340821325570815,0.0228658975093833
"1999-10-01",0.0364068096013409,0.102057111240904,0.0410234987877113,0.0329819361564838,0.122212570074142,0.0318106782789688,0.0279257640506131,0.0417288693893635,0.0326639120147205,0.0396530087589987,0.0307898521341413,0.145490051803164,0.0314537348330182,0.0345705147729248,0.0322779252977078,0.0503715922299236,0.0468628565218616,0.0340757123088442,0.085643601745168,0.0183326011108907,0.012937922686262,0.0145922326201985,0.0108015706342014,0.0171071637835287,0.0132378159442138,0.0111229480246371,0.0149824324177573,0.0116774020105417,0.0120505928543162,0.0127917064239517,0.0865186817222532,0.0132287005622945,0.0144337771554513,0.010399202893981,0.0187742637236235,0.0123897273365467,0.0128571245161201,0.0328695204531096
"2000-01-01",0.0387267804467969,0.0979144749637149,0.040078956151103,0.0337848458120569,0.11921367046184,0.0360378149930542,0.0327208404907882,0.0412546878937484,0.0322076829386265,0.0480805646016758,0.0301904201484087,0.1290246930906,0.0336468302157749,0.0367081829577817,0.034977695833175,0.0490785382776021,0.0474216134545571,0.0340283941285607,0.0849033131401348,0.0206833444457023,0.036119882997979,0.0177325186680598,0.0156360336648078,0.0482257994149584,0.0149450684756521,0.0137971053520081,0.020884205497129,0.0143296897935665,0.0153398044249299,0.0135010579788086,0.0809700083343046,0.0145327194452869,0.0143713864721277,0.0183503579922113,0.0147387521975036,0.0171046340322865,0.0137382226298818,0.0432834170832177
"2000-04-01",0.0384271622611623,0.0939323261192661,0.0393935603487588,0.0319336255176758,0.131565766499822,0.0335324826632666,0.032785095618742,0.040817447401264,0.0335760532042414,0.0448175156041889,0.032974897398537,0.132141113793248,0.0344180072258327,0.0353944213161027,0.0365805581105266,0.0467441307183959,0.0504488785131214,0.0311790127926236,0.0793379448932236,0.0130197348462423,0.0203364087411864,0.0103500689576001,0.0103905374340117,0.00250414337909135,0.0108638556447968,0.0118728530538125,0.00992893238016032,0.0122080241694406,0.0107980135710697,0.010513046394955,0.0609314366624136,0.00992763195731177,0.00853731101263445,0.0130014368623238,0.015241059589513,0.00388923011481799,0.00940453285582632,0.026761997326023
"2000-07-01",0.0388988376695589,0.0923641083105124,0.0389248253368199,0.0325929817630638,0.130973354273021,0.0363435325981268,0.0279269276088368,0.0381241780577053,0.0336657031314895,0.0428492546987483,0.0284203960122129,0.149069889568796,0.0304030317578433,0.0306293724938296,0.0337697433434262,0.0482609285566474,0.0498672968177563,0.0330489904718567,0.0838666475297485,0.0034527873388575,0.0189155471076492,-0.000141198074269497,0.00437858404312843,0.027179598224698,0.00276327949223221,0.00403968272583048,-0.00358800615089903,0.00644582153780625,-0.0119691912105809,0.00320562345779087,-0.0105414107149412,0.00479182929908958,0.00190374947188184,0.00329399562674018,0.00985290489840178,0.00939777155331608,0.00505860102253895,0.0171468917086671
"2000-10-01",0.0366137986381422,0.0899564268002323,0.0402987603976244,0.0321394872635066,0.138611390802905,0.0366490099147661,0.0305261420756535,0.0402509485280661,0.0317108992887887,0.0423220172964836,0.0280723319836867,0.155243950713438,0.0327723429644495,0.0336182551886313,0.0314277763133967,0.0435821689751412,0.0434391851535137,0.0301801758081918,0.0825849318933828,0.00555691688954681,0.00621196930626594,0.000717956186667298,0.00367620595651136,-0.00476659634009772,0.000358954098227523,0.00455113330457847,0.00225551324582818,0.00211104945057638,-0.00243726309930372,0.00268933727864225,0.012789927689451,0.00085277906725405,-0.0021296923921255,0.00482406615460685,-0.000945595432715677,-0.000212424325316538,0.00262785004814925,0.00275057225481579
"2001-01-01",0.0386926554345799,0.0932103526499427,0.0401316298164771,0.0329323401404314,0.132496114013894,0.0392265079586455,0.0320016941226467,0.0424579247790334,0.0308371740055669,0.0433542604536931,0.0310393127914349,0.153556338119575,0.0331165469188913,0.0391364884742622,0.0351263441739513,0.0449681531727633,0.0413744908168706,0.0348773499099848,0.0614643222473555,-0.00586719239992681,0.00227370378852973,-0.0134999363195042,-0.00770757623878841,-0.0541383388373455,-0.0123015757260595,-0.00697305579130905,-0.0124257047985696,-0.00776374158597788,-0.0195758887537892,-0.00933206832486992,-0.0487605867754649,-0.0114306763769897,-0.011516407155244,-0.00893390880684115,-0.0270044720829477,-0.0121740477794563,-0.0114086557811864,-0.00552375307157596
"2001-04-01",0.0382908663154902,0.10232899073847,0.0426639974185545,0.0319366425413946,0.135122932888255,0.035277701171274,0.0337732757120657,0.0412178747790693,0.0307418577463523,0.0418531749101382,0.0295858735741469,0.141062302380412,0.0333234828125639,0.0339632528306774,0.0332438433582616,0.045107168152903,0.0502316144460887,0.0334038887709231,0.0668712594529597,1.29876445731387e-05,-0.025107473892562,-0.014662628071979,-0.00937168612679266,-0.0499876952834191,-0.00774510017944608,-0.0068570144770062,-0.00987224901464296,-0.00824628697308422,-0.0223325538375069,-0.00849270266383871,-0.0477832943282016,-0.0100521576633451,-0.00847842446041728,-0.0045890458410162,-0.0295433901228635,-0.0205683384475952,-0.00843375909854596,-0.0214773186285236
"2001-07-01",0.0338724978117436,0.0876514467193896,0.0436361345031641,0.0369946608417302,0.136225127016958,0.0360403017715203,0.0362039290171964,0.040183084557,0.0320769778274029,0.0409675850880099,0.033404014813368,0.133021782991603,0.0362898789032048,0.0401829641727653,0.0380190622124147,0.0415138601913549,0.0558154604045259,0.0315026726235276,0.0663985585331212,-0.0112081158226295,-0.0144935255771726,-0.022674663393339,-0.0171603748537059,-0.0756036705468615,-0.0165852745989485,-0.0160369438244381,-0.0213016787641558,-0.0145527751521863,-0.0372247077397936,-0.0196622560505779,-0.0778199298222393,-0.0165123001210146,-0.0193861888532587,-0.0116311186212296,-0.0259153457764474,-0.0360101048005628,-0.0134486576562925,-0.0378944965283836
"2001-10-01",0.0364298362111285,0.0929983710950806,0.0439725308020591,0.0312093020334099,0.136765717307154,0.0370083534209393,0.0365065793425492,0.0404374278372165,0.0319784593869158,0.0435787893998493,0.0368073511887014,0.118508299053055,0.0348323521774755,0.0384560808205952,0.0368785378128174,0.0464763947174683,0.0591555863210971,0.0338166952316549,0.0641833358408326,-0.0125060099211982,-0.0295937282350295,-0.022885521022469,-0.0156625007048978,-0.0855249939224109,-0.0150150788296675,-0.0185765018029209,-0.02424197735397,-0.015815172791422,-0.0325885142075542,-0.02090576519468,-0.0600631822481776,-0.0174011742621821,-0.0195748588444048,-0.0162526582077411,-0.024105584997266,-0.0385602282292245,-0.0166773338002818,-0.0351147926917193
"2002-01-01",0.0363956372398944,0.0881629979833533,0.041029577490349,0.0302646677731199,0.136526907898233,0.0329915784691667,0.0372653745880179,0.0410625462651965,0.0338847585313326,0.0459325001564908,0.0320276916326296,0.136633564303414,0.0327444590040997,0.0371924889995831,0.0366700307117621,0.04792602406529,0.0559880428873404,0.034734529081789,0.0625666229189381,0.00357810685533082,0.00409622103971821,-0.00734703610924284,-0.00177872637675884,-0.0128518490640505,-0.00204449464992978,-0.0017225963075326,-0.00233623858836424,-0.000164178374111933,-0.0214535455849367,-0.0025188902625605,-0.0173044345096367,-0.00153325703710674,-0.00449435969110959,0.00348264146361366,-0.00658265253331109,-0.00505831216810392,0.00178909018616536,-0.00705409824541132
"2002-04-01",0.0406926941396217,0.0860412077128583,0.0397083286488024,0.0359448818253313,0.139763223339106,0.0343534986855727,0.0390227431227329,0.040140821438017,0.0305668015554082,0.0441278765199348,0.0326098982523536,0.132367898156705,0.036678340216421,0.0362432576054079,0.035421229848015,0.0477443128163968,0.0461710618888732,0.0325965057035814,0.0698054185248616,0.000737368031509103,0.00558307172969139,-0.0118055498488906,-0.00115571797133227,-0.0128340211672736,-0.000625540391710175,-0.00768749528757476,-0.00309347006763318,-4.43327618749968e-05,-0.00234259071565324,-0.00208506760858986,-0.00689424506180222,-0.00337481877902937,-0.00919122932774802,0.000947362144540013,-0.00228134016649035,0.00249892166242461,0.000491443979669076,-0.00577974342268311
"2002-07-01",0.0400798949028583,0.0816839840471208,0.0439005650907072,0.0354858004614455,0.136557427796533,0.0406836835339304,0.0364212470311763,0.0365012011786948,0.0327613015988462,0.045918470970339,0.0321289633089525,0.139158110632987,0.0330787181430668,0.0391559406401782,0.0362541075044247,0.0476017870555318,0.0412896032693148,0.0372795252147795,0.0640596676191138,0.000206050097078659,-0.00325090036448587,0.00148441675007474,-0.00178025450818051,-0.0287836681270036,-0.00420827846473966,0.00122255756619098,0.00336458319812792,0.00245556498111904,-0.00465317443341581,0.00167863530577794,0.0500865005750594,0.00116716119458913,-0.000605587174780296,0.00426081078371665,-0.00602923313085298,-0.00870745402452981,0.000856242611301078,-0.0174257811540723
