"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent"
"1995-07-01",0.0317608973343162,0.128017980478108,0.0356282101173412,0.0465422495527788,0.067695343298579,0.0423647898538165,0.0328084144587851,0.0283285904302084,0.125606123452124,0.132855860988314,0.0308692933416444,0.033562468937122,0.0326454212384176,0.029560410056766,0.0312149645366839,0.0440583128556557,0.0270288356717997,0.0308659480451574,0.0314383481894114,0.0371475371629703,0.00815604384400738,0.0628213984898195,0.00738091267199691,0.0113484250397497,0.00651536946411146,0.0176680857702074,0.0104402175242478,0.00801801450494389,0.0234665719888539,0.0433330502465162,0.00959644220902527,0.0125254930142145,0.0107216250553199,0.00937801190193668,0.00760556121539434,0.000494462202988618,0.00731127547763636,0.00992093971652014,0.0104835566095281,0.00959805773646511
"1995-10-01",0.034679335598356,0.129793689312816,0.0345390710937623,0.039672730622143,0.0630320148197007,0.0393476864045827,0.0307751284335691,0.0288386886874235,0.1316257286973,0.148464352254954,0.0327487985863642,0.0327277174967805,0.0328140922376307,0.0290267813542794,0.0315451159106936,0.0405521668772187,0.027434497765249,0.0297600859871302,0.0295132977813649,0.0331090200786816,0.00907119686291449,0.058302325364575,0.00777012194416905,0.00483892556895947,0.0176673416182235,0.0151136448544795,0.00522402661964357,0.00500502160645965,0.0151829959935181,0.05686745286217,0.00974990317393387,0.00751734596143225,0.00757819233328581,0.00602770667189858,0.00549138003921598,-0.000504525542089315,0.00727293550052264,0.00582277704609332,0.00921407328796314,0.00901031030750417
"1996-01-01",0.0339759230324863,0.117599895836551,0.0325641068194903,0.0421810947142811,0.0701377114383188,0.0396631597362939,0.0327924445657497,0.0292630197538281,0.12522792711234,0.136859843818903,0.0327743074373416,0.0326134045336024,0.0352177339829743,0.0307104613791226,0.035147744724582,0.043009405368909,0.02970478262048,0.0310954890276301,0.0327153854782711,0.0367461586188443,0.00310221716418965,0.0571206002853456,0.00396535668816856,0.00433942192903324,0.0113639769215021,0.00838590645341638,0.0073241860036668,0.0052258930082391,-0.00900679697488401,0.00788722690583458,0.00618308355837027,0.0069828600346553,0.00661128188474161,0.0067249199287522,0.00629530462722373,0.0056119655656007,0.00681258317120113,0.00661918236464145,0.00754724243166925,0.00515306411319506
"1996-04-01",0.0358802376700534,0.123690109548913,0.0377353530261246,0.0435991252826316,0.0781215210602925,0.0404707758655887,0.0294329774329723,0.0296477807262315,0.124907468039901,0.131068692158841,0.0287535188365747,0.0359695169763448,0.0277798853535101,0.0286077704084501,0.0330215862336211,0.0431731367905399,0.0298020750786217,0.0312939172817834,0.0300755961169215,0.0369689561120828,0.0191893306596212,0.10172147605259,0.026070492199747,0.0242968431079475,0.0359004994126879,0.0359823846275941,0.0162383247783634,0.0171855563578525,0.0502245915456807,0.0859214331815465,0.0219734904916337,0.0206841768259779,0.0194856001924242,0.019355845072548,0.0220830258669044,0.0200562585671107,0.0198041087230671,0.0172737982597218,0.0214034855271895,0.0191604568966599
"1996-07-01",0.0326851374015277,0.129880569803943,0.0356854541907671,0.0418679283324289,0.0825642057870778,0.0405018848549421,0.0331243447947192,0.0293147188093603,0.113029719055736,0.138781452737769,0.0296670069970308,0.0338709712025738,0.0333057918255754,0.0300808458549595,0.03039965591038,0.038954389618782,0.0286635319113612,0.029638955527582,0.0296478206731963,0.0383356147102879,0.00125865434789538,0.0566925904556698,0.00382642918265841,-0.000470286656080813,0.00461456714619443,0.00827927570979615,0.00435328554961732,0.00308327208254501,-0.0113757043659648,0.0288932996385735,0.00440973538724496,0.00408790593761732,0.00418263967277149,0.00131162250808971,0.00306022130106646,0.00184726330292944,0.0033954874367866,0.00315718730980323,0.00330377071086448,0.00475679410831643
"1996-10-01",0.0342084360838523,0.123182541690008,0.0393939337238462,0.0385901870630798,0.0855483511089531,0.0362296155079436,0.0315571790734584,0.0285341525102622,0.114882924814148,0.149022874928804,0.0308753015146685,0.0314004611984412,0.0350893172946857,0.0274486512709902,0.0322933240530361,0.0383821496741499,0.0274202450175122,0.0311364323932393,0.0300408737192616,0.0347630473596595,0.00787564844172051,0.0843013342825798,0.00850049788276557,0.00976748799933745,0.0212584122081891,0.00956127963023879,0.0111425592913947,0.00769300556783076,0.011714088806632,0.0233197847583145,0.00809533925735362,0.0112798179714853,0.00828814589661881,0.0089784439461491,0.0086389564539139,0.00507756389764038,0.00862879686228621,0.00897357425551677,0.00882366224887531,0.00655301897071613
"1997-01-01",0.036036859972885,0.119927238103704,0.0357875510686582,0.0415434355201683,0.0778409704513059,0.0369657444610464,0.0309988934050352,0.0306024313709724,0.130499588007405,0.132143888077256,0.0321528717644288,0.0313687447009502,0.0345417643296988,0.0281108390269658,0.0307698470327802,0.0419949545355534,0.0298716273643635,0.0303584269599811,0.0339474715628574,0.034536852283984,0.00788801664429186,0.0454023821162339,0.0133231320693464,0.00646360201367546,0.012507189204872,0.0080891219093514,0.00818535588647068,0.00833076512679666,0.0192616965127113,0.0386279991631401,0.0100058351915201,0.00812916007994133,0.0101445422594902,0.00738636563313459,0.00971122292373925,0.0140938774873324,0.00738799508006499,0.00935332561489698,0.014599225851857,0.00848886350413214
"1997-04-01",0.0335333094613856,0.114020964538893,0.038832743541111,0.0465148872982927,0.0755261995673864,0.0364091077510113,0.034362670977023,0.0306350482227318,0.140203849168756,0.128523244693787,0.0307801792644071,0.0309754265420843,0.0315431225918802,0.0273261963941699,0.028675836465915,0.0496005448122102,0.0294104664243434,0.0304378105629524,0.0295716990570069,0.0331166926646525,0.00666688534002492,0.0269801092967837,0.00807312338874741,-0.000318368329292764,0.0170928932601346,0.00975760289104165,0.0140450228075924,0.0071022149618756,-0.024709960524165,0.0692587412959554,0.00518793032242634,0.00532609012938088,0.00646044111083357,0.00559540419931626,0.0064428004517568,0.0138114614346358,0.0034380347359363,0.00825099198797921,0.00960962233184494,0.00808668963688261
"1997-07-01",0.0358967937561453,0.129136753604084,0.0362959681260197,0.0369442167264979,0.080268824409664,0.0402291990089796,0.0305618418892904,0.0273247712889129,0.120205772922147,0.13432334068551,0.03116926387561,0.0313708616468688,0.0322456170659301,0.0285822507460883,0.0309338135414585,0.0427981291645853,0.0294389909410781,0.0322811212787075,0.029863690995916,0.0401287783265056,0.0075280500315355,0.0376048832706785,0.0077868743686358,0.00743939128166478,0.0241397958074725,0.0179796930636106,0.00811866257118878,0.00757995154646396,0.0144972393456419,0.0670950280832113,0.0102713428964,0.00868897759753492,0.00994698604442668,0.00853349008842814,0.00940491647242399,0.00965910496318904,0.00845285213928374,0.00998276529219326,0.0102498991600989,0.0146273744388747
"1997-10-01",0.0379094534736427,0.117914067943013,0.0360503646804034,0.0372690426709332,0.0727475988397572,0.036412315877688,0.0293196366308158,0.0287883058323146,0.115772672192994,0.136074932940541,0.0313780235595868,0.033846398653183,0.0327429538986643,0.0297614006995135,0.0352623632426647,0.0558642648632917,0.0322862149317905,0.0354369310797583,0.0298705750383594,0.0352924829510844,0.0164400362002788,0.0335966535923868,0.015627239889273,0.0129015046323941,0.0286474380328071,0.0231810084781895,0.0122913293785563,0.012979482120465,0.0242125432741736,0.138199094250541,0.012729426244313,0.0149491435610605,0.0142328265731702,0.0144456822685337,0.0110098016242335,0.0118791648890884,0.016106764140263,0.0136041205615048,0.0159281053415616,0.016520399228143
"1998-01-01",0.0300408423466388,0.112336413067535,0.0343606508767713,0.0440517288334525,0.0819153450860819,0.0388948025086643,0.0309176141101935,0.0286014256319412,0.120855613707732,0.139550266542325,0.0296360879131364,0.0310559674620835,0.0348607341970839,0.0309330972261773,0.0322278326594618,0.0520097147202193,0.0294263062400949,0.0292010041601714,0.0319282581514146,0.0371962945588217,0.0073562261839911,0.0337584107205873,0.00728895032020097,0.00775713888320975,-0.00205823925350313,0.0172288324677046,0.00528108034151926,0.00580419814375628,-0.0148348136207373,0.0379336104188237,0.00726039088279065,0.00492812881534647,0.00876003815981007,0.00709757557481237,0.00888411392273275,-0.000201967225465802,0.00305142815528185,0.00519728724801723,0.00409338057430504,0.00627692046823464
"1998-04-01",0.0309190384903384,0.113537140332359,0.0339296131579114,0.0428115305490014,0.0788785671305239,0.0389959858334367,0.02843035620546,0.0317277863101353,0.122148363569333,0.142758291040073,0.0271111881427767,0.0308498649470962,0.0362162288942152,0.027009328733065,0.0328256240843613,0.0563025516715416,0.027699988857847,0.0317502287193958,0.0301105027776018,0.0359878205535265,-0.00537990960843565,0.00821793299434138,-0.00406057939622281,-0.0140973428415462,-0.0060131908756562,0.000872979356806244,-0.00319214055222503,-0.00506748409355363,-0.0295449163456641,-0.0146755538173852,-0.00208152511127402,-0.0053061721275308,-0.00434410449920053,-0.00389978927858487,-0.00422771006706857,-0.0277402538252872,-0.00780867976218876,-0.00502796704263766,-0.00201419452094308,-0.00748015028080408
"1998-07-01",0.0366832444819727,0.113760007794433,0.0401047145836145,0.0368792719481724,0.0776784240214389,0.0359069209290568,0.0271962857665122,0.0299726027349422,0.116903785045056,0.145989818306548,0.0278678222604783,0.0303939249646289,0.0344190737909816,0.0275419665091746,0.0366799031733014,0.0592456527662022,0.0294479297920507,0.0278482068710129,0.0312314719091536,0.0342489723512701,-0.00104705431527,0.0118299157231199,-0.00677243572950687,-0.00436541086897233,0.00220077617306298,0.00398016553579371,-0.000916596701600741,-0.00167102755462438,-0.0399509722860209,0.00184180014924063,-0.00151220867553695,-0.000526289102420614,-0.00716458744641894,-0.00258951588519778,-0.00452419852204412,-0.0209928121719298,-0.00424148205500241,-0.00280589540362024,-0.00211042167628587,-0.00194162272737549
"1998-10-01",0.0319148640027514,0.108167730137814,0.0433291942527525,0.0443826657929473,0.0730845057676265,0.0387730890597385,0.0296246058723823,0.0258436081146765,0.124672404125928,0.131254954676267,0.0309123177613398,0.0350243832670363,0.0372367675297482,0.0293143185071305,0.0351323621304247,0.0531120784431726,0.0294294553090883,0.0306033167646568,0.0293003485589287,0.0388870299255894,-0.00269292168046718,-0.00932762151397574,-0.00677959605670939,-0.0133229814726252,-0.00237045459214484,-0.000142252595332087,-0.00114943250915664,-0.00356600083219823,-0.0442680620058305,-0.016488875018624,-0.00352730489926798,-0.00383404171251703,-0.00433319957917838,-0.00382221061367733,-0.00275780879222062,-0.0154936684189112,-0.00383076230666952,-0.00431618838537754,-0.00427899798380931,-0.00380828169883666
"1999-01-01",0.0360891806645705,0.1018673949369,0.0374766692202585,0.0419781453947211,0.0734764257535252,0.045784615712356,0.0287483218537745,0.0294259422472337,0.12427790033087,0.13946152155512,0.0305485738750874,0.029164809452661,0.0307978659789936,0.0302405726428685,0.0330564825174966,0.0515261586181754,0.0333531242348955,0.0322223737852399,0.0293668196937251,0.0411371015315276,0.0140545515122394,0.0196038758074568,0.012139123597771,0.0121489047234581,0.0260112265845822,0.031691833344604,0.00893334900365839,0.0122032981953228,0.0266852650890488,0.0687538551918752,0.0127599557559737,0.0129445403919851,0.0139904674885267,0.0108605246473784,0.0121366588661843,0.000565401124404882,0.009715707622488,0.00943530561524912,0.0113596558585407,0.0111846282888289
"1999-04-01",0.0324075418215958,0.10325188162577,0.0373008537884255,0.0414675386343878,0.0865281444100336,0.039816740057506,0.0287783523522049,0.0287249207704252,0.117412171874635,0.150414787343028,0.0302955493719675,0.0281224852307727,0.0326472565767396,0.0297142788051552,0.0317198356221991,0.0506101257142862,0.0294756671234944,0.0315542234560224,0.0288653990158434,0.040892246405508,0.0116818750109259,0.0204423739204728,0.0177790329365999,0.0104251011363041,0.0261037753003868,0.0134893123922737,0.00919115024071139,0.010075070728853,0.0357900005196621,0.093867888031733,0.0162018879042792,0.0115928747096626,0.0138254153576137,0.0111593775025575,0.0110129230930517,0.0136963718440964,0.0126872561077703,0.011162271116528,0.0130894944726419,0.0115274703619049
"1999-07-01",0.0363435046212903,0.101686198693357,0.0387559060624362,0.0381520900550338,0.0825104473939272,0.0381942241527673,0.031269431608288,0.0282134500026514,0.129730631354422,0.140067589301744,0.0290836784838251,0.0340071041456425,0.0317740682855794,0.0302699171295782,0.0319885452997096,0.0525814736586034,0.0318500132324868,0.0278907486794958,0.0276115300820621,0.0380194477570999,0.00464399975009402,0.00953042920454935,0.0054289873125805,0.0064463028368808,0.0303876705298017,0.0052075856371724,0.00570957903625648,0.00353878472436381,-0.00110605940637435,0.0577483373487312,0.00264896001836278,0.00550174233486265,0.00411891013431631,0.00661783873745361,0.00491920803956395,0.00539480975873479,0.00739345725861224,0.00499622500050218,0.00486101436935271,0.00716762741883808
"1999-10-01",0.0326467755561824,0.101015542940518,0.0391344307408336,0.0403365795139567,0.0876697804557386,0.038467514756648,0.0280920418435585,0.0303371701935446,0.121590366769974,0.141234060173414,0.0306912937918835,0.0316738832780547,0.0323353322397492,0.0290752272076204,0.0337864574089768,0.0528266670032954,0.0299514359986333,0.0300155395732347,0.0306681893485183,0.0384517112056653,0.010976052512043,0.0115632565167577,0.014077242455521,0.00808343628334903,0.0274527651772578,0.0165668813215863,0.0108077954970108,0.0106990269248515,0.0187348926838798,0.0862238736423883,0.0151342127391834,0.0110811504092984,0.014185663100463,0.0111635982825374,0.0154507739227014,0.0211401947757964,0.0121846458758039,0.0105385123814723,0.0122355056302918,0.0128059067416859
"2000-01-01",0.0337961149914642,0.0985095019159081,0.040341744556982,0.0410827249816986,0.0838791548184428,0.0463143403065438,0.0298721393598474,0.031268349205783,0.119362949750648,0.128328564606237,0.0338657120427052,0.0333401038633774,0.0312882627178125,0.0306507128712324,0.0353285053094408,0.049181962064136,0.0317816499258131,0.0315192342673511,0.0328080390143402,0.0374802334302363,0.012705389152472,0.0340114855611674,0.0179446522284677,0.0167785454927857,0.0422597525319094,0.0275386758310378,0.0144053243178931,0.0134469117454996,0.0518761557635137,0.072925085654195,0.0164426732649281,0.0137820202304426,0.0127930057105245,0.0148186537902491,0.0134761231105143,0.0150529302874434,0.0124641469550012,0.0131084617859212,0.0169653538633265,0.0154886616231294
"2000-04-01",0.0370479382740345,0.0908490488838544,0.0377411827849726,0.0461323547859294,0.0788636746880454,0.0436482961877122,0.0311752233550333,0.0307472819170616,0.128202606689891,0.12730928904955,0.0316513280289706,0.0303001975096171,0.0326295933658936,0.0331835318931193,0.0349076567995067,0.0475990276937973,0.0327787204597985,0.032918531668429,0.031778033718319,0.0405364822464651,0.00950181664975519,0.0198507866840363,0.00938960670749604,0.0106751248691303,0.0271866753310966,0.012397743514253,0.00754108369010042,0.00947421928713773,0.00307640446977988,0.0545271549038725,0.0111918339187077,0.0102331820704127,0.0107796134378754,0.0111082744359129,0.00883365957910734,0.0148193834316729,0.0116133432219189,0.00724451596632062,0.0136031270105759,0.00743270577406809
"2000-07-01",0.0348486675651916,0.0905855506990576,0.0370549606199516,0.0412026046410598,0.0933199733499248,0.0437342409517885,0.0258910202495494,0.0307448019612758,0.136465764713836,0.135196593420439,0.0292249598645272,0.030549358214302,0.0341901339940944,0.0306424700941782,0.0303674837499813,0.0459798222990211,0.0304589752984119,0.0278093769094143,0.0339676306860061,0.0377656107179894,0.00153926280540163,0.0191594988283468,-0.00238938647066306,0.00987810683095443,0.0185589654585759,0.00257049747734133,0.00457320022245593,0.00646717115931031,0.0188458773284028,-0.0180654014201626,0.0017284787851313,0.00492576775901391,0.0016797581294745,0.00417390758522924,0.00250688515303035,0.00791067484927824,0.00580378368626947,0.0045098029717994,0.00407924102044726,-0.00286923080169933
"2000-10-01",0.0343646247125279,0.0879226040474837,0.0380540090741722,0.040146236499154,0.0848790570327013,0.0397262934807313,0.0289383641322604,0.029220843804061,0.139698349884282,0.151854695799096,0.0307734147174319,0.0292954491436065,0.03342684578928,0.0276223912866466,0.0328177359549654,0.0457000496945763,0.0294753541525833,0.0302541929075981,0.0299946400203661,0.0358348478664762,-0.000119369577388784,0.00675452858858133,0.000630064790658282,0.000267127052538095,0.00627448381822914,0.00409952039784714,0.0023661779284457,0.00297549484270817,-0.0100676332276279,0.0152242148701399,0.00208722759612802,0.00457616037503146,0.00019474341996008,0.00221499311709364,-4.2731680874045e-06,-0.00229818624314483,0.00175293131652456,-9.50481771845429e-05,0.00381221396570162,0.000837287655408268
"2001-01-01",0.0376910618971519,0.0911651661230809,0.0379558294985996,0.04252698582437,0.0679062136588075,0.0426584848012669,0.0283628353392701,0.0291571568169079,0.135364134584349,0.145587206279333,0.0311820851023874,0.031779002742459,0.0363696136283939,0.029060274662794,0.0379100875365726,0.0442004313346969,0.027968743311712,0.030866853301121,0.0344619222317771,0.0378259113249501,-0.0109840657657864,0.00148814814610738,-0.0124820875884454,-0.0146580925924045,-0.00509347312381228,-0.0135629793792857,-0.0074617352147792,-0.00634247691622167,-0.0559981750011085,-0.0529594021464582,-0.00840131075551717,-0.00789065595642097,-0.00842946567574289,-0.00733674450758117,-0.00999287796010285,-0.0229840096505778,-0.0103071831841833,-0.0111281518330727,-0.00954428101015107,-0.00999486270177192
"2001-04-01",0.0353202051963907,0.100116413302399,0.0416796445087166,0.0516040969560779,0.0732616384428279,0.0424077743138175,0.0311046269390484,0.0278733478750124,0.130895643657539,0.136739926973111,0.0300211148673964,0.031524595890213,0.0328803317531342,0.0301883942388099,0.0330432198574947,0.0459969929680404,0.0275708228468808,0.0291177935517247,0.0319627139199421,0.0366907019414228,-0.0115215715443495,-0.0254811762453523,-0.0135019476976197,-0.0165319605188004,-0.0227010514147683,-0.00233491811716323,-0.00677745341496028,-0.00703416161682866,-0.0517623360332661,-0.0524494499806408,-0.0051547679318325,-0.00847570261852267,-0.00629198408548095,-0.00834201412311272,-0.00915063425760014,-0.031702356513182,-0.00579319405882885,-0.0102985191193948,-0.0050314996216853,-0.0132514325528238
"2001-07-01",0.0328884948055674,0.0841438427300526,0.0422344966230101,0.0507218974991615,0.0618116183178199,0.0348538356599532,0.0352744570793201,0.0314215843357077,0.146100683250734,0.126827609227099,0.0347594795179187,0.0350157780263373,0.032996754036141,0.0313889957252217,0.0368725724509241,0.0460087355262552,0.0316527404187657,0.0341163446625519,0.0342551496594977,0.0366549304479614,-0.0206154778748596,-0.0140712470800182,-0.0215044252041868,-0.0265227748101969,-0.0307971259626866,-0.00927598267415479,-0.0167837383348659,-0.0137173385573473,-0.0803803932984454,-0.0866678673677971,-0.0138918547877407,-0.0221758641668321,-0.0145015764968685,-0.0145199443407454,-0.0174521324541573,-0.0317597728180366,-0.0176342073152133,-0.0170613991195412,-0.0104578890608553,-0.0253311167786883
"2001-10-01",0.0326947395262019,0.0908656250586748,0.0440601055053329,0.0563953180883916,0.0622550440671487,0.0406705293884643,0.0359168676730694,0.029657650508875,0.139747981572192,0.113434727143146,0.0316652325405693,0.0331824550759168,0.0341849770302869,0.0338391264720958,0.0366166847039815,0.0455913152821354,0.0354598052923951,0.0321472528118321,0.0338246361918257,0.0377899260674646,-0.0198273490825978,-0.0291879163776169,-0.0234541865890553,-0.0320503626077085,-0.0369240124836979,-0.0168962632358031,-0.0188322022351616,-0.0159316837571287,-0.0886220700274823,-0.0639338357876097,-0.0130074743802893,-0.0149837276499491,-0.0147890333302071,-0.0202170954191727,-0.0190851896557086,-0.0218884046604262,-0.0185667406745394,-0.0125577331125123,-0.0165929867342548,-0.0237173094662962
"2002-01-01",0.0320163469847951,0.0879167734421409,0.0389423530562722,0.0551434783789639,0.0612980799254863,0.0387188835075347,0.034848545867563,0.0313115947928762,0.134518159957557,0.13685155568996,0.0324241371288743,0.0318893684293807,0.0324069902888037,0.0290919361117082,0.0359162999289499,0.0473230271213102,0.03332181096796,0.0326606014823634,0.0337468407106827,0.0396532162268175,-0.00727795574696706,0.00361763129966206,-0.00689517534882592,-0.00692247463407264,-0.0104921749866,0.00931975949184644,-0.00426445430664311,0.00135090169622475,-0.012388289709282,-0.0178604386849897,-0.00082276181162314,-0.0019647451187032,-0.00107083298733558,-0.00162913244220324,-0.00626626109828655,-0.00932480553055823,-0.00173139097742975,-0.00119176005253793,0.000879566598859694,-0.00636381560787419
