"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent"
"1995-07-01",271.666666666667,0.0674627363324297,0.0361726203235901,0.0729311645109429,0.0862287909491397,0.0586212686322815,0.0607161595001334,0.0692792512940584,0.067573105375753,0.0724917222611406,0.0345485582547196,0.0351375195606788,0.0561821184110854,0.0695514117613611,0.0968268435452688,0.0627754985605553,0.0535012307268616,0.0198750979625606,0.00791558020952979,0.00776096820267507,0.0272864156389551,0.0198546774378118,0.000450404536456962,0.0259091524091307,0.00552594709429002,0.0161089307991314,0.00776084002169467,0.00775988111444851,0.00984905977388554,0.0141883745153757,0.0277454595781936,0.00935941190082148,0.00751771215363916
"1995-10-01",280.120401337793,0.0630956632074487,0.0328847546956793,0.0912363254387334,0.0671585614165006,0.0604921553739325,0.0791854635140608,0.0705326630404014,0.055849986935308,0.0836975921737141,0.0320403734615837,0.0364075579267709,0.0533846409032628,0.0576722778026285,0.0937095639564005,0.0684790266481016,0.0541733935054733,0.00702110239352902,0.00108180447424544,-0.00941212546626849,0.00748349318329383,0.00572986849375937,-0.0215513874216219,0.0167566871968398,-0.00515803671259073,0.00232591298567838,0.00226714269791346,0.000898632489336103,-0.00330908635426425,0.0026309346514901,0.00508771819411463,-0.00543312926719649,-0.00163581610612987
"1996-01-01",310.542750929368,0.0686873715234819,0.0324139324149048,0.100610911916031,0.0710285074667435,0.0559464165250529,0.0704898740989501,0.0730189161810256,0.0566535128896473,0.0777186314810129,0.0346006788784174,0.0373151331860334,0.0542846393645921,0.0569169542483022,0.085585124444213,0.063632945263571,0.0610964501180205,0.0183910764030032,0.00295317032656901,-0.0065867959319974,0.0219561581925908,0.0135879054569961,-0.00387364832373929,0.0223495669866019,-0.000793463825000731,0.00827222608821699,0.00572749387156489,0.00253076746265478,-0.00579833321318581,0.0073776845437177,0.0106156526501694,0.00142246651070928,0.00131677589687259
"1996-04-01",262.846473029046,0.0706508723705588,0.0332241576187981,0.0928130405372325,0.0878965095117721,0.0648735387143749,0.0599374891317767,0.0662843180037606,0.056343394224776,0.0665218717230254,0.041168858176948,0.0433898326893082,0.0466779689059206,0.0566590562117351,0.101625388212807,0.0614549864495945,0.0504787175176116,0.0240279070371683,0.0104570268644309,0.00891805024376337,0.0440320473251698,0.0241658028217843,0.0141244895503913,0.0171157005708825,0.0130567151299162,0.011910634862449,0.0186869821780067,0.0134250213713149,0.0134124307704444,0.0201140200652104,0.0442886562797065,0.00800764014789308,0.00993619555947709
"1996-07-01",282.194366197183,0.0587864538794358,0.0349260754679818,0.0990926587669727,0.0792484687417295,0.0523425383499451,0.0599109086176337,0.0647028333239536,0.0693950792843771,0.0807983694106906,0.037372002431077,0.0367795829755447,0.0495166919693059,0.0533356950786429,0.0998097704763921,0.0621525006209986,0.0618303706053189,0.0106625402084825,0.00583551147611557,0.000728256598324564,0.0222658375200524,0.014154341327404,-0.000988074271081712,0.020172432730641,0.00339021360104704,0.00816530321236019,0.00865502905069941,0.0052471207114446,0.00369177609016579,0.00975410719077174,0.0247202639042475,0.0028388708891663,0.00312911055591919
"1996-10-01",279.335697399527,0.0703279035335698,0.0325577001224418,0.0873455013960188,0.0849318109990573,0.0512252029235778,0.062035831297135,0.0686817717393183,0.0592501734791198,0.0773771684023116,0.0381999827626757,0.0407911144022813,0.0485888966345618,0.0552502316806678,0.103430891214128,0.0661878836224115,0.0538179357907234,0.0292446780021596,0.00650096590904308,-0.000447969477922888,0.0379837544078329,0.01387389075659,0.00434154276712724,0.0253128300986851,0.00859543843974897,0.0128751904102429,0.0109464204431795,0.0100338874499143,0.00518233809860625,0.0113672840773521,0.0424423805913636,0.00538594113589678,0.0122828745949197
"1997-01-01",309.764018691589,0.0623756148209889,0.0333269533204223,0.0906782614144995,0.0736877878496099,0.0516918138777786,0.0639764197344799,0.0798028845396191,0.0604396339927513,0.0899456372969135,0.0363778945501911,0.038291203881212,0.0427108800924433,0.0520128709149105,0.0920351507291618,0.0682817613065084,0.0643652316785101,0.018898677117216,0.00894622619690028,-0.00945072849980835,0.0355317899981296,0.0206044200034096,0.00439727630761427,0.0293083836321793,0.0115005413524608,0.0161716291215853,0.0161116789199936,0.0111604492042826,0.00233329729232476,0.00890739995722294,0.0339811228386933,0.00829770924673419,0.0149020669382775
"1997-04-01",303.113402061856,0.0634920427205273,0.0326768391643489,0.088095123146743,0.0738960097013703,0.0565848622637807,0.0690573658165298,0.07202360629683,0.0590378838233728,0.0752201982711384,0.0349315014355665,0.0374236932342831,0.0534991945094624,0.0602058462327685,0.0936585257613732,0.0722800252442878,0.0579172823776171,0.0258439915936219,0.00855253882114902,0.000465806557643487,0.0361555914584044,0.0257603852946536,0.00622955040751541,0.0319109362504872,0.0132177933094333,0.020070244399487,0.0161937498379803,0.0108114249660738,0.0101577127280202,0.0197192911662002,0.039085080359128,0.00743925484237109,0.019090955319659
"1997-07-01",301.314754098361,0.0659042446284404,0.0346499636046972,0.0754552057400022,0.0850465895636319,0.0577507330459152,0.0549516951669216,0.0674636005768518,0.0632266750105726,0.0785832871381636,0.0375852664578317,0.0411369191735147,0.048586199838288,0.062532477094185,0.107245861140728,0.0611681140508453,0.0587131677694103,0.0172147157624249,0.00935982442149241,0.00159098121180339,0.0399774015764026,0.0214017956520998,0.00852327592699226,0.0243886542921421,0.0108131645337475,0.0147192900143404,0.0140355911961094,0.012862920063712,0.00342360682022849,0.003927641982263,0.0362159506259833,-0.00519426673305411,0.0131233269020617
"1997-10-01",304.211240310078,0.0614922731419693,0.0315488247456003,0.0946809110339386,0.0666228214891415,0.0607801934831365,0.0521293241681026,0.0674778124255477,0.0572222506269729,0.0787745198227917,0.0336243524628327,0.0350233997430648,0.0648741110781842,0.0957998559564574,0.0845705788347886,0.0620450551002159,0.0533337158872553,0.00775953822675676,-0.00239162339293394,-0.0222304386931106,0.0127660508795909,0.00165851873727591,-0.00666911525915849,0.0116169884966835,-0.0100849205622796,-0.0032671577315944,0.00338406307974749,0.00103496576412339,-0.0255474645562035,-0.0348960896298873,-0.000729639672578647,-0.0100798327643431,0.00176555258707635
"1998-01-01",318.860169491525,0.0636923191562034,0.0326391492040441,0.0914859790619898,0.0674750237131221,0.0557019611849642,0.0659294296889795,0.0752846217764639,0.0555356914173652,0.0834330649034238,0.0346490545631834,0.0378857336745832,0.0580653987098582,0.0809461421843165,0.0790833490253163,0.0643592284334813,0.0538338533027051,0.0138194579683939,0.00303290684196187,-0.0091561396506821,0.0291487630777285,0.00554655765677948,-0.00205743316998571,0.020161941934209,-0.00281645521190283,0.00351034145483189,0.0091971231457736,0.00480884369161143,-0.013759805496599,-0.0156800824860396,0.0163432288847272,-0.0013759504996099,0.00772458922633146
"1998-04-01",292.219827586207,0.0709032176879538,0.032604990879782,0.10597296496968,0.0711270718423675,0.0547873282732094,0.054160883337581,0.0678744483627024,0.0522386463359541,0.0840136142562537,0.031909580311634,0.0370944191404081,0.0630065395492187,0.080302701047507,0.0735282945002794,0.0691252278398925,0.0513500716655762,0.0012779731325732,-0.00531862013326766,-0.0237227745953289,0.00854644856650464,-0.000766084967125544,-0.0113277301276303,0.00804451794260954,-0.00979366915207986,0.00117938039220159,-0.00172028082203757,-0.00316830981755897,-0.0218307678849662,-0.0238517440662507,-0.00230668384538973,-0.0161220117407421,-0.00279209484972402
"1998-07-01",299.062626262626,0.0608479556408366,0.0330710628480476,0.104549306938531,0.06610587862762,0.0614619668393383,0.0520306150655382,0.0618308916396107,0.0638686665475491,0.081910730188929,0.0329282235480525,0.0346836429822445,0.0721346406638931,0.0846044062713405,0.0807588926690996,0.0587466818671923,0.0504664376621772,-0.00630120854809463,-0.00854361955916333,-0.039940734729519,0.000776745002761041,-0.0156107427281424,-0.0159593602534434,0.00879980719468659,-0.0278125849254022,-0.012963870394073,-0.00491422609218848,-0.0084088532316763,-0.0412039025181999,-0.0411749425763825,-0.0198484933403097,-0.0172042009700898,-0.00207996980149669
"1998-10-01",286.085889570552,0.0660250088261952,0.0337633737734783,0.097653779702542,0.0673574377676477,0.0609538068567748,0.0657074722166211,0.0646057547060991,0.064181321083995,0.0774478011161036,0.0332724029701687,0.0360323618604286,0.0716607922545928,0.0748410329293971,0.0765086346060868,0.0605690640792635,0.0494199552506057,-0.000993615757271829,-0.0075991456200504,-0.0315499270051063,0.00476579014941345,-0.0105490103301142,-0.0183131347246194,0.00854795540619465,-0.0237256535215807,-0.00793746992756903,-0.00336678562189566,-0.00511715858785659,-0.0274498032744291,-0.0274164631069274,-0.000159635736249085,-0.0125451353795247,0.000701108540658349
"1999-01-01",323.265010351967,0.0727312601862616,0.0311072562702413,0.0866217979283711,0.0678845096379913,0.0600076546598095,0.0696075790675831,0.0669880904847603,0.0592820044324731,0.0854861192176346,0.0339298513466474,0.03724963183079,0.0581815764260969,0.080540754707191,0.0768951527453777,0.0599746341588684,0.0535121268999026,0.00748275829214439,-0.000256412085368563,-0.0150649107778468,0.0166123303595171,-0.00173965002716556,-0.0031475512323179,0.016871633382241,-0.00644467293253781,0.0017384495568337,0.00461218633907845,0.00142963937212958,-0.0124344932452318,-0.016907662385965,0.0141915654813899,-0.00251170715933021,0.00618986128722975
"1999-04-01",272.866666666667,0.0712228353701989,0.0354063265890179,0.0971552329113617,0.0782354555301343,0.0528802510441953,0.0555630536277147,0.0640326846735518,0.0644586912976089,0.0758738542222315,0.0366530635372805,0.0401068581438759,0.0571654075731389,0.0698871318578125,0.0852661440973843,0.0643474165810637,0.051745592943429,0.0177273610238997,0.00364481121035634,-0.0138346348323087,0.0356313687974292,0.0114464347205418,-0.00235735842073392,0.018543673655293,0.0048965361194366,0.0111290497063992,0.0123840731042679,0.00635744799458789,-0.00699085731265755,0.00164442291327991,0.0308405452383022,0.00168384036733641,0.00780132085155363
"1999-07-01",259.506849315069,0.0674659019562331,0.035833983845437,0.0806974907762309,0.0732520105030096,0.0591150184891601,0.0522400340400223,0.0671864981578445,0.0674537879434196,0.0752033669997713,0.0363439759496198,0.0407322859793109,0.0579801433417131,0.0766084473023819,0.089715963320869,0.0641215898916855,0.0560495015032913,0.0214178910461939,0.00757121801756457,-0.0127413269687668,0.0373798651913648,0.00814805351142633,0.00796590028359039,0.0281784512661784,0.00646300221013027,0.0101824772461238,0.0142250763775894,0.0075667199533595,-0.00105303573714322,0.00179295104850473,0.0291078173600444,-0.00160695456472094,0.0110941292060738
"1999-10-01",282.881763527054,0.070379748044207,0.0359094242763087,0.0884134624538414,0.0727932926638349,0.0509396468493495,0.0523090939270292,0.0691703952143669,0.0657873656802885,0.0835456664940379,0.0379572902298216,0.0443271672681696,0.0494171458989529,0.0664682972086537,0.0838244448783341,0.0654526499974091,0.0633049089153951,0.0331587653021067,0.012571507447403,0.0109524109454727,0.0471051783206662,0.014853645979581,0.0130756743855652,0.0293834391183136,0.0156643323545745,0.0280600865922457,0.0198406390992628,0.0173576362063774,0.0130233028844581,0.0233148926763689,0.0283581649434932,0.0136594741163071,0.0234577964576038
"2000-01-01",274.344064386318,0.0666045928108741,0.0358071116280393,0.0857119468123578,0.0707610584354491,0.0540742307163754,0.0727027642753373,0.061622808180673,0.0707213823001088,0.0831870412141172,0.0363822446407737,0.0479635979040913,0.0518994630709345,0.054069111019705,0.0889916625992274,0.063330897810964,0.0561700865809721,0.0247761457266213,0.0107749240962557,0.00765810368113263,0.0361630742968552,0.0125874644816116,0.00186353990250699,0.0233423946714914,0.012556863350953,0.0155777385200528,0.0152805814463829,0.0131985897577203,0.00578854147650316,0.00958332581899044,0.0329994897358318,0.00660207286616214,0.0187150285613406
"2000-04-01",288.894211576846,0.0681525543250572,0.0355544894336327,0.0904650657022513,0.0758252122221558,0.0475611873872662,0.0629235686691415,0.0683324381127372,0.0623009552479261,0.0858444314366703,0.0351785374451312,0.0423487940761067,0.0478049059089275,0.0662386180106719,0.080083330680723,0.0695652886257427,0.0618206227158586,0.0257980494368612,0.00990505978576948,0.00113097129559875,0.0359334574467692,0.0139154643835339,0.0100532665468321,0.0232102352392145,0.0105568445696506,0.0163221328591052,0.0136968097659022,0.0108040272173906,0.00796881878790204,0.0135727800293793,0.0182356698049142,0.00663426136894278,0.0156329731308819
"2000-07-01",285.382899628253,0.0739681205313267,0.0338463620872414,0.0856583992426136,0.0824175221698725,0.0440337308476047,0.0626374144211082,0.0726609644583387,0.057796688740959,0.0834895345511241,0.0394672286304998,0.0459728329969349,0.0469988563339578,0.0591569374130335,0.0857366217920159,0.0641367167890216,0.0620220689943477,0.0185181256683963,0.01131293870517,0.000404799216271789,0.0348306414636157,0.0159684583042865,0.00662270271711241,0.0258496540703145,0.0165016854014603,0.0220543162303852,0.0177214684973704,0.0155163325482436,0.00620376212500962,0.010464092102579,0.0315662670243109,0.00503068815069206,0.0165857829244306
"2000-10-01",304.877470355731,0.0786765573401273,0.0354877503283523,0.0934019004114703,0.0739007359867938,0.0462041707508322,0.064855790154155,0.0732214519341809,0.0665734821153556,0.0864809730259328,0.0398124304565639,0.0427536903221241,0.0485236430818337,0.0566339279676138,0.0759580324477945,0.0617622538529877,0.055753209823882,0.00258715147267134,-0.00291740792257687,-0.0085838290838324,0.00147788379680658,0.00055924294163663,-0.00516950817683867,0.0163949101261799,-0.0149458716066775,0.00652589890229739,-0.00178862245101998,-0.00165840295761151,-0.00636000879123393,-0.00262557286403538,-0.0122937095760235,-0.00421872723269453,0.00322692927435419
"2001-01-01",281.455223880597,0.0813431936059862,0.0344991256366324,0.0742515947711331,0.0730206237998814,0.043377770955581,0.0732480235645321,0.0672384893404662,0.081477144366645,0.0892655697129928,0.0399371765561065,0.0389399716099386,0.0479157283859669,0.0529982436257689,0.0819328835455686,0.0637842184738958,0.0567702420489046,-0.0152502805661876,-0.00990033056328154,-0.0275854669939145,-0.0112296470136075,-0.00723339478908217,-0.0296396078061435,0.00504184461638179,-0.0401222558025403,-0.0124102928628258,-0.00807744512663397,-0.0109872634387057,-0.0208379945622983,-0.0153494745174303,-0.0263251109103068,-0.0179848982266862,-0.0105199309998092
"2001-04-01",239.523138832998,0.0767212212979157,0.0360195761041591,0.0823927689180807,0.0841257174549568,0.0470819511855186,0.0670865712319731,0.0654030983644373,0.0688943987870811,0.0739609476699104,0.0399817324655113,0.0425061769927525,0.0571168940026475,0.0562618526909899,0.0825697921472507,0.0633872863300334,0.056490014356782,-0.00631941176481324,-0.00948514810892443,-0.0314156261778995,-0.00377675353388731,-0.0116045037406312,-0.0255338007717047,-0.000644917827635843,-0.0217748873536002,-0.0106478790853086,-0.00885663058806092,-0.00908255929536983,-0.0242245054034233,-0.0160143364999759,-0.00862831879190805,-0.0172414189769206,-0.00903560735393743
"2001-07-01",286.696385542169,0.0823299617900236,0.032621180055769,0.0842369795601756,0.0859730473024572,0.0411300275944674,0.0674706003652872,0.0656568581776149,0.0707678036785582,0.0823853967991263,0.0413357286615875,0.0372730655386423,0.0493009882217569,0.0630166772362389,0.0760663460395369,0.0600457645510895,0.0603895744276685,-0.0030083930247052,-0.00907310616804947,-0.0270591818683295,-0.0110008789614844,-0.0080627938203686,-0.0230094117315797,-0.00150093024103414,-0.0240166370531745,-0.0122607476765653,-0.00596388807103678,-0.00652205260767824,-0.0159356219945333,-0.0166257460263057,-0.0112554841767911,-0.0118835072216094,-0.00942185255467641
"2001-10-01",294.196814562002,0.0856743632457296,0.0325417882869633,0.0875276087903018,0.0681271118161927,0.0497205269313917,0.0804240611299591,0.0703852608170787,0.0688900229018194,0.0918685566189532,0.0350942802670701,0.0335954468898973,0.0448372894036131,0.0571094271185618,0.0653786025452981,0.0652491658740678,0.0635764873631024,-0.00697216615818927,-0.00691400565354398,-0.0256892551057574,-0.0139686559046052,-0.0096169906748384,-0.0351241170698437,-0.00150298439979035,-0.0274449857000406,-0.00532186379090159,-0.00752745478442635,-0.00812857676485179,-0.0164375169764425,-0.0192043142731751,-0.0103346554388837,-0.0133822928769308,-0.0138324837203111
"2002-01-01",262.230215827338,0.0759617407930159,0.0334778668526718,0.0903373101994447,0.0737891736395132,0.0494933526572319,0.0824125752676676,0.0746958069607862,0.0549489410438729,0.0845852707515991,0.0362007657202205,0.0341375081434058,0.0499002046803383,0.058313423912273,0.0683007239751987,0.0721419583191939,0.0613033770835666,-0.00671601483934077,-0.00370595136972507,-0.0236154269405405,0.00162098760355733,-0.0032296268426742,-0.0293301015457942,0.00125003922976548,-0.00857671870156288,-0.00796317848185383,-0.00191633521743241,-0.0032135211316145,-0.00997670132704998,-0.00714333518699684,-0.000778694347600562,-0.0199949762470613,-0.00579435921440757
"2002-04-01",276.570754716981,0.0778039775468156,0.0328728460395957,0.0868237229221515,0.0744851392803707,0.0559028591571709,0.0664009939029565,0.0736420384423011,0.0537710521119388,0.0864045648488038,0.0364465353774914,0.0360279224745387,0.0474840282785412,0.0592532227566656,0.0773150826256935,0.0677858049531813,0.0675802092817836,0.0132426270820664,0.00756447210585013,-0.0009226644882317,0.0271270606049149,0.012724308073696,-0.00869254164926469,0.0181412362378567,0.00459105037474014,0.0117906091135214,0.00937996184658679,0.00573544578816777,-0.00204743467022393,0.00428759282968833,0.0177494992409143,-0.00193595700445889,0.00731865906987506
"2002-07-01",281.127192982456,0.0736444343961679,0.0336289914096687,0.0830698889320688,0.0797025378967234,0.0505454620037583,0.0584776909938813,0.0779628761377747,0.0608861249176512,0.0883147875824305,0.0369228430429277,0.0350295023212097,0.0484288604249786,0.0618754735412383,0.0725977637502714,0.0743125276476464,0.0646002350016033,0.00199261941482625,0.00111729088484966,-0.0132749114244298,0.0118504107051582,0.00651273129212619,-0.0171835834727687,0.0153997215987125,-0.0118884816696675,0.00147172228709376,0.00507591541540867,0.000628316211782816,-0.00939121252252413,-0.00300693727128719,-0.00559635555070283,-0.0149887837266539,-0.00604210345954177
"2002-10-01",278.769347496206,0.0757835422548942,0.0335523777083007,0.0965076081344226,0.0694357739608907,0.0514210855405653,0.0703553084878801,0.0729400736318249,0.0611883277746334,0.085069634033376,0.0356064231606337,0.0356114149297835,0.0522459852841503,0.0610991714514691,0.0691493678484047,0.0698300035449442,0.0602039022538267,-0.00280144699745591,-0.00349421764326431,-0.0182604089121028,-0.00292934943901774,0.000434668871084476,-0.0192163858671257,0.00985775087537131,-0.0191622911821881,-0.00348200998972155,-0.00318510640570424,-0.00511471777624424,-0.0150883424563866,-0.00796038025779261,-0.00833537488188916,-0.00994776666488392,-0.00648737912786517
"2003-01-01",271.001828153565,0.0752436681436772,0.0323284059060081,0.0953318544109475,0.0803403640616737,0.0523085153390262,0.0818026973936768,0.0703166308134798,0.0567963294716346,0.0784266339124837,0.0373920435184306,0.0396505865458794,0.048763945665243,0.0602897288317289,0.0711632388611807,0.063925690494857,0.0559196666300727,-0.00419758391593965,-0.000508468145737766,-0.0189885452986184,0.0100180261468477,0.000596977339656473,-0.0258914307921454,0.00938714264344391,-0.0107810859025484,-0.00324063665543959,-0.00169964968647701,-0.00473377535369412,-0.00832708978403253,-0.00499034869334324,-0.00549300437886132,-0.0158815530954347,-0.00446097009413078
"2003-04-01",271.334465195246,0.0721740532787089,0.0325194657363733,0.0880523802965537,0.0795222873684513,0.0572338579045449,0.0708467782691635,0.0692047848408203,0.0644259382826214,0.0787369677871489,0.0380232768717611,0.0368026328139403,0.0517216016484129,0.0577955641023327,0.0782124475288043,0.0659250122567782,0.0588029510135844,0.0120903008969439,0.00214942048979419,-0.00985679461205147,0.0201268632532904,0.012010339949864,-0.0115688824685397,0.0167772647153067,-0.00844561512972941,0.0070762733139615,0.00291489722036636,0.00184119891099223,-0.00649828877024469,0.000349953910205739,0.0129307823635832,-0.00327095337440019,0.00251475394960294
"2003-07-01",264.212276214834,0.0675645070743027,0.0359573244754203,0.07854150398742,0.082033315618574,0.0565534176602818,0.065408037315039,0.0752210438618404,0.0569256880680898,0.0807067465568332,0.0390819748422989,0.0391244868529144,0.0537310418245288,0.0645805996814943,0.0768807439818149,0.0626177305216852,0.0650718376774621,0.0239835005587094,0.00730346516372872,-0.00291024833691337,0.0299901857726687,0.0116784799206356,-0.00271179154036685,0.0299320803688637,0.00867876006017096,0.0169435337765449,0.0121502133012073,0.00751637944437766,0.00391514671579039,0.00608701406801695,0.0265793147044928,0.00405582462547619,0.00817224560947948
"2003-10-01",285.956066945607,0.0721972826920763,0.0330250200736817,0.0922368640630922,0.084292587451779,0.0446367593946108,0.0610484542349165,0.0714402364039835,0.0567239748868198,0.0853226631463853,0.0393823664893147,0.0377316899988566,0.0501673693258519,0.0716081143735303,0.0664741314574489,0.0649211670049666,0.0687913190026859,0.0215394753497382,0.0095932755531148,0.00462107880871601,0.0449120862762147,0.0122541505215862,0.0043592703216342,0.0311869293071598,0.0130990461847052,0.0264967371284525,0.0164707496926043,0.011089700968033,0.0110993918850317,0.0233318791468398,0.0290393772452159,0.00374122520040547,0.0126925070274457
