"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent"
"1993-01-01",0.0365380483821303,0.1350064337013,0.137965121349427,0.0357344126813459,0.0725722677972956,0.042826601811589,0.0418872019376198,0.0391896250130114,0.0460766825955569,0.0319015757662043,0.133872822798275,0.0338103776639601,0.046350526786129,0.0447084142598256,0.044885964372821,0.0363060570719297,0.0403678660115792,0.00615331457242376,0.0451662038955624,-0.0041619340600514,0.00622356978479037,0.0234324868372359,-0.000499807187492578,0.00177776190007335,0.0109213830792776,0.00167108721251932,0.00398473477042497,0.0402182745673631,0.0044471264409128,-0.000418086311270147,-0.00597424915399414,-0.000841650672565413,0.00646873008706128,0.00703101161800724
"1993-04-01",0.0334861041618664,0.144920702087045,0.124188694301005,0.0389051156371077,0.0704610450224343,0.0414357785580881,0.0453225096108971,0.0393415563525198,0.0499028830460807,0.0314871888331924,0.140537848709198,0.034299897515256,0.036725554333496,0.0472515227454303,0.0396197927497456,0.0432305607123751,0.0388832456242617,0.00713847365961354,0.0519663675592697,-0.0308401023682006,0.00560750501999643,-0.0026178858830982,-0.00221828421439185,-0.000986108321755318,0.0118178296170427,-0.000999964548974446,0.00130147917523381,0.0383138453652196,-0.000696049012355641,0.00396688348493366,-0.00966780494526128,-0.000210114550956322,0.00466885800667755,0.00411603116651766
"1993-07-01",0.0404445710852153,0.137336576459329,0.125410250324196,0.0387788434671735,0.0719739333683948,0.0432291476638363,0.0433567215233626,0.0372086215168251,0.0462577593983449,0.0344805624807169,0.14155846229787,0.0346898741406772,0.0392062250156374,0.0446086940465677,0.0419454029745839,0.0347928690532074,0.0447214851840614,0.00633738686257455,0.0575182535479491,0.011800836141833,0.00648960280764885,0.0120323043299809,0.0045134833849869,0.00484534887386913,0.012055308524679,0.00218590093967903,0.00487271028537569,0.03034917390432,0.00694393168063757,0.00885546693077355,-0.00248492184309166,0.00480155744149227,0.00683242261865584,0.00444643708453681
"1993-10-01",0.0375577318459411,0.140773777996516,0.122160741008468,0.0380619747553489,0.0744998989240492,0.0400010933919665,0.0424774061431969,0.0410351976685767,0.0496703207236985,0.0308542400845968,0.132668169650849,0.0365986333726313,0.0401037694300369,0.046261562038203,0.0424996252322155,0.0361608290716661,0.0486150286620394,0.0255172872034504,0.0770396048335117,0.0570529726306713,0.0207670406044039,0.0520151499941439,0.0225569115795789,0.0229246592512587,0.0296869024562046,0.0228405525523193,0.0186652226915731,0.10438234859871,0.0179897420453329,0.0219652082310591,0.0185615716362025,0.0222065484413287,0.0185997845431996,0.0241165191330982
"1994-01-01",0.0382536897707212,0.142722825230282,0.124313348528368,0.0388332939008634,0.0745124015998018,0.0397666162906348,0.0439782272910392,0.0405318476676928,0.0487354030858024,0.0339269005745848,0.134259835353342,0.0349547726378474,0.0405693463943663,0.0438496657468269,0.03432766159647,0.0406534943102172,0.0458106700211398,0.0145735269410279,0.0768495224327931,0.02268712905986,0.0141763437942739,0.0267538049579278,0.00821817796158907,0.0139967494198459,0.0195062955900305,0.0155726591367373,0.0130028628231359,0.0529662813591675,0.0125678474869037,0.0100249029411725,0.0116066354826206,0.0124210683454537,0.0164670583446775,0.0103682127345963
"1994-04-01",0.037727156070018,0.126237345006347,0.116328465171825,0.0410717003331938,0.0816457220560607,0.037115696440629,0.0447395099460529,0.0389943178377401,0.0454074542469442,0.0322077651065453,0.150424705975519,0.0340413405809719,0.0413089729973794,0.0473556059485934,0.0350193185012058,0.0414054055010485,0.0489695182799271,0.00640604949788749,0.0523407810671023,0.0100445805748146,0.00196160613758093,0.0102268130501901,0.0049959463676884,0.00436104650954937,0.0106871658618922,0.00357275114303233,0.00392983178146035,0.00739397415866882,0.00517268837625034,0.00763734181043934,0.00344029680224858,0.00642327309881329,0.00690025759199805,0.00531857598765491
"1994-07-01",0.0376782661446671,0.138175516937269,0.125725994064189,0.0372895750210485,0.0736128302199235,0.0374805751611617,0.0398532060459802,0.0380375071086357,0.0476047507038368,0.0333473409747852,0.148697396173434,0.0353011778549132,0.0425529760921911,0.044564144749695,0.0354054740106702,0.0394923679043363,0.0451809008332634,0.00980932490384711,0.0521177563251113,6.82393792528244e-05,0.00846814351336512,0.0155596865648535,0.0048880798432133,0.00735343537832886,0.00873753770880085,0.00314130388162027,0.00684892588802357,0.0576006909390485,0.00650307375983565,0.00712111123107779,0.0112133312214349,0.00799496441504835,0.0094669051362236,0.00804172543826477
"1994-10-01",0.0395884532699403,0.141859120166309,0.124031453963928,0.0398494833788868,0.0710244429099306,0.0413288394750411,0.0402054588863551,0.0376091750405476,0.0527730993931749,0.0343445016685905,0.142730310697464,0.0337471237712569,0.0389457540529117,0.041934292974873,0.0367563334701362,0.0378980853259167,0.0453740715547376,0.0254826005603437,0.0639416833259497,0.0431199180086235,0.0206215719490906,0.0373514513468689,0.016606004174712,0.0216052811534552,0.0235163189073225,0.0232530985930826,0.0178093629946528,0.110251627742338,0.0165013989478472,0.0164574041508418,0.0244081194750752,0.0179255727063613,0.0185744136134221,0.0245141106249541
"1995-01-01",0.0368307461257859,0.133837692025968,0.125336217102693,0.0342843712324162,0.0681890525420937,0.0363609746218782,0.0432319615196687,0.0383750499813529,0.0498706315629019,0.0320540027662895,0.150065078396835,0.0340931119107381,0.0405916873984275,0.0497541399451084,0.0374522548330234,0.0418845523948179,0.0477884756400026,0.0107228917039844,0.0320374939926322,-0.00849202681123153,0.00899252365083811,0.020191682345969,0.000856359287868204,0.000777443207159829,0.00751696813915621,-0.00448188060474914,0.00570042504909859,0.0679231743314819,0.00693686487384611,0.00684869271190941,-0.0125641015583516,0.00447530740595552,0.00493697731104399,0.00789929204210022
"1995-04-01",0.0381366630216891,0.130146562004803,0.125475149009484,0.0366091153005482,0.0627798164389505,0.0354062529255162,0.0417272866283568,0.040709959812106,0.0472641305793112,0.0321929459687654,0.154170475042149,0.036948697913987,0.0450073270012566,0.0509502137669451,0.03956107215479,0.0360572858293101,0.046857046602032,0.00525397662240454,0.0446359610487496,-0.0153791167790733,-0.00148699831368011,0.00809055785703294,0.00235248975062028,0.00150484152477813,0.00657117523891461,-0.00720125732186653,0.00260126075426554,0.00770181969757589,0.00105755355631078,0.0082328093972825,-0.0111809907822358,0.0034684374462112,0.0065236218598544,0.0053219975966225
