"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25"
"FEDm_176",0.0328999929900518,0.0260259137639,0.0392424574381156,0.0554672209886032,0.0647775659268142,0.0213900912826553,0.0174853531586797,0.0245499603811448,0.0295413357904964,0.0478239077424895,0.0370342521394011,0.0216628135480834,0.0673925346904298,0.0526589689562108,0.0344849678986767,0.0449326275662797,0.0253928022500104,0.0241557828359439,0.0445438621867019,0.0247868709612014,0.0499718012099649,0.0595847090747519,0.0509133323698701,0.0501572943091567,0.0531235805403669,0.0320905024518053,0.0290988352674668,0.0424187028364752,0.0677888203798576,0.0520368991447627,0.0383185538862777,0.0194744937919954,0.026419071348846,0.0208936703706296,0.0426460440467178,0.0254084049992299,0.0201502265379064,0.0714578398169657,0.0397968934406899,0.0355696676597989,0.0350205840590974,0.0443420171034033,0.0342270806957862,0.0570904245959417,0.0345788333980453,0.0808156955218477,0.0417804269949074,0.0275319652224966,0.0268669855624888,0.0541773608665608,0.0373934854084624,0.0219649162491445,0.0486840968565534,0.100548616593107,0.0304777026180213,0.0220300768332569,0.0230674094451343,0.0322253351951378,0.0387204049886185,0.03754789326086,0.044934103282138,0.0181240202222027,0.0616299798157538,0.0450911459104996,0.0300364866018912,0.021147839913738,0.036860292280598,0.035205243401736,0.0739851559095437,0.0394428438204906,0.0380574508340338,0.0443165418423171,0.0369350357229781,0.0298827087295947,0.0516912142641888,0.0446535595355769,0.0222385908828429,0.0595529566726541,0.060080534911168,0.0417985236898052,0.0211974702796118,0.0234033782522934,0.0311309752245742,0.0252171094440238,0.038894064956209,0.0397869350244069,0.020672334440817,0.0641785902750976,0.0451573506546236,0.0478303623896632,0.0316384481547116,0.0549976484521406,0.0447375097510184,0.062882807653556,0.0309576577588108,0.040214691207256,0.052711214723132,0.0355820174301916,0.0322958627205541,0.0281894055152611
"FEDm_177",0.0337075362995178,0.0199971122647251,0.0345250884684569,0.100409651513038,0.0382530778958701,0.0317459636803659,0.0189470715327881,0.0236779868707187,0.037487768170261,0.0326782801871994,0.0345098119243634,0.0231551435459444,0.0882034069145392,0.0634416700806639,0.0328363856363294,0.0392630826270908,0.0387676891279998,0.0274513404675843,0.0551351658002072,0.0285271506192638,0.0504606232120407,0.0278123960891561,0.0430416409659631,0.0263543488782999,0.0496106072276133,0.0356646776732291,0.0210736470403437,0.0546802706825673,0.0876158323654764,0.0501475974065067,0.024300648944885,0.0214290838911279,0.0255219143269955,0.0426326154864304,0.0403517406475005,0.0326274983029768,0.0245389744548517,0.0576574325178067,0.0488163619297472,0.0385725295903544,0.0402321439544654,0.0329025346145827,0.025546176667472,0.0537620649529421,0.0306965402477989,0.0533147209351575,0.0293860810489287,0.0402671941788778,0.0419137142899797,0.0463480038489963,0.029048728135558,0.021200655767183,0.0223328941237571,0.0811209880855219,0.0438509024906285,0.0319431063319633,0.0154325315112323,0.0231385521560333,0.0331675661521267,0.0428478047767601,0.0260786196815439,0.0297384782935815,0.0805872215416797,0.0363523956774907,0.0427553775624114,0.0317785035701175,0.0321904075867138,0.0243820978556001,0.0595482256152844,0.0218226501476294,0.0789764089326998,0.0338942221564431,0.0472285124029931,0.0514514878789264,0.0591316615661211,0.0235492705848649,0.0207743684388845,0.0514124256173622,0.09139049514904,0.0556250073535352,0.0292551053485675,0.022621888062036,0.0224628025223008,0.0391149095270803,0.0473866705562337,0.040421853171017,0.0219827332166564,0.0478809489533233,0.0674205557457239,0.0387890505134009,0.0439499750886298,0.0315935484252978,0.0279502411710563,0.0400888657509742,0.021777773152609,0.0453041509356868,0.0420964435149874,0.0395641608822183,0.0368768738474264,0.0507098824710872
"FEDm_178",0.0336007707449714,0.022286675254151,0.0536463833218294,0.0674396395298557,0.0447106699152668,0.0188373513540667,0.0199081609751096,0.0263158988004342,0.0426686302600631,0.0465716269738187,0.0321639743798825,0.0176487877969396,0.0560998348386957,0.0486190986163896,0.0415394937089458,0.035341087588174,0.0447141031589778,0.0378168254941306,0.0494214495420066,0.0394670345091401,0.0596811201936692,0.0320769888204835,0.0405328291805146,0.0358266796342273,0.0530648854082566,0.0355018287394235,0.0300959222650154,0.0592327191689071,0.054372768389201,0.0657107094816933,0.0389249368310403,0.0212345772142524,0.0272151183321063,0.0309252964241131,0.0495060823262018,0.0339592768075845,0.0208395033699961,0.0652703672605451,0.0369576032959159,0.0335185420783126,0.0424217320465442,0.032632890290704,0.0412764251630756,0.0474946328814343,0.0343504039351658,0.0410244831533197,0.0315546497331074,0.0433144773673184,0.0457873151263251,0.0368777383186969,0.0288640159875057,0.0191124278243036,0.0665770398176931,0.0459087030759755,0.0652709259053703,0.0369634897803813,0.0196723914646329,0.0228534638668031,0.018532616523826,0.043007342250115,0.0382725968248537,0.0270633493447713,0.0685581617934576,0.04683634287206,0.0568604312811452,0.0289149260532796,0.0476764909545201,0.0206570103101843,0.0325086385395492,0.0253421278187245,0.0533874616400647,0.0478859509136243,0.03453287523924,0.045149050103348,0.0595921698145712,0.0343777046569252,0.0246732823717918,0.0485406557977342,0.0567855637681381,0.0585639409844572,0.0298284043134497,0.01982602085159,0.0229789031370041,0.0188828398618325,0.0411236942431718,0.0334303326977689,0.0203294687379052,0.0668003202968294,0.0535018132608694,0.0386687280079869,0.0288657394404699,0.0538570633045959,0.0248002387318322,0.036006854961123,0.0328585726509014,0.0461313706571225,0.0551035900545095,0.0427219855550302,0.0411845117972598,0.0701583998597014
"FEDm_179",0.0330553508819391,0.0194384170425505,0.0386824510070124,0.0537643001879188,0.0771684069412923,0.0211638904146107,0.0188756502487099,0.0219302589164307,0.0208223048137214,0.0479013631732558,0.0451257769771712,0.0312044206630422,0.0631317853352684,0.0414607377470617,0.0395085343342603,0.0440613031877275,0.0386129898199317,0.0178423285580558,0.041615076933303,0.0494309283073497,0.059098323178291,0.0464670014636757,0.0428506279117949,0.0475199315737106,0.0392678403819148,0.0327236827858159,0.0224439224256257,0.0558570147967131,0.0345651080465158,0.0501039496148367,0.0345281515769493,0.0196752796096124,0.0268184960345525,0.0412043652766525,0.0591176788430073,0.0310851364619516,0.0328362302636484,0.0447594468462995,0.052585439947913,0.0264751711801598,0.0467941766478259,0.0576470444133666,0.036989268497356,0.0561024903858165,0.0364283897821653,0.041819092551058,0.0399661584347463,0.0412725948845873,0.0389987605754542,0.0392029501173703,0.0377352974146836,0.0147889176861209,0.0576387231043212,0.0661263399282809,0.0411125851489337,0.0308505719828862,0.0220630097332916,0.030548684201486,0.02656278993786,0.0722164074635827,0.0335389271104126,0.0326084946829013,0.0509150062121616,0.0357108872343569,0.0513283065033622,0.029176699406422,0.0487082969034955,0.025743635743984,0.055971779473503,0.0396106478758699,0.0475466003614753,0.0352904657268913,0.0312436249393249,0.0356424707445211,0.0473208304798717,0.0338166159554902,0.0258094853183813,0.0387971109689497,0.0567842382780755,0.0743386386272754,0.0234782123962828,0.0231860844614724,0.0292940100184703,0.0366807236816858,0.0445805822129378,0.0461126520195057,0.0203773576919344,0.0797984452707966,0.0355524016233635,0.0304232069756217,0.0389021637421527,0.0367644389872703,0.0373027117419627,0.0424861209211943,0.0181946684713721,0.0364539029386479,0.0371652435710371,0.0528093466521187,0.0400974855490121,0.060794151924989
"FEDm_180",0.0280246850500057,0.0160145948810759,0.0454945214254397,0.0585718787504884,0.0458527511737061,0.0333308378872775,0.0135757496924222,0.0224509628329179,0.0542252169578934,0.0552135094874963,0.0377150816304244,0.0225366623068727,0.0491772776316344,0.0471108218969789,0.0328575356112317,0.054269599524136,0.0552405723470959,0.0265693487852391,0.0310232572217334,0.039406858402284,0.0321141446678166,0.0442998317217356,0.0524747314681207,0.0495671391864455,0.052882429459528,0.0281349656534348,0.0204682739948554,0.0535722017136819,0.0901530989048219,0.0518467497937305,0.0271913159561752,0.0245230524175641,0.0201782782085248,0.0317811766456889,0.0381967564518337,0.0309435764047527,0.0169264900811911,0.059362610104692,0.0776519452951049,0.0291855907013407,0.0312600411108014,0.046652836710504,0.030512401983134,0.0468323138636922,0.0252597973405435,0.0505568878109666,0.0309397771179711,0.0390471011763234,0.0324859684038077,0.0663367921548636,0.0322506112595404,0.0168685448458846,0.0469002503680751,0.099354999319598,0.0456001851836164,0.019459237495843,0.0156666244841987,0.0179539766377197,0.0488661958090104,0.0328188410347404,0.052933725878288,0.0167086170192158,0.0828750042699945,0.0480234467971531,0.0345857934022937,0.0359380898931275,0.044181971274582,0.0211611328117456,0.0422542348898218,0.0287633025914454,0.0549956543081194,0.0429620157653182,0.0337815864398244,0.0399434567370675,0.0451525014837764,0.0243842891922354,0.022492926456984,0.0486306667820699,0.12351433023916,0.048615077268074,0.0194054774467517,0.0216183349147784,0.0170092328591097,0.0317706478210616,0.0255570685043068,0.0367779352522563,0.0179217004627982,0.0715461623650025,0.052200586853006,0.0205940597349972,0.0424273731948643,0.0300658404171855,0.0327934473734324,0.0465985621189834,0.0368730696346214,0.0580004860619817,0.0579655599578596,0.041590048942233,0.0308406902137886,0.0408064259324587
"FEDm_181",0.0237097858812454,0.0252693798540142,0.0334577443247527,0.0851828242207575,0.0481687307395366,0.0391608311553793,0.0223401789076673,0.0188568028843618,0.0428640142072523,0.0476451073727266,0.0350031420748029,0.0252237834102581,0.0527198829272346,0.0391177277924399,0.0558854843658522,0.0418852830798787,0.0301889748536005,0.0306274348353727,0.0405426906939597,0.0229410122621432,0.0384203434559021,0.0511770859829155,0.0473180433396918,0.0626648667590521,0.039628844619202,0.0203258295878605,0.0242249066451926,0.0659022139810046,0.0539991602871064,0.0640756175916777,0.0374990901135194,0.0238910374708267,0.0256772005815774,0.0287794988377576,0.0516585323668154,0.0364825544591661,0.0289349211570044,0.044629212808676,0.0377136860603039,0.0350693517574809,0.0364794362300582,0.0437763159883817,0.0333129986907069,0.0430084582862529,0.0341737704597917,0.0424071472166591,0.0443913197346745,0.0475871287663454,0.0480164778460271,0.0479841330751331,0.0374507345741439,0.0197930955200113,0.064083886330944,0.054772094984249,0.0387361700055137,0.0225579769616347,0.0183624387344637,0.0220222259355527,0.0308011204076225,0.0520345534830455,0.0381988901350167,0.0251186910292365,0.0571545859418563,0.0425120221485165,0.0383578525692346,0.032339822155644,0.0331765431526393,0.022172426679116,0.0481116386200292,0.070839021847559,0.0424458645282045,0.0403832324661316,0.0461601188214048,0.0437464197159533,0.0586685732522766,0.0362553345717504,0.0190116110142153,0.0672121721588776,0.0613654425811599,0.0414316851410911,0.0272663543940078,0.0233811845460849,0.0237849910885097,0.0294588333828901,0.0319683721879644,0.0230154949999497,0.0194427534714763,0.0615411727215887,0.0397063841920747,0.0211733996108953,0.0410136910562023,0.0425650228302705,0.0428468885003906,0.0708157418440666,0.0549478233412503,0.0603241489251689,0.0674522533927377,0.0233645556537253,0.0327136465341526,0.0379410418594993
"FEDm_182",0.0265219982536699,0.024560531575172,0.0724973954161105,0.0408218013503996,0.0585573155713345,0.035864241139046,0.0238143411198187,0.0270254472907676,0.0347240289917575,0.0491653976467076,0.0304539252092765,0.0192217916290665,0.0621166850154524,0.0507018888172671,0.0342712204205323,0.0434166413199053,0.0404805459252169,0.0386945767467617,0.0526961973980268,0.034319861196737,0.0513947812835035,0.0392336485929136,0.0347890733008502,0.0256807538445866,0.0489759109451198,0.0290847075948127,0.0322053404196522,0.0711904521089375,0.0251891000582307,0.042692340766385,0.0500116104317038,0.0294115834438351,0.0368854796327519,0.0238121949681873,0.0504028431059084,0.038025554868872,0.0272701176553542,0.0480322196779692,0.0573382100273693,0.0336763286796603,0.0221830198136179,0.0388539565567347,0.0629189749285001,0.0637970829347843,0.0350526683145806,0.0293861136997798,0.0275251550763682,0.0403944466222459,0.0356764717488556,0.0489840268649036,0.0337654605351353,0.0210107254482432,0.0494771093486214,0.040757689406905,0.0768177167579868,0.0214448960288361,0.0207759551498249,0.0186704566996853,0.0420927657865624,0.0359348560459705,0.0392565420603215,0.0228054623398426,0.0647675909653587,0.044479644492285,0.0454034964066643,0.0426755693026648,0.0531915184395962,0.031938759403831,0.0393643871723837,0.0411471170058376,0.0378546850185224,0.035677513785955,0.0577234776786721,0.0463821066509516,0.0365844980693426,0.0475641648299052,0.0261768735289975,0.0627828481202163,0.0356143708260089,0.0354062269575314,0.0258279311621995,0.0267706601591565,0.0312304949989164,0.0218729225457527,0.0319237639971817,0.0243064391911751,0.0215112293837815,0.0840586161301472,0.0503796116639613,0.0416911195418189,0.0244851281352838,0.0439092867387118,0.0408763670778739,0.0521323066065899,0.0341381876490113,0.0403241873307831,0.064731442174278,0.0281243694217279,0.0619777081476487,0.0421837436813417
"FEDm_183",0.0357492694550276,0.0208268957332417,0.0537925603763516,0.0496639307874724,0.0427529199607121,0.0344643968215505,0.0174256399125505,0.0214905199022992,0.0451466804684216,0.039412173702915,0.0407338848389859,0.0240726541089597,0.0693480891823656,0.044092358376482,0.0353380478686402,0.0363710348663602,0.0424305061831255,0.0314067585279148,0.0543084107966261,0.0329204499633726,0.0547071953169736,0.0233971544167502,0.0459398424682344,0.0427857604115837,0.0614228655530835,0.0289751511362836,0.0232939174925227,0.0522550600188692,0.0393664469487145,0.0562453291343906,0.0181744738698533,0.0225368823820533,0.0274336994632835,0.0486228048173318,0.0424158760087774,0.032299134064712,0.0349710976871062,0.0574943630483971,0.0609216681288686,0.0250387905332681,0.051926690957291,0.029253518298443,0.040842370332064,0.0608959216548087,0.0234105841017194,0.0250956409693517,0.0341662667872753,0.055288456486529,0.0575538164628178,0.0515220392152681,0.0381778880882091,0.0235192622675248,0.0536629632236221,0.0515211483388722,0.0728583309947141,0.0251079529384835,0.0216224502249114,0.0233614620140943,0.0334560963775282,0.059215080252485,0.0368247596059652,0.0318159784560024,0.0512556850829445,0.0377408283023445,0.0365544519568392,0.0404378840422243,0.0267076784369151,0.0368782592163473,0.0490053787219953,0.0367615236534192,0.045333349053468,0.0312320777099305,0.0398586610455724,0.0543652372286272,0.0427256127669602,0.0307004426980461,0.0234889641133118,0.0610658498236442,0.0371297089146987,0.0678168283250009,0.0521681360175898,0.0241740610022647,0.0192559229252784,0.0326563636183881,0.0547586737943526,0.0369013680572399,0.0267574202888857,0.0514318668390562,0.0702848801108392,0.0302237666948762,0.0348672200682611,0.0432844177585123,0.0250276016813403,0.0378526710015597,0.0201464880672847,0.0461934088011556,0.0285113778372354,0.052495365331496,0.0536446608422648,0.0391625353874176
"FEDm_184",0.0585631420922894,0.0130089464492429,0.0477019522699993,0.029316905166965,0.0506842938331091,0.0245725189232082,0.0214148908193068,0.0207381972769529,0.0317712739078485,0.0468456938963747,0.0325390999934801,0.0291083526868644,0.0537577014205981,0.034093062489699,0.0393866597856782,0.0325103601497849,0.0619773773390652,0.0423380983757847,0.0434336009508061,0.0364781528223618,0.0546585129106762,0.060862528481904,0.043680828901884,0.0513006886536901,0.0392571604024263,0.027128860002208,0.0260818674363891,0.0576989484278677,0.0464028927129868,0.0344357836758883,0.0320884586900541,0.0206359808486445,0.0364321923547785,0.0275895110975858,0.0446775937018676,0.0263121644549325,0.02105988461808,0.055989444757775,0.0349997586641572,0.0379531254883686,0.0406084204127903,0.0315682750988111,0.0598275558767008,0.0636803898984189,0.0393682570722993,0.0380408890278946,0.0672644276607932,0.0551727220015061,0.0405353931926811,0.034447202826521,0.0677983182129622,0.0189733080072168,0.0542984179972699,0.0279744700341776,0.0435579095031506,0.0437353301866207,0.0233384375002512,0.020742669710895,0.0268960801472594,0.0564877183568918,0.0453501528278376,0.0296225936686868,0.057341728991584,0.0263711694721484,0.0526567287636157,0.0257529651868773,0.0396293113476335,0.0255152809935748,0.0440773890722703,0.0395698989502671,0.0343811796406288,0.0439293136123226,0.040455942225815,0.0435882179027782,0.0679554676872647,0.0485008886941064,0.0161437210787485,0.055261053202637,0.0242475215290191,0.045655943950808,0.0209392077290035,0.0230468149831256,0.0209868031948921,0.0259283898232885,0.0487325825343381,0.0520468620368438,0.031350127151412,0.062706418082386,0.0367495870932833,0.0387417428913208,0.033124505052544,0.0526150474792383,0.0232135550929507,0.0810292785075597,0.0697271310753808,0.04553531014207,0.0402676704744708,0.0308705189312947,0.0323726134550464,0.040206705814232
"FEDm_185",0.0620764345940031,0.0155201100648688,0.0855135409046821,0.0375523649785595,0.0315639074586572,0.0352987113259896,0.0193993008668121,0.0288598855114255,0.0353731909261582,0.0489914206095217,0.0241963878888783,0.0258388430038267,0.0642843749613156,0.035787800123438,0.0407757551712662,0.0293415184509961,0.0421637404936723,0.0212354843851879,0.0610121485394435,0.0419447925666883,0.0345769710342436,0.0460026226525182,0.0327511912202025,0.0640276399661205,0.0359118623015244,0.0356918536523812,0.0197954981693243,0.0465713293904522,0.0494130584767615,0.0564615677500261,0.0288801057308856,0.0199026716820667,0.0225959338434712,0.0244058022865171,0.0455456992835157,0.0368512753471996,0.0308668212377404,0.06359937982359,0.0452929811335391,0.0309687946364482,0.0380937032749043,0.0384628047884051,0.022872450699813,0.0585774767922216,0.0560748742552002,0.0481697652924586,0.0295151565198375,0.0411977245120379,0.0503094147735366,0.0598838566476666,0.0298623683994431,0.0214689823083017,0.0713730106713232,0.0617474746390353,0.0417414340956928,0.0225120786947598,0.0197578109901219,0.0249877314671811,0.022586822465575,0.04032864638235,0.0275066691308441,0.0240682668690615,0.0611100832396012,0.0418102421143163,0.0589487388768476,0.0310033249298353,0.0542150653229429,0.0279312579868513,0.0636705652364329,0.0474762610182716,0.0536121377034729,0.0506347176323387,0.0315461060878626,0.0342406782959831,0.0358595254415542,0.033652277630601,0.0225593307704427,0.0358890073155752,0.0408276847187167,0.0460900010277855,0.0183056974488378,0.0267430931005084,0.0192135581871258,0.0538906087477221,0.0331033891796894,0.0446830414309474,0.0190419555337714,0.0636793367425025,0.0669941582762204,0.0369107371988424,0.0307745041903541,0.0519160587954455,0.0279688281298945,0.0397498787633932,0.0370674216979896,0.0566970855169733,0.0391986037808913,0.0480513883581332,0.0378567924687317,0.0691355609889047
"FEDm_186",0.0465174733469788,0.0166353545988615,0.0652878525697299,0.051667615652871,0.04693377026974,0.0347204953761915,0.019547052814183,0.0177169982061811,0.0337358582970216,0.0358502418641776,0.0478261902454263,0.0252545612630911,0.0536259227214891,0.0448908081705063,0.031088588386534,0.0511621613826442,0.0480476986574274,0.0346365384179402,0.0565617452900396,0.0303955196619744,0.045446809587954,0.0444112447327817,0.0530284739922674,0.031395350805912,0.0336156736880761,0.0364188618797659,0.0185912399672444,0.0642116498797409,0.0353495017481439,0.0599667012127008,0.0302839094690098,0.0258075829051957,0.0275521831026001,0.0464295073200781,0.056176935620199,0.0359081919811353,0.0216717629338412,0.0520167290560039,0.0530323400097683,0.0315208580465913,0.0339471088849965,0.0637199545052424,0.0294721987995188,0.0419118224086427,0.039716229320174,0.0293855994343577,0.0232544236920442,0.0398559854548213,0.0518752075573293,0.0519235148108545,0.0433285091227092,0.0229463895345786,0.0485150753989593,0.0261378595047045,0.0518892005188621,0.0194995489371806,0.0249431374793165,0.0208637405844207,0.0400255880591761,0.0610202849334461,0.0600541242409792,0.0394503353361968,0.0656594554997647,0.040681882742155,0.0536846090017868,0.0237912807582686,0.0462075033706552,0.0260147731981782,0.0390467744900924,0.0345692341862916,0.0299541176322278,0.0314082639707206,0.0459384288207984,0.0394089501347703,0.0649609325437605,0.0299850023154199,0.0192554551223068,0.0710635437270223,0.032801875207037,0.0540526176322121,0.0273988825560188,0.0311918531556228,0.0209334966038683,0.059577968839549,0.055491657574557,0.0271628251551025,0.0317009941275914,0.0542566678967164,0.0591163930795733,0.0321849713069387,0.0291411294031117,0.0527042778999186,0.031356928179203,0.0470448827664888,0.0407263171034392,0.0401328718486057,0.0470217431690183,0.032782441613992,0.0396628242419027,0.0332523794747838
"FEDm_187",0.0408944210375356,0.0198495482326587,0.0187603473519701,0.026943151648058,0.0668680822674156,0.0259605867765962,0.0183772446988836,0.0155717047026112,0.0390326344201097,0.0340956400308028,0.0336289872556784,0.0190222347441081,0.0899109180169926,0.0479993434187977,0.0802166494469475,0.0513778819546031,0.0451637778969987,0.0274147957638778,0.0348559003757214,0.0246348754768396,0.0594709356400799,0.0324389033823785,0.0462330166329893,0.0365131482980374,0.0647652705293084,0.03267079706838,0.0185723646801592,0.0513783487085844,0.0491827753350995,0.0518667399282512,0.0256391798953451,0.0258332988109654,0.020986860005996,0.0399058234424393,0.053341483646218,0.0343879447694511,0.0369906197023479,0.0823289612630791,0.0418712646069377,0.0304333239085627,0.0405118169564484,0.0290095282004893,0.0301247002728264,0.0700553742539489,0.0272945097832189,0.0346102204262671,0.0341270243543135,0.0394223823093526,0.0575865319954164,0.0418681256759019,0.0429165346639075,0.0167294477651209,0.05570167326472,0.0343628343491534,0.0646078898164098,0.0281004154050023,0.0254142756360177,0.0178704256508401,0.022225398287188,0.035515841443394,0.0547732484490084,0.0208239617734297,0.0588400748551695,0.0568667874392535,0.0361294364917933,0.0293088999299786,0.0494269729863187,0.0207933895200945,0.0400808693659724,0.0258425483485333,0.0682998877603571,0.0211244927939221,0.0489181963835948,0.0425702946578416,0.082756202962979,0.0374555470360509,0.0236986701834739,0.0752103075743715,0.0389453065048368,0.0439276887395062,0.0227722442352267,0.0206199028669426,0.0196236330102296,0.0298554850888647,0.0446483329211154,0.0485813282241906,0.0206092594312777,0.0870605847614318,0.0690631872226938,0.0401093844735258,0.0452492941111888,0.0259568041200547,0.0337233067959683,0.0502023539033,0.0226184577972145,0.0347086421129316,0.0254694362877973,0.0482566418507356,0.0468668308796538,0.0447673698674175
"FEDm_188",0.0336210618647228,0.0161424787069888,0.0899899526821374,0.0259444538585639,0.0562522720623056,0.0286782126242648,0.0149643906161241,0.0169744600436386,0.0494852119385617,0.0271735981616551,0.0341767503240072,0.0146396530449045,0.0830132326132841,0.0559349396155087,0.0540333898819811,0.0505695490675853,0.0292641132212549,0.04094044178996,0.0447556698480182,0.0283586952435772,0.0340083083724219,0.029546137179229,0.0597943501552956,0.0340596779345081,0.0476789991495013,0.0224138865061257,0.0201204000763596,0.044181666913788,0.0868709945843214,0.0435907020638213,0.0235382279150386,0.0235652372017545,0.0239654825940556,0.0291126954345272,0.0280045380542877,0.0288281063523867,0.0155962315392088,0.076856404757041,0.0647086317425895,0.0348171396984858,0.0270976984800814,0.0378120621066304,0.0458955013794196,0.0599223948184731,0.0247326827754593,0.0638029799534478,0.0430680332008245,0.0346183714254307,0.0386184127334495,0.0582615176929922,0.0174806088802568,0.022655868132944,0.0227398796214279,0.0711628694045973,0.0670104106737453,0.0333139337163024,0.0218541117030046,0.0145695829768311,0.0271810333386955,0.0261530654956508,0.0339158571798851,0.0123069079777887,0.0972484656842964,0.0650824016681555,0.0427595542789471,0.048929898262261,0.0328377434130251,0.0265634435106361,0.037772176725922,0.0224202139724517,0.0456153481199892,0.0671044040432264,0.0440382309308367,0.0423912334612384,0.0568927568278849,0.0236338608363072,0.0177909941500579,0.0609629642153197,0.076483231595453,0.0440579812553345,0.022465162202961,0.0195391091013031,0.0173943997972574,0.0539402101403769,0.034128882538736,0.0441624811039749,0.0206733612866941,0.065187206613129,0.0466944108206744,0.0320595000490292,0.0282158351557928,0.0370205819628828,0.0462106708014201,0.0595493012778134,0.0361947562241397,0.0621958911271183,0.0456832573370812,0.0362005841952655,0.0307250446833569,0.038830321528521
"FEDm_189",0.0359009527670371,0.0218281709105734,0.112350745346274,0.0720283220983544,0.0687181400787698,0.0271451338398109,0.0288226384550216,0.0181155717584963,0.0135344281361282,0.0358246774666456,0.0246899704672338,0.0157437822817857,0.0443491968634308,0.0456460520066783,0.0377036601867997,0.040050136541313,0.035144436099737,0.0306685859211492,0.0518186225723212,0.0388688613637394,0.0402771591850106,0.029335774825734,0.032019328270442,0.0541767468475716,0.0452389057099423,0.0310993422591127,0.0238561776734083,0.0671413595323807,0.092244352973215,0.0410611971655397,0.0208698707374623,0.0264926193909809,0.018076192721737,0.0332113263436723,0.0417281303565669,0.0336971963677579,0.0250385752125426,0.0737368811507259,0.0540027423652456,0.0301126776691554,0.035601454555819,0.0466806041741503,0.025297440855009,0.048641174344319,0.0308540400547238,0.0517326876099972,0.0287097074352034,0.0300738050737268,0.0526112322248659,0.0374292117526824,0.0188957859031902,0.0214856283917565,0.0590714743889539,0.048198530924854,0.0461814321130048,0.0317994902002957,0.0154634522797257,0.0220434906548668,0.0732121393474347,0.0651836633545646,0.0340038016132014,0.03065568395537,0.0745625813813028,0.040857112952325,0.0345182852348031,0.0280678430909758,0.0342130453849868,0.0403940675863789,0.0414178730810005,0.027376631762002,0.022088041715783,0.0381556425312537,0.0504069708813882,0.052366822343177,0.0493805089274049,0.0325230771026557,0.0201212847820158,0.0926119336185136,0.0369139702185212,0.028073335973356,0.0301344907775218,0.0177928157665245,0.0191345947738186,0.0254603310322608,0.0486631497196918,0.0523550538245832,0.0241100213687991,0.0561012016784707,0.0379790185638984,0.0825573492066915,0.027049574813056,0.0437862550761692,0.0380223026310453,0.052776103284644,0.0291379859761933,0.025368009886878,0.0352994490740182,0.0351127299710706,0.0482928339736046,0.0606231269059979
