"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0502580920276804,0.0630689296450257,0.0297972436742215,0.0464262217795629,0.0361342097705388,0.0300232099292228,0.0262270738155572,0.0405850162831316,0.0357378899016468,0.0355471841364843,0.0406307017230524,0.0288976535423887,0.0338118439054923,0.0347407955903396,0.0523453435895808,0.121022532187598,0.0310609532086765,0.0743185030150952,0.036642584971504,0.0342134400669511,0.0326696543235124,0.0287348288801269,0.0286804359775167,0.028425658055093,0.0248484474773631,0.0354611823506001,0.0109696292545864,0.0232544857653135,0.018423173050607,0.0165761074854534,0.0117697062212262,0.0173612927212124,0.0208217933952781,0.0212151432572459,0.0241678864020496,0.0158944926343785,0.0158290992683234,0.0172060781591538,0.0245783645438511,0.057663920875114,0.0173872585394028,0.0379266792427321,0.0154541110346386,0.0176874398535358,0.0179841848262926,0.0146391208036415,0.0159351880541117,0.0112266050972097
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0538528054483086,0.0493347150058154,0.0305527684875304,0.0451461809293283,0.0424511036387953,0.0364490827866488,0.030813498797962,0.0419996572534677,0.0328819089590112,0.0323981857634836,0.0470751502411347,0.0282563216822114,0.0309263126495906,0.03442868350967,0.0503571508003077,0.0875369892625808,0.0431381720466153,0.0607498009520618,0.0323357631053509,0.0431725501547953,0.0445243324342423,0.0343227844968639,0.0328441794777883,0.0344519021164357,0.0236373341223882,0.00833265881813845,0.00715363788999599,0.0112053220845024,0.0135985195104226,0.0109969675228317,0.00783717632004987,0.00966145360664839,0.00577929688479688,0.0115423206525561,0.0106455050321645,0.0108882229646087,0.013269242714492,0.0136898981130656,0.00910256175752485,0.00904798181049305,0.0179242802091088,0.0140525086489302,0.0125530657577951,0.00932533444017197,0.0131993105209782,0.0126162970220383,0.00940520249639712,0.0153702259363472
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0783865437504618,0.0493625845523852,0.0292426600534293,0.0439541210463538,0.0319105255775062,0.0309862397294742,0.0264247698506708,0.0421992163573642,0.036419895374307,0.0272446203483799,0.0338750748611612,0.029968125181815,0.0335945473814897,0.0339020536246664,0.060919003304716,0.0789833333042979,0.038581368826712,0.0978286986391388,0.0317409116866078,0.0340283795986335,0.0352246365629018,0.0330974763954984,0.0301001761042988,0.0320250378877302,-0.0249082942006235,-0.00725290493352068,-0.00419829283221259,-0.00886060448374913,-0.00495468246427179,-0.00624365933794653,-0.00388332661338419,-0.00263505593307746,-0.00652423963822129,-0.0044372329853224,-0.00786086742552895,-0.00536813934334374,-0.00616574270239926,-0.00443429857462585,-0.0183933806213908,0.00162172471797287,-0.00609383751891058,-0.0235865353047109,-0.00744567346142186,-0.00475116502030357,-0.00183846814593215,-0.0100239594150093,-0.00398754199913337,-0.00479508937734096
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0620257813622463,0.0376220562757258,0.0312703190343124,0.0338330209650836,0.03644093137098,0.0297815187140912,0.0271688321174881,0.0375546018333067,0.0378472980184724,0.0295560785670304,0.0368017716612189,0.0290608675044453,0.0333586241833513,0.0314431736577586,0.0495011753167225,0.0732072934088814,0.054248376226932,0.127033901625071,0.0366419489637734,0.0352705755513533,0.0303500140885225,0.0321669016666098,0.0373452868666513,0.0304696510199719,0.00458627263579958,0.00314344766457939,0.000356651610652907,0.00142285814415929,-3.34723861442892e-05,0.000525789306874164,0.00233407750557631,0.00245201210928922,0.000434994398488146,0.000424408073922004,0.00076042117664951,0.000505506679960436,-0.00053360453856354,0.000187796714724813,-0.00164014671378373,-0.00128603197605977,0.0118060113169401,-0.00130688777882727,-0.000624540466094647,0.00477282043665503,7.05675623358599e-05,-0.00222411003136983,0.00249524162056216,0.00208427486639725
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0590000696334776,0.0499012131877042,0.0298954354962435,0.0369102013486092,0.0298432064285957,0.0331516735712912,0.0314280694909375,0.0369744282228717,0.042348400973984,0.027400399993757,0.0463517906782985,0.0278610163836595,0.0361943210027666,0.0312756655243069,0.0504882705325375,0.114980563474353,0.0524805039062365,0.068071915150621,0.0293882588072125,0.0350562944715321,0.0314244259860312,0.0337840865434725,0.0360202670442807,0.0297695221472205,0.033487946316705,0.0298328085984954,0.0179057001728563,0.0178682192937435,0.0170201002153083,0.0193849611466578,0.016552080148407,0.0182520108506466,0.0282972484871013,0.014551278863548,0.0294468930406199,0.0192101781882248,0.0124396986556034,0.0179839422335108,0.0250295170638206,0.0676636010587891,0.0391747474140672,0.0349394871773239,0.0135044277589704,0.0203520963800588,0.0164854620006773,0.0156843574769767,0.0179960152981576,0.0174672218189794
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0558427953802987,0.0452942339275468,0.0304040246216232,0.0378338725852367,0.0343799804125327,0.0340410186124105,0.0322039259253636,0.0378116742092739,0.0358678948544346,0.0298683358094948,0.040674326439625,0.0304619212972272,0.0441585924523981,0.0367188372611794,0.0670715759336656,0.0880703836935167,0.0411967742697123,0.0743365537111874,0.0311611726794001,0.0375764275576331,0.0350176114095182,0.0345683106130023,0.0309380495175927,0.0345017068261265,0.00160873884740672,0.012479573502376,0.00333923566630837,0.0010461606724951,0.00401894940408882,0.00562798857062882,0.00492170271725175,0.00268881138565002,0.00370142132289468,0.00492770630679467,0.0110493434072336,0.00468560998041657,0.00584571454811555,0.00563617594811855,0.0102881971012236,0.0110475010546902,0.00504319324662467,-0.00982669983265137,0.00508666526529887,0.00464187240060803,0.00599193860190916,0.00636763081178846,0.0040900962005383,0.00616674236690375
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0632375567931419,0.0658453817237442,0.0318391891480848,0.0382626618452707,0.0366122097491753,0.0525220043722099,0.0339427453479536,0.0348213411315116,0.0419888175623335,0.0291274677130666,0.040184406227878,0.0434289051387317,0.0465930477090242,0.0406042115583184,0.0507941491048783,0.0549388470116404,0.0367627683719903,0.047112999242007,0.0305994729337257,0.0364916749418316,0.0413303597726911,0.0361464673308179,0.0316148301350081,0.0351984851349652,-0.0130483726141976,-0.00172418355101349,-0.00195888227764828,-0.00433972773904078,-0.00690293962773405,-0.0108036191761465,0.000296937306054991,-0.0063705680044676,-0.00797068734086977,-0.000967744942672424,-0.00374573309612074,-0.00753247166145909,-0.010109719454527,-0.00825116981199924,-0.0108965943057172,-0.00435384509891572,-0.000868911139287162,-0.00685472504556521,-0.00206855884358272,0.00157415766263881,7.99169733412186e-05,-0.00483271373551931,-0.00232195156600912,-0.00531708019717264
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0629301658314254,0.0358384328324056,0.0298650700740248,0.0289178451808013,0.0298921989112046,0.036851251322203,0.0344976045642256,0.086762700862931,0.0608972284304768,0.029549343237086,0.0309532407229148,0.0422687401407127,0.0351672798629835,0.0279659466195866,0.0571064903270742,0.0410877959058862,0.0289237480291647,0.0364932949760532,0.0309753833052088,0.0353447277126656,0.0313814479034721,0.0831390998969024,0.0364625100104935,0.0467284533400976,0.000316042923324383,0.000162458309772991,0.00390315114529966,0.000573277854558574,0.000312233763007029,0.00402217239428405,0.00269160861508003,0.00599252043705359,-0.00150072482026194,0.000190441678880264,0.00214683196495364,0.00238553148658929,-0.00147679415502397,6.43945366595424e-06,0.00687823014558376,-0.00130578201033402,0.00055481966532916,0.000365770948397884,0.00151933484827803,0.00252958855022027,0.00304603103857306,0.00526445431256581,0.00475546511199032,0.001336664104879
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0842542814933802,0.0416507020415889,0.0277053996202236,0.0345745562921996,0.0292754918168465,0.0301877427346251,0.0274467802246455,0.0479595112431004,0.0402410737132458,0.0304007396991929,0.038896994522829,0.0299083936839782,0.0347590426461478,0.0304344346846752,0.0437242385711935,0.0793140996653103,0.0408127301262768,0.115911918165464,0.0277578299127527,0.0346617584554492,0.0279405768750919,0.0358069795754033,0.0361867977527025,0.030187926483677,-0.00454990467255666,-0.000738648883477255,-0.00293112248749603,-0.00616682758373878,0.00489999350557295,0.000192812601318759,0.000577047770866585,0.00461993384953215,0.00259098770117271,0.00131802666228063,-0.00459405141452643,-0.000862594037225995,-0.00203241952387657,-0.00268995862344003,0.00037522226245197,-0.00442430840203566,0.00158079661432884,-0.00365520171592538,0.000789242231643224,-0.000223476635403472,0.002454006462914,-0.00225004364103236,-0.00343867561316322,-0.00219186037861176
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.103259097920754,0.0955990018387601,0.0285210194967651,0.0366192403976417,0.0369344391639979,0.0421634443899766,0.0284952980276504,0.0290232293656801,0.0357904175155385,0.0296596309964214,0.0356691438678449,0.0402901743611326,0.0369616876152775,0.0325284444020678,0.0544535251687839,0.0650080197537189,0.0431869802500311,0.0258699057056002,0.0358773685356975,0.0309222535722651,0.0307475777926874,0.0410219898959306,0.0324397612719863,0.0289583486937904,0.0163702267125975,0.0123724332597749,0.00257941452582969,0.00365413861150409,0.00524875496907016,0.00735869421038931,0.00284860264434472,0.00497355317670267,0.00373625147382344,0.00267474654799814,0.00432377572109438,0.00339899955879767,0.00372613856076679,0.00647611659787665,0.00744314445876247,0.0208271152845621,0.00523212005240683,0.00330002193086736,0.00340700991718522,0.00223567036622207,0.00438050225841995,0.00809329888208958,0.00335639687890625,0.00650784258876723
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0676289659544094,0.0501449350745671,0.0315649503100914,0.0592705235466472,0.0339645902555181,0.0345990111708307,0.0291780125611931,0.0367769786834911,0.0339560798308181,0.0281669700628326,0.0345521334414946,0.0429954417033654,0.0376308667241028,0.039637723295014,0.060496819480834,0.0625984513442056,0.0341433831719065,0.0814575493218664,0.0306245508528119,0.0372065005575375,0.0338505963410829,0.0356651695543865,0.0316946349628237,0.0321951617981695,-0.0120217392544189,-0.00431725470040917,-0.00396825620925844,-0.00142931478267288,0.000672658268388021,-0.00456099766537405,-0.000894353121639511,-0.00456315864733031,0.000954460064478593,-0.00274559551424515,-0.00171710596812352,-0.00100445330911101,-0.00509528542439796,0.000368208097329144,-0.00499314752052533,0.000383683314801119,-0.00115820973602644,-0.0152917492512599,-0.00116923777067602,-0.00111524602134084,-0.000630437525818652,-0.00548339477187195,-0.00104303806667493,-0.00359000907511653
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0632708077344731,0.0455156162612048,0.0266873689199469,0.0294128569700452,0.027739742036374,0.0579297755422112,0.0322368107236496,0.0345968696073643,0.032509810324036,0.0319200635379852,0.0338342490655051,0.10215982587811,0.0353511967215336,0.028450584365944,0.0737384776097573,0.0368530070835597,0.0310798754831148,0.0292078895420688,0.0421954382413077,0.0340422611215912,0.0297630676436686,0.0324890998329524,0.0422582235298053,0.0667570822237912,-0.0481027191857562,-0.0386745003463084,-0.0239797005499864,-0.0280568201365403,-0.0260938395573181,-0.0643119740160213,-0.0305233198536764,-0.0329861651349896,-0.0302095902877881,-0.0260493287166217,-0.0326962359539875,-0.0695507897977725,-0.0374659027275471,-0.0269194663463417,-0.0644023575674435,-0.0312387971731009,-0.0242530002295212,-0.0286048163392508,-0.0405409318112836,-0.0315950848918273,-0.0262987437894828,-0.0293580953382827,-0.033018194633819,-0.0786757801312392
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.049222138097161,0.0465619127330998,0.0295189337681479,0.0340391470126839,0.0345091356896758,0.0322732738154648,0.0313528265464385,0.0391147343045057,0.0393034811302552,0.0263870581033546,0.0398405480758449,0.0262367758606066,0.0404025377398924,0.0319204792176445,0.0558498482089099,0.0932501158967306,0.0453290489430429,0.106570194916958,0.0303354309891452,0.0289626009892958,0.0336373994252295,0.0378091430340481,0.0387073296572939,0.0288659058445705,-0.0010437243304293,-0.00038111046699491,-0.000899770719372289,-0.00157796857499497,-0.000488325880092933,-0.00198474408976192,0.000274729980129382,-0.00161549813215287,-0.00421412498168075,-0.00145804980035029,-0.00349604302702916,-0.00232499531159311,0.000192447523714256,-0.00258424642101694,-6.97347198463361e-05,-0.00692684164352127,0.00481584513266793,-0.00787107130920623,-0.00199869700853036,-0.00154432620045585,0.00113228061449405,0.000231363044820733,0.00190122536853299,2.19092773476328e-05
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0787804544590436,0.053445669865784,0.0291551876504089,0.0527721343624164,0.0392467354971214,0.0300634458338246,0.0298112609737799,0.0303896750195009,0.0359548195064168,0.0252341802443009,0.0365022307004915,0.0278717049802656,0.0343111777847886,0.0470801687604821,0.0481842791500271,0.0972296492896632,0.0383849257855565,0.0718065277238808,0.0264414063801985,0.0323671150803295,0.0410560849834875,0.029841774861192,0.0319701863592245,0.0320992047478149,0.0249401657887746,0.0218565669131046,0.0122757306719966,0.0190823007980019,0.0136723021170307,0.011891351425174,0.00974893977937491,0.0124356615842779,0.0132934416783321,0.00843962152149236,0.00458542773197649,0.0107353881080965,0.0137266359781864,0.0179037586319397,0.0200125603274973,0.0358961970564986,0.0164674322400517,0.0376591023256053,0.0122677242283402,0.0131582364081406,0.0172808534411918,0.0107892949616078,0.0156970277506082,0.0133654687698845
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0732142432648151,0.0586516796012016,0.0251454929414831,0.0406955396105697,0.0291513538521009,0.0348838019135632,0.0257998941152776,0.0447940162723419,0.0310233768072133,0.0220626917145891,0.0391777266531052,0.0268675828438466,0.0409509578676508,0.0363604192982126,0.0484701068849152,0.0786154416424467,0.0394741128495059,0.122030431608666,0.0268190287640425,0.0347332413745774,0.0293049822558524,0.0346351003715578,0.0339367584671184,0.023202019025347,-0.0270505946878806,-0.0113155282498811,-0.00705279229515312,-0.00549445869245232,-0.0105911403358884,-0.00958012501114975,-0.00685853644897343,-0.00656138818449299,-0.0130515146275761,-0.0065179321758009,-0.00956311056603905,-0.0100145812702399,-0.010739313769995,-0.012503791134404,-0.0189491026392288,-0.0280201498501888,-0.00448737208172854,-0.0480550031459154,-0.00779447693980024,-0.0119905869638955,-0.0101585950650115,-0.0124640884976572,-0.00663495311466457,-0.00687792671036487
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.081125700809546,0.0348742032661204,0.0260612481821777,0.0290616287354754,0.0316193929828008,0.0256168475628826,0.0274393688039998,0.0623243248067849,0.0348423409794862,0.0279338204799117,0.0353448592084473,0.0260689472326542,0.0253333989034757,0.0306450340261991,0.0531449320996826,0.0791714244006117,0.0451270974437296,0.141055479877744,0.0335933653386764,0.0345148132915717,0.0289825069098379,0.0255058749535327,0.0335513265335131,0.0270620631711381,0.0237295335101636,0.01299719635488,0.00998286513232416,0.0115409384734362,0.0130551221203573,0.00751851187619889,0.0109398138666216,0.0210264694427918,0.0129605253704447,0.00984928504018196,0.0119300286141013,0.0101998899699959,0.010441353459242,0.0113088803618575,0.0203416171127233,0.0273977423464083,0.0178210709705728,0.0538109169710214,0.011968228897927,0.0132677922240833,0.0104969021516117,0.00998326489532902,0.0132756992986987,0.0106127080679097
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0756008588095463,0.0546267924090958,0.0325490212440281,0.0328067347248304,0.0300830091457817,0.0334251529930558,0.0295027622870353,0.0416367219309708,0.0314138665202414,0.0210531571693836,0.0376016762165755,0.034011320669716,0.0364911786715663,0.0389358572067156,0.0394921218553226,0.153293964226816,0.028929825202049,0.0434210421996379,0.0228571746317417,0.026842197701753,0.0628601578995173,0.0381734537156081,0.0268738562381713,0.0275180963308401,-0.0576069458799091,-0.0412960613156612,-0.0268320300124629,-0.0235795059194847,-0.0245187237118501,-0.0278161170444991,-0.0224566838439711,-0.0333182787060801,-0.0202129373426304,-0.0165802754679582,-0.0288256112288597,-0.0274100919304946,-0.0287412841263604,-0.0328525977612937,-0.0331072993530655,-0.0952076422700405,-0.0256878130620556,-0.0302565874958232,-0.0180635867749501,-0.0213488130619732,-0.0417817364099757,-0.0252300497947274,-0.0212258663109291,-0.019698022880139
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0546284402694393,0.0427229751423007,0.0279664956069615,0.0367868684222849,0.0344552967600037,0.0302544643586131,0.0325502886570293,0.0384114557164613,0.0342676928958308,0.02954536123068,0.0455118485509542,0.027120336237931,0.0389217376507274,0.0365762990710759,0.041374216834798,0.117827071542217,0.0592018333424411,0.079801949983636,0.0274318085176401,0.033312395813852,0.0327487927322011,0.0366850865467099,0.0329915346466949,0.028905749469517,0.0206687875125143,0.0122442210705553,0.0101836035529113,0.00984843031365863,0.0109343701321651,0.0109587750343792,0.0106810827682143,0.0142495253041437,0.0145386794641489,0.0101318933751479,0.0124694687669232,0.00819832643080424,0.0122380740809672,0.0129803721943868,0.0171699579744317,0.0391513288439763,0.0226626887516051,0.0271020984536204,0.00970667319655088,0.0114666193208498,0.0114815436567568,0.0117353786255715,0.00957218505106148,0.00890073902644459
