"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent"
"1995-07-01",0.0325289049453726,0.109112970304256,0.0319592710481245,0.0546774923725939,0.0265495900135089,0.0426194993104891,0.0939382086050479,0.0289656845217479,0.0319336322895982,0.112182326194467,0.0349945469010699,0.0245105372363762,0.0284226287746907,0.103896150487152,0.0273188547112102,0.0288310504311772,0.0296827067786494,0.0397020195787703,0.0302337488279648,0.0254966554798498,0.0266314459584491,0.0358120752294351,0.0121483515350103,0.0593796042808944,0.00795180761471533,0.00739368062366814,0.00957518180900819,0.00687398622789325,0.0199123867142287,0.00793415965211048,0.00923306953337833,0.0233003458446276,0.00889785032192316,0.00675421777654586,0.00974743692261464,0.0346887225093008,0.00876554020692871,0.00969222236494219,0.00975268556733464,0.0013072617287612,0.00890492354299458,0.00758051225781789,0.00709070527733954,0.0098988623714452
"1995-10-01",0.0301878587158009,0.112271596798523,0.0338225269679464,0.0498978598945841,0.0252525573147677,0.0379624443942582,0.0891288323663699,0.0268779046384929,0.0298055847916204,0.118849942201559,0.0331085681264165,0.0243409714646964,0.0282962808280108,0.11883449102973,0.0272784987111244,0.0265701638718014,0.0289031988189977,0.0355058656122624,0.0301808973664763,0.0280842719484515,0.0262801254126377,0.0385595587254726,0.00964483125353264,0.0545925096452179,0.00841878364985162,0.0161638806127075,0.00605793135449627,0.00283265206146043,0.0156429633311128,0.00492102459752241,0.00579878947723472,0.0181394098266956,0.0099308042552332,0.00447485222572284,0.0096212348029168,0.04579239807302,0.00530664166020382,0.00778014960755788,0.00724622261944605,-0.00167346935480863,0.00688417254491235,0.00452509090497831,0.00796208105808795,0.0121601978677703
"1996-01-01",0.0310761732681666,0.102292939623536,0.0319929876528958,0.0547963927049291,0.028145839455693,0.0400027958419716,0.0933494730854882,0.0314721535498636,0.029076606159448,0.111611116085807,0.0333795719328182,0.024870390377578,0.0268004225088863,0.111906328090127,0.0301996930096854,0.0273119256554078,0.0286411526241814,0.0394076412715776,0.0325039154247796,0.0257771197396335,0.0262184804601161,0.0391668814774104,0.00603036924035125,0.0565228778800333,0.00352082129256098,0.0118754297745007,0.00771650108062703,0.00394483260182507,0.00797098488140263,0.00662216254204394,0.00386396677875502,-0.0104937764831375,0.00618505664352423,0.00425334170167555,0.00401250961514063,0.00426438551199687,0.00635819521074092,0.0075655845094792,0.00520205989939143,0.00516474573783585,0.00731995831735024,0.00515685668714999,0.00586698385158403,0.0053256287897314
"1996-04-01",0.0303570168921891,0.111656764580855,0.032397000020678,0.0655266887748754,0.0286447278162254,0.0413329917335654,0.0910535293947615,0.028281246416195,0.0300545380525711,0.101197782660231,0.0371929428551242,0.0275642505533732,0.0268424118974052,0.10945660377621,0.0270834183340719,0.0269598237360401,0.0287582686976473,0.0345435657507345,0.0256000098860479,0.0280828808489263,0.0289104518634054,0.0385030854588668,0.0286994965841672,0.0951033512740082,0.0200500552665208,0.0330663921533567,0.0195376299090025,0.023266177549089,0.0452911621259844,0.0190442311250016,0.0143674736018529,0.039640711665554,0.0200384786224969,0.0195995012617084,0.0179449219215115,0.0744194295201179,0.0166763062549094,0.0180683056779418,0.0226543980986087,0.0178295874721981,0.0157667434777799,0.0172239317575756,0.0176061291059347,0.0181167639215477
"1996-07-01",0.0296170629043588,0.113352250219541,0.0320112555051268,0.0661798515342357,0.0271943839284218,0.0398008530830868,0.0923846864919071,0.028082478023059,0.0299158329137887,0.104197632952699,0.0337827643608274,0.0257651225766466,0.0268829475017425,0.111932598140091,0.0275691387519437,0.027045032831143,0.0304211661207527,0.032000336269551,0.0258995159479142,0.0297251182132116,0.028002599095383,0.0382373726345685,0.00620916701582553,0.056115514637685,0.00477834680766124,0.00483733636204102,0.00263568960320429,-0.00110239469483919,0.00922229961402543,0.00366551935378684,0.0038903780401564,-0.0175142616328567,0.00458215847084814,0.0016685900792858,0.00234828927841746,0.0305564243413117,0.00234627655244858,0.00516722790541031,0.00626124608747045,-0.000222134445521083,0.00258622746514341,-0.000118604767029509,0.00319831595409978,0.00155639873781966
"1996-10-01",0.030739527396461,0.106654151967905,0.035113906320095,0.0682308785211003,0.0257615137065855,0.0353799272839187,0.0953203008524001,0.029204500808778,0.0300462111096173,0.108377963330659,0.0357315350845022,0.0245211386040208,0.0266819014890365,0.112153941449652,0.0292363261988173,0.0273620163980253,0.0308499724494182,0.0342640580685236,0.0282682685735945,0.0250401520137952,0.0256160222838232,0.0354457860892704,0.00931668303201007,0.0785633151373816,0.00754422880491949,0.0201333537375429,0.00642116320747356,0.0096071894183709,0.0171260520767241,0.00740373305173272,0.00765978290247429,0.0112389846213066,0.00787970320878299,0.00738206793146589,0.00833536393959891,0.0131615229066153,0.0100599112378388,0.00679978741151556,0.00736650106993098,0.00584084473876227,0.0109672220980165,0.0076110939653841,0.00761546882456409,0.0104374453071471
"1997-01-01",0.0343337899328768,0.10488164937537,0.0349411963559867,0.0569964080916774,0.0268629474378795,0.0379849827408744,0.0957700479190379,0.0278598451339758,0.0286762950359239,0.114221325479749,0.0338469809585586,0.0244866787522924,0.0270391833662187,0.100880962674761,0.0279655216787281,0.0290496883015811,0.0325826107909024,0.0390736345234326,0.0286132991737775,0.027812855734739,0.0261142075888331,0.0400058889528234,0.0115444559324072,0.040259177362351,0.0126236164445994,0.0113974778620127,0.00745855844026906,0.00562527221408314,0.0298205585817743,0.00913819299801826,0.00668500198182639,0.0123002134233151,0.00939977145231221,0.00544848923482408,0.0051651542472523,0.0299507542967443,0.00721313859104171,0.0110212320915639,0.00898413913830627,0.0150910709199446,0.00581670160529466,0.00800950007733072,0.00571197963515111,0.00871521774257622
"1997-04-01",0.0333733776739496,0.098505023540336,0.0331293980687005,0.0595891363432296,0.0244899386271901,0.0430493279404016,0.0911152353169804,0.0248924275837457,0.0322407978733601,0.127992453888617,0.0330839832615576,0.0258166336281344,0.0271839232080915,0.100053900243065,0.0275173107691262,0.0259815816216927,0.0272463858902793,0.0392264697491748,0.030167113890033,0.0295023419067468,0.0259092651621448,0.0399339738134432,0.00670900361057645,0.0263262688121085,0.00732010191152154,0.0191836401561657,0.00660013156144351,0.00447492420294542,0.0131794801520001,0.00630486375884533,0.00822550993728418,-0.0257990247488643,0.00619720050722747,0.00769362688689517,0.00484532710075761,0.0591469255338309,0.0079794950610693,0.00680580828841498,0.00625954413193694,0.0101160968680208,0.0091440141719637,0.00493762312095782,0.00426161305451256,0.00624555665007695
"1997-07-01",0.0322985046593936,0.111470401239964,0.0331342162567656,0.0633678903987543,0.0279884042177437,0.0369977894623606,0.0999401485195206,0.0281502761995649,0.0295673755781791,0.0987564406006258,0.0351728935201086,0.0247574107307214,0.026878655372182,0.109055718463708,0.0282547994644424,0.0285964479076903,0.0289179770246711,0.038040908622721,0.0265774144706991,0.0264052680401051,0.026412379815064,0.0392586794350144,0.0149626469655294,0.0375655941772187,0.00691249045117951,0.0216869430022743,0.00636411657145375,0.00438317589366523,0.0314251990560699,0.00774462671729576,0.00842496176968458,0.00520464252827218,0.0113911462226842,0.00735545014329368,0.00754046436547746,0.0568569151982606,0.00782459734433658,0.0092647941872926,0.00967045088864956,0.0109715683307591,0.00812897965321671,0.00709943890687381,0.00899787344699181,0.00981120264247772
"1997-10-01",0.0288322708226041,0.103826938707476,0.033268037509028,0.058405642958048,0.0270052923808924,0.0354370427240929,0.0899567221829598,0.0310548965108189,0.0288000749044815,0.108383234181021,0.0341376993742086,0.026537299080809,0.0284928987887229,0.105920716238857,0.030037075543648,0.0268749238256169,0.030128292599435,0.050469870176151,0.0275409306614387,0.0268954902967546,0.0260737014906574,0.0419209490422784,0.0161651150659507,0.0329541377340363,0.0136587352679615,0.0235588032277676,0.0126603648353326,0.0124543369371356,0.0424964580937951,0.0106479636092853,0.0136941354887398,0.0213517982113439,0.0177502920691982,0.012232224869115,0.0123032051470728,0.113686510308221,0.0112225796301491,0.0131917850861517,0.0122197666291715,0.00921734192959009,0.0148051563526153,0.0114805601261394,0.0139338125359222,0.0177966811262423
"1998-01-01",0.0302617742734305,0.0971348772133975,0.0323250222640695,0.0670757669191749,0.0267814831738566,0.0365256573586693,0.0933722177786888,0.0295987594722625,0.0357007378938759,0.107273746342128,0.0338290917354155,0.0259618326184466,0.0265489808291224,0.108800889035435,0.02661040812719,0.0290222095924474,0.0315347848223126,0.0487318939738182,0.0264455807856139,0.0272352580396649,0.0253288003936721,0.0339002273573087,0.0110822000310452,0.0293661669749611,0.00795657800691048,0.0016967729400376,0.00625332626517447,0.00349956502897295,0.0109140475448463,0.00929658467466485,0.00715769887467887,-0.0139058513850656,0.00858325099601299,0.00488265919202774,0.00569355372165361,0.0329014016072344,0.00591262433366394,0.00556692514869137,0.00766277045513323,-0.00338624924078209,0.00425067377000806,0.00554097731321644,0.00480840275538061,0.00512861217295128
"1998-04-01",0.0287203161391048,0.0988377323310386,0.0318038110267255,0.0621421731157674,0.0263011140351507,0.0380818467187341,0.0930854547208199,0.0298491370786312,0.0293635471534633,0.115257118363652,0.032511874479568,0.0244107301763358,0.0271300438599753,0.107856248248509,0.0291131114387015,0.0282471758763112,0.0307691547168573,0.0504475959178983,0.0265355774973788,0.0296679816937284,0.0259350837430946,0.0339331716685541,0.00135676154870674,0.0125732394491318,-0.00411828022251178,0.000235704399881672,-0.00199574046991407,-0.00948539376869113,-0.0170184799760429,-0.0022487680424698,-0.00566972302658997,-0.0309153314388112,-0.0050106914285117,-0.00494053438774921,-0.00467135200352138,-0.00766954658766957,-0.005960233042618,-0.00345588795830691,-0.00231991374016086,-0.0245866693276654,-0.00459726107230958,-0.00661476794777109,-0.00580705411591138,-0.00995082853555522
"1998-07-01",0.0309031629997067,0.100156805113502,0.0354235239521677,0.0647576925080884,0.0257151501769198,0.0334699315586113,0.0961964130554935,0.0313481345753216,0.0296751486763832,0.10759852319215,0.0325196659396873,0.0230423836393122,0.0267521396977993,0.10912883895991,0.0272704073269145,0.0265619801290557,0.0292316678282868,0.054739941734357,0.0245243474033681,0.0259532735634064,0.026707467099054,0.0383234008705049,0.0040858878663715,0.0152632940618312,-0.00406198084337619,0.00188069074880787,-0.000721084524476101,-0.00418822901472434,-0.00896693703082455,-0.00420085115854644,-0.00264305513243172,-0.0433014927127198,0.00129854874899802,-0.00182298661660097,-0.0014715311404196,0.000133817251069304,-0.00311827350421677,-0.00176925700698432,-0.00476259049451136,-0.0202934704555502,-0.00178914009609784,-0.00194860375298499,-0.00051209479786024,-0.00037053393536273
"1998-10-01",0.0332056797025792,0.0947265110252927,0.0374491333604981,0.0597059190314171,0.028669863432221,0.0391269919275077,0.0856919008580335,0.0309524092267041,0.0321433447368472,0.117647727358006,0.0334688181433893,0.0246276129039547,0.0301752669416307,0.102595453636057,0.028765273088145,0.0275826200409641,0.0331815951543315,0.0464850492216377,0.0251179390746764,0.0239434426683336,0.0260196537168765,0.0387177947508975,-0.0021535800786668,-0.0025869915970749,-0.00585585103084852,-0.00230207662157003,-0.000410913807561878,-0.0128104637328846,-0.00757666140879584,0.000567442709122181,-0.00399902236379061,-0.0508651283227762,-0.00335840194506133,-0.00391725649996389,-0.0023945626791107,-0.0141358203265813,-0.0055175413910716,-0.00265173069399356,-0.0059494056184197,-0.0143626809956697,-0.00169381237572842,-0.00285744155727541,-0.00360134714485591,-0.00167741518495063
"1999-01-01",0.0341089102174619,0.0885903528025399,0.033095649796152,0.0604656561876628,0.0312366466775396,0.0367431492228995,0.0912436787215725,0.0284768221803355,0.0317803653928551,0.106965243290641,0.0339305535934396,0.0270556100616769,0.0272049915614771,0.115701391806596,0.0302983887775515,0.0282337840064743,0.0280903290051059,0.0469981856571212,0.0263311388032497,0.0277452113399319,0.0275064584352111,0.0381974824625049,0.0196943389084173,0.0185711451497459,0.0101913699587585,0.0207086300716576,0.0140561758174311,0.00904605505247524,0.0329535928917177,0.00943650110350295,0.0106720896862568,0.0164921081743996,0.0128190926205744,0.00841841391561031,0.0109707032678389,0.0622842019200303,0.00920509236892815,0.0112641826322783,0.0142487859440258,0.00112825643417873,0.0104016056200863,0.0103185547145611,0.009891096250832,0.0144061362062695
"1999-04-01",0.0326201717317668,0.0896374114081942,0.034304714641515,0.0704606729082114,0.0242505997547675,0.0406894195272743,0.0941957812857429,0.0278506724201275,0.0300474062838241,0.10940285396952,0.035647035423414,0.0262478461334,0.0267122605497268,0.112974630818762,0.0291820708679518,0.0272220826219889,0.0288427368681285,0.044351912295235,0.0285031969928941,0.0279995856681122,0.0242162264751046,0.0346407113543378,0.0125003879400982,0.0185544404262617,0.0147536367961461,0.0228834784996868,0.0100844848277597,0.0114538598420322,0.03123508040058,0.010833186206526,0.0114920735676155,0.0276171235479638,0.0141630052455873,0.0110205756497463,0.0102408602590691,0.0783657344963883,0.0113155083621026,0.0119467185724771,0.0116523676822854,0.0121760466256249,0.0108772681136356,0.0106603759222552,0.00926782137470287,0.0117068883294841
"1999-07-01",0.0292657080672796,0.0882283078123835,0.0368244985780202,0.0690703121774493,0.0286332057285294,0.0366163019986297,0.0903263667066767,0.0259673635968973,0.0296580871942285,0.118507545309819,0.0349268847948234,0.0278649544484656,0.0317535956584691,0.102775488141288,0.0283320151884534,0.0286945244019699,0.0292133107741838,0.0418515816198268,0.0289591760954933,0.0255485659804649,0.03105154327498,0.0359306624516686,0.00460819905280179,0.00987513644116886,0.0066146983987555,0.0262779627359865,0.00349166944558796,0.00404882853991278,0.020173227458707,0.00513135149038693,0.00514285239079381,-0.00753091228732694,0.00749869028250168,0.00399188370290599,0.00309169368792762,0.0473854388664422,0.004501950829479,0.00513058201090558,0.00444905986279199,0.00718456654748252,0.00603586164284703,0.00378560448666024,0.0061851967528475,0.00408186770508965
"1999-10-01",0.0321694990101359,0.0881111199475845,0.0341081886571512,0.070367741816444,0.027870093317306,0.0363239533183747,0.0854872841038833,0.0281432375908558,0.0299705229751428,0.114769864638073,0.0352958093215059,0.0253404580772643,0.0278519381934263,0.11598723900196,0.0273174853545987,0.0264556434203229,0.0279970638454041,0.0468463013760313,0.0277796845987358,0.0278699122303946,0.0264200124255991,0.0375169467798061,0.0161777800474531,0.0119036930068359,0.0117481132204166,0.0248259346069233,0.0110709849086007,0.00849509977836082,0.0402434398258842,0.0123444715834376,0.0113299386201239,0.00622071272429898,0.0125482898531935,0.0102712199011093,0.00908285694260324,0.0719353327651788,0.0103577579394786,0.0114404267671126,0.012911168148663,0.0179230472070571,0.0111829970538604,0.00913295232743857,0.0109989915909688,0.00896017805488018
"2000-01-01",0.0353656601305323,0.0820407494882435,0.0346399936205595,0.0734040526099406,0.0273354726157673,0.0402774327057378,0.0794450763406782,0.0329463307580906,0.0315587572801086,0.112665908642969,0.0312159647967731,0.0282158939548805,0.0293117088388117,0.108617284915369,0.0281529121317591,0.0289198391993107,0.0291491248608169,0.0436845765081842,0.0265301397352854,0.0303488544466213,0.0267671140774811,0.0394071523420797,0.0196601067734206,0.0324001103618054,0.0143376888532137,0.0386672150009197,0.0130283306180253,0.0168491051713917,0.0374403069960459,0.0146976530161379,0.0166710292876851,0.0423186995947937,0.0169807191178497,0.0125804141128648,0.0102868068308214,0.0671390918567445,0.011483814413287,0.0119011242911905,0.0137020094220698,0.013575738137519,0.0118141950786524,0.00923748735912822,0.0126572037667432,0.0108551588401122
"2000-04-01",0.0354934416839731,0.0784050429591412,0.0341404806039642,0.0661391577137827,0.0291403235503538,0.0401260644118862,0.0765264198353448,0.0323932972372924,0.0323671772599137,0.123671945952108,0.0352660252513977,0.0283100765325602,0.0285484787635093,0.105039699806868,0.0312630344607456,0.0286786652561983,0.0274598817260336,0.0432265019129074,0.0271901863528778,0.0283462848127539,0.0274667001034096,0.0408011138129793,0.0123661333832067,0.0191213009643536,0.00831148433126791,0.0274906424871318,0.0105194867100683,0.00635837888178267,0.0237420622129813,0.00660768904310599,0.00992686790039736,-0.00625726852789952,0.00845489916129821,0.00948411883421527,0.00984141801640277,0.0498837181381969,0.00920226943606584,0.0114050786010012,0.00828840618831864,0.0121369132332148,0.00943957452298961,0.0068860626911522,0.00809489759836336,0.00917612114561561
"2000-07-01",0.0345645518613696,0.079450170560676,0.035886559503386,0.0769564811081572,0.0247564409855448,0.035841190964037,0.0827485478299324,0.0294123795368955,0.0343840413165334,0.128663554759665,0.0329879762617004,0.029194263948408,0.0256295146662103,0.106833449934103,0.0234958379842837,0.0292878464076504,0.0281180254662704,0.0453034852559742,0.0234118308612585,0.0287681122498513,0.0264087454386143,0.0378969930994792,0.00292043257994692,0.0198900698403382,-0.00252103007814328,0.0164058460325034,0.00384766514302583,0.00525191133485652,0.00221635808943394,0.0022565409332948,0.00392397750523699,0.0247706454106015,0.00134657183127759,0.00687722538345226,0.00323254089010188,-0.0128795620993223,0.00200356003311932,0.00409236577956165,0.00272569201629668,0.00923089183866361,0.00275875751431644,0.00496329155082346,0.00150525318619893,-0.00923214335764647
"2000-10-01",0.0320193717521188,0.0743922951963459,0.0354219342060477,0.0714749357790313,0.0266090735129835,0.0358627899087199,0.0906943388550025,0.0273567030581348,0.0315194799673377,0.127228566999872,0.0328618899016349,0.025844345378617,0.0265048596900508,0.118592535049992,0.026741878096665,0.0287468503600127,0.0316847825415986,0.041375755787483,0.0257494552753347,0.026703505604808,0.0262106469917904,0.0364040060864189,0.00629341763462152,0.0104294470964562,0.000786472224525422,0.00742242320002858,0.00407570009328127,-0.00156749892597069,0.00359821563559368,-0.000266264910060034,-0.000205940148702251,-0.0196725736082447,0.00195842452386445,0.00223034266518017,0.00290811032688725,0.0157026264790136,0.00210107258228415,0.00392960787114364,0.000502598227765142,-0.00060968339286195,0.0024249964786726,4.80276108670902e-05,0.00202961691641208,-0.00263647923919533
"2001-01-01",0.0344945823977203,0.0788393062578266,0.0341632886692463,0.0579653063525275,0.0264581684497821,0.0384105817793309,0.0793297091586011,0.0311799834636991,0.0355841267638932,0.120361576474581,0.0365612479998261,0.0263358744727883,0.0286147461205753,0.127885553603058,0.0275195943472839,0.0301501919648275,0.0315766078586095,0.0395496199049244,0.0286000442674348,0.02662206455666,0.0262477027103515,0.0335501224264522,-0.00644883161673312,0.00660169875797399,-0.00990905068402236,-0.00432412662336583,-0.00725791612637864,-0.0124041184632982,-0.0225348425781165,-0.00955619586586383,-0.0117348975458099,-0.050676823973365,-0.0120060732534529,-0.00826296831423729,-0.00973547157966291,-0.0465931252305209,-0.00720564221196673,-0.00699201710552687,-0.00602470115434935,-0.0238094506827952,-0.00804311109922461,-0.00593785053648367,-0.00698208074260382,-0.0142262861875127
