"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"1993-01-01",0.00981907336015056,0.26003061290185,0.0119659231091295,0.013171899138913,0.00110253969345391,0.157115814035107,0.131610708938417,0.00502882636295248,0.0130648175909758,0.0426375762086489,0.00209147128665981,0.0130577538696748,0.00558588039027518,0.0230657645428719,0.003979968347053,0.0130176354800088,0.223555315760351,0.00705822077889108,0.00110253992717658,0.00393921027622134,0.00153287372283697,0.00268850991550388,0.0137730003598384,0.0196693946221855,0.00110253973419987,0.00110253946347183,0.00444866353116424,0.00885209923698243,0.00372628825321725,0.00110253916181863,-0.000146388119895053,-4.59826121070569e-05,0.000127283475236203,0.000200160870741406,-9.13850652818828e-06,-0.00408638101809441,-0.00258198167426465,-2.1299810526971e-05,-0.000194332443222079,-0.0022170143906056,-4.11524384786915e-05,-0.000145858737614133,-0.000190471217276347,0.000342068079706589,-5.79728797905438e-05,-0.000501670481950969,0.00235811552878823,-0.000393800060099791,-9.13849310489461e-06,8.11695258794939e-06,6.4180698400457e-07,-4.90636808907193e-05,-0.000523622674104409,-0.000751421449737299,-9.13851036490559e-06,-9.13852726622192e-06,-0.000260395397213213,-0.000259052784635072,-8.10220089548865e-05,-9.13850873749256e-06
"1993-04-01",0.00749792047581413,0.279663384243771,0.00789689677464503,0.0144940823919477,0.00229362534408102,0.157809145152155,0.119061169767514,0.00459557498527964,0.0101964756060624,0.0409621552705339,0.00115575586709464,0.0105443305632285,0.00684128170207592,0.00701416874333123,0.00862120458633669,0.0227872808451273,0.241265000584512,0.00797817441323256,0.00428598692956937,0.00115575583400529,0.00519832052479868,0.0032474153552314,0.0086145505240102,0.00769286900936213,0.00115575573938255,0.00115575541533922,0.0025040351718162,0.00763541280889547,0.00115575678992317,0.00552075858092423,-6.69256980209236e-05,-0.00101783489018272,3.71917515204801e-05,2.08641033635664e-05,-2.53179006108812e-05,-0.00627963910536502,-0.00369144329648527,-0.000110619390486449,-0.000719511696206579,-0.00197590379214946,-1.09144969121281e-05,0.000179024169200867,-8.50524977804281e-05,0.000244531417479788,0.000319333317882928,-0.00115074026189379,0.00353024102886242,-0.000335791564727589,-0.000100740928997631,-1.09144616497618e-05,-7.60769186805694e-05,-5.06291424652292e-05,-8.12062780280369e-05,-0.000330075128352158,-1.09144740259437e-05,-1.09144812423366e-05,-8.93028359582328e-05,-0.000317960631138747,-1.09145047756587e-05,-0.00013772097199642
"1993-07-01",0.00881456186828999,0.282363919497616,0.014720173759329,0.00984421604355323,0.00111365266021758,0.159396941391442,0.117231216902014,0.00262815596323987,0.0122351380821362,0.0361952472258842,0.0027517802147216,0.0105547193185642,0.01053870000167,0.0155339797354092,0.00405352491084929,0.0155609779041422,0.224002327314107,0.0156935348709613,0.00149392067679088,0.00135617808276244,0.00306857131598625,0.00382806261199621,0.0095636126589536,0.0081415861432281,0.00293465229356876,0.00182403549167478,0.00440616809288822,0.0137735069065637,0.00172879580939405,0.00464814225204611,-0.000232556345830838,-0.00269136925719608,0.000289963029960517,4.28209571438387e-07,-6.11949224475965e-06,-0.00331670176801292,-0.00201621565514587,1.55162250519848e-05,-0.000484568645882405,-0.0012259051350353,-4.93868293411441e-05,-0.000114771733278702,-0.000136238774390775,0.000323922469031702,4.19302852522608e-05,-0.00047072583989619,0.00369040558770404,-0.000289632006948727,1.59249849648924e-05,6.00672988631071e-06,-0.000166581757214551,-5.90602428429623e-05,-0.000108673826709503,-9.86603594679432e-05,-9.65542193713891e-06,-2.24134014039167e-05,-9.59828261372331e-05,-0.000452058238870255,-3.32581409561049e-05,-0.000270879454847148
"1993-10-01",0.00810839972747238,0.255567874800117,0.015773726157091,0.00805545292595046,0.00147409963714779,0.162976637724465,0.126155121293436,0.00738458759642344,0.015244860107816,0.0425345264102051,0.00130125358021315,0.0135651001316983,0.0138945259958232,0.0167268171594299,0.00715155752101017,0.0168909041115073,0.242079316569696,0.00507440153006914,0.00371302730915775,0.00197350298234655,0.00119815667117191,0.0033469186173879,0.00621286001918528,0.00359005702903719,0.00286596601990155,0.00119815694114425,0.00377455399684121,0.00887284884473988,0.00119815795880143,0.00209663063071304,2.35939427691461e-05,0.00566005409824761,0.000380678985129163,0.000196317085801083,4.8769717716761e-06,0.00107533359678075,-0.000414491296813339,-2.56605380018194e-05,0.000129015796700145,-0.00064113312197075,1.49342128500151e-05,2.27128907556007e-05,-0.000154872775121204,0.000532149354912207,0.00025545272625428,-0.000497752908605688,0.00280912946598704,1.52066570934957e-07,-0.000221693928357914,6.40973851503631e-05,1.40750773104483e-05,-3.60553659522772e-05,-4.57026233885399e-05,-4.54986698427039e-05,8.33504740252332e-05,1.40750838437337e-05,-0.000188707205769334,7.1638109349003e-05,1.40750799170728e-05,-5.24691865345831e-06
"1994-01-01",0.00666017810826735,0.251382386655213,0.0193372839814707,0.0144563984195719,0.00116013597727475,0.128494948511992,0.146871265668573,0.00585412460652603,0.0136338997109165,0.0434271806959747,0.00163879304498213,0.0145934029353082,0.00171125308059667,0.0117408336843241,0.00767412929550301,0.0255134482614008,0.251034542275657,0.00914300174520051,0.0093237822663905,0.00145037743916461,0.00166678479623261,0.00116013575405447,0.0107777989959439,0.00322166689333105,0.00302699418216144,0.00196863116855982,0.00497972558284381,0.00524538691460484,0.00116013684443063,0.00169137250353045,-0.000144013654352192,-0.000318971210548892,0.000160544163339716,0.000161583451938693,1.84569213054874e-07,-0.00211232429866306,-0.000686505321408399,-6.31133593861403e-05,-6.40423492053056e-05,-0.000804860139998385,9.66292265525092e-06,-0.000290861794177018,-6.12182219705274e-06,0.000223936101957126,0.0002510453764727,-0.000106408332945169,0.00413868297420422,-0.000594835360014193,2.91702191833211e-05,1.84571764240929e-07,5.57443923447951e-06,1.845681721039e-07,-0.000230300027974638,6.88962943660124e-06,6.26482056104859e-05,-1.1837675430485e-05,-7.08878392873507e-05,-0.000219824467891932,1.84577468647237e-07,2.96977020424469e-05
"1994-04-01",0.00731764293679019,0.284611367552009,0.0335855820808524,0.019435762341498,0.00179351705491953,0.137723036792025,0.11301037299871,0.00862769395806679,0.013683719054144,0.0450633830969935,0.00118653204304157,0.0112843099321648,0.00118653185777399,0.0210680180396798,0.0030442313985415,0.0214202000623545,0.232263036672744,0.0145260969781357,0.00238921752740175,0.00118653180180074,0.00118653114428812,0.00157288470386375,0.00561406838431667,0.00118653144800008,0.00118653184739007,0.00118653107428155,0.00118653118205563,0.00437983054532687,0.00485796430897614,0.00323581118185481,-0.000104916777181023,-0.00433803357760446,-0.000778788815299355,-0.00104942092450191,9.34232199632705e-06,-0.0012221105925582,-0.00168786997868682,-8.53778887534582e-05,-0.000213524784058953,-0.00140691394849868,-6.02444046896911e-06,-0.000234923374372851,-6.02440386217483e-06,1.81518553385965e-06,1.67681955417536e-05,-0.000568735481510336,0.00278949730889042,-2.15601498139016e-05,-3.76740173603479e-05,-6.0244175748798e-06,-6.02440254567801e-06,-6.02439571438727e-06,-5.68377001348823e-06,-6.02441245116499e-06,-6.02439811062642e-06,-6.02439422964877e-06,-6.02439203793538e-06,-8.12592654994187e-05,-0.000199257688206105,-5.99528119963788e-05
"1994-07-01",0.00911758075296956,0.270015997762697,0.0209139163831075,0.012683466887459,0.00119802812486929,0.16393648849968,0.123160745389831,0.00650444790930148,0.010797506036514,0.0431554150315879,0.00145610212313957,0.0123194533389412,0.00119802890633168,0.0153365478945192,0.00401849990992448,0.0222336009202817,0.23895791480474,0.00875903714435893,0.00373407668176564,0.00172836521483806,0.0011980282352087,0.00119802841579379,0.0117968657053004,0.00226690944994762,0.00142083816226381,0.00119802826793857,0.00184057642285939,0.00438659885106792,0.00202508256560311,0.00144382420715945,-6.38211946537692e-05,0.000325820746995772,0.000334343589102436,-0.000111363318925053,-5.52347731339725e-06,-0.00384895966188006,-0.003048458355475,-0.00023067636863952,-8.78373815097556e-05,-0.000553911642783093,-1.2222596216044e-06,-0.000250355938244792,-5.52347850373484e-06,-0.000125578082517272,5.54493874327047e-05,-0.000971224411856367,0.00356933744899738,-0.000371386363028462,-0.000150257924444834,-1.28845924098913e-05,-5.52347963767611e-06,-5.52348015078339e-06,-0.000344929500756846,-5.97636518883917e-05,-5.52348087348318e-06,-5.5234781167092e-06,3.61202240748395e-06,-0.000160568941476385,2.7470382501327e-06,6.92188350900139e-06
"1994-10-01",0.00780038174491576,0.273510102366946,0.013168636650366,0.0177213726713509,0.00114936509057033,0.155129760049907,0.130572946200693,0.00360275274500372,0.00666011319410089,0.0405863428951551,0.00302178771996025,0.00669773106444357,0.00334171056535558,0.0165689079512168,0.00328826236919376,0.0244736391027718,0.246919677407245,0.00645462843817258,0.00209023140489726,0.00534144045047609,0.00395250997015882,0.0021414728329346,0.00978697930068385,0.00269723587826474,0.00152515031162529,0.00114936549724816,0.00114936488303452,0.00456023755370178,0.00378852828398642,0.00114936540562042,3.02559619897946e-06,0.0049399220933166,0.000243451475428639,7.31176730354555e-05,8.99456857724932e-06,-0.00146617356243905,0.00032336679088558,-3.62696592008849e-05,2.91456600040886e-05,0.000160099435711094,3.5276621918274e-05,3.4246134795822e-05,7.34753082974482e-05,0.000845785921701106,7.81915259598281e-06,-0.000864839725266725,0.00265678097152362,-0.000240664857747259,-2.60458249187041e-06,0.000246777846659518,-0.000188082512666663,1.34777071818501e-05,-0.000224848700639794,5.45201707744162e-05,4.45417958890995e-05,8.99460750505263e-06,8.99459767695341e-06,-6.67937019293719e-05,-1.73591932983693e-05,8.99460456942188e-06
"1995-01-01",0.00585161713247341,0.282082488435959,0.0217103035017809,0.0123169899516309,0.00113975484772117,0.140629856805497,0.129105332787001,0.00361756597860936,0.0154298240757453,0.0537142728898722,0.00155102877707295,0.00633044481676799,0.00156481522832761,0.0175007071174319,0.00198439151084879,0.0236880005502436,0.228059143940913,0.00587622947214589,0.0103976509244269,0.00113975503636756,0.00416473014381994,0.00125541080319111,0.00949123285860757,0.0077017352681258,0.00113975493871504,0.00113975475672014,0.00170810666028291,0.00443615490131798,0.0026920993111092,0.00258084657727481,0.00016920493172572,0.00243569864965562,0.000670870197011835,4.88998145661234e-05,-4.0068484599441e-06,-0.0034354196663682,-0.00441047755917807,-8.21461055257942e-05,-0.00059765556021325,-0.00325632849648021,-2.77342163789103e-05,4.65182446829928e-05,-4.47660595076427e-05,-0.00049875560251112,-2.30572890530207e-05,-0.000727691290044502,0.00198478115393311,-0.000262135113901938,-0.000305500389459709,-4.0068751068899e-06,-4.86570526320974e-05,-1.18787539417316e-05,-0.000270400553318607,-6.9156644853613e-05,-4.00685002207237e-06,-4.00686745067096e-06,-6.22223498217323e-05,-0.000133730356487945,2.42175664328511e-05,-2.00190183333265e-05
"1995-04-01",0.00650389320892061,0.286679098767428,0.0136651710750893,0.0106095132641278,0.00207247563658516,0.15508807079795,0.130065509504062,0.0078372542388938,0.0108722982595076,0.0476229463884203,0.00114735023756472,0.0195975075069819,0.0062006068864329,0.0236827105929186,0.00239472822272073,0.0105179319487227,0.222895124989556,0.00317139201039729,0.00114735117622493,0.00114735116579068,0.00222278545210264,0.00114735068410563,0.0137644931810278,0.0107860939841699,0.00114735083424012,0.00114735024070697,0.0027241810960283,0.00184740721147636,0.00114735110218817,0.00114735033565907,-0.000411672163947644,-0.00268955703095555,-0.000178010944975065,-3.65915572113074e-05,-8.13939088894562e-05,-0.00507645150217343,-0.00343211266033601,-0.000241205190545247,-0.000213389184314816,-0.00237701159450111,-5.87346265413865e-06,-0.000816348801869572,-2.99001850063059e-05,9.97855460103577e-05,9.66507270053739e-05,-0.000697145783993558,0.00384093311951113,-5.87348049943143e-06,-5.87343390523322e-06,-5.87345393577641e-06,-2.29438708356726e-05,-5.87346804687292e-06,-8.94457643498381e-05,-0.000368643487133973,-5.87346046800841e-06,-5.87345736205918e-06,-0.000115375568741023,-1.76493318704195e-05,-5.87346011263067e-06,-5.87345344558273e-06
