"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent"
"SPEECH_386","1997-10-11","1997-10-01",44.1142857142857,0.0199673148804169,0.0251565659643208,0.0225468146691181,0.0230848853578408,0.0173646816304264,0.0197561948560301,0.0260461054941945,0.0298434292337106,0.0244616368811611,0.0194047653643751,0.106992815821382,0.0194492230773969,0.021167962745764,0.0270796917738369,0.019691747857877,0.0184939592916862,0.0280593914606065,0.0284634990370095,0.0257500909275578,0.0235161615702776,0.0195143173022666,0.0196332828731484,0.0267170094659353,0.0319216343281037,0.0270909576530477,0.0283178960594648,0.0204354531564422,0.023642786066925,0.0339268478551729,0.0212303392217036,0.0191084131556969,0.0188701117276259,0.0193787741739188,0.0205021901258285,0.0231110878157382,0.0195474176649437,0.0584215252983821,0.0223330181606669,0.00293618040625594,0.00927202375198975,0.00736479464683215,0.00702219036909265,0.004601647915259,0.00264723701965239,0.00389245866465174,0.00191369206987992,0.00639866084236255,0.00309755647127632,0.0261961525875758,0.00316164139884254,0.00687187689285595,0.00635210555530589,0.00475580051384856,0.00337177937138831,0.00829850509584528,0.0083228753487782,0.00593275481626219,0.00314771089027785,0.00416787795518242,0.0056307363318564,0.00734459378887025,0.00570955269234599,-0.00108902048128682,0.00744146556101022,0.00392386690329848,0.00450570168059632,0.0112018743477537,0.00539034638014927,0.00278229488489608,0.0041773354673445,0.00163107396576896,0.0050638800580691,-0.00157538052613467,0.00413188924440735,0.0284593039216492,0.00247359824066319
"SPEECH_409","1997-10-14","1997-10-01",39.6111111111111,0.0179405116525219,0.0269992848101728,0.0323063153166876,0.0243679925316939,0.0202876414249574,0.0233960957918211,0.0198292886218246,0.0241347962477203,0.0241628278998224,0.0223225482253008,0.0237075723383687,0.0242871238131161,0.0172704405457552,0.0231148703069832,0.0229635411279748,0.0201649007190971,0.0201604176938396,0.020324190678981,0.0275216266452394,0.0216516477378767,0.025582600694162,0.0229871157138765,0.0205475776628737,0.0231047684103505,0.0322135143494874,0.0243117292419929,0.0228967447830997,0.0382045683329079,0.0512084733552493,0.0354122842317889,0.0206145599706395,0.0204877426072689,0.0367884391676747,0.0255082912769475,0.0279429065952568,0.021257421731774,0.070379674265072,0.0236379534798232,0.00727938324651208,0.013975542404983,0.0179838075343734,0.013247196500948,0.0104681485149732,0.00719847723685655,0.00944542170929504,0.0103008355230707,0.0111402815762789,0.0089534857693918,0.0127627358479657,0.0122959708133117,0.00842164307985107,0.0124548800261545,0.00581308289145826,0.0096608995895991,0.00818538286384538,0.00735378027149178,0.00863212055592847,0.00894857847900261,0.00630401722404702,0.0103844556905609,0.00934450641912709,0.0107663357655504,0.0145957137368569,0.010692047386985,0.0125068787686379,0.0156094592446401,0.0159191779899545,0.021450444444125,0.00927204878979471,0.00498705366036451,0.01383758395233,0.00693570712786663,0.0103500806374952,0.00872245603003428,0.0323583461026831,0.0100915939180489
"SPEECH_414","1997-10-14","1997-10-01",48.5,0.0173963234107626,0.0414794938400764,0.0222582953073126,0.024104635931862,0.0201919627375981,0.017679531475616,0.0484329482730404,0.0252797397367432,0.0365172941875476,0.0178137366661199,0.0169807313477351,0.0234143146071429,0.0207487859618621,0.0237637716885892,0.0205237588033995,0.0177372696565518,0.025702435554766,0.0209340397620229,0.023511810855431,0.0224859531265843,0.0260410980423674,0.0237075636275038,0.0252002557211231,0.0282459635114264,0.016984443078012,0.023316125462192,0.0231365188418728,0.024968324538962,0.0208351250448218,0.0232041102322003,0.018113690210443,0.0174902064103369,0.0207760678450249,0.0243618944841613,0.0244624933847203,0.0221770135453155,0.102811709232935,0.0472105638558176,0.0109868476849732,0.0323358801295283,0.0149267289306445,0.0181916505692999,0.0140880657337981,0.0125371039373144,0.0241448215180048,0.0156087945982548,0.0263978915408336,0.011262078790503,0.0113839031782734,0.0140457803960976,0.012576517948206,0.0178839189938255,0.0125806875200591,0.0120650290508549,0.0149539336109105,0.0136142635837059,0.0165264433411557,0.0126602723039898,0.0155756967794239,0.0114910214933564,0.01675535084009,0.0186850155653423,0.0106907062169046,0.0150455795775028,0.0143986096396104,0.0185501130762347,0.016535444310228,0.011808153741636,0.0114357246027399,0.0109504732909785,0.0159699796575352,0.0154356943521816,0.0162160580467388,0.0124553546321256,0.0476228045341546,0.0243678898272815
"SPEECH_595","1997-10-14","1997-10-01",51.9607843137255,0.018538433359346,0.0220042856478587,0.0311486117788626,0.0264098020147379,0.019011536224057,0.0253816410800776,0.0200201475751291,0.018535179431902,0.02352321303898,0.0371319168423696,0.0211676243950629,0.026508144913988,0.0200616608593816,0.0232211457468298,0.0221691253417769,0.0174283985391232,0.0198091745149958,0.0198545007934324,0.0488373050041137,0.0187897423543044,0.0229402388767213,0.0202790003153281,0.0211476152129065,0.0240890105278331,0.018083744610944,0.0227006196406035,0.02909653065506,0.0362743028688465,0.0257746420461273,0.0384470970109152,0.0224616886010448,0.0207427525172318,0.0294835362327255,0.0785674346647314,0.023994992302206,0.0254370969490827,0.0441473120414001,0.0167807954699633,-0.000152513022809618,0.00274335319624933,-0.00109893152932534,0.00593417437673241,0.00233379123199231,0.00169786140335604,0.0015027252464131,0.00259105116382818,0.00173568251448017,0.00291328561252794,0.00373181073808447,0.00467318979998179,0.00304753542454901,-0.000179672611848122,-0.00189680872879498,0.000623899770099304,0.00119746805667619,0.0017880121897273,-0.000923953641626092,0.00432560648145978,-0.00051216317029067,0.000725655688011512,0.0010477052812912,0.0023260003794108,-0.00209081766378718,0.00517260371576286,-0.00166082284684289,0.00567350538859643,0.00412078033035517,0.00981598614376159,-0.00115237292619647,-0.0020442802620373,0.00352776592431705,0.00923186555825714,0.000863697613038728,0.00172916091485238,-0.00178743164445618,-0.000548859360903807
"SPEECH_680","1997-10-15","1997-10-01",50.4,0.015707423160204,0.0164855716039829,0.0351366202924907,0.0197243636886235,0.0191334054562087,0.0185360134187844,0.0225489428291282,0.0197011785627114,0.0183642135482185,0.0234926625859896,0.0166975525793013,0.0207252014966045,0.0191085856524228,0.0223498637383841,0.0218209583549328,0.0168260375483365,0.0280374811949117,0.0179537851809076,0.0417353771932143,0.0292402827109269,0.0361732247863217,0.030709932449238,0.0214748493583308,0.0179225334469298,0.0247397291705411,0.0229329895957384,0.0171021657861707,0.0432197211971362,0.0400192350627251,0.0254690016891578,0.0230244442844869,0.0191419775715204,0.0270869846448893,0.031571858499872,0.0449073516831321,0.0231141860139053,0.0849617179113454,0.0231025760522748,-0.00629659049298974,-0.00376999831569069,-0.0094977802657596,-0.0105939753142314,-0.00820826815796131,-0.00446033347192578,-0.00234569508859115,-0.00244812962986966,-0.00505454252982382,-0.00641937275074071,-0.00347819100058102,-0.0018823438696194,-0.00427502335009083,-0.0113064235029916,-0.00663613590238062,-0.00531690305217751,-0.00510850532153976,-0.00431882655043857,-0.0226915441573463,-0.00628495085042084,-0.0175345279697359,-0.00824978130426838,-0.00662414061861959,-0.00620129309647684,-0.00990457556071865,-0.00625782396993688,-0.00375213297363327,-0.0182734417842713,-0.0108093823823454,-0.0105007096047652,-0.00647558555118961,-0.00384565260284014,-0.00827431574734169,-0.0153300289668833,-0.000920584663650609,-0.0089605398721619,0.0043279850677817,-0.0076377790150661
"SPEECH_690","1997-10-30","1997-10-01",43.1025641025641,0.0204384552071945,0.0314799916214284,0.0302748851542494,0.0222213382971316,0.0182603631769924,0.0187764907655059,0.0248797504337942,0.0230982151941991,0.0259627300085237,0.0228884511565892,0.0262649791731645,0.0232367505690866,0.0183128934948417,0.0232784520258172,0.0193719643040729,0.0184589989060341,0.0213495829485793,0.0185711023547804,0.029369107235396,0.0246754965254015,0.0218466652916014,0.0271201115708421,0.0192183445981783,0.0213012727148224,0.02364665685269,0.0204500109067101,0.0187088060044724,0.0314474242413356,0.0838914265289727,0.0245902771659522,0.0205302447664668,0.0203910540721901,0.0326391271580724,0.0207812999730408,0.0491260725451667,0.021786582963072,0.0614253620263479,0.0199292620672837,0.00790632422949238,0.0113390949351913,0.0157209961534268,0.00929952226836411,0.00485202283136605,0.00608911291976968,0.0082423371234437,0.00641601823812159,0.012445673159211,0.00761201633063083,0.00605000432471728,0.00726268222253553,0.00689499071845556,0.0109800551304185,0.00272580038177471,0.00678460476904399,0.00693443602214154,0.00683161400272269,0.0112400557894314,0.00395053151456343,0.00746247530334212,0.0120906203619694,0.00614064253056362,0.00638140617960066,0.00109715805116813,0.00650267262912152,0.00824714034649266,0.00496399738808264,0.0217544370903421,0.00302131066501838,0.00888810443009448,0.00569062708924165,0.00581218469759359,0.00713976486966501,0.0218764892333471,0.00548082490418707,0.0337661396457785,0.00941584540787862
"SPEECH_581","1997-10-31","1997-10-01",36.8529411764706,0.0182043203059618,0.0275795256386913,0.0282172024098709,0.0262400926933948,0.0176240371600946,0.0210147637880059,0.0310872999516722,0.0791824567440499,0.0227437865654026,0.0209234872159741,0.0284664465096589,0.0249533648324194,0.0218617242795788,0.0238960885952358,0.020651918261358,0.017708211509365,0.0382022535985063,0.0212634575431903,0.0237607721406216,0.0276952048480549,0.022377011836932,0.0307418291473914,0.0205072452887725,0.0246344267856665,0.021567292679894,0.0229927722759814,0.0166996542683857,0.0290612884820631,0.0321660334218362,0.0270322735041578,0.0247832840729565,0.0225181746785718,0.0281346460776231,0.020275217839829,0.0232794636229917,0.0233457567924313,0.045406115168886,0.023201099464523,0.00316438156717588,0.00297935553903059,0.0046387916226197,0.00340436940614195,0.00236498259525927,0.00066411994094046,0.00609993919292845,0.00850722148461892,0.00392222751259803,0.00229209089410934,0.00571845028962126,0.0043274570404747,0.00263705652784696,0.00350360709584856,0.00329242629750794,0.00218421853948403,-0.00291126236031682,0.00148759095892961,0.004168379618664,0.00554998512309442,0.00447755833393235,0.00146063612857129,0.00394521417530877,-0.00183100239922581,0.00159863260510878,0.00561431550000916,0.00162311404619618,0.00451828020108807,0.0048867489576077,0.00306913129689523,0.00506096085816064,-0.00298277628599259,0.00428893653920685,0.00330986581742325,0.00333637253794115,0.00335868465169444,0.012755254893429,0.00408025958243557
"SPEECH_685","1997-11-04","1997-10-01",50.4242424242424,0.0193573460977669,0.0298660639457886,0.0332546836649724,0.0190863821388855,0.0181995853336939,0.01774247654195,0.0199369440383908,0.0249649785947609,0.0213661968554438,0.0208331365609868,0.0264406797258837,0.0288379777527579,0.0184498891187849,0.0290172350121843,0.0156799686173313,0.0167841819641603,0.0198050260169409,0.0174772922262851,0.0279299191086606,0.0225458904885263,0.0212963794712909,0.0235165904124822,0.0180469061318617,0.0187531186125743,0.0225497896224759,0.020355466353613,0.0196154821929731,0.0353992449021033,0.0782537536269663,0.0235272897443084,0.0195002649444579,0.0207892514380221,0.0500057988078296,0.0169738915381809,0.0443242171139402,0.019636427252353,0.0830719539413277,0.016808320089085,0.0100230724402573,0.014825430250326,0.0173635569800149,0.0102984544766711,0.0113214625605717,0.011291896403658,0.0109724686573903,0.0146054820539077,0.0137799481388794,0.0127063143497922,0.0180747791360103,0.014462580553233,0.0103925591070141,0.0134011581504051,0.00884927548054861,0.0106723449496793,0.0108904097319822,0.0101818969413637,0.0187124932607609,0.0160516367859403,0.00960937714836582,0.0145662378654751,0.0118390964295941,0.0128611616903281,0.0127689643157637,0.0135721444497975,0.0127269132437994,0.0216406130628845,0.0394484055281442,0.0137713983937196,0.0110021826486027,0.010428926888216,0.0259991332037355,0.00892400949389302,0.0213648129999785,0.0124039965543309,0.0416636498499234,0.0110034916880064
"SPEECH_430","1997-11-07","1997-10-01",60.875,0.0190741874058714,0.0335103758595674,0.0295661084063311,0.0217535114820225,0.0209902395779475,0.0293848268141642,0.0237878312300217,0.0221302284934874,0.0328811024705239,0.0210636076896963,0.0193015231402902,0.0302774636238286,0.0164018164005767,0.0268254682332761,0.019074363367681,0.0228422093852406,0.0244868147205306,0.0240537732577521,0.040388913598806,0.0275060739412522,0.0213517072476378,0.0160329369736421,0.0228001699484408,0.0209382591209887,0.0212823417396461,0.0202919054944371,0.0585121213043038,0.0276310072960921,0.0147135766612943,0.0229043520816323,0.018447882085759,0.0165036254777866,0.020836117461731,0.021745940267043,0.0306603881792412,0.0210993328089369,0.0990336375937286,0.0199142591587912,0.00698241894886347,0.0142604202412281,0.0192394261012536,0.0063747357120335,0.00865776155626188,0.0161934691279153,0.0116433261403827,0.00988399867177652,0.011303659122501,0.0104944646574468,0.00974388898625246,0.0128807108451361,0.00640007198876655,0.00798889033073041,0.0104440811317505,0.0104035353548829,0.0124770825292305,0.010389794326809,0.020222939411691,0.0117091614483217,0.00663426289367873,0.00774630975042472,0.00934837360825553,0.00900350131999138,0.00985391838120105,0.00802577032171472,0.0205926894463994,0.0101192671735143,0.00588878464276777,0.00947931507202428,0.00670389654936739,0.00799219736583808,0.00901787157816549,0.00852705795614196,0.0123484021362951,0.00923726062950208,0.0506437413991562,0.00960772899533379
"SPEECH_612","1997-12-01","1997-10-01",44.1666666666667,0.0169296801123509,0.0415070864365551,0.0278130387409264,0.0201915178677063,0.0178284814968303,0.0177475625877652,0.0367447377917309,0.0613575526079751,0.0208749318759139,0.0207435446785282,0.045680785510021,0.0191620505169512,0.0217170288145759,0.0230320722074603,0.0180919286841819,0.0173791589063689,0.0377302896986617,0.0274892668655684,0.0244304145372724,0.0222064909264153,0.023655294075338,0.025124384384915,0.0211036517311608,0.0230136570624683,0.0241634598718716,0.0231243321627763,0.0172057306007453,0.0269977839940564,0.0512431991113807,0.026315244319949,0.0210468344640364,0.022257173809672,0.0306743075813845,0.0185344431548477,0.0266878842460611,0.0198083167236408,0.0390140132984645,0.0213726685434723,0.00379917304660943,0.00531141238267683,0.00477459102521668,0.00385487140555553,0.00415118879225452,0.00371773768001236,0.00633634588648664,0.0209322800032459,0.00419070628801644,0.00402056250310413,-0.000205612261071753,0.00406476609995117,0.0020052081665997,0.00497496348719253,0.00389596122598794,0.00395640146611752,0.0075997441481701,0.00827848758374142,0.00443699165805448,0.00460957458061537,0.0058889198718732,0.00677069229467849,0.00480285998451172,0.00454480333572161,0.00329342935656501,0.00355192783519395,0.00290727500149329,0.00426533940746693,0.00807672331550481,0.00572593058618621,0.00443833696732973,0.00393474176531778,0.00426280930599137,0.00299375277214006,0.00439533207576693,0.00360315028569945,0.00518963743896574,0.00538008339077394
"SPEECH_411","1997-12-02","1997-10-01",46,0.0207816023234704,0.0193955474422118,0.0223756651763951,0.021604973988551,0.0207948542471404,0.0251288742099778,0.0229279723536986,0.0232274243254685,0.0221710049009323,0.0241186395930612,0.0287761806642044,0.0201518812590174,0.0196433441934025,0.0291658832266647,0.0251357146661309,0.0157610217746533,0.0219231780894377,0.0181356648005067,0.0360368881456504,0.0216440389787373,0.0291094108973135,0.0237802862215261,0.0186151513740856,0.0295370922219142,0.0371481652869388,0.0205402471753013,0.0210332233976277,0.0388533199220597,0.0447516802462672,0.0283134491675073,0.0216064231468932,0.0204996894870794,0.040271452875746,0.0398044694132128,0.0254925797474887,0.0338512137696936,0.0466116347376926,0.0212801565523398,-0.0100931621083718,-0.00712362097891827,-0.0100926050096203,-0.00445719565290635,-0.00900852577846577,-0.0129809985881125,-0.00814940004979212,-0.0113350043362982,-0.00840355397374485,-0.0120242721168628,-0.0154374521947235,-0.00995329797206886,-0.00885010387882116,-0.0140287574453391,-0.0129855402402953,-0.00676754207266134,-0.0109867813283678,-0.00806321773724096,-0.0173705840858649,-0.0080058922617023,-0.0133334941392862,-0.0130966168336497,-0.00630272925403844,-0.0169363277298153,-0.0270578315050934,-0.00880175865431113,-0.00854642871298915,-0.0170258981308755,-0.0251945408924774,-0.00696456162180216,-0.0124575910588137,-0.00897096826358224,-0.0136436728813855,-0.022390692107779,-0.0123372575023396,-0.013950915323728,-0.0166688088698684,-0.00936721250608204
"SPEECH_472","1997-12-03","1997-10-01",48.0333333333333,0.0177951211142518,0.0386613188538017,0.0211053692886267,0.0231070061830103,0.0187525383141514,0.019837113019008,0.0560268202960824,0.0246967777817388,0.0403191422111527,0.0196831107987866,0.0185428575995847,0.0174946102218475,0.0161588990281076,0.0243126891663275,0.0219168638957535,0.0195592372470979,0.0282350313593577,0.0192741047438113,0.0208451715306705,0.0244465431454812,0.0227370133458288,0.0218197806581804,0.0251135468937166,0.0254791096198039,0.0177461256663403,0.0233046858727677,0.0233853171278268,0.0300879193232415,0.0214689161309832,0.0214496867145476,0.0200076069539925,0.0189886233179174,0.0227350994219503,0.0247954632726999,0.0224038947967554,0.0245794718147096,0.099175339245832,0.0439520740242565,0.00965349978676752,0.0294147225288666,0.0148785829792337,0.014892296493088,0.0145031251066691,0.0127848481223191,0.0226906487177858,0.0185704844974977,0.0328822067837014,0.0135624647312103,0.0120807098265247,0.0105578556512673,0.0105834837206629,0.0135515733079116,0.013235928182246,0.0130998749202847,0.0158921467380184,0.0137900463026779,0.0132371655404697,0.0150016970941427,0.011661292126178,0.0127307900428641,0.0162158108325421,0.0166933971862969,0.0126915797935207,0.0155220619564075,0.0156118124331213,0.0209102089989264,0.0159521393591142,0.0130165056643195,0.0107931558575324,0.0113515256849271,0.0143746948919503,0.0154775317914336,0.0145012872913759,0.0141442798639433,0.047563863609518,0.0200790236668735
"SPEECH_549","1997-12-15","1997-10-01",37.7,0.0220037583041132,0.0376699667765789,0.0394831250048116,0.019251432768382,0.0197669270217465,0.0232256480712246,0.0276738904145611,0.0265911860119733,0.0256492749585989,0.0258769595103826,0.021640238367861,0.0228419638168508,0.0208579733137233,0.0311750438170343,0.0221966688150199,0.0194118497156363,0.0343667005382871,0.018926331560625,0.0245808811063416,0.022994868428484,0.0269863026027772,0.0306512573296621,0.0253497574603228,0.0191244668515622,0.0231396450402273,0.0251997527611914,0.0191026882939488,0.0287234611815261,0.0497136030359948,0.0257061323262724,0.0250027309247886,0.0205763478644027,0.0215212090986326,0.0192859600376909,0.0488093339882304,0.0229384094417132,0.0429026848388779,0.0190815685999425,-0.0103594042283723,-0.0217630427498203,-0.010944298322388,-0.00913340348781032,-0.0110195466755781,-0.0114824837175767,-0.0120795238537018,-0.00961655185121827,-0.0141169277191453,-0.00818952585301957,-0.0150439665569278,-0.0144037590037338,-0.0114563533432295,-0.0157645505146927,-0.0123433793522059,-0.0100196552721999,-0.0170250135113598,-0.0088095673095704,-0.00993734164617393,-0.0187850925121835,-0.0152822475584596,-0.00943097872216007,-0.0127346729990057,-0.0098557230886979,-0.0134220551640346,-0.0153235474703951,-0.0121272826882515,-0.0162074895391148,-0.0306815598525344,-0.0120677722709539,-0.0127029107412117,-0.0134071075685319,-0.0106301979719465,-0.0114014309635246,-0.0269703003239722,-0.0103885510009775,-0.0318498505108988,-0.011868469670192
"SPEECH_432","1998-01-03","1998-01-01",59.0625,0.0178428570966528,0.0269845356552872,0.0303670925496349,0.0255464032036482,0.0172672499966626,0.0203629065387442,0.0217734825153618,0.0185104105195501,0.0343777159096438,0.0306610576856629,0.01677376927003,0.0357984005883692,0.0169489553063362,0.0234959323910734,0.0224960913179993,0.0221063041373703,0.0249095592984041,0.0208560164240481,0.030593414577178,0.0280432441792355,0.01768680435625,0.0216258198276031,0.0244029359335055,0.0213716284635505,0.0234544712728538,0.0207750962805206,0.052964693281822,0.0409310694349293,0.0225259243648693,0.01878919724834,0.0208921040748194,0.0178748123723775,0.0241245070088557,0.0206912030099515,0.0286780386110904,0.0159893170745985,0.100616965510301,0.0208900127128692,0.00524652951621362,0.00881257764521719,0.0110906830696115,0.00440036341647809,0.00460001469900198,0.00142497832343798,0.00536843045599885,0.00452579062747346,0.00491236828391702,0.00391120827211857,0.00383969003984023,0.00613845467475069,0.0045544242510606,0.00589007049527467,0.000810149838238517,0.0056412337467955,0.00889876461220023,0.00264918729965331,0.00679753859410074,0.00681837338117405,0.0039202971565962,0.00505669871243931,0.00946783568066414,0.00693365666037923,0.00550853824895944,0.00762048746784114,0.0156347010789049,0.00131045209147956,0.00204258952921879,0.00239903210590028,0.00316892513932947,0.00196985369171712,0.000436432874967774,0.00499298243916832,0.0137346565337108,0.00348068640388792,0.02139214476096,0.00356303881479572
"SPEECH_625","1998-01-08","1998-01-01",37.3859649122807,0.0231538052050899,0.0202805934319282,0.0233428996797588,0.0286132689713576,0.0202244565363478,0.0206860402087941,0.0205948736962907,0.0190727593246453,0.0334964448347519,0.0353329511279724,0.020096787747961,0.0536289243420022,0.0183895643672231,0.0223340650162006,0.0221385460919439,0.0206361804405696,0.0201026531704239,0.0201713721944513,0.0344998990896513,0.0271740361069105,0.0208038694469459,0.0194859003976858,0.0190782970755589,0.0578319202809745,0.0193119195479711,0.0242077297691564,0.0427910379509093,0.0430100359514001,0.0194611705049374,0.0190062281099095,0.0233600021714814,0.0194448490758937,0.0194762751559286,0.0267697269951436,0.0236479564471858,0.0245372161119254,0.0422173435373473,0.0315883998853712,-0.0115903019654939,-0.0105252653407783,-0.0145046955603412,-0.0143207687238634,-0.00978867542328587,-0.0134646528720508,-0.0114002079993814,-0.00993585749819117,-0.0150061237001235,-0.0234011727832183,-0.00976930664351298,-0.0313907372050503,-0.0101462617091145,-0.0125420632804107,-0.0125679293596685,-0.012195262979459,-0.0116964451926542,-0.0096730181283369,-0.0236348536182852,-0.0125496183646598,-0.0122487277975511,-0.0104326680316001,-0.0105543621265577,-0.032024180319576,-0.0106374776442187,-0.0116180724986304,-0.019561454439565,-0.0225728876536378,-0.0109071535781341,-0.00986389871949676,-0.013162562258344,-0.0101066165886264,-0.00866819256084583,-0.0157692420090273,-0.0133003991532197,-0.0158185141337824,-0.0295044138767827,-0.0157686824182721
"SPEECH_391","1998-01-12","1998-01-01",55.6388888888889,0.0174122157604145,0.0467701792013866,0.0218042538981533,0.0285286446653072,0.017284563132572,0.0167922693851759,0.0443926799951506,0.0443522114576041,0.0217593545694889,0.0203847164953959,0.0633515490464616,0.0200852469350393,0.0177453732278546,0.0250912853344536,0.0180296322020705,0.0233566539434829,0.0301169895921613,0.0227432620906736,0.0207575802006266,0.0251622444026695,0.0150973783468075,0.0254019661852045,0.0223532179936261,0.024518689820216,0.0174151822117355,0.0204745700766406,0.0168572231972111,0.0284914449418014,0.0562485699346474,0.0204153329641977,0.0186931202249125,0.0206266245761404,0.0194940770147563,0.0195503320264593,0.0300679819319153,0.0212494707634761,0.0582232648747406,0.0189006473793693,0.00345603764172848,0.00651679862093074,0.00290499610052126,0.00561853264002256,0.00329684619440705,0.00257734783680952,0.0101593763482371,0.00543563097658194,0.00439785576091626,0.0016046422837079,0.0127943288213143,0.00361847413001075,0.00149438174964805,0.00420338890977895,0.00230557704507419,0.00655586255180991,0.00986195231604576,0.00842657431366947,0.000417414163421644,-0.00201134571130782,0.00252279578577501,0.00654541288902953,0.00492734295386164,0.00451140120429636,0.00229063896708035,0.00383091315065633,0.00280126411818446,-0.000843189296568299,0.0106483273649891,0.00035363368608737,0.0046366415452805,0.00232940330579017,-0.000261693538966726,0.0043694272403976,-0.000346058367193123,0.00551130028126045,0.00465383561093809,0.00296188478185465
"SPEECH_475","1998-01-16","1998-01-01",55.7,0.016996817893129,0.043639360950936,0.0215279078129264,0.0213163819587028,0.0209645200206794,0.0218865806287296,0.0695689692093402,0.0298162502844058,0.0309263837750816,0.0178321119835842,0.0317082944560423,0.0201173955490083,0.0178072170429535,0.0186701185534125,0.0256754465220845,0.0211287856232281,0.0261258637113513,0.021317703019519,0.0214796010063388,0.0254980818284478,0.030655205698231,0.0270558393967978,0.0183818575114861,0.0254100841534389,0.0178765117471492,0.023667784642009,0.0195994377581673,0.0334521181743619,0.0294520836591907,0.0235975810366621,0.0257182639046784,0.0177003269339067,0.0226063895598126,0.0174055877796017,0.0264964375085917,0.0200059910648458,0.0592492739597982,0.0376654336813696,0.0033120061365586,0.0269232409594643,0.00918797057491386,0.00794564259588658,0.00565394898925276,0.00440348049000697,0.0135319502375197,0.0139551675464306,0.00843647308963086,0.00574576109545858,0.0114789812636888,0.00379115047835214,0.00661518754986526,0.00660191921084354,0.00526253688386142,0.0095945315149333,0.0043069520830428,0.00804227146829901,0.00964690607318582,0.0019363769652023,0.0147878153951922,0.00526874319695997,0.00185727220807398,0.0111292688253121,0.00779623379185646,0.00348501431120429,0.00293977743188495,0.0118960649652412,0.00880772169649163,0.00417509997204591,0.00410654610042754,0.00540729591826198,0.00480302555800825,0.00659043592758172,0.00493082511519818,0.00747586632712941,0.0146886698549603,0.00861670473568113
"SPEECH_554","1998-02-11","1998-01-01",56.7666666666667,0.0192106098343705,0.0349025493786102,0.0313976326475257,0.0168887985499201,0.0179923880928216,0.0227953570793349,0.0241850767686561,0.0229083070572355,0.0221012913486856,0.0214193787212875,0.0239669686297114,0.0209184295025311,0.0264445705462938,0.0228389824665083,0.0218526291489737,0.0148481623864111,0.0355206717673866,0.0201676141171623,0.0263202260444201,0.0225678869244439,0.0264990542821775,0.0316824938752037,0.021180630532934,0.0157908177124648,0.0224657497737534,0.0262209408667871,0.016956968947429,0.0255414326856542,0.0644388042914475,0.0255060295466824,0.0167212511785381,0.0221104017134691,0.0201815354150861,0.0220684127036291,0.0714998938350705,0.0244692735797279,0.0611434713265862,0.0162753067210694,-0.00462575934392896,-0.0135949288167649,-0.00170951254990893,-0.00537827141919537,-0.00344525658280865,-0.00692744921550291,-0.00503067437929989,-0.0115686007280617,-0.00289555865036462,-0.00667318409705672,-0.00847633875527311,-0.00810734635461036,-0.00979693201930913,-0.00654021312276538,-0.00832954748368966,-0.00503558803869281,-0.0058361011906694,-0.00442705984867012,-0.00121233924360228,-0.0100164752710905,-0.00816407871325491,-0.00283118737782789,-0.00405898303425627,-0.00371870615478137,-0.00791609963929623,-0.0126581969039838,-0.00618916672511487,-0.00929012152677804,-0.0123592465872349,-0.00680052034607953,-0.00437942352227072,-0.00573725782435153,-0.00698963041275462,-0.00670159398078011,-0.036051037308016,-0.00358487497637561,-0.0204710989559812,-0.00446292707090006
