"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent"
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0186721468845162,0.1100875204656,0.0270806419700794,0.0608031114821442,0.0761575435104528,0.0244957280886598,0.0309909339040769,0.0224176044441784,0.0227247516724555,0.0223759335752564,0.0240158843608137,0.0214151098279492,0.0385961801273332,0.0202407640923175,0.021867532729026,0.0214428340347865,0.134014257150343,0.0210880994451549,0.0228610545613239,0.0219012717873553,0.0238701335696949,0.0203903224142889,0.0338248664464655,0.0449527855993379,0.056019378623767,0.0250852185377438,0.0326083906948801,0.00132414334783265,-0.0334002167387071,0.00114918591366472,-0.00445741885664748,-0.00708398652219888,-0.00360742681540306,-0.00701035837363826,7.8335138669011e-05,-0.00594013448449277,-1.11393671554546e-05,0.00244097687095942,0.000569348474971695,0.00736351742858892,0.000440000502173091,-0.000615727639556451,-0.00031545950936158,6.47166823675341e-05,0.000556199204567457,0.00096985563540126,0.00023800777409461,-0.00424455592187695,-0.00125282346413486,-0.00604638753361955,-0.000951012893242209,-0.0134866614336695,-0.00272054760053294,-0.00842880467348279
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0214580675755541,0.12079162073971,0.0289021629104433,0.0537173646412102,0.0701213622719624,0.0226796218773916,0.0301585141620123,0.0248947285543785,0.0262560243202573,0.0216807176230314,0.0266789103110228,0.021094256447737,0.0354110781951751,0.0210740964723888,0.0208165144770402,0.0216353267095301,0.137466943482666,0.0218086397666771,0.0218492333361154,0.02783190855273,0.0236697968316966,0.0220017624784287,0.0319288542875989,0.0409660177094301,0.0530275248964597,0.0234401884798234,0.0286387628895289,-0.00771755316819223,-0.0781411057177262,-0.0184265523738829,-0.00929825139441166,0.00296809382935572,-0.0103385771916848,-0.0120938345082153,-0.0106912316101178,-0.0129201677793916,-0.00640559238372403,-0.0107600294713664,-0.00815292358952012,-0.0155631647687047,-0.00698262922936699,-0.0103750784082192,-0.0108711268323377,-0.0794141873147261,-0.00960566288626232,-0.0121147804981893,-0.0114837543774208,-0.0103848069094042,-0.0122195979350612,-0.0167884799995165,-0.0345660867044108,-0.0214391725198879,-0.0105487215086694,-0.0194583941723441
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0204429128968805,0.122722896294717,0.0339361199741702,0.0508536955661872,0.07398745092387,0.0217884377898694,0.0284072029944803,0.0240114022672462,0.0265077840914669,0.0220847110547338,0.0270114669928749,0.0242693988187403,0.0318056952220475,0.0211502304218326,0.0224795649613577,0.0260382118892241,0.121888232425579,0.0276640765942208,0.0215952132977928,0.0269077639101439,0.0252520181470916,0.0207444649542715,0.0273397291321123,0.0437177822318362,0.0505170461253332,0.0284293678818812,0.0284471231400394,-0.00038470218006051,-0.0309309071704019,-0.00395021878436884,0.00675731191795775,0.0231829261321745,-0.000575498213990409,-0.00651229810150716,-0.000978177043112469,-0.00271493137847879,-0.000681910068742905,-0.00188079270591519,0.000371435800023036,-0.00439277468571197,0.0018441819745647,-0.00153046953924895,-0.00550966293797414,-0.00145776416718824,-0.00648395617547004,-0.00266780185747173,-0.00174228959399629,0.000170766082589881,-0.00318418496851424,-0.00337879852166795,-0.0160912172682005,-0.00525467796675639,-0.00407718635211159,-0.00565420782934497
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0236752316396188,0.126265982642946,0.0291448126851141,0.0551163180162439,0.0767515226751561,0.0238907694239647,0.0364268172318652,0.0254716800475743,0.0260366927293215,0.0205696468654835,0.0268324476585579,0.021466967662419,0.0323672155386756,0.0215944000016639,0.0266783646598892,0.0217312136872901,0.109361423316416,0.0200629358734573,0.0225342039532724,0.0246163442072838,0.0232106480414145,0.026664454167715,0.0360303646055729,0.0406527268239758,0.0525695627651767,0.0242008192273887,0.026076433852543,-0.00553086418708631,-0.0378024492743751,-0.00523901352654742,-0.010022982599605,0.00312343708061353,-0.00332056384665014,-0.0129644716511881,0.000585375432192586,-0.000742622675757071,-0.000632315103416831,-0.00649507898939734,-0.000187162144764399,0.00351520552490595,-0.00224099637689203,0.000714322706747523,-0.00345131527779264,-0.0188317970385865,-0.00402770379827098,-0.00108378309910325,0.00261215746127991,-0.00403485129510209,-0.00522893846391514,-0.00751699727226137,-0.0239598623974022,-0.00963042696246723,-0.00271039651321842,-0.0104827785317413
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0216424361110007,0.112771776655595,0.0317954722630163,0.0542796738462867,0.0779288787043571,0.0215064809791482,0.0396877401175182,0.0242968628432633,0.0254195196830715,0.0244305616328837,0.0275575132519548,0.0205213095573741,0.0310295889889255,0.0232085761261146,0.0258678856281975,0.0233424636322842,0.12785243398214,0.0202644063689479,0.0211006678356934,0.0240665903821399,0.0243586094354373,0.0235610382461295,0.030956865179425,0.0412934746172793,0.0479740437382354,0.0241626538123773,0.029122476381203,-0.00958583940809127,-0.060737446262399,-0.0164982864569731,-0.0203646769638275,-0.0158914650505131,-0.00781226559810721,-0.0247992881739627,-0.00873150565323806,-0.0112498028046293,-0.0106293959010603,-0.0130813745873418,-0.00548272178624268,-0.00791092512058524,-0.0106900487166239,-0.0121023449415018,-0.0104378009969626,-0.0615126171869318,-0.00724243202882018,-0.00972642287175247,-0.0125617937368034,-0.00757725661240139,-0.0130626620651544,-0.0148103336204689,-0.0346523225521371,-0.0282171677156969,-0.00733835360542824,-0.0188828396949705
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0212631339205811,0.12176270674113,0.0315262343977203,0.048757158878404,0.0698207821413305,0.0238483535870815,0.0276308407436475,0.0260163352922862,0.0311590709842818,0.0225154943849871,0.0271738042956528,0.0245940726402851,0.0271613439291841,0.0232858891942285,0.0268793225473773,0.0234213229013324,0.109935855611793,0.0223872254084795,0.0222052588888185,0.0238756737117447,0.0217462533716626,0.023841699873773,0.0398905107581114,0.0490165895986087,0.05629541067183,0.0249232381367527,0.029066417388915,-0.0109123680976057,-0.0814195742954639,-0.0170398140807395,-0.0226007119273534,0.00122637725426902,-0.00984408013876789,-0.0109770141531699,-0.00927724588399849,-0.014481887038894,-0.0132719280440046,-0.0158465279384015,-0.0134140014314379,-0.00376683762829493,-0.0102080182286178,-0.00871199491273239,-0.0143315118487194,-0.0646139239875037,-0.0130951638420785,-0.0109094797879767,-0.0111823802367973,-0.00916074938228579,-0.0108012525141852,-0.0250083472950809,-0.0345966530726106,-0.0242008849143476,-0.0141731064025614,-0.0325030486738771
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0201351659338656,0.131609999200186,0.034618852984141,0.0544147577687752,0.0725518803453042,0.0215389166312716,0.032845910811775,0.0230776379601647,0.0279741337545765,0.0250881619533305,0.0259510470150399,0.0226601721714446,0.0297687792630206,0.0220448111014511,0.0215224182040904,0.0245764937454405,0.0853535322433756,0.0328264190277961,0.0217130557870172,0.0244934761808055,0.0245927076414986,0.0204229214875412,0.0403927911931197,0.0422100196460437,0.0565795184796691,0.030661143461491,0.0303752760077646,-0.0115981469267173,-0.108071747540131,-0.0272019910447206,-0.0413844822113133,-0.0197281576063804,-0.0136790015113172,-0.0203972337422104,-0.0116405624425105,-0.0179455773737287,-0.0198711599243921,-0.0182994241179395,-0.0121035665971791,-0.0140101645442937,-0.0144694552902382,-0.0130084705404533,-0.0128894907192628,-0.081544788911688,-0.0268645240163741,-0.0122758839079435,-0.0134013188623665,-0.013032996873699,-0.0135859290585751,-0.0325673747660199,-0.0229380441642934,-0.032122215136056,-0.02349752779277,-0.0237487270473719
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0222473050148385,0.112315897468115,0.0288956551247872,0.0474937635209951,0.0742456692996783,0.0217013385065258,0.035133099638384,0.0244968652372944,0.0252076013912877,0.0226420401081859,0.0314454706610711,0.0233911770761837,0.0269401858919726,0.0258066820159695,0.0288204651470442,0.0229183264547761,0.0961889603503344,0.0248879704609141,0.0216837133377468,0.0262469415971142,0.0238369667544981,0.0256676168489943,0.040858678776816,0.0534346392021568,0.0503168577893814,0.029997890818502,0.0331782215064333,-0.0104165042847414,-0.0840647053499553,-0.0104437163255676,-0.0228845351681712,-0.0217631861000838,-0.012772451565968,-0.026575073577586,-0.0126592798193678,-0.0154231494348704,-0.0111356701534077,-0.0269468275552392,-0.0103448428697896,-0.015338947221705,-0.0129889848642394,-0.0159559450769836,-0.0101834923327998,-0.0417586305870975,-0.0128720451769756,-0.0108343969423842,-0.0137885944120854,-0.0133082002878497,-0.0150901124516206,-0.0259681046688424,-0.038907788286364,-0.0307750665771665,-0.014013608614743,-0.039267503544526
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0244062906980891,0.115534206502299,0.0300830942276794,0.0482566053361159,0.0672798482454039,0.0221411240576042,0.0428833644958201,0.0222488534917399,0.0296402683221177,0.0234173075603199,0.0226205937580133,0.0209511271835127,0.033321096004568,0.0220078965434416,0.0282913481236947,0.0241476229073686,0.101190734516135,0.024969904723479,0.0238270032338991,0.0246020152118609,0.0234997729910676,0.0248107340238003,0.0430077901582535,0.0454116805554847,0.0563806286739314,0.0268603884739741,0.0282086999803265,-0.00593342170549131,-0.0462432270410385,-0.0139187913265348,-0.0134634452443125,-0.00452651545214622,-0.00665846170012959,-0.0223631664988521,-0.00718625501404316,-0.0118938801391847,-0.00425980829214935,-0.00540385186774677,-0.00377735835478453,-0.00854850455042156,-0.00698619132687912,-0.0132687945524935,-0.00780657208694327,-0.0239628169892127,-0.00837279228956136,-0.00757448840147311,-0.00479946970270513,-0.00597512544494167,-0.00682572749259478,-0.0153860758527157,-0.021733010923572,-0.0273216423160978,-0.00699393264613042,-0.0118610448301718
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0224888967591226,0.118355413085536,0.028526828349545,0.0494291374442801,0.069142012782227,0.0205240549768361,0.0315682111235807,0.0258136752922235,0.0242926439684338,0.0238151854223958,0.0260918246008856,0.0241355199924084,0.030063009028534,0.019098681560446,0.0267643083261337,0.0212592926784183,0.106051513979573,0.0221591234746506,0.0243551071471553,0.0256349911327481,0.0251167846126986,0.0205673502646426,0.0453681944500049,0.0510792975441893,0.0624209096795092,0.0241391759124751,0.0317388564113476,-0.00376383926749564,-0.036463720580673,-0.0101262113955324,-0.0174655022106755,-0.0108322786295275,-0.0038291208539561,-0.00977366391885481,-0.00636985482192867,-0.00520380664523184,-0.00335027346087816,-0.00947088569826258,-0.00512944296090333,0.0020511525044568,-0.00360449596171463,-0.00829099627970656,-0.00625483781314244,-0.0106138673427476,-0.00681293046645364,-0.00764773141589518,-0.00578584848889137,-0.00598037930553384,-0.00527662374583384,-0.0127648721100093,-0.0131836454781875,-0.0228393208821487,-0.00395129538106069,-0.0266453151357979
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0208769607571148,0.114121210416761,0.0271919998673008,0.0461707691165809,0.0680422558634662,0.0209898585247688,0.0329063517105323,0.0215259027497628,0.0261020796334138,0.0220300854383717,0.0274412256525195,0.024601996273838,0.0280619344664298,0.0235887726624397,0.0278477287665485,0.024302136206724,0.121252091652626,0.0229209788648911,0.0216372260250383,0.0234574507076976,0.0248746994803995,0.0261145683811144,0.0430297179301684,0.0464795822310268,0.0450409793108028,0.0342968464154883,0.0350945908941741,0.00440829537473235,0.0222643061205116,-0.000740543640866705,0.000426425609319162,0.0167598257682307,0.00263455358291238,0.00666151408544692,0.00465638946211212,-9.56413358734299e-05,0.00300628661581348,0.00343962050114267,0.00558651338684624,0.011912616351762,0.00404329392965841,0.00062995038385333,0.00422229982024127,-0.00166825455797579,0.00264345145875456,0.00251099321568995,0.00546992030981229,0.00606693232241964,0.00790967319784695,0.0104756209114045,-0.00689889977694044,0.00244671070933261,0.000310050873033638,-0.0163634835876714
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0213641196623181,0.112011854187404,0.0298145499767249,0.0466281776415297,0.070925696394675,0.0228285195512562,0.0383089436892011,0.02435228284585,0.0265326810133965,0.0237183647344891,0.021482891535464,0.0272585809776819,0.0374099450358774,0.0209829198681769,0.0277989744091084,0.0208276622107406,0.123232054930821,0.0199364491093357,0.020923455922345,0.0244868577866244,0.0219973581204882,0.020256034452103,0.0404163394000088,0.0412110341860048,0.0526220767979134,0.0273682206376369,0.0353039549228257,-0.00276968693340226,-0.0243186536903308,-0.012537211257038,-0.00895772291404472,0.0141038541987715,-0.00275037757522303,-0.0114976474924321,-0.00573479261270756,-0.0150500274341896,-0.00203250490270667,-0.00134960110522544,-0.00593382761645162,0.00254077721439648,-0.000476126721609827,-0.00535324822076642,-0.000157495636824255,-0.0210877379147836,-0.00274087074106619,-0.00158305193759078,-0.00666027346234009,-0.00197747415757488,-0.000503294692899498,0.000796596024349717,-0.0177568946412849,-0.0135064198851805,-0.00388355812258371,0.000445977890513848
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0245779627079423,0.105744860950649,0.0269175661654821,0.0483570374274395,0.0680369606558352,0.0243764403405089,0.02628292244199,0.0240507003261922,0.026008462222765,0.0226784737095893,0.029141291977158,0.0258768759033572,0.0344824315518031,0.0230787359976932,0.0281280545090077,0.0235225404300752,0.110805896098669,0.0216203852167555,0.0240781357897614,0.0259272109372985,0.0273507858182114,0.0256957880715737,0.0328895320776747,0.0458885507252717,0.0644946854738197,0.0282449894367897,0.0317427230366871,-0.00205145814109267,0.0214204923820787,-0.00198986007702998,0.00627342538449444,0.00498113069518003,0.000762569895687687,-0.00219850271388276,0.00299679445601381,-0.00496893791895985,0.00129077541598805,-0.00136757225510487,0.00303617204944036,0.00416151476735201,-0.00146782204689027,-0.0105184995266875,0.00678950129912186,0.0082805004747346,0.0022677947389791,0.000784538219089753,2.05377379620241e-05,-0.000709578306591652,0.000589060469443581,-0.000435782503226929,-0.00550874044435963,-0.00233714291099842,6.15666134791896e-05,-0.00618849276294143
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0238447761946025,0.104468703333385,0.0303960120003164,0.0475697189826698,0.0647345977349317,0.0254286925216724,0.0299109461087677,0.026158815588333,0.027668639629579,0.0233128873843991,0.0263150754930417,0.0280989437960315,0.0365064791971842,0.0234882345103673,0.0287302451355776,0.0202851914350877,0.115119789865121,0.0202168615186008,0.0234096270422066,0.0289886652199407,0.0260849981374182,0.0222745456327073,0.0348916344562813,0.0457157423207949,0.0548021451870337,0.0326486033410292,0.0289294282329202,-0.00361544070312881,-0.029411776520189,-0.00733996877513467,-0.0238338078062864,-0.00128552593552765,-0.0016275082602206,-0.00567977169257534,0.000181494032806315,-0.00843720917114884,-0.00513984474799906,0.000116995841942485,-0.000898001719571374,-0.00607922438031381,-5.56997285242157e-06,0.000540262131047584,-0.00151340269065895,0.0288856795006789,-0.00213208534111663,-0.00232990391347592,-0.0103414017885267,-0.00456510886760721,-0.00403153796466641,-0.00517649161016257,-0.0239727889411129,-0.0162475220174135,0.00477092864527707,-0.00929921790402833
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0206719767069487,0.109283315477071,0.0325823692061503,0.045481106566898,0.0680725079102277,0.0244116292750723,0.0348420096660215,0.0242849466812234,0.0248989869140593,0.0255455343871155,0.0281768512443813,0.0221344712816295,0.0375732534531709,0.0210638896174648,0.0225766045366306,0.0221708893324487,0.131827699792202,0.0216212749958001,0.0243675983290379,0.0229291409067194,0.0244042958687974,0.0231375567954421,0.0323488719231284,0.0423581977638059,0.0545434219249921,0.0269772030165962,0.0317143964269644,0.00158585170105804,-0.0253091679205424,0.00999578715969885,-0.00344475318629874,0.00422620516909175,0.00841877269536725,-0.00520256456103583,0.00656073259127565,0.00448907349817339,0.00111080829116724,0.0030890226872596,0.0035092541891994,-0.0110445105964552,0.00135422740617556,0.00412619681070573,0.00451865740926604,0.0806521336472752,0.00179187695232692,0.00852211346078551,0.00541392352170735,0.00331556354384094,0.00480637397716956,0.00129186807362416,0.011782541137469,-0.00694789961915629,0.0062967732621967,0.00585052761426808
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0222990777318321,0.120730380962443,0.0292671046562258,0.0426291857506965,0.0765985420385378,0.0248788925907388,0.0362647817346157,0.0235720796324341,0.0237236194192627,0.023169031957587,0.0242760415807075,0.0220926390790935,0.0339978102403208,0.024441287169745,0.0304825244967923,0.0244525566752059,0.107415958480056,0.0243629787004273,0.0230462248110269,0.0241278814693885,0.0213967020217287,0.0204594705844317,0.0353717116156414,0.0449668595581742,0.0558033015274308,0.0278439757391448,0.0323293797763115,-0.00316962184927536,-0.0423627847371717,-0.00181983158331714,-0.0147639754372408,-0.00286860891672953,0.00226006991216144,-0.011826562495546,0.000682342722320915,0.00158069000685792,0.00129800137021807,0.000493700835919317,0.003388989842951,0.0189933308262895,-0.000377836155871819,0.00158135597951452,-0.000103704771790759,0.00796786652900206,-0.00170693637851151,-0.00361488735354675,0.00317451269701003,0.000863257047052637,0.00166030179374465,-0.00922967519658292,-0.00666012555158788,-0.00859161849711997,0.00441756938399821,-0.00216426096022432
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0234202925285866,0.112538660507941,0.0336366038842926,0.04887711686183,0.0660466423550497,0.0225975316864278,0.0303858518470111,0.0289736439207057,0.0278009241230647,0.0227835752661991,0.0229048050065702,0.026008788151029,0.0399708945600188,0.0224617528109424,0.0295786607536368,0.0227705029329429,0.096480873220811,0.0227344973416363,0.0245832750313544,0.0274575909362115,0.0256150837811398,0.024611619641125,0.0338978731132838,0.0401425781919944,0.0672699876120403,0.0235420609318097,0.0329083130023456,-0.00244470533255233,-0.0214548384878626,-0.0127677817305619,1.59457191157537e-05,0.00743458121451167,-0.00203567666173811,-0.00816198057879258,-0.00407639424023139,-0.0093140551722018,-0.00349623928536615,-0.0022913774531585,-0.00152551155527814,0.000913507300273709,-0.00163141536034107,-0.00169883624552548,-0.002971936861068,-0.0235100819697582,-0.00304337202231908,-0.00155881947607618,-0.00260839623203357,-0.00186788230706304,-0.00412896000115783,-0.00727567710277983,-0.00834252476140533,-0.0093050277632026,-0.00488882879523452,0.000824869947495519
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0226820855753631,0.123835163098115,0.028478915330057,0.0490493038160288,0.0758527283610812,0.0224981655071679,0.0310585572886721,0.0242864447052796,0.0246618561413872,0.0228277049245007,0.0271468674056824,0.0228145069918184,0.0369865930579044,0.0230926679689024,0.0376283595411697,0.0233365308146375,0.101830591952227,0.0232251037055618,0.0247830003221416,0.0231132425163517,0.0248514139873096,0.0221759610513673,0.0328673029492767,0.0387704769220686,0.0526197248690164,0.029355181179232,0.03017155001768,-0.000239084511738957,0.00690503995586066,-0.00270061163633352,0.000881187955469037,0.0249878741465176,0.000974259925506622,0.00422175834142476,-0.000612385967308403,-0.00105300362118857,-0.000499904750190554,-0.00396988975667606,0.00043668091043277,0.00208737335915185,0.000696872473189377,-0.00810804992611265,-0.000154798011415199,-0.0293786939574465,-0.00202830131506043,-0.00167949842714663,0.00181383974312372,-0.00195639919313738,-0.000474273061469116,0.000222846054505505,-0.015515143089006,0.00179464440136346,-0.00175196069408816,-0.00454194225308432
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0213597734164354,0.125748303321733,0.0280237146177617,0.0603633788003795,0.0564839418102167,0.0236996841117495,0.0331230219048772,0.0229871672641397,0.0254626263088839,0.023304457862852,0.0283838778604731,0.0238005547714004,0.0373364750041971,0.0201808777859147,0.0278794137500631,0.0212538162908436,0.104621573912375,0.0234365428631269,0.0264852935559532,0.02572229759363,0.0241021633206309,0.0236095905387893,0.0305484638220539,0.0491752677943134,0.0518915490471224,0.0315444085292701,0.0294717641408149,-0.00505415691878848,0.00615511630859187,-0.000789467085839077,-0.0222932863782165,-0.00269740598948398,-0.00369327364721022,-0.01100467520494,-0.00526648076474952,-0.00674305819864044,-0.00534265162766785,-0.0132705566267114,-0.00401457601803202,-0.016042361405637,-0.00361310422983297,-0.0117479120523254,-0.00782103273546363,-0.000413067320255374,-0.00604264332625432,-0.00830955558088837,-0.0110586441167079,-0.00438036022317363,-0.00489383819636476,-0.00876262116536817,-0.0353249854227496,-0.00733902764881662,-0.00915521558196004,-0.0303803013978288
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0234383151880377,0.122505984627527,0.0273418442160127,0.0461983217362983,0.0698636133422311,0.0230346097434678,0.0282825638215027,0.0244057769076252,0.0322317346305012,0.0210468396829707,0.0242726716529774,0.0225523197600663,0.0294921043325941,0.0216398848603033,0.0298467413392879,0.0231186603653548,0.127314315896304,0.0254687314788109,0.0206683955397951,0.0231750042628834,0.0277381993619905,0.0236174881146614,0.0265339959790713,0.0448482791736549,0.0519043761444329,0.0306104329264692,0.0288487949151688,-0.00260981094849476,-0.0157405056889082,-0.00951651769380283,-0.0137971601539353,-0.00326034558864172,-0.00543719347400616,-0.00370132815857013,-0.00476954745819632,-0.0046543214890713,-0.00226904062337439,-0.0067014077792271,-0.00471403911012552,-0.000494787006351865,-0.00275499224644352,-9.19938164366781e-05,-0.00249066348257989,-0.0110492416731285,-0.0019494844436141,-0.00225326909239173,-0.00675533959029523,-0.00844921541670948,4.90058520597052e-05,-0.0100223383208015,-0.0193399377071198,-0.0132725038422434,-0.00214653861897888,-0.0169072093536554
"FEDm_84","2003-06-24","2003-08-14","2003-04-01",70,0.0244932880914158,0.132386468036344,0.0289136647600075,0.0392284080633423,0.0726124890121532,0.0262949810388885,0.04284806635029,0.023052634876834,0.0285153773655255,0.0236333518142132,0.0293221718438417,0.0246357240223355,0.0314403179039697,0.0267941915967571,0.0338101509768438,0.0229166557190345,0.08678402866638,0.0243746834699223,0.0231639793961892,0.0262224138989318,0.0266187575669866,0.0222429270243977,0.0303237215100935,0.0340047073271369,0.0646608521335662,0.0223290481944149,0.0283769393401846,-0.005735674486575,-0.0386030319129864,-0.0054084130158856,-0.0177486872741139,-0.0148908913217922,-0.00337137137307482,-0.0136820884433312,-0.00266620680398977,-0.00433373648354644,-0.006896993260541,-0.00695855437871668,-0.00446855737074053,0.00284597866993897,-0.00949331307208197,-0.000663515463022596,-0.00509297322759278,-0.0105878350385401,-0.00761351627514257,-0.00876408658916697,-0.00193221253195004,-0.00930380456278193,-0.00610466862730051,-0.00307117749776428,-0.0157178619675475,-0.0185023372716369,-0.00323835769281865,-0.014627509594173
"FEDm_85","2003-08-12","2003-09-18","2003-07-01",62.3793103448276,0.0232640797353825,0.111915169684709,0.0303235600057845,0.0462608852427392,0.0706551487144113,0.0245055348123773,0.0364500631019978,0.0241154290446563,0.0287775547182033,0.0239096561074978,0.026005609869988,0.0247068977752815,0.0330640875113802,0.0259202548094715,0.026764714727059,0.0255600137066914,0.113468580012834,0.0237721634317089,0.024516189171266,0.0253732471659168,0.0240452399357825,0.0234362541510404,0.0349928110604142,0.0371284269042274,0.0556826038523524,0.0260683538462424,0.0293174709005843,0.00337547669188717,0.021501762377376,0.00571831436973743,0.00340799303312011,-0.00551270434764322,0.00914406019788089,0.010745378236019,0.00199152057348918,0.00763098442319447,0.00173155358395583,0.0028095118425671,0.00123903383157346,0.0180472894535093,-0.00167336611269994,0.00767554361597145,0.00458810686918934,0.0350038425810113,-0.00111827487142141,0.00317397422199614,0.00542790824845062,0.00256699930813825,-0.00127802940515259,0.0034013014904158,0.00215375088095082,0.0116109560089885,0.00416337634530756,0.00321602105459911
"FEDm_86","2003-09-16","2003-10-30","2003-07-01",65.6333333333333,0.0207705254160311,0.118379486554783,0.0318497100871717,0.0513035914392092,0.0692610183264379,0.0243997312228838,0.0360048323310135,0.0237176212170187,0.0279511859576164,0.0235573776362342,0.027214024974715,0.0215497596805043,0.033079585019863,0.0246413069865039,0.0323719978660844,0.0217560845527132,0.114983186513492,0.0233400538260779,0.0213849195556279,0.0227352750356799,0.0297351185906112,0.0246316690935328,0.0296647739449598,0.0338069939962924,0.0553617538270253,0.0240268187023601,0.0325215976455573,0.00547973045461613,0.031270837001225,0.0123917277338904,0.0108737713290999,-0.00180803250089343,0.00655731257163003,0.00494969615184094,0.00845206616879892,0.00802405464638122,0.00621383249911431,0.00871904410007135,0.00799810430409944,0.0214648155955112,0.0040069792351714,0.008118520599626,0.00625117727350094,0.0851086801671847,0.000895014492148389,0.00585995416543509,0.0049681098245041,0.0052489856836873,0.00744962125325921,0.010026157962295,0.0100164642840666,0.00435306696775335,0.00727192737995377,0.00236585776151678
"FEDm_87","2003-10-28","2003-12-11","2003-10-01",58.5,0.0230421035805073,0.113960661038074,0.0339283333357107,0.0498690490881716,0.0728538155290921,0.0243421637830433,0.0291763120043655,0.023779024745091,0.0287903692513419,0.0241521642119271,0.0265471374279681,0.0239322985727631,0.0323148513016215,0.0257230266649538,0.0250997994738895,0.0221034323568433,0.100006770349473,0.0231138436737095,0.022978954799041,0.0234152357643702,0.0274424322774957,0.0240914570217852,0.0359940825915465,0.0365008854178341,0.063782473253984,0.0278691792307832,0.0351901432546136,-0.000836935230528807,0.0459668102192428,0.00305318049525967,0.0189159348055435,-0.0083203192683761,1.31324675285422e-05,-0.00541141130698282,0.00209019357948779,0.000453177402909606,0.0023575128720625,-0.00120794501603048,0.00190560550297859,0.0121523399774183,-0.00356959622497519,0.000421404402023338,-0.00112877021382446,0.0437545090770119,0.00228650698368483,-0.00164165477804462,-0.00170186142530081,-0.00330175629410263,-0.0015415920503493,0.000668643713973531,0.000949671385960967,0.00185733108484027,-0.0021048587966359,0.00507229073330631
"FEDm_88","2003-12-09","2004-01-29","2003-10-01",68,0.0220810119384527,0.104065868529468,0.0275654774164981,0.0575389031844596,0.0716461084578553,0.0216257262818193,0.0267489008388146,0.0238215250446959,0.026588103194767,0.0232782314494507,0.0274344217119501,0.0260053147156878,0.0344243514018712,0.0256753922485729,0.0272656408100022,0.0248610057738,0.117178409041364,0.0221345432815253,0.0222903199451006,0.0275824595369264,0.0237084575304808,0.022456785514516,0.0319828391027108,0.0395196861914206,0.061693708267831,0.0248403309000984,0.0359864776898606,-0.00430688513715683,0.00511419241756705,-5.01904141547743e-05,0.00615992394994692,-0.00677048020256734,-0.00429873754732854,-0.000474332168881513,0.00189486518215239,-0.0015228891112667,0.00116985591314338,0.00402648649568273,0.00137957765154248,0.00980825041277186,-0.00390387723921297,-0.000422193066867001,-0.00177723490375625,0.0499703399526228,-0.0023832698041118,-0.000240544268960914,0.00355475361157831,-0.00262539215226398,-0.00198710408366881,0.00661615204463387,-0.00977690094816604,-0.0133232699409095,-0.00192290356692458,0.00474060245009558
