"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23"
"FEDm_129",0.0573808818177065,0.0205399991422587,0.0418938925980866,0.0545379191885415,0.0498538700654662,0.0195167674169877,0.0408158724894267,0.0216768111435786,0.0696090357580341,0.0288641583011243,0.0485531697010416,0.0723368263719384,0.0565212759126378,0.0256643835192052,0.023209260842617,0.0342084852097798,0.0390052551368016,0.039007470174938,0.0465072934043031,0.025912525425685,0.0594659549666026,0.0760266908348811,0.0488922005783578,0.0549607697518531,0.0239985266505248,0.0403873463572551,0.0468804776626215,0.0490914161774253,0.0165598991382075,0.0437232140694133,0.0265720611768209,0.0714763116485415,0.0289950856766183,0.0426434264305647,0.0799061079187886,0.0550590678846856,0.02192289728865,0.0212605425988215,0.0368133364673942,0.0403633200321095,0.0472653560361977,0.0371683864406154,0.0260712789593443,0.0825386614677808,0.0643789211137802,0.0419635890519862,0.0478465386294806,0.0216208569577656,0.0429561768088815,0.0571532145352559,0.0706010141407741,0.0176675747269687,0.0412578329764106,0.0253926161968202,0.0755996983994611,0.0219268722961797,0.0447346812496571,0.073839257157273,0.0475976660863819,0.0240853918869921,0.0270346889195176,0.0330983555709297,0.0485475839238134,0.0444111621092239,0.0464650547696852,0.0316815315066802,0.0596175305078506,0.0584287762407388,0.0384359244032583,0.0395962578494506,0.0197458600284609,0.0362600029571716,0.0496032381929163,0.0513892792675195,0.0186351137500019,0.0579905411594943,0.027300560081871,0.0647371609925173,0.0220854989656535,0.0487868614472075,0.0804737947547205,0.0460483685898264,0.0212003203114474,0.0302126354742703,0.0377232768317267,0.0518079405009641,0.0443226303231881,0.0452244873620778,0.0259859757559023,0.0655038401939498,0.0743964711407198,0.0409698840689423
"FEDm_130",0.0477975625957924,0.0210308422432171,0.0322991346352057,0.0512349756561559,0.0654696524607703,0.0172490791352535,0.0342019292659144,0.0293262327047044,0.0657502672338656,0.0249591149647714,0.0499949938940506,0.0948430091298506,0.0463068599746083,0.0239810870983406,0.0246481802311287,0.0379593124479919,0.0587522355720259,0.048588443717535,0.04141052306302,0.0301354228621647,0.0565553443492622,0.0534217982493254,0.0440839985150454,0.0494680166078111,0.0205020304816752,0.0373933725797761,0.046499739676828,0.058873079635169,0.0188316899974314,0.0465439094310136,0.0321899072384531,0.0692383096190566,0.0194221093304308,0.0405426471379654,0.0908860022647268,0.0590069218634575,0.0225563249875353,0.0296156663968872,0.0396067181698764,0.050192602710126,0.0551126583000741,0.0426829132212407,0.0293623598564744,0.0567159727249127,0.0500484217119975,0.0347086260570809,0.0532117178194216,0.0199574585234121,0.0380301724380297,0.0658977523249891,0.0507713783931462,0.0167704800690312,0.0440762556345773,0.0261259490484374,0.0733990733263902,0.0223102979531379,0.0485232482388889,0.102611000367901,0.0542201551963632,0.0235436252208788,0.0222777207880788,0.0368247338642981,0.0474330985906642,0.0487154314677527,0.0390220974610952,0.0274244185538166,0.0395971110701296,0.0464761439221566,0.0527806797274041,0.0573776784904282,0.0212850646103617,0.0395903673064109,0.0445321339761197,0.0595809759431341,0.0168769716861562,0.0460892216217486,0.0349074872875262,0.0694528082993495,0.023106883600933,0.05363352848763,0.0901813452685126,0.062020560241567,0.0217132607886715,0.0243631300666785,0.038849340936518,0.0305349995499122,0.047152674193363,0.0408935437858806,0.0349018675246981,0.0513408615897617,0.0477833836956044,0.0438319110490343
"FEDm_131",0.0479151313638661,0.0202147390090367,0.0489902461371986,0.0489875250406151,0.0472722849047906,0.0192403151825881,0.0610995141700547,0.0245933866988348,0.0643871662289378,0.0299795248634582,0.0616661504324204,0.0682746521870162,0.0397526670172818,0.0238356846346735,0.0263692756247316,0.0355536908843894,0.0441577158926508,0.0396755458717243,0.0480794357319266,0.0285786659778803,0.0528990517150343,0.0721120469946995,0.0463655834361905,0.0536290179866092,0.0232564204728977,0.0385836735223862,0.0458437846595817,0.0562260141348728,0.018820132320497,0.0522250449048634,0.0325675537907633,0.0723085615679527,0.027653691583176,0.0429513230042924,0.0925657050276147,0.0528125333402245,0.024843260494797,0.0264897824195596,0.035889692242396,0.0455476473378609,0.046865776912593,0.0334656981708428,0.0271560873342785,0.0450271464872163,0.0702273314920884,0.0350441207926358,0.0553237310778624,0.0180704930895304,0.0430903923031669,0.0464686186765204,0.0613318742141869,0.0175272110114964,0.0778263782941978,0.0233067666813063,0.0619941813675235,0.023482083940304,0.0610737043085637,0.0975453664906282,0.0522966150976896,0.0199092065161677,0.0331111205617261,0.0341296568554365,0.0343386497112108,0.0385963541714532,0.0378836044493008,0.0261468369514913,0.0438684816753113,0.0537733564430533,0.0389053161118727,0.0515097999748625,0.021795144557224,0.0445988017275758,0.0446321907924958,0.0520767735206478,0.0193908163615466,0.0445826605409841,0.0467874125208936,0.0722178925233106,0.0246594397997921,0.052108484495237,0.072093575168288,0.0447989980360546,0.026165421925995,0.0281139913602566,0.0373407116906681,0.0447500645212588,0.0484506095849058,0.0393596303916143,0.0341974100953834,0.0599680852065787,0.0465718015703866,0.0438302836340401
"FEDm_132",0.0464366268804624,0.0229756763144947,0.0466750844643094,0.0408666460880017,0.0531327635071033,0.018592192115093,0.0325158964435251,0.0229289485952242,0.0620673160335907,0.0233032219040571,0.0582055086889935,0.0945272337685931,0.0626766445193847,0.0214367345419,0.0428592595989698,0.0391914460658744,0.0438840151780333,0.0440776122946301,0.0411108134862636,0.0245471919689601,0.0652577335192347,0.0486202190762909,0.0441112149470102,0.0580310782387304,0.0266595541768889,0.0415585030883482,0.0498270838519985,0.0586393359652297,0.0198388794672155,0.0365739826255958,0.0298480620987561,0.0673844269907515,0.0261837498645397,0.0510558244507506,0.0726946342029809,0.0644552908015149,0.0204251600374011,0.0331221301319979,0.0401441604031561,0.0308819195368394,0.038363752922555,0.0420984370295506,0.0282143611776933,0.0484931390087462,0.0675423467607373,0.0479641871680224,0.0730641078637832,0.0230265158838277,0.0380261185306629,0.0460312073504503,0.0586294831881951,0.0193133363257714,0.0397831771812792,0.0251520432464449,0.0848160613215955,0.0261996605804231,0.0481588160314775,0.10328688722549,0.0362662996512434,0.0206795993172857,0.030514400862748,0.0450200469736597,0.0373173506492552,0.0417633009035075,0.0447359596594281,0.023822537786234,0.0407443009434447,0.0500368966045769,0.0436118919192165,0.0611695875961583,0.0222355581607057,0.0549824759674949,0.0569837338186345,0.0741664528937428,0.0181957731754219,0.032960182240263,0.0334292386376693,0.0709391391670647,0.0261468681775432,0.0506428137905412,0.0703635294087044,0.0552690505366701,0.0248936936041825,0.0235049626279542,0.0331547644010308,0.0299971250596332,0.0469703144104537,0.036602542176966,0.0248825727855178,0.0585279985435111,0.047944718866539,0.0460369039535978
"FEDm_133",0.0526369866037348,0.0185184072883355,0.0444674476148571,0.0337277918001353,0.0544274034658077,0.0173202338862085,0.0485078337705501,0.0230272074242479,0.0704530555364241,0.0328204966817058,0.0584691479724391,0.0768928971911118,0.0521727584534267,0.0222254365453365,0.0249357349148249,0.0352638343433019,0.0366573066834821,0.0392077184233972,0.0453009485584311,0.0239986054079131,0.0514961398264616,0.078486486461071,0.0589861211467963,0.0384013952987046,0.0255936450773107,0.0498430310369116,0.036095502049861,0.050494108931382,0.0219321206558458,0.0416122912524867,0.0359372172258298,0.049337705335225,0.0370611403023639,0.0859614283342583,0.0725852849219468,0.0554523882760677,0.0225925045980461,0.0283940031478889,0.0494736215652793,0.036019769521726,0.0386124006485033,0.0440431572109756,0.0317418026648507,0.0406507537177454,0.0644616225491042,0.0437031056776867,0.0446009380855367,0.020397815557091,0.0577905573592094,0.0471187428884211,0.0537149561511806,0.0215363280657396,0.0477686534662176,0.0272346356015102,0.0568892023057355,0.038714293483174,0.0718446855246709,0.0619334443892721,0.0519081059236563,0.0222037501405402,0.0328488233835657,0.0325597038602624,0.0371430144216324,0.0547327253071489,0.0276821394838204,0.0367702262439863,0.0464981071654131,0.0655879815472932,0.0425211696449222,0.0593595483311204,0.0200351519733351,0.0453972997220695,0.0554857962622758,0.0443539186510905,0.0187795285416956,0.0308381437315314,0.0230181309743973,0.0732412936811231,0.0212601713652471,0.052686062443018,0.108173642894156,0.0456055347845964,0.02091541903652,0.0180575984171686,0.0442344372239715,0.0400974022173813,0.0363352764464757,0.0411591153149945,0.026541755838741,0.0589289860241834,0.0398847692733093,0.0756110168515986
"FEDm_134",0.0465138335578767,0.0190712970072015,0.0537947899584224,0.0334196907466596,0.0434702135188887,0.0214738386427345,0.0391394055612448,0.0251535376331514,0.0615965743480272,0.0299377532249005,0.0646730938301049,0.106508833505954,0.0435130482095585,0.0261722284709915,0.0344465120512577,0.0485964613440417,0.0283263580767929,0.0415132957945904,0.0431265533355621,0.032131063259686,0.0348880296772911,0.0656393297904855,0.0568942584545765,0.0602439514308527,0.0303531607027819,0.0375694794049964,0.0629047526238393,0.0663121516048701,0.0215076033926441,0.0526482822820696,0.0331131616763257,0.0693414881400005,0.0256984457405451,0.0393905149631294,0.0772585570139509,0.0429103746410677,0.0212566734018858,0.0281729699567211,0.0458157327979728,0.0406859176522431,0.0404826688585776,0.0516690418331349,0.0235100782708753,0.0357224721689987,0.0543962305630445,0.0390362908794728,0.0538571754529495,0.0217131543799167,0.0476739463320916,0.0467712425188816,0.0443399221897893,0.0168796718758143,0.0603876159762048,0.0366148423132935,0.0679352879541725,0.0267167182895021,0.0587642453646904,0.0837216699255419,0.0358139485958561,0.0231618535364411,0.0229601782196423,0.0431274551293949,0.0367936916247277,0.0536635829642854,0.0387800931488671,0.0339274955030568,0.0492726310355548,0.0590266693161887,0.038096908353137,0.0485025380605021,0.0265637836999444,0.0440719664790489,0.0495341949274315,0.0464206375796099,0.0190352631327315,0.0443855290927297,0.0345859510981096,0.0605208722485214,0.0334673084270369,0.055686138114955,0.0567919715669618,0.0471714698795433,0.0221145447308713,0.0245835250905879,0.0444270164975483,0.0370163961415088,0.0483990374458283,0.038640421990418,0.0340776327543231,0.0671274722370254,0.0797269067733865,0.037149422031376
"FEDm_135",0.0651307405772155,0.0143773472417443,0.0476595393092362,0.0507031815360014,0.0430359306774739,0.0185043826977413,0.0287567716530334,0.0243066415637735,0.0811128256227246,0.0353256328962514,0.0706070074283481,0.0773260051430029,0.0646288127458901,0.0212647503803804,0.0304963884232418,0.0394223210971258,0.0228950842363626,0.0518892074745676,0.0270597727233443,0.023019610184736,0.0597931327564526,0.0639016097263634,0.038783303904989,0.0405473217878664,0.0208202216442127,0.0394076827298636,0.0644666872229118,0.041071427209726,0.0196604660409509,0.0395354213096474,0.0302700192017399,0.0658825773127269,0.0339251606080121,0.0688232123286952,0.0904173388491865,0.0555222994935769,0.0239091334821537,0.0250731567596074,0.0391381776026434,0.0285883908627391,0.0381406714315013,0.0328365044291923,0.023301754621518,0.0459646481516586,0.0679725397038967,0.0647251872159735,0.0528180397946482,0.02176012515282,0.0304582831591585,0.0492686790335982,0.0670083230187981,0.0179978928062933,0.0381987926683045,0.0304236068576821,0.0699969771305951,0.0248240157969326,0.0542091387276218,0.0662837661256808,0.0519739504285449,0.0223586331542119,0.0360039482135293,0.0400818429760713,0.0371224279346158,0.0484208636810066,0.0555587820095209,0.0335879557634798,0.0412769357496369,0.0599802873811837,0.0503867324360655,0.049497778811819,0.0219255611504799,0.0385892887482686,0.0476764009152015,0.0509841393335518,0.0195639697884464,0.0500348416095092,0.0332829835917217,0.0695890274095886,0.0294232430088595,0.0561801294346577,0.0763268209385356,0.0600051199187615,0.0275529291371389,0.0253442075770863,0.0465887409002405,0.0426354865002158,0.0343274450686797,0.0473360403849684,0.0319116246693958,0.0456281141959148,0.0487308047361547,0.0468653021708042
"FEDm_136",0.0498177531436289,0.0222571661139273,0.0442329138703355,0.0402284205538486,0.0491834802712467,0.0180296923564848,0.0443131621720852,0.0310846080576711,0.0661447109614874,0.0290920203436606,0.0522160666316531,0.0976682453238448,0.0387791585838823,0.0238487754682758,0.027106661163364,0.0373772198422692,0.042044086178035,0.0379515043058395,0.0498675506745098,0.0361131283940078,0.0667107390406105,0.0595289295771304,0.0364040069722017,0.0571705615619639,0.0217401770062218,0.0447145976731067,0.0390813017615854,0.063388532741161,0.0242511399748113,0.0303524535278959,0.0210494666889064,0.0663317320085397,0.0264925267978036,0.0619809690610569,0.0780632458882743,0.0430280128582273,0.020012510267992,0.0396466422778701,0.0373521546638689,0.0358761967270132,0.0308921415894768,0.0530102326676524,0.0239161454480589,0.0551186729081803,0.0651533300411994,0.0613772558591335,0.0533651224805302,0.022494702833618,0.044675898495151,0.0441743183862152,0.0505738637819433,0.0201801338710169,0.0459565389037221,0.0315920550183307,0.0631382153590452,0.0300672620541377,0.0626152430315316,0.079115681799192,0.0592537484807953,0.0241782760157212,0.0301925723581591,0.0510864547722662,0.0411001047083941,0.0346809433175088,0.0467429251761792,0.0383149464988604,0.0412888909382821,0.0344033064621722,0.0508087952572274,0.0574970628403826,0.0219606236401417,0.0543582153413777,0.0591130920121204,0.0369149471931457,0.0196559529192231,0.0356704305361806,0.0271124459071914,0.071310866453404,0.0268564439212416,0.0628119613411519,0.0638148852782187,0.0349088489176334,0.0263870302565542,0.0215377048875352,0.0525623490394133,0.0411995763987507,0.0454174814500576,0.0509707135359111,0.03302111886991,0.0562802912124398,0.0364802863097491,0.064157671738266
"FEDm_137",0.0406125302966004,0.023329332096801,0.0411886584501622,0.0602802526895727,0.0580949891033159,0.0204748489387048,0.0568859890457495,0.0255273790738643,0.0691909869828593,0.0308464144609813,0.0547591419420607,0.0785892840399786,0.041894279631471,0.0234973283878793,0.023251320243016,0.0410082683698359,0.0385464909673265,0.0499364969546413,0.0383816603495893,0.0224048828848729,0.0518164779497076,0.0610504553566027,0.0484325317844067,0.0402051118090182,0.0269091065821594,0.0404878409892474,0.0644452892617914,0.0509186291872008,0.0203841491339563,0.0380707790243177,0.0218350803619718,0.06844993409512,0.0304202252863329,0.0511719916043177,0.0733010876706661,0.0427027374965131,0.023543224740108,0.0249879457248513,0.0488667291654808,0.0433895433156625,0.0315232649400692,0.0405698312230988,0.0248706678689715,0.0925626495176436,0.051508279561325,0.0488759014401763,0.0513578253197303,0.0249837895421648,0.0341148844048854,0.0525323322840301,0.0622675085636668,0.0187339759262446,0.0350806301579617,0.019739628299143,0.0727382169583565,0.0262869325802156,0.0557760909996968,0.0682891043627809,0.0422510706853023,0.0221340541585559,0.0270003069684954,0.0361086304280072,0.089863877961404,0.032601665914304,0.0552446874630586,0.034437877290071,0.0568515567416793,0.0450288378412514,0.0365765151489944,0.0701985179229808,0.0290522485762321,0.0545969768455576,0.0462923029172166,0.0479333179471348,0.022194029464116,0.042391391041718,0.0253196607199408,0.0529083778926057,0.0254234599860155,0.056406668633134,0.0613794796854907,0.0326414221531872,0.0229156019309473,0.0273420588000315,0.0565956357550853,0.0463245796398286,0.0428507968730497,0.032206972321074,0.0246916056641202,0.0760055997772609,0.0589929888241682,0.0453363066291045
"FEDm_138",0.0588919756130404,0.0288018640743939,0.050637760926832,0.0535564166675723,0.074461870328109,0.0197581594581065,0.0433767869686487,0.0334919033095574,0.0602373230014447,0.023950234225893,0.0573296043493512,0.0606248733405483,0.0405112433951676,0.0228945936256905,0.0309735737952611,0.0542655885306606,0.0379163511755721,0.0355055320118136,0.0554363793812395,0.0420349709931748,0.038455542424656,0.0449586372851388,0.031928815118128,0.0707983325697106,0.0257659302732902,0.0365583251759764,0.0432240001421753,0.0590401194506826,0.0193624516600275,0.0474750948125561,0.0351441345630155,0.0585212856588331,0.0188372804749242,0.0405134504203605,0.0523420206898691,0.0530605508085202,0.0246888280253566,0.0335238232539675,0.0573635720281734,0.0700085162364845,0.0330882377752913,0.0549844339028186,0.033272209311649,0.0644022802546811,0.0310496196991006,0.0369755028125363,0.0465632274423209,0.0208201817149413,0.050801651170152,0.0373063091549734,0.0683974180854536,0.0173350559012488,0.0522862753442598,0.0469572808118028,0.0808596110509088,0.0226766965789465,0.0501826709440509,0.0601120721581401,0.0585397383414589,0.0266959779978786,0.0299445611845381,0.0328012407052376,0.0479747505942634,0.0422253376950426,0.0426081478625913,0.0289080440924562,0.0441545564898388,0.0452799329579132,0.0465692617215823,0.0522773779799053,0.0277973524393634,0.0361182708618213,0.0431790320373799,0.057296945488284,0.0218338947508137,0.0404626229057152,0.0398171147845876,0.0648319998238163,0.0313026381059624,0.0572959652564764,0.0576251003228813,0.0431603737266454,0.0305633230418274,0.0207961434188763,0.0617992635183372,0.0791356983044519,0.0435966291128465,0.0468731645773272,0.0290212670331828,0.0394166486795008,0.0353351778358345,0.0404639959941632
"FEDm_139",0.0587812209006999,0.0218047503117254,0.0494331833195858,0.0554761101833967,0.0568737105380347,0.016804570865412,0.0421637160952078,0.0412766383053724,0.0509208157341769,0.0240346970949336,0.0506223949449326,0.0645189947669995,0.0503717998937006,0.0262641769811554,0.0237299745155678,0.031455793932568,0.0711581325415204,0.0411369441671979,0.0387684870240753,0.0214668530408993,0.0661951612412476,0.0597419526393957,0.036999920962195,0.0408165682191235,0.0226349015736749,0.0392725597865162,0.0580163562183785,0.0609648632492543,0.0187244456313118,0.0299434658876488,0.0384024198646181,0.0677148947073853,0.0250448366816259,0.0371363780617465,0.0708286475770778,0.0353142042775073,0.0232765039326257,0.0248423570746103,0.0389716212779172,0.102288341027035,0.0542919195944922,0.0357885232862621,0.0230720281039267,0.0529285254545345,0.0574209474079472,0.0423046911047803,0.0416371044786784,0.022596203827285,0.041844235982155,0.0573350615853402,0.0608548198944662,0.0191578089665266,0.0410531674667369,0.0247437262416131,0.076427770283702,0.0274089595337017,0.0529750499689842,0.0707132595986961,0.0496717017604197,0.026953199008619,0.0232094431461204,0.0368212592838632,0.0712307637460809,0.0384414351419486,0.0417188727254948,0.0300408638172892,0.0521733822665572,0.0528894454402012,0.0401024658355203,0.0451340515797003,0.0238465887593539,0.0302999064561299,0.049363499463513,0.0765765754010114,0.0190993457571332,0.0623442323260308,0.0254129265223073,0.0602883627717639,0.023126464805769,0.0501573297782325,0.0688389782090009,0.0575760305846303,0.0240042807701326,0.0243500064087458,0.0370360363538207,0.06620156557667,0.0398603948791683,0.0389351933520748,0.0271527051507255,0.060405772541889,0.0420936218689601,0.0478961306832368
"FEDm_140",0.0371413367057892,0.0268235968244482,0.0401267096564243,0.0432859626968576,0.0571942927208837,0.0184512124217346,0.0525368450766812,0.0249731137747759,0.0573516853098974,0.022731142795896,0.0515496184580565,0.0738705028361661,0.0425888283861849,0.0272585815128401,0.0369223159823407,0.0376459538729728,0.0899184265813646,0.0381654437465288,0.0372055308499468,0.028111967690631,0.0616348779223537,0.0597359024087731,0.034776151768453,0.0347200960209672,0.0313551239327769,0.0524667020560841,0.0601537340204682,0.0442787182811982,0.0298766936396222,0.0442582228442191,0.0328439873727584,0.0622064757935096,0.0331042564949424,0.0578528879740762,0.050623634513143,0.0537131820701114,0.0261212349436565,0.0255139328015299,0.0478675761247347,0.048578551417316,0.0339029658648607,0.0552429507629668,0.0359070008684777,0.0579091797391183,0.0459721181608069,0.0355307743026557,0.0454822255861976,0.0217449307277478,0.0540231072526198,0.036444600304641,0.0497112506700824,0.0194706344485616,0.0291831345392486,0.0351376041646052,0.0781188042597464,0.0364728684225589,0.0518358113839063,0.0649532270401441,0.0347066117895726,0.0273986724712238,0.0253379730122817,0.0509826165056368,0.0733152407556135,0.0461186444247484,0.0443618699826448,0.0324315734704072,0.0507809253899619,0.045839949632243,0.0461477237656066,0.0331724316596984,0.0229114174494189,0.0492439709568095,0.0501176848120988,0.0709587329626337,0.0201505277688825,0.0401625151234851,0.0285749171367149,0.0838344170324207,0.0308493659941168,0.0532715211512536,0.0436581477477355,0.0339847684504673,0.0304942681185891,0.0226215237451281,0.0476012468060923,0.0628488813950528,0.0491144126927148,0.034902408890139,0.0247552754998274,0.0536793865093129,0.0621937630818195,0.0508984150155883
"FEDm_141",0.0511514047114675,0.0175569447368326,0.0531196012835293,0.0431659850465893,0.0378686487545074,0.0207822310142639,0.0365801593671502,0.0281904049968919,0.0642420045582735,0.0406881388752915,0.0744421168589187,0.0511426848505958,0.03054373520104,0.0262659670356394,0.0244051116950326,0.0625024027082225,0.0347257146042798,0.0353989597377482,0.0377377905201241,0.0307599900224305,0.0785817710701235,0.0521350098700059,0.0680132224810421,0.0295718042415899,0.0286507376903199,0.0444746428510192,0.0334629019753934,0.040442707652786,0.0238999383367921,0.0573464923164726,0.0257544116239544,0.0582273672474568,0.0378296761894106,0.0672562380714176,0.0606528373442448,0.0472677737910173,0.0263616832591783,0.0248343319914977,0.0779973584559573,0.0505569073114287,0.0364931540576818,0.0491454047753215,0.0509303711880682,0.0382457592627505,0.0440744187183284,0.0465230816479129,0.0435918181744854,0.025088904650547,0.0398860588204552,0.060354318816015,0.0525568946679457,0.0211316852292185,0.0520212840508714,0.0281520443689009,0.0707748502973052,0.0321043413599073,0.0604794272751606,0.0689394699777427,0.0568384207917447,0.0279082417019957,0.0258145110529294,0.0688056218964723,0.0457291600450367,0.0317620119232702,0.0318822490741749,0.0260286296910116,0.0535295813052604,0.0352502362680247,0.0413702385615244,0.0560865216229831,0.02527182467137,0.0483107346212155,0.0504221760724669,0.0518814994906699,0.0225526183870778,0.0482128163687868,0.0313283285070879,0.0614438137777913,0.0349545189107666,0.0670450277004366,0.0596945679839658,0.0446197832974597,0.0257470439396409,0.0239842621258561,0.0591219036948583,0.0553235073883419,0.0368233428510419,0.0402028155258218,0.025561516009521,0.0404020789133658,0.037348735097323,0.0536605630421515
"FEDm_142",0.0576105594471006,0.0235270457341284,0.0443970409075014,0.0482078373310341,0.0611920497724885,0.0165970068879013,0.0383456410903598,0.0248507504567824,0.0643807899298495,0.0316946997960125,0.0588430255902707,0.0639811237055251,0.0471305777629534,0.0224683597188098,0.0269770343651989,0.0447337858054312,0.0504835321003326,0.0481231591737969,0.053330542363397,0.0495031520368149,0.034148126372215,0.0438831170731935,0.0455910425789024,0.0391833857772254,0.0309799258837952,0.0434715509374515,0.0678361996984135,0.0505563879912036,0.0239057366121895,0.0344778937960636,0.0267043065305739,0.0637350245848751,0.0289477583132177,0.0577372097341282,0.0813267799330451,0.0556367619808768,0.0299588775521574,0.0234277135309414,0.0433960996389632,0.0443225017405575,0.0437459710564912,0.0506645456720725,0.0276293501255008,0.0455809998575619,0.0374951407362063,0.0492798783164888,0.0467016471774705,0.0240443774928134,0.0469867623082071,0.0594699755086449,0.0475908464285751,0.0174073450842041,0.0410532817264038,0.0271930046858116,0.0691755635184144,0.0279782722026948,0.0598712198866732,0.0608351474611289,0.0341474576965656,0.0252120069012142,0.0234936603737506,0.0545263161000881,0.0527188868700439,0.0405191572814275,0.053370677816152,0.0407165060939773,0.0592487807686722,0.0397951935917251,0.0479439130253416,0.0550399909509821,0.0244735986499961,0.0407048491005787,0.0390269344036436,0.0523480467139445,0.0231442246368784,0.0418671409440332,0.029092923368005,0.0844071322820485,0.0206285290813267,0.0497923629938168,0.071466505379797,0.0500534244184232,0.0248158140224342,0.0360198180917397,0.0588981681504125,0.0371211236411388,0.0388597675572055,0.0571955608544499,0.0405342897229262,0.0477706748681296,0.0434398351357236,0.0332992850323661
"FEDm_143",0.0477987712766069,0.0204407146305713,0.0567108729534217,0.0630428367142147,0.0431835380938341,0.01958276163181,0.0339241489737748,0.0299096210061493,0.071627270347633,0.0361832575876674,0.0639210970542241,0.072839060729402,0.0388610217810559,0.0254050107069717,0.0261811826512603,0.0485564822151177,0.0437812266652521,0.0350923607047095,0.0419109843915861,0.0297613107955598,0.0507877331275018,0.0632694148635435,0.0372293210981325,0.0522160912863298,0.0279956917844769,0.0396060914520982,0.0691182089713174,0.0351652389390068,0.0219445574307951,0.0433788412695355,0.032448351000654,0.0727294688786575,0.0245522837640518,0.0487263251197633,0.0650007264001589,0.0274906463680316,0.0228225154576578,0.0207534525451969,0.0741244409392976,0.0404697211005312,0.0408053569510884,0.0487089509189582,0.0357718452579963,0.0733242663907383,0.0405972779906865,0.0422496497829719,0.0592244676260921,0.0254671274036084,0.036613851080756,0.046115939249552,0.0570433170311011,0.0211254899825603,0.0252234719497611,0.0254277784423873,0.060724480189577,0.0216555184933365,0.0521064192427881,0.0477793569845602,0.0382113557710312,0.0273947667115023,0.0388943927409685,0.0540000246528459,0.0919558463108691,0.0336459574451744,0.0530371016328029,0.0269898041327189,0.0796989378100967,0.0377624413685123,0.0399021537473978,0.0544975224151307,0.0231005456822238,0.0324502859910351,0.0445478867340456,0.0526025767868216,0.019724675280484,0.0397615929870191,0.0316369196529384,0.0726857156110889,0.0303807937335808,0.0516680455245914,0.0703705462504569,0.0512443790276998,0.0253137996669917,0.0205452752456577,0.0425115748602386,0.114905979954657,0.0429905346798995,0.0457913395569424,0.0267272332041417,0.0422258036767716,0.0331290567004056,0.0311879167771777
