"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent"
"1996-04-01",0.0170835117379286,0.0227076979494226,0.0408301898016183,0.0179938225784188,0.0197937304990888,0.0460364277585135,0.0218228387403324,0.0341758476899971,0.0195322264464956,0.0208811066119734,0.0280859000288989,0.0203264050685834,0.0278620086494391,0.0162847773945363,0.0197354400593283,0.0215329268013985,0.0268357809629439,0.0199819135662987,0.0556286008998671,0.0188857879635101,0.0264144564732119,0.0243784734732078,0.0370619290509692,0.0178225675387466,0.0243098376753131,0.046884139964116,0.0323097087782625,0.0265491115592714,0.0247796722822716,0.0212376523998404,0.0245422801647422,0.0178036720835328,0.0777632555166957,0.0265177617056393,0.0360961321375046,0.0195124079880815,0.0014738688527473,0.00239038737814968,0.00439070165139962,0.00334031705224582,0.00310405737476212,0.00251481675460172,0.00368226482350967,0.00596646007978787,-3.11738003489527e-05,0.00191848414873938,0.000140008808887423,0.000335796509244949,0.000942566213966184,0.000716797276654918,0.00182667932813539,0.00176055642012468,0.00741616747960326,0.00436986218088546,0.00219953729647764,0.00185904450944892,-0.000318963112083849,-0.000545770665045756,-0.00114383124693543,0.00343317540681693,0.00236892050336621,-0.00958334512826006,0.00375623880785619,0.00187430936244651,0.00543193718604201,-0.000156156169299516,0.000564005891287721,0.00232036765766428,-0.0043652294977886,0.000894706366936739,0.00864237657076796,0.00406722830877912
"1996-07-01",0.0208139419688708,0.0241188327491009,0.0441840937565967,0.0194437444913126,0.0217881258060901,0.0416232907042488,0.0229894510463254,0.0313129222153304,0.0388121820207881,0.0206274605044281,0.0485790752850508,0.0210352837918859,0.0231613252921005,0.0208502106258735,0.0276806147300167,0.0244815013831173,0.0236756209954603,0.0210555513933929,0.0406567349898829,0.0203994284321366,0.0279111453974441,0.0324412850130896,0.0261095823930319,0.0263781368688427,0.0231493940969175,0.0366522693787991,0.0262586522047254,0.0238598547743942,0.0248852318247925,0.0238475254501426,0.033623280675351,0.0231306679335805,0.0396591741497826,0.0208364086918446,0.0274206153278568,0.0265473836373957,-0.00476347415459397,-0.00375585605328089,-0.00867006457809186,-0.00460834208179064,-0.00324232912996591,-0.0035292012575061,-0.00385880679361952,-0.00180125843290887,-0.00479535992466387,-0.0037020821472116,-0.0144858981770276,-0.0039878142359756,-0.00438925853209121,-0.0049806683392006,-0.00572750535013135,-0.00512133148014406,-0.00231451998410865,-0.00509670209464782,-0.00238249800722224,-0.00312160183520172,-0.000384418456438971,-0.00602197200590044,-0.00127403006045859,-0.00476736613294632,-0.00196883708156786,-0.00781112018511801,-0.000959525878784998,-0.00530514204271021,-0.0020911618202376,-0.00391594346405651,-0.00543310037871867,-0.00514592909993987,-0.00741861901642871,-0.00363553440181468,-0.00228787121978588,-0.00384025582995992
"1996-10-01",0.0207730267031178,0.0259318275149254,0.0324710217374198,0.0203981985842685,0.0233013860596777,0.0462673623004518,0.0251311069964136,0.0349354620875477,0.0219938083318587,0.0218897442895606,0.0271837396509474,0.0243256212267027,0.028758915662984,0.0208381657841007,0.0226021407572301,0.0253515773252537,0.0260557613021013,0.0232059399050675,0.0546004609802249,0.0209965103952381,0.0261894744142438,0.0255542817692399,0.030404596910842,0.0214431440192806,0.0207993817465986,0.0356436300720831,0.0348342182858833,0.0261976438082909,0.022166102853913,0.0219866507001107,0.0257275979706085,0.0228951200971409,0.0606436266292867,0.0230135366861954,0.0312053644027124,0.024283852038478,0.00195083142681004,0.0016078339856913,0.00530902273753928,0.00208150672611694,0.0034616253003052,0.0034668228726358,0.0038948415320082,-0.000611143802255595,0.00159326860501757,0.00229743878844417,0.00097155947004581,0.00135779454309064,0.00129646442346034,0.00171886093127186,0.00209443081964863,0.00075654507078338,0.00359301844862838,0.00359307985864982,0.00736259280846708,0.00125369673642538,0.000211867940880719,0.00161014310018044,0.00209618244591839,0.00170659184672693,0.00145428026584972,0.000609829623237972,0.00165165600709098,0.00273855111683189,0.00265257377115394,0.0025225032434367,0.002168713311015,0.000828178840759217,-0.000434188599352772,0.00326313682284907,0.00627952546464224,0.00198055210722811
"1997-01-01",0.0199916458686866,0.0227639801393447,0.0361453013221105,0.0191145638440371,0.0229760684209985,0.0484440721106826,0.0237770476459722,0.0295066911518083,0.0259008513726623,0.0221011338933638,0.0312709577827976,0.0211247939697193,0.0251272679231208,0.0183560544129871,0.0233336259775972,0.0260780258095017,0.0256014918882081,0.0204669500726124,0.0624712949656935,0.0195299263351093,0.0265696652450409,0.026126162702545,0.0252988676738236,0.0209134764922184,0.0226334632175445,0.0404372509940241,0.0301136179185199,0.0244970898848488,0.0239430511796456,0.0227770822328907,0.0261234324745453,0.0216260864888616,0.0671627810703079,0.0225557908691806,0.0317852209651949,0.0233552156837949,-0.00076984009885827,-0.00150966682062449,0.00284371909616866,-0.000910260480054016,-0.00201145211314306,0.000171461146052451,0.000375337108737692,-0.000849538484578057,-0.00386529043971929,0.000756280104415145,-0.00266468429229362,-0.000588496723367556,0.00185323189459388,-0.000724118718011517,-0.000205833092492779,-0.000510540556016164,0.00188473873813765,-0.000206742650503567,-0.00339981987840653,-4.52510743979658e-05,-0.00215444874447627,-0.0031100101996395,0.00167347179832915,-0.000449510476782582,0.000115874649456326,-0.0054425321343219,0.000473819416950831,6.97917048533718e-05,-0.000731886244084742,-0.000407034033570012,-0.00369739882145424,-0.00217697613517377,-0.00138437502816369,0.000825409412775547,0.00277712026488204,-0.00493675691632515
"1997-04-01",0.0209858687559826,0.0242696197559197,0.0321136437588239,0.0195060360738079,0.0227584037809425,0.0505789202003281,0.0230154266108513,0.0292708147445626,0.0255314993621267,0.0243331378363958,0.0289757248595003,0.0216359355748136,0.0262473824299314,0.0189526943500069,0.0275697688513563,0.02589001443081,0.0256894197374698,0.0224413178377433,0.0447025123759588,0.019965546147521,0.0272264221605987,0.0262138817373918,0.0270370866074307,0.0205573629289254,0.0224795408696341,0.0457978653176155,0.0324388187180309,0.0244943288702233,0.0205201097623681,0.0228521244607846,0.0309742184236768,0.0225469888652381,0.0605096138334154,0.0224671112458547,0.0348385223942031,0.0246123163297563,0.00159535445006733,0.00195422828917283,0.00120545723419735,0.00134456041765994,0.00115579127484109,0.00205440949466848,0.00285919709450938,0.00280605565985925,-0.000330619661956383,0.00229283678222173,0.00189086293139916,0.00165149709120107,0.00250969286789404,0.00158690922517428,0.000597127079607274,0.000555503111058351,0.00367657902305972,0.00137691273791785,0.00160180739034525,0.00095681823941555,0.00075316521368915,0.00156227557400454,0.00260075825056343,0.000305138804175049,0.00223768259188976,-0.0016411074543301,0.00438466497993823,0.00154502120116152,0.00141575469724637,0.00159582613220318,0.00183536501156641,0.00131973378809082,0.00305437753810676,0.00219065465983336,0.00880343268072338,0.000668714285485863
"1997-07-01",0.0203403856678002,0.0243656655706074,0.0465480928257142,0.0210989972922227,0.0219857322302308,0.0475111278401116,0.0245442095091556,0.0296075442307956,0.028510494143934,0.0215832042547032,0.0333653440230109,0.0222095165807582,0.0323078169793044,0.0186940339940579,0.0293302452239065,0.0265439032686808,0.0241674847529274,0.0245566991967981,0.0395365474543694,0.0238922353318577,0.0246660667664611,0.027721751504378,0.0313572598601088,0.0210714898011725,0.0204016399548912,0.0452908965732784,0.0284178885577853,0.0267753060518267,0.0207662389391925,0.0222515200481816,0.0340057769247797,0.0243058453629194,0.0349824928662972,0.0227648963218884,0.0303167607936222,0.0242048893022703,0.00339795579653566,0.00262685828627325,0.00851868630869154,0.00228274002460858,0.00275387752458869,0.00700184545073586,0.00428760092500817,0.00536828527949029,0.000158226711054799,0.00332857049752603,0.00280503195906856,0.00166557725776183,0.00301798147815723,0.00187788603381871,-0.00040337515140083,0.00296732773577439,0.00294512626119156,0.00295357375776584,0.0038961188032796,0.00195936140309301,0.00218739525463421,0.000673822134684556,0.00388858299127306,0.000683985569983599,0.00170002206603376,-0.00326303554898768,0.00326123095418202,0.00478157256682104,0.0027599696573913,0.00354400312564049,0.00134934758235325,0.00135650333690658,0.0039039534432444,0.00286884864493646,0.00854159440885906,0.00119331664885148
"1997-10-01",0.0201403354358334,0.0236592892828421,0.0344542955710195,0.0197556432841437,0.0242809687428987,0.0441543782344494,0.0259972384684772,0.0285118488838789,0.0256177090845579,0.0225543211782709,0.0256116535444872,0.0219540699923364,0.0326133705509379,0.0187846890198253,0.0251210536965716,0.023099113703958,0.0341774296770121,0.023855106747529,0.0399624363337701,0.0222304776477523,0.0268910219005211,0.0261245689367455,0.033033022990697,0.0202131919848109,0.0235122953629233,0.0374029907303626,0.0315554710834302,0.0258366974936932,0.0303177223649802,0.0239087957060359,0.0255165536666097,0.0234344996456236,0.0451283626213454,0.0272649197632111,0.0386822651292851,0.0246421915391736,0.00304482298090889,0.0036014883155772,0.00681911021717951,0.0032275260694017,0.00404517147093735,0.00914404779630582,0.00503541705567594,0.00389183285817131,0.00513004859782698,0.00417635496125103,0.00472397710965543,0.00190409483143408,0.00706742903506629,0.003634119900014,0.0040853944661964,0.00310678227355341,0.00882236251841821,0.00549049129520508,0.00575401526212295,0.00415753446421705,0.00263282548081361,0.00385933755634211,0.00518307954311266,0.0029356816375133,0.00296443185169126,0.00337754666175121,0.00646942342755899,0.00380204751371034,0.00427351099713844,0.00403783821210007,0.00200627398600197,0.00193504341898499,0.00421675040122584,0.00343885212236281,0.0110174474590729,0.00502609646933668
"1998-01-01",0.0204853068961231,0.0279928975718191,0.0357906943197372,0.0204030992731796,0.0235715272812389,0.0493472293428009,0.0249831869948626,0.0274145001634377,0.0271635889033319,0.0221312462075646,0.0290807575382838,0.0230840283491654,0.0292623258960539,0.0198304997864924,0.0280098561161137,0.0269290110644029,0.0267362381510008,0.0233163667183281,0.047785332577302,0.0209406741995081,0.0257012635013443,0.0248027074444494,0.0279487724703147,0.0199860742251055,0.0220270215483485,0.0396283778862335,0.0302952847181503,0.0269647536245202,0.023252405230655,0.0219763131928388,0.0286135018518093,0.0244398163871475,0.0510165391703463,0.0264878522464071,0.0304227199405996,0.0221782292109832,-0.00044556210049161,-0.000978061885584783,0.000614799463179256,-0.000630912258762057,-0.00193912564986955,-0.0030126653572629,-0.000362531393774179,-0.00226728240948483,-0.00231891074056227,-0.00100996030990607,-0.00383995960384849,-0.0021735886136317,-0.000195414201774986,-0.000318380548456119,-0.00317213013204967,-0.000736282127408565,0.000562788963778525,-0.00211403935325672,-0.00244113143091497,-0.000180456568720323,-0.00266777579468825,-0.0015048388260888,-0.000889438999654451,-0.0011960447907668,-0.00133801517490019,-0.00689280840865082,-0.00263260657390852,-0.000222199305596141,-0.00280063506722147,-0.000767646965616253,-0.00182232645165612,-0.00402011855639193,-0.00681874858124177,-0.00267107761366553,0.000867783327928905,-0.00139849364323279
"1998-04-01",0.0213037155546468,0.0283797426570962,0.0382492695080066,0.0198347852864434,0.0225234108075191,0.0464000705155589,0.02371395481804,0.0303090519342356,0.0237821588619437,0.0250290258138919,0.0286882857624283,0.023647384984069,0.0282157250884344,0.0198363589483533,0.0257861109772154,0.0277298037106165,0.0265554531355905,0.0216179064436323,0.0416728307661878,0.0235362808618523,0.0282286155510912,0.0258864988967604,0.029024917323638,0.0199354111297897,0.0234323856736341,0.0379530935392414,0.0270952721552975,0.0271139659423989,0.0231825549768551,0.0237469667951049,0.0307834254473949,0.0246925384537819,0.052939524386919,0.0255066951040685,0.0307638473466179,0.0229029608416447,0.000102259955887635,-0.00144819925303544,0.00341732204357056,-0.000107192804640797,-0.00112951738876936,-0.00115266858949215,0.000508241372318354,0.00162831651282781,-0.000914568132048513,0.00124959267050248,-0.00153622202094202,-0.000733398529523579,0.000283626323155305,0.000195676920794631,-0.000901692617879989,-0.000571844812606979,0.000861718393251108,0.000369746371000441,-0.00171001105372478,0.00146435457755447,-0.00224560393095204,-0.000521272268325508,0.000662855168911718,-0.000608833220320807,-0.000610768765097493,-0.00367675850840279,-0.000512397577333282,-0.000431556294852531,-0.00138894908057422,-3.62743810852997e-05,0.000461051726811362,-0.00218015073933659,-0.00993006290018817,-0.00338434895345301,0.00413411283444091,-0.000733651152820016
"1998-07-01",0.0208137492697575,0.0240729179686463,0.0307616085483071,0.0208236037692925,0.0246985880398802,0.0486521748658091,0.0292298117656314,0.0309599333414475,0.0257799628871627,0.0222019447413706,0.0278252979589453,0.0214256976948709,0.0290252814717123,0.0199786127147457,0.0283479575078947,0.023461985033399,0.0248842088704248,0.0254560124514891,0.0397948857832943,0.0199251306306601,0.0264462607198923,0.0262764173644456,0.0291390133008607,0.0189671629219463,0.0221470311696775,0.0433513162581644,0.0309569049523302,0.0243497044186274,0.0256516108438655,0.024457065183131,0.0259270391653929,0.0255147601818265,0.0487965727080888,0.028743240596143,0.0346723110480131,0.0264842238528537,-0.000645879791066328,-0.000127458224335543,0.000581439665050715,0.00140399456572843,0.000376924325972442,0.000131540831243275,0.00162465020340983,0.00102467228335983,0.00220895164728389,0.000224447788379103,-0.0017879505897593,-9.85287399715364e-05,0.00108365187622968,-0.000817601118601758,0.000811178252320909,-0.00127036086052097,0.000266820123138767,0.000130401697309112,0.000562155891167771,-0.000955936509588443,-0.00220150872527468,-0.00124575666516006,0.000785184278943903,-0.000466013290282634,-0.00244845413072154,-0.00246944830997796,0.000812922973699387,-0.000432790062326467,-0.00136070533683855,0.000499538946823904,-0.00096784474434875,-0.00289784728428849,-0.00375750735313275,-0.000719629214434566,0.0048874081441029,0.00136222518033593
