"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent"
"1995-07-01",271.666666666667,0.0504304071547774,0.0206880574133236,0.0604084166473039,0.0219464509646604,0.0213530453526381,0.0334482703133062,0.0511579626787746,0.0402218801439831,0.0462060467268581,0.0322444130469047,0.0642142088242039,0.0473596362431823,0.0318216863657725,0.0401117372471576,0.0365548351174477,0.0302999273065294,0.02555943078326,0.0398206180888085,0.0331979315295345,0.032809088601291,0.0394516575248813,0.038173051499968,0.0317380196234234,0.0462689558114702,0.01820398791923,0.0366334261549526,0.029676850916357,0.012335023609553,0.00429684068456224,0.0188240181905664,0.00573135446039191,0.00481722226608367,0.00643429427938348,0.00553897005537431,0.0122358029121588,0.0166543804677267,0.00217903097031057,0.0188242009590288,0.0167811772131149,0.0160865668371735,0.00485849437026375,-0.0013902489279942,0.00569560894199672,0.00482639723081608,0.00476986800407195,0.00762668939919252,0.00574447165514455,0.0043308541718206,0.00900879965714054,0.00299316767628704,0.00830463906716096,0.00419303255123815,0.0104103981035328,0.00275685854250055
"1995-10-01",280.120401337793,0.0573719108894907,0.0204459551149271,0.0594807432734232,0.0237359056464435,0.0189489193286556,0.0360541218791968,0.0409757826169504,0.0394617442680127,0.0494496699525575,0.0381616144175601,0.0477261266100111,0.0475227300110528,0.030588430907704,0.0496954293472912,0.0514782136541242,0.0316861944562868,0.0228548962722656,0.0474569820553489,0.0329956383884764,0.0295194940781067,0.0456635442257686,0.0367971475166901,0.0312519918928985,0.0323133692400012,0.0183811686652499,0.0338467910531421,0.0261354842383642,0.0045568546387558,0.000469822224827971,0.00033351150603115,0.00190285809920428,0.000897344985028586,-0.000935361353795874,-0.00374778725593762,0.00284390694640051,0.00690331471128595,-0.00212827665960187,0.00588938336480854,0.00988946661269071,0.00755250298146192,-0.00979678091309319,-0.0168452128104912,0.0040282505949464,0.00152671828575775,-0.00445499802405408,-0.00136405726050897,-0.000236609106367817,-0.00706329846496731,-0.00067692400543273,-0.00122016949524112,0.000459335105411778,0.000672120298516213,0.00596368630144431,-0.000635885874951702
"1996-01-01",310.542750929368,0.0523487515259626,0.0211910378944243,0.0534633649280842,0.0242079872204522,0.0193853096740409,0.0371655928592726,0.0364107051593532,0.0395024133344983,0.0462295862607372,0.0327744775817619,0.0520877720964167,0.0483458815036122,0.0352172081702962,0.0522517172429311,0.0460006446459722,0.0416900651089334,0.0234541116765289,0.0511639569476206,0.0349584485634272,0.0256458138703424,0.0400615915691462,0.0354844242722937,0.0311504659051002,0.0297269450439747,0.0174113264558435,0.0383991784965431,0.0342712219924305,0.00595354899275948,0.00091902847947097,0.00661843363264208,0.00297876868385711,0.00265008218290798,0.00173614604852656,0.000422463789500631,0.0120280742857074,0.012300509451563,0.0021964689810695,0.0151926421957015,0.0112895301615182,0.0149115752174915,-0.000575598965830925,-0.00364104934373017,0.00257572144768583,0.00485794823134834,-0.00594710918447966,-0.00398558739904861,0.000582252110329666,-0.00132019276989859,0.00400689922899245,0.00106917529935344,0.00227174784028103,0.00200524931495194,0.00902277989937479,-0.000670804716302034
"1996-04-01",262.846473029046,0.0442958209850253,0.0215839291228749,0.0650472598173972,0.0305584037070576,0.0193761726833416,0.0270719721195081,0.0397492903140896,0.0461129464468453,0.056744794753004,0.0372166361802802,0.0629779522146446,0.0469881804722277,0.029953314554804,0.0467979164672594,0.0349631783027971,0.03293229767512,0.0296923721702559,0.0459488842265547,0.0304341596116979,0.0272458348997299,0.0386532804101127,0.0330710336563321,0.0292272630414309,0.0357623626687533,0.0204662654421189,0.0367810665334261,0.0303474115233112,0.00811033676505218,0.0063877905041993,0.0262460035374759,0.0103336834746492,0.00570987954325285,0.00559403000433776,0.011124595109111,0.0163634201702781,0.0279580185853909,0.00953444280944304,0.0328796908750253,0.00888125515093293,0.0139716022503327,0.00401783178418377,0.0061263853099546,0.00804914540986569,0.0142500558906521,0.00404129371572231,0.0104165253273488,0.00605249421678493,0.0032146646902773,0.00778200192312367,0.00651899282484779,0.0176515679001292,0.00717660427114299,0.0119659375953058,0.00532107113918865
"1996-07-01",282.194366197183,0.0541334424271184,0.0220748311285611,0.0654464304847886,0.0231091412437877,0.0198661584078726,0.0388873128363828,0.0560092181436571,0.0368254746529304,0.0438963520449979,0.0340729809100264,0.0566725196837796,0.0415930781786114,0.0303183364483343,0.0544714026980662,0.0374970651548475,0.03027692285495,0.0270053132647921,0.0500474213070343,0.031472417807767,0.0241035726931609,0.0405474002888097,0.0322243384849396,0.0323561796799175,0.0303741499888805,0.0194740804891439,0.0332408756381371,0.0340035830587054,0.00463153543049145,0.00280193110239577,0.0186064779756602,0.00410889328043112,0.0039144190288028,0.00597166498158241,0.00308902256505792,0.00822748775363142,0.0132201404800517,0.00380005449336463,0.0145493332222714,0.012830257626322,0.0120389287177293,0.00287002833997261,-0.00395071413342188,0.00376749023554817,0.00636821492617264,-0.00171146369246848,0.00173610111205268,0.00258514385275652,-0.000704536568639573,0.00421430887027861,0.00192308607960469,0.00777382268888204,0.00406216896806319,0.00712297983529179,-0.00142413637612501
"1996-10-01",279.335697399527,0.0502887567275556,0.0215637649356925,0.0685546389684647,0.0278689341766839,0.0183370564916962,0.0332086740826647,0.0390607738994945,0.0424885803352373,0.0460941982367257,0.036177017612996,0.0618051157989084,0.0475864767446331,0.0282583406460202,0.0512562210596986,0.0376609340832265,0.0318724414033081,0.0284697451648751,0.0427861687464886,0.0306483995663005,0.0248223352406117,0.040931215404274,0.0359430042182094,0.0316750350107398,0.0328317992438358,0.019467325890763,0.0419657494733899,0.028377296837506,0.00727853525759916,0.00487852625116788,0.0315955746064801,0.00733352453739161,0.00339043880275194,0.0087248535789459,0.00593865042763044,0.0200690553630087,0.0178793093437223,0.00353962843086676,0.0251770499868181,0.0194816656710901,0.00847365030983531,0.00154823034541598,0.00138611663072217,0.00347418121415956,0.0110412575280792,-0.000572263877304336,0.00322628078662001,0.00287495659147722,0.000350741037848538,0.00926395474005366,0.00583449745031899,0.00649901998683884,0.00410849758763353,0.0174980580483955,0.00562745706717202
"1997-01-01",309.764018691589,0.0603540185773899,0.0228825947080386,0.059246173368476,0.0254227826175838,0.0185232662304711,0.0377331263880109,0.0450562514569271,0.0353862688557289,0.0446133625259919,0.035803359104012,0.0553491202916399,0.0551067301185123,0.0325536818621232,0.0504665321121922,0.0404211480519261,0.0300572226196624,0.0242666076303023,0.0504501288335575,0.0255445702248897,0.0236726546856057,0.0433467311149144,0.0344930062883886,0.0295936969444664,0.0299474218959089,0.0184312762538359,0.0365805830228127,0.0346976842166315,0.0105022542712559,0.00593227150041522,0.0202783016228532,0.00812547342678042,0.00528401038359019,0.0110837740186321,0.00806301421836794,0.00883911347498872,0.0215524363734364,0.00843844635165517,0.0295246347076986,0.0182932303859105,0.0166843576466009,-0.00171871352060451,0.000381679340262962,0.00372533922618083,0.0118541304126459,-0.00747771615538716,0.00204037947922099,0.00450260641272189,0.00277731087934026,0.00528791583386797,0.00385036887533333,0.00900815265303792,0.00503443041652731,0.0125484145040159,0.00718632288786706
"1997-04-01",303.113402061856,0.0491482887976192,0.0216677113317453,0.0590321103112267,0.0239401223468115,0.0188370005039666,0.0370446336099118,0.0438966041615039,0.0389058427067079,0.0497885440081848,0.0347899389087496,0.0536082626753994,0.0488843892213682,0.0333053933655229,0.0481787545550467,0.0452333559724322,0.0378443568398954,0.0242880920287317,0.0447508700250407,0.0383734218078535,0.0247755965497105,0.0444810964175242,0.0338179002305289,0.0302651233429365,0.0332934375656106,0.0180750945881638,0.033866644365974,0.0299074137618335,0.013245296559834,0.00644805636034873,0.028776661122462,0.00564515558143883,0.00511054720650614,0.0143838548433522,0.00820779832541607,0.0159286343904455,0.0224322683096572,0.00843987810979748,0.0265646339015112,0.0195106324864715,0.0154679820081229,0.0010327441482476,0.00245893876309523,0.00842671888594249,0.0124066410162967,0.00238826371691177,0.00614807972798285,0.00940297990986395,0.00173947070177836,0.00697666871930461,0.00858185993287099,0.0131873627713696,0.00588737364687434,0.0139211988380631,0.0079846073278626
"1997-07-01",301.314754098361,0.0536114714083735,0.0222612646704008,0.0699132807312316,0.0260456456734301,0.0194016884201587,0.0367100175564922,0.0455334785476979,0.0381915031522119,0.0515795127175499,0.0314590077107201,0.0636330786957502,0.0442720689622894,0.0317367949617052,0.040584900533985,0.0331281897464788,0.0371439386683874,0.0266556387462771,0.0395663209534779,0.0288319686512038,0.0282534385408136,0.0397206232705428,0.0347088407615053,0.0341775629219994,0.0345329053812549,0.0185552639512357,0.0374019082349931,0.0323896864298338,0.00974251746573261,0.00565568867948662,0.0219801780437328,0.00876209233136875,0.00522408823857112,0.0105678588450641,0.0101032411660654,0.0107214838299098,0.0257783088476733,0.00591208265066784,0.0320923397920089,0.0152080078241898,0.013470673138944,0.000400125313306516,0.00335475310501227,0.00230404953910334,0.0116161729207355,0.00186846385528723,0.00314050110324762,0.0022797461079831,-0.00799219303226041,0.00369771196788678,0.00572081834112998,0.00292655600340096,0.00514872392433632,0.0104982152936844,0.00620166895248029
"1997-10-01",304.211240310078,0.0510300062707832,0.0209545114379756,0.0541797537846771,0.0224324077410441,0.0188870497705113,0.0344551441121244,0.0368064986083436,0.0361737148190372,0.0447693852511845,0.0306647253095616,0.0480625242904819,0.0436697860899233,0.0278788699832564,0.0476650777676782,0.0342744160070755,0.0441994387433645,0.0222705911882762,0.0654811145980267,0.0299572389814317,0.0380607911751664,0.0373480048305316,0.0444054984624765,0.0368587169465481,0.0463612540210255,0.0168872067053117,0.0384059610970289,0.0278603120071543,-0.00228086104395127,-0.0014884797557744,-0.00271142193397707,0.000688864072260279,-0.00231330714586018,0.00410926844737334,-0.00319553500217754,0.00274509966353204,0.00731855878639938,-0.000872511329738691,0.0108034032618646,0.00939943102618221,0.00358638249699662,-0.00711217847929236,-0.00732035963855112,-0.0144210398650955,0.00470106863029294,-0.0277288909347876,-0.00671424737797263,-0.0110734283045848,-0.00740588637882236,-0.00863100318283367,-0.00948944814636298,-0.0145020536243864,0.000330791903272918,0.00855191331855307,-0.00088473395339401
"1998-01-01",318.860169491525,0.0545948861239661,0.0213842505148637,0.0476145080270384,0.0260117125413815,0.0199612586041894,0.0342329824311068,0.0334439149677064,0.0397604573436929,0.0404727799316209,0.0344074706564634,0.0497594045410785,0.0536403516563942,0.0295236643085616,0.0470580598627973,0.0413253544514974,0.0517440283764028,0.0237917466175477,0.0573718611250515,0.0290365434411905,0.0353779096679682,0.040706935484654,0.0377680937337126,0.0376566438517524,0.0337031606322073,0.0178042002640448,0.0348231828067309,0.0270246380363787,0.00139311448423545,0.00159169699218435,0.011545539008749,0.00320241396024846,0.0010643648746087,0.00486366839697545,-0.000382562116032413,0.00883675522392914,0.00840128275357948,3.48498165648805e-05,0.0213584716600337,0.0149292036059566,0.010836633750891,-0.000807111583443557,-0.00163769164120232,-0.0107332178600592,0.00935331608920259,-0.0126627372747037,-0.00301146778752685,-0.00610270411309552,-0.00269356539106546,0.00207383601855312,-0.00150522117077952,-0.00463291991391073,0.00260794644811098,0.00727729668830643,0.00324669644721901
"1998-04-01",292.219827586207,0.0569717409554497,0.0219408799569205,0.049187245716526,0.0236870985929803,0.0195592420969039,0.0382703064648036,0.0341589484164533,0.0455268230530182,0.0385459210372504,0.0326453193220621,0.0490645488315612,0.043946494085131,0.0285338250991338,0.0518159453289675,0.0329727413537256,0.0529262181317101,0.0218745325160154,0.0612969204804465,0.033475160161706,0.032343443738595,0.0445343761967109,0.0380031075320679,0.0338411452339387,0.0367826790762408,0.0169376214228756,0.0367796636682558,0.0243780515305502,0.00137622777343558,-0.00238941168693488,-0.00109560015518377,-0.00127197806836343,-0.00315825845803653,0.00184429221015559,-0.00585576915803735,0.000263333537024413,0.00248069935636643,-0.00245655478068283,0.00810303006110684,0.00634675396290752,0.00233563156011283,-0.00806690582961503,-0.00758130967605578,-0.01582727731634,0.00188566874439345,-0.0201437387969238,-0.00833338012112232,-0.00824268723430269,-0.0137089941784586,-0.00335974610258319,-0.00974266520640966,-0.0139809911324404,-0.00194051068323486,0.00345048101078935,-0.00460279159977941
"1998-07-01",299.062626262626,0.0559031524486908,0.0212105639475378,0.0517265713708708,0.0220717669246136,0.0198501404379847,0.0311896353865936,0.0390765259507161,0.0404561693197167,0.0444577283501514,0.0326583345019341,0.0449319244904849,0.0408805493486211,0.0286698294820814,0.049938211322007,0.0323054003397414,0.0605415411537861,0.0235205406645294,0.051284014985507,0.0311231975170965,0.0405042324736045,0.0361856067277662,0.0402601595848825,0.0410033552789008,0.0452088960502422,0.0165133205588338,0.0320551083134523,0.0264735230696533,-0.0106317031439956,-0.00547256506043777,-0.0147124298277705,-0.00444633093685351,-0.00504532072999826,0.00069537132871087,-0.0176234604955786,-0.00393999409286122,-0.00550654131565745,-0.0069315407626594,0.000774684523391597,0.00823306037945543,0.00169747313242289,-0.0157352588512329,-0.0113735066358976,-0.0271157817209228,-0.00124118005675325,-0.0239196745257415,-0.0114392284434771,-0.0227706871061118,-0.0135183374487241,-0.0134703277621594,-0.0161338012829508,-0.0259712003195085,-0.00307687687519396,-0.000412383846825412,-0.00330261559340277
"1998-10-01",286.085889570552,0.0510976645127821,0.0221200895657507,0.0535739267546242,0.0226060608058555,0.0204048893408943,0.0326214418433986,0.0387664738731609,0.045841365483128,0.0411526712026348,0.0322719343406719,0.0457551138575284,0.0419168743282485,0.0299067423217325,0.0472741508058731,0.0431176762077808,0.0451820790071848,0.0220758854620292,0.0536041232214934,0.0389392509635737,0.0370344428581658,0.0375502614766758,0.0425516098953003,0.0433137676226518,0.0378042540029632,0.0177329725111858,0.0316954036492974,0.0240888740854144,-0.00402521813853735,-0.00439704322413096,0.00336075505614752,-0.00256324153098884,-0.00428246403566374,0.00212340345014397,-0.0163575921845639,-0.00120414854939739,-0.00231035852709707,-0.00468835086148919,0.00400976640953843,0.0055879592754334,0.0033287153187944,-0.0118609414082695,-0.0142966030190459,-0.0165922661930034,-0.00104684638900123,-0.0214418534223994,-0.0105598936591158,-0.0141653880436434,-0.00916935749536602,-0.0106018019096488,-0.0128595095811802,-0.0141708956749925,-0.00275430145057736,-0.000439624053256833,-0.00133098465561689
"1999-01-01",323.265010351967,0.0571091097599122,0.0205417873625565,0.0539554433178778,0.0252164062951593,0.0188820123742216,0.0341085710608595,0.034821036964717,0.0457188776863885,0.0407104930504334,0.0360593730365024,0.0461132720420904,0.044161373766005,0.0311472965737272,0.0433143533481243,0.0448233672736232,0.0434247453051977,0.023645547022756,0.0480457064558803,0.0321646920511446,0.0345685222908901,0.0373958649494457,0.0406722377011536,0.0397840256431664,0.0438254899281606,0.0165080740189478,0.037300335773427,0.0259819849476318,0.00300609004477092,0.000392441391452044,0.00908052875704285,0.0016016685373853,3.20632818300807e-05,0.00607647540962912,-0.00132695248609814,0.00362485923285712,0.00517129639361697,0.00119415656359657,0.0105940437823956,0.0112600161423611,0.00862988326593878,-0.00249983588333951,-0.0039471239508073,-0.0130837406419878,0.005801995142809,-0.0142766454240116,-0.00384974609755919,-0.00712048808034468,-0.00412819888074245,-0.0021347812050417,-0.00673218446499833,-0.00714600094383879,0.00101417269872854,0.00760147730228359,0.00178589433687211
"1999-04-01",272.866666666667,0.052188553073425,0.023531888423219,0.0588012076716171,0.0265838623339852,0.0210374306398146,0.0337357461941009,0.0425127017669497,0.0424668949355393,0.0390716505790775,0.0296386798263308,0.0554334798603904,0.0421113659470175,0.0297321640925088,0.0469301078416387,0.0339663028984207,0.0405817252885756,0.0254630222306932,0.0560394344879549,0.0318205214821114,0.0321092029346378,0.0420519802277969,0.0377996519087834,0.036675948473801,0.0356008664995264,0.0177406067392316,0.0385949332035869,0.0277800704392658,0.00694613932887335,0.00241302045807319,0.0230175689128799,0.00632529618471738,0.00261083696939776,0.00796712567240698,0.00523954597860979,0.00915938712145991,0.0115408841353737,0.00309619635315587,0.0252766737921787,0.0114227070629734,0.012403660164318,-0.00292566377552116,-0.00390485011502611,-0.00181629282513336,0.0103081733401468,-0.0110144919933235,-0.00400413937341943,0.00201487364692863,-0.00207174008156105,0.00421291405718249,0.00190452850177334,0.00123941396826055,0.0029408204549929,0.0128387943600704,0.00340665283719504
